rid,DOS019_VCAP_6H:BRD-K63279176-001-01-5:5.01,DOS019_VCAP_24H:BRD-K63279176-001-01-5:5.01,DOSBIO001_A375_24H:BRD-K63279176:10.0156,DOSBIO001_A549_24H:BRD-K63279176:10.0156,DOSBIO001_HT29_24H:BRD-K63279176:10.0156,DOSBIO001_MCF7_24H:BRD-K63279176:10.0156,DOSBIO001_PC3_24H:BRD-K63279176:10.0156,DOSBIO001_NEU_24H:BRD-K63279176:10.0156,DOSBIO001_NPC_24H:BRD-K63279176:10.0156
5720,-0.38275000453,-4.01149320602,0.493090420961,0.52742099762,-0.0576719194651,-0.377926111221,-0.652532458305,1.17495000362,0.96315908432
466,-0.663999974728,-2.34453821182,-0.582561314106,0.98280787468,0.655698895454,-0.0262953490019,-1.28203630447,0.0428499877453,0.435341984034
6009,0.30269998312,1.80210804939,-0.603643536568,-4.56308174133,0.547800600529,-0.0758952349424,-0.522326350212,-0.423849999905,-1.08831679821
2309,0.483950018883,0.600229799747,-0.111990734935,-1.07319664955,0.152020856738,-0.473559260368,0.165532127023,0.199399992824,0.0699025392532
387,1.25010001659,3.35193634033,-0.120059140027,0.258077085018,0.0573240295053,-1.24408829212,-0.979149460793,-0.0245500057936,-1.36818289757
3553,-1.01660001278,0.0342576727271,0.515901148319,0.335944026709,-0.00562963448465,0.0179199725389,-0.319320440292,-0.0787999927998,0.247091427445
427,-0.78125,-5.46855592728,3.54970407486,0.175333470106,-0.0535207390785,5.05880689621,0.265889585018,0.19865000248,-0.11566375196
5898,0.493399977684,0.802109241486,-1.4644600153,0.923200190067,0.588364243507,0.366725772619,-0.867249965668,-0.107450000942,0.704551160336
23365,0.622600018978,1.99328768253,-0.126040041447,1.07661175728,0.277323961258,-0.0163036584854,0.0150208696723,1.09179997444,-0.38812738657
6657,-1.15969991684,-0.583547174931,-0.0217497646809,-0.000516414642334,-0.242937803268,0.187612205744,1.68991756439,0.0862999856472,-0.402077317238
5054,-0.157149970531,1.73600709438,-0.176315575838,1.12002086639,0.106728389859,0.742349505424,-0.260738968849,0.102800004184,-1.93497931957
3108,0.399250030518,2.66278719902,1.07708013058,-0.58232063055,-0.463429808617,-0.14643548429,0.574610352516,-0.319000005722,0.818135738373
1950,-0.20839998126,-2.10922646523,-0.350300192833,0.331033229828,-0.314941614866,0.819104015827,0.636547148228,-0.252699971199,-0.466553002596
351,0.0103500038385,-0.390934795141,0.137260288,0.581739187241,0.349828362465,0.883543789387,0.63473123312,1.74695003033,0.612941861153
4846,0.518550038338,-0.225626423955,-0.290304660797,0.137143194675,-0.787184119225,-0.615529417992,-0.301643639803,-0.437049984932,-1.45139110088
1452,-1.11325001717,1.3452039957,-0.198001265526,-0.831157684326,0.737724483013,0.527866005898,0.662993848324,0.396149992943,-0.186664953828
4776,-0.584749996662,-1.32950985432,-0.0293313413858,1.07834362984,0.1747803092,1.42187190056,0.661634802818,0.426699995995,-0.756948828697
6908,-0.550650000572,-0.793482780457,-0.756788849831,0.193991452456,0.614904046059,-0.537305295467,-1.20517933369,0.0297000408173,-0.00598680973053
672,-0.39509999752,-2.44095540047,0.256826370955,-0.407108992338,1.09521651268,-0.761380434036,0.274603754282,0.85925000906,0.635801076889
5710,0.410950005054,-0.343088984489,0.930299162865,0.513594925404,0.221708968282,0.260134875774,-0.207020059228,1.0094499588,0.690460205078
2115,-1.11345005035,0.0687573924661,-0.132698193192,0.548158764839,1.33343219757,-0.900042414665,0.285086929798,-0.725749969482,-0.451521188021
7015,-0.883299946785,-2.06526112556,-0.141776770353,0.364847123623,0.328368484974,1.19892573357,0.888707876205,0.0164499878883,1.50941574574
8726,-0.384499996901,1.93817675114,-0.511768758297,-0.0789933204651,-0.207658290863,-0.882384479046,-0.976975023746,-0.0194000005722,0.72024667263
2185,-0.617200016975,0.139014422894,-0.00502508878708,1.00639736652,0.117234349251,0.363911926746,0.674486994743,-0.128500014544,-0.150237709284
3315,0.0830000042915,-2.25623846054,-0.0206529349089,0.141969338059,0.0708837807178,-0.337249994278,-0.687494397163,-0.744500041008,0.280211210251
5289,-0.841349959373,-0.824156999588,1.39687418938,0.0786086842418,0.259890377522,0.067692399025,0.0692444592714,-0.512099981308,0.283885151148
868,-0.534250020981,0.296723127365,-0.258443772793,0.417221546173,-0.0736943185329,0.138381645083,0.353923887014,0.30529999733,-0.894048750401
