rid,CPC006_A375_6H:BRD-K18190982-002-01-2:44.4,CPC006_A549_6H:BRD-K18190982-002-01-2:44.4,CPC006_A549_24H:BRD-K18190982-002-01-2:44.4,CPC006_A673_6H:BRD-K18190982-002-01-2:44.4,CPC006_AGS_6H:BRD-K18190982-002-01-2:44.4,CPC006_CL34_6H:BRD-K18190982-002-01-2:44.4,CPC006_CORL23_6H:BRD-K18190982-002-01-2:44.4,CPC006_COV644_6H:BRD-K18190982-002-01-2:44.4,CPC006_DV90_6H:BRD-K18190982-002-01-2:44.4,CPC006_EFO27_6H:BRD-K18190982-002-01-2:44.4,CPC006_HA1E_6H:BRD-K18190982-002-01-2:44.4,CPC006_HCC15_6H:BRD-K18190982-002-01-2:44.4,CPC006_HCC515_6H:BRD-K18190982-002-01-2:44.4,CPC006_HCC515_24H:BRD-K18190982-002-01-2:44.4,CPC006_HCT116_6H:BRD-K18190982-002-01-2:44.4,CPC006_HEC108_6H:BRD-K18190982-002-01-2:44.4,CPC006_HEPG2_6H:BRD-K18190982-002-01-2:44.4,CPC006_HT115_6H:BRD-K18190982-002-01-2:44.4,CPC006_HT29_6H:BRD-K18190982-002-01-2:44.4,CPC006_HT29_24H:BRD-K18190982-002-01-2:44.4,CPC006_JHUEM2_6H:BRD-K18190982-002-01-2:44.4,CPC006_LOVO_6H:BRD-K18190982-002-01-2:44.4,CPC006_MCF7_6H:BRD-K18190982-002-01-2:44.4,CPC006_MCF7_24H:BRD-K18190982-002-01-2:44.4,CPC006_MDST8_6H:BRD-K18190982-002-01-2:44.4,CPC006_NCIH1694_6H:BRD-K18190982-002-01-2:44.4,CPC006_NCIH1836_6H:BRD-K18190982-002-01-2:44.4,CPC006_NCIH2073_6H:BRD-K18190982-002-01-2:44.4,CPC006_NCIH508_6H:BRD-K18190982-002-01-2:44.4,CPC006_NCIH596_6H:BRD-K18190982-002-01-2:44.4,CPC006_NOMO1_6H:BRD-K18190982-002-01-2:44.4,CPC006_OV7_6H:BRD-K18190982-002-01-2:44.4,CPC006_PC3_6H:BRD-K18190982-002-01-2:44.4,CPC006_PC3_24H:BRD-K18190982-002-01-2:44.4,CPC006_PL21_6H:BRD-K18190982-002-01-2:44.4,CPC006_RMGI_6H:BRD-K18190982-002-01-2:44.4,CPC006_RMUGS_6H:BRD-K18190982-002-01-2:44.4,CPC006_SKLU1_6H:BRD-K18190982-002-01-2:44.4,CPC006_SKM1_6H:BRD-K18190982-002-01-2:44.4,CPC006_SKMEL1_6H:BRD-K18190982-002-01-2:44.4,CPC006_SKMEL28_6H:BRD-K18190982-002-01-2:44.4,CPC006_SNGM_6H:BRD-K18190982-002-01-2:44.4,CPC006_SNU1040_6H:BRD-K18190982-002-01-2:44.4,CPC006_SNUC4_6H:BRD-K18190982-002-01-2:44.4,CPC006_SNUC5_6H:BRD-K18190982-002-01-2:44.4,CPC006_SW480_6H:BRD-K18190982-002-01-2:44.4,CPC006_SW620_6H:BRD-K18190982-002-01-2:44.4,CPC006_SW948_6H:BRD-K18190982-002-01-2:44.4,CPC006_T3M10_6H:BRD-K18190982-002-01-2:44.4,CPC006_THP1_6H:BRD-K18190982-002-01-2:44.4,CPC006_TYKNU_6H:BRD-K18190982-002-01-2:44.4,CPC006_U937_6H:BRD-K18190982-002-01-2:44.4,CPC006_VCAP_6H:BRD-K18190982-002-01-2:44.4,CPC006_VCAP_24H:BRD-K18190982-002-01-2:44.4,CPC006_WSUDLCL2_6H:BRD-K18190982-002-01-2:44.4,HOG002_A549_24H:BRD-K18190982-002-01-2:11.1,HOG002_A549_24H:BRD-K18190982-002-01-2:3.7,HOG002_A549_24H:BRD-K18190982-002-01-2:1.2333,HOG002_A549_24H:BRD-K18190982-002-01-2:0.4111,HOG002_A549_24H:BRD-K18190982-002-01-2:0.13704,HOG002_A549_24H:BRD-K18190982-002-01-2:0.0457,HOG002_A549_24H:BRD-K18190982-002-01-2:0.0152,HOG002_A549_24H:BRD-K18190982-002-01-2:0.005,HOG002_A549_24H:BRD-K18190982-002-01-2:0.0016,HOG002_A549_6H:BRD-K18190982-002-01-2:11.1,HOG002_A549_6H:BRD-K18190982-002-01-2:3.7,HOG002_A549_6H:BRD-K18190982-002-01-2:1.2333,HOG002_A549_6H:BRD-K18190982-002-01-2:0.4111,HOG002_A549_6H:BRD-K18190982-002-01-2:0.13704,HOG002_A549_6H:BRD-K18190982-002-01-2:0.0457,HOG002_A549_6H:BRD-K18190982-002-01-2:0.0152,HOG002_A549_6H:BRD-K18190982-002-01-2:0.005,HOG002_A549_6H:BRD-K18190982-002-01-2:0.0016,CPC006_H1299_6H:BRD-K18190982-002-01-2:44.4,HOG002_MCF7_24H:BRD-K18190982-002-01-2:11.1,HOG002_MCF7_24H:BRD-K18190982-002-01-2:3.7,HOG002_MCF7_24H:BRD-K18190982-002-01-2:1.2333,HOG002_MCF7_24H:BRD-K18190982-002-01-2:0.4111,HOG002_MCF7_24H:BRD-K18190982-002-01-2:0.13704,HOG002_MCF7_24H:BRD-K18190982-002-01-2:0.0457,HOG002_MCF7_24H:BRD-K18190982-002-01-2:0.0152,HOG002_MCF7_24H:BRD-K18190982-002-01-2:0.005,HOG002_MCF7_24H:BRD-K18190982-002-01-2:0.0016,HOG002_MCF7_6H:BRD-K18190982-002-01-2:11.1,HOG002_MCF7_6H:BRD-K18190982-002-01-2:3.7,HOG002_MCF7_6H:BRD-K18190982-002-01-2:1.2333,HOG002_MCF7_6H:BRD-K18190982-002-01-2:0.4111,HOG002_MCF7_6H:BRD-K18190982-002-01-2:0.13704,HOG002_MCF7_6H:BRD-K18190982-002-01-2:0.0457,HOG002_MCF7_6H:BRD-K18190982-002-01-2:0.0152,HOG002_MCF7_6H:BRD-K18190982-002-01-2:0.005,HOG002_MCF7_6H:BRD-K18190982-002-01-2:0.0016,CPC006_RKO_6H:BRD-K18190982-002-01-2:44.4
5720,-0.97930508852,1.84104931355,-2.6158041954,1.0501999855,0.250049978495,-1.40469992161,0.886449992657,0.467500030994,-0.358300000429,-0.40285000205,-0.773290634155,-0.247582942247,0.399575859308,0.0541447736323,0.385100007057,-0.309457182884,-3.91890001297,0.705049991608,1.39497494698,-3.3703494072,1.27415001392,-1.20750010014,-0.767536997795,-3.45106267929,0.613049983978,-1.68699991703,-0.0754999965429,-0.711600005627,0.477549999952,0.195599988103,-0.4537999928,-0.339400023222,1.32064378262,1.66751396656,0.931899964809,-0.384849995375,0.11534999311,-0.29264998436,-0.784900009632,-0.268200010061,0.20569999516,-2.66205000877,-0.0622500032187,0.736500024796,-1.48489999771,0.0446500182152,0.745918810368,0.58142131567,1.03574991226,-4.2702498436,1.60530006886,0.694599986076,2.37565851212,-0.819599986076,0.0,-0.826919138432,0.233616113663,-0.294071048498,0.0526227355003,-1.04403936863,-0.565785050392,-0.309767633677,0.258475989103,-0.0331851318479,-1.84164333344,-0.548019528389,-1.01335823536,-0.194602936506,-0.576543092728,-0.433699578047,-0.380863428116,0.0745100826025,-0.172464594245,1.60115003586,-0.796080768108,0.709608316422,0.559821903706,0.677226066589,0.522774338722,1.14525556564,0.482188761234,0.201956123114,0.416257381439,0.0270828977227,0.71645963192,1.06748521328,-0.236821472645,-0.223595261574,-0.0137108974159,0.327855527401,-0.457692921162,0.875746369362,0.397850006819
466,-0.549953877926,-0.987419903278,-1.63138341904,-0.990949988365,0.347550004721,1.12744998932,-0.591000020504,-0.510999977589,-1.93924999237,-0.0634999871254,-1.09177517891,-1.81697356701,-0.70908254385,-2.4027504921,-0.0292999986559,-0.250481247902,-4.56830024719,-0.0944000482559,-0.296637922525,-4.43983030319,-1.77204990387,-2.80369997025,-2.20722293854,-3.05369830132,1.19914996624,-0.761000037193,1.24125003815,-1.39485001564,-0.538749992847,-0.271800041199,2.62870001793,-3.63275003433,-1.6813056469,-2.10221481323,-1.1032500267,0.366349995136,-0.801250040531,-2.18225002289,-1.43300008774,0.448399990797,-0.708249986172,-1.31974995136,-2.00314998627,-1.03565001488,0.226400002837,-1.36510002613,-1.91352462769,-0.832514345646,-1.03055000305,-1.68684995174,-0.845600008965,0.563400030136,0.260079860687,-5.76830005646,-1.84379994869,-2.89346218109,0.167046830058,-0.829911351204,-0.282891452312,-0.143596172333,0.164549037814,0.972813725471,0.236571133137,0.322997629642,-0.535769641399,0.16659450531,-1.31710243225,-0.816205024719,-0.974546968937,0.277834236622,-0.63131570816,-0.0400111973286,-0.422478318214,-1.33895003796,-1.50681507587,0.303701758385,-0.19190120697,0.160534814,-0.10730625689,0.371391057968,0.416011422873,0.0864628851414,0.461744487286,0.111783832312,-0.019639775157,0.70428442955,0.173107683659,0.358225464821,0.0563921965659,-0.049923889339,-0.444876134396,0.211379215121,-1.13069999218
6009,-0.975046038628,0.697931528091,0.933542609215,1.22429990768,0.215399995446,-0.195749938488,0.124300003052,0.992699980736,0.768750011921,0.145049989223,0.953768849373,1.0408809185,-0.959001004696,0.858631908894,1.58160007,0.392413377762,-4.07285022736,1.06669998169,0.127364039421,-0.427375733852,1.1535500288,-1.41554999352,2.06048297882,2.82827115059,1.03104996681,-3.96650004387,-0.327199995518,1.03009998798,-0.236600011587,1.67525005341,2.80749988556,0.746799945831,1.67118501663,1.19325113297,1.09864997864,0.831499993801,1.17204999924,0.265650004148,0.256599992514,-0.734950006008,-0.328400015831,-1.26434993744,0.362549990416,0.723800003529,-0.515699982643,0.480000019073,1.11998689175,1.56702160835,0.399700015783,-0.404700011015,0.628050029278,-0.828700006008,-1.70974731445,-1.41444993019,-0.114600002766,-0.77430576086,-0.0360939577222,-0.120845675468,-0.767247915268,0.628925085068,0.605025887489,1.02101302147,0.295547008514,1.2643455267,0.396344691515,0.806596875191,-0.304094195366,0.637430667877,1.05381929874,0.06017793715,0.76111137867,-0.247306242585,-0.791709899902,-0.671649992466,0.299500018358,-0.940919518471,-0.0851938724518,0.144891411066,0.469866603613,0.505711495876,0.196127414703,-0.417925149202,0.383071035147,0.732148349285,-0.704976558685,-0.031168051064,-0.98320800066,0.28056281805,0.277966171503,-0.493270367384,-0.675538182259,0.300624072552,-0.729200005531
2309,2.04544472694,-2.0562851429,2.8395318985,-0.510300040245,4.65404987335,1.2296500206,-2.2990000248,1.82225000858,-1.41094994545,3.60704994202,-2.20024371147,-0.464947283268,0.566824436188,7.23931884766,-0.996349930763,-1.78787636757,-3.00320005417,-0.742049992085,1.20673429966,4.40623474121,0.189099997282,-0.233550012112,-0.241047516465,2.59635257721,-2.65665006638,-1.99214994907,1.13065004349,0.849500000477,-1.32560002804,2.33800005913,-0.348500013351,0.164149999619,0.49355506897,5.22495031357,-0.946449995041,2.06225013733,-0.298649996519,-0.747750043869,-3.1726000309,-2.36310005188,-0.235649988055,-1.24000000954,-1.30390000343,-2.71370005608,2.46790003777,-3.23399996758,-2.00107359886,-0.756551861763,1.50384998322,-1.6522500515,0.0823500156403,-2.6357998848,0.502517461777,3.13275003433,-1.97630000114,-0.119194000959,1.35697674751,0.133250355721,0.998933434486,1.56418538094,-0.466163009405,0.540390133858,-0.377078443766,-1.62284731865,2.2126531601,1.64417481422,0.515359044075,0.40007647872,0.488808214664,0.218078821898,0.0224659144878,0.257630348206,-0.51767039299,0.0111500024796,1.50500226021,1.67163085938,1.26576375961,0.425610244274,-0.425100386143,-0.0977429449558,0.490123897791,0.31207588315,0.0747693702579,0.0523680150509,0.276402145624,1.25655627251,0.69326198101,0.317337781191,0.181529313326,0.936262726784,-0.284429103136,-0.000580802559853,1.55329990387
387,-0.638150751591,0.0763191059232,0.594434142113,0.648900032043,1.80594992638,2.23185014725,1.54984998703,1.21949994564,0.312049984932,2.27624988556,0.182254761457,1.60721278191,0.485949158669,-0.0521887689829,1.39744997025,0.94400960207,-9.03835010529,1.35984992981,1.69793844223,1.74480581284,1.39575004578,1.32760000229,0.718302369118,-0.167960181832,2.34264993668,1.5571000576,0.703599989414,3.29410004616,-0.337150096893,1.53550004959,0.964900016785,1.05029988289,2.7561006546,2.8446931839,1.86139988899,2.23220014572,2.06825017929,2.0665500164,-0.982450008392,0.197449997067,-2.01535010338,-0.90440005064,1.19484996796,2.91249990463,2.13260006905,0.712850034237,1.81589150429,3.58390140533,1.41490006447,-5.07170009613,1.27864992619,0.803849995136,1.02673768997,0.248150005937,-3.06719994545,-1.62918901443,-1.48413038254,-1.05510663986,-1.43081712723,0.45473086834,0.320838749409,-0.567711114883,0.128833472729,0.615186750889,-0.212477251887,-0.281799644232,-0.46950301528,-1.03153121471,-0.142978191376,0.570934712887,0.037009164691,-0.6313341856,-0.301837027073,-0.326949983835,-0.950983703136,0.239976584911,0.576598763466,0.397582560778,-0.0862522795796,0.172042191029,0.933682441711,-0.354780912399,0.164985597134,0.286647200584,-2.11957097054,-0.247698277235,-0.39765381813,0.162732481956,-0.247146114707,0.85710310936,-0.785567879677,0.604787528515,0.479699999094
3553,2.02619218826,0.673282504082,2.2221865654,0.989749968052,0.1725499928,3.20849990845,0.155799999833,0.29414999485,2.01874995232,-0.302900016308,1.73241877556,0.98486572504,-0.0663724765182,2.14969205856,-0.244599997997,0.316516011953,8.79160022736,1.06200003624,0.557758867741,-0.0667196363211,0.162550002337,1.67230010033,0.690495789051,1.6906195879,-0.557649970055,0.0252499878407,0.483999997377,0.933099985123,1.31299996376,1.09080004692,7.42490005493,0.554499983788,0.156216144562,-5.29055690765,2.71460008621,0.851500034332,0.872900009155,1.45939993858,6.52495002747,-0.122850008309,2.02925014496,2.47029995918,1.19634997845,0.448400020599,2.742000103,1.86854994297,0.996142029762,0.723704516888,1.99344992638,2.7732000351,0.934450030327,-0.827499985695,0.587752044201,1.88804996014,7.99429988861,-0.776551365852,-0.0565687119961,-0.52306842804,-0.613396525383,-0.520868837833,-0.822420239449,-1.47193002701,-0.285393953323,-0.647398233414,0.301182955503,0.514610111713,0.433026373386,-0.829334020615,-1.15325546265,-1.01629805565,-0.367122620344,0.0846099257469,-1.08735525608,0.194099992514,0.0838875174522,0.818568348885,0.678393363953,0.665998935699,1.20193862915,0.273269504309,-0.353886663914,0.31913369894,-0.668585240841,-0.159032911062,0.401898443699,0.276274055243,0.534912288189,-0.303160190582,-0.023379880935,0.0554917305708,1.01732814312,-0.947244882584,0.349099993706
427,0.0335591435432,1.38434827328,0.304530858994,0.484099984169,1.22719991207,2.48780012131,-0.199550002813,-0.610900044441,-0.620999991894,-0.0214500129223,-0.803056240082,0.916510343552,0.716307163239,1.43857884407,-0.600100040436,0.342477023602,-1.59745001793,-0.679499983788,1.27771496773,0.972267389297,-1.9443500042,0.177550002933,0.916581332684,1.24140131474,0.803149998188,-0.0648500025272,0.162400007248,-0.0320000052452,0.588100016117,-0.779500007629,2.15650010109,-1.30334997177,0.239996701479,0.318002939224,0.134899973869,-0.53845000267,-1.24205005169,-0.73449999094,0.118699997663,0.659699976444,-1.05599999428,-0.83630001545,-0.849749982357,1.77775001526,3.71350002289,-0.926250040531,0.343815892935,1.77827334404,-0.0103500187397,1.22134995461,0.692499995232,-0.518700003624,-1.16200709343,-3.11380004883,0.945599973202,4.62842559814,1.72883152962,0.430857002735,0.0158437788486,0.475643515587,0.95860517025,0.861163258553,-0.355390965939,-0.423143655062,0.78521835804,0.452885448933,-0.529920578003,-0.251006126404,-0.392768979073,1.05961704254,-0.0493077039719,-0.390363126993,-0.777260363102,0.406350016594,0.68071937561,0.723582983017,-0.778329968452,-0.262580960989,-0.438934445381,-0.421459019184,-0.046683177352,-1.42751264572,-0.00102104991674,1.15035390854,0.267968088388,0.725092887878,0.37862610817,0.785361588001,0.369323581457,0.336996078491,0.0323693752289,0.802308261395,1.23740005493
5898,2.0468454361,1.44051289558,4.92324972153,0.985450029373,1.45759999752,1.84140002728,0.956200003624,0.282350003719,1.28515005112,0.903099954128,0.41761058569,1.76124703884,1.07730162144,5.55549669266,1.07675004005,0.401716470718,0.809499979019,1.52814996243,1.58274197578,4.85049915314,-0.146049976349,1.67580008507,0.399526447058,3.95737171173,1.67914998531,-2.9061999321,0.307349979877,1.71300005913,0.153750002384,1.06469988823,3.86779999733,-0.135549992323,2.1101565361,3.94549679756,0.296000003815,-3.01419997215,-1.18320000172,2.41755008698,0.70300000906,0.375149965286,1.17465007305,0.665649950504,0.0348499938846,0.0875000059605,1.94749999046,0.961099982262,-0.38822349906,1.08604550362,-0.24975001812,1.21265006065,0.853500008583,1.3396999836,0.147425800562,0.0155499875546,-1.66229999065,-0.317355006933,0.037871606648,-0.645622849464,0.566682457924,-1.33010959625,-1.27262115479,-0.673795938492,-0.0701307803392,-1.31993865967,0.158371776342,-0.223088786006,-1.0598461628,-1.64828777313,-0.847361207008,0.777570903301,-2.24373817444,-0.390847444534,-0.119901165366,1.327450037,0.784902632236,1.8356153965,-1.54085171223,0.778959035873,-0.00246099429205,0.309993684292,0.174585714936,0.660892188549,-0.599799871445,-1.38622570038,-1.19817888737,-1.83399105072,0.704053223133,-0.689507961273,-0.410515666008,-0.560183465481,0.071737959981,-1.3297457695,-0.139499992132
23365,-1.14506602287,-0.00884184241295,-0.191373705864,-1.00654995441,0.176099985838,2.22449994087,-0.171000003815,1.10064995289,-0.928650021553,0.175449997187,-1.21788108349,-0.0745081827044,-0.0108909904957,-2.39614772797,-0.200300008059,0.121409952641,3.46670007706,0.0644999966025,-0.0321224182844,0.39647269249,-0.485850006342,0.531199991703,1.33411097527,-2.6580016613,-0.170800000429,1.21619987488,0.842199981213,1.87919998169,1.58179998398,0.984650015831,0.318500012159,-0.846549987793,1.24927163124,-1.11082863808,0.130899995565,1.29295003414,0.849550008774,-0.382650017738,4.57859992981,-0.272750020027,1.29290008545,0.92460000515,-0.179250001907,-1.09290003777,1.90989995003,0.257699996233,0.60169672966,-0.459585040808,-0.0427500009537,-0.0764999985695,-0.980650007725,0.29644998908,0.797332525253,1.07279992104,-0.509700000286,0.195932030678,-1.14095115662,-0.203132420778,-0.182693451643,-0.0924540162086,0.408224642277,0.00785598158836,0.522069215775,-0.35682067275,0.233893424273,0.169022545218,-0.464655548334,-1.21512067318,-0.833999276161,0.621596932411,-0.461658328772,-0.743097066879,0.914315342903,1.01819992065,-0.508201003075,1.0234131813,0.655305683613,-0.347575902939,0.802800893784,0.0684425756335,-0.598425865173,-0.370419234037,-0.458327353001,-0.375701367855,0.570415019989,-0.472598522902,0.118440911174,3.17683553696,-0.144748345017,-0.35649856925,0.19594271481,-0.374488949776,-0.253549993038
6657,0.557037115097,-1.05069625378,-1.57879495621,-5.10150003433,-0.064299993217,2.70110011101,0.195600003004,0.169100016356,1.31449997425,1.04729998112,1.4404540062,1.20386660099,-2.32288885117,-3.84515738487,0.13639998436,0.0328112542629,7.3374004364,-0.285400003195,0.331022560596,-0.271025508642,0.731750011444,2.13124990463,0.257137537003,1.31376826763,-3.80669975281,0.269300043583,-2.02344989777,0.589749991894,0.665250003338,1.20535004139,0.0873999968171,0.662249982357,0.773270785809,3.35645389557,1.50909996033,0.823100030422,-0.398549973965,1.37715005875,2.8220000267,-0.742699980736,3.38324999809,1.63800001144,2.58724999428,0.235349997878,3.40129995346,0.890599966049,-2.83610868454,0.288251072168,0.614149987698,4.58234977722,0.533500015736,0.863499999046,0.447306573391,2.10695004463,10.0,0.0194403231144,-0.558745443821,0.27779045701,-0.990385770798,0.677036046982,0.896823346615,-0.963149011135,0.0566626638174,0.0082770138979,-1.45244014263,0.312082886696,0.610042929649,0.476519703865,0.0135164856911,0.607587993145,0.562420010567,0.00355767458677,-0.292624026537,0.609450042248,0.670558571815,0.542146742344,-0.19919680059,-0.610598266125,0.211933448911,-0.421391427517,-0.964993000031,-0.0916483327746,-0.136154472828,0.0373468548059,1.04760074615,0.127343684435,-0.564175248146,-0.956956028938,-0.819055259228,-0.356866031885,0.776495695114,-1.38564872742,0.250200003386
