rid,CPC007_A375_6H:BRD-A39093044-001-09-6:10,CPC007_A549_6H:BRD-A39093044-001-09-6:10,CPC007_A549_24H:BRD-A39093044-001-09-6:10,CPC007_HA1E_6H:BRD-A39093044-001-09-6:10,CPC007_HCC515_6H:BRD-A39093044-001-09-6:10,CPC007_HT29_6H:BRD-A39093044-001-09-6:10,CPC007_HT29_24H:BRD-A39093044-001-09-6:10,CPC007_MCF7_6H:BRD-A39093044-001-09-6:10,CPC007_MCF7_24H:BRD-A39093044-001-09-6:10,CPC007_PC3_6H:BRD-A39093044-001-09-6:10,CPC007_PC3_24H:BRD-A39093044-001-09-6:10,CPC007_VCAP_6H:BRD-A39093044-001-09-6:10,CPC007_VCAP_24H:BRD-A39093044-001-09-6:10,CPC012_A375_6H:BRD-A39093044-001-05-4:10,CPC012_A549_6H:BRD-A39093044-001-05-4:10,CPC012_A549_24H:BRD-A39093044-001-05-4:10,CPC012_ASC_24H:BRD-A39093044-001-05-4:10,CPC012_HA1E_6H:BRD-A39093044-001-05-4:10,CPC012_HCC515_6H:BRD-A39093044-001-05-4:10,CPC012_HT29_6H:BRD-A39093044-001-05-4:10,CPC012_MCF7_6H:BRD-A39093044-001-05-4:10,CPC012_MCF7_24H:BRD-A39093044-001-05-4:10,CPC012_NEU_24H:BRD-A39093044-001-05-4:10,CPC012_NPC_24H:BRD-A39093044-001-05-4:10,CPC012_PC3_6H:BRD-A39093044-001-05-4:10,CPC012_PC3_24H:BRD-A39093044-001-05-4:10,CPC012_PHH_24H:BRD-A39093044-001-05-4:10,CPC012_SKB_24H:BRD-A39093044-001-05-4:10,CPC012_VCAP_6H:BRD-A39093044-001-05-4:10,CPC012_VCAP_24H:BRD-A39093044-001-05-4:10,MUC.CP005_MCF7_6H:BRD-A39093044-001-05-4:10,MUC.CP005_MCF7_6H:BRD-A39093044-001-05-4:3.3333,MUC.CP005_MCF7_6H:BRD-A39093044-001-05-4:1.1111,MUC.CP005_MCF7_6H:BRD-A39093044-001-05-4:0.3704,MUC.CP005_MCF7_24H:BRD-A39093044-001-05-4:10,MUC.CP005_MCF7_24H:BRD-A39093044-001-05-4:3.3333,MUC.CP005_MCF7_24H:BRD-A39093044-001-05-4:1.1111,MUC.CP005_MCF7_24H:BRD-A39093044-001-05-4:0.3704
5054,-0.10324986279,6.66955375671,6.13479709625,1.25962710381,0.727499961853,3.54993700981,0.289257615805,-0.449539273977,0.621660530567,-6.34196567535,-6.16556692123,-0.368041008711,-0.995999991894,1.19389796257,2.11317944527,-3.01740002632,-1.81539297104,1.22504281998,0.00812810659409,3.83446121216,3.80838751793,0.732759952545,0.929799973965,3.88650012016,-2.63472247124,-1.57601737976,0.450350046158,-0.31176251173,-0.414987146854,2.6180999279,0.28312265873,2.20710539818,0.83814561367,0.818137526512,-0.202631860971,0.776387929916,-0.413954049349,-0.142033308744
3108,-2.09872698784,1.76049792767,0.389403879642,1.62282276154,-0.546100020409,-0.0571567416191,0.150941252708,1.96516919136,0.742709040642,0.683719158173,0.531397998333,0.516362726688,5.30329990387,-1.19933056831,-0.0444837510586,-1.03209996223,2.39978742599,1.1804049015,0.251513302326,-0.37653696537,1.695322752,0.821858465672,0.421900004148,10.0,-0.23690828681,0.50133895874,4.24025011063,6.49577999115,1.16825187206,7.08750009537,0.180584967136,-0.62526923418,1.60052728653,-0.64157551527,-0.552964687347,-0.382110863924,3.77524876595,0.00589999556541
1950,0.820106506348,0.0815223008394,2.12010025978,-1.73535108566,0.713199973106,0.670502662659,3.53023219109,0.252756685019,-0.390809237957,1.53192293644,3.31693196297,0.960272550583,6.19250011444,4.23338413239,-0.383623331785,-0.721800029278,1.17528533936,-1.20892524719,0.699493288994,-0.904425859451,1.23728322983,-0.034096211195,1.9754999876,3.44729995728,1.64594209194,2.35426306725,-0.267049998045,-0.170604094863,-0.118320390582,2.11369991302,0.17841309309,1.22251093388,0.89595246315,0.653717517853,0.356066197157,0.66361528635,-0.380203723907,0.400533348322
351,0.198182448745,1.46743702888,2.6392788887,-0.290161460638,0.832450032234,-0.209545895457,3.53677558899,-0.490548968315,-0.309497237206,-0.956741213799,0.137935802341,-0.792533278465,0.559800028801,1.14402604103,0.418946146965,0.739499986172,-0.456132143736,-1.16496956348,-1.26724922657,-1.25669741631,-0.471965670586,-0.271103143692,-0.00270000007004,0.877250015736,-0.180062040687,0.647435128689,0.161200001836,0.0133062899113,-0.581970214844,-2.03719997406,-0.505169153214,-0.128667905927,-0.733488321304,0.00181293487549,0.614090442657,0.873302102089,-0.0307005494833,0.686733365059
4846,0.823283672333,0.263349890709,0.712780058384,-0.217313408852,0.963100016117,0.420889317989,1.81395077705,-0.464493215084,0.0158926676959,0.547591090202,0.131269216537,-0.374812453985,4.23810005188,4.088971138,0.737867474556,10.0,2.60707998276,-0.649871230125,1.0342451334,0.372514367104,2.61093473434,-0.275563329458,4.60260009766,0.12650001049,3.36310005188,1.04157972336,0.58544999361,1.69233071804,0.349191427231,7.98810005188,-0.343494355679,-0.283708423376,-0.544145643711,0.502267897129,-0.558354914188,-0.550409555435,-0.662820339203,0.607800006866
1452,-0.428668260574,0.954985260963,0.287144243717,1.21485602856,-1.54595005512,1.7734143734,0.952318906784,-0.33110076189,0.187981173396,1.63395130634,0.475884616375,2.71142053604,-0.511600017548,0.606832742691,0.209910348058,-1.09459996223,0.912105917931,0.60362136364,-0.184242367744,0.624565958977,1.09921634197,-0.731256842613,-1.25100004673,-1.52659988403,0.706401407719,-1.01517701149,-1.75850009918,-2.79279565811,0.321610927582,0.14090000093,0.387515485287,-1.24587500095,-0.0478572696447,-0.633330106735,-0.0800714492798,-0.0978221893311,0.131266593933,0.0579666793346
4776,2.6412563324,-0.656371891499,2.55939602852,0.214210629463,1.50199997425,-0.189775943756,4.2912607193,0.0987510159612,-0.112461522222,0.269667297602,0.495020598173,-0.169803351164,2.08619999886,5.23790597916,0.151849895716,2.31509995461,2.16061496735,-0.65306943655,0.910879552364,-0.662703156471,0.886946678162,-0.892076969147,0.407000005245,2.77589988708,0.340033978224,-0.390882223845,0.727049946785,2.55771875381,-0.149030804634,2.09610009193,-0.0822065994143,0.825516819954,0.944230556488,1.54266405106,-0.268209517002,0.390709459782,0.0723237395287,0.350566655397
6908,-3.05499076843,-2.12172842026,-1.25880932808,-0.93772983551,-0.053250014782,-0.384316295385,0.0767240002751,4.71120405197,-0.0634625256062,-0.374623537064,-0.859778165817,-0.554378628731,0.301800012589,-4.24727582932,-0.722127139568,-1.10979998112,0.176576241851,-0.959255695343,-0.717417359352,0.504821658134,1.60128831863,0.706068873405,-1.18239998817,-1.51800000668,1.31050002575,0.421057403088,-0.183049976826,-0.40681836009,0.166042625904,-1.37989997864,1.69068002701,0.510179698467,0.513169527054,-0.186694160104,0.0142024159431,-0.709315657616,-0.393166482449,-0.747466683388
672,-1.68719494343,-1.46032166481,-2.89612913132,-1.55506443977,-6.16765022278,-3.05064296722,-2.86112689972,0.239527404308,-2.33267784119,-0.913812875748,-0.589612305164,-0.690646290779,-0.931400001049,-1.13141775131,0.0930870771408,-0.173199996352,1.26036441326,-0.82020097971,-1.62682795525,-0.47645843029,2.61632561684,0.0218390449882,-6.0013999939,-3.14744997025,-1.33476233482,-0.996365368366,0.829400002956,-0.903675436974,0.144740834832,-0.710300028324,0.776648283005,-0.398431867361,-0.980068325996,-0.339026689529,-1.01919293404,-0.676316916943,-0.344785094261,0.830533385277
5710,-0.439368188381,0.987357497215,2.82371044159,0.839150309563,0.949049949646,-0.0993378162384,4.00879192352,0.163732767105,1.72438597679,0.623621702194,1.23722362518,0.417387604713,-0.0388999991119,-0.623730778694,0.440880328417,-2.02209997177,-1.0533452034,0.574081659317,0.747485876083,1.59755718708,0.497196316719,2.02212619781,-0.46020001173,-1.39614999294,1.55091714859,1.9139431715,-0.564599990845,-0.146816983819,-0.0335453376174,-2.78710007668,0.831902503967,-0.766512453556,0.415353298187,-0.0522485077381,1.64751434326,0.687230944633,-0.292425692081,-0.97916674614
2115,-2.29627227783,0.165839970112,-1.19520878792,0.693165540695,-0.362399995327,-1.29716098309,-0.369633436203,1.51494681835,-0.0375671833754,-0.271951645613,-1.9729077816,-0.937914729118,6.09210014343,-2.10825943947,-0.96490496397,0.879899978638,2.77176356316,0.10079112649,-0.297286868095,-0.625505805016,2.60251188278,-1.01233243942,1.30260002613,-0.482649981976,-1.12326574326,-2.46655488014,0.673950016499,0.248993754387,-0.13656270504,3.11770009995,0.100267589092,-0.88104569912,0.030588246882,-0.296420037746,0.947200357914,0.151783049107,-0.541519701481,-0.100400030613
7015,2.28002738953,-0.71257352829,3.65053009987,1.08750629425,4.31634998322,0.275082528591,2.58043336868,1.89804244041,-0.384083926678,0.437901675701,0.247857809067,0.0336433947086,3.79500007629,4.45150184631,0.839144468307,0.0487000010908,1.66757154465,-0.0334627665579,2.16166615486,-0.708551764488,0.3780143857,-1.19787955284,1.25150001049,1.69644999504,0.279854983091,0.171003222466,-1.0285500288,2.27449321747,0.071732185781,4.04150009155,0.883700728416,0.741386771202,0.814440250397,0.628437817097,-0.0859817638993,0.166998684406,-0.515244841576,0.12999998033
8726,-7.48832702637,-2.05506086349,-0.706813037395,-3.19765329361,-3.929500103,-4.11690711975,-5.30484485626,0.441855967045,-2.11959767342,-3.03966879845,-2.10413241386,-0.552111387253,1.63100004196,-5.78102970123,-1.89706969261,-1.89059996605,0.846423625946,-2.60487437248,-2.70489454269,-0.700107634068,-0.161687195301,-0.943103432655,0.539600014687,-1.62604999542,-1.70944547653,-1.76831054688,-0.128149986267,0.590172469616,-1.4359241724,4.22940015793,-2.05353569984,-1.29448533058,-1.44361341,-0.423082023859,-1.14897966385,-0.487535864115,0.499451398849,0.0833333134651
2185,2.78478145599,-0.49480292201,2.40922451019,0.765295982361,1.50494992733,0.167138621211,4.75431537628,-0.0660546049476,-0.341879546642,0.211465790868,0.376253753901,-1.3163022995,2.4688000679,6.90295982361,0.0651437193155,1.07449996471,0.359119236469,0.690132498741,1.12722480297,-0.805989861488,0.787129104137,-0.743878424168,-0.0241999998689,3.45315003395,-0.524537682533,-0.858125209808,0.326449990273,1.7838332653,0.0425054877996,3.11319994926,-0.293142288923,0.290581315756,1.36765170097,1.28317713737,-0.0654218792915,0.0502849519253,-0.00859016180038,0.907933354378
3315,4.19275522232,2.90222644806,-2.67989063263,4.41674852371,3.3640999794,4.13907241821,-6.40243291855,-0.453362762928,-0.0470340289176,4.16537475586,-1.92827498913,1.61610341072,4.4092001915,2.3570587635,0.717557311058,-3.80879998207,-4.71205329895,2.11104345322,4.21304321289,2.09630537033,0.0309801995754,-0.430079936981,6.88649988174,5.39370012283,2.69641828537,-1.4490981102,-1.30204999447,-2.24600028992,0.357349634171,7.06750011444,-0.441346406937,-0.360013872385,-0.767773032188,-0.481883853674,-3.749127388,-0.878675818443,-0.022734194994,-0.219533354044
5289,1.1763021946,0.295779436827,4.38239383698,2.92068886757,2.63819980621,0.672024965286,4.1935210228,1.58648109436,0.258418649435,-0.676155209541,-1.03472089767,0.254810273647,4.72510004044,1.61280548573,0.144845664501,-7.14550018311,0.176950514317,1.26748359203,1.3143324852,-0.839512050152,-1.86779034138,-0.334530740976,-3.04399991035,2.34609985352,-0.455429702997,-1.41032266617,-0.106849998236,0.832563817501,0.119125589728,7.60790014267,-0.818431556225,0.144382700324,0.233850896358,-0.707123041153,1.38851213455,-0.0149883925915,-0.693850934505,-0.227766692638
868,2.10881948471,0.495468080044,1.0881125927,0.804224550724,1.1889500618,1.07029676437,1.3541893959,-0.991447806358,-0.522548913956,1.9873020649,2.0731356144,3.14157795906,2.41910004616,1.50632810593,0.925353467464,-1.41159999371,-2.03680562973,1.91092884541,-0.998493373394,-0.88208258152,0.272443622351,-1.29663205147,-0.629499971867,0.948250055313,2.81182718277,1.91319644451,-0.390450000763,0.910734176636,-0.0819704830647,0.103000000119,0.80896127224,-0.283110171556,1.19914269447,-0.445012837648,0.0453887879848,-0.112415909767,-0.551659345627,0.410433351994
1677,-2.60139322281,-1.59289002419,2.00702381134,-0.626205027103,-2.17544984818,-3.8971529007,0.386007994413,-0.125106200576,-0.838019430637,-1.88449692726,-0.259433984756,-2.85759496689,4.12459993362,3.1989235878,-0.579510867596,3.33340001106,1.65420305729,-1.31405317783,-0.935978353024,-2.85850858688,0.871981978416,-1.24841690063,0.639999985695,2.94085001945,-1.86339247227,-0.0474940612912,-0.173699989915,2.00620317459,-0.853261947632,5.86079978943,-1.55477523804,0.802969396114,-0.116208836436,-0.596993684769,-0.278431028128,-0.316946655512,-0.302142202854,0.3709667027
7043,1.20906949043,0.160832703114,1.55043756962,0.637941777706,-0.143950015306,-0.245913594961,3.94190311432,0.20993360877,-0.759946584702,0.140215948224,0.080446690321,-0.613049864769,0.941200017929,3.29274129868,0.721607089043,-0.279500007629,0.769226789474,1.23810422421,0.0166462659836,-1.56581604481,0.0987345427275,-2.30400443077,1.30229997635,3.09845018387,-0.564225316048,-0.989420890808,-0.167299985886,-1.19973051548,-0.219667881727,-0.0584999993443,-1.32285690308,-1.39617562294,0.889471173286,0.481910645962,-1.52291071415,-0.904345810413,-0.355382412672,0.276700019836
5613,2.21183466911,-1.11924302578,3.26262307167,2.97178816795,2.45954990387,0.379938453436,5.14194869995,-0.0540553331375,-0.567218780518,0.12285733968,0.535252213478,-1.30512070656,2.12190008163,4.93202733994,0.364432305098,-0.154200002551,-0.0501422956586,0.341380655766,1.05298233032,-0.570761322975,0.457704126835,-0.575463712215,-1.37810003757,1.15560007095,-0.644685924053,-0.341476351023,0.426499992609,1.09092020988,0.00607292354107,0.275999993086,-0.686628818512,0.0367203205824,-0.110354840755,-0.484367251396,0.158864811063,0.187093630433,0.203846231103,0.338333368301
595,-3.03919100761,-3.01356458664,0.27842143178,-2.66602444649,-0.23670001328,-1.8030371666,-2.45581865311,0.184735327959,0.30670851469,-0.605489969254,0.864834070206,1.57773947716,-5.4388999939,-3.29560804367,-0.42931586504,0.541599988937,1.01795375347,-0.495338469744,-0.238288238645,0.0535193905234,1.70346391201,0.891677856445,10.0,-0.873649954796,-0.997661888599,0.346519321203,-1.73434996605,1.91624188423,0.498773872852,-4.71540021896,1.17136871815,-0.309708148241,0.112439483404,-0.284420847893,0.0983018279076,-0.91298699379,0.0615797787905,-0.0372000038624
4793,2.938195467,2.38318777084,4.37625026703,-0.0659438222647,2.3140001297,2.01056599617,4.6471786499,1.61276829243,2.28262615204,-0.91470181942,0.729402661324,0.927429616451,2.52250003815,1.75435209274,0.767668366432,0.0337000004947,1.97512805462,0.194283679128,1.59831380844,0.864494681358,2.13053226471,1.07346081734,5.01569986343,0.0710000097752,-0.184458866715,0.764182925224,2.0544500351,1.27274107933,0.192599773407,2.82109999657,2.08188605309,0.484994977713,2.2116689682,0.137732043862,0.752024233341,-0.0399479866028,-0.575147509575,-0.549199998379
2736,0.267181992531,-2.1567261219,2.62013411522,0.134866297245,-0.416950017214,0.547676444054,4.20287847519,-1.17532801628,-0.0375252366066,1.10722672939,0.244581475854,-0.287633210421,2.04579997063,2.49185729027,-0.916530251503,0.952899992466,2.14393377304,-0.943845689297,0.193276703358,-1.29921007156,1.26906108856,-0.616633236408,1.17050004005,0.155000001192,-0.36141461134,-0.332099229097,0.183600008488,2.07837200165,0.0930039286613,-0.193200007081,0.789654314518,1.09500861168,0.33923214674,0.489101201296,0.00746303796768,-0.390392124653,-0.19573917985,-0.0312666296959
5290,1.04025959969,-0.0386890769005,2.17476320267,0.463794589043,1.21265006065,0.620022833347,2.09913229942,0.687326490879,0.452615439892,-0.29203993082,0.481415241957,0.560911595821,3.38860011101,2.61980319023,0.0789102762938,1.40269994736,1.74694418907,-0.0131611013785,-0.179891645908,-0.876769065857,-0.052394233644,-0.422716081142,1.12269997597,0.867249965668,1.0940297842,0.329512476921,1.27099990845,1.30134177208,0.513695418835,1.29709994793,0.36756759882,1.13037741184,0.687260091305,1.16253566742,-0.335578203201,0.221834301949,0.0254868865013,-0.296566665173
6194,-4.70939445496,-0.557903170586,-0.819483458996,-3.91872024536,0.00034999998752,-1.71173810959,-1.0079843998,-1.50115442276,-0.406852066517,-2.30426359177,-1.69547486305,-1.90250384808,-4.86509990692,-3.56658816338,-0.000693326350302,-2.26970005035,-0.000243275862886,-0.775955200195,-0.707255005836,-2.06142020226,-1.33073556423,-1.39228880405,-0.953100025654,-2.88109993935,-1.66748011112,-0.457042574883,-0.0023499999661,-0.000766505429056,-0.333822965622,-10.0,-1.16030287743,0.510650157928,1.06792187691,-0.39981341362,-2.30661821365,-1.84426128864,-1.62295007706,0.0
1676,1.9325106144,0.762860774994,1.92058229446,1.7717320919,0.952950000763,0.0453942716122,5.51888084412,-3.31499004364,-0.0986614301801,0.0423297435045,0.813091695309,-0.530458688736,2.17540001869,4.07303905487,0.451117813587,0.958299994469,1.0135807991,-0.0925259739161,0.855327129364,-0.187450930476,0.401528090239,-0.122669667006,0.0259000007063,3.00069999695,0.0473062172532,-0.38891133666,-0.605899989605,1.19002437592,-0.401000857353,0.998600006104,-0.0331555008888,-0.0233201906085,-0.0335804820061,0.670537948608,0.534498214722,0.552803039551,0.465757101774,0.449966698885
23512,-2.88506340981,-4.10352802277,-2.06296253204,-1.43623280525,-2.37514996529,-2.60193705559,-3.46111488342,-2.97488236427,-1.41645467281,-1.30035114288,-0.456252843142,-2.62551569939,-2.09809994698,-3.6114885807,-2.26599240303,-0.35719999671,-1.47347903252,-1.79131340981,-2.76442909241,-1.20066857338,-0.773752450943,-1.09109473228,-0.306600004435,-2.53004980087,-1.11661183834,-1.17249059677,-1.26069998741,-0.374555110931,-1.11560571194,-7.57670021057,-0.60438477993,-0.760883510113,-1.40170717239,-0.32091614604,-0.194588139653,-0.156595513225,0.421270877123,0.699966669083
148022,3.65049791336,2.05218267441,3.35268330574,2.7411646843,4.29609966278,2.09384584427,4.95822095871,3.23334288597,1.38930118084,2.95262670517,0.648343145847,5.02911043167,-0.295300006866,1.59521842003,2.59913611412,0.194600000978,5.60674333572,1.12418782711,1.31882250309,2.0389983654,2.20809435844,0.400599002838,-1.76390004158,2.53235006332,1.86942076683,0.897738873959,-1.85790002346,-0.0179634988308,1.11801743507,1.08879995346,1.75422751904,-0.790519833565,0.367411404848,-0.429928272963,0.412794351578,-0.886055648327,-0.859046816826,0.303433358669
1906,1.39635515213,-4.55492401123,-4.60915756226,-2.97445225716,2.68910002708,-0.777003586292,2.61776685715,-2.71067857742,-0.222637146711,0.150564879179,0.524557173252,-0.523046016693,1.33410000801,4.75821971893,-1.82658839226,-3.34130001068,1.29054617882,-2.31164455414,0.664504289627,-2.29945230484,0.131350547075,-1.24390220642,1.20280003548,2.29944992065,-0.466005414724,0.222031980753,-0.175799995661,1.64236533642,-0.726715385914,0.5950999856,0.17130625248,0.904713988304,-0.227974742651,0.435593634844,0.134633630514,0.220731139183,-0.641902089119,0.345499992371
8878,5.2386598587,3.36658334732,2.06770968437,-1.050984025,3.94989991188,3.72985887527,7.30166625977,2.02848052979,3.04146838188,7.88650178909,4.98347520828,4.0841178894,-1.65869998932,3.18586969376,0.502612233162,-0.547800004482,-1.38488340378,3.84180378914,2.47708320618,5.53914451599,3.40466570854,1.40908205509,5.21339988708,4.69530010223,6.31816148758,3.57554221153,-0.00169999990612,1.13229227066,2.59405660629,-0.00899999961257,3.40637540817,2.0877892971,1.13743340969,0.0564226210117,4.59644937515,1.98819863796,0.158501505852,-0.499900043011
