rid,ERG011_VCAP_6H:BRD-K81665681-001-01-1:10.051,ERG011_VCAP_24H:BRD-K81665681-001-01-1:10.051,ERG017_VCAP_24H:BRD-K81665681:10.05,ERG017_VCAP_24H:BRD-K81665681:3.35,ERG017_VCAP_24H:BRD-K81665681:1.12,ERG017_VCAP_24H:BRD-K81665681:0.37
5720,0.887449979782,1.02674782276,1.62680160999,2.64056682587,0.778486311436,1.25652241707
466,-0.377799987793,0.210948780179,0.448946356773,0.20176666975,0.336105585098,0.514292359352
6009,-0.0869999825954,-0.795552968979,0.0240791030228,-0.148066684604,0.647042691708,0.62109041214
2309,0.406849980354,0.878831982613,1.26537525654,-0.037133321166,-0.577250123024,-0.152779296041
387,0.546550035477,-0.1099595204,0.347658157349,-0.736000001431,0.344710707664,0.285502284765
3553,0.290149986744,0.519562482834,-1.18055486679,-0.169766649604,-0.734771072865,-0.231513485312
427,-0.583750009537,-0.0702046602964,0.658505439758,0.486533373594,0.63408690691,0.0612206012011
5898,0.0641999840736,0.296509504318,-0.572103440762,0.120833337307,-0.990380346775,-0.159930333495
23365,0.245900005102,-0.103949643672,0.815485954285,-0.194833338261,1.00154292583,0.176970183849
6657,0.736500024796,0.22922898829,-1.0629734993,0.496166706085,-1.07498109341,-1.08814334869
5054,-1.0868499279,-0.755004286766,-0.634568572044,0.473566681147,-0.812048196793,0.19274315238
3108,2.94989991188,0.639026582241,-0.233898028731,0.40066665411,-0.00573816895485,0.239636063576
1950,-0.542999982834,-0.405308008194,0.187386870384,0.274333357811,-0.941714882851,-0.216439306736
351,-1.04139995575,-0.173733413219,0.360079467297,0.527566671371,1.29547095299,0.283808290958
4846,2.14984989166,2.72264122963,0.365675389767,0.0188666656613,-0.446858584881,-0.59213745594
1452,0.324050009251,-0.488573402166,0.894363045692,-0.248999997973,-0.819673061371,0.836859703064
4776,-0.368299990892,-0.804768383503,-0.869359135628,-0.0798000097275,-0.280506819487,-0.85511803627
6908,0.350449979305,-0.455076247454,0.446986138821,-0.415666699409,-0.0153775811195,0.407033592463
672,-0.795950055122,-0.812314271927,-2.34126639366,-0.602699995041,0.706669807434,1.60911822319
5710,0.00589999556541,-0.744726717472,-0.156330674887,0.269333362579,-0.151502788067,0.676123082638
2115,0.697950005531,-0.215947985649,-0.382331877947,-0.491233378649,0.483683854342,-0.624003767967
7015,-0.212899982929,0.441937923431,-0.549417674541,-0.0222333371639,-0.473332583904,-0.811829388142
8726,-0.740499973297,-0.210331276059,-1.02477788925,-0.206366658211,1.10679936409,0.414716780186
2185,1.32854998112,-0.129889130592,-0.228657767177,-0.0515666678548,-0.481105566025,-0.835259318352
3315,-1.31040000916,-0.118312083185,-0.423745334148,0.241099998355,-0.416682928801,-0.415215194225
5289,-0.222450017929,-0.414326250553,-0.475091099739,-0.0231000036001,-0.748851835728,-1.28791713715
868,1.02324998379,0.0933566018939,2.10015749931,3.00810003281,-0.0732367783785,-0.773165345192
1677,0.842800021172,0.58268815279,-1.18986296654,-0.412433326244,-0.973753511906,-1.00922095776
7043,5.49230003357,1.70563328266,-0.507111668587,0.209633350372,0.339923143387,-0.177871584892
5613,-0.514549970627,-0.32490837574,-0.274076640606,0.180600002408,-0.43293184042,-0.678228795528
595,0.738200008869,-0.650816619396,-0.0923230051994,-0.778500020504,0.432552814484,0.558881819248
4793,-0.945100009441,-0.0184791684151,-0.00927524268627,0.00829999893904,-0.212486863136,-0.724084377289
2736,1.15604996681,-0.083133161068,-0.812788724899,0.133066654205,-0.196507066488,-0.567135870457
5290,-0.290099978447,0.313576042652,-0.128692477942,0.267433315516,-0.391614228487,-0.407944619656
6194,-0.498450011015,-0.272927552462,0.210872352123,1.44560003281,0.257862150669,0.0943423807621
1676,0.135299995542,-0.196250125766,-0.507155239582,-0.011833332479,-0.364673495293,-0.809425354004
23512,-0.563449978828,-0.887272536755,-1.51132369041,0.184599995613,0.281086325645,0.752308726311
148022,3.95184993744,-0.58601307869,-0.534002184868,-0.0975333750248,-0.153047412634,0.445294588804
1906,0.145050004125,0.355030953884,-0.799969613552,0.148466661572,-0.239448159933,-1.01426720619
8878,-0.735899984837,-0.69066464901,-0.197061687708,0.0775000154972,0.248770162463,-0.429217606783
3091,0.156849995255,-0.0651570335031,-0.7754124403,0.160433337092,0.372640073299,-0.0222930163145
5743,-0.137800008059,0.908507049084,-0.260764569044,-0.183666646481,0.0596281215549,-1.5459100008
5321,0.256500005722,0.235657393932,-0.557419061661,-0.0517333298922,-0.418485850096,-1.65538835526
4144,-0.858550012112,-0.497962892056,-0.719494342804,-0.0236666202545,0.978857338428,0.65619379282
1981,-0.883599996567,0.630181610584,0.533222079277,-0.949599981308,-0.188752174377,-0.217171937227
695,1.60434997082,-0.355956971645,0.0627051219344,-0.952966690063,1.26049947739,0.732519984245
10398,-0.400299996138,0.317015945911,-0.485000491142,-0.0812666863203,0.896664023399,-0.736273407936
5708,0.308150023222,-0.744356632233,-1.17248404026,-0.242233335972,0.0638292580843,-0.423494338989
1213,-0.118500009179,-0.384173512459,0.82268679142,0.187533378601,0.587665557861,0.366240143776
226,0.102100014687,-0.55061507225,0.179734259844,-0.212300032377,0.380924642086,0.996276557446
6777,-0.566349983215,-0.400203168392,-0.581950902939,0.301566690207,-0.120900660753,-0.103271014988
2113,-0.0706999972463,-0.243532672524,-1.10752093792,-0.549066662788,-1.24924588203,-0.751388788223
3329,-0.598150014877,-0.677443385124,0.0617975369096,-0.892500042915,1.05367469788,0.767367780209
1050,-1.4061999321,-0.49578204751,0.256739586592,-0.386600017548,0.101638287306,0.255269020796
9491,-0.573000013828,-0.569028556347,-0.647916555405,-0.0799666643143,-0.415238022804,-0.659099638462
22926,2.04699993134,-0.39539629221,0.533765554428,-1.30739998817,0.0395741909742,-0.411565601826
5899,-1.03020000458,-0.410730332136,1.37510895729,-0.173499986529,1.63782119751,0.791458487511
5467,1.5978000164,0.242838695645,-0.144861638546,-0.416900008917,-0.0955359190702,-0.142619639635
6774,-0.234200030565,0.725974202156,1.22614920139,-0.569400012493,0.410553187132,0.0059046857059
1788,-0.279750019312,-0.315070271492,-0.80497354269,-0.0871000140905,-0.913099944592,-0.722159266472
5921,0.259200006723,-0.50252020359,0.771461844444,0.689866662025,0.722423315048,0.435073196888
5721,-0.71875,0.453480958939,-0.059463173151,-1.0529999733,0.0394158139825,1.11635613441
2263,-0.48995000124,-0.339140832424,-0.513150751591,-0.302666664124,-0.912610113621,-1.16730570793
808,-0.565899968147,-0.517574071884,-0.625792860985,0.125166684389,-0.515656650066,-0.824678122997
30001,-0.846500039101,-1.72772109509,0.9213565588,-0.5339666605,0.60476565361,-0.0633129626513
348,-1.75980007648,-0.506952524185,-0.622594714165,3.01006674767,-0.427869319916,-1.68351054192
30849,0.0331500172615,-0.00947844982147,-0.238418146968,-0.434500008821,0.324612408876,-0.00661498308182
1454,-0.355199992657,-0.27610707283,-1.04224896431,-0.168700009584,-0.932580888271,0.276182770729
6500,-0.151549994946,-0.355940878391,0.279671162367,0.282566696405,0.650843977928,0.583768844604
5627,-1.13705003262,-1.23356771469,0.166770547628,-0.108966678381,1.30606472492,0.486182779074
5715,0.509299993515,-0.66898971796,0.642497956753,-0.0304666757584,-0.208127170801,0.587048411369
4791,-1.0530500412,0.714340567589,-0.770936727524,-0.510666668415,-1.16780722141,-0.0617163181305
56924,-0.359999984503,-0.165924504399,-0.117027491331,-0.275799959898,0.019448723644,-0.515153050423
2690,-0.318049997091,0.394260495901,0.758306503296,0.43180000782,-0.281320542097,0.319146722555
1019,-0.961900055408,0.306308984756,-0.535123169422,-0.0524333417416,0.514893293381,0.264207601547
51422,-1.13244998455,0.522346377373,1.28918814659,0.0351333171129,-0.0435680449009,0.182562679052
5788,0.181500002742,-0.880613923073,-0.452081918716,0.415199995041,-0.330594778061,-0.524305641651
6709,-0.235100030899,-1.31851434708,0.315379351377,0.786766707897,0.398659050465,0.330476671457
1277,-0.259899973869,0.612432301044,0.50060993433,0.928266704082,1.27450680733,-1.07204937935
993,-0.914449989796,-0.84285902977,-2.71974754333,-0.279033362865,0.180827379227,0.892211675644
7157,0.21400000155,-0.88154643774,-0.135990783572,0.113233342767,-0.679772675037,0.979402661324
1958,-0.193399995565,-0.40277671814,-0.0737861320376,-1.03286659718,-0.332793831825,-0.639074862003
4582,-0.217849999666,0.610684394836,2.1233587265,0.818766653538,0.318212151527,0.705009222031
9212,1.21679997444,-0.794497013092,-1.90876495838,-1.16693329811,-0.188567817211,-0.209159880877
8440,-0.0166499987245,0.158780321479,0.220714583993,-0.34133335948,0.210457935929,0.326209396124
6790,-0.10814999789,-0.796899199486,-0.324439704418,-0.398299992085,-0.0338548570871,-0.00796712934971
8851,0.224650010467,0.0557982251048,0.500255048275,-0.161666691303,0.367123425007,0.0490151047707
2534,-0.350750029087,1.01575553417,0.274420291185,-0.690066695213,-0.128535628319,0.11902667582
4893,1.25635004044,-0.479199111462,-0.774862527847,0.187833338976,-0.298736155033,-1.02304315567
665,0.653550028801,0.173902794719,-0.397669196129,0.0190666615963,0.00105527043343,-0.182585865259
4313,-0.238850012422,0.0972036868334,-0.779923021793,-0.30529999733,-0.756519794464,-0.850314497948
1022,0.0107499957085,0.506889760494,0.795548856258,-0.247599989176,-1.03924632072,-1.69037270546
