rid,DOS022_VCAP_6H:BRD-K67514995-001-02-8:5,DOS022_VCAP_24H:BRD-K67514995-001-02-8:5,DOS045_A549_24H:BRD-K67514995-001-02-8:5,DOS045_HT29_24H:BRD-K67514995-001-02-8:5,DOSBIO001_A375_24H:BRD-K67514995:10.0099,DOSBIO001_A549_24H:BRD-K67514995:10.0099,DOSBIO001_HT29_24H:BRD-K67514995:10.0099,DOSBIO001_MCF7_24H:BRD-K67514995:10.0099,DOSBIO001_PC3_24H:BRD-K67514995:10.0099,DOSBIO001_NEU_24H:BRD-K67514995:10.0099,DOSBIO001_NPC_24H:BRD-K67514995:10.0099
672,-0.150255739689,-0.109950006008,-1.1808706522,0.32484999299,0.480173677206,1.41451609135,-0.275199115276,-0.1276781708,0.474424779415,1.62559998035,0.927513241768
5710,1.59844493866,0.041400000453,-1.0176281929,-0.635450005531,1.07009363174,0.676128208637,0.114471495152,0.759189248085,1.14287996292,1.54544997215,0.694970309734
2115,-0.946220993996,5.42145013809,1.65412867069,-1.02955007553,-1.48551166058,-0.352661848068,-1.40701365471,-0.457507014275,-1.22724413872,-1.12864995003,-2.03120779991
7015,-1.00380456448,2.64899992943,0.737195670605,-0.219549998641,0.563747286797,1.30184209347,0.236875861883,-0.202429383993,0.520973920822,-0.823799967766,1.84790456295
8726,0.874694168568,-0.17325001955,-1.22342252731,-0.545650005341,0.956887900829,-0.242437809706,-0.125047758222,0.222779005766,0.0494475290179,-0.470350027084,1.48453116417
2185,-0.682831048965,5.21234989166,0.224225103855,-0.364199995995,0.613804101944,0.619615674019,0.438290864229,0.26943564415,0.216554313898,-0.6820499897,0.982633709908
3315,-0.0344732701778,4.66275024414,-1.01856827736,0.4891500175,0.71599984169,-0.113520935178,0.168405011296,1.0055513382,-0.0674360543489,-0.44004997611,-0.510763168335
5289,-0.648811221123,0.0958999991417,0.695132255554,-0.73140001297,0.0712598860264,0.0300147477537,0.544901847839,0.0984585732222,-0.728310108185,0.0468499958515,1.8512083292
868,0.354840308428,-0.996349930763,0.0507831275463,-1.65509998798,0.739936590195,-0.306544244289,0.344035446644,1.15926718712,0.114351883531,0.091000020504,0.693250656128
1677,-1.11534130573,-1.47084999084,0.204282850027,0.0132499933243,0.767589330673,1.60947871208,0.647139430046,-0.02625015378,0.839511752129,0.15245001018,1.28737831116
7043,-0.741202950478,0.332249969244,-0.0380050763488,-0.0846000015736,0.74570196867,0.886038661003,0.796369493008,0.719782471657,1.07914471626,-0.422250002623,1.0458163023
5613,-1.04171657562,-0.883899986744,0.771770715714,0.192450046539,-0.62684738636,1.10706305504,0.530102610588,0.671261072159,0.648538649082,-0.879399955273,-1.22670960426
595,1.25355052948,0.392650008202,-1.08404123783,-1.03229999542,0.553645610809,0.0121829509735,-0.325424551964,-0.126344874501,0.610676646233,1.98399996758,-0.250760734081
4793,2.67403388023,-0.267850011587,-0.0158100873232,0.547150015831,1.04790747166,0.465548813343,0.473908632994,0.442320585251,0.399832606316,0.623449981213,1.34016036987
2736,-0.806656599045,-0.502099990845,-0.538897275925,-0.988399982452,-0.303891569376,0.341800451279,-0.151763707399,0.293192952871,0.802108764648,-0.570399940014,-2.18274950981
5290,-1.559871912,-2.52944993973,0.72392308712,-0.549300014973,-0.00101696699858,0.319314926863,0.0935553088784,0.313158988953,0.13919839263,-1.59459996223,-0.612738549709
6194,-0.78132390976,-0.329149991274,-0.110610336065,0.00034999998752,-0.469602882862,-0.548729479313,-0.512426674366,0.235978245735,0.0,-0.63639998436,-1.10316252708
1676,-0.463252395391,-1.45484995842,0.472454845905,-0.51835000515,0.850594520569,1.09219968319,0.798588216305,0.150959461927,1.35924088955,-0.830649971962,-0.144218415022
23512,1.10327899456,-5.59184980392,-0.464447498322,-1.35599994659,-0.116169378161,0.62281113863,0.13023366034,0.252567589283,-0.478451162577,2.07620000839,1.28547763824
148022,3.21874046326,1.0542999506,0.511611044407,-0.0692500025034,0.051662132144,0.517698407173,-0.526571452618,0.467465251684,-0.132035672665,-0.443800002337,0.642386198044
1906,-1.28123378754,-1.64495003223,-0.15860709548,-0.0474999845028,0.854969918728,0.907616198063,1.51904296875,0.35072094202,0.524683654308,-0.412099957466,-0.169328540564
8878,1.53214967251,2.47744989395,-1.11543130875,0.750450015068,-1.32771611214,-0.475274980068,0.367600917816,0.0187578126788,1.10809159279,0.888650000095,0.227221339941
3091,0.382310807705,0.0158999562263,0.142428770661,-0.513300001621,-0.578085541725,0.60400056839,-0.0141658633947,-0.271276056767,0.447813004255,1.15925002098,0.832780599594
5743,-0.877180814743,7.18669986725,-0.748686671257,0.933200001717,-0.316152125597,0.711593806744,0.837974727154,0.144846856594,1.94327175617,0.978150010109,-0.61518061161
5321,-2.8188726902,-1.50659990311,0.214355841279,-3.60644984245,0.925314664841,0.691125631332,0.33387106657,0.024440869689,0.382558524609,-2.36154985428,-0.0912819504738
4144,0.195762693882,-0.955800056458,-2.82349610329,-1.06275010109,-0.942690193653,-0.901482284069,0.408793151379,-0.602383494377,1.05475342274,0.860199987888,0.411889493465
1981,0.974469542503,-0.564499974251,0.136820018291,0.802900016308,0.787749409676,-0.363778471947,-0.85382848978,-0.971136450768,-0.717797160149,-1.63925004005,-1.51019620895
695,1.05484390259,4.59915018082,0.457658290863,-0.616950035095,-0.450733423233,0.59740281105,0.51512169838,1.14960730076,0.664641559124,0.0,0.287555992603
10398,-1.43867361546,-1.41725003719,0.252982437611,-0.350050002337,0.529032409191,1.39588940144,0.25329002738,-0.220779538155,-0.974144697189,0.00745004415512,-0.728236913681
5708,-3.13252282143,0.70015001297,-1.16200613976,-0.132099986076,0.446676433086,-0.169770002365,-0.170795857906,0.0678995102644,-0.0743767023087,-0.672800004482,-0.18744751811
1213,1.38014149666,1.44744992256,-0.673043429852,-1.73589992523,0.901893138885,0.0400510318577,-0.724670648575,0.241230279207,-0.277995288372,-0.10664999485,-1.2819237709
226,1.36461663246,0.535199999809,0.497784644365,-0.538900017738,-0.11836746335,0.510909318924,-0.14786118269,-0.567743837833,0.273116201162,0.434799969196,0.515807926655
6777,-0.605202615261,5.71815013885,1.40020859241,0.527499973774,-0.332755833864,0.111494243145,-0.56231212616,0.848934352398,-0.341621398926,-0.391900002956,-0.874827444553
2113,-1.13848388195,0.486000001431,0.122880458832,0.539149999619,0.350005418062,-1.02624714375,0.356625318527,0.176263675094,-0.535360336304,-0.830099999905,-1.51865804195
3329,1.31679427624,-1.42709994316,-0.651894688606,0.0995500013232,-0.729468345642,-0.590481281281,-0.470431059599,-1.24111008644,0.17554923892,0.236599981785,-2.46586513519
1050,0.603238940239,1.56749999523,-0.280661165714,0.753299951553,0.832881987095,-0.496834993362,0.0881280899048,-0.307117938995,-0.449558913708,0.0106499791145,1.14975714684
9491,-0.396265953779,0.252499997616,0.852080047131,-0.202999979258,1.56608867645,0.841256439686,-0.24811924994,0.132620751858,-0.236132696271,-0.17919999361,0.1215095222
22926,-0.0268683694303,0.399900019169,0.183588370681,-1.04445004463,0.785514593124,0.655394911766,0.0919139757752,0.387915939093,0.127613410354,-1.15930008888,-2.07153701782
5899,0.657136499882,0.0,-0.217770144343,0.095450013876,-0.333802640438,-0.848622739315,-0.927987456322,0.246606767178,-0.591923177242,0.0347499996424,-0.0233337543905
5467,0.112062528729,0.504599988461,0.768826842308,0.105499982834,1.20358586311,1.34327638149,0.345309495926,1.63634753227,1.79788851738,-0.126000002027,-0.613567948341
6774,-0.459411740303,2.15184998512,-0.133707940578,-0.372300028801,2.44240903854,0.485837906599,-0.345672935247,0.287141889334,-0.273253023624,1.16760003567,-0.671124219894
1788,-1.32536816597,-1.1765999794,0.322377592325,-0.763699948788,1.96664941311,1.00846254826,0.30103379488,0.0153323560953,0.398736357689,-0.755750060081,-0.412444591522
5921,0.773565888405,1.82330000401,-1.29525721073,0.442000001669,1.64075684547,1.19315266609,0.600841701031,0.677627146244,0.484919041395,2.34305000305,1.77337419987
5721,0.137715101242,-0.638949990273,-0.561806738377,0.649900019169,-0.102263778448,-0.0312494933605,-0.988956511021,-0.296630769968,-1.10888266563,-0.0369000062346,-1.9872521162
2263,-1.80815827847,-1.93540000916,0.643836140633,0.161349996924,1.08511948586,1.19298768044,0.414995253086,0.100230157375,-0.139012560248,-0.538550019264,0.168057560921
808,0.0980493426323,2.45085000992,2.04540371895,0.239049986005,0.74328649044,0.694666862488,-0.958776473999,-0.242276459932,-0.157885581255,-1.4592000246,-0.683318376541
30001,2.49594402313,0.298849999905,2.62043333054,-0.196600005031,-0.482273697853,-0.238691031933,-0.600548446178,-0.505181193352,-0.357286632061,-1.0585000515,-1.13468790054
348,0.203068941832,-0.378250002861,1.0063893795,0.60765004158,-0.190268814564,0.137458905578,0.464540243149,-0.800268650055,0.360434383154,-0.177549988031,0.254631996155
30849,0.940104424953,1.22864997387,0.931957125664,0.352300018072,0.626463532448,0.527751863003,-0.179750651121,-0.769948124886,0.660367429256,0.952199995518,-0.461559265852
1454,0.326428294182,-0.246950000525,-0.623640716076,-0.562800049782,1.04182171822,-0.421938419342,-0.328203320503,0.91557353735,1.75658655167,0.290250003338,-2.12977361679
6500,0.936096847057,0.0889999866486,0.126767322421,0.21250000596,1.33992981911,0.117740303278,0.534965157509,0.782792270184,0.567120671272,1.01734995842,0.743306815624
5627,1.49001514912,-0.826950013638,-0.671281158924,-0.317999988794,-0.0738206207752,0.268312126398,-0.26415014267,0.143485084176,-1.26209890842,4.2810997963,0.649900138378
5715,1.07690262794,1.31730008125,0.927185833454,-0.835850000381,0.767675340176,-0.681858420372,-0.200226604939,-0.218724131584,-0.103218331933,-0.889099955559,-0.364508986473
4791,-0.316069334745,4.8532500267,0.771492183208,-1.19274997711,-0.620223701,0.472424983978,3.3646671772,-0.0300290286541,0.0877981334925,-0.573600053787,0.46388015151
56924,0.950352489948,-0.190800011158,0.0793177112937,0.505500018597,1.312489748,1.09025740623,-0.412807315588,-0.158494576812,-1.24220836163,0.425650000572,0.355222463608
2690,0.413208574057,3.79279994965,1.27165389061,-0.284000009298,-1.38028264046,1.66829574108,0.615612506866,-0.897137820721,-0.548351109028,0.226200014353,0.803759932518
1019,0.0989546924829,-0.903149962425,-1.31721401215,-0.37650001049,-5.65057420731,-0.767270445824,-0.216344326735,-0.698421478271,-0.174200221896,0.38734999299,0.543921351433
51422,-0.295286774635,-0.761600017548,0.753376126289,0.165550023317,0.0342650189996,-0.522094666958,-0.910598278046,-0.8032361269,-0.0840633064508,-0.271849989891,0.0108225047588
5788,-0.62789618969,0.00685000419617,0.0966744124889,1.23489999771,0.57641762495,1.22400426865,0.338012576103,0.711276352406,0.861476480961,1.29025006294,0.49285286665
6709,1.14380991459,0.075049996376,-2.69956445694,0.153200000525,-1.23683905602,-0.291355967522,-0.630120277405,-0.672157049179,-1.11103129387,0.25055000186,-0.0141959190369
1277,-0.521083474159,0.211850002408,0.498237073421,0.292599976063,-0.509772062302,-0.117248594761,-0.415887027979,0.589957892895,-1.63297581673,-0.180550038815,-0.623797357082
993,0.805664360523,0.327250003815,0.582749009132,0.135349988937,-0.597012877464,-0.745962262154,0.0349102802575,-0.447435617447,-0.787269592285,0.375199973583,0.0965289622545
7157,0.9682970047,-0.687900006771,-0.288080245256,0.778750002384,-0.266207754612,-0.24032664299,-1.08495533466,-0.847492992878,-0.329641878605,0.121599987149,-0.837954998016
1958,-0.657821416855,-0.33520001173,1.14442610741,-0.147750020027,-0.73658066988,-0.0459102988243,-0.432834208012,-0.0232685804367,2.47725915909,0.246050000191,-0.771102428436
4582,0.156830862164,3.18694996834,0.350804567337,-0.13844999671,0.169572725892,-0.292274653912,0.54998499155,0.769162654877,-0.0682335495949,0.219600006938,0.36311596632
9212,-0.518813729286,0.0712000131607,0.516732156277,-0.755750000477,0.497199892998,0.87605535984,-0.553606748581,-0.775392770767,0.0927426815033,-0.644400000572,-0.878580868244
8440,-0.451160877943,0.00670000165701,-1.1900331974,-0.449050009251,-1.35062408447,-0.0422508604825,-0.273226976395,-0.524463057518,-0.564126670361,-0.997699975967,-2.51574897766
6790,-0.583348035812,-2.80714988708,0.52304828167,-0.135650008917,0.658733129501,0.328838706017,0.056049913168,0.257935881615,0.889845430851,1.36584997177,0.943244338036
8851,1.36407411098,-0.903750002384,1.52503287792,-0.396800011396,3.82764649391,0.319495052099,0.0933335870504,0.813214123249,0.208697408438,0.338100075722,-0.631424665451
2534,-0.0221896320581,-0.25229999423,1.64472687244,-0.0706499963999,-1.17062139511,-0.259060919285,-0.2810947299,-0.216456577182,-0.620114266872,0.0640500187874,-1.128921628
4893,-0.673496246338,-0.729099988937,0.40831798315,0.681250035763,0.529510974884,1.01873838902,0.0406988412142,-1.01610779762,0.00222687423229,0.534399986267,0.338303625584
665,-0.945241212845,-0.125299990177,-0.230634450912,-0.279049992561,0.70645737648,-0.10807788372,-0.324177324772,-0.137908995152,0.243368029594,1.1779500246,1.42615675926
4313,-1.51416385174,-0.862800002098,1.1442027092,0.0318000018597,0.204546809196,2.88319993019,0.550793111324,0.274775266647,0.0886421725154,-0.363449990749,-1.40644228458
1022,-1.04158067703,0.487150013447,0.254939168692,-0.859349966049,-0.000217914581299,-0.948690474033,0.586629629135,-0.163274466991,0.0171201974154,0.338800013065,0.357862383127
5880,0.574893474579,0.0280499458313,0.420992583036,0.590049982071,0.0686897188425,-0.334386914968,-0.691097676754,-1.02528059483,-1.20648145676,-0.258000016212,-0.374589443207
3162,-0.463364958763,4.74389982224,-0.962394535542,0.445550024509,0.247917756438,-0.45416033268,1.54391384125,-0.984258413315,1.30476140976,1.82424998283,2.34605002403
1282,-1.63864564896,0.673500001431,0.298986017704,-0.012600004673,-0.147867396474,0.175366133451,-0.0456849634647,0.695244312286,-0.229006588459,1.14485001564,0.936981797218
3383,-0.644583046436,-0.623250007629,1.74883842468,0.147749990225,-0.950931429863,0.916956305504,0.0890647768974,1.14774167538,-1.21366918087,-0.60689997673,-1.70278084278
727,-0.180149763823,0.0233500003815,0.7105935812,0.538250029087,0.235069036484,0.775681555271,0.810202300549,-0.499370723963,0.521902322769,-0.737800002098,1.4376168251
4792,1.94479560852,0.725350022316,-0.00944192707539,1.36315000057,-0.195742964745,0.419818729162,0.538441300392,0.775350868702,-0.0347667783499,-0.670099973679,-0.776371002197
4794,-0.541658639908,-0.300149977207,0.173576876521,-0.484849959612,0.25313782692,0.10487100482,0.260642230511,1.31744837761,0.274514049292,-0.550249993801,-0.60098695755
902,-1.54185938835,-0.621199965477,0.357521921396,-0.0261999964714,-0.516430437565,1.40075039864,0.455037534237,-0.938701450825,1.19838941097,-0.342199981213,0.470857828856
8091,0.705516338348,-0.80680000782,-0.850660383701,0.933699965477,-0.67416447401,-1.02734375,-0.210408627987,1.06593120098,-0.306537032127,-0.0914000272751,-3.13501882553
3486,1.7387816906,0.857249975204,-1.18917298317,-0.983799993992,0.734914898872,-1.39976811409,-0.155445709825,9.1589987278e-05,-0.468192279339,0.288599997759,0.335267096758
10818,-0.888809800148,0.750050008297,0.309529066086,-0.565550029278,-0.310333013535,1.1244995594,0.235248953104,-0.0748943090439,0.609277486801,-0.561699986458,-0.0436743050814
3454,-1.66521060467,-1.4089499712,0.432411789894,-0.233449995518,0.719495177269,0.582497954369,0.738701343536,0.388210654259,0.497528672218,-1.23839998245,0.347628742456
4282,-0.889243841171,-4.55515003204,-1.98463821411,0.0960500016809,0.269743204117,-0.46864181757,-0.0842209905386,0.33118468523,-0.0584478080273,-0.520049989223,-0.218127369881
1605,1.49053823948,1.01029992104,-0.226616740227,0.887099981308,0.514115035534,0.356993198395,-0.559200167656,0.670493781567,0.183199554682,0.817399978638,0.307176470757
10644,-0.108819246292,5.0233001709,-0.86392980814,0.988699913025,-0.442634105682,0.494835197926,0.742980718613,1.27413153648,0.705107569695,2.85954999924,1.25013995171
2065,-0.0821548551321,0.257899999619,0.110617160797,-0.953349947929,-1.25139701366,0.479136407375,0.374974042177,0.788644552231,-1.41305732727,-1.34230005741,-0.355494499207
8321,-0.450669407845,-1.20764994621,0.528114557266,0.284799993038,-0.460700392723,0.400366306305,0.129200816154,0.906569778919,0.191491812468,-0.384749978781,-0.220878958702
8503,1.22864031792,-0.0550500154495,0.764131784439,-0.757099986076,1.19794511795,2.01060795784,-0.129231020808,0.238248616457,0.460291653872,-0.385399997234,-1.02913546562
7027,-0.681831777096,-1.42319989204,-1.27031648159,1.74795007706,-0.537492632866,-0.784618616104,-0.47528976202,-1.82747066021,-0.407526642084,0.375750005245,-2.27380824089
6850,-0.849289834499,5.38070011139,0.826510846615,-0.310400009155,-0.666549563408,1.1720405817,-0.752038300037,-0.441729545593,-0.00961564108729,-0.955000042915,-0.270388454199
1978,0.0148463845253,-0.620399951935,-1.67446219921,0.352850019932,-0.216968461871,0.0791237950325,0.0396531224251,0.474586457014,0.333681195974,0.185700058937,0.0191072374582
896,1.50223278999,-5.26765012741,-0.850953936577,-0.456699967384,-0.664934277534,-0.290189743042,0.841830551624,-0.284428477287,0.299348711967,1.61424994469,1.76693356037
5777,1.33794152737,-0.0265499949455,0.838455319405,-0.100300006568,-0.81217700243,-0.0874847769737,0.448265045881,0.4195574224,-0.212293207645,0.382400006056,-0.219441220164
1846,0.437408179045,-1.1943500042,-0.440630882978,0.868350028992,-0.142888784409,-0.323079794645,0.0898136794567,1.63986635208,0.367800593376,-0.0550500154495,-2.56754374504
5925,-0.522554993629,-0.170200005174,-0.0233333557844,-1.18090009689,0.857031226158,0.667340278625,0.410510003567,1.13358581066,0.186142072082,0.818300008774,-1.1321567297
142,1.41754329205,0.125950008631,0.23995038867,-1.30209994316,0.165657311678,0.0255516767502,-0.235595822334,0.513204574585,-0.265684098005,0.105349957943,-0.208711504936
1021,0.0446744561195,4.43470001221,-0.796914935112,-0.212999999523,-0.298225224018,-1.21031475067,-0.374226182699,-0.948022305965,-0.375060558319,-1.44245004654,-1.17562258244
5699,-0.588916957378,-0.968400001526,0.379033982754,-0.557850003242,0.403165578842,-1.03320252895,-0.481378078461,0.612866938114,0.180052757263,0.709499955177,1.44508492947
8061,-0.624451637268,1.01734995842,-0.0109316045418,-0.395200014114,0.16473133862,-0.748657286167,-0.200866520405,1.24327254295,-0.735181868076,-0.28560000658,-0.868202090263
1870,3.63860034943,-1.46085000038,0.179062917829,-0.162949994206,3.16092085838,0.574694156647,0.997441291809,2.06486821175,-0.988235712051,0.543699979782,0.323416113853
1398,0.847109436989,0.21360000968,-1.04105937481,-3.12425017357,0.275353193283,-0.241748631001,0.254780948162,-4.87416410446,0.0630431845784,-0.372199952602,-1.22188878059
3312,1.31530165672,-0.599799990654,-2.46332454681,0.0701500028372,0.632609248161,0.219699054956,-0.165602654219,-0.480684310198,0.540642499924,0.696299910545,0.00937519967556
891,-1.23609602451,-0.429900020361,-0.00277362763882,0.00909999012947,0.472503662109,1.00966715813,-0.421382308006,0.156049907207,0.384742558002,-1.28349995613,-1.50047719479
4775,-0.527478635311,-0.413549989462,0.779867768288,0.84249997139,3.65996408463,0.529321432114,-0.0809631049633,0.240733683109,0.921380639076,-0.556950032711,-0.791384637356
5111,-0.0744258463383,0.980000019073,-1.43440020084,0.0481499731541,-1.32907831669,-1.35831141472,-0.243986830115,-0.337916463614,-0.638180851936,0.565400004387,-6.75723218918
5696,-0.71305847168,0.671700000763,0.461992323399,-0.615149974823,0.723691523075,-0.559712290764,-0.825841903687,0.164844170213,0.289522141218,-0.0491999983788,-0.285820394754
5588,-1.13313221931,-1.33370006084,-0.312781631947,0.668550014496,0.127087920904,0.131228268147,1.03924500942,0.333652734756,0.558986067772,-0.497749984264,0.663840651512
6839,0.68679267168,-0.333499997854,-1.23568677902,0.244049996138,0.575203835964,-0.274964928627,-0.951989889145,-0.0469152331352,-0.0697505027056,1.66760003567,1.78346729279
329,0.275105535984,-0.751800000668,-0.180898651481,-0.244800001383,-0.378092646599,-0.88387131691,-0.188816040754,-0.168773293495,0.65917301178,0.378350019455,-0.634190917015
5058,0.0792752802372,-0.483350008726,0.786780595779,-0.210900008678,-0.642192482948,-0.637996613979,-0.673048973083,-0.51000225544,-0.729904651642,-1.94684994221,-1.43502831459
998,0.214270621538,0.369700014591,-0.569918811321,-0.538599967957,0.0327540636063,-0.241193950176,-0.968772411346,-1.52349126339,-0.147539615631,-0.385300010443,-2.02671909332
9134,-2.56440353394,-1.39380002022,0.461572408676,-0.0427500009537,-1.11097288132,1.02096760273,-2.62414073944,-1.85687351227,0.0749864578247,-2.11479997635,-0.402320146561
6616,-1.47159993649,2.56209993362,1.0206580162,-0.559949994087,-0.440908223391,-0.889701485634,-0.895542502403,-0.275955051184,0.155408084393,-1.28090000153,-1.41338026524
5223,0.74302893877,0.398999989033,-0.170115828514,0.00029999949038,0.729669332504,-0.599781155586,-0.564667761326,0.679684519768,0.413575172424,0.341499984264,-0.316802144051
4690,-3.21884131432,0.573150038719,0.221505984664,-0.0222000032663,-0.0997511446476,-0.548982858658,-0.573626935482,-0.745929658413,-0.544214487076,-0.267349988222,-1.80269396305
958,-2.58024454117,-1.10685002804,0.27836060524,0.249800026417,0.331664323807,0.514435529709,0.341529428959,-0.165904074907,-0.441264748573,-1.37940001488,3.20445871353
1616,0.242360621691,0.127250015736,0.757480978966,-0.629299998283,0.440721213818,-0.815613389015,0.568009614944,0.298881292343,0.399102032185,0.445149987936,-1.86010408401
991,0.993308186531,2.13739991188,-4.98500394821,-0.209199994802,0.0,-0.0298100709915,-2.16289806366,-4.49262142181,0.572163820267,0.889699995518,0.657545566559
6347,-0.239557981491,0.674799978733,0.267762511969,-0.329349994659,-0.268560141325,-0.0893155485392,-0.336048573256,0.381984233856,1.07046830654,-0.349400013685,-0.30049264431
6714,1.74389982224,-0.164749979973,-0.879272162914,0.398449987173,0.50764888525,-0.233533486724,-0.267979979515,1.17066931725,-0.0988052040339,0.00209999084473,-1.30088746548
652,-1.49042344093,-1.11225008965,0.846113324165,-1.01579999924,0.285798072815,0.510623216629,-0.433378964663,-0.321249544621,0.375776469707,-1.14065003395,1.56655550003
4331,-0.113628953695,-0.334049999714,-0.0684393793344,0.117950022221,-1.27956020832,1.25193333626,0.49378874898,-0.0405910015106,0.591258525848,6.83969974518,0.0140698943287
7099,-0.702769517899,-2.30679988861,-2.49390459061,-1.63635003567,-1.45948028564,0.442244678736,0.361917257309,-0.556502461433,0.277049958706,-0.590550005436,-1.13456690311
10320,-0.2895847857,0.662850022316,-0.615589797497,-1.51855003834,2.96864581108,1.23891043663,0.258549571037,0.144342660904,1.14957976341,0.491850018501,1.05379390717
2042,0.275355786085,-1.54185009003,0.511102318764,-0.531549990177,-0.0565547719598,0.56070047617,3.55071377754,-0.359677135944,0.738865733147,0.578750014305,-3.08453702927
843,-1.32063734531,-1.07309997082,1.06878709793,0.361250013113,0.356426358223,-0.0201987922192,0.194726854563,0.0958895534277,0.211281448603,-1.63475000858,-0.0671108365059
840,0.305890917778,1.30989992619,-2.05712389946,-1.1182500124,-0.62559312582,0.393464505672,-0.311287015676,-0.355664134026,1.72349429131,1.04139995575,0.0794472694397
7048,-1.12099683285,-0.0615999996662,-0.242197304964,0.171550005674,-0.911752462387,-0.946051001549,-1.69296383858,0.365011334419,-1.58388829231,-0.955049932003,-0.919181764126
4851,-0.911351919174,-0.585900008678,0.506905257702,-1.51714992523,0.439269572496,0.767341077328,0.343067526817,0.526906847954,1.18097007275,1.05489993095,0.413275659084
6464,-0.709139287472,-1.08490002155,0.0720719024539,0.896650016308,-0.395224869251,-0.114630460739,0.0718604922295,-0.493769645691,-0.570865511894,-1.07834994793,-0.403152316809
23410,-0.299809247255,0.741400003433,0.281666368246,0.186649993062,0.924830794334,1.00436580181,0.184607714415,1.05939364433,1.25072264671,0.212299972773,3.19450354576
54205,-0.918654561043,-1.58354997635,-0.994297742844,0.561550021172,-2.73734855652,0.419728338718,-0.0308287665248,-0.519147992134,1.26444387436,0.675650000572,-0.785880386829
2770,-0.15961496532,-0.853000044823,1.44227468967,-0.17539998889,-0.435646861792,1.0364934206,1.33835840225,0.352351129055,3.70955824852,0.955500006676,0.522709608078
