rid,DOS050_HT29_24H:BRD-K95285735-001-01-8:5,DOS050_MCF7_24H:BRD-K95285735-001-01-8:5,DOS050_PC3_24H:BRD-K95285735-001-01-8:5,DOSBIO002_A375_24H:BRD-K95285735:10.6834,DOSBIO002_A549_24H:BRD-K95285735:10.6834,DOSBIO002_HT29_24H:BRD-K95285735:10.6834,DOSBIO002_PC3_24H:BRD-K95285735:10.6834,DOSBIO002_MCF7_24H:BRD-K95285735:10.6834,DOSBIO002_NEU_24H:BRD-K95285735:10.6834,DOSBIO002_NPC_24H:BRD-K95285735:10.6834
351,-0.0911529958248,1.17984998226,0.0205499976873,-0.102304145694,-1.47292864323,-1.80199635029,-0.945999979973,-0.181162595749,-0.120750002563,0.997842669487
4846,-0.653734564781,1.51779997349,-0.926699995995,-0.0306249447167,-0.684540748596,-0.282557547092,-2.00915002823,-1.6436098814,0.575500011444,0.0278787985444
1452,-1.06330215931,0.195999994874,0.27919998765,0.931402385235,0.200422883034,0.997867941856,0.109949976206,0.27755177021,-1.02699995041,-0.866940617561
4776,2.16971302032,1.02300000191,-1.18200004101,0.0588258393109,0.720244765282,0.0882084220648,0.214300006628,-0.257791757584,0.032049998641,0.604673683643
6908,-0.922904849052,-0.942499995232,0.978249967098,1.38464438915,-1.02994811535,0.0816571041942,0.519500017166,-1.23181843758,-1.03684997559,-1.90528655052
672,0.62997841835,0.469950020313,0.877550005913,0.275740265846,-1.82077980042,-0.880100369453,-2.72254991531,-4.67373561859,-2.3710000515,-2.33804535866
5710,-1.11432468891,-0.109350010753,0.702350020409,1.55838692188,-0.340259313583,0.718464970589,2.68569993973,1.46687817574,-0.851600050926,0.0466888025403
2115,1.35873389244,0.822350025177,0.195600003004,-0.0771931186318,0.206564098597,-0.503981471062,1.67490005493,1.20121240616,1.73084998131,-0.923294365406
7015,0.877016782761,1.1318000555,-0.32025000453,0.274422764778,-0.205596804619,-0.616037786007,0.610700011253,-0.204769507051,1.44500005245,0.953333258629
8726,-1.15423798561,0.117300003767,-0.187750011683,0.253014743328,1.31220388412,0.909953117371,-0.427799999714,-0.735791444778,-1.54349994659,-0.869180262089
2185,2.10142183304,0.753549993038,-0.628949999809,-0.401962965727,0.954733610153,0.77396941185,-0.51265001297,0.290354341269,1.07730007172,1.40540790558
3315,-1.84636187553,-0.722699999809,-0.777300000191,0.103251583874,1.43868434429,0.160094842315,0.868399977684,0.82449477911,-0.3492000103,0.194604918361
5289,2.07597088814,0.869249999523,-0.59249997139,-0.539934754372,-0.551519095898,0.498654484749,0.40000000596,0.167400091887,1.88370001316,0.099786221981
868,1.56303822994,-0.627299964428,-0.376900017262,1.07633137703,3.07382273674,-0.619410037994,-0.345649987459,0.708411157131,-1.81150007248,0.89818572998
1677,1.62437045574,1.2568500042,0.450450003147,-0.133301973343,0.159708708525,0.442814409733,0.743000030518,-0.913395524025,1.29730010033,0.47147411108
7043,1.09411013126,-0.270300000906,-0.668499946594,0.383336514235,2.44181752205,-0.342025995255,-0.417600005865,0.0509184002876,0.181400001049,1.66761040688
5613,0.575286149979,1.53069996834,-0.746200025082,-0.387400865555,-1.98260760307,-1.57367408276,-0.715999960899,-1.22714662552,0.0373999923468,-0.784381330013
595,0.0519552379847,-0.324949979782,0.316999971867,0.534182548523,0.318235367537,0.102960824966,0.349350005388,-0.107215449214,-1.28610002995,-0.681000471115
4793,-1.56789302826,-0.891099989414,0.004399985075,0.522413611412,0.587191402912,1.62253093719,-0.718450009823,-0.132306873798,-0.399899989367,1.23122191429
2736,1.16006064415,0.204699993134,-0.709049999714,1.40692961216,5.258040905,0.804826855659,0.388000011444,0.731945872307,0.476150006056,0.705592513084
5290,0.31717890501,0.302849978209,-0.457149982452,-0.702634453773,0.937733590603,-0.886562764645,-2.14114999771,-0.0223631411791,-0.0600000023842,1.34231281281
6194,-0.0799311473966,0.000999999931082,-0.337599992752,0.284785240889,1.35046589375,0.142935305834,0.226300001144,1.32789158821,0.364250004292,0.708137273788
1676,0.951691687107,-1.90385007858,-0.933200001717,0.0466786921024,-0.237161576748,-0.655087471008,0.467000007629,0.76808142662,-0.479699999094,1.20453441143
23512,-1.13263773918,-1.34115004539,0.968699991703,0.921176850796,-1.71140813828,0.0848916172981,0.141300007701,-2.37711715698,-1.57785010338,-1.50763511658
148022,1.67272305489,0.477649986744,0.0716499835253,-0.0812162905931,-0.338801205158,-0.195373177528,0.0734999999404,0.508745908737,1.14210009575,2.1170630455
1906,0.209749996662,0.986350059509,-2.12144994736,-0.410552799702,-1.46018230915,-1.15749585629,0.239099979401,-0.211190208793,0.249250009656,0.257086008787
8878,-0.429314255714,-0.373199999332,0.64509999752,-0.45308303833,-1.40439128876,-0.26546216011,2.90939998627,1.86110043526,1.44304990768,0.69922631979
3091,0.0957301482558,1.25349998474,0.493449985981,-0.141201004386,-2.32223248482,-0.618532061577,1.69784998894,-0.223149627447,-1.51785004139,-0.350520431995
5743,-0.458458483219,-0.520250022411,-0.238649994135,-0.137745141983,2.88715696335,0.888264894485,1.11600005627,-0.717144489288,-0.0544499754906,-0.162880122662
5321,0.495434850454,0.837300002575,0.133599996567,-1.02202355862,-0.733540296555,-0.91804420948,-1.1875500679,0.0886850506067,0.304100006819,1.08109641075
4144,-0.111224524677,1.02539992332,-0.158950001001,0.706538081169,-2.96670532227,0.0904626995325,0.995050013065,-2.16134643555,-0.0612500011921,-0.676971495152
1981,1.1971296072,-0.961899995804,0.336900025606,-0.576962530613,0.751699447632,-0.43450075388,0.682650029659,0.510165095329,-0.300899982452,-0.524850189686
695,1.35021841526,0.18599998951,-0.641200006008,1.1768862009,2.65929269791,0.998246133327,-0.869750022888,0.31426346302,0.748349964619,-0.602708101273
10398,0.113814920187,1.01320004463,-0.856599986553,0.971233069897,2.52459049225,-0.704280078411,0.389499992132,-1.15430498123,1.05520009995,-0.959496617317
5708,-0.044501889497,-0.49975001812,0.743600010872,1.15470147133,0.562502980232,-1.14767026901,2.81029987335,2.50637030602,0.170549988747,2.4956817627
1213,-0.512793719769,-0.299950003624,0.129749983549,0.351430475712,1.05127167702,1.88604474068,1.67214989662,1.92939627171,0.0737499892712,0.67951720953
226,0.251119673252,0.065299987793,0.456400036812,-0.207681953907,-1.46754264832,0.312807053328,1.73705005646,0.598452568054,-0.526500046253,0.779450118542
6777,2.48442792892,-0.545600056648,0.915450036526,0.449658721685,3.11841535568,0.520245373249,0.132650002837,-0.594767510891,1.63284993172,-0.006098523736
2113,2.08754587173,1.55529999733,0.424899995327,0.709040105343,0.538251101971,-0.153923436999,0.705900013447,-0.348531872034,1.67704999447,-0.0853776931763
3329,-2.23255515099,-0.659850001335,0.14904999733,-0.986675679684,-3.31542205811,-0.40452131629,0.814450025558,-1.1022439003,2.54264998436,-0.684781610966
1050,0.290494918823,-2.00484991074,-0.354200005531,-0.311178565025,-2.79839491844,0.468562573195,0.22444999218,-2.32012677193,1.42015004158,-0.836929857731
9491,-1.17548441887,0.0257000029087,0.672950029373,-0.855498194695,-0.166792422533,0.442395210266,-0.425099998713,0.457877993584,0.748950004578,1.56473302841
22926,-0.20698992908,-0.637549996376,0.490799993277,0.963397085667,0.140373840928,0.183154046535,0.291500031948,-0.108895644546,-0.434249997139,0.0240245759487
5899,0.828967392445,-0.685199975967,0.184950008988,0.570649921894,-1.42806696892,1.4549844265,1.06365001202,1.88560152054,1.88074994087,-0.269042640924
5467,1.85611581802,-0.41345000267,2.20025014877,1.18340528011,2.69474506378,-0.224981307983,0.672599971294,-0.123462736607,3.77684998512,0.715371549129
6774,0.0452267229557,0.627049982548,-4.08900022507,0.891765773296,1.15633010864,-0.13729056716,-0.56685000658,1.72457945347,-0.326299995184,0.710091888905
1788,1.25951504707,0.898450016975,-1.08124995232,-0.186981990933,-0.283210098743,-0.0189144313335,-0.749300003052,-0.178306534886,-0.0959500074387,0.389876753092
5921,0.0648464262486,-0.732699990273,0.0532999932766,1.0288271904,1.94798648357,2.12682461739,0.756500005722,1.12618470192,-1.42505002022,2.53856158257
5721,-0.58206731081,-0.908900022507,0.365649998188,-0.276820838451,-0.0278049521148,-1.0097130537,-0.549300014973,-0.776931464672,0.305099993944,-0.897095680237
2263,0.633888542652,0.235599994659,0.489049971104,-1.50519680977,-0.156664341688,-0.962679028511,-0.535250008106,-0.598006367683,-1.23484992981,0.393719673157
808,0.538776993752,0.780200004578,-0.869149982929,-0.257021516562,-0.616013765335,1.10626089573,-0.304449975491,0.144287526608,0.399100005627,1.58079266548
30001,0.357755601406,-0.396400004625,-0.677549958229,-0.730627655983,-1.86246156693,0.368190318346,-0.703750014305,0.179821148515,1.28925001621,-0.358557492495
348,0.48196002841,-0.467849999666,1.33010005951,5.00972318649,4.39150953293,-0.0952130705118,0.936349987984,-0.680654466152,1.47109997272,-0.826255917549
30849,-0.808521807194,-0.958550035954,-0.836999952793,1.46780657768,0.633251428604,0.793147206306,-0.0343500077724,-0.84767383337,-0.112350001931,-0.939297676086
1454,0.424700856209,-0.109949991107,1.31564998627,-0.763911604881,-0.123658746481,0.279484152794,0.0458500012755,3.26659059525,-0.105100005865,-1.18080615997
6500,-0.612611293793,0.545949995518,-0.347299993038,-0.00345678720623,0.602259814739,2.84471607208,2.16190004349,0.676674425602,-0.561099946499,-0.448400974274
5627,-0.314529955387,0.721799969673,0.110650002956,0.60645544529,1.86453199387,-0.144281953573,-0.548050045967,0.597920715809,-0.524749994278,-1.28138959408
5715,0.939871430397,0.411049991846,-0.108850002289,1.95219492912,1.31794857979,0.784083247185,1.56314992905,1.19153642654,-0.215450003743,-0.0215498209
4791,1.31285309792,1.26694989204,-0.0159000009298,3.36062812805,2.20631742477,-0.383833050728,-0.689450025558,-1.39263021946,0.373100012541,-0.450976669788
56924,0.0402676910162,0.244550004601,0.436199992895,0.40067127347,1.5246925354,5.67367696762,-0.342550009489,-0.77629172802,0.747999966145,0.148970127106
2690,-0.781663894653,0.558899998665,-0.525049984455,4.45874786377,5.19260835648,-0.267727732658,-0.729050040245,2.82631254196,1.10529994965,-0.344607383013
1019,2.54200315475,0.259700000286,0.0881499946117,0.544060468674,-0.956664979458,-0.188919529319,0.456849992275,-0.186595082283,0.296199917793,-1.33392095566
51422,-0.370277404785,0.193050026894,-0.57414996624,-0.395055174828,1.98017609119,2.51415467262,3.26679992676,1.09697902203,1.18389999866,-0.237059444189
5788,0.501528322697,0.268149971962,-0.518750011921,0.106926046312,1.54418540001,0.383350968361,-0.91069996357,-0.126463532448,0.698350012302,0.195240825415
6709,-0.361741751432,0.0232000052929,0.351899981499,0.0915644988418,0.995573818684,1.46115732193,2.59155011177,-0.617950439453,0.710100054741,0.286742389202
1277,0.623970091343,0.0606999993324,-0.450849980116,0.202050715685,2.17592024803,1.23236429691,-1.31134998798,1.12300539017,0.976449966431,-0.401478648186
993,-0.374861001968,-2.28034996986,-0.444850027561,0.166997864842,-0.923312783241,-0.585385560989,0.287450015545,-2.52369356155,-1.63964998722,-3.16558790207
7157,-1.27782821655,0.0811000019312,0.548900008202,0.553356766701,-2.06224536896,-0.565377771854,-0.327499985695,-2.27151155472,0.752050042152,-1.00569105148
1958,-0.0905381441116,0.848250031471,-1.2064499855,-0.609015882015,6.70758533478,-0.521559119225,-1.56459999084,0.0207671523094,0.164950013161,-0.400889575481
4582,0.543777942657,-0.789749979973,-1.37724995613,1.26167452335,7.06290912628,0.662945151329,-0.240850001574,0.349582284689,-0.81559997797,0.281980127096
9212,1.08559799194,-0.143849998713,-0.623000025749,-1.22176718712,-2.05508613586,-0.0767618119717,-0.046250000596,-1.68970823288,-1.15794992447,0.271591424942
8440,-1.3774279356,0.0739499926567,-0.247649997473,0.846967339516,-1.38907170296,-1.47381091118,0.889999985695,0.687026500702,-1.70454990864,-0.928882479668
6790,-0.932146608829,-0.372550010681,0.800949990749,0.684213280678,-1.01535534859,0.428543746471,0.582249999046,-1.99840700626,0.168200016022,0.284859657288
8851,0.495686739683,-0.357749998569,-0.419449985027,0.158874988556,5.34043455124,-0.454446494579,-0.890900015831,-1.12944030762,-0.730749964714,-1.69865095615
2534,0.278863668442,1.27154994011,-1.11750006676,-0.36790895462,0.348135173321,0.248683273792,0.0315999984741,0.403954207897,-1.96895003319,-0.735180735588
4893,-0.610541820526,0.264100015163,-1.01199996471,0.60963755846,-2.29171276093,0.696769118309,0.63924998045,-1.23382556438,1.14104998112,0.529906988144
665,-1.38301670551,1.02145004272,-0.0606999993324,0.299372762442,0.160499587655,1.11534643173,0.610499978065,0.996965050697,-1.03620004654,0.130353435874
4313,0.851104974747,0.903800010681,-0.615849971771,0.0605936907232,0.543008744717,0.0070378780365,-0.224350005388,0.395697891712,0.0335499942303,1.3180334568
1022,0.558165371418,0.254049986601,0.519500017166,-0.0319207981229,1.32111799717,-0.587093472481,-0.20039999485,1.45922017097,1.3573499918,-0.150829225779
5880,0.264840036631,-0.223049998283,-0.287450015545,0.162367984653,1.68237912655,0.783054590225,1.9047999382,-0.199250608683,0.274699985981,1.54581356049
3162,0.984971404076,-0.488099992275,0.487949997187,0.794066548347,-2.03739070892,0.221602588892,0.298599988222,1.00056314468,0.858449995518,0.770507335663
1282,0.830622434616,0.557549953461,-0.268249988556,1.10970151424,2.14102649689,-0.00485691428185,-2.23265004158,-0.714944422245,-0.425099998713,-1.13053357601
3383,1.72590410709,0.140299975872,-1.18385004997,-0.611215412617,3.65714931488,4.92186307907,-0.509249985218,0.993825316429,0.797900021076,0.831598520279
727,0.594755172729,0.576250016689,-1.5693500042,0.0855990126729,-1.48649024963,0.527191102505,0.00719997286797,-1.13563454151,2.43910002708,1.22015607357
4792,-1.63707709312,-1.7798500061,0.372750014067,-1.68889045715,-1.77494907379,0.922257423401,1.29414999485,1.99660944939,-0.410199999809,-0.621899008751
4794,1.07115781307,0.423650026321,-0.930000007153,-1.78124964237,1.56441354752,-0.35127300024,-0.193150013685,0.511593580246,1.20609998703,1.0692346096
902,0.826179862022,0.103000000119,0.013299997896,0.202117174864,-5.91844749451,-0.57841527462,0.337850004435,-1.94321584702,-0.20094999671,0.129524171352
8091,0.203681841493,1.4158000946,0.801400005817,-1.15259766579,-3.23827528954,0.632153987885,-0.292300015688,0.632991790771,-1.08395004272,-2.13177633286
3486,1.40979599953,0.380500018597,0.275400012732,1.6081662178,1.16729450226,0.454439729452,-0.0891000032425,-0.163207039237,-0.22974999249,1.30445814133
10818,0.997676134109,0.159349992871,-0.360700011253,1.31670165062,2.39121222496,0.066303960979,0.833249986172,0.771558523178,0.799650013447,0.734465658665
3454,0.608983099461,0.0797999948263,-0.659999966621,0.264872759581,1.53489232063,-0.430635124445,0.540250003338,0.831827998161,0.912849962711,1.00782203674
4282,-1.02560329437,-1.56990003586,-0.123149991035,-0.273526906967,-1.77324533463,-0.139531582594,-0.411100000143,0.210952073336,-0.799799978733,0.31554377079
1605,-0.253768235445,-1.62634992599,0.166049987078,0.600532114506,2.84604072571,0.573567926884,-4.15175008774,-0.159429162741,-1.7663500309,-0.345149487257
10644,0.264554679394,-0.9292999506,0.866899967194,0.467972129583,3.17395591736,1.71454870701,0.272450000048,-1.19736719131,-0.215850010514,-1.76113605499
2065,-1.35977339745,-0.291999995708,-0.421400010586,-0.460794389248,1.32019746304,-0.345055282116,-0.451599985361,0.678890109062,1.70399999619,1.55805134773
8321,0.897418737411,1.02834999561,0.23710000515,-0.870854973793,-0.664165854454,-0.621350646019,-1.40295004845,-0.435768514872,0.714550018311,-0.0578506663442
8503,1.1773712635,-0.279500007629,-0.00360000133514,1.62815737724,3.80035185814,0.684365510941,0.446600019932,2.49163103104,-0.911650002003,-0.00230094790459
7027,-1.95062708855,0.308649986982,-0.599250018597,0.433623075485,-1.21785354614,0.281862825155,1.54180002213,-2.08951187134,-0.0962999984622,-1.71779036522
6850,-2.35342240334,0.660199999809,-0.228399991989,-0.633725345135,-1.06728410721,-0.957972347736,-0.197499990463,-0.490658521652,1.62209999561,1.57181715965
1978,-0.651379406452,-0.193300008774,-0.579750001431,0.244830533862,-1.70228469372,-1.16327047348,0.343449980021,-0.930089652538,-0.510900020599,-1.148878932
896,-0.493647038937,-0.159699991345,0.954499959946,0.963667452335,-0.966679871082,-0.0796184539795,1.13394999504,-0.517035245895,-1.46929991245,-2.51922893524
5777,1.14422917366,-0.824450016022,-0.598399996758,0.688065171242,6.1799955368,-0.128043085337,-0.400499999523,2.38126277924,0.757849991322,0.501833796501
1846,0.144160762429,0.0142499804497,0.566449999809,1.06016349792,1.09577465057,0.529552221298,0.705250024796,2.05755066872,1.51020002365,-0.0374862998724
5925,-0.15974599123,0.424249976873,0.00874999165535,1.01316070557,0.495869159698,-0.276418209076,0.165350005031,1.25540447235,-0.406949996948,-0.0948245227337
142,-1.45008540154,-0.0381000041962,0.730700016022,1.73162710667,0.389025896788,1.15250349045,0.907350003719,0.287820518017,-0.564999997616,-1.51182639599
1021,-0.601056873798,-0.674499988556,-0.63069999218,-0.449784576893,1.49607086182,-0.865668177605,-0.265699982643,0.676983356476,0.932150006294,-0.432183563709
5699,-0.289597243071,-0.607500016689,0.0831499993801,-0.212953463197,-2.26824021339,-2.42744898796,-0.0501499995589,0.454327225685,0.595149993896,0.00015389919281
8061,-0.652791202068,-0.730899989605,-0.120149970055,-1.8171018362,1.31389975548,1.65426921844,0.803349971771,1.95904386044,1.87825000286,1.24849891663
1870,0.182345137,-0.223749995232,-1.10899996758,0.12303840369,-0.0557286739349,0.519665062428,0.12190002203,0.307418346405,0.177799969912,-0.346744298935
1398,-0.656952261925,-0.826000034809,0.98265004158,1.18521738052,-1.64231324196,-0.310447454453,1.68840003014,-0.452816009521,-0.960899949074,-0.329793304205
3312,-2.08078503609,-0.219099998474,0.352149993181,0.704459071159,-1.07959771156,0.79836165905,0.552850008011,-1.29689061642,-1.13705003262,-0.838045835495
891,0.414507567883,-0.176200002432,-0.607299983501,-0.319859772921,-0.210365608335,0.480235099792,0.221899986267,-2.42235279083,-0.43694999814,0.9054672122
4775,1.24929153919,-0.0980499982834,-0.657350003719,-0.163702920079,1.46509301662,-1.10039114952,-0.513450026512,-0.247849866748,-0.770599961281,-0.0336610376835
5111,-0.248585253954,-0.630349993706,-0.457049995661,-0.314384669065,1.3583445549,-0.223625123501,-0.209450006485,-2.23550581932,-1.02369999886,-0.522574424744
5696,-0.12049587816,0.194900035858,0.536099970341,-0.117728888988,-1.16580867767,-1.49379277229,-3.07515001297,0.387355208397,1.37275004387,-0.300987064838
5588,-0.808068156242,0.954199910164,0.107900008559,-0.269270777702,2.37352395058,-0.0871547162533,-0.323300004005,-0.122507154942,0.669750034809,0.812863707542
6839,-0.0672570765018,-1.86465001106,0.620700001717,1.10758244991,0.915320694447,-0.925074934959,-0.421849995852,-3.54598999023,-0.502149999142,-1.66928362846
329,-0.346156448126,-0.30505001545,-1.24699997902,0.349771797657,-2.08229017258,-0.0336227118969,0.538599967957,-0.659143865108,-0.60389995575,-0.366146177053
5058,-0.573424518108,0.167849987745,-0.172349989414,-0.338185638189,0.111489102244,-0.681935310364,0.785950005054,0.671761989594,-1.08665001392,2.43612360954
998,-1.25592982769,-0.175999999046,-0.589900016785,-0.368366152048,-2.90978813171,-0.944388747215,1.18675005436,0.177760779858,-0.353100001812,-0.438092082739
9134,0.488654077053,-0.0299500003457,-0.401699960232,0.262036800385,-0.210312828422,0.162325292826,-2.12015008926,-2.74933791161,-1.16525006294,-2.03607726097
6616,0.582362353802,-0.574800014496,-1.22634994984,0.314808964729,2.72520589828,-0.0217122714967,-0.305599987507,1.16786837578,-0.334700018167,0.0350171029568
5223,-1.04267191887,-0.555350005627,0.124450027943,0.736976861954,1.73313760757,0.501707971096,1.23985004425,1.15199446678,-0.220049977303,0.267087906599
4690,0.642163872719,-0.874799966812,-0.234900027514,0.879109442234,0.468192577362,0.7293638587,3.94935011864,-2.62149643898,0.879550039768,-0.0239421203732
958,0.158042490482,0.772549986839,-0.56124997139,-0.727432131767,-0.269333660603,1.94081938267,-0.743900001049,-0.0472425296903,-0.0218500196934,0.761795938015
1616,-0.223515704274,0.113900005817,-0.628750026226,0.145834311843,0.194413900375,-0.415191709995,-1.33439993858,-1.37089657784,-1.20785009861,-0.749007105827
991,-1.43915915489,-0.197999998927,-0.108249999583,0.0392997451127,-0.544794082642,-0.264792770147,0.221249997616,-6.3258228302,-0.539700031281,-0.364623099566
6347,0.884755790234,1.78295004368,-1.00170004368,-0.535391688347,0.847296535969,-0.200795650482,-0.155349969864,1.21197259426,1.20514988899,0.79601931572
6714,-0.264994084835,-0.319000005722,0.933799982071,-0.253650456667,0.445843994617,2.6462161541,0.551500022411,1.77631950378,0.103350013494,0.657794296741
652,-1.01901066303,0.66060000658,0.121649995446,-0.831446766853,0.280478924513,0.234306946397,-0.931949973106,0.890368163586,0.155349999666,1.01034140587
4331,0.282172322273,0.364349991083,1.49940001965,-0.869567632675,2.38633680344,0.298003315926,-0.144400000572,-0.951600551605,-1.40299999714,-0.996984183788
7099,-0.106216683984,-1.03419995308,-0.173799991608,1.04339385033,1.34755623341,-0.643741488457,4.95144987106,-0.215673834085,1.09535002708,-0.21574498713
10320,-0.51787340641,-0.278149992228,0.160200029612,1.13982748985,2.00790166855,1.24109697342,-0.504649996758,0.166278988123,0.327150017023,0.199782267213
2042,0.240246742964,0.0740500092506,0.468100011349,1.09952449799,0.422277152538,-0.528673410416,0.0362500101328,-0.809588670731,-0.422749996185,-3.4797744751
843,0.987200379372,1.23424994946,-0.895249962807,0.634539663792,0.841648459435,-0.249730452895,-0.759649991989,0.247281119227,-0.170849993825,1.07291865349
840,0.068719394505,-0.205500006676,1.01174998283,0.187923178077,-0.664433658123,-1.34506523609,3.70674991608,0.620900511742,-0.698199987411,0.0794633328915
7048,-0.404424339533,-0.567949950695,0.450750023127,-1.59924054146,-1.39532613754,-0.35398542881,1.20870006084,-0.37757474184,1.00115001202,-0.564463078976
4851,0.767928719521,-0.187600016594,-0.247749999166,0.161954551935,-0.282125115395,-0.378856122494,-0.398950010538,-0.500657379627,0.269499987364,0.183169826865
6464,0.129799813032,1.43554997444,-0.391049981117,-0.285411953926,3.2118370533,-0.0177740752697,-1.04314994812,1.23230135441,0.193850010633,0.885325670242
23410,0.397676408291,-0.391550004482,-0.670899987221,0.704768300056,0.413035035133,1.58431720734,1.06229996681,3.35351586342,-0.373799979687,0.82871055603
54205,-0.922214746475,0.59350001812,-1.31690001488,-0.671657681465,-5.00721693039,-0.174902886152,-4.73869991302,-2.4639570713,-1.3476998806,-0.305164217949
2770,-0.255717456341,2.81095004082,0.658399999142,0.387530267239,-0.681359946728,-0.886704206467,5.09819984436,0.0935660898685,-0.832249999046,-0.972672939301
80204,-0.554878652096,0.873199999332,-0.248849987984,-0.893741548061,-0.919091939926,0.120435163379,-1.45019996166,-0.930338084698,1.1833999157,-0.598332762718
4208,0.119571305811,2.66319990158,-0.709399998188,0.555763602257,2.65024828911,-0.068259626627,0.610249996185,1.10942089558,1.1686000824,-0.05000834167
1845,-0.560733258724,0.597649991512,-0.289750009775,1.81477439404,-3.56943440437,1.0328425169,1.42464995384,0.709870278835,-0.128050014377,-1.66197443008
23368,-0.422874480486,1.44885003567,-0.281899988651,-0.338144928217,-1.8829395771,-0.896844506264,-0.422500014305,1.60837578773,0.821500003338,1.28186142445
5583,0.830490589142,1.13205003738,-0.24509999156,-1.16245985031,0.809884309769,-1.25813257694,1.51604998112,0.693052232265,1.32765007019,0.409017324448
8900,0.746377408504,0.833200037479,0.598600029945,-0.589999198914,-0.617596387863,-0.1623570472,0.181050002575,0.374659895897,0.945550084114,2.11514830589
581,-0.920183539391,-0.810699999332,1.44814991951,1.13621866703,-0.26854583621,-0.613254904747,1.91350007057,2.28548383713,-0.190899968147,-0.312990009785
6193,1.16145861149,1.60339999199,0.49690002203,-0.265370130539,1.42933166027,1.54424929619,0.0619999915361,-0.510118961334,-0.608949959278,0.979269504547
6622,0.0014593526721,-0.166700005531,-0.089699998498,-0.668519973755,1.61066448689,-0.22428882122,-1.90104997158,0.773946225643,-0.626649975777,1.22822546959
11261,-2.04856944084,0.339900016785,-0.759249985218,0.264761507511,2.22630786896,1.17950177193,-0.845950007439,0.331793218851,0.930450022221,1.22554767132
6696,0.195978105068,-1.59415006638,-5.1250500679,1.34236860275,1.63563084602,0.978846848011,0.919999957085,0.565864086151,1.12160003185,0.969503104687
8312,0.01760622859,-0.149900004268,0.828299999237,-0.60096257925,-1.07933747768,-1.15968489647,0.339850008488,-0.638830780983,-0.0999999940395,-1.21061944962
835,-1.42214417458,-0.975749969482,-0.611500024796,0.207689210773,-1.75771760941,-0.489840835333,1.21270000935,-2.31285762787,0.438899993896,1.90654563904
8324,1.78001701832,-0.0165999978781,-0.428050011396,2.9218993187,0.923606753349,1.61473190784,0.656350016594,1.38092505932,-0.691150009632,-0.566772580147
1848,-0.179325789213,0.219099998474,0.61470001936,-0.964685082436,-1.18450379372,-0.16329587996,-0.184900015593,0.738061785698,0.122850000858,0.297128349543
154,0.78238350153,0.327850013971,0.871200025082,-0.181601345539,0.0650689303875,-0.993800938129,-0.866999983788,0.614988565445,2.21140003204,-0.554259359837
