rid,CPD001_MCF7_6H:BRD-A20348246-001-09-1:10,CPD001_MCF7_24H:BRD-A20348246-001-09-1:10,CPD001_PC3_24H:BRD-A20348246-001-09-1:10
5720,0.50686943531,0.816400051117,0.601327121258
466,-3.27293777466,0.738146722317,-1.47170341015
6009,2.05471229553,-2.00269675255,0.258863210678
2309,1.80787694454,-0.728304505348,0.571144044399
387,0.988320767879,-0.360722094774,0.340430736542
3553,-0.540145874023,-1.08937168121,0.52094835043
427,-0.360276967287,1.32606983185,-3.62170338631
5898,-1.14414310455,0.137447685003,-0.605875134468
23365,1.63261270523,-0.510655403137,0.0991642922163
6657,0.184039220214,-0.369083970785,-0.060743868351
5054,0.405836343765,-0.368053585291,-0.560769736767
3108,2.02756786346,-0.0697628036141,-0.541079163551
1950,-0.746335983276,1.47178053856,0.43613293767
351,-0.191354066133,-0.442300587893,-0.672372221947
4846,-0.253671497107,-0.247286215425,-0.37967133522
1452,0.427305370569,-0.509854257107,-0.123353421688
4776,0.0533946752548,-0.461606740952,-0.337194025517
6908,1.71631872654,-0.0062615647912,1.10261273384
672,0.300429403782,0.474288225174,0.543655335903
5710,2.04138374329,-1.60827207565,0.189278304577
2115,1.39459085464,-1.11119711399,-1.70226120949
7015,0.449036955833,-0.393802642822,-0.765003442764
8726,3.28929805756,-0.210047274828,-0.038355410099
2185,0.619692265987,-1.15132462978,-0.533946156502
3315,-0.0945917069912,-0.878436863422,-0.396836221218
5289,0.814116835594,-0.0141971213743,0.600859344006
868,1.01574361324,-0.293598771095,0.706178843975
1677,2.44516682625,-0.457262277603,0.00587763357908
7043,0.859285473824,-1.00075495243,-0.0559296905994
5613,1.34021496773,0.29650759697,-1.00416398048
595,0.212329342961,-0.926879346371,0.536203503609
4793,-0.783905148506,0.274593353271,-0.0505674406886
2736,1.65651977062,-0.748703479767,-0.190491974354
5290,0.0233984477818,-0.877911150455,-0.363793611526
6194,0.203456252813,0.0359228849411,-0.0855252891779
1676,-0.32947704196,-0.645948469639,-0.13358451426
23512,-1.14284193516,0.185254484415,0.69261598587
148022,0.467972666025,-1.25742161274,0.275469005108
1906,0.0677361637354,-0.541391849518,-0.00987887382507
8878,1.54966986179,-1.22751605511,-0.0365982055664
3091,-2.68705964088,-0.11239862442,-0.578734993935
5743,-0.241892635822,-0.196808725595,-0.42435914278
5321,-0.452039182186,-0.543609976768,-0.493137717247
4144,0.753124833107,0.163383558393,0.86174505949
1981,-0.93302065134,-0.32688254118,0.061577424407
695,-0.102539986372,1.73731911182,-0.0769371688366
10398,0.445332407951,-0.356847703457,0.140236496925
5708,2.6088051796,0.139782309532,0.145671546459
1213,0.642563939095,-0.100935161114,-0.132145911455
226,-1.56204795837,-0.763206660748,0.032270655036
6777,1.18235051632,-0.121551111341,-0.6839646101
2113,-0.683143079281,-0.56969332695,0.370270907879
