rid,DOS020_VCAP_6H:BRD-K18102341-001-01-5:5.01,DOS020_VCAP_24H:BRD-K18102341-001-01-5:5.01,DOS043_A375_24H:BRD-K18102341-001-01-5:5.01,DOS043_A549_24H:BRD-K18102341-001-01-5:5.01,DOS043_HT29_24H:BRD-K18102341-001-01-5:5.01
5720,0.888957083225,0.42780059576,0.562134206295,0.148000001907,-0.86208409071
466,0.618097186089,-0.112850487232,0.803076505661,-1.28110003471,-1.28112280369
6009,0.353697478771,1.57172620296,-0.457963526249,1.03849995136,0.799287199974
2309,-0.621450901031,-1.4215502739,0.637931287289,0.254550009966,0.549050688744
387,1.31035864353,0.512439966202,-0.304789841175,-0.289299994707,1.14087414742
3553,-0.737894058228,-0.0574055761099,-1.46567761898,-0.0445500016212,-0.878701508045
427,0.452394723892,-0.521341085434,-0.502022981644,-0.917850017548,0.624619305134
5898,-0.337786257267,-0.478565365076,-1.05599594116,-0.948300004005,-1.0152438879
23365,0.569454073906,0.41682741046,-0.495989978313,-0.30499997735,0.866955637932
6657,-0.924148082733,-0.44690990448,-0.693040132523,0.172399997711,0.00583281368017
5054,0.464142560959,-0.172330141068,-0.384264439344,0.0407500267029,0.0563846156001
3108,0.912837147713,-1.05447924137,0.821144759655,0.353149980307,-0.0601965710521
1950,-0.767506599426,-1.06531214714,-0.272620290518,1.27509999275,0.658122003078
351,-0.466334074736,0.275825798512,-0.435230225325,1.58720004559,-1.11788868904
4846,0.0315467864275,-0.162471309304,-0.145153135061,0.338699996471,-0.76461482048
1452,-0.497163593769,-1.245418787,1.94519293308,0.296099990606,0.425870478153
4776,0.0247610807419,-0.399413943291,-1.07940101624,0.0739500075579,0.424421161413
6908,1.03970456123,1.01556873322,0.495044499636,0.0808000043035,0.574074089527
672,-0.334528684616,-0.0426252484322,0.058348454535,1.49244999886,-0.129270091653
5710,0.27495265007,-1.08427250385,0.167649030685,-4.78424978256,0.0939520746469
2115,-0.364614367485,-0.389501422644,-0.345198810101,0.625100016594,0.238887816668
7015,-1.06467199326,-0.811866104603,-0.308578372002,0.95860004425,1.24741196632
8726,2.69646692276,-0.161198586226,0.137874856591,1.3181000948,-2.23467826843
2185,-0.615912973881,-1.11488842964,-1.46441531181,0.636350035667,-0.301868766546
3315,-0.922847926617,-0.295249909163,0.531393289566,-0.164749994874,1.11526083946
5289,0.406676769257,-0.00233376026154,-1.0780775547,-1.43719995022,0.258502781391
868,-0.680637896061,-0.66504073143,-0.43937009573,0.38915002346,1.5924448967
1677,-0.533135414124,-0.303166627884,-1.22360336781,0.973099946976,-0.115243986249
7043,-0.893799006939,3.17966604233,-2.0531566143,-0.676099956036,1.09769427776
5613,-0.348668962717,-0.877536773682,-0.33777269721,-0.00544999539852,1.77523899078
595,-0.0331491455436,0.0643589496613,0.425989240408,-1.14230000973,0.147102594376
4793,-0.0605615675449,-0.698033869267,2.6343832016,0.691599965096,2.18500781059
2736,-0.454787701368,-1.51285254955,-1.11511528492,-1.25150001049,-1.31717455387
5290,-1.59182631969,0.285587072372,-0.270590603352,1.31169998646,-0.690594553947
6194,-0.566751539707,-0.216809809208,0.000625565589871,0.437049984932,-0.14314648509
1676,-0.00332978367805,-0.210794568062,-1.79499769211,0.283100008965,1.26183855534
