rid,CPD003_MCF7_6H:BRD-K02764365-001-09-4:10,CPD003_MCF7_24H:BRD-K02764365-001-09-4:10,CPD003_PC3_6H:BRD-K02764365-001-09-4:10,CPD003_PC3_24H:BRD-K02764365-001-09-4:10,KHW001_HA1E_6H:BRD-K02764265-001-05-2:10,KHW001_HA1E_6H:BRD-K02764365-001-05-2:10,KHW001_HA1E_6H:BRD-K02764365-001-05-2:1,KHW001_HS27A_6H:BRD-K02764265-001-05-2:10,KHW001_HS27A_6H:BRD-K02764365-001-05-2:10,KHW001_HS27A_6H:BRD-K02764365-001-05-2:1,KHW001_SKM1_6H:BRD-K02764265-001-05-2:10,KHW001_SKM1_6H:BRD-K02764365-001-05-2:1,KHW001_SKM1_6H:BRD-K02764365-001-05-2:10,KHW001_U937_6H:BRD-K02764265-001-05-2:10,KHW001_U937_6H:BRD-K02764365-001-05-2:10,KHW001_U937_6H:BRD-K02764365-001-05-2:1,MUC.CP004_MCF7_6H:BRD-K02764365-001-05-2:10,MUC.CP004_MCF7_6H:BRD-K02764365-001-05-2:1.1111,MUC.CP004_MCF7_6H:BRD-K02764365-001-05-2:0.3704,MUC.CP004_MCF7_6H:BRD-K02764365-001-05-2:3.3333,MUC.CP004_MCF7_24H:BRD-K02764365-001-05-2:10,MUC.CP004_MCF7_24H:BRD-K02764365-001-05-2:3.3333,MUC.CP004_MCF7_24H:BRD-K02764365-001-05-2:1.1111,MUC.CP004_MCF7_24H:BRD-K02764365-001-05-2:0.3704
5054,-0.817899942398,0.946622371674,0.769946813583,1.13580000401,0.0826055929065,0.0403187796474,-0.308680087328,0.23075209558,0.999048769474,0.790958762169,-0.00120334327221,-0.189554512501,1.18759024143,2.11688780785,0.192547082901,0.280273139477,0.657397389412,0.448172807693,0.960408508778,0.950450003147,1.83617818356,-0.0774051845074,-0.785966873169,0.790586352348
3108,-0.670899987221,-0.544502019882,-0.493426591158,0.299699991941,-0.266082495451,-0.455132573843,0.136538609862,-0.481756746769,-0.502691268921,-0.00778443180025,-1.10948216915,-0.753055632114,0.702168941498,-0.483811885118,-1.05457890034,-0.531135201454,1.61756813526,0.261307358742,-0.630621552467,-1.30515003204,0.468564927578,0.935786247253,2.55832099915,-0.862735509872
1950,0.373899996281,1.03535497189,-0.590898454189,0.205400004983,-0.589806437492,0.0612826868892,1.23735940456,0.71398550272,-0.756034135818,-0.159490287304,-0.432938933372,0.162238523364,0.102821230888,0.035877905786,-0.615917623043,0.530583143234,-0.950533151627,-0.857246100903,1.28859007359,0.775299966335,-0.79151904583,-0.770016908646,-1.53714871407,0.593899786472
351,-0.164399981499,1.0492464304,-0.545457363129,1.11870002747,-0.0100012095645,-0.209020406008,-0.0701500102878,-0.00022193120094,-0.00213875574991,-0.00122905639,-0.248342081904,-0.518209218979,-0.683996737003,-0.0425086319447,-0.0426338016987,0.262706100941,-0.959019362926,-1.08508360386,0.0232998430729,-0.621649980545,-0.4860881567,0.199139416218,0.135631322861,0.0997727438807
4846,-0.85564994812,0.35478746891,0.496695131063,1.02215003967,-0.262328982353,-0.438307195902,0.785550236702,-0.57909744978,-0.481307536364,-0.591853499413,-0.553079366684,0.659953057766,0.747554063797,0.419129669666,-0.771928966045,-0.474669188261,-0.681573987007,3.0178771019,-0.103653870523,-0.54549998045,-0.251979470253,-0.525642156601,-0.1749920398,-0.996123075485
1452,0.0930500030518,0.374509960413,0.0704176574945,-0.597350001335,0.0818664133549,-0.669152855873,-0.351058244705,-0.477576315403,-0.711995184422,-1.31868731976,-0.0476230606437,-0.73549002409,0.471983194351,-0.340881168842,0.529085636139,-0.129796698689,-0.508649110794,-0.198631882668,0.331315755844,0.0878499746323,0.553914070129,0.110439792275,1.09661912918,1.10946857929
4776,-0.189750000834,0.689426362514,-1.20277833939,0.945299983025,-0.351488381624,-0.750796914101,1.03572642803,-0.419750273228,-1.36073410511,-0.540732622147,-0.186529278755,-0.00988328456879,-0.602504372597,0.257298827171,0.130275785923,0.513600766659,-0.373942404985,0.243956565857,0.68908059597,1.56550002098,-1.27918636799,-0.124246329069,-0.836982727051,-0.474732756615
6908,0.415549993515,-0.627107203007,0.745592474937,-2.11140012741,1.03588628769,0.317236363888,-0.88735294342,0.413766056299,1.15655148029,1.17375206947,-0.39036026597,-0.645352065563,-1.13597667217,-0.632572770119,0.153287187219,0.335724413395,-0.0450160652399,0.557342767715,0.909235656261,-1.04600000381,0.274931311607,-0.805415272713,0.101075515151,-0.202034637332
672,-1.47090005875,-1.71886360645,0.350253522396,-1.88520002365,0.194018647075,0.0145936124027,0.104245692492,-0.0706134438515,-0.570318579674,-0.969176948071,0.165028914809,-0.123159080744,0.947018265724,0.318460375071,0.264665007591,-0.236738443375,-2.04145622253,-2.01586580276,-1.55284976959,-1.39164996147,-0.867357611656,3.70219826698,-1.58595824242,-1.18370342255
5710,0.757700026035,1.93330776691,-0.187226504087,0.375299990177,0.119314104319,-0.237670078874,-1.50382649899,-0.23077377677,0.28846424818,-0.185877814889,-0.292579948902,-0.521994531155,0.409755498171,-0.611375629902,-0.392501354218,0.253734558821,0.482086867094,0.877679646015,0.262872248888,-0.884950041771,2.03603768349,1.75297749043,1.87730026245,1.030772686
2115,5.03154993057,-0.0388549491763,-0.510541200638,-0.770449995995,-1.07854819298,-0.633895933628,0.0171449929476,0.351705312729,-0.352061331272,-0.542606472969,-0.303228110075,0.570739269257,-0.446055859327,-0.0383062288165,-0.462530970573,0.742178082466,0.249924793839,0.587514340878,-0.509774386883,0.481800019741,-0.203668728471,0.173996165395,-0.366366624832,-0.604118227959
7015,0.885800004005,1.81795847416,-1.09868049622,0.173900008202,-0.29791072011,-0.291975975037,0.931679725647,0.0425491929054,-1.10193455219,-0.520562708378,0.26988235116,-0.164367541671,-1.8885409832,-0.0244437493384,-1.79516458511,-0.266083180904,0.512282907963,0.455822616816,1.07315123081,0.285400003195,-0.766470193863,0.0435313843191,-0.334483444691,0.316370368004
8726,-1.63514995575,-2.02799534798,-0.0794284343719,-2.55439996719,0.12787142396,-0.090255856514,-1.42469441891,0.03102388978,-0.0243981480598,0.536132514477,0.350110113621,0.435912758112,0.0956094264984,-1.14190149307,-0.863900542259,-0.242055311799,-1.4731169939,-1.22196793556,-0.737103879452,-0.670350015163,0.0229467544705,-0.542897939682,-0.196466386318,0.405354052782
2185,0.737900018692,1.21184468269,-0.97839653492,1.06330001354,-0.488694638014,-0.202411830425,1.71752595901,0.281156599522,-0.453403055668,-0.0598692968488,0.321416676044,0.319815576077,-0.112106576562,0.766555786133,1.59212350845,0.580120801926,0.303580015898,0.630708217621,0.357609003782,1.74705004692,-0.691379606724,0.112262457609,-0.398325234652,-0.0762641429901
3315,0.253600001335,-1.08874297142,1.04273462296,0.792999982834,1.66111862659,1.37781226635,-0.199834540486,0.00204374524765,0.00598927447572,0.00191425159574,-0.00591687858105,-0.344032794237,2.74394249916,-0.271223306656,-1.57334852219,-0.799548625946,-0.233808279037,-0.768273234367,-0.265291571617,-0.201900005341,1.04734492302,0.0477102994919,0.418278813362,0.494434952736
5289,0.34169998765,0.812927544117,-0.356144011021,-1.26110005379,-0.473392277956,0.396805286407,0.122862644494,-0.047584682703,-0.233904451132,0.165699988604,-0.00644735991955,-0.515601634979,-0.0275477021933,-0.529120385647,0.684938967228,0.716347515583,-1.84564101696,0.418354690075,-1.06942081451,1.33275008202,0.433338880539,0.712949037552,0.075630992651,1.30707383156
868,-1.08270001411,2.32115650177,-0.850326776505,1.37319993973,-0.553582906723,-0.0984350591898,0.197702988982,-0.637216091156,-0.421751737595,-0.703236579895,-0.56906914711,0.568244576454,2.82367181778,-0.290434807539,-0.1953920573,0.190050601959,1.61404967308,2.93662261963,1.07760930061,-0.509150028229,-0.487914383411,0.655483901501,-0.101342380047,0.124401926994
1677,-0.114099994302,0.461447685957,-0.0447888970375,1.26254999638,-0.130771443248,-0.174329131842,1.03222155571,-0.03840495646,-1.1766731739,-0.247907012701,0.330002516508,-0.0387420766056,-1.94706964493,0.230601400137,-1.5540201664,-0.212066397071,-0.367226451635,-0.396307528019,0.115155115724,0.15649998188,-0.494767040014,-0.0778577998281,-1.05794095993,0.637427568436
7043,-0.0436500012875,0.322391182184,-1.60974097252,0.310149997473,-0.574193656445,-0.906075358391,-0.0496611595154,-0.227265909314,-0.125984728336,-0.758369863033,0.0944807231426,0.0396307297051,0.989546895027,0.0978870987892,-0.177377089858,0.743407607079,1.08557534218,0.921118915081,0.171349436045,-0.193250000477,-1.07936799526,-0.0248776394874,0.157661646605,-0.107768453658
5613,-0.300350010395,1.74758183956,-0.986313581467,0.881749987602,0.284596353769,-0.111406609416,-0.619948685169,0.696649312973,0.104867085814,-0.961366176605,0.137969225645,0.0733236297965,-0.110973253846,0.614562869072,0.348592162132,0.605111241341,-0.613290071487,-0.781561672688,0.73542958498,0.478850007057,-0.927661418915,0.075670838356,-0.383239120245,0.0358959026635
595,-0.0263000018895,-1.20834970474,-0.402819484472,-0.198099985719,0.13225646317,0.0523069016635,-0.7151273489,0.337401181459,0.438983082771,0.156679540873,0.00158727169037,-0.281919062138,0.0746863335371,0.499172747135,-0.0635908767581,-0.196742653847,0.627127885818,0.596527159214,0.420849055052,-0.388150006533,0.928068816662,-0.0892232358456,1.06424725056,0.520351529121
4793,0.427100002766,0.446204721928,2.79619622231,-0.28409999609,0.176822990179,1.0066549778,0.856053411961,-0.241206616163,-0.635428488255,-0.454345047474,0.278614759445,0.86140871048,0.361462384462,0.0929226353765,0.387049794197,-0.859252035618,2.9553861618,2.52041769028,1.54162323475,0.0272000133991,2.7225651741,1.55599188805,1.10874688625,0.916574418545
2736,0.233750015497,0.365313649178,-1.43519544601,0.694900035858,-1.41100203991,-0.84728115797,0.922845840454,0.265840679407,-0.470137923956,-0.0205331258476,-0.472946673632,-0.0868165567517,0.205602422357,0.0723826661706,-0.187408298254,0.975981354713,0.433131277561,2.5083425045,2.3594212532,1.49654996395,-0.71668690443,-0.171033859253,-0.361267626286,-0.695625007153
5290,-0.423000007868,0.661734759808,-1.08727455139,1.64734995365,-0.493571788073,-0.966981709003,0.701499342918,0.00017339293845,-3.35186624527,-0.740791976452,-0.0815731212497,0.219075381756,0.35234901309,-0.714851140976,0.33345079422,-0.4030854702,0.32860326767,0.887111723423,0.650326609612,1.84794998169,-0.668638706207,0.435090482235,1.48976445198,-0.065397053957
6194,0.60514998436,0.206958010793,-0.0924029499292,1.1167999506,-0.00132616690826,-0.000362526683602,-0.000224989897106,7.59741087677e-05,0.00350136496127,0.00267099612392,-0.000334725424182,-0.083957657218,-0.000357945362339,0.000372050213628,0.0,-0.000274992111372,-0.972906827927,-1.47784042358,-1.90932369232,-1.46325004101,-0.657879829407,-1.12792825699,-1.10637938976,-0.754583358765
1676,-0.411200016737,1.11082541943,-0.880598723888,0.681899964809,0.0534127317369,-1.0743547678,0.785827815533,-0.158796221018,-0.751598656178,0.186635106802,0.00474852323532,-0.134851723909,-0.70979064703,-0.190111905336,-1.68846154213,-0.316158056259,-0.0690107345581,-0.156336635351,0.35854652524,1.68880009651,-1.02560639381,0.0744087249041,-0.418023616076,-0.566329598427
23512,-0.561850011349,-3.83524894714,0.0296619795263,-3.53044986725,-0.900744259357,-0.255466073751,-0.0364292822778,0.00112077547237,-0.233286842704,-0.204038500786,-0.11466383934,-0.130721092224,-0.330247789621,-0.25705948472,0.208230614662,-0.0454899929464,-1.43912041187,-0.694376945496,-0.124169111252,-0.264149993658,-1.10114407539,-0.57264983654,-1.07232749462,-0.675587654114
148022,0.399600028992,0.531090319157,0.0642913877964,-0.303549975157,-0.552110612392,-0.61159735918,-0.453190922737,0.395761489868,0.132457464933,-0.0577975027263,-0.0884131267667,0.850323319435,1.84977591038,0.0883527100086,-0.135808423162,-0.578998267651,-0.970314979553,-0.294057995081,-0.642334342003,-1.13845002651,-0.359943687916,0.0422894284129,-0.605064153671,0.389356017113
1906,-0.207500010729,0.574839711189,-0.370530068874,0.497600018978,0.431488066912,0.359119743109,1.09633767605,0.275268554688,0.31029048562,0.359654098749,-0.152790680528,0.19400703907,0.0556255280972,-0.0509233810008,0.0597241520882,1.07849478722,0.395800709724,-0.846935927868,0.506719410419,-0.0758999958634,-0.725166261196,0.0939631015062,-0.205840319395,-0.186089500785
8878,-0.295300006866,0.458124577999,0.679331243038,-2.11159992218,0.586016595364,0.970802009106,-0.528080224991,-0.00113169290125,-0.00209793727845,-0.00582190044224,-0.0868002772331,1.25681388378,2.20608687401,0.0109719187021,1.54844999313,-0.0389643758535,-0.0499833971262,0.436158299446,-0.298359632492,-0.577650010586,1.92480528355,1.15723860264,1.19103336334,1.12679946423
3091,-0.620100021362,1.44704627991,-1.70266747475,-0.607500016689,-2.93180656433,-0.71850925684,-0.954988956451,0.000501572329085,0.000307488604449,0.000256470200839,0.0396986752748,0.516917049885,1.68784105778,0.801339864731,1.5876083374,1.32409214973,-0.434433430433,-0.974672794342,-0.945372343063,0.280799984932,0.34567797184,-0.0473722070456,-0.13412630558,0.670949876308
5743,4.36030006409,0.273659467697,-0.180651053786,5.07170009613,-1.12645328045,-0.99728512764,0.107710011303,0.703638672829,0.104966439307,-0.427527725697,1.77640652657,3.03506612778,5.05713558197,-0.151705116034,-0.0397087074816,0.0323975980282,3.43192458153,3.53242373466,0.912553668022,3.93149995804,-0.832721590996,-0.326642423868,-0.900561571121,0.160467535257
5321,-1.06334996223,0.958710730076,-0.744415819645,1.18579995632,-0.495237410069,-1.18671953678,0.736485242844,0.000435048365034,-0.0048421388492,-0.00364441797137,-0.216921553016,0.489662736654,-0.234734326601,0.0609280318022,0.102052211761,-0.188855424523,0.100773513317,-0.633390784264,-0.288810014725,0.932250022888,-1.6987555027,0.173018991947,-0.433491200209,-0.33267813921
4144,1.13499999046,-0.198211103678,-1.55337071419,0.741700053215,-0.443135082722,-0.142086729407,-0.355845689774,0.00211998587474,-0.0024165273644,-0.00124490098096,0.695260345936,0.214248761535,-0.641194105148,0.691863059998,-0.584626674652,0.352747857571,-0.33460944891,0.577019333839,0.588006019592,0.650650024414,-1.65106117725,-0.180127933621,-0.98344707489,-0.600268483162
1981,0.864500045776,-1.96934390068,-0.237396508455,1.15614998341,0.754944860935,-0.637683808804,0.73200404644,-0.533954977989,-0.890678584576,0.335478484631,0.113746508956,0.513949394226,-0.943181097507,0.615540802479,-0.797335743904,-1.33646941185,0.0885725468397,1.83963727951,0.587482869625,0.900099992752,0.700792729855,0.645189762115,0.589433312416,0.447008788586
695,-0.676499962807,0.232471138239,-0.275504797697,1.31054997444,1.5034891367,1.81651496887,0.863976478577,-0.207500874996,-0.148006051779,-0.174553006887,0.16234344244,-0.45481839776,-0.626248776913,-0.350210160017,-0.901018083096,-1.29025578499,-1.01792907715,1.02880525589,0.9059253335,-0.469049990177,-0.399091362953,-0.382220625877,-0.8146879673,-0.66329908371
10398,0.233549997211,0.802988469601,0.400480747223,1.24950003624,-0.0263929180801,-0.23656436801,-1.05627334118,0.0100989509374,0.0145044876263,0.0107088014483,-0.0244921147823,0.159397035837,0.50111156702,-0.761028945446,-0.0732587352395,0.935339570045,-0.488245338202,-0.333675712347,0.0259502828121,0.875999987125,-1.24468147755,-0.205739215016,-0.764947831631,-0.495633035898
5708,1.08145010471,1.82856142521,0.628018677235,-4.66174983978,-0.30381244421,-0.451233297586,-1.08002781868,0.000254711078014,-0.00249233655632,-0.00317515688948,-0.436133652925,-0.820078611374,-0.374483168125,0.384689748287,0.351554304361,-1.19247877598,0.461950778961,1.82928586006,0.900285184383,0.478250026703,1.94141817093,1.5100607872,0.942787945271,0.639081180096
1213,-1.49119997025,-3.45968651772,0.752013087273,-1.02925002575,0.340822964907,0.72430896759,-0.794218182564,0.397868394852,1.23481869698,0.47315004468,-0.108335994184,-0.529444038868,0.394480913877,-0.33258998394,0.417419165373,-0.699307143688,-0.0310447216034,-0.0957914292812,0.0189632251859,-0.447499990463,-0.640495598316,-1.50469195843,0.154534757137,0.259662985802
226,-0.378700017929,-0.304500699043,0.271656125784,-1.44550001621,0.420823663473,0.146975114942,-1.03491902351,0.357061594725,0.150521278381,0.297568947077,-0.221190705895,-0.529634356499,-0.15516333282,0.0444050803781,0.655385971069,-0.361357867718,0.152104109526,0.471878707409,-0.0399969518185,-0.292050004005,0.372591078281,-0.481580138206,-0.300648272038,0.194046273828
6777,1.72609996796,-1.23762977123,-0.681158304214,3.23575019836,-0.0275512002409,0.668444991112,0.0592915117741,-0.368777394295,-0.284274578094,-0.433272838593,-0.0186870843172,0.539159536362,0.65321713686,0.329609960318,-0.765287280083,-0.627204716206,-1.16133749485,1.88719201088,-0.195000126958,-0.124100029469,0.710234820843,0.586437523365,0.375716745853,1.78904986382
2113,0.426700025797,0.939700186253,0.289264053106,1.07025003433,-0.0117861405015,-1.48972976208,0.723940372467,0.313711643219,-0.933964371681,-0.139157325029,-0.400167763233,0.0208935346454,-1.04770052433,-0.947224497795,0.0315215103328,0.253185272217,-0.127958014607,-0.123756058514,-0.172077104449,-0.0671000033617,-1.03373491764,0.278386741877,-0.424322038889,0.286040693521
3329,1.07780003548,0.932583868504,0.827188432217,-1.04089999199,2.48839092255,1.44071149826,-0.0801512598991,0.146396011114,1.57770609856,0.305669486523,-0.177074760199,-0.866722762585,-0.611993730068,0.236976996064,-1.16565346718,-0.927735984325,-1.02668726444,-0.0913124680519,0.251069784164,-0.477950006723,0.900967776775,-0.453869223595,0.632736027241,0.790694475174
1050,0.474799990654,-1.89577102661,-0.241976410151,-1.48189997673,0.923440277576,1.04903531075,0.398800075054,-0.401233017445,2.69021987915,2.04855942726,-0.338804364204,-0.971621632576,-1.88309240341,0.561643898487,-1.32811284065,-0.0955813974142,-0.313659101725,0.735066473484,1.10415410995,-1.18054997921,0.37624591589,-0.91458261013,0.0985790789127,0.434822827578
9491,0.469500005245,1.22362327576,-0.952265620232,-0.246300011873,-0.0904385820031,-0.979922831059,0.845508337021,0.0789638236165,-1.06183636189,-0.257354140282,-0.2324449718,0.174451515079,-0.00698333978653,-0.0434791892767,-0.0181120485067,0.479244738817,-0.427065253258,-0.129631668329,0.169217348099,0.949100017548,-0.920140266418,-0.44838476181,-0.390623807907,-0.48143735528
22926,0.425099998713,-4.00838661194,0.267821311951,-4.28735017776,-0.525958418846,-0.455890595913,-0.859230875969,0.429486364126,-0.408029258251,0.176316037774,-0.298102498055,-0.669427871704,-0.521240353584,0.425562888384,0.520959794521,-0.02840808779,0.640239238739,1.1534050703,0.943379342556,1.18770003319,-1.74110746384,-1.46336150169,-2.08396577835,-1.09336590767
5899,0.593600034714,3.03700566292,1.39384388924,-2.06559991837,1.25853419304,0.109576910734,0.0180172920227,-0.0582062676549,-0.195063054562,0.319659799337,-0.109513796866,0.347682476044,0.6067237854,-0.199266344309,-0.729660630226,-0.568415164948,0.186842396855,1.01630055904,2.08100032806,0.219049990177,1.55440545082,2.33323574066,1.12626898289,1.49738550186
5467,0.221799999475,-0.309808313847,1.19998157024,0.263550043106,-0.848193883896,-0.375658333302,1.06582760811,0.635130226612,0.797548055649,0.445644468069,-0.125232875347,-0.0809593498707,0.399038463831,-0.115414828062,1.24895823002,0.390380501747,2.41856479645,1.68686938286,0.193093687296,1.07840001583,-1.30063056946,-0.168859273195,-0.606083512306,-0.186545804143
6774,-0.123649999499,0.0454016402364,0.693018496037,3.85590004921,0.309866726398,-1.12698292732,0.0770244300365,0.482262432575,0.312213033438,0.835863947868,0.707836210728,0.0402470529079,0.574602305889,0.408300817013,1.07949769497,0.0785274803638,-1.63764357567,3.43423342705,0.233657211065,-1.05920004845,0.876655638218,0.0297228395939,0.908297419548,1.05112683773
1788,0.384900003672,1.10118973255,-1.67778635025,0.903349995613,-0.464420258999,-0.102466002107,0.879502475262,0.281660735607,-0.18713709712,-0.473554879427,-0.881276488304,-0.00929041206837,-0.492845118046,0.380963593721,0.69820278883,1.82531416416,-0.0730456411839,-0.0262336134911,0.613907039165,1.24450004101,-1.18549644947,0.265550494194,-0.166867047548,0.231350407004
5921,-0.365700006485,0.156650334597,4.63639736176,0.755999922752,-1.65121686459,-1.93849229813,-0.354181408882,-0.57167494297,-2.10426354408,-1.11258471012,-0.353811502457,-0.20002618432,0.4671407938,-0.30302426219,-0.0385230816901,-0.700500845909,0.267779231071,-0.0245715677738,0.194936573505,-1.09839999676,1.97777271271,1.51685333252,2.27485132217,0.548789560795
5721,-2.42985010147,0.56804305315,0.374868124723,0.609200000763,0.758990228176,-0.762586414814,-0.853260338306,-0.337766289711,0.593097984791,0.227922677994,0.163934499025,-0.394399374723,-0.18096973002,-1.01458752155,-0.603032708168,-0.453572511673,-0.568887233734,0.02752161026,-0.117645591497,-0.836250007153,0.713724315166,-0.0906440988183,0.277021855116,-0.0136511325836
2263,0.0518500059843,1.38238680363,-1.52708077431,1.1821000576,-0.785743832588,-0.307692974806,2.53412556648,0.331082850695,-3.70968055725,0.336280494928,0.0457318499684,0.0309894531965,-0.914003312588,0.490795522928,-0.373670637608,-0.251643896103,-0.740228891373,0.322463840246,0.902199745178,1.26745009422,-1.37462329865,-0.290982693434,-0.616711258888,-0.171726107597
808,0.209400013089,-0.249174252152,-1.56584715843,0.754050016403,0.625906288624,-0.735605120659,1.18608534336,-0.0215610824525,-1.23088765144,-0.0377915650606,-0.380905359983,0.577307581902,-0.122642576694,-0.293956637383,-0.474546849728,-0.819579184055,0.0909129083157,0.749453306198,0.80887567997,1.87580001354,-0.633707821369,0.403514742851,-0.605599284172,-0.657645642757
30001,-0.298900008202,-0.497200340033,0.808053553104,-1.09299993515,0.491085708141,-0.385241985321,-1.59294223785,0.05472939834,-0.26959618926,-0.21293592453,-0.0457726791501,-0.203999519348,-0.499309778214,0.587529122829,0.367342710495,-0.631107628345,-0.563021481037,1.75714087486,0.966604948044,-0.00505000352859,0.545455753803,0.476392507553,-0.311768829823,0.852341532707
348,-0.589100003242,-0.148630812764,-0.69405990839,0.869450032711,-1.05334103107,-0.0978698432446,0.946020483971,-0.390532463789,-0.781127750874,-0.181402444839,0.0353479981422,0.297512948513,1.22822999954,-0.179607376456,-0.336323142052,-0.217047274113,-0.82100045681,0.851236581802,0.52286875248,1.70210003853,0.40419024229,0.559401452541,0.259489178658,0.167454347014
30849,0.893949985504,-1.24564754963,0.504419207573,-1.06324994564,0.272421956062,-0.0298350267112,-1.81017577648,-0.44023168087,-0.339888811111,0.0471614859998,-0.41927844286,-0.49857750535,-2.31137371063,-0.871365070343,-1.67675685883,-1.91201233864,-0.0677857398987,-0.568016707897,0.88179820776,-1.85965001583,-0.315011739731,-0.102506786585,-0.0201109349728,0.819160997868
