rid,CPC006_A375_6H:BRD-K03618428-001-01-3:22.2,CPC006_A375_24H:BRD-K03618428-001-01-3:22.2,CPC006_A549_6H:BRD-K03618428-001-01-3:22.2,CPC006_A549_24H:BRD-K03618428-001-01-3:22.2,CPC006_A673_6H:BRD-K03618428-001-01-3:22.2,CPC006_AGS_6H:BRD-K03618428-001-01-3:22.2,CPC006_CL34_6H:BRD-K03618428-001-01-3:22.2,CPC006_CORL23_6H:BRD-K03618428-001-01-3:22.2,CPC006_COV644_6H:BRD-K03618428-001-01-3:22.2,CPC006_DV90_6H:BRD-K03618428-001-01-3:22.2,CPC006_EFO27_6H:BRD-K03618428-001-01-3:22.2,CPC006_HA1E_6H:BRD-K03618428-001-01-3:22.2,CPC006_HA1E_24H:BRD-K03618428-001-01-3:22.2,CPC006_HCC15_6H:BRD-K03618428-001-01-3:22.2,CPC006_HCC515_6H:BRD-K03618428-001-01-3:22.2,CPC006_HCC515_24H:BRD-K03618428-001-01-3:22.2,CPC006_HCT116_6H:BRD-K03618428-001-01-3:22.2,CPC006_HEC108_6H:BRD-K03618428-001-01-3:22.2,CPC006_HEPG2_6H:BRD-K03618428-001-01-3:22.2,CPC006_HT115_6H:BRD-K03618428-001-01-3:22.2,CPC006_HT29_6H:BRD-K03618428-001-01-3:22.2,CPC006_HT29_24H:BRD-K03618428-001-01-3:22.2,CPC006_JHUEM2_6H:BRD-K03618428-001-01-3:22.2,CPC006_LOVO_6H:BRD-K03618428-001-01-3:22.2,CPC006_MCF7_6H:BRD-K03618428-001-01-3:22.2,CPC006_MCF7_24H:BRD-K03618428-001-01-3:22.2,CPC006_MDST8_6H:BRD-K03618428-001-01-3:22.2,CPC006_NCIH1694_6H:BRD-K03618428-001-01-3:22.2,CPC006_NCIH1836_6H:BRD-K03618428-001-01-3:22.2,CPC006_NCIH2073_6H:BRD-K03618428-001-01-3:22.2,CPC006_NCIH508_6H:BRD-K03618428-001-01-3:22.2,CPC006_NCIH596_6H:BRD-K03618428-001-01-3:22.2,CPC006_NOMO1_6H:BRD-K03618428-001-01-3:22.2,CPC006_OV7_6H:BRD-K03618428-001-01-3:22.2,CPC006_PC3_6H:BRD-K03618428-001-01-3:22.2,CPC006_PC3_24H:BRD-K03618428-001-01-3:22.2,CPC006_PL21_6H:BRD-K03618428-001-01-3:22.2,CPC006_RMGI_6H:BRD-K03618428-001-01-3:22.2,CPC006_RMUGS_6H:BRD-K03618428-001-01-3:22.2,CPC006_SKLU1_6H:BRD-K03618428-001-01-3:22.2,CPC006_SKM1_6H:BRD-K03618428-001-01-3:22.2,CPC006_SKMEL1_6H:BRD-K03618428-001-01-3:22.2,CPC006_SKMEL28_6H:BRD-K03618428-001-01-3:22.2,CPC006_SNGM_6H:BRD-K03618428-001-01-3:22.2,CPC006_SNU1040_6H:BRD-K03618428-001-01-3:22.2,CPC006_SNUC4_6H:BRD-K03618428-001-01-3:22.2,CPC006_SNUC5_6H:BRD-K03618428-001-01-3:22.2,CPC006_SW480_6H:BRD-K03618428-001-01-3:22.2,CPC006_SW620_6H:BRD-K03618428-001-01-3:22.2,CPC006_SW948_6H:BRD-K03618428-001-01-3:22.2,CPC006_T3M10_6H:BRD-K03618428-001-01-3:22.2,CPC006_THP1_6H:BRD-K03618428-001-01-3:22.2,CPC006_TYKNU_6H:BRD-K03618428-001-01-3:22.2,CPC006_U937_6H:BRD-K03618428-001-01-3:22.2,CPC006_VCAP_6H:BRD-K03618428-001-01-3:22.2,CPC006_VCAP_24H:BRD-K03618428-001-01-3:22.2,CPC006_WSUDLCL2_6H:BRD-K03618428-001-01-3:22.2,HOG001_A549_24H:BRD-K03618428-001-01-3:11.1,HOG001_A549_24H:BRD-K03618428-001-01-3:3.7,HOG001_A549_24H:BRD-K03618428-001-01-3:1.2333,HOG001_A549_24H:BRD-K03618428-001-01-3:0.4111,HOG001_A549_24H:BRD-K03618428-001-01-3:0.13704,HOG001_A549_24H:BRD-K03618428-001-01-3:0.0457,HOG001_A549_24H:BRD-K03618428-001-01-3:0.0152,HOG001_A549_24H:BRD-K03618428-001-01-3:0.005,HOG001_A549_24H:BRD-K03618428-001-01-3:0.0016,HOG001_A549_6H:BRD-K03618428-001-01-3:11.1,HOG001_A549_6H:BRD-K03618428-001-01-3:3.7,HOG001_A549_6H:BRD-K03618428-001-01-3:1.2333,HOG001_A549_6H:BRD-K03618428-001-01-3:0.4111,HOG001_A549_6H:BRD-K03618428-001-01-3:0.13704,HOG001_A549_6H:BRD-K03618428-001-01-3:0.0457,HOG001_A549_6H:BRD-K03618428-001-01-3:0.0152,HOG001_A549_6H:BRD-K03618428-001-01-3:0.005,HOG001_A549_6H:BRD-K03618428-001-01-3:0.0016,CPC006_H1299_6H:BRD-K03618428-001-01-3:22.2,HOG001_MCF7_24H:BRD-K03618428-001-01-3:11.1,HOG001_MCF7_24H:BRD-K03618428-001-01-3:3.7,HOG001_MCF7_24H:BRD-K03618428-001-01-3:1.2333,HOG001_MCF7_24H:BRD-K03618428-001-01-3:0.4111,HOG001_MCF7_24H:BRD-K03618428-001-01-3:0.13704,HOG001_MCF7_24H:BRD-K03618428-001-01-3:0.0457,HOG001_MCF7_24H:BRD-K03618428-001-01-3:0.0152,HOG001_MCF7_24H:BRD-K03618428-001-01-3:0.005,HOG001_MCF7_24H:BRD-K03618428-001-01-3:0.0016,HOG001_MCF7_6H:BRD-K03618428-001-01-3:11.1,HOG001_MCF7_6H:BRD-K03618428-001-01-3:3.7,HOG001_MCF7_6H:BRD-K03618428-001-01-3:1.2333,HOG001_MCF7_6H:BRD-K03618428-001-01-3:0.4111,HOG001_MCF7_6H:BRD-K03618428-001-01-3:0.13704,HOG001_MCF7_6H:BRD-K03618428-001-01-3:0.0457,HOG001_MCF7_6H:BRD-K03618428-001-01-3:0.0152,HOG001_MCF7_6H:BRD-K03618428-001-01-3:0.005,HOG001_MCF7_6H:BRD-K03618428-001-01-3:0.0016,CPC006_RKO_6H:BRD-K03618428-001-01-3:22.2
5720,-1.27258610725,1.98075008392,1.55850219727,1.46475625038,1.4578499794,-0.0192999839783,-0.115450002253,1.05774998665,-0.162200003862,-0.945850014687,0.644349992275,-0.211807906628,1.12037503719,0.209963738918,-0.470836877823,1.7089202404,1.61024999619,0.195903331041,0.122168302536,-0.204950034618,0.882596135139,1.48069190979,0.766999959946,-0.970649957657,-0.250391721725,0.202749311924,0.77009999752,-1.54470002651,-1.29530000687,1.32644999027,0.487199991941,-0.139500007033,-1.52795004845,-0.130099996924,1.04685616493,0.645411014557,-0.760499954224,-0.0502000153065,0.417171955109,1.05464994907,-0.509700000286,-1.0150500536,0.883249998093,0.446299999952,-0.136799991131,0.509750008583,-0.774099946022,0.263849973679,1.0356657505,-0.636278510094,-1.33210003376,1.10455000401,-0.43694999814,-0.164800003171,-1.13445043564,-1.12802946568,-0.290049999952,0.671857237816,1.20381045341,-0.243483364582,0.738441586494,0.723766088486,0.177592337132,-0.346713870764,0.0499274283648,0.409680664539,1.09478294849,0.871248245239,0.34689283371,0.646410763264,-0.110572822392,-0.580379664898,-0.314911305904,-0.295152932405,-0.136464089155,0.544849991798,-0.464423328638,1.07189488411,0.682457387447,0.752105116844,0.679820775986,-0.11652970314,0.766349554062,0.441747635603,-0.585917294025,0.584518313408,1.79066860676,1.36763191223,1.32894098759,0.666056334972,-0.324758529663,-0.475076109171,0.329124182463,-0.00766879320145,-0.0207000002265
466,-2.48642015457,-2.64516353607,0.470876634121,-0.953496813774,-1.86205005646,-1.78384995461,-0.417349994183,0.79154998064,0.397549986839,-1.9904999733,0.276800006628,-0.625032424927,-0.609920322895,0.403044998646,0.0945983231068,-0.749872267246,-0.0570500046015,-0.475583702326,-2.2635345459,0.4170999825,-1.55600631237,-2.00343465805,-1.51109993458,-0.854699969292,-1.61739492416,-0.130174815655,-0.479000031948,0.229200005531,-0.518000006676,-0.488100022078,-0.145950004458,-1.96710002422,-0.645600020885,-5.39890003204,-1.56489944458,-0.987086415291,-1.4197999239,-0.1386000067,0.278218507767,-1.12014997005,-0.565750002861,-1.18140006065,-0.116149999201,-0.680750012398,-1.40544998646,-1.19194996357,-2.50395011902,-1.20710003376,-1.47124171257,-1.56365680695,-0.481350004673,-1.13100004196,-0.242700010538,-0.468349993229,-1.05342960358,-1.22661113739,-1.96604990959,-0.688002943993,0.191909000278,0.633222937584,0.985817790031,0.931392371655,1.25748884678,0.630536556244,0.165807902813,0.374244272709,0.336982995272,0.434273958206,0.00407041795552,0.219092547894,-0.406715750694,-0.594539284706,0.719642519951,0.24554502964,0.166728973389,-1.13429999352,-2.49890208244,0.697451770306,0.517676234245,1.16073536873,0.733088433743,0.17883554101,0.750886142254,-0.25644376874,-0.484356671572,-1.00600171089,-0.411896288395,-0.603605508804,1.05140137672,0.441314548254,-0.695989847183,0.240505725145,0.211283609271,-0.638592541218,-1.64374995232
6009,-2.02534675598,-5.96371078491,-0.0783789753914,-3.53600645065,-0.690249979496,0.320900022984,-1.25905001163,-0.699850022793,0.173650026321,-0.554650008678,-1.5095000267,0.82713997364,-0.950046181679,-1.67442297935,1.02512526512,0.159700751305,-0.832799971104,-0.239320904016,1.28467798233,0.161599993706,-0.708475351334,-5.1532998085,-0.330949991941,-1.21934998035,-0.834789991379,-2.03383135796,0.827999949455,0.354600012302,-0.944599986076,0.0120500028133,-0.610299944878,-0.674499988556,0.473749995232,0.0241999998689,0.512035608292,-2.275785923,-0.680049955845,-0.0107499994338,-0.187867671251,-0.535750031471,0.140050023794,-1.43155002594,1.07665002346,-0.821349978447,0.559499979019,0.515150010586,-0.288150012493,1.3194000721,0.330196410418,-1.39506089687,-0.686749994755,-0.623399972916,-0.913249969482,-0.0008499994874,-0.0183596462011,-1.51303374767,-0.461950004101,-1.00193619728,-0.934418916702,-0.547053456306,-0.538370370865,0.765177071095,0.582949697971,0.547351241112,-0.333242118359,0.0961305946112,0.238890379667,0.50812703371,0.102148264647,-0.940255522728,-0.546653032303,0.024817161262,0.369967699051,-0.576667964458,-0.283714950085,-0.392749965191,-1.50815343857,0.121121063828,-0.445499926805,0.436925441027,0.525347292423,-0.0328741297126,0.834029138088,0.704747259617,-0.17608320713,0.271119654179,-0.714864730835,0.154379546642,0.878201246262,0.23612165451,-0.272540539503,-0.360011011362,-0.953383207321,-0.382682740688,0.97570002079
2309,3.33930158615,2.6341714859,3.75723457336,2.6922724247,1.54025006294,0.651100039482,1.35385000706,1.75069999695,1.27409994602,1.47220003605,-1.4986000061,1.4186347723,0.818210601807,0.32095298171,0.391420930624,2.61845803261,0.893750011921,1.90387964249,1.017547369,2.2132999897,1.61918854713,3.39862775803,1.26719999313,1.79250001907,1.34033644199,2.27653884888,0.272800028324,0.731599986553,-0.348950028419,2.70534992218,1.06215000153,0.719200015068,0.730250000954,-0.394400000572,0.673927605152,2.43068552017,-0.806150019169,1.63855004311,1.22759509087,0.533999979496,0.837900042534,0.689300000668,-0.0238000154495,1.65960001945,1.4795999527,0.888850033283,0.277999997139,0.0473999977112,1.70416879654,-0.00102876126766,0.384099990129,1.81564998627,0.127899989486,1.45510005951,2.7263212204,1.60415351391,0.823549985886,3.12773180008,0.650493681431,0.834980249405,2.79132127762,0.882880330086,0.306508421898,0.110708251595,-0.239612415433,-0.692513942719,0.656098842621,-0.0650854110718,0.24715475738,0.37483432889,0.397744357586,0.0151229575276,1.47291278839,0.533343553543,1.03915500641,2.2172999382,2.14125776291,0.859570980072,0.614011108875,0.816923141479,0.545352697372,0.0437744110823,0.912345528603,0.137871161103,-0.479945659637,1.21468031406,-1.5133035183,0.399067819118,-2.11495494843,1.48290371895,-0.231237635016,0.0299501735717,0.18444891274,0.128325641155,1.51405000687
387,-0.272686988115,-2.1686270237,-1.22113347054,-1.47109210491,-1.19819998741,-0.223149999976,0.859350025654,-0.622049987316,0.378100007772,-0.336100012064,-1.82280004025,-0.752299547195,-3.40761613846,0.0369871556759,0.409613966942,-1.38877940178,-0.719999969006,0.408266782761,0.700698852539,0.295300006866,-1.33522617817,-4.93473434448,-0.998349964619,-1.16054999828,-0.501776456833,-1.25250697136,-2.3873000145,-0.498100012541,0.225200012326,-2.98145008087,-0.373300015926,-2.89359998703,-0.79859995842,-2.9484000206,-0.383287787437,-2.15550780296,-2.04425001144,0.605300009251,-0.141323626041,-0.981350064278,-1.30560004711,-0.956249952316,-1.91375017166,-0.532799959183,-0.0352500081062,-0.928050041199,0.859149992466,0.363750010729,0.120231389999,-1.01984155178,-0.101550005376,-0.342949986458,-1.67089998722,1.56694996357,0.147956430912,-0.796325445175,-2.29955005646,0.253422737122,-0.892875134945,0.652772188187,0.0413516163826,0.29457655549,0.493415445089,1.12650752068,-0.383140444756,0.641238987446,-0.25283691287,0.75620341301,0.756490468979,0.260540574789,0.207622438669,-0.087601557374,0.837492883205,-0.972779154778,0.211458548903,-1.23280000687,-1.12417042255,-0.235645979643,-0.257835447788,0.272629916668,0.389367520809,-0.599597454071,0.445225954056,-0.739795446396,-0.356626629829,-0.218772321939,1.99848484993,1.51158893108,0.616556107998,0.384810745716,0.389628440142,-0.296325534582,-0.397209465504,-0.76164484024,-1.17464995384
3553,0.845903337002,3.83334612846,0.642345964909,0.547230839729,1.4538500309,2.49880003929,2.74329996109,0.825349986553,1.41009998322,2.4416000843,1.0502499342,1.15660309792,2.91843986511,3.21691846848,2.09384250641,4.41749095917,0.638349950314,0.884182333946,0.279163718224,-0.0262999981642,3.01198124886,4.60357093811,2.43945002556,0.994000017643,1.84254562855,0.00460178218782,0.249599993229,-0.590099990368,1.45850002766,1.0829000473,0.588450014591,2.93950009346,-0.566150009632,0.789900004864,-0.937205672264,-0.714000463486,1.43155002594,2.10155010223,0.404200166464,2.4172501564,1.09434998035,2.00829982758,1.64544999599,1.72480010986,1.27880001068,0.320749998093,1.5271999836,1.12580001354,1.87473106384,1.53443789482,2.09879994392,-0.671649992466,1.10504996777,2.28205013275,0.962366163731,0.708918869495,1.46649992466,-0.620119154453,0.367226451635,-1.00076842308,-0.48099386692,0.495210498571,-0.638734161854,-1.04519748688,-0.801749408245,0.0581313371658,1.19960689545,-0.525719463825,-0.443002074957,-0.239090740681,-0.681245148182,0.383681982756,-0.531964302063,-0.046545624733,-0.429068684578,1.15450000763,2.11685204506,0.42508661747,-0.77740752697,-1.11475241184,-0.680782794952,0.935368061066,-0.607024729252,-0.888734459877,0.839205861092,-0.0304553844035,-0.814251303673,-1.44624006748,-1.51995754242,-0.700582206249,-0.0666498243809,-0.657477855682,-0.380588442087,0.634027004242,1.10105001926
427,0.533730745316,1.28621196747,0.758145093918,0.409339249134,0.612150013447,0.823300004005,-0.030500009656,1.14205002785,0.279200017452,1.16155004501,0.610000014305,0.140760049224,1.00645267963,1.08211135864,0.545928895473,1.7490593195,-0.843950033188,-0.102557763457,-0.0878565013409,0.477149993181,1.06460058689,2.19649887085,-1.00069999695,1.47299993038,0.413530409336,1.16509020329,-0.576050043106,-0.519100010395,0.753399968147,0.461750000715,0.769050002098,1.33469998837,1.13545000553,-0.948499977589,0.760448813438,3.21696090698,0.454349994659,1.45120000839,0.351543903351,1.8506500721,0.506000041962,-0.748450040817,0.447950065136,0.634549975395,0.209199994802,0.41504997015,6.2515501976,-0.385099977255,-1.00596117973,0.33900219202,0.638999998569,1.27744996548,0.233500003815,0.539000034332,0.752649962902,0.421849817038,-0.23125000298,0.926755666733,0.623392760754,0.37437415123,0.513544857502,-0.276635736227,0.892855942249,0.397615402937,-0.629927277565,0.57941108942,0.139316305518,0.305183291435,0.292839318514,0.187450051308,-0.146585732698,-0.589698433876,0.0439711213112,-0.0876486897469,-0.577432632446,0.431499987841,-1.14890658855,0.144910901785,0.152060061693,0.358435750008,0.684750318527,-0.308848679066,0.227756470442,0.956468880177,0.0146468579769,0.709187865257,1.47497093678,1.40800595284,-1.09152674675,-0.114297360182,0.817571461201,-0.57778608799,-1.23648476601,-0.47426494956,0.190099999309
5898,-1.76697182655,-2.04187059402,-1.92490911484,-0.832821130753,-0.0790999978781,-1.99919998646,-0.295800000429,-0.37784999609,0.342150002718,0.534449994564,0.65474998951,-0.611598491669,-2.12314343452,-0.517885565758,-0.736912250519,-1.76370048523,0.604750037193,-1.27566730976,-0.590253710747,-5.00125026703,-1.10168731213,-2.1197719574,-0.201249986887,1.36030006409,-2.01668763161,-1.2030313015,-0.293500006199,0.0,0.627550005913,-0.793099999428,-0.415350019932,0.994199991226,-0.157099992037,0.889299988747,-1.4021127224,-2.54382514954,-0.509899973869,0.858799993992,0.361646980047,0.748600006104,-0.805850028992,-0.853950023651,0.394050002098,-0.291000008583,-0.777400016785,-0.733299970627,1.30394995213,-1.10695004463,-1.48287630081,-0.871213257313,-0.483950018883,-0.266750007868,-0.475850015879,-1.01579999924,-2.10846090317,0.586344242096,-3.09009981155,-0.658924221992,-1.33928155899,0.102293848991,0.516349494457,-0.0329360663891,0.868190407753,0.00579099729657,-0.0105450749397,0.340041816235,-0.336080163717,0.182008773088,0.00379989668727,-0.606024980545,0.228185236454,-0.819562196732,-0.192717581987,-0.339175254107,0.613008499146,-0.859449982643,-1.18189620972,-0.936287283897,-0.230577632785,0.0124952495098,0.758563637733,0.956378936768,0.142247229815,0.302566945553,0.910939574242,-1.70204806328,-0.584733843803,0.585309028625,-0.445000559092,0.147029459476,0.358505994081,-2.22961902618,-0.324854373932,-1.97240972519,-0.655550003052
23365,0.304652661085,4.8109869957,0.452943176031,1.00210523605,0.157549992204,2.3779001236,0.57665002346,1.21659994125,1.24434995651,1.07535004616,0.414100021124,0.34347140789,-0.00133181735873,1.53756272793,2.68043208122,2.13394570351,-1.16584992409,0.113872408867,1.2638065815,0.43259999156,1.44693291187,1.72866475582,0.677600026131,-0.13425001502,0.538512289524,1.732437253,2.71534991264,2.04450011253,1.24520003796,1.19539999962,0.55085003376,1.54359996319,0.0883999988437,0.610499978065,0.378152012825,1.3673607111,3.28839993477,0.98064994812,-0.0695344507694,1.17939996719,2.64744997025,0.108450002968,0.832849979401,1.94320011139,1.11765003204,-0.14019998908,1.62689995766,0.3763499856,0.541707396507,-0.165029898286,0.425999999046,-0.0153999999166,0.975449979305,1.37679994106,0.992196381092,0.453327149153,2.54124999046,2.77638912201,0.542772114277,-0.311656504869,-0.080701649189,-0.178008198738,0.246708884835,-0.176559239626,-1.21396291256,0.594626665115,-0.103910684586,1.15338897705,0.427403479815,0.481321871281,-0.189616858959,-0.0794384106994,0.84939789772,-0.3202483356,0.185737341642,0.622749984264,1.58487164974,-0.289966642857,-1.3912062645,-0.872242391109,-0.721779227257,0.020153157413,-0.753697633743,-1.08702874184,0.258221387863,0.00407379865646,0.707365036011,-0.304664641619,-0.584396660328,-0.113841682673,-0.42414021492,0.111887291074,0.0567182786763,-0.552882373333,0.337550014257
6657,5.81939935684,7.78699922562,2.37278604507,2.29113507271,0.846650004387,3.58905005455,1.5759999752,1.10105001926,1.39590001106,1.75204992294,1.36339998245,0.404990196228,1.95228087902,1.5370708704,1.09677195549,1.29611957073,0.655699968338,0.883440375328,0.368784546852,-0.0606000050902,1.13725078106,1.91453015804,0.933650016785,1.06900000572,1.02550137043,0.6242634058,2.89050006866,-0.674499988556,0.515349984169,1.99415004253,0.897150039673,2.74189996719,1.93564999104,0.748099982738,0.845066547394,0.108656048775,2.07760000229,0.907100021839,1.9088062048,2.98600006104,1.30414998531,1.06305003166,0.519799947739,1.09189999104,3.84619998932,0.83345001936,2.84455013275,0.230649992824,2.88307714462,2.74344944954,0.394500017166,1.42385005951,0.953199982643,0.225899994373,0.636882543564,1.04508507252,3.00559997559,1.37580740452,0.17554295063,0.298411309719,-0.458812594414,-0.344651937485,-1.06908214092,0.102007463574,0.0878792107105,0.202781692147,1.95516014099,0.502426981926,0.612541973591,0.664621472359,-0.149610102177,0.182308986783,-0.718216836452,-0.0709774121642,-0.402843534946,0.665549993515,0.547658383846,-0.334906250238,-1.15440440178,-1.32326591015,-0.899828851223,-0.207630112767,-1.56335687637,-0.365209758282,0.322010964155,1.35862493515,-0.823601186275,-1.7916328907,-1.09614932537,-0.815424621105,0.106162883341,-0.814534068108,-0.145951867104,0.288715094328,0.521650016308
