rid,CPD003_MCF7_6H:BRD-K83257731-003-18-5:10,CPD003_MCF7_24H:BRD-K83257731-003-18-5:10,CPD003_PC3_6H:BRD-K83257731-003-18-5:10,CPD003_PC3_24H:BRD-K83257731-003-18-5:10
5720,-0.646349966526,-0.738968670368,0.950048863888,0.549000024796
466,-0.660700023174,-2.90271902084,0.643508076668,-0.26574999094
6009,0.018149971962,0.0954794287682,0.464516401291,0.929949998856
2309,-0.656549990177,0.666730523109,0.048238247633,-0.91194999218
387,-0.155149996281,-0.251970171928,0.875925421715,-0.289700001478
3553,-0.117350004613,0.399546086788,0.159402340651,-0.333599984646
427,-1.07945001125,-3.16536569595,-2.03994870186,0.724749982357
5898,-1.21979999542,-0.575068593025,-0.558842360973,0.528349995613
23365,-0.591949999332,0.347903490067,0.217909395695,0.169900000095
6657,0.0635999962687,1.19563698769,0.0822722315788,0.422949999571
5054,0.413950026035,0.709010601044,0.098507553339,-0.108950018883
3108,1.06959998608,0.474354147911,-0.46998244524,0.947099983692
1950,-0.173350006342,1.21640896797,-0.437683105469,0.252150028944
351,0.103650003672,-0.113646745682,-0.47707426548,-0.208449989557
4846,0.568400025368,-0.484138906002,-0.422530412674,-0.789449989796
1452,-0.357949972153,0.512431740761,-0.213906571269,-0.469349980354
4776,-0.00670000910759,1.31635117531,0.45272988081,1.86179995537
6908,-0.542949974537,-0.891011118889,-0.187305822968,0.659999966621
672,0.419150024652,-0.274846732616,-0.790148139,0.994800031185
5710,-0.307449996471,0.0103903282434,0.821827769279,-0.422949999571
2115,-0.484750002623,-0.593371510506,0.28909689188,-0.327849984169
7015,0.354099988937,1.74732720852,-0.504983603954,-0.395449995995
8726,2.65890002251,-1.2341709137,1.21289134026,-0.448199987411
2185,0.330199986696,1.20536935329,0.0621979273856,0.5625
3315,-0.367599993944,-0.856117904186,0.696399092674,-0.00034999998752
5289,0.39390000701,0.948273658752,-0.0477008670568,0.0821500122547
868,0.286749988794,0.342571347952,-1.17275214195,0.604499936104
1677,0.883099973202,-0.0637053698301,1.37261486053,0.634700000286
7043,-0.280449986458,0.573687195778,-0.0961418524384,0.155449986458
5613,-0.452849984169,0.637716412544,0.415597736835,0.780499994755
595,-0.811900019646,0.0137111321092,0.273795813322,-1.06805002689
4793,-0.830250024796,-0.117707051337,-0.486602902412,-0.876749992371
2736,-0.0499000102282,-0.0978572368622,-0.800250530243,-0.129000008106
5290,1.09734988213,0.699990391731,-0.194326266646,0.648750007153
6194,-0.126749992371,-0.416139781475,0.985774159431,-3.58564996719
1676,0.555999994278,1.20822846889,-1.76951348782,0.910099983215
23512,-0.348849982023,-0.517778038979,0.458007693291,0.354699999094
148022,-0.270999997854,-0.603198826313,0.0757657289505,0.0908999890089
1906,-0.312550008297,0.428878724575,-0.784387171268,-0.094399958849
8878,-0.0595500022173,-0.0405661016703,0.547122895718,-0.447250008583
3091,-0.90934997797,-0.605278491974,-1.82176971436,0.139149993658
5743,0.0508500039577,-0.0987440794706,1.32250881195,0.867950022221
5321,0.407150000334,0.956319689751,-0.542905032635,0.519749999046
