rid,DOS014_VCAP_6H:BRD-K82462389-001-01-7:5.05,DOS014_VCAP_24H:BRD-K82462389-001-01-7:5.05,DOS041_A375_24H:BRD-K82462389-001-01-7:5.05,DOS041_A549_24H:BRD-K82462389-001-01-7:5.05,DOSBIO002_A375_24H:BRD-K82462389:10.0985,DOSBIO002_A549_24H:BRD-K82462389:10.0985,DOSBIO002_HT29_24H:BRD-K82462389:10.0985,DOSBIO002_PC3_24H:BRD-K82462389:10.0985,DOSBIO002_MCF7_24H:BRD-K82462389:10.0985,DOSBIO002_NEU_24H:BRD-K82462389:10.0985,DOSBIO002_NPC_24H:BRD-K82462389:10.0985
5720,0.951849997044,-4.09453392029,-0.19908465445,-0.21859999001,-0.13212159276,0.831888198853,-0.105186723173,0.775212705135,0.252368450165,-0.359200000763,1.02671611309
466,0.599849998951,-1.84289717674,0.125810086727,-0.306100010872,0.869790315628,0.476449012756,-0.0838656127453,-0.824438035488,-0.0739641189575,0.448099970818,0.533586204052
6009,1.22654998302,4.46181488037,0.938224315643,-4.63024997711,-1.07742488384,0.612462222576,-0.321538567543,-0.974033296108,1.03788554668,0.0575499981642,0.0479717254639
2309,0.721450030804,0.785496711731,0.576640605927,1.47874999046,-0.161698043346,-0.656962513924,-0.494878083467,0.0687531679869,-0.541571974754,-0.152349978685,-0.959697723389
387,1.2322499752,5.33989429474,1.37130308151,-0.247200012207,0.832568824291,-0.118173778057,-0.8922508955,-0.450265884399,-0.314855515957,0.0379500091076,-0.477383583784
3553,-1.77679991722,-0.728738307953,-0.145788609982,-0.571200013161,0.00455543398857,-0.114334799349,0.320693671703,0.578977704048,0.138166338205,-0.844850063324,0.71386218071
427,-1.24020004272,-2.05571222305,-0.527597308159,0.297949999571,-0.976653039455,0.887511134148,0.5677754879,0.0599470362067,-0.142386600375,0.983900010586,0.957740724087
5898,-0.840149998665,0.609836876392,-1.46894037724,-1.12549996376,-0.423353552818,0.140248790383,-1.03449904919,0.218022406101,-1.20162630081,-0.0495000034571,1.09540617466
23365,-0.181599989533,2.09511065483,-0.829962193966,-0.0456499904394,1.30491399765,0.266513735056,0.463255494833,-1.156234622,-0.702936530113,-0.756900012493,-0.893971443176
6657,-1.54334998131,-1.28016149998,-0.613378465176,-0.218049973249,-1.54060566425,-0.48662263155,0.382913202047,0.0612008459866,-0.0540654063225,0.128250002861,-0.987487912178
5054,-0.256999969482,-0.738209307194,-0.904005050659,-0.353599995375,0.076588511467,0.510853767395,0.718472599983,-0.0784721449018,3.25388932228,0.745250046253,0.180249094963
3108,1.4767999649,2.26927900314,-0.850562393665,-0.0449000000954,0.640765428543,-0.681916952133,-0.815131187439,-1.83186125755,-0.733955860138,-0.486949980259,0.69074088335
1950,0.0584499835968,-0.224376514554,0.128367394209,0.0217999964952,0.618661999702,-0.309858590364,-0.00169282406569,-0.12337680161,0.88684284687,-0.0165500044823,0.0876400768757
351,0.13465000689,-0.286451816559,-0.378560245037,-2.79484987259,-0.095183044672,-0.0293333530426,0.778327345848,-0.0292719006538,0.368788123131,0.31305000186,1.43288481236
4846,0.0171499997377,-0.988322198391,-0.247648626566,-4.96700000763,0.435554742813,-1.43572759628,-0.209932640195,0.250853866339,-0.758596003056,0.267499983311,0.428027302027
1452,0.332899987698,0.83587872982,0.694717288017,-0.384400010109,-0.151889011264,0.351624011993,0.357550799847,-1.69281458855,-0.0822041928768,0.248850002885,-0.64474439621
4776,-0.172600015998,-2.36253452301,-0.348559468985,-1.09014999866,1.82285451889,-0.178371399641,0.633392453194,-0.698594808578,-0.0693039149046,0.0186000019312,-0.492107570171
6908,0.102400004864,-0.463285624981,0.252767443657,-1.47794997692,-0.627096116543,0.68189561367,-0.591819405556,-0.638013958931,-0.0144979869947,-0.894299983978,0.226567775011
672,-1.21380007267,-2.85472559929,-1.53161215782,-0.645449995995,-0.676631391048,0.787127315998,-0.0781491026282,-0.361068606377,-0.0821808576584,-0.254700005054,-0.222259163857
5710,0.0189999993891,-1.21185970306,0.916612863541,-0.589349985123,0.244069293141,0.780048191547,1.3279389143,-0.616847276688,-0.353301167488,-0.315400004387,-0.668861150742
2115,0.0922499895096,0.375161290169,-0.0017101764679,-0.351699978113,0.322393894196,-0.374413818121,1.02558970451,0.135686099529,-0.232767507434,-0.634100019932,-0.808268547058
7015,-0.540250003338,-0.0606513470411,0.702783942223,-1.27935004234,0.206349134445,-0.00200393795967,0.441769838333,0.180313885212,0.979336500168,0.082800000906,-0.0774053037167
8726,0.0769000053406,0.164633765817,-2.15412259102,0.0429500043392,-0.0151718258858,0.275340855122,0.0113121336326,0.111615031958,-0.461514055729,-0.30269998312,0.217269465327
2185,-0.70450001955,1.25751161575,0.126958817244,-0.300899982452,0.121480464935,-0.302229642868,0.32263147831,0.752890825272,0.0646434277296,-0.452100008726,0.75863301754
3315,-2.20329999924,2.01486468315,0.307693421841,0.0106000006199,-0.698711633682,-0.921357631683,-0.546141088009,-0.795059025288,-0.352381646633,0.236349999905,-0.227861776948
5289,-0.234449997544,-1.26206970215,-1.38012242317,-0.840300023556,-0.185374468565,0.196813225746,0.812737822533,0.0630967691541,0.216216385365,0.360000014305,0.391223102808
868,-0.167550012469,0.693488001823,1.78912615776,-0.0786499977112,0.0164212286472,-0.94675141573,0.319084554911,0.306655228138,0.037652015686,-0.605099976063,-0.776283800602
1677,0.0138499997556,-2.5799612999,0.986404657364,-0.743149995804,0.192909568548,-0.0227457880974,1.03903758526,0.877389252186,0.424242377281,-0.340299993753,0.788564383984
7043,-0.127999991179,-0.382809668779,0.973086535931,0.307949990034,0.73559230566,-0.525742173195,0.725751459599,0.766681015491,-0.213647186756,-1.02094995975,0.61510103941
5613,-1.04084992409,-1.61549901962,1.05794143677,-0.200100004673,0.0572787225246,0.339187085629,1.14207851887,0.605959057808,0.32840821147,-1.14385008812,-0.183109015226
595,0.311749994755,-0.357051432133,0.365991950035,-0.184599995613,0.786508858204,0.123191103339,0.268894225359,-0.301094532013,0.108528167009,0.0485500097275,-0.683499336243
4793,-0.745599985123,1.71655797958,0.903801977634,0.109999999404,0.725432276726,-0.737311601639,-0.876598656178,-1.50824415684,-0.700111091137,-0.45355001092,0.234555006027
2736,-0.337850004435,1.09672689438,-0.263310611248,0.122899949551,0.230795800686,-0.48410820961,-0.173357009888,0.491002291441,-0.18046580255,0.573199987411,-0.498984515667
5290,-0.989150047302,1.07711303234,-0.579584360123,0.780049979687,1.9193007946,-0.417383879423,0.0860825255513,0.545258641243,0.141814514995,0.0903999954462,1.26728177071
6194,0.848499953747,0.670261979103,0.000486984848976,0.0,-0.521052420139,-0.495077967644,0.81480050087,-0.621957302094,-0.143078565598,0.364250004292,-0.0326015166938
1676,-0.00139999389648,0.299154222012,0.711819648743,-0.685249984264,0.773499310017,0.533903837204,0.685284793377,1.34839522839,-0.100344330072,-0.0822499990463,0.544330954552
23512,1.47765004635,-1.86478686333,0.554842472076,-1.30640006065,-0.635857760906,0.701867520809,0.803403735161,0.1984167099,0.230638802052,0.25,-0.235129505396
148022,-0.0924499928951,-0.234969705343,1.45356297493,-0.506749987602,0.34617254138,-0.285937309265,0.643142461777,-0.427013516426,-0.536871671677,-0.119550004601,0.146006345749
1906,-1.07644999027,-0.176407933235,0.285064399242,0.024649977684,-0.258575081825,0.519447922707,1.04728329182,0.612618982792,0.814285039902,0.154449999332,0.367656469345
8878,0.196850001812,0.857512652874,0.628084719181,0.21139998734,-3.96123933792,0.0428751781583,-0.0272793825716,1.05911386013,-0.264694362879,0.0653500035405,-0.0472990274429
3091,0.234349995852,-2.18487453461,-0.411803424358,-1.23029994965,0.392474114895,-0.59724009037,-0.105240553617,-0.988243579865,0.314360141754,-0.730400025845,-1.07701921463
5743,0.197599992156,-1.26717221737,0.330693185329,-0.876950025558,-0.193996667862,-0.0551109462976,0.524947404861,-0.427535653114,-0.0553020834923,-0.373899996281,0.719413220882
5321,0.191150009632,-0.900909364223,-0.611305117607,0.413850009441,-0.260221093893,-1.29084587097,0.349690943956,1.5698775053,0.468750685453,0.222550004721,0.509296000004
4144,1.01649999619,-5.14882564545,0.0930127203465,0.400999993086,0.858528614044,0.297471612692,0.106127798557,-0.113864861429,-0.155618056655,0.0330999977887,-0.596927165985
1981,-0.902750015259,0.893689990044,0.681701540947,1.95679998398,-0.149657711387,-0.0742561370134,-0.586984276772,0.788790404797,0.117592707276,-0.118649989367,-0.320550650358
695,0.883599996567,-1.03032267094,0.961333036423,-0.563650012016,0.633207440376,-0.887094974518,0.540716946125,-0.237733274698,0.278610825539,-1.45869994164,-0.600576519966
10398,-1.27600002289,-1.95637321472,-0.0657736361027,-0.773450016975,-1.93191194534,-0.173922508955,0.819999575615,0.390895873308,0.572261989117,1.1345000267,0.0328979827464
5708,-1.51789999008,-1.85318541527,-0.392378300428,-0.878300011158,-0.140474006534,-0.269475221634,0.629984915257,-0.280751109123,-0.376191675663,-0.214949995279,0.413636744022
1213,0.990949988365,1.33206796646,-0.151760786772,0.347150027752,0.0827952325344,0.230490341783,0.0312213301659,-0.296216577291,-0.917018294334,0.292799979448,-1.51123261452
226,0.441949993372,-2.37205982208,-0.954829514027,-0.418799996376,1.17244827747,0.561319947243,1.08907437325,-0.356186538935,-0.555881619453,0.296600013971,-0.760728240013
6777,0.293099999428,1.14913058281,-0.310869663954,1.71955001354,0.0147568434477,-0.645980894566,0.500636458397,-0.159648135304,-0.646560430527,0.260699987411,-0.857104837894
2113,-0.857500016689,1.68813121319,-0.500952661037,-0.297800004482,-0.206870406866,0.176127076149,0.391891181469,-0.725555896759,-0.0300161652267,-0.0445000007749,-0.0469663739204
3329,0.00814998149872,-3.02729892731,-0.996261894703,-0.0710499882698,-0.135417103767,0.796815633774,-0.0010699913837,-0.478604972363,0.0359431058168,0.00730000250041,-0.500717520714
1050,0.953999996185,4.06183767319,0.152075052261,1.88534998894,-0.519001185894,-0.166615307331,-0.891899585724,-1.27814662457,-0.233679592609,0.138099998236,1.47215020657
9491,0.13354998827,-0.114117354155,-0.0175494924188,-0.654500007629,-1.03364288807,-0.871311485767,0.577122747898,1.2162116766,-0.170304879546,-0.0346499979496,-0.378522574902
22926,0.244550019503,0.233538448811,0.983487486839,0.367599993944,0.49736982584,0.522021710873,0.793474078178,-0.424987971783,-0.00706435367465,-0.200249999762,-0.27396351099
5899,0.770399987698,-0.666412055492,0.271804541349,0.492599993944,-0.0165106058121,-0.129520684481,-0.0464407652617,-1.13472008705,-0.935956180096,-0.531650006771,1.10111677647
5467,-0.868149995804,5.65925693512,0.141143724322,0.839349985123,0.0688400268555,-0.533020317554,0.0413579046726,-0.611274421215,0.0663352161646,-1.14164996147,-0.356410980225
6774,-0.354550004005,6.73313903809,0.73755389452,-0.290449976921,0.669639050961,0.407415479422,0.497215211391,0.448432832956,0.505766034126,1.27359998226,-0.182179421186
1788,-0.947200000286,4.67002820969,0.119638428092,-1.00240004063,-0.317352026701,-0.233671694994,2.28189253807,0.321934491396,0.130414485931,-1.15180003643,-0.211456552148
5921,-0.738299965858,3.70628976822,1.38693332672,0.883100032806,0.306705594063,0.373273015022,0.0792210698128,1.3428953886,-0.181979209185,-0.220100000501,0.514585673809
