rid,DOS050_HT29_24H:BRD-K91070947-001-01-2:5,DOS050_MCF7_24H:BRD-K91070947-001-01-2:5,DOS050_PC3_24H:BRD-K91070947-001-01-2:5
5720,0.694199979305,-0.109100013971,-0.0929500162601
466,0.145600020885,-1.1643999815,0.242800012231
6009,0.226099997759,0.561450004578,0.209299996495
2309,0.0742000043392,-0.697650015354,0.322600007057
387,-0.391049981117,-0.154049992561,1.02479994297
3553,-1.06870007515,-0.0553999990225,-1.11330008507
427,-0.472000002861,-0.566400051117,0.670850038528
5898,-0.196249991655,-0.663049995899,-7.1844997406
23365,-0.799000024796,-0.556999981403,2.76069998741
6657,-0.703899979591,0.702499985695,-0.252900004387
5054,-0.384700000286,-0.509599983692,-0.302900016308
3108,1.74414992332,1.38669991493,-0.271899998188
1950,0.240649998188,-0.0446499958634,-2.21385002136
351,0.0914500057697,0.0419500023127,-0.363399982452
4846,0.47389999032,-0.48890003562,0.206799983978
1452,0.271050006151,-0.996549963951,0.428449988365
4776,-0.459149986506,0.446449995041,-1.15649998188
6908,1.44485008717,1.46175003052,0.521700024605
672,-1.06014990807,-0.638949990273,-0.549899995327
5710,0.0439999997616,-0.198949992657,1.07539999485
2115,-0.449999988079,0.830899953842,-0.851449966431
7015,-0.894699990749,-0.381999999285,-1.17690002918
8726,0.500200033188,-0.307449936867,0.498549997807
2185,-0.763599991798,0.485400021076,-0.878250002861
3315,0.778299987316,-1.19184994698,0.345050007105
5289,-0.326000005007,0.51574999094,-0.346500009298
868,-1.2771499157,0.428649991751,0.531100034714
1677,-1.33509993553,0.0266499817371,-0.572299957275
7043,-0.696449995041,0.380499988794,1.027099967
5613,-1.91960000992,0.376749992371,0.134499967098
595,-0.791100025177,0.214099988341,0.617749989033
4793,-0.419400006533,0.34739997983,0.116050004959
2736,-0.758050024509,0.588549971581,-0.360050022602
5290,0.438600003719,-0.299349963665,-0.111100003123
6194,0.0,-0.00034999998752,-1.04379999638
1676,-0.752349972725,0.462300002575,-0.213850006461
23512,0.597550034523,0.408399999142,0.288349986076
148022,-2.27920007706,0.436100006104,0.778999984264
1906,-1.06595003605,-0.0097000002861,-0.725000023842
8878,-0.265450000763,-0.192599982023,0.0107500106096
3091,0.142399996519,0.209450006485,-1.02375006676
5743,1.56025004387,-0.477249979973,-1.48195004463
5321,-0.946899950504,0.751999974251,0.124499976635
4144,0.503600001335,-2.17349982262,-0.912400007248
1981,-1.67155003548,-1.83169984818,0.160850048065
695,-0.566399991512,1.87799990177,0.0965500026941
10398,-1.70534992218,0.833350002766,0.0299000144005
5708,-0.767199993134,0.00460001826286,0.277700006962
1213,-1.24775004387,0.491549968719,-0.0867500007153
226,0.200650006533,0.798449993134,0.203850001097
6777,-0.366999983788,-0.289700001478,0.367199987173
2113,-0.658550024033,1.14195001125,0.571999967098
3329,-0.596899986267,1.08074998856,-4.61994981766
1050,1.15775001049,0.266600012779,1.28850007057
9491,-2.26834988594,0.195650011301,-1.14919996262
22926,-1.2976000309,0.2799000144,0.332700014114
5899,-0.204050004482,0.486450016499,0.600600004196
5467,-0.897350013256,0.443549990654,1.23854994774
6774,-0.387300014496,-5.22154998779,-0.603100001812
1788,-0.0760499984026,0.121150016785,-1.6006000042
5921,-1.58265006542,-0.79515004158,0.569549977779
5721,0.560800015926,0.22199998796,-0.427000045776
2263,1.796200037,-0.469550013542,-0.279550015926
808,-0.740749955177,0.410999983549,-0.580000042915
30001,-0.647499978542,2.04629993439,-1.64779996872
348,0.155450001359,0.0777000039816,-0.167050004005
30849,0.922800004482,0.57080000639,0.639950037003
1454,0.388550013304,-0.437550008297,0.296249985695
6500,-0.0331500023603,0.527999997139,1.94949996471
5627,1.98245000839,0.187500029802,0.279050022364
5715,1.16124999523,-0.0435499548912,-0.110650002956
4791,-0.262749999762,0.183800011873,-2.07529997826
56924,0.203300029039,0.0616499781609,-0.710600018501
2690,0.38639998436,-0.638400018215,0.0630500167608
1019,0.918150007725,-0.122650027275,-0.806949973106
51422,-1.06910002232,0.360500007868,-0.839950025082
5788,-0.380300015211,1.77504992485,-0.319250017405
6709,0.516299962997,-0.151950001717,-0.558799982071
1277,-0.0547000020742,-0.281199991703,-0.608650028706
993,-1.183349967,0.609149992466,-0.792850017548
7157,-2.87584996223,-0.275400012732,-1.7664000988
1958,-0.239449992776,0.436749994755,-0.427150011063
4582,-0.740599989891,0.437200009823,-1.54084992409
9212,-0.516749978065,0.490799993277,0.588899970055
8440,1.08754992485,-0.845350027084,-0.130250036716
6790,-0.375,-0.0393500030041,0.752299964428
8851,0.366750001907,-0.340799987316,-1.59395003319
2534,0.324250042439,0.893749952316,-1.75349998474
4893,-0.880649983883,1.75699996948,-0.488200008869
665,-0.054850012064,0.666500031948,0.764050006866
4313,-0.487000018358,0.428100019693,-0.31685000658
1022,0.188850000501,0.412699997425,-0.320599973202
5880,-0.593699991703,0.628600001335,-0.711650013924
3162,-0.193150013685,-1.21714997292,0.341850012541
1282,-0.911550045013,-0.0615999996662,0.442699998617
3383,-0.648149967194,0.28749999404,-0.849799990654
727,-0.230550006032,-0.318399995565,-0.846499979496
4792,-1.86105000973,-0.162550002337,1.48590004444
4794,-0.503250002861,0.0663000047207,-0.551600039005
902,0.117299996316,0.650200009346,-1.2609500885
8091,0.112350001931,-0.601900041103,-0.107800006866
3486,-0.597649991512,0.318349987268,-1.26160001755
10818,-0.672100007534,0.527300000191,-0.558099985123
3454,-0.126699998975,0.664149999619,-0.437199980021
4282,-0.0697999969125,-2.43320012093,-2.18540000916
1605,-0.103350013494,-1.42044997215,0.8042999506
10644,-0.74430000782,1.17274999619,-0.0664000213146
2065,1.63840007782,-1.24040007591,0.547399997711
8321,-0.713450014591,-0.00125000067055,0.663349986076
8503,0.069399997592,-0.284599989653,0.014200001955
7027,0.444549977779,0.668699979782,-1.0461499691
6850,-1.47025001049,-0.117600008845,-1.66394996643
1978,-0.864250004292,-0.720899999142,0.225250005722
896,0.469099998474,-1.08434998989,0.888849973679
5777,-1.32969999313,-0.641200006008,-1.70805001259
1846,0.742500007153,0.76835000515,0.278450012207
5925,0.289999991655,-0.262999981642,-0.634649991989
142,-0.50854998827,0.392449975014,0.503050029278
1021,0.311449974775,-0.707749962807,-1.53145003319
5699,-0.540899991989,0.466549992561,1.42985010147
8061,0.396699994802,-1.87039995193,-0.255349993706
1870,0.213100016117,4.57889986038,0.539349973202
1398,-5.78460025787,-5.86504983902,-0.302300006151
3312,-2.82749986649,1.39599990845,0.924400031567
891,-4.47445011139,-1.68244993687,0.246199995279
4775,-0.436750024557,-0.461750030518,0.832400023937
5111,0.264849990606,0.522249996662,0.540800035
5696,-0.0694999992847,-0.141149997711,1.2010999918
5588,-0.28489997983,-0.364999979734,-0.756549954414
6839,0.784550011158,0.291100025177,0.887549996376
329,-0.223199993372,0.00470000505447,0.317450016737
5058,0.568250000477,0.506049990654,-0.0623500049114
998,2.10269999504,0.796449959278,-0.572499990463
9134,-1.42914998531,0.0482000038028,-0.110850006342
6616,0.0722000002861,0.324450016022,-0.355049997568
5223,-0.702300012112,-0.187950000167,1.30264997482
4690,0.568549990654,0.957849979401,-0.90155005455
958,-0.0348999984562,0.0772499963641,-0.915549993515
1616,0.668550014496,-0.0932500064373,-0.428099989891
991,-0.0697999969125,0.00034999998752,0.108599998057
6347,1.0420999527,0.107700005174,-0.631999969482
6714,-0.788649976254,1.3192499876,0.850350022316
652,-0.0363499969244,-0.129799991846,0.0103499889374
4331,-0.882500052452,0.182799994946,-0.0667999982834
7099,0.522050023079,-3.37579989433,-0.898849964142
10320,-1.92894995213,0.491799980402,-0.0512500032783
2042,0.183799996972,0.804450035095,0.291099995375
843,0.651849985123,0.0524500012398,-0.456650018692
840,0.207850009203,-0.0888499990106,0.414399981499
7048,-0.894199967384,0.250050008297,-0.0151999592781
4851,-1.60255002975,0.0719999969006,0.6916000247
6464,0.128349989653,-0.790199995041,-0.623799979687
23410,-0.648299992085,0.724749982357,1.4360499382
54205,0.400200009346,-1.37625002861,-2.04715013504
2770,-0.170249998569,-0.515650033951,0.0213999971747
80204,-0.775150001049,3.7228000164,0.432099997997
4208,1.53570008278,0.166450023651,-0.762350022793
1845,0.800249993801,1.15059995651,1.73954999447
23368,0.0696499943733,0.240449994802,-0.568750023842
5583,-1.03375005722,0.758599996567,1.19784998894
8900,-0.844900012016,0.0577999949455,-0.1168500036
581,0.807950019836,0.44374999404,1.34700000286
6193,-0.826949954033,-1.97609996796,-0.267250001431
6622,-0.614749968052,0.258899986744,-0.690850019455
11261,-0.184950008988,-0.899800002575,-0.28749999404
6696,0.544650018215,-0.728699982166,0.435249984264
8312,2.03404998779,-0.428900003433,-0.152249991894
835,-1.01355004311,1.39919996262,-0.358199983835
8324,-0.729200005531,0.286249995232,0.207249999046
1848,0.937399983406,1.26205003262,1.27380001545
154,-0.730549991131,0.800449967384,0.213550001383
4312,0.905900001526,1.81679987907,0.559949994087
994,0.466600000858,-0.368800014257,1.06529998779
2048,0.141900002956,0.589500010014,0.576399981976
1111,-0.262600004673,0.0638500154018,-0.350650012493
5154,0.345200002193,-0.725800037384,-0.198849990964
2920,0.328050017357,-0.457650005817,-0.452849984169
3122,0.495350033045,0.107549995184,-0.0553500056267
2769,-0.513850033283,0.50830000639,0.0356499999762
5900,0.0794499963522,-0.598850011826,1.41605007648
6304,1.44720005989,3.09465003014,0.73734998703
5211,-0.110849998891,-1.02639997005,1.07274997234
2886,-0.504500031471,0.597400009632,-1.07819998264
9261,0.627550005913,-2.56005001068,-0.340600013733
8569,-0.747799992561,-0.349500000477,-0.429700016975
3303,0.737699985504,-0.307899951935,0.720600008965
5331,0.754899978638,-0.754250049591,0.420650005341
5347,-0.115099996328,-0.174799993634,0.523199975491
4638,0.0271999910474,-0.422700017691,0.278250008821
2264,-0.0102499723434,-0.977750003338,-0.058449998498
1029,0.608250021935,-0.559849977493,-4.26795005798
1027,1.13470005989,0.160850003362,1.0190500021
2597,-0.000300000014249,0.00034999998752,0.00034999998752
55847,-0.164349973202,-0.0113500058651,-0.407000005245
25803,-1.62980008125,-0.116550013423,-1.17729997635
3480,-0.0251999944448,-0.391050040722,-0.211199998856
2946,0.492349982262,0.528199970722,0.430099993944
9517,0.992349982262,-0.672049999237,2.03789997101
25987,-0.0728500038385,-0.764999985695,0.564300000668
23670,1.88890004158,-0.623799979687,-1.21794998646
11182,-1.22125005722,-0.509649991989,0.197949975729
2146,0.0967500060797,-0.390850007534,-1.05524992943
3385,0.958649992943,-1.43599998951,0.642799973488
5261,-1.27355003357,0.631000041962,-0.529549956322
10765,0.0431500002742,-0.190449997783,-0.362399995327
25839,-0.418799996376,-1.26929998398,0.0474500060081
4172,-0.951549947262,-0.294250011444,1.57074999809
23161,0.0590000152588,0.345449984074,-0.457899987698
10298,-0.149000003934,-1.5094499588,0.268249988556
1802,0.524100005627,-0.178299993277,1.68099999428
58533,-0.586899995804,0.362599998713,0.85379999876
147179,1.21025002003,-0.0824000090361,-0.56099998951
29937,-0.160599991679,0.278650015593,-0.998900055885
6184,0.435099989176,0.231749996543,-1.01649999619
9854,0.623350024223,-1.74639999866,-0.210250020027
2553,0.163000017405,0.842000007629,0.0943000018597
5440,1.0693500042,-2.08509993553,0.0469999909401
54623,1.18370008469,-0.383499979973,1.01075005531
9533,-0.592599987984,1.13015007973,-0.460299998522
8607,-0.661750018597,0.284949988127,0.280399978161
207,-0.150299981236,-1.11500000954,-0.511849999428
26054,-1.18529999256,-0.235500007868,-0.508000016212
10682,0.420500010252,0.749050021172,-1.42084991932
8573,0.247200012207,-0.0437499880791,-0.55529999733
23378,-0.155149996281,-0.290250003338,1.02799999714
8553,1.09325003624,-0.0758499950171,0.603649973869
622,-0.0918000042439,-0.214199990034,0.0951500013471
9467,-0.429549992085,-1.06334996223,-1.29640007019
5525,-0.763249993324,0.16345000267,0.706200003624
256364,0.691399991512,0.405249983072,-2.34275007248
332,0.105350002646,0.601549983025,-0.165150001645
2058,1.35255002975,0.0894500017166,-0.244149982929
7849,-0.245299994946,-0.375200003386,-1.01030004025
23244,0.453950017691,0.708050012589,0.36360001564
7494,0.575999975204,-0.55110001564,2.20659995079
