rid,ERG011_VCAP_6H:BRD-K80684056-001-03-6:10,ERG011_VCAP_6H:BRD-K80684056-001-03-6:2,ERG011_VCAP_6H:BRD-K80684056-001-03-6:0.4,ERG011_VCAP_24H:BRD-K80684056-001-03-6:10,ERG011_VCAP_24H:BRD-K80684056-001-03-6:2,ERG011_VCAP_24H:BRD-K80684056-001-03-6:0.4
6194,-0.996550023556,-0.996200025082,0.0,-0.3553814888,-0.720124125481,-0.698363363743
1676,-0.27009999752,-0.0380000174046,-0.228800028563,1.06803953648,1.47631776333,0.760334849358
23512,1.30200004578,0.716400027275,0.252400010824,-0.165144920349,-0.671211004257,-0.659431815147
148022,4.31610012054,0.903499960899,0.168099999428,-0.326130032539,-0.988944470882,-0.763640165329
1906,-1.07964992523,-0.437450021505,0.0587500035763,-0.0227787494659,1.10487520695,0.0973188728094
8878,0.688700020313,-0.625299990177,0.310300022364,0.419205307961,-1.77972233295,-0.87118178606
3091,1.61579990387,0.841099977493,0.628949999809,1.08030545712,1.00749003887,-0.269240766764
5743,-0.300949990749,-0.436900019646,-0.141800001264,0.242956995964,1.62454390526,0.77373021841
5321,-0.0128000378609,-0.00409999489784,-0.112399995327,0.760137736797,1.3171749115,1.16955852509
4144,1.33085000515,0.379000008106,0.233450010419,0.936196446419,1.24687182903,0.465774714947
1981,0.192350000143,-0.600099980831,-0.90600001812,-0.484320580959,0.6117182374,0.581199407578
695,0.579750001431,0.721650004387,-0.316699981689,0.190077990294,-0.15339910984,-0.065048635006
10398,0.58370000124,-0.239099979401,-0.229649990797,0.12594884634,1.10034370422,0.497705847025
5708,-0.369249999523,-1.67290008068,0.618200004101,0.149716570973,0.973033189774,-0.699596047401
1213,0.627300024033,1.42970001698,0.233649998903,1.02595353127,-1.04784941673,-1.36777794361
226,0.789000034332,0.697400033474,0.457749992609,-0.0385341048241,-0.419942170382,0.0378134250641
6777,-0.202700003982,0.2867000103,0.566149950027,-0.396880656481,-0.453993231058,0.848541140556
2113,-0.755050003529,-0.259600013494,-0.0998999997973,0.0298403799534,1.23993682861,0.41108328104
3329,-0.319200009108,0.427500009537,0.318499982357,-1.47463262081,-1.48885452747,-0.0355418622494
1050,-0.394100010395,-0.111850008368,-0.00629999488592,0.458302199841,-2.18399810791,-0.919553995132
9491,-0.0160999894142,-0.762099981308,-0.304899990559,0.566909015179,0.69493162632,0.641336083412
22926,0.661100029945,0.0618999898434,0.862650036812,1.23472118378,0.288856625557,0.0449379384518
5899,-0.215100005269,0.700000047684,-0.877650022507,0.187530815601,0.705379605293,0.820786952972
5467,0.4021499753,-0.30419999361,0.0696499943733,0.440725922585,0.349642336369,0.0427437648177
6774,0.249650001526,-0.281949996948,-0.0218499973416,-0.324525356293,1.2998020649,0.0513639748096
1788,-0.0948500037193,-0.0893999934196,-0.0689500123262,1.20844459534,1.33175528049,0.822837412357
5921,1.12520003319,0.89880001545,0.364149987698,0.925740480423,-0.406085759401,-0.764056026936
5721,-1.3218998909,-0.68364995718,-0.657050013542,-2.01664924622,-1.44216930866,-0.487316161394
2263,-0.478200078011,-0.633899986744,-0.439949989319,0.548597097397,1.51778209209,1.10036802292
808,0.449299991131,-0.482050001621,-0.18314999342,1.40023970604,1.68850755692,1.25981807709
30001,0.533500015736,0.545199990273,-0.531300008297,-0.807582616806,-1.00817620754,-0.48442196846
348,0.193450003862,-1.09469997883,-0.400449991226,0.583977639675,0.712088346481,0.486029088497
30849,0.346850007772,0.531800031662,0.367349982262,-0.621603786945,-0.992728471756,0.333588093519
1454,1.7077999115,-0.0105500072241,1.29755008221,-0.0981120765209,0.18011534214,0.2577932477
6500,0.234249979258,0.475499987602,0.382149994373,-0.56075155735,-0.54786914587,-0.67010641098
5627,-0.706600010395,-2.49604988098,-0.0496000051498,3.6048681736,5.08429479599,-0.122180312872
5715,-1.07315003872,-0.798949956894,-1.22195005417,-0.264520019293,-2.21707081795,-0.449161112309
4791,-0.131099998951,-0.834100008011,-1.10030007362,-0.387300610542,1.32820487022,0.623688578606
56924,-0.326250016689,0.540549993515,0.202700003982,-0.194541588426,-1.03019034863,0.177330702543
2690,0.25260001421,-0.125950008631,0.209399983287,-0.157424449921,0.139195561409,-0.077151119709
1019,0.504950046539,0.567300021648,0.446900010109,-0.770046055317,-0.0171115621924,-0.495948433876
51422,-0.982850015163,-0.592850029469,-0.297949999571,-1.31415724754,0.290968120098,0.455144613981
5788,-0.678550004959,-0.408700019121,-0.364199995995,0.408595860004,0.841604232788,0.160503029823
6709,0.596200048923,0.348399996758,0.315499991179,-1.24908840656,-1.3295352459,-0.482992589474
1277,-0.343749970198,0.25775000453,-0.75830000639,0.177009209991,1.00177097321,-0.533965647221
993,-0.49145001173,0.384700000286,-1.92424988747,-3.13866472244,-0.47827938199,0.200886785984
7157,0.207000017166,-0.00370001792908,-0.252399981022,0.317098617554,-1.28686368465,-0.0441452860832
1958,1.50004994869,-0.277099996805,-0.284999996424,1.09096550941,-0.695562601089,-1.03942906857
4582,0.778549969196,-0.274549990892,0.338250011206,-1.25111567974,-0.389563649893,-0.631712377071
9212,-0.24375000596,-0.12245002389,0.391049981117,0.612658798695,1.78183090687,1.27157831192
8440,0.794999957085,-0.0738999843597,0.4375,1.02444291115,0.397933870554,0.0518440008163
6790,0.991899967194,-0.0245999991894,0.0226500034332,2.1875975132,0.904469132423,0.199859380722
8851,0.728299975395,0.270850002766,0.919800043106,-0.90543204546,-0.799297392368,-1.17118573189
2534,0.898699998856,-0.759449958801,0.153400033712,1.24993348122,-0.174366697669,0.339111417532
4893,-0.142999976873,0.278499990702,0.203449964523,-0.0217499285936,1.35140728951,1.229814291
665,0.288249999285,0.42074996233,0.993950009346,1.42743229866,0.177180707455,3.80088472366
4313,-0.433449983597,-0.590099990368,-0.508249998093,0.581901431084,1.43416297436,1.10308551788
1022,-1.01419997215,-0.0255999993533,-1.69005000591,-0.329603165388,-1.35634505749,-1.46150755882
5880,-0.103850007057,-0.654550015926,0.323850005865,-0.461469888687,-0.444804400206,-0.832309067249
3162,-0.445450007915,1.76760005951,2.0610499382,1.46418249607,-0.343027591705,-0.636632442474
1282,0.367099970579,-0.829800009727,-0.0240000039339,0.214226782322,0.894848525524,0.330970525742
3383,4.78380012512,4.8937997818,-0.271549999714,1.71912002563,0.774952888489,0.0310730189085
727,-0.284900009632,-0.32594999671,0.234349995852,-1.04561090469,-0.0972579270601,-0.110682874918
4792,-0.870549976826,-0.539300024509,-0.700699985027,-1.01174616814,-1.81827938557,-0.873366177082
4794,-1.68725001812,-0.637300014496,-0.257699996233,2.409075737,1.69526469707,0.955863296986
902,-0.0259000062943,-0.440699994564,-0.130249992013,0.656536459923,1.23931121826,1.30308389664
8091,-0.422399997711,-0.702000021935,-0.521099984646,-0.757730126381,0.864870607853,0.961589813232
3486,-2.64214992523,-0.852750003338,-0.241500005126,-0.276132822037,-2.03510451317,-1.29557693005
10818,-0.383599996567,0.000749997794628,-0.0863500013947,-0.111747503281,0.223631724715,-0.182478040457
3454,0.113099992275,-0.177100017667,-0.0319499969482,0.937768936157,1.2159999609,0.482848167419
4282,0.827400028706,1.13155007362,0.299149990082,-0.00380139797926,-0.956277251244,0.0477270558476
1605,-0.712449967861,0.118800014257,-0.288599997759,0.650316119194,-1.27131700516,-0.823519289494
10644,0.105999991298,-0.97889995575,-0.279650002718,0.542490422726,0.374866932631,0.834922552109
2065,1.16235005856,0.504149973392,0.0472500026226,0.969294726849,-0.52373945713,-0.51652276516
8321,-1.07819998264,-0.0464999973774,-0.0965999960899,-0.203039720654,0.376195162535,0.110828086734
8503,1.59984993935,0.0794999971986,0.474500030279,2.75561738014,1.35229694843,0.199000224471
7027,-0.578050017357,0.00559999980032,-0.193250000477,0.0616583675146,-0.70099902153,0.453275680542
6850,-0.00775003433228,-0.402249991894,0.0486499965191,0.891326844692,1.49825811386,1.93066608906
1978,1.62205004692,0.823450028896,0.461149990559,1.18025064468,-1.00840377808,-0.928256869316
896,0.546800017357,0.686649978161,0.550999999046,0.801174044609,-0.770721197128,-0.551911950111
5777,-1.45134997368,-0.967299997807,0.354399979115,-1.45408344269,-1.41783988476,-1.186455369
1846,-1.03085005283,-0.11724999547,-0.326200008392,-0.0294252485037,-1.05215251446,0.155181199312
5925,1.24355006218,-0.143250003457,-0.328850001097,4.83816242218,-0.315288007259,-0.609146177769
142,-0.233750015497,-0.173550009727,-0.0270999968052,-1.20892977715,-1.05177366734,-0.814911007881
1021,-0.622749984264,-0.0930000245571,-0.222950041294,-0.702894449234,-0.803318619728,0.0639142841101
5699,-0.307250022888,-0.17199999094,-0.317499995232,-1.43635392189,-0.0905553400517,0.67774027586
8061,-0.531800031662,0.00514999032021,0.44754999876,-0.897131919861,-0.0287503004074,-0.142819449306
1870,-0.600449979305,-0.323300004005,-1.07509994507,-0.904758393764,-0.0662790089846,0.907203495502
1398,0.709299981594,0.620949983597,0.428049981594,0.494665145874,-6.12594890594,-1.30085086823
3312,0.79935002327,0.575299978256,-0.115699991584,-0.999067544937,-1.19467186928,-0.430831283331
891,-0.660899996758,-0.305899977684,-0.311199992895,1.57079482079,0.91346013546,0.757982969284
4775,0.320450037718,0.269199997187,0.2242000103,-0.342043757439,2.75917172432,-0.0816873013973
5111,0.288300007582,0.728549957275,0.392749994993,-3.48677158356,-0.524966955185,-0.610901713371
5696,-0.55604994297,-0.826150000095,-1.93510007858,0.196404486895,-1.06210231781,-0.309084266424
5588,-0.0109500288963,0.0520499944687,0.241650000215,0.262357801199,1.16315603256,0.400690376759
6839,0.155849993229,-0.206949993968,0.303749978542,-1.36488211155,-0.804441213608,-0.194330811501
329,0.167050004005,-0.308600008488,0.0924000069499,1.21014785767,-0.671320259571,-0.201981693506
5058,-0.617150008678,-0.861499965191,0.257600009441,0.123597219586,-0.948969364166,-0.477981507778
998,0.201000005007,-0.250750005245,-0.44059997797,1.40788388252,-0.647693395615,-0.0676189661026
9134,-1.13824999332,-0.566550016403,0.361750006676,-0.118389308453,1.5877559185,0.692707240582
6616,-0.640100002289,-0.74715000391,0.0181500017643,-0.898453474045,0.53201931715,0.856250524521
5223,-0.590449988842,-5.15520000458,0.0536499917507,-4.35376644135,-0.849407017231,-0.588091790676
4690,0.246999979019,-1.04174995422,-0.546550035477,-1.23018097878,1.21818602085,0.345827609301
958,-1.06850004196,-0.224299967289,-0.569800019264,0.482631117105,0.857706725597,0.570433795452
1616,-1.16285002232,-1.27030003071,-0.143150001764,0.0799705684185,-1.27890563011,0.477177858353
991,0.771349966526,0.227699995041,0.79935002327,1.82605981827,0.444334596395,0.17034393549
6347,-0.915199995041,-1.05489993095,-0.585900008678,-0.330025464296,1.06603896618,1.03852260113
6714,0.542099952698,0.811900019646,-0.0531999915838,0.651186704636,-0.684306919575,-0.62283539772
652,-0.484300017357,-0.218400001526,-0.464850008488,0.280529767275,1.51775789261,0.283285915852
4331,0.984300017357,-0.412349998951,-0.89929997921,0.201479285955,1.29731988907,0.0591524839401
7099,-0.493700027466,-0.310350000858,-0.202549993992,-0.724375188351,0.0495748482645,-0.402914226055
10320,-0.967450022697,4.88234996796,-0.466749995947,-0.828915596008,-0.0451253503561,-0.263497143984
2042,0.561049997807,0.451450020075,0.0471999943256,1.06985473633,0.528710305691,0.6212002635
843,-1.32330000401,-0.579900026321,-0.487300008535,-0.497240841389,1.19178342819,0.0241321884096
840,0.458550006151,0.287800014019,0.108350008726,0.334541261196,-0.310664892197,-0.855665802956
7048,-1.2825499773,0.61804997921,-0.480250000954,-0.723606586456,-0.786605536938,-0.000502154231071
4851,0.210649996996,0.254850000143,-0.0616999864578,1.13810610771,1.13844740391,0.679327905178
6464,-0.489099979401,-0.391250014305,-0.630800008774,0.074027299881,0.548863530159,1.38653111458
23410,-0.359149992466,0.912800014019,0.363499999046,-0.471815913916,0.62642198801,-0.936415493488
54205,1.15849995613,0.126300007105,0.295850008726,-0.120834037662,0.593064367771,0.242532193661
2770,0.963750004768,0.437900006771,-0.0452499836683,0.402245521545,0.818073630333,-0.695249080658
80204,-0.00454999506474,0.670349955559,0.0072999894619,3.0925681591,-0.163731455803,-0.382185459137
4208,-0.0174999833107,-0.902800023556,-1.13855004311,-1.11508655548,1.72561395168,0.913307905197
1845,3.12779998779,0.782549977303,0.516999959946,1.79445016384,-0.250062763691,0.778081536293
23368,-0.735199987888,-0.487800002098,-0.589049994946,0.593663930893,2.42420959473,1.18926024437
5583,1.0232000351,-0.879750013351,-0.597550034523,-0.200466275215,0.925182878971,-0.203420072794
8900,-0.725149989128,0.305599987507,-0.440200001001,-0.503930926323,0.714301347733,-0.467944383621
581,-0.442049980164,1.28375005722,0.270599991083,2.39084029198,0.0323883965611,-0.23364160955
6193,0.305500000715,0.309000015259,0.152300000191,-1.92786645889,-0.0415544137359,-0.790494501591
6622,-0.422649979591,-0.600999951363,-0.473399996758,0.624161303043,-0.748964846134,-0.558705449104
11261,-0.344049990177,-1.24014997482,0.178450003266,-0.239246502519,0.387599527836,0.173639118671
6696,-0.685699999332,-1.04270005226,-0.276149988174,-0.134997397661,0.517730176449,-0.655057072639
8312,-0.440549999475,0.112000018358,-0.494900017977,0.549050807953,2.256513834,0.863622248173
835,2.41484999657,-0.472449988127,0.197999998927,-0.539263725281,-1.30940568447,-0.360131919384
8324,-0.811500012875,-0.110150009394,-0.121450006962,0.070381000638,-0.323971807957,-0.142949223518
1848,0.952100038528,0.255600005388,-0.234349995852,0.436768084764,0.626305818558,0.757274150848
154,0.271699994802,0.73474997282,-0.021150007844,0.067331135273,0.350848913193,-0.358398556709
4312,0.398099988699,-0.345650017262,-0.389050006866,1.16728305817,1.1306399107,1.64842224121
994,-5.0,-4.7920999527,0.409199982882,-0.786139786243,-0.346828043461,0.200306102633
2048,0.0713999867439,-0.3804500103,-0.644899964333,-0.313591957092,3.99858188629,-0.787709355354
1111,0.10340000689,2.12555003166,-0.0671000182629,1.23554563522,3.09668469429,0.34295463562
5154,1.82159996033,0.570050001144,0.0857499986887,2.48682546616,-2.67589783669,-0.980960488319
2920,-0.0926999971271,0.790899991989,0.160999983549,-0.687325894833,-0.568117618561,-0.228578329086
3122,-0.375299990177,-0.179950013757,-0.752700030804,0.171695753932,1.18899071217,0.11568659544
2769,-0.712300002575,0.227249979973,-0.592550039291,1.61490488052,0.855458796024,0.402792453766
5900,-1.41270005703,0.237449988723,0.2350499928,-1.52167069912,-1.40975141525,-0.762384414673
6304,0.452799975872,1.22405004501,-0.0976000130177,0.194293826818,0.976359367371,0.118235141039
5211,-1.18624997139,0.254949986935,0.517599999905,-1.93135416508,-1.0960059166,-0.484133422375
2886,-0.42735004425,-0.229700013995,0.00510001182556,0.576746582985,0.863214015961,0.879178524017
9261,-0.340149998665,0.183200001717,-0.830349981785,0.00857572257519,-0.544649064541,-0.996412158012
8569,0.0421500205994,-0.533100008965,-0.616500020027,0.580500006676,0.964873313904,0.137993574142
3303,0.725100040436,0.0481500029564,-0.386000007391,1.61174631119,-0.15523031354,0.00959762558341
5331,-1.14860010147,0.0889500007033,0.115500003099,-2.84805488586,-0.676129639149,-0.853863477707
5347,0.818399965763,-0.184949994087,-0.0927999913692,1.32506489754,0.484847903252,0.303600341082
4638,-1.85699999332,0.303199976683,0.327100008726,-0.973951101303,-0.461545854807,0.630322873592
2264,0.238099992275,-0.728349983692,-0.124599993229,-0.966554880142,0.492230594158,0.129897460341
1029,0.258700013161,-0.639550030231,0.0897000133991,-0.71392762661,-1.98037993908,0.315362691879
1027,0.00365000963211,-0.233499988914,-0.0399000011384,-0.638347446918,-0.423896700144,-2.58599925041
2597,0.628800034523,-0.5367000103,0.742650032043,-0.631920695305,0.252968847752,-0.258313268423
55847,0.228499993682,0.439150005579,-0.0616500079632,0.789762377739,0.791832387447,0.533578813076
25803,-1.86584997177,-0.000450015068054,0.0325999855995,0.094930306077,-0.908345580101,-0.377237915993
3480,0.707700014114,0.277249991894,0.653499960899,0.20172534883,-1.03388094902,0.399269610643
2946,0.479149967432,-0.0445999801159,0.0579499974847,0.0758004710078,0.321580737829,0.301472872496
9517,1.11959993839,0.348099976778,-0.421149998903,0.375575840473,-0.0847314149141,-0.104590371251
25987,-0.274150013924,-2.05065011978,-0.0660500004888,0.408774405718,-1.22700846195,-0.690683722496
23670,1.61435008049,-0.0562000013888,-0.116850018501,4.07315206528,-0.984050869942,-1.35381269455
11182,0.574499964714,0.256999999285,0.218150004745,-0.506030678749,0.96083933115,0.0337158590555
2146,0.0283499956131,-0.312150001526,-0.444599986076,-1.15760326385,-1.05563116074,-0.0469868630171
3385,0.333499968052,1.11125004292,0.574600040913,-0.895684659481,-0.627946078777,-0.363340735435
5261,0.604949951172,0.0197000056505,-0.116500005126,1.32346737385,1.6086653471,1.0494402647
10765,1.66659998894,0.464249998331,-0.785849988461,0.577801525593,-0.114640876651,-0.348584234715
25839,-0.176099985838,-0.972100019455,-0.0110499858856,-0.836436390877,-1.0543936491,-0.779121220112
4172,-0.725150048733,0.929300010204,-0.0244999825954,-2.07256054878,0.404216587543,0.496916860342
23161,-0.250949978828,-0.753250002861,-0.251650035381,0.352858066559,1.10078549385,1.09492301941
10298,-1.27274990082,0.313900023699,-0.254050016403,0.122070640326,-0.864104151726,-1.00186157227
1802,-1.43939995766,0.00694999098778,0.326250016689,-2.75946736336,-0.749075651169,-0.32477003336
58533,0.603349983692,0.217000007629,0.771149992943,0.117422148585,-0.898077309132,-0.643219530582
147179,-1.38005006313,-0.629500031471,0.639649987221,0.0325979590416,-0.901048719883,-0.496028155088
29937,0.36495000124,-4.7470998764,0.223200008273,-0.503602981567,-0.250781655312,0.116130650043
6184,0.702199995518,-0.388249993324,0.795300006866,-0.342487692833,-1.65934431553,0.0979374051094
9854,0.438650012016,-0.045500010252,-0.0875999927521,0.150410369039,-1.21333551407,-0.27058622241
2553,1.24574995041,0.00830000638962,-0.315849989653,-0.696385085583,-1.19904589653,0.113031238317
5440,1.22984993458,0.264200001955,0.237450003624,0.2526730299,1.066639781,0.953544855118
54623,0.768700003624,0.755299985409,0.503499984741,0.78902220726,0.924456417561,-0.157027006149
9533,-0.228100001812,-0.290800005198,-0.274450004101,0.244784072042,1.21590149403,1.41222774982
8607,0.110899999738,0.0549000054598,0.265900015831,-3.2398481369,-0.183112636209,0.852162539959
207,-0.356099963188,0.35505002737,0.323049992323,-0.931949734688,-1.00531458855,-0.668754458427
26054,0.662000000477,1.16724991798,-0.695250034332,-0.312839567661,-1.38526988029,-1.27958285809
10682,0.391699999571,-0.328150004148,0.393999993801,-0.811086297035,-0.928873121738,-0.43902105093
8573,-0.731750011444,-0.714100003242,-0.374900013208,-0.0753774940968,-1.3311214447,-0.623227238655
23378,-0.616249978542,-0.672950029373,0.568100035191,-3.27207183838,-1.00151205063,4.08253860474
8553,2.6876001358,1.05830001831,-0.30220001936,-0.598881602287,-0.334355831146,-1.41034114361
622,-1.89205002785,0.0962500274181,0.107049994171,-3.91102337837,-1.60414481163,-0.704537451267
9467,2.17600011826,1.44235002995,0.0866000056267,0.83347338438,1.28242301941,0.609411716461
5525,-0.418099999428,-0.141150027514,-0.490700006485,-0.110163450241,0.0307805202901,-0.304660558701
256364,-0.615200042725,-0.902899980545,-0.0315499901772,-0.283001869917,-1.12970280647,-0.116038829088
332,0.262849986553,0.874149978161,0.764999985695,1.1622159481,-0.228060632944,-0.364091664553
2058,1.44774997234,0.227799996734,0.356949985027,1.18554294109,-1.61006355286,-0.22529026866
7849,-0.733500003815,-0.128500014544,-1.12845003605,-0.779298245907,-0.414512455463,0.356799781322
23244,-0.847800016403,0.176699995995,0.142300009727,-1.48894953728,-1.46088755131,-0.550440907478
7494,1.09885001183,0.407549977303,0.352499991655,1.21589052677,-0.684642136097,-1.28068065643
4836,-0.416649997234,-0.286650002003,0.0687499940395,0.140053212643,0.737855911255,0.586717605591
23647,-1.40635001659,0.0255500078201,0.424550026655,-2.32618308067,-1.91218721867,-1.32001543045
10617,0.0879499986768,0.730850040913,0.93774998188,-0.487183123827,-1.07446599007,-0.999523222446
2184,-0.436299979687,0.673950016499,0.621649980545,-2.37339544296,0.690367996693,0.340315490961
5355,-0.840750038624,-0.0506999976933,-0.538399994373,-0.175664424896,0.415681660175,0.916359305382
6659,1.53215003014,0.0427000075579,-0.482450008392,1.79299330711,-0.569649338722,-1.78194630146
7016,-0.49145001173,-0.786050021648,-0.425299972296,1.06034982204,0.789434373379,0.858689248562
90861,-0.682799994946,0.115599989891,0.262050002813,-1.439894557,-0.692742705345,-0.219262838364
10670,0.818399965763,-0.392549991608,0.652850031853,0.297309696674,0.180491775274,-0.127021387219
79071,-0.188749998808,-0.957650005817,0.246500015259,-0.910960257053,-0.0928835198283,0.545861124992
64746,0.661850035191,0.994199991226,0.385149985552,-0.0513642132282,-0.300292998552,-0.502019405365
5366,-0.561850011349,-0.734549999237,-0.468699991703,0.368404835463,0.899740695953,0.529895424843
11344,-1.15569996834,-0.118949994445,-0.111699998379,0.414677768946,-1.48091614246,-0.466122210026
10013,-0.168549984694,0.140950009227,1.80095005035,-1.34351742268,-1.04797923565,-1.22759222984
5829,0.43054997921,0.144550025463,0.094899982214,0.581467151642,0.414232999086,0.148206114769
5257,-0.269300013781,-0.707749962807,-1.06630003452,-0.592861771584,-0.732817769051,0.0187681019306
22794,-0.541949987411,0.222299993038,-0.395349979401,-0.925345182419,-1.30516350269,-1.08892714977
9761,-1.05690002441,-0.309650033712,-0.0749999880791,-3.21931123734,-1.99360620975,-0.445699036121
23326,1.05614995956,0.445100009441,0.557000041008,0.517832696438,-0.0494216755033,-0.408603966236
10972,-0.778699994087,0.499949991703,-0.570200026035,-0.0439779236913,-1.1555763483,-1.06944131851
10523,-1.69819998741,-0.0305999964476,-0.152799993753,-0.653716504574,-1.50757420063,-1.10416340828
79090,-1.00594997406,-0.683750033379,-0.708850026131,-3.27586102486,-1.59450721741,-0.55871284008
27032,-0.0689500570297,-3.18230009079,-0.399500012398,0.790668964386,-1.11837780476,-1.39962100983
9097,-0.644999980927,1.01830005646,0.106200002134,-0.882777988911,0.0405579544604,-0.0754941701889
10513,1.05655002594,0.440949976444,0.40680000186,0.323600530624,0.0771788060665,-0.707858145237
1891,-2.46644997597,-0.261750012636,-1.15610003471,-1.55513310432,-1.29644691944,-1.15955901146
3066,-0.154299989343,0.72595000267,0.193949997425,-1.15162086487,-0.361711740494,-0.338921040297
9801,0.462049990892,0.24525000155,-1.03624999523,-0.579768836498,-0.468727439642,-0.15468493104
1459,0.193549990654,-0.569849967957,-0.0209999978542,0.842203974724,0.118035413325,0.46347039938
9703,-0.654899954796,0.478549957275,0.658399999142,-0.721999287605,-1.03137266636,-0.30348727107
10606,1.03075003624,1.43795001507,0.840550005436,-1.57144534588,0.476477175951,-0.514556646347
1017,-0.283999979496,-0.495950013399,-0.451200008392,-1.14617466927,0.205917581916,1.0298037529
9813,-0.777300059795,-0.763050019741,-0.309300005436,0.202276468277,0.356373518705,1.11923861504
7485,-0.446550011635,1.26119995117,0.308999985456,-1.10168743134,-0.910908162594,-0.810273051262
2109,0.154549986124,0.504149973392,0.266449987888,-2.30265259743,-1.94406604767,-1.11124658585
23271,-0.38844999671,0.0302500128746,0.479600012302,-0.165595784783,0.152419656515,0.514506995678
9915,-1.22714996338,-0.739250004292,-0.44059997797,0.536322832108,1.13952064514,1.13205850124
9552,-0.51985001564,0.0686499997973,0.362450003624,-0.212174862623,-0.441486358643,-0.0114113688469
93487,-0.820299983025,-0.645599961281,-0.171550005674,-0.964887499809,-1.20477640629,-0.158995255828
2956,-0.148299992085,-0.335850000381,-0.48734998703,-1.10794186592,-0.255025655031,0.0569414794445
11065,0.240750014782,0.0167500078678,0.756699979305,-0.0327379107475,0.290098965168,0.218132376671
9653,-1.51515007019,-0.721050024033,-0.387800008059,-1.19612503052,-0.0211744811386,0.898455619812
200081,0.656800031662,0.527449965477,1.10424995422,-0.282613009214,-1.10542714596,-0.434270590544
3337,0.247750014067,0.70324999094,0.180050000548,0.0306345522404,-0.45281547308,-1.00943505764
11073,-0.572950005531,0.256650000811,0.579750001431,-1.40888774395,0.440698385239,0.597136378288
