rid,CPC013_A375_6H:BRD-K66876909-001-04-3:10,CPC011_A375_6H:BRD-K66876909-001-07-6:10,CPC013_A549_6H:BRD-K66876909-001-04-3:10,CPC011_A549_6H:BRD-K66876909-001-07-6:10,CPC013_A549_24H:BRD-K66876909-001-04-3:10,CPC011_A549_24H:BRD-K66876909-001-07-6:10,CPC013_ASC_24H:BRD-K66876909-001-04-3:10,CPC013_HA1E_6H:BRD-K66876909-001-04-3:10,CPC011_HA1E_6H:BRD-K66876909-001-07-6:10,CPC013_HCC515_6H:BRD-K66876909-001-04-3:10,CPC013_HEPG2_6H:BRD-K66876909-001-04-3:10,CPC011_HT29_6H:BRD-K66876909-001-07-6:10,CPC011_MCF7_6H:BRD-K66876909-001-07-6:10,CPC011_MCF7_24H:BRD-K66876909-001-07-6:10,CPC011_PC3_6H:BRD-K66876909-001-07-6:10,CPC011_PC3_24H:BRD-K66876909-001-07-6:10,CPC011_VCAP_6H:BRD-K66876909-001-07-6:10,CPC011_VCAP_24H:BRD-K66876909-001-07-6:10,CPC013_HT29_6H:BRD-K66876909-001-04-3:10,CPC013_MCF7_6H:BRD-K66876909-001-04-3:10,CPC013_MCF7_24H:BRD-K66876909-001-04-3:10,CPC013_NEU_24H:BRD-K66876909-001-04-3:10,CPC013_NPC_24H:BRD-K66876909-001-04-3:10,CPC013_PC3_6H:BRD-K66876909-001-04-3:10,CPC013_PC3_24H:BRD-K66876909-001-04-3:10,CPC013_SKB_24H:BRD-K66876909-001-04-3:10,CPC013_VCAP_6H:BRD-K66876909-001-04-3:10,CPC013_VCAP_24H:BRD-K66876909-001-04-3:10,CPD002_MCF7_24H:BRD-K66876909-001-06-8:10,CPD002_MCF7_6H:BRD-K66876909-001-06-8:10,CPD002_PC3_6H:BRD-K66876909-001-06-8:10,CPD002_PC3_24H:BRD-K66876909-001-06-8:10
5054,2.6347849369,0.388286948204,0.604099988937,4.58441209793,0.289745301008,4.26438426971,-0.712579905987,-0.320873230696,3.1671500206,-0.306685388088,-0.602238595486,-0.0257833600044,-0.201600015163,-0.581449985504,0.803963541985,-0.296624481678,-0.244064956903,-0.555735945702,-0.450188666582,-0.459199130535,-0.594257235527,0.464299976826,-3.16472649574,0.389317125082,0.263165920973,-0.646973729134,-0.17018315196,-1.12715315819,-0.290647983551,-0.266227662563,-0.299911201,0.0192204359919
3108,-0.54584813118,-0.303167641163,0.560450017452,-0.431237787008,-0.7474193573,-0.159554064274,0.0619870424271,-1.02835273743,-0.0818500071764,0.000678570941091,0.565658330917,0.124228782952,0.639400005341,-1.02674996853,0.667631685734,-0.179531171918,-0.405257731676,-0.3364174366,0.328355133533,-0.350285053253,0.0159887894988,-0.413850009441,8.35301780701,-0.313005000353,-0.568036973476,2.16778326035,0.176961362362,-0.578180849552,0.363040417433,0.901995480061,-0.654260993004,-0.417896986008
1950,0.434015244246,-0.487569570541,-0.187099993229,-1.5027962923,-0.316337674856,-0.670665383339,0.0738880932331,-0.509742677212,-0.655900001526,-0.797443985939,0.644636750221,0.527944862843,-0.897050023079,-0.725749969482,-1.17711675167,-0.991426587105,-0.397025644779,0.864604830742,-0.454796254635,1.34273338318,-0.462685167789,-0.349849998951,-0.337732851505,0.209317028522,0.688959717751,0.129632949829,-0.410698831081,-0.582954883575,-0.370516180992,-0.348879218102,-0.701408743858,0.0909107252955
351,1.07973706722,-0.93832552433,-0.6304500103,-1.57638013363,1.35432803631,0.247425556183,-0.937332987785,0.000356439210009,0.47230002284,0.0543328076601,0.396653920412,0.158505156636,-1.1046500206,-0.0332500003278,-0.828659296036,0.112972348928,0.00877034664154,0.754827320576,0.0854604691267,1.53347206116,-0.29823243618,-0.00065000000177,0.0197244212031,-0.0704870969057,-0.694572329521,-0.0549631044269,0.364179253578,-0.405766308308,-0.298411101103,-0.147179722786,0.165956273675,-0.7398660779
4846,-0.162587076426,-0.597942054272,-0.332249999046,-0.64413112402,-6.26332759857,1.01056671143,3.66765856743,-0.260824412107,0.650400042534,-0.849543869495,-0.0493161231279,2.67850923538,-0.949049949646,-0.15285000205,0.668344020844,0.108305767179,0.773321270943,-0.351765483618,-0.472713112831,0.633770167828,-0.453186362982,0.897349953651,7.37300920486,-0.662603378296,0.0264811944216,1.33048081398,0.674534022808,-0.112646520138,-0.31635543704,0.66227722168,1.37331604958,0.479953944683
1452,0.118047393858,-0.243635207415,-0.36779999733,0.987120568752,-1.46023571491,0.282240569592,0.455767631531,-2.69039154053,0.223399996758,-0.535519838333,0.273264437914,0.392530053854,-0.056799992919,0.195699989796,-0.205018341541,-1.8358579874,-0.586700558662,-0.0744230002165,0.28486853838,-0.161988839507,-0.14307884872,-0.389600008726,-0.0209482908249,0.739130914211,0.300848811865,1.34254348278,0.372722148895,0.529516100883,0.431188642979,-0.901686608791,0.69241553545,0.250596642494
4776,0.241658300161,-1.14564728737,-1.37209999561,-1.06588280201,-0.135556772351,-0.207247793674,-0.209923416376,-0.832132935524,-0.277949988842,-0.539998888969,-0.38200840354,-0.241494342685,-0.94754999876,-0.239999979734,-0.504570126534,-0.242931842804,-0.256669670343,-0.0554108098149,-0.0926842242479,0.973378300667,-0.398177742958,0.371500015259,-0.180205643177,-0.842401146889,-0.471850663424,-0.113715067506,-1.06760048866,-1.58900749683,-0.583773672581,-0.0432630851865,-0.194980531931,0.539443254471
6908,-0.399720668793,-0.0765183418989,1.70630002022,0.803481757641,1.1403683424,0.952753663063,-0.248390093446,0.0472272336483,-0.303000003099,1.15907096863,0.406150370836,1.32455849648,-0.0463500022888,0.785499989986,0.362022042274,0.363856494427,1.57943785191,0.423974424601,0.282626241446,0.496224075556,0.539339900017,-0.385699987411,-0.57524895668,0.629461228848,0.195540606976,1.79395496845,0.997312009335,1.89043986797,0.0304198563099,-0.671679854393,-0.0982398167253,0.657364249229
672,-0.154781401157,0.497499912977,-0.108349978924,1.45619142056,0.167510822415,-1.00922894478,0.265637099743,0.165828436613,0.232700005174,0.159002155066,1.3632645607,0.834330260754,-0.183699995279,-0.18180000782,0.0460973978043,-0.300538063049,0.0252940356731,-0.0174745954573,0.596263051033,0.333223342896,0.598908245564,1.19939994812,0.272033125162,2.76572299004,0.30582344532,-0.450643360615,1.34566521645,0.861808240414,0.181775093079,-0.692416250706,2.6623852253,-2.01758766174
5710,-0.108771361411,1.11430370808,0.930999994278,-0.0800628140569,-0.331988573074,-0.113525114954,-0.243168056011,0.606730639935,-0.352899998426,0.984029531479,0.0154319107533,0.9051399827,-1.16070008278,0.322250008583,0.530158758163,-0.602278709412,-0.085856154561,-1.35321569443,-0.201975286007,-0.592772245407,0.533386051655,-0.63915002346,-0.396820753813,-0.718518018723,0.36815237999,1.59648156166,0.89728307724,-0.149154007435,-0.725436091423,-0.223490267992,-0.521002292633,0.0762780457735
2115,-0.526159405708,-0.666133642197,0.184349983931,-0.981915235519,-0.585852980614,-0.690379023552,0.368393838406,-0.251142978668,0.453649997711,-1.08350682259,0.43424487114,1.72161269188,0.389799982309,-0.646899998188,0.153990983963,-0.847605288029,-0.57899081707,0.0935472324491,-0.291984111071,-0.548345625401,-0.597019195557,2.57315015793,-0.164506047964,-0.397159814835,-0.583015501499,-1.32154762745,-1.0295445919,-1.89113402367,-0.0808681249619,-0.31450855732,0.320575535297,-0.499857187271
7015,0.858013033867,-0.654197692871,-1.09175002575,0.136014848948,0.378337293863,-1.14907383919,0.133748784661,-1.63425302505,-0.257800012827,-0.593515872955,0.59615111351,0.861496448517,-0.319000005722,1.87654995918,-0.135332077742,0.375190794468,-0.4226334095,0.683523833752,-0.412940561771,0.718666553497,-0.565889716148,0.592800021172,-0.395731240511,-0.381029754877,-0.54160875082,-0.897741675377,-0.16179344058,-1.47179603577,-0.266479313374,0.490892648697,0.528341650963,-0.317422509193
8726,-0.18975046277,-0.0669831112027,0.993499994278,-0.374429106712,0.262480407953,0.155966848135,-0.877346754074,0.713349580765,-0.472699999809,1.1444170475,0.102114625275,0.383643209934,-0.00255000591278,0.150350004435,0.000949308276176,-0.752853035927,0.408365637064,-0.333947122097,0.714571595192,0.125317379832,0.782428145409,0.344550013542,0.953363537788,0.238544464111,0.499725341797,-1.83804988861,-0.449576228857,0.193488448858,1.25289463997,0.443113923073,-1.15796613693,-0.500042080879
2185,0.659237861633,-0.77437633276,-1.99224996567,-0.850948572159,-0.15695476532,0.746672749519,-0.0430720448494,-0.490339100361,0.0712499991059,-1.00850331783,0.244855806231,1.34620583057,-0.906050026417,-0.0861499905586,-0.117565199733,-0.672887146473,-0.734433472157,0.226498544216,-0.592305481434,0.500606000423,-0.643184602261,0.74665004015,0.0431867986917,-0.726955235004,-0.66175031662,-0.880873143673,-1.0777837038,-1.93497657776,-0.636458456516,0.515538156033,-0.349384576082,0.387954324484
3315,-0.902681589127,-0.586935043335,0.89209997654,2.35101389885,0.479554504156,2.47151327133,-0.0414518564939,0.147527366877,0.0853500068188,0.541429638863,0.030120536685,-4.47538328171,-1.85549998283,0.55245000124,0.0110036879778,0.512060344219,1.40241408348,-0.431782305241,0.591339945793,-0.712003469467,-0.238487094641,0.377399981022,-0.769706368446,0.345307648182,0.0339613817632,0.000117860407045,-0.475190490484,-0.229046806693,0.0,-0.0670468509197,-0.0975955352187,0.300001621246
5289,0.44846445322,-0.311468154192,-1.08065009117,-0.838888287544,-0.769076108932,0.014215528965,-1.06406629086,0.149885103106,-0.947699964046,-1.02012217045,0.788704276085,1.2435618639,-0.276849985123,0.213799983263,1.65561211109,-0.725458681583,0.349820137024,-0.188557371497,-0.188638016582,0.137819558382,-0.449204653502,-0.103300005198,-0.0347349792719,-0.454196900129,-0.232174426317,-0.460646927357,-0.413837850094,-0.899511933327,-1.06764340401,0.784841775894,1.26841711998,2.16620397568
868,-0.667674183846,-0.399462431669,-1.44895005226,-0.69783359766,0.177536785603,2.31237459183,-0.59310233593,0.0537476651371,-0.504400014877,-1.29691386223,0.707583427429,1.31521832943,-0.953699946404,0.503399968147,-0.834025084972,0.168315410614,-0.711527884007,-0.52835214138,-0.153330028057,0.508550286293,-0.271424770355,0.312549978495,0.293009251356,0.216767698526,0.131884217262,-0.320252001286,-0.677179157734,-1.82743513584,0.366475880146,0.0671446695924,0.0375836081803,-1.06482970715
1677,0.0197858065367,-0.547878444195,-1.19410002232,-0.981313765049,0.311859637499,-0.0408821702003,0.729419529438,-0.179637789726,0.282150000334,-0.49744322896,-0.303008079529,1.31222760677,-1.09969997406,-0.294950008392,-0.216678231955,-0.93974173069,0.498964965343,0.452869296074,0.270568698645,1.41776895523,-0.810296177864,0.756250023842,-0.818086862564,0.344931900501,0.68521130085,-0.465568631887,-0.3397821486,-1.00321149826,-1.08159899712,0.103990979493,1.01796674728,0.238593161106
7043,-0.134497314692,-1.19139623642,-1.51824998856,-0.24800054729,0.200874239206,0.135248303413,0.2918792665,-0.0341581143439,-0.134449988604,-1.28471887112,-0.760240912437,0.778771281242,0.0798999965191,0.0952999889851,-0.279432892799,-0.595951080322,-0.222073748708,0.0331560634077,-0.0661212950945,-0.238273531199,-0.404885619879,0.612000048161,-0.68038213253,-1.54823446274,0.175458818674,-0.470405727625,-1.43793749809,-1.94005393982,-0.392858654261,0.623794257641,-0.183421760798,0.660318851471
5613,1.05066800117,-0.592105507851,-2.08990001678,0.281629681587,-0.417247354984,-0.103244706988,0.374573558569,-0.532508611679,0.178900003433,-1.84784030914,0.0468000173569,0.884986281395,-0.777849972248,-0.253549993038,-0.156219512224,0.226392924786,-0.954239845276,0.633872151375,0.0134824216366,1.32348573208,-0.554182469845,0.983299970627,1.925791502,-0.610589742661,-0.365557968616,-1.2002196312,-0.42941480875,-2.4286775589,0.0360658019781,0.406062841415,2.19495272636,0.699815094471
595,-0.027952760458,0.235157519579,1.72634994984,0.476075708866,1.02391839027,0.741370439529,-0.293716907501,0.355555146933,-1.02380001545,-0.00601038336754,-0.175232812762,1.85325014591,0.135800004005,0.491299986839,-0.312108635902,-0.206128969789,1.46057450771,0.393472135067,0.819008111954,-1.35614061356,0.429621249437,0.669550001621,0.0902358293533,0.75426441431,0.171917259693,1.08241438866,1.02635407448,1.23257911205,0.496865153313,-0.44712895155,0.650673627853,0.168407812715
4793,-0.659072637558,-0.0166780203581,0.0951499938965,0.129498630762,-0.367650330067,-0.659352064133,0.969425082207,-0.236421436071,-0.75444996357,-1.05264437199,-0.0663797855377,1.57754576206,0.315750002861,-0.80940002203,0.189730376005,-1.09134447575,-0.158201515675,0.0918500423431,-0.215121045709,3.17879700661,-0.411796987057,0.248899996281,9.06083297729,0.0828326046467,0.713110566139,3.61796760559,-0.468253165483,0.129587590694,0.192003041506,0.69709944725,0.596902370453,-0.967803478241
2736,1.48730778694,-0.941856145859,-0.712000012398,-0.731948971748,-0.567174434662,-0.299146801233,-0.788669168949,-0.446472167969,-0.125900000334,-1.2591676712,0.348615884781,0.140779465437,-0.842599987984,-0.560850024223,1.41349363327,0.0248512085527,0.231778338552,-0.683366298676,-0.609103083611,-0.109081149101,-0.480156600475,0.740200042725,-0.602868258953,-1.09559428692,-0.41616538167,-0.405755192041,-0.939073204994,-2.1644384861,-0.248073041439,-0.22892279923,-1.02640044689,0.0894108712673
5290,0.758728325367,-1.54774427414,-1.15400004387,-1.61627030373,-0.0317567139864,-0.625935673714,-0.281706154346,-1.766051054,-0.306249976158,-0.85368335247,0.572757422924,0.299861222506,-1.82029998302,-0.679600000381,-0.922299206257,-0.0657252967358,-0.505814790726,0.261404275894,-0.176175549626,0.588492393494,-0.421315342188,-2.28594994545,-0.531105041504,-0.153124332428,-0.543912351131,-1.60402989388,-0.828580975533,-1.71697020531,-0.837895989418,1.54985392094,-0.303392916918,-0.582070589066
6194,-7.15702262823e-05,0.0,0.0010000000475,0.000332379859174,-0.327804982662,-0.432111859322,0.0,-0.000883903237991,0.0,0.00112174695823,-0.563072741032,0.941749751568,0.0,-0.495799988508,-0.0788079053164,0.347829073668,0.0863002613187,0.8893019557,-0.814834713936,0.266089558601,-1.33253192902,-5.00099992752,-7.69883775711,-0.0972028821707,-0.869543194771,-0.00504751224071,0.00190956459846,0.000619459489826,-0.622155308723,0.347780823708,0.413868129253,-0.25804874301
1676,0.158876419067,-0.80627155304,-1.76499998569,-0.829696416855,0.246608749032,-1.20291471481,0.282849252224,-0.68267095089,-0.348500013351,-1.17672801018,-0.129868119955,-1.83185684681,-0.947700023651,-0.11930000782,-1.0475230217,0.0553960204124,-0.589442133904,0.0212403982878,-0.530357182026,-1.25141656399,-0.830553710461,0.486200004816,-0.0427223667502,-0.865327298641,-0.590660214424,-1.04595029354,-1.38585305214,-2.19233059883,0.284875541925,0.257171779871,0.793072223663,0.526414752007
23512,-1.79394102097,0.456205785275,-5.26569986343,0.0535284653306,0.329345941544,-1.33220887184,-0.342507511377,-0.430662363768,-0.966799974442,0.296913951635,0.0462464392185,-5.40441131592,0.173799991608,-0.696550011635,-0.773225486279,-1.03756606579,0.327899217606,-0.667707145214,0.719880700111,0.265191316605,0.396362483501,0.0202000141144,-1.93868505955,0.588125109673,1.38254678249,0.622596442699,0.805479884148,1.11290073395,-0.139184817672,0.102496370673,0.348729372025,0.748805999756
148022,-0.557408571243,0.610360264778,-1.09704995155,-1.22715914249,-0.225381687284,-0.37452802062,-0.192618533969,-0.077625721693,0.346199989319,-0.613212585449,-0.674590110779,1.10673284531,0.208000004292,-0.411000013351,0.108536638319,0.201347231865,-1.00343358517,-0.210019648075,-0.483025789261,-0.273184716702,-0.387909114361,0.820549964905,-2.42295718193,0.593040049076,0.119285069406,1.42362976074,-0.571780443192,-0.603733420372,0.304160892963,0.861994385719,-0.382575780153,-0.532936573029
1906,0.391469091177,-1.1023195982,2.0080499649,0.445961922407,-0.663759231567,-0.386190593243,0.580791056156,-0.399826288223,-0.062300004065,-0.431180655956,0.349288612604,0.768454253674,-0.416500002146,-0.379800021648,-0.295500606298,0.286735445261,-0.775804579258,0.569736242294,-0.214193016291,0.951378107071,-0.269424796104,0.744799971581,0.161126375198,-0.660205662251,-0.0908979251981,-1.15021800995,-0.93432700634,-1.80495274067,-0.33322095871,0.304329752922,0.249325439334,1.00821042061
8878,-0.844931960106,-0.591033756733,0.239100009203,-1.43118965626,-1.41170835495,-2.92351150513,-0.402308762074,-0.119005292654,-1.48395001888,0.444317579269,-0.914953827858,-0.869681835175,0.28639999032,0.189750000834,-2.2019238472,-1.64448833466,0.648359298706,-1.16926050186,0.3424680233,-0.44082146883,-0.180558234453,-0.997699975967,-0.390558123589,-0.369505554438,-0.470303654671,0.368763774633,0.611601114273,1.21750795841,0.29134362936,-0.191253617406,0.607380330563,0.409492641687
3091,0.430300444365,-1.06586956978,0.0010000000475,0.0018088365905,0.665551483631,0.848740816116,-0.854711830616,-0.62015235424,0.790199995041,0.353581696749,-0.369477570057,0.853232741356,0.286249995232,0.676549971104,1.08236217499,0.98817384243,0.0875577032566,0.459016889334,-0.352286040783,-0.183675289154,-0.212055101991,-4.99730014801,-0.0710824579,-0.509798645973,0.0633228644729,-0.716114759445,-0.24222189188,-0.665303111076,0.53212594986,-0.977716803551,0.0271156281233,0.176831305027
5743,0.913847327232,-1.02865493298,-0.372099995613,-2.16983509064,0.825846672058,-2.94926476479,-0.254636526108,-0.596535503864,-0.091350004077,-0.946183860302,-0.8034517169,0.526421189308,-1.18970000744,-0.249899998307,1.87140357494,1.87562823296,2.68687415123,0.954752266407,0.0440383739769,0.0555994808674,-0.184588864446,-0.190249994397,-2.48687529564,0.106259003282,0.693760097027,0.242965385318,-0.661871671677,0.362796425819,-0.81040084362,-0.152145013213,4.4200835228,-0.430090904236
5321,1.32559597492,-1.66108012199,-2.64569997787,-1.11361730099,-0.919533193111,0.102951705456,0.337123036385,-0.449257612228,-0.0831499993801,-2.22582674026,0.442148774862,0.507516741753,-2.47160005569,-0.73140001297,-0.761894643307,0.0628493800759,-0.303745001554,0.472798347473,-0.177013605833,0.765250623226,-0.627991676331,0.0,-0.0325554981828,-0.498616665602,-0.693067491055,-5.01604795456,-1.11029446125,-2.14828777313,-0.948009610176,0.194767549634,-1.12606024742,0.302039921284
4144,1.43405997753,-0.245555102825,-0.390549987555,0.746030986309,1.15030646324,1.04272603989,0.871012806892,0.633631944656,-0.147799998522,-0.578177332878,0.395328164101,-1.59925973415,0.32769998908,-0.250600010157,-1.265879035,-0.253099292517,1.09942853451,0.0902488678694,0.422486066818,-0.783600866795,-0.288000673056,-0.284950017929,-0.970162093639,0.257725119591,-0.677617669106,0.375306874514,0.315463721752,0.16797593236,-0.642982721329,-1.03420996666,0.113975599408,0.572974681854
1981,-0.588834166527,-0.507109344006,-0.731950044632,1.47202110291,4.62528657913,-1.01128482819,0.670861721039,-1.22826564312,0.652099967003,-0.24219250679,-0.308298021555,0.786052167416,-0.366050004959,-0.373049974442,-0.624584138393,-0.38366523385,-1.30975210667,-0.411976754665,-0.294605493546,-0.0018052905798,-0.661581993103,-0.579249978065,0.053953949362,0.694049060345,-0.373056560755,1.48660373688,-0.28668448329,0.0787786543369,0.429972231388,0.678395390511,1.51306271553,-0.456918120384
695,2.51490831375,0.223372042179,0.248700007796,0.237447023392,0.373398303986,0.406696110964,-0.192102491856,0.608183860779,0.316300004721,-0.727410912514,-2.13938808441,1.20358169079,0.586250007153,0.20070001483,-0.0726854652166,0.204926148057,-0.547703742981,-0.768817543983,-0.628732323647,-0.317585915327,-0.752738296986,0.258799999952,-0.830427765846,-0.501651346684,0.100275367498,-0.606179237366,-1.08498358727,-0.296758592129,1.46074926853,0.0951840355992,-0.436189591885,-0.27697122097
10398,0.397015869617,-0.312604427338,-1.71714997292,-0.705685675144,-0.513809025288,-0.0530978217721,0.276327103376,0.54447478056,1.09835004807,-0.955495655537,0.147843331099,1.79119944572,-0.327749997377,-0.160850003362,-0.378136724234,0.778830945492,-0.137581899762,1.11007297039,-0.134444564581,1.16554832458,-0.409151107073,0.102900028229,-0.034510679543,0.439493983984,0.297772705555,0.503570914268,-0.983110129833,-1.18846666813,-0.606599509716,-0.192941054702,-1.0023226738,-0.809441387653
5708,-0.432455837727,-1.69278967381,-3.98199987411,-0.369075626135,-0.646758794785,0.630584418774,1.12598824501,0.322286337614,-0.0830500051379,-0.912330627441,-0.629900693893,0.042408067733,-0.283699989319,-0.848800003529,-1.04559028149,0.0418577864766,0.32109066844,-0.129037797451,-0.345508515835,-0.410887897015,-0.233404129744,0.00300000002608,-0.265767991543,0.507823228836,0.18318797648,0.171183913946,0.092645585537,0.155817985535,-0.694809436798,0.0735744908452,-0.211068868637,-0.254721105099
1213,-0.391268491745,-1.12153172493,-1.73095011711,-0.591241836548,-0.643252253532,0.700021624565,-0.384239524603,0.706462264061,0.388499975204,0.648850560188,0.421190291643,-0.94914740324,-0.133649989963,0.704149961472,0.01370228827,0.0551879778504,1.41448104382,-0.486630260944,0.417522132397,-1.40617394447,0.396501719952,-0.54439997673,-0.0949870646,-0.555861651897,-0.0860972777009,0.386624008417,0.729089081287,1.68364667892,0.213458895683,-0.185695052147,0.110914111137,0.429881393909
