rid,CPC007_A375_6H:BRD-K78843060-019-02-0:10,CPC007_A375_24H:BRD-K78843060-019-02-0:10,CPC007_A549_6H:BRD-K78843060-019-02-0:10,CPC007_A549_24H:BRD-K78843060-019-02-0:10,CPC007_HCC515_6H:BRD-K78843060-019-02-0:10,CPC007_HT29_6H:BRD-K78843060-019-02-0:10,CPC007_HT29_24H:BRD-K78843060-019-02-0:10,CPC007_MCF7_6H:BRD-K78843060-019-02-0:10,CPC007_MCF7_24H:BRD-K78843060-019-02-0:10,CPC007_PC3_6H:BRD-K78843060-019-02-0:10,CPC007_PC3_24H:BRD-K78843060-019-02-0:10,CPC007_VCAP_6H:BRD-K78843060-019-02-0:10,CPC007_VCAP_24H:BRD-K78843060-019-02-0:10
5054,0.692949950695,1.55250000954,2.35946512222,0.699632406235,0.39509999752,1.03415453434,0.0649990439415,0.303545385599,-0.334391236305,-0.540271639824,-1.33902430534,-0.328333437443,0.138740867376
3108,-1.9075499773,-3.31229996681,-0.35525599122,-0.590843260288,1.6128000021,-0.030295714736,-0.470921844244,0.461295068264,-0.968789458275,-1.15592288971,1.06298243999,0.0629662722349,-0.250755101442
1950,2.70705008507,5.7951002121,-0.139908432961,0.900058746338,2.72199988365,0.986848950386,0.148791491985,0.661351919174,0.347743451595,3.08582377434,0.274383813143,1.0080384016,-0.0470759570599
351,-0.503250002861,-0.266600012779,1.11482477188,1.26673650742,0.674499988556,1.4640930891,-0.0653314888477,0.312917530537,-0.363572835922,0.147341325879,0.89589881897,0.0414152145386,0.691549777985
4846,2.03600001335,1.13559997082,0.206316381693,0.312124788761,-1.10399997234,-0.526850998402,0.639241695404,-0.178472846746,-0.662327110767,2.89065313339,0.709441900253,0.941882431507,0.695416808128
1452,0.711250007153,0.91320002079,2.45967340469,0.364387452602,-0.999499976635,-0.129514545202,-0.238129332662,0.566684544086,0.30497276783,-0.917742371559,-2.24846744537,-0.460894107819,-0.0819344744086
4776,3.69304990768,8.30309963226,1.20891427994,0.808933734894,0.509999990463,0.658547401428,0.285189151764,1.08232021332,-0.0726073980331,2.87248182297,0.165092676878,0.322244673967,-0.723823785782
6908,0.80940002203,-0.0480999983847,-1.29523217678,0.482500076294,-0.870299994946,0.45803669095,-0.468748509884,-0.415245264769,0.48312947154,-0.58132827282,-1.81710863113,-0.0686386376619,0.700585246086
672,-0.971750020981,-2.02049994469,-1.09720945358,0.175259679556,-2.03360009193,-0.259196937084,0.864130973816,-0.0519554316998,0.0175621062517,1.48414552212,-0.354678124189,0.62111723423,-0.185434579849
5710,0.130250006914,1.94239997864,-0.69499540329,-0.152895629406,-0.248999997973,0.993763148785,0.334899544716,-0.77472615242,0.57978194952,-1.08208465576,-0.119137197733,-0.271543860435,0.592318117619
2115,-2.32399988174,-6.71960020065,-0.026509553194,-0.244796663523,-0.275200009346,0.0960593223572,0.566801667213,0.27847468853,-0.420945674181,-1.21964120865,-0.736605525017,1.15311312675,-1.23718965054
7015,3.11345005035,10.0,-0.847648024559,1.05722689629,1.2784999609,0.447173804045,0.302407264709,0.806103467941,0.0120311519131,2.96032381058,0.880244314671,1.67860221863,-0.601725518703
8726,-2.2132999897,0.569899976254,-0.232572883368,-0.223730415106,-1.73880004883,-1.20508515835,-0.0853802859783,-1.55962777138,0.00393922999501,0.731137871742,-1.46465504169,-0.0270759798586,0.19908644259
2185,2.59599995613,8.21940040588,0.525745987892,1.16938281059,0.535799980164,0.202305614948,-0.131199046969,0.652376949787,-0.314013719559,1.84896588326,0.651648819447,0.00799275189638,-1.04779815674
3315,1.74149990082,4.20389986038,0.855217814445,-0.58364200592,-0.503499984741,-0.30409553647,-0.270924001932,0.273612320423,-0.485848903656,-2.27979707718,-0.578507483006,0.140084758401,0.337844848633
5289,2.11319994926,0.71280002594,1.05525505543,0.2861097157,2.51460003853,-0.815459489822,-0.026168435812,0.715486288071,-0.233420431614,-0.487254261971,1.2011898756,1.13072478771,-0.808571398258
868,4.6859998703,7.77279996872,1.11823439598,-0.0885075330734,-0.0584999993443,0.699970901012,-0.956533670425,1.34195959568,-0.686736702919,3.1862552166,1.67527985573,0.29584851861,-0.453207850456
1677,-0.593699932098,1.20669996738,-0.794965565205,1.25793457031,-2.40890002251,0.189628854394,0.820301055908,0.515582859516,-0.225670173764,0.330228954554,0.0359731093049,0.466398239136,-1.09878695011
7043,3.35800004005,2.26519989967,0.0937391743064,-0.604481101036,-0.160500004888,0.479774475098,-0.253158569336,-0.654759049416,-0.201772660017,-0.0946727097034,0.194861918688,-0.505785822868,-1.92498373985
5613,2.61790013313,6.43130016327,1.06072199345,1.7987383604,-0.019999999553,0.388038694859,0.169443249702,0.491968601942,-0.166172146797,0.24020382762,-0.145626872778,-0.341875225306,-0.882403433323
595,-1.85720002651,-3.01929998398,1.04804360867,-0.203157290816,-0.248799994588,0.638154923916,-0.243731677532,-1.4129588604,-0.726222217083,-2.81698608398,-1.12417697906,-0.729410588741,-0.665288686752
4793,0.537099957466,6.30550003052,3.59067487717,0.352512329817,1.05830001831,1.14356803894,0.0685022100806,0.573778867722,0.060131136328,1.4206097126,0.918324351311,0.862705588341,-0.155941337347
2736,1.52999997139,3.74939990044,-0.678884267807,-0.270602524281,-1.78149998188,-0.440495699644,-0.538731217384,0.844722390175,-0.259206146002,1.36396932602,0.411551296711,0.150187492371,-1.32778310776
5290,1.32355010509,4.65700006485,0.275128901005,0.641007721424,2.0353000164,-0.0765470564365,-0.00606355071068,1.01902675629,0.329016268253,2.93955230713,1.4938249588,1.38361990452,-0.201125144958
6194,-2.21875,-3.00219988823,-0.360618650913,0.284594208002,0.000699999975041,-0.00662622042,0.0,-0.327721983194,0.232559263706,-1.40095770359,-1.42048966885,-0.116556055844,-4.11046275985e-05
1676,1.87444996834,5.27699995041,0.450891196728,0.219906821847,0.851899981499,0.208479046822,0.257321715355,0.24557967484,-0.269472002983,1.10492277145,0.0537789463997,-0.663044452667,-1.23995447159
23512,-1.50619995594,-8.6672000885,-0.499471783638,-0.355151236057,-1.94990003109,-0.757688164711,-0.533881545067,0.594851732254,-0.293065518141,-0.98779296875,-0.535799860954,-0.121942296624,-0.382780760527
148022,0.0588499978185,-1.90699994564,2.56853079796,0.399811714888,0.850399971008,-0.0097722671926,0.00941404700279,0.472107410431,-0.524248540401,1.08339929581,1.77777075768,-0.529516220093,-1.09659671783
1906,3.29440021515,3.90809988976,-0.8793207407,-0.259217500687,0.926800012589,0.441068142653,-0.354955762625,0.856006979942,-0.165718629956,0.466321706772,1.36003994942,-0.35466632247,-0.383514672518
8878,-1.66265010834,-1.94920003414,3.19000673294,0.848984181881,2.38870000839,1.50453138351,-0.353836745024,0.935644447803,1.83753979206,1.29125809669,3.53731632233,0.349963784218,0.388052076101
3091,-0.0883000195026,-3.65269994736,0.44254887104,0.0683685690165,1.2512999773,1.84228134155,0.691596269608,0.544249176979,0.299728363752,-0.318625837564,-0.058747690171,-1.04160010815,-0.185530409217
5743,0.706200003624,-0.124099999666,5.29952144623,-0.540182590485,-0.42460000515,0.356044888496,0.767351984978,0.570696473122,-0.3867636621,3.23699998856,0.0519147515297,-0.228063493967,2.55396866798
5321,1.89429998398,3.72939991951,0.833603143692,0.636414289474,0.329699993134,0.395993024111,0.406467288733,0.469375431538,-0.0478741824627,0.721290826797,-0.0299063920975,0.0257693082094,-1.21839642525
4144,1.76039993763,3.20650005341,0.466591209173,0.190132126212,-0.746800005436,1.6275305748,0.283164471388,-0.666637897491,-0.266469091177,-0.409520894289,0.251099348068,-0.210855364799,-0.766524016857
1981,-1.01475000381,1.58539998531,-0.253419071436,0.495637774467,0.651700019836,-0.131532549858,-0.297998607159,0.29330354929,-0.049633435905,0.444604516029,-1.52197873592,0.373076140881,-0.628646969795
695,0.0783499926329,0.325800001621,0.570088505745,-0.021042406559,-1.94379997253,0.766638576984,0.132522121072,-0.374172449112,0.369907647371,0.0757377743721,1.44524145126,-0.949697911739,-0.546605825424
10398,3.1209499836,5.57469987869,-0.106304883957,-0.436764270067,-1.80889999866,0.070498213172,-0.398046374321,0.0782471895218,-0.2139326334,-0.136335983872,1.22026360035,-0.307712674141,-0.499700546265
5708,-1.01045000553,1.60780000687,-1.59935641289,0.165730014443,0.220599994063,-0.665100395679,-0.0751620978117,-0.230250075459,-0.217763319612,-0.605088472366,0.906863868237,0.113965936005,0.646389484406
1213,-3.90100002289,-10.0,-1.05601537228,-0.644384682178,-1.24100005627,-0.670468747616,-0.880914390087,-0.392243653536,-0.248903498054,-1.76403665543,-2.13686728477,-0.742970407009,0.945771038532
226,-1.89470005035,-3.01740002632,-2.51792240143,-0.830735623837,-0.177499994636,0.0845930278301,-1.04131436348,-0.0300167948008,-0.127741068602,-2.57920908928,-1.58084058762,-0.761380553246,0.272805601358
6777,-0.474000006914,-1.04750001431,-0.420567572117,0.120093472302,0.4537999928,-0.229558885098,-0.890915989876,0.560842633247,-0.692337751389,1.72804141045,0.756173789501,0.560061812401,-0.399117797613
2113,0.858649969101,3.06690001488,4.47270488739,0.549444794655,0.674499988556,-0.246907398105,-0.267584055662,-0.068112552166,-0.0483842007816,-1.13426423073,0.191826269031,0.36572021246,-1.55972695351
3329,1.95915007591,1.8626999855,0.510367631912,0.822663903236,-0.721199989319,0.945476412773,-0.570765197277,-0.752549290657,0.644174158573,-2.43414616585,-1.94503831863,-0.460289150476,0.541811347008
1050,0.176650002599,0.540400028229,1.13068902493,-0.49508073926,-10.0,0.702328443527,0.294030487537,-0.255910485983,0.182355761528,-0.698658466339,-0.521416246891,-0.796092152596,0.167280063033
9491,0.163599997759,3.41890001297,0.274224579334,2.87973046303,0.393000006676,-0.236006468534,0.411829173565,1.54174220562,0.0574615299702,1.90786170959,2.45249319077,1.01661276817,-1.06283330917
22926,-3.34500002861,-2.9728000164,0.96871483326,0.747134208679,1.3789999485,0.591756761074,-0.587208449841,-0.143323391676,0.980562865734,-1.90200805664,-2.01309156418,0.654746711254,-0.917795658112
5899,0.172950014472,-3.59850001335,0.19128254056,0.0237506367266,0.306499987841,-0.0956757739186,-0.402373969555,-1.43370640278,-0.053972966969,-0.518025040627,-1.39176058769,0.332185059786,1.28944015503
5467,1.33914995193,4.10890007019,-0.10808236897,0.204076856375,1.17939996719,0.572352230549,-0.895635068417,0.324397116899,-0.293734371662,1.69966101646,0.109084203839,-0.270809024572,-0.417280137539
6774,-1.40704989433,-1.87259995937,-0.0845579653978,-0.028388351202,-1.09949994087,0.213007211685,-0.618861615658,0.815242469311,-0.490765482187,-0.796774744987,0.540523171425,-0.455693602562,-0.00876580551267
1788,2.30320000648,8.93999958038,0.553492903709,1.02744531631,-0.271699994802,-0.0673292130232,0.287609219551,0.545831263065,-0.488029301167,0.602949857712,0.52107167244,-0.101334065199,-1.75225841999
5921,0.0204000025988,-0.309599995613,-1.35599398613,-0.917435526848,0.468499988317,0.436308175325,0.480669975281,0.883552730083,-1.05624818802,0.395462751389,0.13313600421,0.0974410325289,1.31778311729
5721,-0.490449994802,-2.49009990692,-1.59505832195,0.390425205231,-1.51380002499,0.474865585566,-0.441489100456,-0.399962186813,0.0626767799258,0.58698374033,-1.82599449158,0.0834295302629,0.707334160805
2263,2.45455002785,4.29269981384,0.948023676872,0.966074466705,0.54650002718,0.735698580742,1.45406651497,1.76869750023,0.7282807827,2.21493911743,0.261246800423,0.233002871275,-0.102010980248
808,0.753199994564,7.97039985657,-0.0306300669909,1.81955838203,0.168699994683,-0.108512170613,0.39423763752,1.2226485014,-0.332964271307,2.01697349548,-0.444181770086,-0.344271838665,-0.798232078552
30001,-0.270549982786,-4.209400177,-0.85710722208,-1.1598623991,-0.723500013351,0.37573954463,-0.703475892544,0.523925364017,-0.513266980648,-1.06569683552,-1.63776803017,-0.508379459381,-0.156378850341
348,-0.800899982452,0.788299977779,1.8503510952,-0.147723078728,0.494599997997,0.572909891605,0.365338087082,1.35307729244,-0.128096178174,2.3921546936,0.811101436615,0.111551068723,-0.398613393307
30849,-0.431749999523,-4.24790000916,-0.246525675058,0.622991025448,2.61450004578,-0.95885437727,-0.11646270752,0.677635967731,-0.332324624062,-1.7759963274,0.255917072296,0.179207503796,1.25386667252
1454,-0.376550018787,9.25489997864,-1.55340516567,-0.503123998642,0.177200004458,0.177933365107,-0.0822382941842,0.0235331729054,-0.102863043547,0.605302095413,-0.265744924545,-0.629679620266,-0.420633107424
6500,-2.55970001221,-6.79559993744,-1.88879036903,-0.399601191282,3.29690003395,0.554311335087,-0.330378115177,-1.60014057159,-0.646898329258,-0.261370480061,-1.40201199055,-0.300922393799,0.558125257492
5627,4.73885011673,-4.10160017014,-1.75329017639,-0.922821819782,-3.56780004501,0.0643561184406,0.660618543625,-0.486179888248,-0.612483084202,-2.1083548069,-0.630879282951,-0.0661177188158,0.457825124264
5715,0.662349998951,5.71909999847,-0.122698768973,0.759453237057,0.305099993944,0.677712082863,-0.345306694508,-1.24628567696,0.281057536602,-0.290570318699,-0.284146130085,-0.777321815491,-0.0866909921169
4791,1.57455003262,4.72329998016,2.59823417664,0.112466737628,-0.0816000029445,1.02823257446,0.440891057253,1.52371013165,0.537110686302,1.14263308048,0.750480055809,1.29940724373,-1.11809766293
56924,-1.06564998627,-0.674499988556,0.292934834957,0.261844903231,-1.57570004463,0.280446261168,0.13144890964,-0.220244169235,-0.965693354607,-1.82783567905,-3.03391838074,0.576073765755,0.617649674416
2690,-0.521549999714,3.54299998283,0.43805038929,-0.432891488075,1.80750000477,0.414721548557,0.00507688522339,-0.845535576344,-0.654597103596,-0.0772026479244,0.0676194429398,0.0589908361435,-0.454679399729
1019,-3.40279984474,-6.66900014877,0.562908411026,-0.016602165997,-1.54019999504,-0.912396788597,-0.35725569725,-0.437885165215,-0.00460743531585,-0.742727458477,-0.882696092129,0.107747554779,0.555925369263
51422,-0.761600017548,2.33380007744,1.03464734554,0.888664722443,0.786000013351,0.250847429037,0.332201957703,0.133399188519,0.831538259983,0.813347518444,-1.7125287056,0.945447564125,0.397516787052
5788,3.34115004539,10.0,1.31273150444,-0.038425065577,-1.38289999962,-0.129531428218,-0.593962311745,0.273959517479,-0.351375639439,0.856498777866,0.829854130745,0.37802156806,-1.64648652077
6709,-1.27499997616,-5.66540002823,-0.0946169048548,-0.29975143075,-0.0245999991894,0.178142651916,-0.729207158089,0.549517512321,0.367451280355,-1.58661150932,-1.15754842758,-0.392759114504,0.99718439579
1277,1.74170005322,3.23659992218,0.0947029739618,1.94360351562,0.298400014639,0.2926389575,-0.46842956543,1.27380287647,0.511844038963,2.50813531876,-0.0644170045853,2.40505361557,0.45680719614
993,-2.27519989014,0.0974000021815,-1.08656692505,0.0585066862404,-0.636699974537,-2.82277488708,0.173297956586,-0.759057760239,-0.0146438255906,-0.562695682049,0.975564241409,-0.0245636105537,-0.593127310276
7157,-1.49904990196,-2.4142999649,-0.179920181632,-1.61605191231,0.294299989939,0.0213727429509,-1.07450795174,0.180093288422,-0.20635175705,0.462186843157,2.4311876297,-0.439755827188,0.576277554035
1958,4.81594991684,10.0,5.01279830933,1.08166146278,6.63079977036,0.837782382965,-0.376353561878,2.3460059166,0.0327178388834,-0.520974993706,10.0,1.5245193243,0.710654377937
4582,1.97009992599,-0.11060000211,0.000680968165398,0.276611983776,-0.706300020218,0.37739405036,0.241800487041,-1.22813224792,-0.604940116405,-0.0655607879162,-0.91535961628,-0.350446820259,0.570524811745
9212,-0.030450001359,2.98000001907,-2.80702924728,-0.585581183434,-0.173800006509,-0.855150580406,-0.609745979309,-0.208180010319,-0.928878128529,-0.892386198044,-0.125495374203,-0.377812862396,-2.70081758499
8440,-0.887399971485,-2.5297999382,0.0147725865245,-0.445032894611,1.40779995918,0.623565912247,0.405978113413,0.123093478382,0.512763023376,0.572292208672,-0.620994508266,-0.067174397409,0.709856927395
6790,-0.121449992061,0.576200008392,-2.51877737045,-0.570368945599,-0.771399974823,-0.311218321323,-0.230737149715,-1.3332695961,-0.459005445242,-1.70208239555,-0.495158612728,-0.312157213688,-1.36757802963
8851,4.87615013123,6.18550014496,0.483331233263,1.13439488411,0.348699986935,0.497506201267,0.0871282815933,-0.677424907684,0.120066136122,0.19323925674,1.56600260735,0.0834629163146,1.38487625122
2534,-0.33630001545,-2.55270004272,0.197032094002,1.07321047783,2.19989991188,-0.172311544418,-0.501123309135,0.44362232089,0.171739310026,0.900020301342,-0.0779283493757,0.294259786606,0.0581135749817
4893,0.854350030422,-1.55879998207,-1.86419570446,0.676810443401,1.0598000288,0.777464568615,-0.167009949684,-1.27772510052,0.0175191983581,2.65223121643,0.742305636406,1.03814804554,-0.158656969666
665,-5.18720006943,-8.45909976959,-0.0295356325805,-0.938019275665,-0.292600005865,0.779939472675,-0.363951593637,1.51971447468,-0.802744269371,-1.37287807465,-2.21376013756,1.08834636211,0.677104473114
4313,0.437549978495,0.0537000000477,0.779182612896,0.363382458687,1.52460002899,0.571653723717,1.05889940262,0.517513751984,-0.612577319145,0.827830076218,0.15880048275,-0.480979055166,-1.37715733051
1022,0.690850019455,0.87760001421,2.61334466934,0.181650847197,2.50449991226,0.302729487419,0.749998629093,0.123097270727,-0.292515277863,1.84773588181,3.78502368927,0.617743849754,-0.722525894642
5880,0.857799947262,2.41269993782,-0.118197448552,-1.15437293053,-0.80529999733,-0.93531024456,1.2101277113,-0.685174107552,0.612689256668,-1.1124008894,-1.56038975716,1.08078336716,0.446107685566
3162,3.50189995766,4.03879976273,3.89619016647,0.607061266899,10.0,3.64361214638,-0.482263445854,5.76196956635,6.62300014496,4.42938661575,8.87680435181,4.12911224365,1.3222784996
1282,-0.0771999955177,-2.15120005608,-0.524843394756,-0.0857293754816,-3.29539990425,0.659383118153,0.106710746884,0.735183954239,-0.228845700622,0.565328836441,-0.166436210275,0.467571973801,-0.842188954353
3383,0.99255001545,-1.87450003624,0.595373094082,1.19513845444,2.11630010605,1.73247909546,1.26863849163,1.60650646687,-0.0929750725627,1.30192041397,2.12011361122,0.316044062376,-0.307509928942
727,1.17200005054,6.54470014572,-1.56945991516,-1.21204769611,4.78719997406,0.410790115595,0.458256870508,1.31304740906,-0.676216423512,2.83348608017,0.434519588947,0.699680626392,-0.292528003454
4792,2.37265014648,6.14160013199,4.65484714508,1.06412780285,4.82899999619,2.65338158607,-0.344251334667,4.95223808289,3.50871706009,0.513285160065,6.32161998749,-0.240681827068,0.332906961441
4794,2.05325007439,6.24910020828,1.96291542053,0.519840300083,0.380499988794,0.177213788033,-0.126316010952,0.973756670952,-0.287297397852,1.66919410229,1.23715734482,0.587955713272,-1.47022175789
902,-0.565050005913,-0.403600007296,1.0863969326,0.746422886848,1.7378000021,0.793730199337,0.366652548313,1.03322064877,0.256494283676,2.23078298569,1.5400800705,0.816814124584,-0.200134143233
8091,-1.44490003586,-2.8517999649,0.593068957329,1.08281171322,-0.267100006342,-0.238167226315,-0.135266438127,0.675544917583,0.784167230129,-1.07296562195,-2.43512821198,0.701599359512,0.49428626895
3486,-1.52885007858,-1.09669995308,-2.03264665604,-1.48758292198,2.59800004959,-0.9542350173,-0.932077765465,0.370591461658,-0.703251302242,-2.94437384605,0.0816524401307,-0.604342758656,0.65011048317
10818,1.36275005341,4.37939977646,0.367982208729,-1.23458075523,0.568400025368,-0.11025840044,-0.216970518231,-0.0185565799475,-0.109549477696,0.408076912165,1.32164311409,-0.373510867357,-1.68893301487
3454,2.96334981918,5.01389980316,1.3508605957,0.399930953979,1.22329998016,0.675317287445,-0.0358413904905,0.973463475704,-0.540876328945,1.44998908043,0.280953228474,0.461058408022,-1.68104374409
4282,0.309249997139,-4.18450021744,-0.560711503029,-0.284594208002,0.0,0.224651768804,0.0,-2.10941123962,0.396663963795,-0.24462787807,-2.10681247711,-0.623090088367,0.126787021756
1605,-4.53695011139,-9.17870044708,-3.05992269516,-0.729792058468,-3.93980002403,-0.661183834076,-0.493978708982,-1.45325565338,-0.496424555779,-1.52424407005,-2.23874211311,-0.870649337769,1.14636051655
10644,1.33474993706,-2.10949993134,2.41001272202,0.6555762887,-2.24359989166,-0.063607275486,-0.229198038578,1.14602816105,-0.647510588169,-0.0129060745239,0.139026969671,2.60386514664,-0.815679430962
2065,-3.40494990349,-10.0,-0.142565965652,-1.22153806686,-0.497799992561,-0.825810194016,-0.939469695091,-0.286553472281,0.240783110261,0.279175698757,-0.80815756321,-0.810276865959,0.387836396694
8321,2.70040011406,4.32399988174,0.569727659225,0.1001637429,-0.34659999609,0.00432901829481,0.392928868532,0.673575639725,-0.0544769205153,2.10331702232,1.12796056271,0.88978344202,-1.42079782486
8503,2.29130005836,7.60949993134,0.0396837443113,-0.318938374519,-0.604600012302,0.23195835948,-0.500985264778,-0.382087260485,-0.449000120163,0.536549031734,0.389556348324,-0.464698076248,-0.98442107439
7027,-0.664999961853,-2.8259999752,-0.581326186657,0.706552863121,-2.54010009766,-0.386404782534,-0.6334400177,-1.44988751411,-0.445603489876,-1.73899435997,-2.15469312668,1.12607038021,-0.153416842222
6850,2.0912001133,9.75609970093,0.452612757683,1.26578712463,0.717000007629,-1.36799108982,0.525851130486,1.01866745949,-0.451230108738,1.53858244419,0.888199627399,0.700485527515,-0.59514695406
1978,-0.698750019073,-1.63499999046,0.178772971034,1.04817414284,-0.7242000103,1.38428688049,-0.592114090919,0.406706660986,0.994890511036,-0.65782815218,-1.87040066719,-0.282239437103,0.539065659046
896,0.795700013638,0.693300008774,-1.69930911064,-1.54734897614,0.0,-0.126601830125,-0.212011069059,-0.226543530822,0.924889624119,1.68219709396,1.45465135574,-0.0328952074051,-0.38027998805
5777,0.639750003815,2.37459993362,-1.34892761707,-0.448107928038,-1.14330005646,0.695432662964,-1.17017459869,1.32343745232,-1.16345703602,1.44672489166,-0.612028956413,0.321003168821,0.330867737532
1846,-2.21634984016,-7.53940010071,-0.346212565899,-0.407087981701,-0.651700019836,-0.254944741726,-0.238162577152,1.55224049091,2.95296168327,-1.91411423683,-0.450724035501,0.43663045764,0.888360440731
5925,0.608300030231,-1.09769999981,0.11650210619,0.611155748367,1.33930003643,0.919544100761,-0.263688594103,-0.170227229595,-0.446947216988,2.30082440376,0.643922865391,-0.192473471165,0.0879338011146
142,-4.62395000458,-6.7920999527,-3.97569561005,-0.213857442141,-1.74650001526,-0.362046450377,0.136158913374,-1.47803163528,-0.639346659184,-3.00027322769,-2.74169850349,-1.01441264153,0.00681404024363
1021,-3.12525010109,-0.351799994707,0.950818479061,0.458084017038,-1.46940004826,-1.01627409458,-0.323053121567,2.36507081985,3.26675605774,-0.325491458178,5.35617876053,1.39781856537,-0.0721879675984
5699,3.10300016403,5.80319976807,0.190899252892,0.984852552414,-1.30089998245,0.865349411964,1.261698246,0.0400875508785,-0.263965547085,-0.0282854437828,-0.84499335289,0.00564742088318,0.53982681036
8061,-0.480000019073,-1.10930001736,1.718272686,0.959302842617,1.00390005112,0.84841388464,-0.690932750702,-1.29751753807,0.0850189998746,-4.5365858078,-1.76135385036,0.842255949974,-1.19801139832
1870,0.516550004482,2.44950008392,-0.524857521057,-0.174907550216,0.911300003529,-0.252948194742,0.117375031114,0.389031648636,-0.037635281682,2.46340537071,0.899722695351,0.782308161259,0.706489741802
1398,-0.942050039768,-5.62190008163,2.00211405754,0.373649835587,-0.79699999094,0.902736961842,-0.132124602795,0.449233263731,0.372353285551,-1.1865644455,-0.687687337399,-0.290554136038,-1.23914813995
3312,0.144299983978,0.15569999814,-3.43118858337,1.1755657196,-1.84769999981,-0.0521620586514,-3.03089094162,-1.65983688831,0.949543654919,-1.45327985287,-0.0427510738373,0.659192800522,1.09812879562
891,-1.46889996529,-0.128299996257,-0.593524336815,-0.164463147521,1.36749994755,0.539612054825,-0.229711905122,0.351660400629,0.932742416859,0.148015111685,0.225144088268,-1.60997533798,-0.322937071323
4775,0.145049989223,2.05570006371,0.755498409271,0.333573043346,-1.00890004635,-0.484081685543,-0.562432527542,0.418203532696,-0.498122543097,0.407106280327,-0.128911197186,-0.134037494659,-1.02423942089
5111,-2.66039991379,-4.57030010223,-0.560618698597,-1.29605007172,1.05390000343,-5.6373167038,0.182042330503,-2.16514348984,-0.189452394843,-4.13343572617,-2.11333966255,0.481628298759,-4.44999074936
5696,-0.446999996901,-3.4087998867,-1.712464571,-0.217947125435,-0.83679997921,-1.2527230978,0.695053994656,0.159371942282,-0.127590835094,-4.60952281952,-1.71983718872,-2.85472226143,0.181580960751
5588,5.19309997559,4.81139993668,-0.563002109528,-1.22487330437,0.72570002079,-1.65761101246,0.334261924028,0.267845034599,2.90790724754,3.83890271187,1.0585463047,0.689820230007,-0.732811450958
6839,-1.35570001602,-2.42420005798,-0.0238373577595,-1.04681253433,-1.03219997883,3.8339612484,3.39168596268,-0.883878946304,-0.24519020319,-1.61637711525,-1.54640090466,1.46472156048,-0.530671715736
329,1.38985002041,-3.88400006294,3.22672462463,0.217494979501,-1.04359996319,1.72655069828,0.491681188345,0.54435634613,0.362576127052,0.725435674191,1.05721008778,0.920734107494,0.797804236412
