rid,MUC.CP002_MCF7_6H:BRD-K32138919-001-01-3:9.8732,MUC.CP002_MCF7_6H:BRD-K32138919-001-01-3:3.2911,MUC.CP002_MCF7_6H:BRD-K32138919-001-01-3:1.097,MUC.CP002_MCF7_6H:BRD-K32138919-001-01-3:0.3657,MUC.CP002_MCF7_24H:BRD-K32138919-001-01-3:9.8732,MUC.CP002_MCF7_24H:BRD-K32138919-001-01-3:3.2911,MUC.CP002_MCF7_24H:BRD-K32138919-001-01-3:1.097,MUC.CP002_MCF7_24H:BRD-K32138919-001-01-3:0.3657,MUC.CP002_NKDBA_24H:BRD-K32138919-001-01-3:9.8732,MUC.CP002_NKDBA_24H:BRD-K32138919-001-01-3:3.2911,MUC.CP002_NKDBA_24H:BRD-K32138919-001-01-3:1.097,MUC.CP002_NKDBA_24H:BRD-K32138919-001-01-3:0.3657
5720,0.321538478136,1.80042767525,-0.24127086997,0.137057751417,-0.389680087566,2.90268278122,0.768766641617,-0.144366681576,0.179433315992,0.904074966908,0.178765967488,0.220082014799
466,-1.5548377037,-1.23644411564,-1.81334924698,-1.59923887253,-0.316623270512,-0.230502784252,-0.128466665745,0.418166667223,-0.652566671371,-0.295475035906,-0.944687902927,-0.286729633808
6009,1.37858295441,1.6978521347,0.366109341383,0.997794449329,-1.40011608601,-0.429958730936,-0.58506667614,-0.619600057602,0.983733355999,-0.298475027084,-1.84086942673,0.42295691371
2309,0.479188114405,0.52713394165,0.131116658449,0.711842298508,-0.841513514519,0.253726303577,0.109066650271,0.00776666402817,-1.2541333437,-1.4565500021,0.509808242321,0.804249882698
387,2.16872358322,1.66579937935,1.67092716694,0.733890354633,-1.10472667217,-0.673110365868,-0.933266758919,-0.930633366108,1.32413339615,-0.685075044632,-1.11755406857,0.577341377735
3553,2.24375247955,1.33778762817,0.866852760315,1.37169921398,0.805600702763,0.444351553917,-0.0311999768019,-0.11713334918,-0.0181333422661,0.258325010538,1.59736955166,-0.397134482861
427,-0.0313419699669,-0.280793368816,-0.603331625462,-0.598418593407,0.539144039154,-0.310795962811,-0.121600016952,-0.410866647959,-0.590166687965,0.531350016594,0.00814051926136,-0.351968467236
5898,-0.819622278214,-1.48630976677,-1.40771150589,-1.15161967278,0.320020765066,-0.363140374422,-0.120299994946,-0.635733366013,-0.697499990463,-0.298974961042,0.363956153393,-0.782376229763
23365,2.28982234001,0.457867175341,0.18637354672,1.75998103619,0.356227636337,1.25411605835,-0.546299993992,-1.04513335228,0.652000010014,-0.216975018382,-1.18207466602,-0.83329731226
6657,1.12975132465,0.3664239645,1.23218488693,0.829467654228,1.14768779278,0.434586673975,-0.151999995112,0.100733317435,0.106333337724,0.544949948788,1.48587298393,-0.638800084591
5054,0.457181930542,-0.0475628525019,0.791783511639,0.782058119774,1.56148838997,0.756363630295,0.614066720009,-0.0678999945521,-1.09586668015,-1.53519999981,-1.61302089691,-1.5065215826
3108,1.38791275024,0.453343600035,0.516187906265,0.1565027982,0.640926718712,-0.185292214155,0.00423334538937,0.00810000300407,1.66923344135,1.4632999897,0.496527701616,-0.125827908516
1950,-0.423340499401,-0.0414065867662,-0.44025978446,0.233091920614,1.34095215797,1.02590918541,0.160366654396,0.574200034142,0.0836333334446,0.57104998827,0.854374527931,0.143290832639
351,-0.470628380775,-0.336142987013,-0.798831701279,-0.149305135012,0.592240691185,0.526730298996,0.0889666974545,0.497233390808,-3.14456653595,-3.79690027237,-2.57699966431,-3.83058094978
4846,-0.341556847095,0.203727394342,2.97013020515,0.367427587509,0.727877855301,0.558238625526,0.905199944973,2.12383341789,0.00393335521221,0.22214999795,0.812658369541,-0.717228889465
1452,0.664587974548,0.448085427284,-0.463705271482,0.267544090748,0.168977335095,-0.600735545158,-0.201666668057,-0.50113338232,0.764966726303,-0.664899945259,0.88153642416,-0.0853718146682
4776,1.79053771496,0.788248181343,1.20077955723,1.37379407883,1.0447845459,0.582856953144,0.172800004482,0.0390666723251,0.055533349514,0.193499997258,1.3898024559,-0.460485219955
6908,0.054127395153,0.820580422878,0.656443357468,0.258359372616,-2.73046922684,-1.63598465919,-0.942900061607,-1.25730001926,0.472633332014,-0.530400037766,-1.22584700584,0.712949097157
672,-1.0060403347,-1.41287469864,0.0144209265709,-1.25495398045,0.223054796457,-0.333568453789,-0.216333344579,-0.0304333269596,-0.403866767883,-0.136424988508,-0.122134715319,0.437541484833
5710,0.80212020874,0.952623724937,0.900148808956,-0.353377640247,-4.05634212494,-1.72565305233,-0.6318333745,-1.08273339272,0.279700011015,-1.30617499352,-1.27688467503,0.22719976306
2115,0.177191346884,0.446046233177,0.665645778179,-0.239681988955,3.18591094017,0.461356163025,-0.420100003481,0.345400005579,0.0779333412647,1.65530002117,2.18783831596,-0.473182380199
7015,0.43818461895,0.468881249428,1.12403547764,0.213257148862,1.26023864746,0.598659276962,0.12023332715,0.218133375049,0.486566662788,0.285400003195,0.938122928143,0.397630631924
8726,0.0404873900115,-0.819738507271,-0.399173736572,-0.485042899847,-0.0427382141352,-0.568574309349,-0.12349998951,-0.158466666937,-0.948600053787,0.380125045776,0.15824469924,-1.0318145752
2185,1.41326379776,0.662796258926,0.832281589508,0.603633880615,0.83662879467,0.466784030199,-0.0854333490133,-0.16183334589,-0.106000006199,0.569199979305,1.5209069252,-0.549140334129
3315,0.261467844248,0.176284208894,0.0425081700087,0.208970114589,-1.24668586254,0.234570890665,0.0823999941349,-0.13736666739,0.0101999640465,-0.705075025558,0.0695553421974,0.372305333614
5289,0.860455513,0.17440456152,0.698571264744,-0.0866507515311,1.58606696129,0.976610183716,0.792833328247,1.04593336582,-0.758500039577,-0.0644249916077,-1.10244989395,-0.753048419952
