rid,CRCGN001_HA1E_6H:BRD-K68386748-001-01-2:19.8,CRCGN001_HA1E_24H:BRD-K68386748-001-01-2:19.8,CRCGN004_HA1E_24H:BRD-K68386748-001-01-2:19.8UM
5720,-0.634104788303,-0.358679592609,1.74247014523
466,-0.250279009342,0.202644735575,-0.827050447464
6009,-0.847328662872,-0.550104677677,-0.669727087021
2309,-0.937399089336,-0.990319013596,0.390733212233
387,-0.655142188072,-1.09067618847,0.474898725748
3553,0.787704586983,0.190447673202,-0.482453584671
427,0.701287031174,0.151120871305,-0.268667757511
5898,1.11984455585,0.00876986980438,-1.14649164677
23365,1.09585344791,0.909065067768,-1.28752601147
6657,0.62766712904,0.188282996416,-0.0228251051158
5054,0.236642181873,-0.0894281417131,-0.272885352373
3108,0.287985473871,0.811826825142,1.53715455532
1950,0.613078832626,-0.0225313305855,0.150323048234
351,0.473600268364,-0.143093526363,-0.212854877114
4846,0.225010380149,0.800574064255,-0.603559136391
1452,0.211833655834,-0.0303769633174,-1.03512179852
4776,0.870702505112,0.401855498552,-0.488816618919
6908,-1.33382928371,-0.316530138254,-0.577998876572
672,-0.195929870009,-0.120531521738,-0.990408360958
5710,0.317595034838,-0.0868935137987,-0.90027654171
2115,1.07914733887,0.288971602917,-1.01088929176
7015,0.760056436062,0.118299938738,-0.0414370074868
8726,-0.464613944292,0.0251197814941,-0.767496287823
2185,1.22635388374,0.785974621773,-0.212861329317
3315,-1.45707368851,-0.852580070496,-0.62597823143
5289,1.16007697582,0.44754204154,-0.792325973511
868,0.48956862092,0.197845697403,-0.688822865486
1677,2.18248009682,2.94336414337,0.333610832691
7043,0.644034028053,0.514468848705,-0.657825529575
5613,0.955612301826,0.237707674503,-0.275331616402
595,-0.657490313053,0.453724294901,-0.603712797165
4793,0.190716952085,-0.453450083733,-0.354016900063
2736,0.344269305468,0.717290282249,0.0888382345438
5290,1.05533218384,0.495088040829,-0.0107262730598
6194,-0.000436402508058,-0.000233389626374,-0.0159181486815
1676,0.808030962944,0.0996361672878,-0.678504228592
23512,0.897756814957,0.100394546986,-1.12898027897
148022,1.11576128006,0.349060624838,-1.4364631176
1906,1.2257065773,0.487392038107,-0.276913315058
8878,-0.481665015221,-0.70759755373,-0.555462181568
3091,0.721021831036,-0.226294219494,-1.00508034229
5743,0.857103943825,-0.00889500230551,1.04074311256
5321,0.110634587705,0.182922422886,-0.0183670520782
4144,-1.14101779461,0.20533773303,0.539363741875
1981,-0.544774651527,0.431458234787,0.134458512068
695,0.728719115257,0.361571222544,-0.0529277399182
10398,0.742551505566,0.242151990533,-0.777070522308
5708,-3.2028875351,-0.750503480434,-2.3593723774
1213,-1.13561892509,-0.48255610466,0.0589078962803
226,-0.209191799164,0.277572751045,-0.977758705616
6777,-0.368059456348,-0.116123065352,0.226003542542
2113,0.865791857243,0.302590548992,-0.063979268074
3329,-1.12702345848,-0.43261796236,-0.538566768169
1050,-0.448103040457,-0.30987483263,0.785889029503
9491,0.912933707237,0.367224186659,0.151804432273
22926,0.465855658054,0.148228898644,-0.106488779187
5899,1.49018859863,-0.155304163694,0.207714259624
5467,1.52888929844,0.0953401625156,-0.694131374359
6774,0.146734058857,1.13326740265,-0.43234872818
1788,0.876803994179,0.0074120843783,-0.258730590343
5921,0.38361158967,-0.0553488284349,-0.428472816944
5721,-0.212847799063,-0.575490295887,0.468939363956
2263,0.69477391243,0.427392184734,0.178570657969
808,0.548473894596,0.642082810402,-0.0619306564331
30001,-0.436045020819,0.00196195486933,-0.623530626297
348,1.10679292679,0.17262044549,-0.394398033619
30849,-0.22219055891,0.116744115949,-0.142470806837
1454,-0.98539018631,-0.350439757109,-1.96315431595
6500,-0.697202086449,0.607384741306,-1.38369941711
5627,-0.617897510529,-0.352872550488,0.515036940575
5715,-1.03131008148,-0.605047881603,0.099788531661
4791,1.42779171467,0.241274297237,1.59157133102
56924,0.376509428024,0.29739677906,1.24144601822
2690,0.349982380867,0.31090503931,0.602824091911
1019,-2.11766290665,-0.183833479881,0.152785509825
51422,0.879988431931,0.963305830956,0.4638453722
5788,0.966168344021,0.332984000444,-0.321082085371
6709,-0.967274844646,-0.85742598772,0.618703365326
1277,0.563954114914,-0.406335711479,-0.811862707138
993,-1.37344908714,-0.604806303978,0.89544737339
7157,-1.21712958813,-0.942993700504,-0.807489991188
1958,1.17433679104,0.473018854856,-0.340623944998
4582,0.688026428223,0.277075052261,-0.509752750397
9212,0.210005283356,0.102387160063,-0.93156349659
8440,-0.0683344304562,0.609477877617,0.751831293106
6790,0.552636623383,-0.153123140335,-0.463793069124
8851,1.28249883652,0.316490590572,-0.66861140728
2534,0.451196730137,-0.399200856686,0.529202461243
4893,0.301285654306,0.155418023467,-0.132944300771
665,-0.605523109436,0.380516588688,-0.882486224174
4313,0.776139676571,0.267849743366,0.109558701515
1022,0.337773531675,-0.149417549372,0.959931194782
5880,-0.201514229178,-0.0511653646827,-0.511648595333
3162,-0.997105002403,-0.606324315071,-0.0160291455686
1282,0.652449905872,-0.12693734467,-0.178764328361
3383,1.00383412838,0.584044456482,0.148462027311
727,0.713186860085,0.550574958324,1.49656832218
4792,-0.202971950173,-0.301453888416,-0.0215510129929
4794,1.11750924587,0.172729551792,-0.593840122223
902,0.841122448444,0.213678330183,0.659911036491
8091,-0.324936836958,-5.51743432879e-05,0.509976029396
3486,0.992171645164,0.487890303135,-0.196810603142
10818,1.16686224937,0.802901148796,-0.385650068521
3454,0.700894057751,0.738741457462,-0.349176317453
4282,-0.000495476066135,-0.000249278440606,-0.685220718384
1605,-1.69336569309,-0.964641034603,-0.983092904091
10644,1.1738448143,-0.311236441135,-0.0701335221529
2065,1.63988375664,0.438437521458,-0.226536974311
8321,1.21251535416,0.548176586628,0.32049420476
8503,1.08206748962,0.0328578948975,-1.22920513153
7027,-0.109562180936,0.157194405794,-0.321224451065
6850,1.09250044823,0.572060823441,-0.207896739244
1978,-0.756442725658,-0.206930145621,-1.0969247818
896,0.688610076904,-0.164769172668,-0.161440134048
5777,0.881603062153,0.576423764229,0.970518827438
1846,1.75535488129,0.46555608511,0.469236910343
5925,0.921148896217,0.428066879511,0.207658439875
142,-1.08896231651,-0.38345465064,0.234956175089
1021,-0.480297893286,-0.126454040408,-0.0228653624654
5699,0.792374372482,0.105088606477,-0.38990676403
8061,0.783857703209,0.104135684669,-0.173047155142
1870,0.288574337959,-0.312685996294,0.302898526192
1398,-0.446415036917,-0.194334745407,-3.01036500931
3312,-0.614244997501,-0.499216884375,-0.175649002194
891,0.342554867268,-2.41188788414,0.391420513391
4775,-0.50586271286,-0.280747503042,-0.387784123421
5111,-1.69274735451,-0.55967271328,-0.360143065453
5696,1.99169540405,0.769924581051,-3.48178005219
5588,1.12676930428,1.24447143078,0.200998932123
6839,-0.999579548836,-0.401089608669,0.0819933563471
329,0.511972248554,0.382305234671,-0.0676794946194
5058,1.46909046173,0.0214838273823,0.800869822502
998,-0.732899844646,-0.823562800884,-0.0808496922255
9134,1.11530709267,0.382733464241,-0.657408356667
6616,1.11203432083,-0.201086074114,0.871173739433
5223,-0.255418658257,-0.495047986507,-0.258194923401
4690,1.04499650002,0.624771475792,1.3994140625
958,-1.08494818211,0.303675502539,0.294100284576
1616,0.0923170745373,-0.592338562012,1.59107708931
991,-1.36504876614,-1.59184002876,-0.462303102016
6347,1.15803706646,-0.247787728906,0.433965623379
6714,0.582589685917,0.258870482445,0.557923793793
652,0.742493629456,0.23883241415,0.531672775745
4331,0.579409778118,1.82425117493,-1.08800315857
7099,-0.630426883698,-0.589432775974,-0.294930040836
10320,-0.247733622789,-0.638932526112,0.770022392273
2042,-0.55236518383,-0.182768449187,-0.0126180946827
843,0.888461410999,1.63102185726,0.539001524448
840,-0.00429862737656,0.273167341948,-1.06802880764
7048,0.835844874382,0.688834965229,0.332322895527
4851,1.87294626236,1.23080980778,-0.546448290348
6464,0.256193965673,-0.117452159524,0.691486656666
23410,1.2192158699,0.379653185606,-0.435888588428
