rid,CPC001_HA1E_6H:BRD-K59469039-001-03-1:10,CPC001_HA1E_24H:BRD-K59469039-001-03-1:10,CPC001_HCC515_6H:BRD-K59469039-001-03-1:10,CPC001_HCC515_24H:BRD-K59469039-001-03-1:10,CPC001_PC3_6H:BRD-K59469039-001-03-1:10,CPC001_PC3_24H:BRD-K59469039-001-03-1:10,CPC001_VCAP_6H:BRD-K59469039-001-03-1:10,CPC001_VCAP_24H:BRD-K59469039-001-03-1:10,CPC017_A375_6H:BRD-K59469039-001-03-1:10,CPC017_A549_6H:BRD-K59469039-001-03-1:10,CPC017_A549_24H:BRD-K59469039-001-03-1:10,CPC017_ASC_24H:BRD-K59469039-001-03-1:10,CPC017_HEPG2_6H:BRD-K59469039-001-03-1:10,CPC017_HT29_6H:BRD-K59469039-001-03-1:10,CPC017_MCF7_6H:BRD-K59469039-001-03-1:10,CPC017_MCF7_24H:BRD-K59469039-001-03-1:10,CPC017_NPC_24H:BRD-K59469039-001-03-1:10,CPC017_PHH_24H:BRD-K59469039-001-03-1:10,CPC017_SKB_24H:BRD-K59469039-001-03-1:10,CVD001_HEPG2_6H:BRD-K59469039-001-04-9:10,CVD001_HEPG2_6H:BRD-K59469039-001-04-9:2.5,CVD001_HEPG2_24H:BRD-K59469039-001-04-9:10,CVD001_HEPG2_24H:BRD-K59469039-001-04-9:2.5,CVD001_HUH7_6H:BRD-K59469039-001-04-9:10,CVD001_HUH7_6H:BRD-K59469039-001-04-9:2.5,CVD001_HUH7_24H:BRD-K59469039-001-04-9:10,CVD001_HUH7_24H:BRD-K59469039-001-04-9:2.5,CVD001_PHH_6H:BRD-K59469039-001-04-9:10,CVD001_PHH_6H:BRD-K59469039-001-04-9:2.5,CVD001_PHH_24H:BRD-K59469039-001-04-9:10,CVD001_PHH_24H:BRD-K59469039-001-04-9:2.5
5720,-3.0448281765,-0.19419375062,-4.62789964676,1.88134741783,-0.287032663822,0.426597177982,-0.428266465664,-1.45024240017,0.565674602985,0.432041734457,0.469657361507,0.963604688644,-0.530701935291,-0.150357693434,0.231781989336,0.131386429071,-0.24762006104,0.265387952328,-0.565199971199,-1.07507562637,-1.75007355213,-1.32062208652,-0.490386426449,-0.923216044903,-2.07240533829,0.547057390213,-0.225432813168,-0.588209748268,-1.21586751938,-0.438169896603,-0.136751011014
466,0.687997639179,-0.708335042,2.03484988213,1.96625947952,1.56057786942,-0.204832971096,0.0376014374197,-1.50167906284,0.544999778271,1.25094330311,-0.266750842333,-1.04659819603,2.67896604538,1.26398479939,1.93484151363,-0.680312752724,0.166129171848,-0.39940559864,-0.759549975395,2.24539899826,1.65466356277,-0.819977760315,-0.606590569019,2.40921664238,-0.234859988093,0.665433943272,-0.170659378171,-0.69828081131,-0.479915678501,-1.27294099331,0.201066613197
6009,0.202696740627,0.513957977295,0.461450010538,-0.343706011772,0.567327737808,-0.789944171906,-0.498423337936,-0.95570898056,-1.63513863087,0.85545873642,-1.08325397968,0.0131179988384,2.18711709976,-0.848094820976,0.723894953728,1.34713375568,0.470480620861,-0.151123002172,0.855499982834,1.83587229252,0.147816941142,2.33187818527,-0.967043697834,2.38289380074,0.869273841381,1.43725967407,-0.462640374899,1.78386592865,0.619994699955,0.365933418274,-0.0883444845676
2309,0.521346628666,-2.34159135818,2.49775004387,3.54978561401,1.62848377228,0.893417954445,1.21998846531,-1.61043560505,-1.04489731789,0.277910649776,0.540169894695,1.34348976612,3.40455770493,1.30479776859,2.94250464439,3.19525504112,-0.0761642754078,-0.671769618988,0.574400007725,1.91762661934,0.635423719883,0.556066632271,-0.652592360973,1.36327016354,0.246053576469,-0.27923232317,0.159164845943,0.549800097942,0.411295026541,-0.24150198698,0.365975499153
387,-0.539158463478,-1.99267411232,1.67510008812,1.09268820286,-0.217348888516,-2.35919809341,-0.456533044577,-1.37699174881,-2.05751419067,-0.484385460615,0.206090927124,0.747205018997,1.12514829636,-1.03211462498,-0.467000424862,-1.89981842041,-3.36085629463,-0.504129111767,-0.0093499943614,2.50595450401,0.694735169411,2.50163602829,0.38091763854,3.95147275925,1.9181189537,1.29271090031,-0.0778245478868,1.25162732601,-0.50257986784,1.54571866989,-0.247463673353
3553,1.48584342003,1.78209364414,0.900349974632,1.01151227951,3.49836444855,4.95278787613,-0.0708776712418,1.72490298748,2.55325484276,0.777092695236,-0.17510342598,0.339913457632,-0.490279555321,1.10730981827,-0.340624779463,1.25427639484,-0.0284628719091,-0.906978726387,-0.0433500111103,0.334280520678,0.0595462024212,1.29960787296,-0.494740635157,2.82417631149,0.246682316065,5.10840606689,0.173625260592,0.155221655965,0.980411469936,1.62271893024,1.46254396439
427,1.58342051506,0.761093258858,1.21790003777,0.531464934349,-0.115543931723,0.22228038311,-0.4430141747,-0.767180681229,0.461830079556,0.0181791260839,0.305298566818,0.209875315428,-1.31851458549,1.20680725574,-0.338762998581,1.2200088501,1.15695381165,-0.0708285868168,-0.244150012732,-1.42809689045,-1.40771257877,-1.40961253643,-0.00304535031319,-0.583983004093,0.742580652237,0.538671851158,0.00642482936382,-0.651384353638,-0.418761909008,-0.137952327728,0.296976149082
5898,1.1354995966,-0.413958251476,2.3859500885,0.771520674229,1.04943943024,1.76774632931,0.76521062851,-0.46453127265,2.03390574455,1.33884179592,0.18941500783,0.221583545208,0.996033072472,0.594830572605,0.831272065639,0.885217368603,0.372207403183,0.349646061659,0.202100008726,0.187791392207,0.481961607933,0.961166977882,-0.874268174171,0.611706018448,0.315419346094,0.566937983036,-0.225351035595,0.904764294624,0.174939379096,0.216377913952,1.34622335434
23365,0.384746134281,-1.60325026512,2.57975006104,-0.0266895294189,0.53403365612,-0.00487562268972,0.193083271384,-0.0358084924519,0.812366783619,3.2710287571,-0.16918617487,-0.444190114737,0.452678442001,0.0589527785778,-0.426737487316,-0.17144998908,-0.0398278087378,-1.53900611401,0.490099966526,0.400920063257,2.33941173553,2.74975967407,0.598071694374,0.710333108902,1.08648514748,1.08926856518,0.669767677784,-0.635935008526,0.264044493437,0.400541365147,0.805568933487
6657,0.529353618622,0.690915644169,-0.0863000005484,-3.60991859436,-0.398911744356,0.145004868507,0.336720466614,1.63259243965,1.4625556469,-0.392495691776,-1.11849331856,-0.424113124609,-0.776889443398,0.752807796001,-0.444165408611,0.524243354797,0.0984373092651,-0.256771683693,-0.484349995852,-1.20007276535,-0.131238311529,-0.929651379585,-0.16439409554,-2.91856956482,0.255032062531,1.47710239887,-0.803964734077,-0.571189582348,1.05884611607,0.250471293926,1.83617508411
5054,0.284078985453,-2.37975502014,0.427250027657,-0.82514321804,1.40198171139,1.54072654247,-0.0466291159391,-0.205201908946,0.350991338491,7.14806556702,1.75754261017,0.740710616112,6.79216098785,0.458784431219,-0.233327358961,0.615997612476,4.08260011673,1.65933382511,-1.77500009537,1.1118708849,0.854944169521,1.07800006866,-0.631718277931,1.63731229305,1.21761059761,1.93636274338,0.371211409569,2.20237016678,0.643655061722,0.097747258842,-0.770169794559
3108,1.79199647903,0.0476595759392,1.87395000458,3.76550364494,0.0267307162285,-0.25261080265,-0.606152832508,-0.720762193203,-1.13117682934,-0.124072544277,0.419125080109,-0.626143753529,0.636432766914,-0.391327232122,0.157021760941,0.44399613142,5.62351560593,-1.57386767864,-0.369499981403,4.13550186157,-0.371103942394,1.51729333401,0.989447057247,4.50872039795,1.8970066309,7.55787801743,-0.291960388422,2.68870401382,1.12347710133,2.46154999733,2.05520105362
1950,-2.49362277985,1.00289106369,1.05350005627,-0.779121637344,-0.205305442214,0.236991405487,-0.673714399338,0.389560669661,1.63158524036,0.393050551414,-0.219907641411,-0.260196745396,-0.422288179398,0.0289744790643,-0.0576665997505,0.114137813449,1.61074399948,1.03400230408,-0.28045001626,-0.785487771034,-1.54368948936,0.241331726313,-0.46328997612,-0.654888629913,-0.0858756303787,-0.379123806953,-0.909346342087,0.724266946316,0.565691709518,-1.47252810001,-0.457151889801
