rid,CPC013_A375_6H:BRD-K62982419-001-01-2:10,CPC013_A549_6H:BRD-K62982419-001-01-2:10,CPC013_A549_24H:BRD-K62982419-001-01-2:10,CPC013_ASC_24H:BRD-K62982419-001-01-2:10,CPC013_HA1E_6H:BRD-K62982419-001-01-2:10,CPC013_HCC515_6H:BRD-K62982419-001-01-2:10,CPC013_HEPG2_6H:BRD-K62982419-001-01-2:10,CPC013_HT29_6H:BRD-K62982419-001-01-2:10,CPC013_MCF7_6H:BRD-K62982419-001-01-2:10,CPC013_MCF7_24H:BRD-K62982419-001-01-2:10,CPC013_NEU_24H:BRD-K62982419-001-01-2:10,CPC013_NPC_24H:BRD-K62982419-001-01-2:10,CPC013_PC3_6H:BRD-K62982419-001-01-2:10,CPC013_PC3_24H:BRD-K62982419-001-01-2:10,CPC013_SKB_24H:BRD-K62982419-001-01-2:10,CPC013_VCAP_6H:BRD-K62982419-001-01-2:10,CPC013_VCAP_24H:BRD-K62982419-001-01-2:10
5720,-0.531040549278,1.16900002956,0.964800000191,1.18360733986,0.646834254265,-0.732450008392,1.25527095795,-1.25477862358,1.11715638638,-0.637132048607,0.46099999547,-0.804242730141,0.643330693245,0.296157300472,-0.723882615566,0.849534749985,0.605870127678
466,0.230921804905,1.04034996033,1.2853000164,-1.7279099226,1.10512208939,0.279249966145,1.40279221535,0.76298469305,1.27546334267,-0.664869606495,-0.218999996781,0.385034680367,0.37724840641,1.07390904427,0.243767336011,-0.331418722868,1.03698897362
6009,2.44907426834,1.42919993401,1.96889996529,0.390916705132,0.80641490221,-1.60430002213,1.75258851051,0.833635926247,1.43076992035,0.388153016567,-0.755999982357,0.190980494022,1.2611604929,0.252983421087,1.16374588013,0.651976883411,0.786648392677
2309,-0.43888425827,-0.517549991608,-0.207399994135,0.312313348055,1.12786746025,-0.62524998188,-1.00481617451,-0.22681465745,-1.39158546925,-0.521986484528,-0.389400005341,-0.19071611762,0.270921587944,0.595917403698,1.38453793526,-0.331488877535,-0.441349506378
387,2.76086997986,0.71020001173,1.06029999256,0.739005327225,1.56625175476,-0.272199988365,-0.192221224308,0.620050132275,0.307420670986,0.0184137225151,-0.0399000011384,1.88243937492,0.933873236179,0.707510948181,1.40539836884,2.31700563431,0.582731723785
3553,1.02695631981,-1.16304993629,-0.0714000016451,0.109287008643,-1.43548202515,-0.238399982452,-0.693365931511,-0.516823351383,0.219521075487,0.3047285676,-0.0157999992371,-0.186297759414,1.60603570938,-0.326052099466,-0.866148591042,-1.14231061935,-1.7344609499
427,1.58804953098,0.452549993992,-1.32749998569,-0.242028594017,1.08952355385,1.29105007648,1.9870402813,-0.115054033697,0.846089243889,-0.172261103988,2.25370001793,-0.393700987101,0.100141137838,0.353235006332,0.0510282292962,-0.823404312134,-0.722770094872
5898,-0.182753220201,0.203500002623,-0.532100021839,-1.12406551838,-5.52099943161,0.020300000906,0.628182113171,-0.420053601265,0.170534849167,0.324176609516,0.0204000007361,-0.235971555114,-0.479396313429,0.33939114213,-1.40770256519,-1.12060713768,-1.51875853539
23365,0.135825097561,-0.783100008965,0.341600000858,-0.541918039322,0.88249951601,-0.0499999821186,-0.273083984852,0.266209483147,-0.264214009047,-0.899284362793,-1.23049998283,0.815962195396,-0.765879333019,0.00357621908188,-1.19007229805,-0.651878118515,-0.536027908325
6657,0.222169667482,-0.509350001812,-0.795300006866,0.830960214138,-1.19191622734,0.183599993587,0.752548158169,-0.638382136822,0.245210155845,1.26316857338,-0.457300007343,-0.139109224081,-0.527415752411,-0.936049580574,-0.550937056541,-0.921085298061,-0.652127027512
