rid,DOS020_VCAP_6H:BRD-K56583519-001-01-5:4.64,DOS020_VCAP_24H:BRD-K56583519-001-01-5:4.64,DOS043_A375_24H:BRD-K56583519-001-01-5:4.64,DOS043_A549_24H:BRD-K56583519-001-01-5:4.64,DOS043_HT29_24H:BRD-K56583519-001-01-5:4.64,ERG015_PC3_24H:BRD-K56583519-001-01-5:9.27107,ERG015_PC3_6H:BRD-K56583519-001-01-5:9.27107,ERG015_VCAP_24H:BRD-K56583519-001-01-5:9.27107,ERG015_VCAP_6H:BRD-K56583519-001-01-5:9.27107
5289,-0.0274410992861,0.201416432858,0.920845329762,0.575199961662,0.741566717625,-0.653299987316,1.76897490025,2.32374882698,1.47832012177
868,-0.00932789593935,-0.376764595509,1.50921845436,1.27380001545,0.902472257614,-0.125250011683,-0.310454368591,0.452006071806,0.42927017808
1677,-0.548253834248,0.445488095284,1.46742105484,0.303349971771,0.821375250816,0.39904999733,1.6794462204,1.97653841972,1.49422097206
7043,0.703865170479,0.414200603962,-0.0780458897352,0.634449958801,0.0830500945449,-0.540449976921,0.423439741135,0.710733652115,0.296578615904
5613,0.322110831738,-0.389859080315,0.905036270618,0.581849992275,0.0272555314004,0.0550000071526,1.26463580132,1.48474144936,0.378442764282
595,0.526361942291,-0.263240277767,-0.493059039116,-0.222850009799,-0.771214008331,0.0687000155449,-0.244965389371,-0.135159492493,-0.408919870853
4793,1.22154545784,0.0204212777317,0.0333255678415,-1.58494997025,-1.09256720543,0.0299500226974,0.00504958629608,3.44547176361,0.742102265358
2736,-0.347214847803,-0.512223303318,1.39462220669,0.0618999972939,0.666163086891,-0.549499988556,0.9960257411,2.61698842049,0.774121284485
5290,0.472391873598,0.367836534977,0.71034258604,0.0953999981284,1.05565953255,1.19340002537,0.566383302212,1.17191243172,1.81707572937
6194,0.959879338741,0.424421131611,-0.0017600574065,-0.705300033092,-0.24567694962,0.0,-0.645633637905,0.15646456182,-1.07705140114
1676,-0.510556459427,0.663099050522,0.729304850101,0.78375005722,-0.0956105589867,1.03874993324,0.945303976536,0.987159729004,0.640085816383
23512,-0.477945417166,1.34608328342,1.02696549892,-0.656149983406,0.178060442209,-0.194499999285,0.39811077714,-1.64476597309,-1.26802897453
148022,-0.248200595379,-0.0849300026894,0.140284880996,-0.237950026989,0.0280808731914,0.140150010586,-1.01137399673,-1.1027547121,-0.89720338583
1906,-0.236871495843,-0.488595545292,-1.65426063538,-3.0257999897,0.353979200125,-0.404599994421,1.25423276424,1.36895608902,0.829680204391
8878,0.0689162909985,-1.09781050682,-1.28522109985,0.0997999981046,1.19337201118,0.285699993372,-0.388547986746,-0.242799937725,-0.882544994354
3091,1.49820065498,0.614136457443,1.01268649101,0.73189997673,-0.215859353542,0.0,0.179551273584,-2.29074859619,-1.7510010004
5743,0.0730729550123,2.27923536301,1.40364682674,-0.593400001526,-0.297476261854,-0.554099977016,-1.40014111996,1.44495201111,1.50450563431
5321,-0.36409470439,-0.695264697075,0.689264714718,-1.77554988861,0.0261052548885,0.322999984026,0.878535330296,0.0725791975856,0.950810194016
4144,-0.862330496311,0.641250967979,-0.211187511683,-0.790250062943,-2.93088030815,-0.324099987745,0.404453277588,1.79857683182,-1.20742213726
1981,0.178928285837,2.79960155487,-0.102081276476,-0.862150013447,0.542999923229,0.33839994669,-0.0435115545988,0.51234382391,-0.518937826157
695,0.771842122078,-0.479713559151,1.88623321056,0.30134999752,-0.680662691593,0.183449998498,0.076856315136,-0.365694642067,0.185359075665
10398,0.214400067925,0.183458089828,0.904933691025,1.85010004044,0.404648303986,0.0942499935627,1.6671680212,1.91210031509,0.742630124092
5708,0.51038312912,-0.359531193972,0.369138240814,0.134000003338,-0.522451996803,-0.239199995995,2.80011701584,1.46243143082,0.438764363527
1213,-0.229531347752,-0.540240645409,-0.713947415352,-1.28499996662,-1.82989346981,0.0127999931574,-1.24202871323,-2.54457139969,-1.97826147079
226,-0.571795761585,-0.027531735599,-0.107551217079,0.707000017166,-0.424247980118,0.259799987078,-1.1048181057,-1.07338416576,-1.94371271133
6777,-0.403610557318,0.595033049583,0.587269186974,-0.855049967766,0.336366087198,-0.51810002327,3.21884727478,-0.746873497963,2.09164500237
2113,-0.907819032669,0.436626195908,0.661178290844,0.958799958229,0.223555356264,0.270399987698,1.1259251833,1.20977163315,0.460517644882
3329,-1.17183971405,-0.304077625275,-5.43351221085,-1.3831499815,-1.03623318672,-0.407400012016,0.0899223536253,-1.439412117,-0.888706982136
1050,-0.616515696049,-0.404784739017,1.04724037647,-0.632149994373,0.495965719223,-0.297999978065,-0.444218277931,-1.43208265305,-2.14176702499
9491,0.417854487896,-0.274125814438,0.762254416943,1.17540001869,-0.268078446388,-0.163399994373,0.372872620821,1.34069919586,1.01144897938
22926,0.11110457778,-0.762699723244,-1.13171577454,-3.47534990311,0.00193610042334,0.293650001287,-0.677982091904,0.291669994593,0.917455077171
5899,0.72093629837,-0.612147688866,-0.0455860868096,-0.697250008583,-0.119488552213,-0.206999987364,-0.421251952648,0.112952180207,2.38462328911
5467,0.270663052797,3.91495847702,1.24669241905,0.32564997673,-0.10817450285,-0.232849985361,-0.78234744072,0.0410319268703,0.148529097438
6774,-0.518664777279,-0.461569905281,0.458657830954,-1.36734998226,-0.105278104544,2.99724984169,1.07058370113,-1.94700849056,-0.870588243008
1788,-0.0770491212606,0.429899483919,1.07926213741,0.922299981117,0.429062724113,0.538650035858,1.24474394321,1.13438856602,0.997591435909
5921,0.0103481560946,-0.19625993073,-1.00109732151,0.597949981689,-0.358464717865,-0.229800015688,-1.17756938934,-0.882586836815,0.116038918495
5721,-1.33330702782,0.778146624565,0.442127585411,0.358749985695,-0.543293595314,0.0679000020027,0.538689553738,-0.697219967842,-0.445167779922
2263,0.0778808519244,0.731032073498,1.38496363163,0.787249982357,0.29898506403,0.450999975204,0.647625207901,1.01213443279,0.72594410181
808,-0.639005422592,-0.0482133254409,1.15202414989,-0.415600001812,0.616783022881,-0.113450005651,1.09976315498,1.59063315392,0.925187885761
30001,-0.363684117794,-0.460123598576,-0.472117066383,-2.16090011597,0.608403265476,0.0934499949217,-0.741006374359,-0.214868605137,-0.563134610653
348,0.652962088585,0.479520022869,0.40227279067,-0.274800002575,0.730391144753,0.92710006237,0.774636268616,0.807915985584,1.5603055954
30849,-0.0285114645958,-1.85519099236,-0.374772310257,0.327149987221,-0.905825018883,-0.294649988413,-0.445852220058,-1.09564518929,-0.631316542625
1454,0.19972628355,-0.601118683815,-0.474288016558,-2.08069992065,0.911934614182,1.69609999657,1.29693591595,1.06978464127,-0.570371031761
6500,0.531764090061,1.23879170418,-0.657293558121,1.44670009613,-0.58107560873,0.319950014353,-0.142744615674,-3.99554371834,0.173553079367
5627,-0.717747807503,-0.797075271606,-4.58943939209,-0.565400004387,-0.0478738620877,-0.474399983883,-0.871624469757,1.24631607533,0.457363039255
5715,-0.190591216087,0.396641671658,-0.508798539639,-1.32155001163,0.208400085568,-0.0492500066757,-1.0195119381,-0.633059382439,-1.17163872719
4791,-0.046421404928,0.0306403338909,1.0887876749,0.140249982476,1.04013824463,0.55805003643,0.690393567085,4.43060874939,1.21209466457
56924,0.719547271729,0.224068075418,-0.463980853558,0.0864499807358,-0.345876932144,0.0615499913692,-0.595802128315,1.9041249752,0.432142436504
2690,-0.0782104954123,3.01779437065,0.909238159657,0.185349985957,0.140042871237,-0.468899995089,-0.301640629768,-2.53597736359,-1.89329910278
1019,-0.750428557396,-0.457333087921,-2.33494353294,-0.175400003791,1.29296183586,0.674950003624,-0.803946495056,-6.72671556473,-2.81054115295
51422,-0.166275545955,0.54352080822,2.17986035347,0.240599989891,0.471693724394,0.413949996233,-0.190377026796,1.36028265953,1.93060195446
5788,0.786873042583,0.78719830513,0.992202579975,0.129850000143,0.467341512442,0.736549973488,1.22306084633,1.98205912113,0.922581017017
6709,-0.267977893353,0.315171480179,0.425803720951,-0.5013499856,-0.818799972534,-0.607699990273,-0.911794424057,-0.655695974827,0.691309928894
1277,0.429464101791,5.24267578125,-1.37707972527,-0.440949976444,-0.0476471781731,-0.670899987221,-0.415594965219,2.44693803787,1.05133318901
993,-0.689777374268,-0.55312615633,-1.15408420563,0.287649989128,0.360229879618,-0.177949994802,-2.01576924324,-0.927953660488,-2.26368021965
7157,-2.2293176651,-0.126027733088,-0.204249113798,-2.11525011063,-0.274509340525,0.382349997759,0.197398543358,0.620763599873,-0.685602903366
1958,0.448971360922,-0.0915232598782,-0.596392512321,1.4919500351,-0.384442180395,-0.660300016403,-0.372401416302,-0.459501951933,0.832621872425
4582,-0.529670119286,0.606093108654,1.10213494301,-0.0795999765396,2.18664574623,0.187699973583,-1.3261578083,-1.65783989429,0.0756480544806
9212,-1.35120606422,0.510752916336,0.872243046761,1.38369989395,-0.656640648842,0.221450001001,-0.0990585386753,0.518111050129,0.0280698388815
8440,0.0191091559827,-0.24938672781,0.402996242046,-0.688000023365,-0.223385855556,0.645900011063,0.460603326559,-4.44820594788,-3.05427360535
6790,0.0843505933881,-0.804710566998,0.752256095409,-0.462300002575,0.850289225578,-0.432550013065,-1.11192715168,-0.128649562597,-1.45188999176
8851,0.417361021042,-0.22689178586,0.754919707775,-0.491250008345,-0.490467846394,0.544449985027,0.982613921165,-1.43746554852,-0.530723571777
2534,0.174135401845,-0.0165392309427,-0.157418936491,1.07715010643,-0.128159418702,-0.360300004482,0.360913932323,1.26290512085,0.449490815401
4893,0.396716594696,0.766689896584,-0.842228055,-1.0922999382,-0.611458361149,-0.135549992323,1.23349606991,2.16228413582,1.96591234207
665,1.13317537308,-0.42697840929,-0.945259749889,-0.000199988484383,0.714136242867,-0.439150005579,-1.71341824532,2.63578915596,0.75053358078
4313,0.600885748863,-0.0967636406422,-0.760226964951,0.865050017834,-0.237020492554,-0.186899989843,0.635316133499,1.21131825447,0.140884995461
1022,-0.299028933048,-0.0554430782795,-0.630703926086,-0.0093499943614,1.1446595192,-0.496100008488,-0.87255769968,-0.978347599506,-0.543874144554
5880,0.0284747034311,-0.170492604375,-0.155685126781,0.127000004053,0.980207681656,0.378249973059,1.14420819283,1.62347841263,1.08771836758
3162,0.576563775539,4.96507978439,0.533185482025,-0.979650020599,0.313771009445,0.157300025225,-0.411517977715,-0.360102117062,-0.220553711057
1282,0.6718339324,0.0998211503029,-1.72387444973,0.656750023365,1.33192288876,-0.582450032234,-0.641150593758,1.14661037922,0.123628109694
3383,0.101000480354,-1.22062814236,0.6345744133,-0.363399982452,-0.104133076966,-0.146599978209,1.05253958702,1.95773637295,1.11030781269
727,0.134365960956,2.77618217468,0.701809942722,0.458600014448,-0.0832031443715,0.514649987221,1.1207228899,3.17000222206,0.463037699461
4792,-0.901417553425,-0.85460460186,-0.157684475183,-0.489549994469,-0.87384557724,0.642549991608,-0.146486029029,0.939624845982,-1.48546075821
4794,0.01989325881,0.231953322887,1.65534842014,0.301050007343,1.7880692482,-0.28845000267,1.13854753971,5.42219638824,1.57666254044
902,0.755834519863,0.0891946703196,0.541213035583,-0.461900025606,-0.416313052177,0.0013000369072,0.760161995888,1.94210612774,1.2434438467
8091,-0.815563201904,0.761631369591,-0.909536004066,-0.994099974632,0.8087631464,0.336600005627,-0.468514621258,1.23210334778,2.26424312592
3486,0.505773246288,-0.29509806633,0.453174769878,-0.6304500103,-0.567249953747,-0.872049987316,-1.39607608318,-2.25633740425,-4.30117034912
10818,0.521313667297,-0.315493017435,1.80766510963,1.13785004616,1.9951043129,1.07314991951,0.612687885761,0.189968630672,0.404086977243
3454,0.394460022449,0.0983151942492,-0.715567708015,0.249549999833,-0.268781483173,0.557900011539,1.21916306019,1.41624522209,0.830991506577
4282,0.315623253584,0.179975137115,-1.81199574471,-0.705350041389,-0.129988148808,-0.282249987125,-1.2312951088,-3.79240942001,-3.73532962799
1605,-4.2327170372,-1.30687963963,-1.1966701746,-0.914950013161,-0.372435241938,-0.624199926853,-1.28155136108,-1.18317496777,-2.06206917763
10644,-1.34818518162,2.99765610695,-0.442740350962,0.169950008392,0.569720506668,-0.719449996948,-1.15416908264,2.20980238914,1.64583301544
2065,-0.671340703964,-0.345499485731,-0.800838410854,-0.753149986267,-1.05096495152,-0.137600004673,-0.988053798676,-2.99548530579,-2.10248088837
8321,-0.255570471287,-0.341327935457,1.18085348606,0.72705000639,0.726985871792,0.477349996567,0.823875725269,2.56338572502,0.909499466419
8503,-0.0828034132719,-0.862991213799,2.36243057251,0.746699988842,0.333110928535,-0.710749983788,0.930275678635,0.847733795643,0.420948803425
7027,0.10012024641,0.243502259254,-1.97989749908,-2.32170009613,-0.39131373167,1.04909992218,0.62490272522,-0.0463018342853,0.936160624027
6850,-0.128719985485,0.234611868858,1.44467830658,0.753899991512,-1.1826723814,0.510349988937,1.45821046829,2.5525803566,0.913751363754
1978,-0.154654175043,-0.124873429537,-1.27921020985,0.00955000147223,-0.467696219683,-0.0412499979138,0.545792460442,-0.588625967503,-0.873547792435
896,-0.793179750443,0.181977301836,0.108950942755,-0.572849988937,-0.317367136478,0.0175500009209,-0.853384852409,-0.380959540606,-0.783919274807
5777,2.7092256546,-1.085034132,0.140140146017,-0.958199977875,0.0427728891373,-1.14765000343,0.214356943965,1.18086123466,-0.758788704872
1846,1.95226287842,0.434948027134,-0.460920453072,-0.0553499981761,0.107613272965,-0.0168500002474,-1.10725450516,1.50889801979,0.714112758636
5925,-0.523829698563,-0.729171395302,-0.3499789536,0.893000006676,0.506252169609,0.283899992704,1.28777170181,-0.362963318825,1.09745061398
142,-0.353105098009,-0.531849741936,0.353605896235,0.413999974728,-1.10583245754,0.251200020313,-0.421642869711,1.51848948002,-0.833242714405
1021,0.334068596363,-1.06057238579,0.462715268135,-0.108350038528,-0.758491098881,1.01314997673,-0.500919997692,1.02534079552,0.811035215855
5699,0.443406254053,1.44520163536,0.221592396498,1.24450004101,0.768639147282,-0.00445002317429,0.845532476902,2.2201089859,0.561762571335
8061,0.144107326865,0.938343405724,-1.08715736866,-0.101099982858,0.218392848969,0.646749973297,-0.682051718235,0.725104749203,-0.346925526857
1870,0.318633973598,0.500596940517,-0.0694005936384,-0.779049992561,0.00257954001427,0.588250041008,0.79057765007,2.52010726929,1.18525373936
1398,-0.107923172414,-0.371377527714,0.145925968885,-2.89005017281,-0.226966500282,0.706650018692,0.220344305038,-1.94785225391,-0.941721379757
3312,-1.82836854458,0.380468964577,-1.15863394737,-0.544749975204,-0.975517094135,0.796000003815,-0.805660009384,-4.54910755157,-2.88343024254
891,0.563760042191,0.663140714169,-1.41994392872,-0.826350033283,-0.682785928249,-0.518249988556,1.36707377434,1.1545394659,0.668618500233
4775,-0.888240695,0.0202161669731,0.891973555088,0.899000048637,-0.24800992012,-0.152550011873,0.124098837376,4.10393428802,0.0500868558884
5111,-0.453918755054,-1.08848404884,-2.58338499069,-0.269100010395,0.124857969582,0.0,-0.0932091623545,-0.940473198891,-0.0994980335236
5696,0.46186631918,0.0209250748158,-1.3340600729,0.740000009537,0.686509311199,-0.39359998703,-1.44511127472,0.935631155968,-2.45287895203
5588,-0.410383522511,0.384445250034,0.636287629604,1.26794993877,0.103294253349,-0.814899981022,1.02036237717,2.95911455154,1.31843483448
6839,0.299361169338,0.274787008762,-0.510021030903,-0.257699996233,-0.0202971100807,0.561399996281,-0.326589792967,0.872341990471,-0.582373917103
329,-0.027831107378,0.824417471886,-0.71758967638,-0.878949999809,-2.4146168232,0.522199988365,0.177759066224,0.153947591782,-0.00451249629259
5058,-0.0235731303692,-0.359427690506,-0.0869983434677,0.288550019264,-0.494824826717,-0.649550020695,0.0950541198254,1.46716105938,0.301410257816
998,-0.597930908203,0.625499904156,-0.209666982293,1.76144993305,0.0574406310916,0.853900015354,-0.47756254673,0.570796430111,-1.79665803909
9134,0.344849795103,0.334476709366,0.694055020809,-1.1196000576,-0.159970626235,-0.310349971056,-0.865953981876,-1.47167825699,-0.352648377419
6616,-0.638247489929,0.37886723876,1.59701240063,-0.118949979544,0.878775715828,0.433600008488,0.696128845215,3.40141487122,1.00557649136
5223,0.349961966276,0.0384245067835,-2.09897446632,-0.72494995594,-0.609125137329,0.699349999428,-1.44966065884,-2.15949010849,-1.92871201038
4690,0.259298443794,0.0702918916941,-1.2030646801,0.542800009251,0.646203994751,-0.509849965572,0.792286515236,-0.0362230092287,1.06932675838
958,-0.314504802227,0.750932812691,0.660815119743,-0.0138500034809,0.120764814317,0.499249994755,0.704190373421,1.69549751282,0.865485191345
1616,-0.348388016224,0.646322250366,1.91663277149,3.12825012207,-1.79410862923,1.90530002117,0.541981399059,1.93851351738,1.08498466015
991,-0.376609712839,0.0368659868836,-0.435677140951,0.467900007963,0.263005882502,0.0,-1.02724075317,-0.315503805876,-5.52123975754
6347,0.723135650158,0.204811185598,1.31824958324,-0.330150008202,1.20164597034,4.94285011292,0.641501069069,1.62504601479,0.747994661331
6714,0.336157739162,-5.01481866837,1.08217966557,-0.541400015354,-0.584857463837,-0.181849986315,-0.902499496937,-0.405783712864,0.371826678514
652,-0.315812766552,0.395277947187,1.35948753357,0.646800041199,-0.581653356552,-0.0216500163078,0.460636854172,1.32554149628,0.786774635315
4331,1.90560090542,0.377888739109,0.797490000725,0.265049993992,-0.104999139905,-0.276050001383,-0.289516121149,-0.893396556377,-2.025608778
7099,0.445115536451,-0.0208766460419,-1.20893859863,-0.0604000091553,-2.6063542366,-1.21055006981,0.320156931877,3.42425370216,0.368466377258
10320,-0.0750310868025,0.887711882591,-0.913723766804,-2.24489998817,-1.68146836758,-0.917549967766,0.153325676918,1.12367343903,0.357574462891
2042,-0.537605762482,-0.358300209045,-0.108516700566,0.728500008583,-0.438244611025,-0.426999986172,1.77608799934,-0.0149322375655,1.22586810589
843,-0.0079048871994,0.149191379547,0.111866272986,0.397450000048,-0.396833002567,-0.316950023174,1.12307953835,1.7881373167,0.856407225132
840,-0.0707516819239,0.195171043277,-1.21916627884,-0.322149991989,-1.63836407661,-0.330799996853,-0.640010595322,-2.52593064308,-0.588249921799
7048,0.283003687859,-0.681589603424,-0.979317843914,0.620999991894,1.09939157963,0.84475004673,-0.377269119024,-0.0501558110118,0.00943140685558
4851,-0.669455528259,-0.0303456187248,0.746511101723,0.464200019836,-0.445094555616,-0.108400017023,0.867419600487,1.57526278496,1.14672243595
6464,-0.215696871281,0.961861670017,0.0603798665106,0.693650007248,-1.35918354988,0.278349995613,0.513819336891,1.10396826267,1.10096609592
23410,-0.343292236328,-0.59586083889,0.651333391666,0.902500033379,-1.14062845707,-0.0860000029206,1.90413057804,-1.18997204304,-1.16995489597
54205,0.938030004501,-4.29962110519,0.189967468381,-0.956550002098,0.0977799445391,0.769000053406,-0.103502959013,-2.22358107567,-2.03808426857
2770,-0.541817486286,-0.252887904644,0.685579180717,2.95219993591,-3.00141763687,0.237099990249,-0.379197925329,-2.73375654221,-0.843126118183
80204,0.521230518818,-0.466656267643,4.41468572617,4.92474985123,-0.119038358331,-0.29905000329,0.169341877103,3.99748969078,0.425233125687
4208,-0.405077248812,-0.206052690744,-0.278301209211,0.32904997468,-2.41373562813,-0.141400009394,0.493266701698,2.20426273346,0.864223599434
1845,-0.139276534319,-0.26599752903,-0.235663414001,0.572399973869,0.0381513088942,1.24709999561,-0.466948091984,0.740643501282,0.957468628883
23368,-1.16295790672,0.119551971555,1.54546976089,0.553650021553,0.327242732048,-0.0848500132561,0.973215222359,2.09224891663,0.668483018875
5583,-0.72517490387,-0.399940848351,1.09746396542,-0.0430499911308,-0.542471110821,-0.375349998474,0.33364340663,-2.67778301239,0.259181082249
8900,0.571931958199,0.797147035599,0.750958383083,0.561399996281,-0.0721066445112,-0.225999996066,0.255898058414,1.80282580853,0.78920930624
581,1.82250893116,0.196343258023,1.00009703636,0.792900025845,-1.09333276749,0.888650000095,0.741111576557,0.643638014793,0.463137894869
6193,-0.574099302292,-0.280892193317,-0.596310555935,1.43910002708,-1.86627006531,0.132699996233,-0.982024788857,0.0206726193428,0.367253392935
6622,-0.449521869421,-1.23765158653,-1.76451563835,-0.619849979877,0.5885643363,-0.471149981022,0.618520200253,1.41932713985,-0.307687371969
11261,0.164956510067,0.150745421648,-0.332753837109,-0.678799986839,-0.364007711411,0.0514499917626,0.828169226646,0.643874168396,0.985552489758
6696,-0.156771823764,-0.381907105446,1.00565886497,-0.0425999984145,-0.543793261051,0.532999992371,0.640352547169,0.0338968634605,0.590172469616
8312,0.740082025528,0.0687317177653,0.066081687808,0.851649999619,0.387836188078,-0.510549962521,0.199709847569,2.32698583603,0.414397120476
835,-0.080311961472,-0.034037899226,-0.151269823313,-0.58544999361,0.397773861885,0.251749992371,-0.532327830791,2.52230811119,0.615907430649
8324,5.54604196548,-0.40023329854,-0.686191380024,-0.864250004292,-0.42524600029,-0.535449981689,1.09738326073,1.03032445908,2.15661096573
1848,-0.489971399307,-0.416663497686,1.26005244255,1.41275000572,-1.97317218781,-0.567350029945,0.0548689961433,1.1445376873,-0.440362930298
154,-0.0238108932972,0.581587612629,-0.654197216034,0.280599981546,-0.12556090951,-0.608299970627,-0.117569893599,0.297822117805,0.0219329688698
4312,0.809566795826,0.470795720816,0.674524128437,-0.189349994063,-0.573637485504,1.05260002613,1.25386857986,1.78085494041,1.49233305454
994,-0.406216979027,-0.495131224394,-1.09004414082,-0.0207500010729,-1.15238368511,-0.472800016403,-0.4251755476,-1.16670310497,-1.9736353159
2048,-0.697057664394,-0.303008139133,0.641234278679,-0.382899999619,-0.139836847782,-0.252900004387,-0.453020364046,0.247343987226,-0.0128835998476
1111,-0.146534785628,0.796357870102,0.709721148014,0.432750016451,-0.44880643487,1.01744997501,1.01556432247,-1.83501291275,-0.394798219204
5154,0.0542381107807,-0.43907931447,-0.298373639584,-0.207800000906,-0.707381188869,0.808400034904,0.574947714806,-1.69091844559,-1.84567940235
2920,-0.668812811375,-0.0435336083174,-0.369490504265,0.485449969769,-0.0938763171434,0.254749983549,-0.947492897511,-0.328009843826,-0.158668890595
3122,-0.93536055088,1.05679869652,-1.25258338451,0.912400007248,-1.0902466774,1.68029999733,0.750245451927,1.12103939056,2.17262196541
2769,-0.0216887593269,0.702598214149,1.27615845203,0.368449985981,-0.695224940777,1.49399995804,0.803129911423,1.7381953001,0.599873483181
5900,-0.344875305891,-0.679847359657,-3.12142896652,0.857850015163,-0.543572545052,-0.392450004816,-0.12676282227,-1.02689123154,-1.2796330452
6304,3.8798687458,-0.692391812801,1.17912352085,-3.21164989471,-0.462620198727,0.0790500044823,0.997245192528,-0.223809674382,0.115317240357
5211,0.0564228594303,-0.682502925396,0.788614332676,0.00470000505447,-1.08009159565,0.104200005531,-0.831232666969,0.702526807785,-1.20186173916
2886,-0.0831734761596,-0.577005684376,0.400853484869,-0.173850014806,0.963805913925,1.10450005531,0.86507076025,1.16510152817,1.3731533289
9261,2.83116531372,-0.485153794289,1.39088976383,-1.57144999504,-0.864011585712,-0.494849979877,-0.505972504616,-1.33832073212,-2.17386293411
8569,1.1906015873,0.788651227951,0.289724379778,0.228499993682,0.502432346344,-0.0633499920368,0.806116342545,0.879047691822,0.54361975193
3303,0.598874151707,0.360206693411,1.06236708164,-0.710700035095,-0.80073839426,0.350600004196,-0.0445266701281,0.465219318867,0.132739543915
5331,0.238606646657,-0.129412874579,-0.80541908741,-0.892899990082,0.284399986267,-0.0352000296116,-0.124175071716,1.26163053513,-0.0149551574141
5347,-0.154852494597,-0.297294080257,-1.74070715904,-0.646499991417,-2.68449664116,0.509550035,-0.036664377898,0.911339223385,-0.607452213764
4638,-0.44517108798,-0.329174041748,-0.0908754914999,-0.531450033188,0.290595054626,0.594949960709,0.0581142418087,0.486739486456,0.30670851469
