rid,DOS024_VCAP_6H:BRD-K92947165-001-01-5:4.96,DOS024_VCAP_24H:BRD-K92947165-001-01-5:4.96,DOS053_A375_24H:BRD-K92947165-001-01-5:4.96,DOS053_A549_24H:BRD-K92947165-001-01-5:4.96,DOS053_MCF7_24H:BRD-K92947165-001-01-5:4.96,DOS053_PC3_24H:BRD-K92947165-001-01-5:4.96
5720,-3.98729991913,-3.47190546989,0.565050005913,-0.975000023842,-0.190999999642,0.696600019932
466,-0.342599987984,-2.01140856743,-0.0197000056505,-0.669350028038,-1.19130003452,0.70300000906
6009,0.47499999404,0.337590843439,1.10750007629,0.243099987507,-0.661599993706,-1.28410005569
2309,-2.26060009003,0.672966241837,-0.0415999889374,0.82824999094,0.0159000009298,0.606999993324
387,2.90229988098,4.81137514114,1.05719995499,0.32594999671,0.21819999814,-2.37820005417
3553,3.88529992104,-0.5556666255,-1.16514992714,-0.963850021362,-1.48479998112,-2.22029995918
427,0.513899981976,-0.726914525032,0.0171000063419,0.0221999883652,-0.821200013161,0.0344999991357
5898,-0.279599994421,-0.117957308888,-0.905050039291,-0.299099981785,-3.10800004005,-1.28729999065
23365,-0.0262000001967,1.09793817997,0.303149998188,0.511650025845,-1.82099997997,-0.122699998319
6657,2.19219994545,-0.657811582088,0.0259999930859,0.0864000022411,0.909900009632,-1.06210005283
5054,1.34210002422,2.32239723206,-0.184349983931,-0.412250012159,0.0,0.0401999987662
3108,0.0548000000417,1.87328505516,0.0609500035644,-0.237299978733,3.73210000992,1.07500004768
1950,2.7811999321,-1.57937324047,-0.274300009012,-0.140550017357,1.06439995766,0.29240000248
351,0.0,0.29212257266,-0.313149988651,1.0625,0.605799973011,0.303900003433
4846,5.26630020142,0.300323873758,1.24639999866,-0.326800018549,-0.427300006151,-0.757600009441
1452,-0.371300011873,0.117401793599,0.827149987221,-0.854449987411,-0.509599983692,-0.279100000858
4776,3.4849998951,-1.86465227604,-0.474150002003,-0.508499979973,-0.465200006962,-0.94889998436
6908,-3.94219994545,-0.700278162956,1.12240004539,-0.274450004101,0.221499994397,0.569800019264
672,-0.797699987888,-1.48765015602,0.0570499897003,0.363650023937,-0.939300000668,0.116899996996
5710,-4.94880008698,-0.442275822163,0.648550033569,-0.461450010538,0.945399999619,-1.14520001411
2115,0.582499980927,-0.364693909883,-1.8370500803,-1.37199997902,-1.78489995003,-1.30550003052
7015,5.01469993591,-0.894271314144,0.179450005293,-0.779850006104,-0.668200016022,-1.03620004654
8726,1.84010004997,0.822218775749,1.56069993973,0.295549988747,-1.93540000916,0.269100010395
2185,4.47009992599,0.385238498449,-1.35714995861,-0.115250021219,-0.0282000005245,-1.33860003948
3315,2.14070010185,-0.03698374331,-0.125650003552,0.608150005341,-1.53980004787,-0.764800012112
5289,0.293999999762,-0.613344788551,-0.758199989796,-1.10089993477,-1.09459996223,0.300599992275
868,1.88810002804,0.206735432148,-1.02795004845,-0.73685002327,1.08099997044,-0.567200005054
1677,0.621800005436,-1.0359607935,-0.747850000858,-1.58949995041,1.52219998837,0.675499975681
7043,0.261700004339,0.210182189941,-0.83109998703,0.175650000572,-0.9632999897,-1.36660003662
5613,-0.723999977112,-1.76549077034,-1.38945007324,-0.0189000070095,-0.988499999046,0.15719999373
595,-1.45420002937,0.130804985762,0.709649980068,1.17250001431,-0.412900000811,-1.46150004864
