rid,DOS059_A549_24H:BRD-K28096758-001-01-3:5,DOS059_HT29_24H:BRD-K28096758-001-01-3:5,DOS059_MCF7_24H:BRD-K28096758-001-01-3:5
5720,0.0712500065565,0.152499988675,-0.394999980927
466,0.745849967003,1.13659989834,-0.246849998832
6009,0.746949970722,0.615999996662,-0.708649992943
2309,0.819599986076,0.603650033474,-0.414350003004
387,-0.32950001955,0.188799992204,-1.06780004501
3553,-0.893949985504,-1.0366499424,0.443899989128
427,-1.2664000988,-1.19359993935,-0.681050002575
5898,0.493999987841,-0.878449976444,0.39025002718
23365,1.00300002098,2.04145002365,-0.228450000286
6657,-0.570699989796,-0.195600003004,-0.361499994993
5054,0.549049973488,-0.0830500125885,0.399850010872
3108,-1.10695004463,-0.695450007915,0.559099972248
1950,-0.501549959183,-0.565999984741,0.244499996305
351,0.600849986076,-1.07029998302,0.273100018501
4846,-0.62944996357,-0.823799967766,-0.996450006962
1452,0.736299991608,0.637950003147,-0.471549987793
4776,-0.0967499911785,-0.854250013828,0.195399969816
6908,-0.293600022793,0.229200005531,-0.633450031281
672,-0.318399995565,-1.89045000076,-0.255549967289
5710,-0.370000004768,-0.153350025415,-0.00709998607635
2115,-0.00854998826981,-0.667800009251,0.22270001471
7015,0.901750028133,-0.963799953461,0.250099986792
8726,0.249799996614,-1.73399996758,0.531299948692
2185,-0.785300016403,-0.654649972916,0.241250008345
3315,-0.0117500424385,1.05040001869,-0.935150027275
5289,-0.678850054741,0.734899997711,-0.0412999987602
868,0.18544998765,-0.0557000003755,0.717899978161
1677,-0.695649981499,0.388650000095,2.10590004921
7043,-0.344750016928,-0.35379999876,-0.15609999001
5613,-0.325550019741,0.365649998188,0.107550002635
595,-0.0494499802589,0.98759996891,-0.262199997902
4793,-0.396549999714,2.75049996376,0.110550001264
2736,0.48449999094,-1.03380000591,-0.647950053215
5290,-0.768000006676,-0.517800033092,-0.150049999356
6194,0.337249994278,-0.854799985886,-0.00170000002254
1676,0.117350004613,-5.03555011749,0.428299993277
23512,-1.02534997463,-0.756049990654,0.240000009537
148022,-0.996349990368,-0.127550005913,0.333249986172
1906,-0.192099988461,-3.85554981232,0.338999986649
8878,-1.29190003872,1.14989995956,-1.85545003414
3091,-1.07685005665,-2.1656498909,0.46280002594
5743,0.761049985886,1.27065002918,0.268449991941
5321,-1.69230008125,-1.95720005035,0.0126999914646
4144,0.707249999046,0.441749989986,-0.158450007439
1981,-1.71234989166,-0.67610001564,-0.600600004196
695,1.16314995289,0.413599967957,2.55809998512
10398,-0.484950006008,-0.173300012946,0.018649995327
5708,0.335550010204,-0.214450001717,-0.614699959755
1213,-0.608699977398,0.204099982977,0.413399994373
226,-0.0587500035763,0.931349992752,-0.990400016308
6777,0.00470000505447,-0.306849956512,4.07509994507
2113,-1.14725005627,0.456799983978,0.178100019693
3329,-0.205099999905,0.893749952316,-0.790250003338
1050,1.4306499958,1.48399996758,1.65925002098
9491,0.447299987078,-0.491000026464,0.316749989986
22926,0.447650015354,-0.914299964905,-1.64320003986
5899,-0.949349999428,1.57224988937,-0.351099997759
5467,1.06340003014,1.88354992867,0.279350012541
6774,0.258599996567,0.499099999666,0.241349995136
1788,0.0515000075102,-0.150350004435,-0.464800000191
5921,0.0183000005782,1.51884996891,0.973599970341
5721,0.338550031185,-0.112399995327,-0.0520499944687
2263,0.263549983501,-0.354999989271,0.673050045967
808,1.5232000351,0.133000001311,0.266499996185
30001,-0.532050013542,-1.44194996357,0.416750013828
348,0.137350007892,-0.636999964714,-1.37444996834
30849,0.210900008678,0.486999988556,0.892499983311
1454,2.02495002747,0.386849999428,0.192599996924
6500,0.101999998093,0.0365000367165,-0.193650007248
5627,0.72494995594,1.14209997654,-0.720899939537
5715,-0.749249994755,-0.744949996471,-0.585099995136
4791,0.230049997568,-1.28034996986,-0.168999999762
