rid,CPC014_A375_6H:BRD-U66370498-000-01-0:10,CPC014_A549_6H:BRD-U66370498-000-01-0:10,CPC014_A549_24H:BRD-U66370498-000-01-0:10,CPC014_ASC_24H:BRD-U66370498-000-01-0:10,CPC014_HA1E_6H:BRD-U66370498-000-01-0:10,CPC014_HCC515_6H:BRD-U66370498-000-01-0:10,CPC014_HEPG2_6H:BRD-U66370498-000-01-0:10,CPC014_HT29_6H:BRD-U66370498-000-01-0:10,CPC014_MCF7_6H:BRD-U66370498-000-01-0:10,CPC014_MCF7_24H:BRD-U66370498-000-01-0:10,CPC014_NEU_24H:BRD-U66370498-000-01-0:10,CPC014_NPC_24H:BRD-U66370498-000-01-0:10,CPC014_PC3_6H:BRD-U66370498-000-01-0:10,CPC014_PC3_24H:BRD-U66370498-000-01-0:10,CPC014_PHH_24H:BRD-U66370498-000-01-0:10,CPC014_SKB_24H:BRD-U66370498-000-01-0:10,CPC014_VCAP_6H:BRD-U66370498-000-01-0:10,CPC014_VCAP_24H:BRD-U66370498-000-01-0:10,NMH002_FIBRNPC_24H:BRD-K45834949-001-01-6:10,NMH002_FIBRNPC_6H:BRD-K45834949-001-01-6:10,NMH002_NEU_6H:BRD-K45834949-001-01-6:10,NMH002_NEU_24H:BRD-K45834949-001-01-6:10,NMH002_NPC_6H:BRD-K45834949-001-01-6:10,NMH002_NPC_24H:BRD-K45834949-001-01-6:10
5054,-0.316116988659,-0.55655837059,-0.968423247337,-0.0419028252363,-0.493725955486,0.222531616688,-0.742172777653,0.11612405628,-0.370524168015,2.11346316338,-2.11945009232,0.393549501896,0.241734132171,-0.845938324928,0.210122674704,0.170577064157,-0.48692715168,0.752599656582,-0.285533308983,0.00189960375428,1.04663944244,0.486190885305,-0.223090782762,-0.513267397881
3108,0.579272866249,1.30942666531,0.0154773592949,-0.396346449852,-0.161607474089,-0.328022956848,-0.301254749298,0.552023947239,-0.0333497151732,-0.335064947605,0.164200007915,2.43847680092,-0.0370521172881,-0.172942221165,-0.900101304054,-0.60853856802,-0.346169561148,2.4031085968,-1.29516673088,0.0260358117521,0.736738026142,-0.218472182751,-1.56515240669,0.390939056873
1950,0.549118280411,2.27998328209,-0.904075860977,0.0307525396347,0.484889000654,0.200686052442,-0.40389880538,-0.989902675152,0.218732878566,1.06195676327,-1.23629999161,2.34950041771,-1.30486381054,-0.877625226974,-0.00128502771258,-0.0413502380252,0.199891462922,2.76772594452,-0.00760000944138,-0.716980397701,0.297450482845,-0.308780550957,-0.875161290169,0.0164175182581
351,-0.547501504421,0.304702311754,-0.642507612705,-0.733001232147,0.984848499298,0.278708040714,0.285703420639,-0.422816157341,0.0469267442822,1.00105583668,-0.00135000003502,0.512278974056,-0.635781168938,-0.0594147592783,0.000695635681041,-0.143458098173,-0.161552190781,-1.51283729076,-0.230900004506,-0.431353747845,0.0332984849811,-1.9038592577,-0.89928817749,0.445681720972
4846,0.997310638428,2.01550579071,0.722558557987,-0.568140268326,-0.41565695405,0.201352387667,-0.132117837667,0.140426635742,-0.834883928299,-0.723555386066,-2.18685007095,0.0225354842842,-1.0085901022,-0.630576789379,-0.230280146003,0.0593632683158,-0.378720849752,3.24606204033,0.0995666384697,0.137964874506,0.873925924301,0.762813687325,-0.430469602346,0.488768070936
1452,-0.333495169878,0.939680337906,0.292999267578,-0.374380409718,-2.13743138313,-0.262829720974,-0.196700230241,0.307804048061,0.892824470997,-0.85912334919,-1.2826499939,-0.0205645188689,0.325137674809,-0.138539746404,-0.314146786928,-0.402433097363,-1.10665225983,0.453758239746,0.128833338618,0.313851058483,0.000700080767274,0.279395639896,0.649490356445,-0.0423586219549
4776,0.01254093647,2.23795080185,-1.10100674629,-0.573639512062,-0.417310893536,-0.575703084469,-0.517931759357,-0.182965666056,-0.300543159246,0.912263154984,-0.527500033379,-0.0343805216253,-0.557888031006,-0.223651736975,0.355269104242,-0.602273404598,0.21106813848,2.23625612259,-0.11346668005,0.171262830496,0.834254920483,0.265037685633,0.382436722517,-0.102640628815
6908,0.493223309517,-1.31055676937,0.91558265686,-0.123176068068,-0.905181407928,-0.0290034525096,-0.269413590431,-0.0399324372411,0.345801055431,-0.658038079739,0.0740000009537,-0.0952631160617,0.434613883495,-0.215885087848,-0.662650465965,-0.224074155092,0.252185881138,-2.76467943192,0.560699999332,-0.130235925317,-0.750518321991,-0.514080762863,-0.138543605804,-0.501807272434
672,0.668795585632,-0.232803374529,0.66090297699,0.190431773663,0.407330095768,-0.0594073534012,0.515511453152,0.315030962229,1.64844989777,0.0324238985777,-1.04375004768,0.421591579914,0.0734571665525,-0.98566609621,0.364563047886,-0.170163407922,-0.147508755326,-0.43629989028,-0.254466682673,-0.271147161722,1.02725028992,-0.236305952072,0.820386052132,0.7024345994
5710,0.38523042202,-2.33069729805,0.0887658447027,-0.0449209585786,-0.169827997684,0.984219551086,-0.114965811372,0.214020863175,-0.192164152861,-1.50038552284,0.0353000164032,-0.300134390593,-0.0284550134093,-0.941662430763,-0.0799490734935,0.346522301435,0.346799552441,-1.0090290308,-0.239966705441,0.498254358768,-0.501978218555,-0.000510960817337,-1.22350013256,-0.640573263168
2115,0.258176296949,0.72255396843,-0.0321492254734,0.091267734766,0.156773537397,0.611865341663,0.386491566896,0.571231782436,-0.146857723594,1.21695995331,-0.344750016928,0.0950086340308,0.282599300146,0.734606385231,-0.278659790754,-0.0421169698238,0.0211202707142,3.93787407875,-0.617133378983,-0.678750038147,0.256262242794,3.03346991539,0.600036501884,0.687448859215
7015,0.645563364029,2.41327643394,-0.748096942902,-0.565483510494,-0.0750763788819,-0.143521636724,0.128253534436,-0.220499753952,0.320396900177,1.42397916317,-2.11765003204,0.0414934754372,-0.306465357542,-0.150854349136,-0.195946574211,-0.16936005652,-0.258134037256,2.22387719154,0.0500000119209,-0.0757048800588,0.62932062149,-0.183721125126,-1.00752878189,-0.221295684576
8726,-0.67086327076,1.01529037952,0.848107099533,-0.296985208988,0.303447008133,0.892270207405,1.16627156734,-0.236282244325,0.734862625599,-0.178212344646,-1.62814998627,5.12398290634,0.272309988737,0.218020275235,0.699635863304,0.165814399719,0.32790106535,-0.0539840757847,-1.12986671925,-0.0864592194557,-0.246043607593,0.540393590927,0.691850304604,0.753342568874
2185,-0.297227472067,2.15131545067,-1.19900798798,-0.368041664362,0.557611584663,-0.172953188419,-0.397586911917,-0.294358432293,-0.596422433853,1.20009219646,-0.958950042725,-0.0749501660466,-0.585284292698,0.424650579691,0.627021551132,-0.174152642488,-0.0897665470839,2.25101613998,0.322900056839,-0.0831619203091,1.16186332703,0.263947069645,0.062484651804,-0.371581315994
3315,0.330794513226,-1.8986800909,0.500265598297,0.0222674366087,0.0176240801811,0.203616201878,-0.00809010118246,0.260463833809,-0.575066506863,-0.525635182858,0.686549961567,-0.0632543489337,0.37876278162,1.02920269966,-0.399739295244,0.0139915589243,0.705498158932,2.06176757812,-0.240700021386,0.260202676058,-0.490570366383,-1.35477101803,-0.524602472782,0.123033955693
5289,0.309368252754,0.928144931793,-0.807760834694,0.407396703959,-0.247615799308,-0.49375140667,-0.354126214981,-0.503275990486,1.35128736496,1.10187697411,-1.1237000227,-1.34512639046,-0.804312467575,0.148026108742,-0.318306684494,-0.552707016468,-0.601758301258,1.6966189146,-0.000666677951813,-0.546079933643,0.583126068115,-0.026024594903,0.246706590056,0.127406954765
868,-0.185973152518,1.12409365177,-0.870584189892,0.478423982859,0.384306520224,0.567003011703,0.42664322257,0.442281961441,0.516363978386,0.274905830622,0.0881999731064,0.287516534328,3.33155202866,0.320448040962,0.674289107323,-0.19023616612,-0.253682941198,2.26119756699,0.0117999911308,0.882168650627,0.0531424991786,-0.696026086807,0.708883702755,-0.514223694801
1677,-0.0316900014877,2.43570423126,0.116183064878,-0.453893452883,0.200551733375,0.702991247177,0.335808873177,0.279516249895,0.710132658482,1.33283495903,-0.406549990177,-0.158682599664,0.931771814823,0.447799026966,2.35352349281,-0.405569046736,-0.548646807671,5.25384998322,-0.322533339262,-0.558748066425,0.814308345318,0.408430099487,0.0868764594197,-0.730325341225
7043,-0.7654941082,1.24444711208,-0.881834149361,-0.790814399719,0.337363868952,0.570129334927,-0.0267347432673,0.0145364338532,0.243651792407,0.304046332836,-0.557699978352,0.203938707709,-0.526831567287,0.851038575172,1.03830897808,-0.220476999879,0.0240049213171,2.25198554993,0.0557333379984,0.197965100408,0.775045275688,0.474607825279,0.764460682869,-0.185116559267
5613,-0.601950287819,0.445547878742,-0.724978208542,-0.408471941948,1.42445039749,-0.549436092377,-0.478161036968,-0.0155187919736,-0.130560100079,0.60373032093,-0.442299991846,0.00824995711446,-0.54631870985,0.221351385117,1.12334799767,0.478921681643,-0.0217028297484,2.5148062706,0.0515000000596,-0.0875786840916,1.31286430359,1.12937092781,0.957870364189,0.645786583424
595,0.228658229113,-0.523317813873,0.542698204517,-0.667370855808,0.00534899532795,1.02437233925,0.523509860039,0.658980131149,0.199186965823,-0.124635614455,4.28920030594,-0.0637300163507,1.3953243494,-0.199855819345,0.239311352372,-0.0729484111071,-0.569314062595,-0.791743695736,-0.426099985838,0.270606398582,0.394466489553,-1.23658359051,0.555580556393,0.591317474842
4793,0.661368012428,-1.33692324162,3.06794309616,-0.155291989446,-0.613072514534,0.530721962452,-0.346070289612,-0.0551693029702,0.909794151783,0.431045144796,-0.406749993563,0.16471734643,1.10839223862,0.487723827362,-0.429064273834,0.254780083895,-0.329586654902,3.03819656372,0.797900080681,-0.492595881224,-0.665490567684,-0.0698616504669,-0.0195183455944,-0.204803735018
2736,0.261802434921,1.41005241871,-0.385410606861,-0.656628727913,0.318974137306,-0.652786016464,-0.37666362524,0.0865837410092,1.01182997227,1.14306402206,-0.91814994812,0.500488877296,-0.73289835453,0.0485206022859,0.497572541237,-0.0336576104164,0.296960294247,2.66760516167,0.869366705418,0.248328745365,0.967649400234,0.534476399422,1.00001382828,0.403942525387
5290,-1.20895862579,2.21375226974,-0.727705538273,0.406825065613,1.23903131485,0.295913726091,0.0787411481142,-0.855747103691,-1.36093831062,1.10254108906,-1.95300006866,-0.474786043167,-1.29214930534,-0.214480534196,-1.17078864574,0.235040605068,0.168206632137,1.38456273079,0.140966653824,-0.614775419235,-0.0570207238197,0.113372430205,-0.617587387562,-0.18909189105
6194,-0.251033306122,-0.0775338634849,-0.26017421484,-0.383312135935,0.000204149837373,0.000437211594544,0.000298708648188,-0.149914368987,-0.291084170341,0.934787511826,-1.11289989948,-7.53300337237e-05,-0.230817437172,-0.964059591293,-0.00136370770633,-0.519982933998,-0.000748534337617,-1.31285178661,0.158466666937,-0.0515114217997,-0.00185329199303,-0.000195159052964,-1.09184575081,0.348144292831
1676,-0.572799444199,1.72031950951,-0.332065761089,-1.25598621368,0.520722985268,0.291276723146,0.427365779877,0.149337679148,-0.196939766407,0.363639563322,-1.30089998245,0.1163553074,-0.922502160072,-0.222950041294,0.0161065012217,-0.583737432957,0.289211750031,1.64489769936,-0.510099947453,-0.502622246742,1.36690425873,0.168746188283,0.833557546139,0.0207279771566
23512,0.672898471355,-0.38997387886,0.346861124039,0.105013072491,0.111806571484,0.55762887001,-0.166363835335,0.819548726082,1.39861190319,-0.934371292591,-0.381799995899,0.717510223389,-0.582390189171,-1.11010110378,0.801085352898,-0.0936238020658,0.920722067356,-4.20670843124,-1.01380002499,0.207491800189,0.153055399656,0.110832720995,0.921319723129,0.790469169617
148022,0.248853757977,1.40605854988,-0.421415686607,-0.409181535244,-0.288389652967,-1.14755058289,-0.902695775032,0.0505732931197,-1.22594773769,0.0606454089284,-1.23485004902,0.39408275485,1.09362125397,0.813305974007,-0.202842384577,-0.476700037718,0.703418850899,0.306901395321,-0.491033375263,0.149381041527,0.888773441315,-0.215136557817,0.721881389618,0.0040448307991
1906,-2.22094297409,-0.12403768301,0.043361261487,-0.874136865139,0.118321478367,-0.787821471691,-0.229591667652,0.653415679932,0.230017617345,0.903423964977,-1.93840003014,-0.343592077494,-0.677475333214,0.146831139922,0.214647382498,0.0509748719633,-0.745183706284,1.50515568256,-0.0236333459616,-0.344501405954,1.24350619316,0.23959890008,0.627869486809,-0.36246496439
8878,-0.477518886328,-5.16363239288,-0.324114143848,-0.286240518093,-1.50171518326,-0.268449753523,0.113491296768,-0.888679265976,-0.0582387149334,-1.46282398701,-0.641799986362,1.12182128429,-0.79589754343,-1.14193344116,-0.0007266458706,-0.315816164017,0.125569969416,-3.13188409805,-0.405866652727,0.216469049454,-1.32462012768,-0.710294127464,-0.330738574266,-0.604847550392
3091,0.187419340014,-0.381818175316,-0.360586225986,-0.635831594467,0.404008030891,-1.32517158985,-0.432254374027,-0.978482306004,0.193258240819,-0.839101672173,-2.38394999504,0.613245069981,0.383711457253,0.430967748165,0.0123997265473,-0.18665727973,0.336597621441,0.266823887825,-0.344533383846,0.153930813074,0.0193727314472,0.0331598222256,-0.221420004964,0.712114274502
5743,-0.705617547035,0.233002215624,0.639186263084,0.0220040008426,0.194820016623,-0.370142012835,-0.353012859821,0.218240320683,0.706073820591,1.03042066097,3.57144999504,-0.0340490192175,0.795971572399,1.25588417053,0.0257612168789,-0.602383613586,-0.0958916917443,4.57722854614,-0.016266644001,0.0169207677245,0.267497986555,0.0110640227795,-0.51800006628,-0.42253100872
5321,-0.485794246197,0.0545594468713,-0.488496184349,0.0982874929905,1.03492927551,0.249538511038,-0.733939349651,-0.656340122223,-0.195866003633,0.979040384293,-0.576349973679,-0.0402081944048,-1.00747549534,-0.206486359239,-0.117859087884,-0.480292499065,-0.0556119643152,1.20452725887,0.109100043774,-0.674226522446,0.542241632938,0.799885749817,-0.160400748253,-0.440165579319
4144,-1.53165435791,0.715282201767,0.281350433826,0.127319768071,0.496699154377,0.394766688347,-0.0673356801271,0.0510095842183,0.315232038498,0.678275287151,-0.165699988604,0.83922290802,-0.0925780460238,0.716369628906,-0.0013898932375,-0.2585311234,-0.38019824028,-0.241359189153,0.138166666031,0.255804121494,-1.77470862865,1.5639398098,-0.587676644325,-0.217336118221
1981,0.879371166229,0.96131837368,0.880788326263,-0.776759326458,0.166969031096,-0.125951573253,1.29181277752,0.282188951969,-0.72175514698,-0.0612625032663,-1.27640008926,0.816724538803,1.18352901936,0.000472605228424,-0.169895768166,0.122506700456,-0.86548268795,1.9655482769,-0.19853335619,0.370643794537,0.575990021229,0.261713981628,0.723497390747,0.0824990719557
695,2.06043577194,1.58623290062,-1.53173685074,-0.345483094454,-0.437105238438,0.402814149857,0.346170604229,-0.00520183611661,0.498682260513,0.224238991737,-0.414649993181,0.285689741373,-0.234070897102,-0.260748684406,1.08398258686,0.00966274738312,-0.375918954611,2.11636734009,0.0938333272934,0.0530663430691,0.652030944824,1.26530230045,0.628932476044,-0.218582257628
10398,-0.0196212232113,1.31815123558,-0.827493727207,-0.656697750092,-0.151529073715,0.217470794916,-0.838747859001,0.930422008038,1.74551820755,1.01973426342,-0.113800004125,-0.516603946686,0.541285037994,-0.434372365475,-0.493406414986,-0.175125926733,0.0193269085139,1.60351514816,0.0461000055075,0.526805698872,1.04775774479,0.414211392403,0.215703293681,-0.895594954491
5708,-0.241064876318,-0.142573624849,0.718412876129,-0.0157330799848,-0.030642464757,-1.90437853336,0.34018433094,0.75582575798,-0.367033004761,-0.673294842243,-2.76405000687,0.0076821744442,0.0539413876832,0.0731083899736,-6.19872760773,-0.465736567974,0.0791391581297,3.01386880875,-0.0929333269596,-1.35098302364,-0.465433627367,0.412174582481,0.173837661743,-0.363316327333
1213,0.609253048897,-1.64062976837,0.725458800793,0.466116279364,-0.701369047165,1.01557219028,0.151404201984,-2.59825181961,-0.134347170591,-0.939306616783,0.390349984169,-0.321468532085,0.884506464005,0.286721110344,0.189113080502,0.136610612273,-0.313851624727,-7.4079875946,-0.391033321619,0.674755036831,-0.744187057018,-0.188269421458,0.478132814169,0.0769764631987
226,-0.697064399719,-1.14759743214,0.183643966913,-0.197630539536,-0.791611433029,0.316118270159,0.573342382908,-1.1391377449,-0.451372653246,-1.26590251923,-0.550150036812,-0.10422553122,0.699684560299,0.81436175108,0.63815164566,0.248363047838,-0.172793090343,-1.36101639271,-0.0447333455086,0.271662265062,-0.806321263313,-0.0862485170364,0.928281664848,-0.558672308922
6777,0.0898698121309,0.683639705181,-0.105122283101,-1.12822139263,-0.390436708927,1.01241183281,-0.10677498579,0.0734400674701,0.513297379017,0.222027167678,-0.891000032425,-0.143251121044,-1.15285491943,-0.901339054108,0.533718645573,-0.566255390644,-0.21445158124,2.13163900375,-0.484833300114,-0.266933470964,0.0847379863262,0.400616139174,0.23580634594,0.290715813637
2113,-0.0459097102284,0.660209000111,-0.58772611618,-1.21421611309,-0.716095149517,-0.11198078841,-0.160525605083,-0.317913264036,0.767215013504,0.839060485363,-0.691699981689,0.17314606905,0.843927681446,0.0792770683765,0.78359490633,-0.138843029737,0.664375603199,1.74676835537,0.178733333945,0.440647214651,1.53828966618,0.298753768206,0.91214042902,-0.101601399481
3329,0.540610015392,-1.51413559914,0.814001142979,0.0365009903908,-0.341872781515,0.00574585795403,0.0923979580402,0.346823036671,-0.755751848221,-0.67293459177,-0.408950001001,0.0449275448918,0.327846199274,0.456900298595,0.5647996068,-0.0142842382193,0.0125477984548,-2.00242352486,-0.123633340001,0.212832167745,-0.578495621681,-0.153731748462,0.235521331429,0.0806263834238
1050,0.646667122841,-1.37632703781,-0.141535028815,0.039538461715,-0.168558225036,0.79911839962,0.5014103055,1.43132376671,0.023878864944,-0.182579115033,0.825549960136,-0.19234007597,0.850748419762,-0.893643975258,0.231579080224,-0.0661094635725,0.332118451595,-0.644340515137,-0.25286668539,-0.303759992123,-0.666605472565,-1.24273443222,-0.588318228722,2.8951177597
9491,-1.20847463608,1.43820393085,-0.279217720032,0.0451526418328,0.154220178723,-0.295519441366,-0.68101131916,-0.519832313061,0.466832458973,0.808285117149,-0.427949994802,-0.445891618729,-0.666013598442,-0.176211535931,-0.211643472314,-0.152282357216,0.455354213715,1.45614039898,0.352800011635,-0.551839351654,2.04768443108,0.477323412895,-0.299796491861,-0.47684776783
22926,0.514577627182,0.6552541852,-0.34654006362,0.267577499151,-0.0679929107428,0.943924546242,0.364964872599,0.431654721498,0.053486533463,0.714269459248,-0.835700035095,-0.177609160542,0.900037586689,0.361308574677,0.436202913523,-0.142002999783,0.551573991776,2.57494401932,0.506733357906,0.283021360636,0.720805168152,1.10252714157,0.966292023659,-0.359942674637
5899,0.629411995411,-0.624271512032,-0.0851518064737,-0.152201503515,-0.870844125748,-1.21262812614,-0.269476622343,-0.425552278757,0.222103208303,-0.962016224861,-0.308600008488,-1.01501965523,0.140214622021,-0.49625647068,-0.458610534668,-0.400335252285,-0.545755326748,1.70901334286,0.342566668987,-0.408087670803,0.237647071481,-0.0223857760429,-0.341803133488,-0.21291026473
5467,-0.0350777953863,2.35161519051,-0.967901051044,-0.832042336464,0.128797590733,-0.342666625977,1.55276942253,-0.244292035699,0.580592632294,0.483216822147,1.65044999123,2.21798563004,-0.197417169809,0.754076838493,1.49096906185,-0.146226495504,0.383166402578,3.01176023483,0.371666699648,0.0881305783987,0.268094956875,0.178547367454,0.554940223694,-0.314727365971
6774,0.0218446701765,0.273611366749,-0.364813089371,0.106559991837,-0.186333835125,0.736662864685,-0.0812980607152,0.636927902699,-0.0638453215361,0.00170908123255,-1.53964996338,-0.492497801781,0.182597607374,-0.0552644208074,-0.0840915068984,0.384604036808,-0.789887547493,2.02322626114,-0.20123334229,0.529915928841,0.176760464907,1.47134435177,0.700608372688,0.506490707397
1788,-0.694627523422,1.22455406189,-1.50563263893,-0.949450612068,0.0851385816932,-0.484131872654,-0.870019376278,-0.193290427327,0.327470600605,0.737467229366,-1.43690013885,0.221230179071,-0.663489162922,0.388014823198,0.289479613304,-0.205596983433,-0.20209556818,1.61006975174,0.142200022936,-0.258777439594,1.21637701988,0.127479061484,0.0893056541681,-0.464269816875
5921,0.246853411198,1.09838056564,-0.111208103597,0.0827850028872,-1.47712039948,0.614296913147,-0.407586872578,0.954695403576,0.266885399818,-0.447548538446,1.81834995747,0.396795719862,0.0150844166055,0.507747411728,0.871696054935,0.178880244493,0.429240971804,1.97406411171,0.352066665888,-0.365027487278,-0.424048155546,0.0772907882929,0.195647448301,0.268676012754
5721,0.46886742115,-1.59031200409,0.777425706387,0.487436652184,0.160407692194,0.147109389305,-0.0076090246439,-0.150333315134,-0.00429099053144,0.102504350245,0.893550038338,-0.380850970745,0.426607310772,-0.227502584457,-0.583470344543,-0.0668346434832,-0.024870460853,-0.371271103621,-1.11900007725,-0.854539036751,-1.34353232384,-0.130095645785,-0.640609264374,0.788215398788
2263,0.0563246309757,1.66002643108,-1.22772300243,0.214808121324,-0.0216185003519,-0.113612122834,-0.358752369881,0.357776254416,0.852713286877,0.772618234158,-0.539599955082,-0.486764788628,-0.80448538065,-0.281481295824,-0.0852580368519,-0.331179022789,0.287617683411,1.15137982368,0.065099991858,-1.22262859344,0.932114064693,1.31961274147,-0.517748296261,-0.137392163277
808,-0.562586247921,2.1573946476,-0.49183884263,-0.583696007729,0.494034707546,-0.237178683281,0.235270872712,0.143535792828,0.0842677652836,0.479770749807,-0.809249997139,-0.180045038462,-0.457142919302,-0.330301463604,-0.231877297163,-0.702158629894,-0.123545467854,1.76497089863,-0.00350004434586,-0.923258185387,0.173880591989,0.518426597118,-0.0483716204762,-0.401757180691
30001,0.65090239048,-0.646614909172,0.72117972374,-0.427535653114,-0.361606657505,-0.243515893817,-0.0561104901135,0.187875539064,-0.397313773632,0.548303365707,0.225900024176,1.34401834011,0.602169215679,0.419198453426,-0.643405258656,-0.428641408682,-0.326244086027,1.0879689455,-0.44853335619,0.0837445110083,0.257755160332,-0.777234137058,0.930269122124,0.32388573885
348,0.863769590855,3.62548065186,-1.15249943733,0.0546200536191,0.0646038353443,-0.164399087429,0.11238963902,-0.765803277493,-1.04525113106,0.634620308876,0.177399992943,0.782457828522,-0.443178266287,-0.199462503195,-0.4545750916,1.26212048531,-0.285947233438,2.55262565613,0.309000015259,-1.39496850967,0.124464541674,0.21901063621,-0.709672212601,-0.0547544583678
30849,-0.505463659763,-1.41271460056,-0.555953383446,0.442971408367,-1.73677182198,-0.0541958808899,-0.17913171649,-0.609316110611,0.739594936371,0.130885258317,1.76514995098,-0.48802497983,0.181066125631,0.772149026394,4.17415618896,-0.239591419697,0.0399688184261,-0.0313500463963,-0.412200033665,-0.121240884066,-1.1606054306,-1.02010667324,0.198050200939,0.125737830997
