rid,CPC001_HA1E_6H:BRD-K96362535-001-02-4:10,CPC003_HA1E_6H:BRD-A02176148-001-02-2:10,CPC001_HA1E_24H:BRD-K96362535-001-02-4:10,CPC003_HA1E_24H:BRD-A02176148-001-02-2:10,CPC001_HCC515_6H:BRD-K96362535-001-02-4:10,CPC003_HCC515_6H:BRD-A02176148-001-02-2:10,CPC001_HCC515_24H:BRD-K96362535-001-02-4:10,CPC003_HCC515_24H:BRD-A02176148-001-02-2:10,CPC001_PC3_6H:BRD-K96362535-001-02-4:10,CPC003_PC3_6H:BRD-A02176148-001-02-2:10,CPC001_PC3_24H:BRD-K96362535-001-02-4:10,CPC003_PC3_24H:BRD-A02176148-001-02-2:10,CPC001_VCAP_6H:BRD-K96362535-001-02-4:10,CPC003_VCAP_6H:BRD-A02176148-001-02-2:10,CPC001_VCAP_24H:BRD-K96362535-001-02-4:10,CPC003_VCAP_24H:BRD-A02176148-001-02-2:10,CPC015_A375_6H:BRD-A02176148-001-02-2:10,CPC015_A549_6H:BRD-A02176148-001-02-2:10,CPC015_A549_24H:BRD-A02176148-001-02-2:10,CPC015_ASC_24H:BRD-A02176148-001-02-2:10,CPC015_HEPG2_6H:BRD-A02176148-001-02-2:10,CPC015_HT29_6H:BRD-A02176148-001-02-2:10,CPC015_MCF7_6H:BRD-A02176148-001-02-2:10,CPC015_MCF7_24H:BRD-A02176148-001-02-2:10,CPC015_NPC_24H:BRD-A02176148-001-02-2:10,CPC015_PHH_24H:BRD-A02176148-001-02-2:10,CPC015_SKB_24H:BRD-A02176148-001-02-2:10
5054,0.475690275431,0.966300010681,-0.798324584961,0.271349996328,0.0225000083447,-0.187493771315,-0.388559579849,0.490659683943,-0.651859939098,0.264613986015,0.952691376209,-2.1018435955,-0.0945964604616,0.315505385399,-0.436337739229,-0.327499985695,-0.44061166048,0.358049988747,0.322034478188,0.692282021046,0.681249976158,0.581623792648,-0.0963887274265,-0.215848535299,-0.553088307381,0.328049987555,-0.594099998474
3108,0.317490667105,1.82795000076,0.328850924969,0.00885003805161,-0.579349994659,0.137328192592,-0.961501896381,-0.0376482345164,0.0891900956631,-0.844008803368,0.149453192949,0.358194261789,-0.0753808245063,1.3251619339,0.968968570232,0.0905500054359,-0.640503942966,1.12524998188,-0.108942903578,2.21107935905,-0.735399961472,-1.25644886494,-0.105048194528,0.433954298496,0.906553149223,-0.501199960709,0.22159999609
1950,0.842073261738,1.12255001068,0.279617667198,-0.0128999948502,0.90474998951,-0.518853068352,2.21392869949,0.143294662237,0.891883850098,0.15552008152,0.872148990631,-0.508968055248,0.401997804642,-0.266925752163,0.853000044823,-0.370449990034,0.550208985806,0.664599955082,-0.503279805183,0.220522150397,1.2052500248,-0.0855561345816,0.749934494495,-0.499489188194,-0.483466595411,0.121000006795,0.954400002956
351,1.08209121227,0.251450002193,2.20070505142,-1.02839994431,-0.102800011635,-1.20920503139,1.54676103592,-0.166880786419,-0.0456504225731,-0.512790381908,-0.493737757206,-0.031289935112,-0.613665103912,1.19900298119,-0.378925383091,-0.580749988556,0.219171464443,-0.0245500057936,-0.570603132248,-1.06993091106,-0.280900001526,1.04410302639,0.894064664841,-0.0454549044371,-1.39146780968,0.000699999975041,-0.450549989939
4846,-0.342223256826,1.641299963,0.531864285469,0.888549983501,-0.104249998927,-0.84066349268,1.35322988033,1.57702386379,-0.161168754101,-0.0210931897163,0.0514559708536,0.547973573208,-0.0258257612586,0.886499106884,0.864253997803,-1.05894994736,-0.353452563286,0.0943500101566,0.144390165806,0.364440262318,-0.582850039005,-0.0954887270927,1.5785099268,1.10224783421,0.46737113595,-0.512600004673,-0.631250023842
1452,-1.42576467991,0.595550060272,-0.999145030975,0.32389998436,0.0729999989271,-0.164203584194,-1.30924260616,0.0814198404551,-1.20049643517,-0.505045831203,-0.138927668333,0.391200989485,0.685652971268,0.176773279905,-0.643028259277,-0.28379997611,-0.0471192151308,2.02005004883,-0.158297330141,0.335943430662,0.989399969578,0.249510556459,0.239354655147,-1.37935364246,0.652685463428,-0.57515001297,-0.735349953175
4776,0.991678655148,1.95560002327,-0.0661323070526,-0.641849994659,1.69655001163,-0.935796499252,0.759248733521,-0.986306607723,1.42105555534,0.342472553253,1.09370148182,-0.0803123116493,-0.311570316553,-0.113738372922,0.931553661823,1.7811999321,0.961929678917,0.710900008678,-0.555922687054,-0.107087679207,-0.384200006723,1.03633081913,1.29657328129,-0.838611483574,0.350740432739,-0.411650002003,-0.269049972296
6908,-0.141549229622,2.14979982376,-0.566735804081,0.111950002611,-0.362550020218,-0.0374016165733,-1.44915771484,-0.101712606847,-0.310625940561,-0.657571554184,0.686626136303,-0.0922316014767,0.473195314407,0.524423718452,-1.55819106102,0.162699997425,0.0502235591412,-0.534399986267,0.409208714962,0.0944300368428,0.906800031662,-1.07704973221,-2.54540538788,0.193326339126,0.833416461945,5.00082969666e-05,-0.0859500020742
672,-0.991856217384,0.897049963474,-0.873859882355,1.15280008316,0.414299964905,0.207465052605,-0.701985001564,0.470743119717,-0.58010071516,0.762822329998,-0.691480219364,0.0413575395942,-1.39038705826,0.175243601203,-0.709987223148,1.18784999847,0.212096273899,-0.824800014496,0.30934381485,0.295310527086,-0.00945000350475,-0.116279602051,0.329210966825,0.731720805168,0.86037003994,-0.953649997711,0.409000009298
5710,-0.766300499439,0.177700012922,-2.05612659454,-0.0291500091553,0.116950005293,0.960000157356,-2.43978428841,0.175455003977,-0.468295395374,-0.204265907407,-0.489347964525,0.137138068676,-0.256209671497,0.740210354328,-1.04545402527,1.03910005093,0.6908249259,-1.23180007935,-0.303760439157,0.177224650979,-0.684549987316,-0.0362622439861,-0.197956830263,-0.688213348389,0.197900205851,0.364100039005,0.275700002909
2115,1.42368924618,3.70685005188,1.4269759655,-0.419800013304,0.502799987793,-0.163570612669,0.153944447637,-0.2667350173,-0.523551225662,0.604342937469,-0.334083378315,0.586373329163,-0.49618062377,0.525141537189,0.82060790062,0.0151000022888,0.141351684928,0.21684999764,-0.720093071461,-1.20266139507,-0.702849984169,0.103412546217,0.875162363052,-0.00792510807514,0.946163058281,-0.0886500030756,-0.894800007343
7015,1.32749414444,0.228100031614,3.05868005753,-0.343549996614,0.898100018501,-0.664960026741,0.541430950165,0.346159726381,1.00318026543,0.835790455341,1.09276771545,0.0342986434698,-0.0841651186347,0.0916392952204,1.28949415684,0.821249961853,0.708983540535,-0.539399981499,-0.495324194431,-0.0983480662107,0.402150005102,0.281889379025,0.461134105921,0.255142390728,-0.648843824863,-0.563099980354,-0.064499989152
8726,-0.420309185982,1.08739995956,0.390317291021,0.611150026321,-0.289499998093,0.368750303984,-0.741354346275,1.14916372299,-0.358078718185,-0.214401111007,0.0434071645141,-0.375075370073,-0.481287837029,1.10676801205,-0.126176655293,0.486599981785,-0.196523874998,1.72720003128,0.855886518955,0.974329710007,-0.209350019693,-0.185769915581,-1.53656029701,0.345891207457,-0.379612445831,0.018700003624,0.734050035477
2185,1.26196241379,1.14730000496,2.10803484917,-0.618149995804,0.733150005341,0.272978812456,2.79450058937,0.178981810808,2.0784444809,0.429168701172,0.0304885841906,0.491278678179,0.284171640873,0.608515918255,1.05069339275,-0.106199994683,0.28213378787,0.303550004959,-0.695244729519,-0.730636000633,-0.534950017929,0.12486153841,0.741395771503,-0.58238440752,-1.42846441269,-1.04925000668,0.329899996519
3315,-0.767283678055,1.16184997559,-1.75517702103,0.117200002074,-0.516499996185,-1.23701274395,-1.89371442795,0.832214951515,-0.285490363836,-0.112348094583,0.29532033205,-0.565004050732,-0.176853701472,-0.845481157303,-0.238211795688,-1.5759999752,-0.373096764088,-2.84794998169,0.194101512432,0.0446989834309,0.163199990988,0.0674068331718,-0.441798359156,-0.485709369183,1.49121701717,0.117550000548,-0.00034999998752
5289,0.856666326523,1.05920004845,0.807828307152,-0.374049991369,0.202050000429,-0.637529015541,0.42007547617,0.261894315481,-0.213137418032,0.887267231941,0.747520804405,0.730456531048,0.233009412885,-0.509115040302,1.62219643593,0.531399965286,-0.831806778908,-0.978900015354,-0.514523267746,-0.329664200544,-0.331550002098,-0.0173848718405,0.349271178246,-0.106523424387,0.0486751943827,-0.581000030041,-0.229849994183
868,-0.0781100019813,1.05659997463,2.55817604065,0.772650003433,2.4513001442,-0.549623906612,2.3624048233,-1.39379024506,0.260420411825,1.52168726921,0.107303388417,0.645665287971,-0.380767792463,-0.739573180676,-0.655314266682,-0.992699980736,0.874741494656,2.5202498436,0.214293420315,0.0304542779922,-0.361949980259,0.113586433232,0.519780397415,-0.637207567692,-0.150304853916,-1.3804500103,-0.422699987888
1677,1.37399482727,-0.292450010777,3.1669588089,-0.866999983788,0.57515001297,-0.178006619215,1.0112798214,3.55547618866,0.968073129654,0.541586875916,0.50835865736,0.460848659277,-0.303165733814,0.247430890799,1.46370863914,0.605599999428,0.0277365595102,0.119399964809,-0.956827104092,-0.517802417278,0.30554997921,0.122838452458,0.784763634205,-0.065908126533,-1.26045966148,-0.357600033283,0.83360004425
7043,2.65137314796,1.39750003815,-0.343928009272,-0.101899981499,0.85019993782,0.581656694412,1.94739711285,-0.416258752346,-0.403180390596,0.437616109848,0.524429500103,0.428438156843,-1.00151479244,-0.937449753284,0.435658484697,0.527350008488,0.368717819452,0.150349974632,-0.419381767511,-0.864033937454,-0.88915002346,0.799163937569,1.00520038605,-0.253164410591,-1.11755549908,-0.582650005817,0.238299995661
5613,0.821804463863,0.799749970436,1.65558671951,-0.674099981785,0.946550011635,-0.108874134719,1.86834871769,-0.136502400041,0.843529164791,0.458153396845,0.223231226206,0.232598870993,-0.349947452545,0.24077937007,-0.0148712629452,-0.251249998808,-0.105597019196,0.538100004196,-0.300960272551,-0.0728668868542,-0.710299968719,0.338093698025,0.536005020142,-0.116321876645,-0.0157353356481,1.56690001488,-0.13124999404
595,-0.241220027208,1.41245007515,-1.1189661026,0.846700012684,-0.328949987888,1.13359630108,-2.77677202225,0.285497844219,-0.640294551849,0.265049904585,0.326689213514,-0.0295459274203,-0.663858652115,0.378135472536,-0.950731217861,0.520300030708,0.887423455715,-0.244200050831,0.291648000479,0.35575440526,-0.0388000011444,0.499505519867,-0.416583538055,-0.18974006176,0.68499314785,-0.30269998312,-1.0610499382
4793,2.38137412071,0.941700041294,-0.28696501255,0.169499993324,-0.610100030899,-0.315597474575,-0.742255926132,-0.253523975611,-0.117347478867,-0.264362335205,0.854104816914,-0.0641829296947,0.5086363554,-0.488852471113,-0.279962986708,-0.871349990368,-0.497694402933,-0.34454998374,-1.17599785328,3.30861973763,-0.142499998212,-0.0975088775158,-0.650503516197,0.513934314251,0.276555478573,-0.650900006294,0.865350008011
2736,0.56149494648,1.05874991417,-0.397400200367,-0.549749970436,0.490649998188,0.14303329587,1.29372048378,-0.382311195135,0.623025298119,0.479420334101,0.281726241112,0.290665239096,0.0305122286081,0.666086912155,-0.259591668844,0.721000015736,0.718369066715,1.27435004711,-0.358491033316,-0.0102150663733,-1.12744998932,0.593113303185,1.31609666348,0.0621512681246,0.864699959755,-0.987949967384,0.678499937057
5290,0.429237902164,0.680450081825,2.39183735847,-0.301150023937,1.19675004482,-0.410782456398,3.51225018501,-0.479572951794,2.1827776432,0.10202627629,0.310201436281,0.393606394529,0.539793670177,-0.719613492489,0.406226366758,-0.375600010157,-0.194457873702,0.104449987411,-0.272606253624,0.152363926172,-0.599150002003,-0.12138094753,0.567574977875,-0.669640779495,-0.870582520962,-1.47810006142,0.0284499973059
6194,-0.2544516325,-0.296099990606,0.000334254349582,0.0732000023127,0.0,-0.0251281801611,-0.244849562645,-0.144846722484,-0.163604214787,-0.70242279768,0.991904497147,0.253884524107,-0.133014649153,-5.23898029327,0.120215304196,0.0,0.0,-0.00034999998752,0.175253614783,0.0,0.236699998379,-0.149926066399,0.606174826622,-1.06905007362,0.00021632410062,0.00065000000177,0.000699999975041
1676,0.70366704464,0.579349994659,1.70361208916,0.170499995351,1.86349999905,0.362451404333,3.8366651535,-0.0427867472172,1.80534982681,0.528984665871,0.74414986372,0.185151442885,-0.847697257996,-0.239978894591,0.373409509659,0.934750020504,0.64416372776,0.361899971962,-0.160886779428,-0.550100028515,-0.284350007772,0.777267336845,0.762391626835,-1.42832148075,-1.41407704353,-0.472250014544,0.089300006628
23512,-1.58879601955,0.707800030708,-0.113956332207,-0.0190500020981,-2.827450037,-1.36689150333,-1.36649882793,-0.693751335144,0.439134985209,0.782358169556,0.286582767963,-0.899029254913,-0.774859309196,-2.32826852798,-1.31858658791,1.02134990692,0.986920058727,-0.417750000954,0.295841157436,0.124506026506,0.292449980974,-0.656104266644,-0.160163417459,-0.186081498861,0.0693761557341,-0.416499972343,0.183649986982
148022,-0.627074420452,0.655000030994,-1.04924714565,-0.27144998312,-1.03775000572,0.411175131798,-0.197473973036,0.0122013241053,-0.411766350269,0.182244926691,-0.348022699356,-0.157524049282,0.0600249171257,0.485491394997,-1.32821369171,-0.486700028181,0.0415466576815,0.238050013781,-0.607889354229,-0.73078840971,-0.391200006008,0.424937278032,0.459423989058,0.243932709098,-1.32812476158,-0.869700014591,-0.207350000739
1906,0.453261107206,-0.216449975967,0.0163451880217,0.0154999941587,1.56330001354,0.0787140280008,1.36722481251,-0.0371644757688,0.228890836239,0.0647644475102,2.37900400162,0.397676110268,-0.604621171951,-0.0215999186039,0.517033576965,-0.234449997544,-0.111603945494,-0.367500007153,0.30503603816,-0.808244645596,0.0577999949455,0.585902035236,0.810142457485,-1.3129222393,-2.47792482376,-1.07820010185,-0.266399979591
8878,-0.72516310215,0.862949967384,-1.76938986778,0.341549992561,-0.783650040627,-1.0413466692,-2.86772871017,-2.5073132515,-0.901550292969,0.254859447479,-0.265211194754,-0.419126957655,0.311405301094,0.495122849941,-0.749265730381,-0.863899946213,-0.21431607008,-1.65555000305,0.326181977987,-0.137826666236,-2.82065010071,-0.444532632828,0.380062043667,-0.163665264845,0.234869211912,0.0,0.172199994326
3091,-0.722829341888,1.26205003262,0.824697971344,-0.225600004196,-2.56085014343,0.0578804239631,-2.6166779995,-0.326558560133,-2.89944505692,-0.144590348005,0.0394610017538,-0.43588322401,-1.52841472626,1.01049697399,-1.14326584339,0.843299984932,1.33784377575,-0.175500005484,-0.566386818886,-0.143378198147,-1.58060002327,0.52292239666,-0.417601555586,0.0168225392699,-0.54592525959,-0.177349984646,-0.208099991083
5743,0.308963894844,0.144899994135,-1.25813102722,0.437200009823,-0.134250044823,0.378090381622,-1.01965749264,3.09773826599,-0.92316442728,-0.457478225231,0.854473233223,0.44657099247,0.533553004265,-0.158053800464,0.42123863101,-0.286400020123,-0.774243354797,1.22955000401,0.197130903602,0.364916920662,2.05189990997,0.52667850256,1.57022571564,-0.186411648989,0.839433431625,0.233500003815,1.73835003376
5321,-0.0284167192876,0.154299974442,1.58348023891,-0.606000006199,0.895749986172,-0.861737251282,2.62858295441,-0.105865821242,1.2086789608,0.181158989668,0.341095238924,-0.186519294977,-0.0403044894338,-1.02490580082,0.432145953178,-0.0732499957085,0.167911142111,0.377099990845,0.0613680034876,0.392969220877,-0.610499978065,0.373590141535,0.774002194405,-0.627203941345,-1.26107120514,0.141499996185,0.29129999876
4144,1.28107118607,-0.541899979115,0.875211596489,-1.17594993114,0.068599998951,-0.729527413845,-1.6705493927,0.667050004005,1.42837381363,-0.37798628211,0.698406100273,-1.65207862854,-0.067010730505,0.0875159204006,0.734499275684,0.894400000572,0.248226687312,-0.102649986744,0.40297845006,-0.0716147497296,-0.162399992347,0.0105210244656,0.598018288612,0.331975609064,-0.250431656837,0.0,0.200299993157
1981,0.436534434557,0.966850042343,-0.151309192181,0.454450011253,-0.763249993324,0.375650346279,-0.750318408012,-0.526398181915,-0.342568814754,-0.183933958411,-0.83985722065,-0.285500138998,0.372869163752,0.0669959709048,0.203608602285,0.329050034285,-0.642106115818,1.28869998455,-0.254830777645,0.0814790576696,-0.523050010204,0.222511470318,0.156508713961,-0.644861519337,0.268749475479,-0.557250022888,-0.898749947548
695,1.21096384525,3.00859975815,-0.914644896984,0.365000009537,0.353649973869,-0.724671244621,-0.52517592907,-0.327004909515,-0.276287585497,0.164824530482,-0.133648976684,0.324085921049,-0.000562131404877,0.201305389404,-0.431895285845,0.587999999523,0.335097402334,-0.457650005817,-1.09256231785,-0.180390641093,0.982049942017,-0.20559258759,0.469787597656,-0.0894191861153,-0.529484450817,-0.247549980879,1.01520001888
10398,0.206902906299,-4.54295015335,-1.64966535568,-0.188149988651,-1.172549963,0.176186472178,-0.76249974966,0.24929407239,-0.300972342491,0.484825074673,0.562488079071,0.135949209332,-0.150711715221,-0.564172506332,0.859815299511,-0.146899998188,3.76449775696,0.279550015926,-0.869448125362,0.683253645897,-0.561649978161,0.901877224445,0.660547435284,-0.597463071346,0.0415701568127,-1.11730003357,-0.129449993372
5708,0.0810056626797,0.554949998856,0.387797653675,-0.247050002217,-0.18789999187,-0.113982632756,1.79962921143,-0.233524337411,0.0404317975044,1.52000820637,-0.275003880262,0.0682517066598,-0.285987555981,-3.31028461456,0.844071030617,0.690149962902,-2.52558279037,-0.438549995422,-0.197336405516,-0.180023133755,-0.29264998436,-0.482273280621,1.913667202,0.17744192481,-1.21988284588,-1.30260002613,-0.819399952888
1213,-0.496298372746,0.790899991989,-1.27813732624,0.942600011826,-0.167049989104,0.701637804508,-1.91699695587,-1.16719949245,-0.772297620773,0.701287806034,-0.495555460453,-0.20449270308,-0.123303413391,0.366578668356,-0.652857780457,-3.32190012932,-0.0758455693722,-0.561950027943,0.279740720987,0.148057416081,-0.116999983788,-0.595129013062,0.298501372337,-0.0379713773727,0.713563382626,-0.0529499948025,-0.597350001335
226,-0.760258674622,1.06559991837,-3.48480510712,1.00185000896,0.978250026703,0.124570161104,-1.94302177429,0.207645401359,-0.254343003035,0.180663958192,-0.663685023785,-0.0104252658784,-0.414158701897,-0.376320868731,-0.0128586422652,-0.949800014496,0.0350253283978,1.03845000267,0.558666050434,0.290900409222,-1.69945001602,0.422769397497,-0.00103690475225,0.339204698801,-0.0365333408117,0.181999981403,-0.343349993229
6777,1.84043514729,1.5448499918,-0.374509513378,0.63330000639,-1.25365006924,-0.583514213562,-1.18373465538,-0.109742149711,0.390795916319,-1.82316184044,0.868429243565,-0.57589584589,0.155610382557,0.372130423784,2.11806964874,-0.653599977493,-0.424662351608,1.31984996796,-0.327159821987,-0.470560878515,0.396400034428,0.0277988165617,0.357445150614,0.432650059462,0.612253129482,-0.232750013471,0.400749981403
2113,0.313378542662,0.933849990368,1.17911744118,-0.234150007367,1.49744999409,0.0366511046886,2.41965436935,0.272279024124,-0.842719197273,0.688716173172,0.414745718241,-0.55225199461,-0.111032068729,-0.528172492981,0.699540913105,1.12550008297,0.394166111946,0.488350003958,-0.519523262978,-0.611278235912,-0.572349965572,1.66436934471,0.902868270874,-1.16405332088,-0.634572505951,-0.834699988365,-0.504299998283
3329,0.63435280323,0.382649958134,-0.644835293293,-0.0582999885082,0.644549965858,0.677460849285,-1.521484375,0.182765513659,-0.53634250164,-0.772216379642,-0.371380448341,0.129105642438,0.00782220065594,1.07572877407,-0.2261210531,1.50789999962,0.442152261734,-0.321900010109,0.310546875,0.889444887638,-0.110849998891,-0.244684845209,-0.460568636656,0.302486479282,0.840253710747,0.507149994373,-0.127950012684
1050,1.14402723312,-0.634599983692,0.0279385820031,0.20870000124,-0.970999956131,-0.513954401016,-0.742213964462,-0.960875630379,-0.522870242596,1.83838224411,-0.0680305585265,-0.0945880264044,0.525108337402,0.479993283749,-1.3382409811,-0.167450010777,0.451937526464,-1.05085003376,0.224613279104,-0.160792574286,0.199399977922,-0.349032670259,-2.66193962097,1.0479735136,-0.315423548222,0.0401999987662,0.227750003338
9491,-0.0151791274548,-0.111149996519,1.78432822227,-0.45839998126,0.330749988556,0.642651975155,0.684041857719,-0.0647729635239,0.712840795517,0.177303671837,0.379676908255,0.811311125755,-0.11744312197,0.331301182508,0.146623238921,0.611899971962,-0.310331761837,0.711100041866,-1.12701654434,0.325929433107,-0.319350033998,0.318508893251,0.428608775139,-0.729746460915,-1.42642366886,0.228949993849,0.332849979401
22926,-0.734801590443,1.2473000288,-1.55768442154,0.224350005388,0.641399979591,0.670289516449,-0.394617199898,-0.307993084192,-0.55477398634,-0.192989945412,-0.234208077192,0.386340141296,0.110664866865,-0.03174687922,1.01757466793,0.394650012255,0.137702643871,-0.0312999933958,-0.517893254757,0.643841981888,-1.45214998722,0.386361211538,0.186217859387,-0.671216189861,-0.769875645638,-1.12730002403,-1.56279993057
5899,0.789572179317,0.597649991512,-0.66428655386,0.116899996996,-0.307249993086,-1.31459403038,0.751886963844,-0.747185826302,-0.416949421167,-0.560245275497,0.610055088997,-0.00918094068766,0.582890510559,-0.127200752497,0.982619643211,0.0827000141144,-0.944180369377,0.35404998064,1.1027418375,0.769942998886,-0.409749984741,-0.554600656033,0.923254728317,0.58412194252,0.556798100471,0.722400009632,1.30820000172
5467,-0.200193911791,0.891350030899,-0.646382451057,0.699249982834,1.73014998436,-0.0588348656893,-0.324233353138,0.038586717099,0.29186809063,0.191285252571,-0.50462436676,-0.193109750748,0.759668648243,-0.0798495560884,0.342442899942,0.00620000064373,0.248775064945,0.137950003147,-0.650255441666,-0.581330120564,-0.203700006008,-0.658651590347,0.658892571926,0.0736666619778,-1.10953402519,-0.909899950027,-1.23990011215
6774,0.0936235785484,-0.271600008011,-1.4310259819,0.645650029182,-0.46930000186,-0.465735763311,-1.42357563972,0.715065836906,0.353506058455,-0.182796537876,-0.0567834749818,-0.109143227339,-0.135242640972,-0.274495691061,-0.43022942543,0.752699971199,-0.0337907113135,1.97154998779,-0.393669486046,-0.538606286049,0.0118000004441,0.0114044249058,0.0237371921539,0.356810808182,-0.148899406195,0.163599997759,0.247050002217
