rid,DOS006_VCAP_6H:BRD-K66809950-001-01-8:4.92,DOS006_VCAP_24H:BRD-K66809950-001-01-8:4.92,DOS036_A549_24H:BRD-K66809950-001-01-8:4.92
5720,-2.93953251839,-0.490566074848,-2.21790003777
466,2.06425666809,-0.468589901924,-0.901250004768
6009,0.915026962757,-0.236580565572,0.0490499734879
2309,0.999724268913,0.385270297527,-1.09844994545
387,1.43336963654,-0.0584042966366,-0.215499967337
3553,0.929887235165,3.28243327141,0.566200017929
427,-2.59791111946,-0.00187432765961,0.987749993801
5898,1.82776451111,-1.7778750658,0.287149965763
23365,0.586879253387,-1.40401983261,0.652700006962
6657,1.47010147572,0.428403645754,0.393550008535
5054,-0.653497815132,0.06672757864,-0.281700015068
3108,1.53924787045,0.383530199528,-0.242950022221
1950,1.669095397,1.67851829529,-0.390599995852
351,-1.65419471264,0.131987676024,-0.776000022888
4846,0.288175106049,-0.00630129501224,-0.537500023842
1452,1.0113530159,-0.230044066906,-1.11444997787
4776,1.81089401245,0.813821673393,0.743350028992
6908,2.93729567528,3.8694922924,-1.34424996376
672,0.776425659657,-0.418565750122,-1.58194994926
5710,0.781575977802,-0.832680761814,-0.718100011349
2115,3.54214668274,2.06954956055,1.61304998398
7015,1.69634902477,1.91203594208,0.212549999356
8726,1.81099510193,-0.859863698483,-0.49770000577
2185,-1.55437815189,1.01421916485,0.989350020885
3315,0.612403869629,-0.323270082474,-1.07039999962
5289,0.672597706318,0.885085940361,1.5231000185
868,0.603455781937,2.83749079704,0.354849994183
1677,1.62549829483,0.515847504139,0.668749988079
7043,0.73532307148,1.42012631893,0.916999995708
5613,0.647282540798,1.47977674007,0.751150012016
595,0.953759372234,-0.630453646183,-0.765200018883
4793,2.78699612617,0.379870593548,0.00720000267029
2736,1.66663122177,0.801566064358,0.995999991894
5290,1.03384935856,0.475101023912,0.741950035095
6194,0.0,0.515992939472,-0.0010000000475
1676,1.01774549484,0.185391753912,0.447750031948
23512,0.898465573788,-2.1682267189,-0.986349999905
148022,1.74030423164,-1.60234296322,0.813350021839
1906,0.367229908705,1.2809690237,0.930500030518
8878,0.698172211647,-0.601886987686,0.0931999981403
