rid,DOS013_VCAP_6H:BRD-K44635753-001-01-3:5.04,DOS013_VCAP_24H:BRD-K44635753-001-01-3:5.04,DOS040_A375_24H:BRD-K44635753-001-01-3:5.04,DOS040_HT29_24H:BRD-K44635753-001-01-3:5.04,DOSBIO001_A375_24H:BRD-K44635753:10.0784,DOSBIO001_A549_24H:BRD-K44635753:10.0784,DOSBIO001_HT29_24H:BRD-K44635753:10.0784,DOSBIO001_MCF7_24H:BRD-K44635753:10.0784,DOSBIO001_PC3_24H:BRD-K44635753:10.0784,DOSBIO001_NEU_24H:BRD-K44635753:10.0784,DOSBIO001_NPC_24H:BRD-K44635753:10.0784
1677,0.650063812733,-0.71129411459,-0.972000002861,-0.753149986267,0.900738239288,0.3121483922,1.28685522079,-0.582498908043,0.291561692953,0.821699976921,0.55643928051
7043,-0.790833950043,-1.22453308105,-0.421250015497,1.12124991417,1.53906071186,1.19475209713,2.10390686989,-0.351182579994,0.972104132175,0.873550057411,0.386968821287
5613,-1.51721668243,-0.963985562325,-0.264699995518,0.731199979782,1.68090033531,0.366525262594,2.31830787659,0.985289931297,0.623376786709,-0.647899985313,-0.339089512825
595,1.45747709274,0.845099627972,-0.071850001812,1.0978499651,1.00734448433,0.761030614376,0.0482887178659,0.631463348866,-0.198149099946,-1.28009998798,-1.13132107258
4793,0.21111753583,0.530257642269,0.0933500081301,1.05729997158,-0.124969035387,-0.113080486655,-0.706330835819,-0.68067753315,-1.65926229954,0.54935002327,-0.769314169884
2736,-0.866156935692,-0.626145124435,-0.300450026989,-0.611500024796,-1.06723666191,0.0677211582661,0.58004784584,-0.188102647662,0.844989418983,-0.369450002909,-0.364124983549
5290,-0.454825103283,-1.70686507225,-1.60759997368,1.05009996891,0.0424676463008,-0.40323984623,2.01276683807,-0.447809547186,0.682218194008,0.747600018978,-0.289766728878
6194,-0.33559474349,0.0,0.0,-0.1386000067,0.615594804287,0.0296901986003,-0.634949147701,-0.997867226601,-0.21877387166,-0.207350000739,-0.246784165502
1676,-0.127726182342,-0.689226329327,-0.861949980259,1.78999996185,1.92743456364,1.0324921608,2.01158666611,-0.57427752018,0.922677755356,0.120700001717,-0.848206758499
23512,1.75742459297,0.134936243296,-0.166350007057,-10.0,1.12023890018,0.30582472682,-0.111470669508,0.542129576206,0.589428365231,-0.758550047874,1.34988236427
148022,1.4463596344,-0.695686459541,-0.979000031948,0.443749964237,0.0821488201618,0.170918554068,-0.0611428469419,-1.37253952026,-0.804301857948,0.647499978542,-0.949240505695
1906,-3.36894416809,0.0162106752396,-0.407050013542,-0.159950017929,-0.0107542574406,1.3799380064,0.346600115299,-0.333339989185,0.749711513519,0.398699998856,0.0607326626778
8878,1.25301277637,0.301720619202,-0.143400013447,-1.14960002899,0.19015198946,0.307080417871,1.37002909184,-0.27182289958,0.278762668371,-0.455599993467,0.0381148532033
3091,-0.0842000320554,0.598539352417,0.342550009489,-0.123950004578,1.15169107914,-0.856568276882,0.693496525288,0.112920701504,0.647613406181,-0.669999957085,0.676209032536
5743,-0.805532932281,-0.681635737419,-0.706900000572,1.53940010071,0.616393327713,0.372295498848,-0.484966248274,-0.687415063381,0.766756415367,-0.0790000036359,0.195640802383
5321,-1.14270961285,-1.43815994263,5.12799978256,-0.562049984932,1.86152887344,0.257356613874,0.83216381073,-1.13481330872,0.847971558571,0.524349987507,-0.449406653643
4144,-0.634103477001,-0.422174751759,0.474199980497,-0.73014998436,-0.0793758630753,0.753515541553,0.580766916275,-0.180827498436,0.238432228565,-0.400049984455,0.391190648079
1981,-0.0177738070488,-0.115700162947,0.125200003386,-0.152899980545,-0.785063326359,-0.0117760896683,-0.76147788763,-1.17112720013,-0.835244774818,-1.20165002346,-0.838320016861
695,-1.64558565617,0.326116025448,0.000199973583221,0.0040500164032,0.945149362087,1.86226916313,0.696265459061,2.14739537239,1.18435871601,0.276300013065,-0.154069572687
10398,-1.49934911728,-0.455069839954,-0.77404999733,0.889699995518,1.77048194408,0.404531151056,2.35084199905,-0.215988412499,-0.118517249823,0.811900019646,-0.590725839138
5708,-0.624594151974,0.175674453378,-0.472099989653,0.355700016022,-0.607897996902,0.624261021614,0.119481921196,-1.40041947365,-0.748388409615,0.426400005817,-0.241595625877
1213,0.798330068588,-0.120858229697,6.12094974518,-0.828700006008,-0.466648936272,-0.0728702172637,-0.109587922692,-0.244048327208,0.359575390816,-1.08619999886,-0.990594029427
226,-0.915355801582,0.390783160925,0.32104998827,-0.825249969959,0.709184885025,0.781124830246,0.0320835188031,-0.780048012733,-1.55154871941,-1.43484997749,-0.984448373318
6777,-0.198463916779,0.231384545565,-0.781800031662,0.0327499955893,0.0542867407203,0.22372071445,-0.919789671898,0.165322542191,-0.951471686363,-0.708100020885,-0.662290513515
2113,-1.69452166557,-0.893451750278,-1.37244999409,-1.44994997978,1.07148218155,0.468554019928,2.01605820656,1.52582681179,-0.116023994982,0.693599998951,0.132149845362
3329,1.5790450573,-0.193302690983,0.6549000144,-2.93330001831,0.0967807918787,0.704222023487,0.265699058771,0.243642672896,-0.205761000514,-0.268799990416,-0.450958251953
1050,0.964113950729,0.244725346565,0.0713500007987,-0.212650001049,0.366286128759,-0.22400033474,-1.56236004829,0.217117726803,0.443916618824,1.29054999352,0.238972976804
9491,0.254063218832,-0.267102122307,-0.252149999142,0.589100003242,0.200671285391,0.0854126140475,-0.313711285591,-0.888997852802,-0.168178796768,-0.060900002718,-0.894263148308
22926,-0.802136600018,-0.211608290672,0.382250010967,1.01925003529,-0.159097105265,0.76993483305,0.634424805641,-0.493837893009,-0.0405197516084,0.409049987793,-0.591282427311
5899,0.380462288857,1.05914664268,-0.137649998069,-0.0138499885798,-1.18540775776,-0.584572970867,0.0584027469158,-0.302803337574,-0.329449415207,-0.619249999523,-1.3770737648
5467,-1.12059283257,0.829980254173,-0.604349970818,4.41965007782,1.56163239479,1.03917086124,0.211785107851,0.277933686972,0.133433192968,-0.165999993682,-0.574852824211
6774,0.645986616611,-0.154447555542,1.4822499752,-1.32639992237,1.95951282978,0.495621979237,-0.0685866475105,-0.0744475275278,-0.00327515602112,-0.795849978924,-0.888563632965
1788,-0.664932727814,-1.26935338974,-0.770449995995,-1.00244998932,2.37320995331,0.78419816494,4.91775894165,-0.157820373774,0.593113064766,-1.11210000515,-0.728958129883
5921,0.218167230487,0.830711960793,1.33280003071,0.935549974442,0.275918900967,0.899193167686,-0.158366113901,0.0781157910824,0.533621072769,-0.277200013399,0.495951235294
5721,-0.213529855013,-0.0364129208028,0.561200022697,-1.69384992123,-0.708674907684,-0.164334535599,0.239536896348,-0.0487086996436,-0.597907304764,0.744400024414,0.867989003658
2263,0.652214348316,-0.962890684605,4.91254997253,-1.09344995022,1.42333698273,0.44443783164,1.25854933262,-0.462314039469,-0.41215839982,0.524200022221,-0.452254623175
808,0.537105917931,-0.536043584347,-0.697450041771,2.67770004272,1.18563747406,0.280117630959,-0.318396627903,-1.16398310661,-0.583600342274,-0.0267999991775,-1.30009293556
30001,-0.0812689065933,0.0738190636039,-0.539649963379,-0.0543999969959,-0.201189011335,-0.416777908802,-0.597590327263,-1.17250227928,-0.0586339980364,0.642599999905,-0.669192552567
348,-0.0895906239748,0.310667306185,-1.46640002728,-0.538900017738,0.157123655081,-0.0636527687311,0.0636915713549,0.0523907542229,1.21565902233,1.2976000309,0.345012485981
30849,1.17288672924,-1.7993748188,2.38790011406,-0.47159999609,0.0635066777468,-0.672986090183,0.0332917422056,0.70575940609,-0.359629750252,-0.292849987745,-0.370143175125
1454,0.432598769665,0.421334415674,0.366900026798,0.215149968863,0.741793274879,-0.236391812563,-0.0802224799991,-0.62568295002,-0.694008708,-1.2934499979,-0.914708614349
6500,0.731357872486,0.926586806774,0.26060000062,2.5515499115,0.467044711113,0.943946123123,0.0803747028112,1.36807012558,0.0827739089727,-1.0096000433,-0.230202153325
5627,1.30743718147,0.142145261168,0.0658999979496,-1.04390001297,-0.895791888237,1.40077030659,0.351709634066,-0.122657179832,0.220490992069,0.147149994969,2.70525884628
5715,-0.22134436667,0.0671801567078,-0.879999995232,1.504150033,-0.261882781982,-0.560529649258,-0.254452884197,0.0656093135476,-0.599771201611,-0.77479994297,-1.01342892647
4791,-0.528561651707,-0.184961378574,-0.743200004101,2.00375008583,-0.070305287838,1.57469332218,2.18692779541,0.0694686472416,0.643562078476,1.16455006599,-0.698855102062
56924,0.504435181618,0.602836966515,0.0412500016391,1.89969992638,-0.370431244373,-0.489637970924,-0.0638802647591,-0.142941400409,1.01270270348,1.03094995022,0.482827633619
2690,-0.994362711906,0.415041089058,0.201999992132,5.40024995804,-0.470998883247,-0.00774317979813,-0.720730900764,-0.529387891293,1.14553499222,1.04639995098,1.30866622925
1019,0.240886598825,-0.169100552797,1.36490011215,0.0251500047743,-0.199800342321,-0.195785358548,-0.516555905342,0.481092333794,0.154506102204,-0.514199972153,0.0414895936847
51422,-0.500944256783,0.454926222563,-1.05505001545,3.08414983749,-0.324131369591,-0.506865203381,-0.436307430267,0.531794846058,-0.282857656479,-1.13244998455,-0.828681945801
5788,-1.058375597,-0.0363000631332,-2.34595012665,-0.194150000811,1.46758842468,1.38804578781,1.31106710434,0.292645335197,2.59578847885,0.48379996419,0.136032551527
6709,1.1532099247,-0.49138969183,1.56154990196,0.603999972343,-0.948164224625,-0.110367029905,-0.658020675182,0.533313810825,-0.650257885456,0.110750004649,-0.8817512393
1277,-0.423549056053,-1.35678613186,0.165549993515,0.590950012207,4.88859415054,-0.909142136574,-0.74074524641,0.711971342564,-0.523037910461,0.565300047398,0.0412268936634
993,0.688274681568,0.656403899193,0.698750019073,-1.62560009956,-0.124159157276,-0.01963506639,0.040761038661,-0.29819881916,0.130973175168,-0.271149992943,1.58593058586
7157,0.551683962345,-2.10305976868,0.0507999658585,0.536050021648,-2.07809352875,0.402955651283,-1.27167403698,0.098374068737,1.4422866106,0.092950001359,-0.558038532734
1958,-0.68495619297,-0.799677371979,-0.11005000025,1.54659998417,-1.14878320694,0.217259153724,-0.290540874004,-0.96887922287,0.643488228321,1.3667999506,-0.657442748547
4582,-0.865571200848,0.17364782095,-0.672999978065,-0.0497999936342,5.23109769821,0.466362088919,-0.786544442177,-0.781957924366,-0.948571920395,0.0803499817848,-0.549738168716
9212,-1.15454816818,0.929824709892,-0.00135000003502,1.65454995632,0.647165179253,1.25806188583,1.86030626297,0.279489398003,0.196963056922,0.823850035667,-0.527908563614
8440,-1.70728850365,-0.537564754486,0.824249982834,-0.318300038576,-0.404717564583,-0.0990495681763,-1.56116390228,-0.46408200264,-0.101898498833,-0.0567499995232,-0.341125488281
6790,1.27445936203,1.07101595402,-0.602750003338,-0.535449981689,-0.0446262508631,0.388790726662,-0.0843788683414,0.788084030151,-0.205275997519,-0.635550022125,-0.618999838829
8851,-0.245714366436,-1.25093746185,-1.0407999754,-0.524500012398,0.0370755940676,-0.766140341759,-0.690121650696,-0.42311924696,1.39475417137,-0.183449998498,-0.371097236872
2534,-0.901057004929,0.307668089867,0.960150003433,0.544900000095,-0.766972124577,0.397097051144,0.279386222363,0.23483517766,0.434279024601,-0.91345000267,-0.103153929114
4893,0.0426919460297,-0.206602692604,-1.17615008354,-0.554799973965,0.835249662399,0.519267559052,0.307719111443,0.540092349052,-0.198620140553,0.0727500021458,-1.33419847488
665,-0.932264626026,-0.0739797502756,0.646800041199,0.967450022697,-1.3752746582,-1.00490427017,-0.160442322493,0.554799318314,0.462460398674,-0.607550024986,0.437651276588
4313,-0.917392373085,-0.481151163578,-0.315400004387,0.893750011921,0.462507098913,0.573953211308,4.28380346298,-0.571972966194,0.4494535923,-0.259450018406,-0.628582119942
1022,-0.479542821646,0.3080047369,0.470050007105,-0.70165002346,-0.790781021118,-0.715278208256,-0.468854010105,0.758239448071,0.920626878738,2.14319992065,1.27656304836
5880,-0.689734280109,0.558940827847,-1.03100001812,0.274150013924,-0.0508143901825,-1.12498807907,-0.957050740719,0.122980415821,-0.678651452065,0.583150029182,0.285357296467
3162,-0.374805361032,1.04871356487,-0.171149998903,0.479350030422,-0.0671377778053,-0.355896115303,-0.434720605612,-0.409327358007,0.187077090144,2.21875,0.226214826107
1282,-0.562494874001,0.00904834270477,1.13744997978,1.51754999161,-0.356284409761,-0.0469166338444,1.36188709736,-0.196799308062,1.01870059967,0.643649995327,0.543965697289
3383,-0.786090433598,-1.14066672325,-2.01910018921,2.59214997292,-0.404083192348,0.393079847097,-0.317151576281,-0.497429698706,0.121997877955,0.992750048637,-0.163184732199
727,0.0544280856848,1.37435030937,-0.483049988747,5.02694988251,1.42615044117,0.153332531452,0.734096050262,-0.471629887819,0.17619985342,0.779299974442,-0.234725669026
4792,1.0016644001,0.550872206688,-0.204199969769,0.567449986935,-1.66691851616,-5.20651006699,-0.161083549261,-0.201764792204,-0.584843873978,-0.903149962425,-1.3549002409
4794,-1.27243971825,-1.30442249775,-0.69889998436,0.960600018501,-0.197001323104,-0.0127956457436,0.427749246359,-0.745758831501,0.907356917858,0.697100043297,-0.235729604959
902,-0.0622889399529,-1.81539833546,-0.758450031281,-0.57365000248,0.885304987431,0.629830360413,0.924052000046,0.572781980038,1.19437384605,0.556299984455,-0.118538916111
8091,-0.657754063606,-0.12291636318,0.156450003386,0.549399971962,0.163626849651,-0.93280929327,0.0867627635598,3.06050539017,-0.606265068054,0.455799996853,-0.477036297321
3486,1.57710361481,0.222995191813,-1.5352499485,1.2431999445,-0.0825205892324,0.00687737762928,0.753453850746,-0.127966538072,-0.778649508953,0.568549990654,-0.43497055769
10818,-0.786749303341,0.311205029488,-1.18385004997,0.849300026894,1.49527788162,0.753436028957,1.55702269077,2.38454055786,1.1728413105,1.10684990883,-0.734432220459
3454,-0.601581692696,-0.802998423576,-1.26345002651,1.43470001221,0.568850517273,0.421345412731,2.28659558296,-0.465433955193,0.762309134007,0.793349981308,-0.198148608208
4282,0.672522783279,0.302165448666,0.0010000000475,-0.87165004015,0.637410402298,0.213244765997,-0.122846491635,0.622435092926,-0.44793254137,-0.681100010872,-0.553116559982
1605,0.712525606155,0.436375916004,0.299900025129,-0.731600046158,-0.133002668619,0.632306039333,-0.318206787109,-0.11418966949,-0.318039983511,-0.701550006866,-0.162419885397
10644,-0.0226349830627,-1.16315567493,1.18994998932,2.32245016098,-0.453892052174,0.737549245358,0.258497953415,0.155051499605,0.103049404919,-0.426750004292,-0.173799842596
2065,-0.212153017521,-0.15953874588,0.266049981117,2.19755005836,-0.400862634182,-0.418245375156,-0.892219185829,-0.0769829303026,-0.692470788956,0.157499998808,0.156958281994
8321,-1.18908953667,-1.04005610943,-1.65120005608,1.1697499752,-0.53267878294,-0.0792008712888,1.05958247185,-0.826481938362,0.9004997015,0.989949941635,-0.0507440268993
8503,0.832454502583,0.385457009077,-0.558849990368,0.908249974251,0.620943844318,0.85402828455,1.41147196293,-0.37145537138,0.0708227157593,-0.73985004425,-0.938046336174
7027,-0.289975941181,0.695412516594,-0.656399965286,-2.40914988518,0.213065668941,0.18032681942,0.031835347414,-0.292720705271,-0.21104452014,0.259500026703,-1.00691485405
6850,-0.448345154524,-0.457348644733,-0.682300031185,0.68079996109,0.468753308058,0.130630165339,-0.686008930206,-0.429012089968,0.685000181198,0.3274500072,0.464498907328
1978,0.00159293413162,0.841400623322,0.94865000248,-0.0856999978423,0.824489533901,0.716670632362,0.614948749542,0.267578750849,0.0893858522177,-0.747449994087,-0.922547578812
896,1.73126578331,0.278811275959,0.699649989605,-2.30740022659,0.757416129112,0.43310841918,-0.794923782349,-0.215679615736,-0.0319437086582,1.17974996567,1.0771985054
5777,-0.267190366983,-0.999411046505,-1.00434994698,1.8559499979,0.505236327648,-0.388145565987,-1.31573724747,-0.19579462707,-0.425830602646,1.31155002117,0.152045667171
1846,0.228207081556,0.382380872965,0.519549965858,1.75364995003,-1.24825441837,-1.39314258099,-0.530746340752,0.524659276009,0.210436850786,-0.768199980259,0.27953350544
5925,-0.580919384956,-0.495264291763,0.0511499643326,-0.31479999423,1.79244315624,1.31844305992,0.210852235556,0.193835586309,-0.370259523392,0.442550003529,0.315036207438
142,1.10927498341,1.09504008293,0.869499981403,-0.321350008249,0.949317038059,0.250944197178,0.114030152559,0.214963123202,-0.00811856985092,-0.526700019836,-0.124155253172
1021,0.1443746984,-0.224096149206,0.0899000167847,0.0583499968052,-1.17514657974,-0.258031249046,-1.20507788658,-0.657945096493,0.261589974165,0.302100002766,-0.993992090225
5699,-0.311772465706,0.251530647278,1.01859998703,1.50349998474,1.19601595402,0.224339544773,-0.625882029533,-0.0368824377656,0.100081682205,0.814599990845,0.0473906323314
8061,-0.243118390441,-0.87489759922,0.549149990082,0.694000005722,-3.4877011776,-0.034894824028,-0.877778053284,0.972922086716,-1.32041788101,0.500649988651,-0.671932697296
1870,-0.740378975868,0.88874566555,-0.141850024462,2.63719987869,-0.48405611515,-1.06216049194,1.57105386257,0.00511901080608,0.305688530207,-0.26029998064,2.82494187355
1398,0.643551528454,-0.679827570915,-0.146549999714,0.615700006485,0.00344502925873,0.996540307999,-4.36991024017,-0.326272040606,-0.770758152008,-0.296400010586,-3.31680727005
3312,0.853228867054,0.231280937791,-2.45835018158,-2.25920009613,0.653570890427,0.63877505064,0.224542424083,-0.0568162947893,-0.118611052632,-0.9320499897,-0.548701584339
891,-1.00395536423,-0.200835436583,-0.302750021219,0.62524998188,1.16690957546,0.405029177666,0.212701782584,-0.37483137846,0.0316608175635,0.337300002575,-0.171511352062
4775,-0.722735762596,-0.671699285507,-0.391900002956,-1.45329999924,0.278316795826,0.414356648922,0.645101726055,-0.58015024662,1.03903567791,-0.217599987984,6.05785655975
5111,-0.917020142078,0.369075715542,0.978500008583,0.0432000160217,-0.567153513432,-0.327287584543,-0.2589366436,-2.71458148956,-2.37572002411,-0.521849989891,-2.73234176636
5696,0.647417962551,0.80233335495,0.967450022697,-6.04739999771,-0.915941596031,-1.50434231758,-1.60011541843,0.524695754051,0.358202755451,5.47510004044,0.0734042450786
5588,-0.238716900349,0.287006080151,0.447499990463,-3.16079998016,-0.985018372536,0.211893454194,0.49655982852,0.102670028806,1.47591686249,1.13380002975,4.16526508331
6839,0.821282148361,1.11254584789,0.103000000119,-1.18639993668,-0.194115653634,-0.337638646364,-1.43731939793,0.352087169886,0.0211963057518,-0.0515499934554,1.49460804462
329,0.741175115108,0.228390723467,1.03719997406,-1.39800000191,-2.22827959061,0.419045209885,0.368128180504,0.414116472006,-0.0184677839279,0.678499996662,0.867781758308
5058,-0.426876842976,0.410170912743,-0.359899997711,-0.818850040436,-1.11134028435,-0.99254399538,-0.521535158157,4.22385835648,0.489354938269,-0.110550001264,-0.541846036911
998,-0.248613193631,0.0532924234867,-0.934550046921,-0.553600013256,-0.716402590275,-0.401652574539,-0.465657055378,0.231824845076,-1.0978499651,-1.05865001678,-0.216346636415
9134,-1.01654839516,-1.68009305,0.030500009656,-0.0267000049353,-1.74660646915,-0.160111486912,0.651082634926,0.58555406332,-0.346394896507,1.13014996052,0.476543724537
6616,-0.209758490324,-0.152478992939,-0.174750000238,5.16144990921,-0.55964922905,0.671480834484,0.508175671101,0.507275104523,-0.481831073761,-0.814450025558,-0.919087707996
5223,0.55826228857,-0.17661216855,0.706350028515,0.432349979877,0.20831348002,-0.127158910036,0.0883767604828,-0.135748744011,-0.118154510856,-0.708750009537,-0.48399066925
4690,-0.989293932915,-0.147526666522,-0.597949981689,0.14374999702,0.837409555912,-0.688106179237,0.222769588232,0.570375919342,-0.229213804007,0.912400007248,-0.347218811512
958,-1.21940350533,-1.2754997015,-0.542949974537,0.856600046158,0.772515118122,0.0432762280107,1.4610658884,0.109562560916,-0.132235869765,0.236200004816,-0.00790809094906
1616,-0.223827555776,-0.499484658241,0.00485000014305,-0.00310000777245,0.132116451859,-0.020554676652,-0.33966755867,0.747464060783,0.28607866168,0.152649998665,-0.184576928616
991,0.668320834637,0.320745527744,0.00034999998752,-1.32325005531,-0.500596046448,0.304428607225,0.0445659011602,0.998195946217,0.163149997592,-1.38970005512,-2.9520213604
6347,0.669228613377,0.411971360445,-0.491050004959,0.734799981117,-1.05912780762,-0.209239304066,0.453750818968,-0.279639601707,-0.583091437817,0.368349999189,1.97177529335
6714,-0.0199191868305,-0.0161253213882,-0.751550018787,-2.0177500248,0.284483611584,0.459099590778,-0.762336194515,-0.422733843327,-0.561759233475,-0.131799980998,-0.832716047764
652,-0.960585176945,-0.983412921429,2.2023999691,-2.69514989853,0.971877276897,0.537642717361,-4.1902513504,-0.80373108387,0.0321796834469,0.708250045776,4.42798233032
4331,-0.389811009169,0.687172114849,0.0187500119209,0.711199998856,0.3210760355,0.649176120758,0.0702974796295,1.21904754639,-0.107483536005,0.279549986124,0.109889030457
7099,4.28791618347,-0.57693529129,-0.0524000003934,-0.705299973488,-0.871252715588,-0.385592460632,-0.659579396248,-0.560804963112,0.0336681604385,1.00230002403,0.0367839634418
10320,-0.844760537148,0.239339888096,8.56200027466,-0.771899998188,-0.155432224274,-1.15851926804,0.557874679565,0.395136982203,0.373055636883,0.0888000130653,0.901506900787
2042,0.013522207737,-0.333879262209,0.288399994373,-0.756500005722,-0.211460322142,-0.163614019752,0.98138988018,2.66795539856,0.205164045095,-0.965849995613,-2.46266365051
843,-1.62611699104,-0.543284952641,-0.490400016308,2.22454977036,0.553386092186,-0.0941743850708,0.580320179462,-0.655976772308,0.532639861107,0.93599998951,0.612316310406
840,1.08087980747,0.48649841547,-0.300799995661,0.851499974728,0.0947144627571,0.590560436249,-1.08867406845,-0.130504310131,0.317867338657,0.88639998436,-0.326700031757
7048,-0.992987990379,-0.186646923423,-0.311799973249,0.353650003672,-0.618639707565,-0.21156847477,-0.283694714308,0.07171420753,-0.815399765968,0.605199992657,-0.956518054008
4851,-1.43234229088,-0.885974407196,-0.331849992275,-0.72159999609,1.13643527031,1.13280165195,1.19953513145,3.57237005234,0.396906018257,-1.06505000591,0.0895904302597
6464,1.3053381443,-0.357520252466,0.430949985981,0.57515001297,-0.681791961193,0.667049646378,-0.706771731377,-0.48582676053,-0.480133026838,1.16879999638,-0.637041509151
23410,-0.104432597756,0.403577268124,0.243299990892,4.96985006332,1.30442142487,2.35778188705,1.17364764214,-0.291097402573,-0.759797871113,-0.153600007296,-0.325421780348
54205,-1.9879642725,-0.0824995040894,0.939649999142,-3.7267999649,0.580776691437,-0.784649968147,0.259922355413,0.254715532064,0.537122607231,1.02275002003,-0.0381311178207
