rid,MUC.CP001_MCF7_6H:BRD-K39958166-001-01-7:9.9622,MUC.CP001_MCF7_6H:BRD-K39958166-001-01-7:3.3207,MUC.CP001_MCF7_6H:BRD-K39958166-001-01-7:1.1069,MUC.CP001_MCF7_6H:BRD-K39958166-001-01-7:0.369,MUC.CP001_MCF7_24H:BRD-K39958166-001-01-7:9.9622,MUC.CP001_MCF7_24H:BRD-K39958166-001-01-7:3.3207,MUC.CP001_MCF7_24H:BRD-K39958166-001-01-7:1.1069,MUC.CP001_MCF7_24H:BRD-K39958166-001-01-7:0.369,MUC.CP001_NKDBA_24H:BRD-K39958166-001-01-7:9.9622,MUC.CP001_NKDBA_24H:BRD-K39958166-001-01-7:3.3207,MUC.CP001_NKDBA_24H:BRD-K39958166-001-01-7:1.1069,MUC.CP001_NKDBA_24H:BRD-K39958166-001-01-7:0.369
5720,0.858722805977,-0.0666095614433,0.0137075334787,2.24734830856,-0.500088393688,0.159542500973,1.46572875977,1.31736183167,-0.407433211803,0.0621367692947,-0.9537499547,-0.451449990273
466,-3.55390810966,-2.54619431496,-2.37235331535,-2.25006985664,-0.991545021534,-0.369740664959,-0.224459111691,-0.913959562778,0.0359483659267,0.582164645195,0.364250004292,-0.107099995017
6009,1.79713058472,1.25282609463,1.50046539307,1.61699223518,-0.746572494507,-0.427399754524,0.254406750202,0.478260993958,-0.802553296089,0.516080498695,-0.352849990129,0.177400022745
2309,0.640698611736,0.192499369383,0.860270559788,-0.613412201405,0.89994263649,0.958395719528,0.927971184254,0.845753192902,0.302094638348,0.469502419233,-0.230900004506,-2.2322499752
387,2.43068146706,1.29262709618,1.48031044006,1.63434481621,0.922993779182,0.955930352211,1.20577120781,1.34584867954,-0.568521499634,0.179188787937,-2.44630002975,-0.200950026512
3553,1.53598380089,3.05711317062,1.36762011051,3.09315872192,1.1992726326,1.08802628517,0.339307814837,0.825376152992,1.8342499733,0.719235897064,1.31964993477,0.371249973774
427,0.872288584709,0.580304980278,0.449600607157,-0.117320895195,-0.0843465179205,0.0579909533262,0.549359321594,-0.355040311813,0.0321467071772,0.501794219017,0.576099991798,0.450300008059
5898,-1.52403903008,-0.909003138542,-0.0215314552188,-0.817820310593,0.786212563515,0.69847035408,-0.279292732477,-0.138372957706,0.667152643204,0.304004192352,1.54515004158,0.160049974918
23365,0.0134224705398,0.986733198166,1.2162232399,4.09497880936,1.54414975643,0.868005752563,0.574525535107,-0.654045820236,1.25891041756,1.00101113319,-0.467450022697,-0.124399997294
6657,1.35736691952,-0.191818088293,0.243381842971,0.769970774651,1.00960934162,0.987443089485,0.0830838233232,0.349193036556,0.80865496397,-0.335622668266,1.89579999447,-0.190499991179
5054,0.570162177086,-0.461937725544,-0.147666424513,0.893069505692,0.094613596797,-0.0417512953281,-0.301101356745,-0.00869806110859,-1.18501496315,-0.509238243103,-0.0483499765396,0.803350031376
3108,0.770495712757,-0.921521306038,-0.974942028522,0.893755555153,0.9301456213,2.18900299072,1.00581932068,1.52891421318,0.177435770631,1.63857245445,-0.486750006676,0.18465000391
1950,-0.363244235516,-0.71124792099,-0.0982402563095,0.037698328495,0.504201292992,-0.0667783021927,-0.545958042145,-0.164368420839,-0.00985191762447,-0.830486834049,0.144649997354,-0.407850027084
351,-1.80695009232,-1.58470320702,-2.55494260788,-1.510607481,0.582034528255,-0.117459632456,-0.147228643298,-0.0894550830126,-0.466534525156,-0.706702411175,-0.883249998093,-0.00034999998752
4846,-1.9774916172,-1.14972925186,0.164036691189,-0.280715227127,-0.543323159218,1.20430159569,1.65078878403,0.541449427605,-0.990387439728,0.329081088305,0.73140001297,0.594600021839
1452,0.22044056654,0.243902593851,0.919017910957,0.583184599876,1.29165506363,-0.0983299314976,-0.821349740028,0.389744222164,1.04422783852,0.932028055191,0.2024500072,0.15245001018
4776,1.46329379082,1.02792310715,1.80198407173,2.42738008499,0.922343850136,0.913221478462,-0.362089395523,0.223884552717,1.31716036797,-0.516601145267,1.09669995308,-0.0129500031471
6908,-0.820285081863,1.97643685341,0.259344339371,-0.363632112741,-0.893914937973,-0.480649650097,0.241315901279,0.330883592367,-1.07927966118,0.332578659058,-2.30110001564,-0.386150032282
672,-2.25630187988,-1.2446603775,-1.18611299992,-1.28574883938,-0.488998919725,-0.567825078964,-0.91409778595,-0.842980802059,-1.23662650585,-0.282504081726,-0.749400019646,-0.370799988508
5710,-0.873251616955,0.197654038668,0.601574361324,0.629055976868,-0.389279663563,-0.302604317665,0.372446894646,0.457552343607,-0.937179923058,-0.034126624465,-1.58955001831,-0.980849981308
2115,-0.810758888721,-2.47756767273,-0.627216160297,0.190878286958,1.96571421623,0.943853497505,0.562461137772,-0.407599210739,1.01968288422,0.703784704208,0.956050038338,1.07270002365
7015,2.30349969864,-0.0193897597492,1.42352318764,0.639692008495,0.433831810951,0.150874465704,-0.233607783914,0.128587990999,0.372196257114,-0.509927272797,2.80209994316,-0.296949982643
8726,-0.562557637691,-1.06263756752,0.296109110117,0.450503051281,-1.07238864899,-0.134652987123,-1.21935987473,-0.958139777184,-0.578023612499,0.120095297694,0.634199976921,0.215099990368
2185,1.85003757477,0.381700754166,1.09259688854,1.3720061779,0.961094737053,0.587658643723,-0.0984953194857,0.378969788551,1.16388142109,0.120904192328,1.66610002518,0.276500016451
3315,2.6086006983e-05,0.241911947727,0.366639792919,-0.000163017262821,0.569730937481,0.0998956859112,0.628324687481,0.37678694725,0.330091178417,1.24256014824,-0.269199967384,1.46740007401
5289,1.32488977909,1.19526863098,1.73868215084,-0.0757726430893,1.50305652618,0.438883632421,0.0324700474739,-0.284174323082,0.884253799915,-0.235511526465,1.02854990959,-0.0575999617577
868,0.889968633652,1.200740695,-0.375414520502,0.439426571131,0.949997067451,0.357290506363,-0.508056938648,0.814064264297,1.59579253197,1.35596680641,-0.363000035286,1.97130012512
1677,-0.713790893555,-1.20429039001,-0.377434939146,-0.922889053822,0.950925469398,0.369664132595,-0.492823541164,-0.133169397712,0.309066534042,-0.617759585381,2.69079995155,-0.517300009727
7043,0.297514438629,0.642307698727,0.60647636652,1.17974448204,1.67148137093,1.45712828636,0.483280271292,1.66541576385,1.03850841522,0.3464012146,0.552799999714,0.451950013638
5613,-1.16911947727,-0.647634983063,-0.587429761887,-0.440880984068,1.061013937,1.05728411674,0.351433336735,0.332824766636,1.08732151985,0.141669139266,1.60570001602,0.652300000191
595,-0.502508640289,0.0270624831319,0.36092916131,-0.409233629704,-0.203931167722,-0.257434219122,0.664075732231,0.140873163939,0.615675032139,1.23504400253,-0.796000003815,-0.424800008535
4793,-1.04434525967,0.0419438183308,-0.331302642822,0.181556403637,-0.35401687026,0.372645676136,-0.10954670608,0.289012461901,-0.220047771931,0.202022284269,0.60799998045,-0.160899996758
2736,0.11689889431,2.83214759827,-0.419663190842,1.16731834412,0.719439864159,1.10298895836,0.530615985394,1.17224109173,1.59943199158,0.779729485512,0.55989998579,1.20214998722
5290,2.69895625114,1.06932640076,0.881892085075,1.62680494785,0.111580118537,0.184841156006,-0.470651388168,0.112666487694,1.33474469185,-0.162026181817,1.36115002632,-0.0376999974251
6194,-0.141696423292,4.02386176575e-05,-0.309329777956,0.517723917961,-1.12998533249,-1.6019910574,2.66062852461e-05,0.000569119525608,-0.0235243551433,-0.000353732175427,-0.474500000477,-0.0023499999661
1676,1.32215583324,1.23223245144,0.206617027521,2.42560839653,1.45010685921,0.854517698288,-0.155605241656,0.556632816792,1.03087818623,-0.516548395157,1.00874996185,0.23164999485
23512,-1.36240649223,-1.17214787006,-0.343698561192,-0.28625446558,1.16725420952,0.860338449478,-1.00382232666,-0.865572690964,0.706174910069,0.774680972099,0.506200015545,0.169499993324
148022,0.911889791489,0.485062927008,0.770652353764,-0.0659330785275,1.31182336807,0.835667967796,-0.247229605913,0.839997410774,1.51857876778,0.9655995965,0.273999989033,0.887149989605
1906,0.852217257023,-0.469676196575,-0.769753873348,0.33266684413,0.624203085899,0.78357052803,0.0580950528383,0.457852959633,0.14179508388,0.180130273104,0.143549993634,0.10150000453
8878,0.82864099741,1.20913219452,0.966937422752,-0.0329460129142,-0.36418235302,-0.243769571185,0.491369307041,0.267897188663,-2.53205704689,-1.59787774086,-5.43769979477,-4.83220005035
