rid,CPC004_A375_6H:BRD-K46137903-001-03-3:10,CPC004_HA1E_6H:BRD-K46137903-001-03-3:10,CPC004_HA1E_24H:BRD-K46137903-001-03-3:10,CPC004_HCC515_6H:BRD-K46137903-001-03-3:10,CPC004_HCC515_24H:BRD-K46137903-001-03-3:10,CPC004_HEPG2_6H:BRD-K46137903-001-03-3:10,CPC004_HT29_6H:BRD-K46137903-001-03-3:10,CPC004_MCF7_6H:BRD-K46137903-001-03-3:10,CPC004_PC3_6H:BRD-K46137903-001-03-3:10,CPC004_PC3_24H:BRD-K46137903-001-03-3:10,CPC004_VCAP_6H:BRD-K46137903-001-03-3:10,CPC004_VCAP_24H:BRD-K46137903-001-03-3:10,CPC015_A375_6H:BRD-K46137903-001-03-3:10,CPC015_A549_6H:BRD-K46137903-001-03-3:10,CPC015_A549_24H:BRD-K46137903-001-03-3:10,CPC015_ASC_24H:BRD-K46137903-001-03-3:10,CPC015_HEPG2_6H:BRD-K46137903-001-03-3:10,CPC015_HT29_6H:BRD-K46137903-001-03-3:10,CPC015_MCF7_6H:BRD-K46137903-001-03-3:10,CPC015_MCF7_24H:BRD-K46137903-001-03-3:10,CPC015_NPC_24H:BRD-K46137903-001-03-3:10,CPC015_PHH_24H:BRD-K46137903-001-03-3:10,CPC015_SKB_24H:BRD-K46137903-001-03-3:10,CPD003_MCF7_6H:BRD-K95391106-001-01-5:10,CPD003_MCF7_24H:BRD-K95391106-001-01-5:10,CPD003_PC3_6H:BRD-K95391106-001-01-5:10,CPD003_PC3_24H:BRD-K95391106-001-01-5:10
5720,0.892776429653,0.3791487813,0.786472558975,0.411011964083,-0.432177066803,-0.234080478549,0.140250876546,0.564038276672,-1.17393040657,-1.20969676971,0.0859149247408,-1.63650286198,1.01464819908,1.37685000896,-0.143650010228,-0.79190659523,1.27280008793,-0.213062107563,0.642436265945,0.509649991989,-0.373163640499,1.99430000782,-0.224900007248,-0.624249994755,-0.721376955509,-0.38933300972,-1.85489988327
466,0.195722669363,-0.045588914305,-1.06255590916,-1.20075631142,-0.574931263924,-0.888261318207,-0.0516578629613,0.246697321534,-1.66752493382,0.103766620159,-1.50136232376,-0.543024539948,1.49465715885,-1.6398499012,1.10670006275,-1.04869103432,-1.90400004387,0.516945421696,0.806627869606,-0.377099990845,0.366341352463,0.195399999619,0.0195500105619,1.20884990692,-2.46737074852,-0.365600556135,-0.762499988079
6009,-0.628158271313,-0.916426718235,-0.443720459938,-0.455135822296,-0.810264289379,-0.289616256952,-0.18766258657,-0.286721229553,0.72835880518,0.198569148779,1.42176687717,-0.927846848965,0.737637519836,0.514850020409,-1.62600004673,-2.09882855415,1.8368999958,-0.723579645157,0.0735642910004,0.399149984121,-1.36907339096,-0.198400005698,-0.50435000658,0.0193000137806,-0.947506964207,0.756304144859,1.22200000286
2309,0.156161114573,-0.29369828105,0.146258369088,0.49331921339,1.41811418533,-0.367334157228,-0.392511546612,0.557084202766,-1.32566618919,0.0502960085869,2.11674642563,0.44907104969,-0.501109480858,2.82949995995,4.34775018692,0.37642505765,0.0966500043869,-1.33131849766,-0.821811795235,-2.12374997139,0.392008900642,-1.22469997406,0.186949968338,-0.437999993563,1.490275383,-1.01977229118,-0.0989000201225
387,-0.0824444741011,0.481861978769,-0.122628867626,-0.289004087448,0.182401716709,-0.602192699909,0.536166489124,0.15008276701,-0.0504612438381,1.1870610714,0.125817090273,0.381922632456,-0.780879259109,2.14070010185,-1.18024992943,-1.43270838261,2.05484986305,0.51048374176,-0.479085206985,2.61829996109,-0.875859022141,0.856299996376,1.40120005608,-1.31445002556,-1.01871335506,-1.8594647646,2.09325003624
3553,-0.302957981825,0.434347301722,-0.27195930481,-0.441288709641,-0.0497279763222,0.219671532512,-0.452470690012,-0.463009566069,-1.31298339367,-2.41365170479,0.296103686094,0.684501886368,-2.38457036018,-0.27895000577,-1.19545006752,0.512413620949,-0.80119997263,0.186366662383,-1.35916757584,0.424399971962,0.03620223701,0.505800008774,-0.634050011635,0.342849969864,0.685397207737,-1.01774036884,-2.74064993858
427,-0.525254309177,0.872574210167,-0.401664495468,-0.264075219631,1.55135059357,-0.0459750592709,-0.915372788906,0.0584037825465,0.551076889038,1.00434982777,-0.860791802406,0.100491836667,0.350726246834,-0.160750001669,2.67760014534,0.992009103298,0.18014998734,0.821012616158,-0.283731400967,-0.638650000095,0.762226581573,-1.05620002747,0.160699993372,0.38504999876,-1.48404049873,0.427974939346,0.511249959469
5898,-0.419932812452,0.551448404789,-0.513755023479,-0.880366683006,-0.109226644039,-0.112575769424,-0.387236386538,-0.0517814606428,-1.40071201324,-0.334817588329,0.223509922624,0.876203477383,-0.187902629375,-1.09274995327,-1.20469999313,-0.627846002579,-1.53559994698,-0.79702937603,-0.666141629219,0.0202500000596,-0.304004669189,-0.369399994612,-2.34299993515,0.91664993763,-1.75676226616,0.140333384275,-0.338199973106
23365,-0.816133260727,0.516850352287,-0.362515181303,-0.41499632597,0.930331707001,0.689369976521,0.0741169601679,0.221098229289,0.821342408657,2.26012587547,-0.515912175179,0.360403597355,-0.678739309311,-0.409749984741,0.0589500069618,-0.812963426113,-0.216599985957,-0.127408221364,-1.25764501095,1.10520005226,-1.31140601635,-0.763300001621,-0.38244998455,-0.79004997015,-0.49561420083,1.03440320492,1.94830000401
6657,-0.00161562860012,0.125088527799,-0.214103475213,-1.68846821785,-1.46857666969,0.357066452503,-0.662780344486,-1.07667160034,0.0705743208528,-1.03593873978,0.022169791162,0.440530061722,0.0731004476547,0.075300000608,0.695749998093,1.08231711388,0.155900001526,1.24409997463,-0.620693087578,-0.101699993014,0.0714564025402,0.284799993038,0.90030002594,1.27939999104,0.709776580334,1.73988723755,-0.303750008345
