rid,CVD001_HEPG2_6H:BRD-K46123637-001-01-0:10.0354,CVD001_HEPG2_6H:BRD-K46123637-001-01-0:2.5088,CVD001_HEPG2_24H:BRD-K46123637-001-01-0:10.0354,CVD001_HEPG2_24H:BRD-K46123637-001-01-0:2.5088,CVD001_HUH7_6H:BRD-K46123637-001-01-0:10.0354,CVD001_HUH7_6H:BRD-K46123637-001-01-0:2.5088,CVD001_HUH7_24H:BRD-K46123637-001-01-0:10.0354,CVD001_HUH7_24H:BRD-K46123637-001-01-0:2.5088,CVD001_PHH_6H:BRD-K46123637-001-01-0:10.0354,CVD001_PHH_6H:BRD-K46123637-001-01-0:2.5088,CVD001_PHH_24H:BRD-K46123637-001-01-0:10.0354,CVD001_PHH_24H:BRD-K46123637-001-01-0:2.5088,DOS005_VCAP_6H:BRD-K46123637-001-01-0:5.02,DOS005_VCAP_24H:BRD-K46123637-001-01-0:5.02
5054,-0.653428256512,-0.0673063546419,-0.62574660778,-0.0201389715075,1.83652460575,0.0364143252373,1.14196658134,0.23430788517,0.788753271103,-0.621676981449,1.95574963093,0.981484472752,-0.696349978447,0.070046171546
3108,0.376198798418,-0.75672596693,-0.780798852444,-0.136754304171,0.314653873444,0.168564304709,-0.149884924293,-0.182016134262,0.0783950611949,-0.962652564049,-0.914002299309,-0.642207145691,-0.765400052071,0.178115278482
1950,0.413367450237,0.480774402618,-0.50826382637,-0.0881803929806,-0.658208489418,0.99007743597,0.625194072723,-0.0922322049737,0.33249771595,0.537460803986,-0.289535015821,0.149952977896,0.0614999979734,1.40652823448
351,-0.460740178823,0.515108346939,0.53967243433,-0.498071819544,0.116822488606,-0.0818962305784,0.366539359093,-1.1664031744,-0.0616474077106,-0.104109674692,-0.139583557844,0.308341443539,0.0,0.457700371742
4846,0.501589238644,0.084108710289,0.109468527138,0.268958687782,-0.280344903469,0.281042516232,0.514686703682,0.142500847578,-1.00938653946,-0.617689967155,-1.1646707058,-0.307323813438,-0.909799933434,-0.528167843819
1452,0.58223772049,-0.296121090651,0.578511118889,-0.836046636105,2.21473026276,0.170145332813,2.89487981796,0.267757177353,-1.69581055641,-0.265526205301,-0.421537637711,0.267413377762,-0.110149979591,0.136253088713
4776,-0.461704730988,0.223828136921,3.0041077137,-0.518651068211,0.901410996914,0.425394356251,0.0748987346888,-0.483945846558,0.192037433386,-0.0235558152199,-1.44489753246,-0.94760632515,-0.266349971294,0.228908002377
6908,0.135734319687,-0.19341057539,0.548144817352,0.598373115063,-0.275220692158,0.422575891018,2.21550607681,0.295504182577,-0.394294053316,0.367828369141,0.891947925091,-0.474708497524,0.33544999361,-0.509085416794
672,0.408955931664,0.616983473301,-0.841255962849,0.875455856323,-0.599515378475,0.514690279961,0.795650660992,0.583006560802,0.403125613928,1.05609726906,-0.414586603642,-0.746764600277,-0.531399965286,-0.163294494152
5710,-0.0708984136581,-0.591961026192,0.213051438332,-0.0788339525461,0.211771756411,-0.841834425926,-0.452966570854,-1.07003331184,-0.858948230743,-0.19015660882,0.898254394531,0.415928006172,-0.46305000782,-0.583615601063
2115,-0.134363621473,-0.878767609596,-0.275446742773,-1.1557277441,-0.973404169083,0.863556921482,0.686926364899,0.801759719849,-0.696147561073,-1.1161648035,-0.98238581419,-0.477380335331,-0.0217000003904,1.72808337212
7015,-0.382626771927,0.656248927116,-0.761132001877,0.682016551495,-0.269065231085,0.747242927551,-0.90742623806,0.425049066544,-0.612727046013,0.413773447275,-1.95929932594,-0.615384280682,0.396600008011,0.530250489712
8726,-0.0630650818348,0.232945814729,-1.66849517822,0.20085889101,-0.939797341824,0.772417664528,-0.596478223801,0.334555476904,-0.524854779243,0.451508283615,-1.2185382843,0.458294630051,0.316650003195,0.638598978519
2185,1.23441755772,0.470007926226,0.946680188179,-0.140709221363,0.234658122063,0.871281445026,0.577119171619,-0.37733656168,-0.0273957252502,-0.730669260025,-1.76475954056,-0.76315933466,-0.327050000429,1.56162822247
3315,-1.22081315517,-0.23259600997,-0.297204524279,0.269153118134,-1.21430766582,-0.262697964907,-0.853731513023,-0.0886889025569,-0.460470497608,-1.01713848114,0.901963829994,0.587816476822,0.0660999938846,0.908057034016
5289,0.697923779488,-0.729835867882,0.327655673027,-0.422307670116,1.27545678616,-0.0714788585901,0.389082193375,-0.507901251316,0.863613307476,-0.716719925404,0.0749041736126,-1.23462057114,0.194549977779,-2.31860256195
868,0.14221778512,-0.813027262688,-0.127860367298,-0.32146987319,1.42479467392,-0.176923260093,1.27332758904,-0.204351514578,1.25930535793,-0.128042787313,-0.0579667687416,0.613280296326,0.453999996185,0.523333072662
1677,0.0472386628389,1.10005903244,0.0494242981076,0.443674236536,-0.364779323339,0.798495233059,1.11280632019,0.0707397013903,-0.343011915684,-0.10026049614,-1.47175645828,-0.554321527481,-0.182499989867,-0.131926804781
7043,-0.174566596746,0.114005759358,0.067511357367,-0.112341590226,-1.30668258667,-0.944894015789,-0.819653511047,-0.0368151441216,-0.682607889175,-0.133502751589,-1.47957766056,-1.04051351547,-0.864250004292,0.0756116434932
5613,-0.171964898705,0.422414034605,0.0842961072922,-0.607494771481,1.17300462723,1.99475979805,0.206262752414,-0.199747949839,0.250954121351,-0.0685320496559,-0.799521207809,-1.28928744793,-0.838799953461,0.958169341087
595,-0.49248790741,0.00580207072198,-0.821462273598,0.84283053875,-0.768307328224,0.27631020546,-0.484317958355,0.777481138706,-0.758352935314,-0.400107681751,-2.31931734085,-0.271164476871,-0.724099993706,1.35993468761
4793,-0.291882038116,0.391745209694,-1.12277448177,-0.474254459143,0.551276028156,0.100675657392,-0.0566857755184,-0.215280994773,-0.593560039997,0.367265671492,-0.266185760498,0.516670107841,-0.51835000515,1.57887768745
2736,-0.573489308357,0.214626029134,0.193835094571,-0.411977648735,0.173098400235,-0.448754668236,0.798355102539,-0.900431871414,-0.475221723318,-0.362254559994,-0.906468451023,-1.27724385262,-1.48699998856,-0.192725688219
5290,0.39478123188,-0.106523692608,0.298498690128,-0.441261708736,1.23659396172,1.37139701843,0.955125808716,-0.227331504226,0.744066894054,0.479341715574,-0.423300743103,-0.546532571316,-0.962899982929,0.0880430191755
6194,6.69095607009e-06,0.0,-0.000472855230328,0.0,-0.122510462999,-0.313022434711,0.0479140281677,-0.304097533226,-0.000629638321698,0.000141417403938,0.000576700840611,0.000246923824307,-0.00034999998752,-1.15792930126
1676,-0.124038994312,0.196096390486,0.286013245583,-0.465193331242,0.0350904241204,-0.224397435784,0.0114433467388,0.0429060012102,0.343392908573,-0.31533741951,-0.779898762703,-1.73452425003,-0.417999982834,-0.867656588554
23512,0.115676820278,0.383143424988,0.131089881063,0.970639288425,-0.0496582835913,-0.595010578632,-3.4817905426,0.711723566055,-0.806092262268,0.0585789680481,-0.575767934322,-0.724079489708,-5.27594995499,-0.594254851341
148022,-1.65951704979,0.00245226081461,-0.689527273178,-0.220600426197,0.663303017616,-0.345424503088,-0.893349707127,-0.372171938419,0.685756921768,-0.445451050997,0.945553302765,0.640433847904,0.0956000089645,1.09950435162
1906,-0.879451036453,-0.302344143391,0.362699836493,-0.600710809231,-0.258094131947,-0.579387664795,-0.405855953693,0.0977371484041,0.311970889568,0.285340130329,-1.49155080318,-0.857548236847,-0.393500000238,-0.0932312980294
8878,0.591755867004,-0.181613385677,0.940677523613,0.0358400568366,0.421847820282,-0.221985369921,1.61709165573,0.5054885149,-1.24566495419,-0.361325621605,0.910362064838,0.18074400723,0.174150049686,0.911216318607
3091,-0.444384813309,-0.303389430046,-0.0216238945723,-0.415436476469,-0.186107128859,0.621277034283,0.475964009762,0.637447357178,0.211978688836,0.110614933074,-1.01351416111,0.106617063284,-1.09839999676,-0.550704598427
5743,0.208646506071,-4.26114320755,-0.396386265755,-0.281441807747,-0.0474941954017,0.547819972038,-0.450169891119,-0.132575616241,0.439033210278,0.378267645836,-0.616563916206,-0.854882597923,0.218999996781,1.43297100067
5321,-0.2296076864,-0.453132808208,0.649857223034,-0.538098454475,0.657609820366,1.27895891666,0.44684061408,-1.02594006062,-0.111889928579,-0.121312052011,-0.889031946659,-0.408724367619,-0.0583499968052,-0.0558091104031
4144,-0.275396108627,0.169130533934,0.156457528472,0.704563260078,0.413287341595,0.401345402002,0.134222269058,-0.0319392830133,-0.756562888622,0.514990925789,-1.25558435917,0.688898742199,1.8531999588,-0.689602077007
1981,-0.414555370808,0.236596375704,0.0959372073412,0.708121061325,-0.146588951349,-2.48617720604,1.1562435627,0.109811276197,0.0078396499157,-0.242350488901,0.652226507664,0.215823248029,-0.471799969673,-0.730876326561
695,0.638394773006,0.120003581047,-0.221445590258,0.166586220264,2.82218146324,-0.494797170162,0.0158359333873,1.25240659714,0.560268640518,-1.13234889507,-1.10753047466,-2.10063576698,-1.05999994278,-0.0842254757881
10398,-1.06263542175,0.157692223787,-0.926981210709,-0.505780875683,-0.915581464767,-1.16949129105,-3.60716080666,-1.06031918526,-0.92949283123,0.349080324173,-0.480588853359,1.52794146538,-0.243399992585,0.607008457184
5708,-0.280737221241,0.537543475628,-3.40805101395,0.0520638525486,-0.116170123219,0.259862154722,-2.739787817,0.600426852703,0.126341447234,-0.827986478806,1.24705004692,-3.78511071205,-0.453750014305,1.06357550621
1213,-1.75881993771,0.629844546318,-0.517120599747,0.703343272209,-0.708770751953,0.357691884041,-0.198555141687,-0.861874818802,0.027113750577,0.420642495155,0.586595773697,0.81989467144,-0.350050002337,-1.27788507938
226,-0.934155523777,0.662478089333,-0.296446204185,0.219617694616,-3.54340839386,-1.68874752522,0.0365496650338,0.175472676754,0.284896969795,0.45628798008,-1.02439856529,0.0626976191998,0.075600028038,0.442473202944
6777,-0.17103818059,-0.0771092325449,-0.825897574425,-0.663503587246,0.100705102086,-0.0322517156601,-0.330288290977,0.43538159132,-0.30797213316,-1.70828008652,-1.45851695538,0.517239868641,-0.32959997654,1.12243020535
2113,-0.413852959871,0.617717504501,-0.260075062513,-1.01557826996,1.9502389431,1.4848664999,-0.316151022911,-0.18578311801,-0.350659489632,-1.56182980537,-1.92854893208,-2.15175580978,-0.496249973774,-0.580735385418
3329,0.200523927808,-0.110637038946,-0.236716628075,0.725051283836,-0.180332303047,1.02715098858,-1.8330924511,-0.364423215389,0.0928555428982,0.223043739796,-2.85122513771,0.705950081348,-0.212799996138,0.45593726635
1050,-0.115849547088,0.43277233839,-0.0254727900028,0.18209835887,-1.51166963577,-1.08890557289,-3.32359004021,0.386160135269,-0.651339113712,-0.537617504597,0.161290615797,-0.0521377325058,-0.163649976254,0.48601102829
9491,0.169673189521,-0.596456706524,1.04151344299,-0.98087233305,0.251610785723,1.26541471481,-0.250380158424,0.276444524527,-0.334354162216,0.285120815039,0.649724125862,-0.601134002209,-0.050750002265,-0.0520476438105
22926,1.1654176712,-0.120807811618,-0.0503497123718,-0.304484337568,0.55448102951,-0.517295837402,0.232876986265,0.0868475139141,0.111840680242,-0.588883817196,0.384081810713,0.177988171577,-0.586099982262,0.28853815794
5899,-0.321837037802,-0.654727458954,-1.37379682064,-0.52499216795,-1.13088262081,-0.0182963460684,-4.58613109589,-2.28624272346,0.253901511431,0.454334557056,0.871622622013,1.52141916752,0.610700011253,1.65446293354
5467,0.407464176416,-0.512979090214,-0.397879302502,-0.180523693562,0.318076312542,-0.415492743254,-1.03182864189,-0.727655827999,-0.551521360874,0.258451700211,0.510124564171,0.167049154639,0.703099966049,1.39166903496
6774,0.216813668609,-0.00914150569588,0.255210727453,0.378376543522,-0.315041512251,-0.766145467758,0.46271777153,0.378631174564,0.478357374668,-0.793653070927,0.443107247353,0.702274560928,0.339899986982,0.0415791720152
1788,-0.488999187946,1.58283638954,0.00406064093113,0.755765199661,0.460047990084,1.13928961754,1.18175888062,-0.137587755919,0.26583313942,-0.352100253105,-3.41632676125,-1.28485989571,-0.917600035667,-0.201400175691
5921,0.144937247038,0.634001016617,-0.193672314286,-0.204094037414,-0.312631934881,-0.299344837666,0.409240424633,0.337017178535,0.609863102436,0.160333111882,1.08739483356,0.481059700251,-0.120349995792,0.508161485195
5721,0.823805809021,-0.648864626884,-0.619156181812,0.529654800892,-0.841877877712,-0.223026052117,0.238374859095,-0.238659799099,-1.70470893383,-0.240252614021,-1.13393259048,0.514523923397,-0.870900034904,0.832457304001
2263,-0.369287312031,0.292362958193,0.575426995754,-0.104716494679,0.668278217316,-0.473411142826,-0.505767166615,-0.677973151207,0.529939174652,0.782355546951,-0.554346203804,-0.149578630924,0.965399980545,0.573642849922
808,-0.0393185950816,0.673172473907,0.0267116166651,0.325248360634,-0.805678546429,-0.375511288643,-0.913166940212,-0.00851751491427,0.334354549646,-0.0391139686108,-1.23851680756,-1.07953906059,-1.47990000248,-0.781767070293
30001,-0.118689790368,0.138091757894,-0.817655980587,0.231558308005,-0.17761054635,-1.11518335342,-0.645426511765,0.214848220348,-0.939686655998,-0.118753142655,-0.551346480846,0.0295116454363,0.459399998188,0.551193714142
348,-0.082377076149,0.272492945194,1.42270374298,-0.152538955212,-0.672713279724,0.01009093225,0.977366149426,0.411112934351,0.0682309865952,-2.92830467224,-2.35332584381,0.0848381668329,-0.717999994755,0.109892331064
30849,-0.445414245129,0.0636042580009,-1.45112609863,0.555527091026,-0.468900620937,-0.419358074665,-0.437790334225,0.0815974473953,-1.49972355366,-1.12283623219,-0.479363381863,0.144455567002,-0.0219499915838,-0.195026859641
1454,0.140534803271,-0.446327358484,0.481469660997,-0.235282197595,-0.477424621582,-1.17131209373,-0.804357528687,0.121411949396,-1.47076487541,-0.221847206354,0.127247393131,-0.140580624342,-0.899749994278,1.07640850544
6500,1.37019097805,0.0672763288021,-0.106028243899,1.50687515736,0.161593616009,-0.925119876862,-0.415255486965,1.27857553959,0.690643906593,-0.527597606182,1.00962173939,0.820330440998,-1.70169997215,0.8160841465
5627,0.321816980839,-0.068951010704,0.776566028595,-0.149019017816,-0.228110730648,0.749266505241,1.31692218781,0.775963902473,-1.49607312679,-0.360690265894,0.828135490417,0.971497178078,-0.422999978065,1.25463175774
5715,0.521132349968,0.213337033987,-0.192270338535,-0.866824626923,0.709889709949,-0.608402252197,-0.849372267723,-0.406418830156,-0.239941745996,-1.15483868122,0.621661901474,0.576142072678,0.431050002575,-0.891969144344
4791,-0.281412571669,0.141085088253,-0.221175134182,0.0310063883662,1.26221179962,0.364952892065,-0.0589870624244,-0.492330402136,-0.407440602779,-0.913377344608,-0.234127283096,-0.406077116728,-0.245100021362,1.23265326023
56924,-1.26414084435,-1.35859012604,-0.069456666708,1.39402961731,-0.71397125721,-0.64410340786,-0.45380705595,-1.05320763588,-0.447073817253,-0.297622561455,-0.40652602911,-0.72021228075,1.53045010567,0.867452919483
2690,-0.0702669620514,-1.03433740139,-0.12089844048,-0.872065603733,0.356819272041,1.46822714806,0.660049378872,0.779023826122,-1.2058801651,1.40943837166,-0.356009066105,0.530531823635,-0.385349988937,0.627156853676
1019,-0.268931955099,0.624454379082,0.300874888897,0.787526011467,-0.00682978332043,-1.28558886051,0.0170612335205,-0.343657314777,-0.957331597805,-1.07119214535,-1.94602680206,-1.77812790871,-0.140599995852,-1.88174152374
51422,-0.915250658989,-0.857992708683,-0.582947015762,-0.0795822069049,-0.0676464736462,-0.722146630287,-1.07687902451,0.328178286552,0.363853782415,-1.34888744354,0.451403915882,0.75713455677,0.597299993038,1.05179548264
5788,0.739174246788,1.33457994461,0.320257306099,-0.187387868762,2.30729651451,2.35607194901,0.69214451313,-0.328073173761,-0.682614386082,0.806215047836,-1.09881186485,-0.490440875292,-0.102799996734,-0.620455145836
6709,-0.358311712742,0.135191991925,-0.349652081728,-0.174006342888,-1.0519156456,0.165029197931,-1.15440833569,0.1531316787,-0.443986356258,-0.633098959923,2.29536914825,-0.171879470348,1.29190003872,0.95506054163
1277,-0.267078459263,-0.296264648438,-0.552931547165,-0.250793784857,0.0300369337201,-0.167931944132,-0.861913919449,-0.00998592376709,0.273595243692,-0.0328257381916,-0.754381895065,1.328307271,0.133850008249,0.700771391392
993,-0.897048830986,0.73171633482,-0.593972206116,-0.96189647913,0.397457480431,-0.698727011681,-2.23301458359,-0.202075988054,0.084022372961,0.0312977433205,-1.35972964764,-0.526591420174,0.543799996376,0.0898288190365
7157,0.567086577415,0.465837955475,0.157906427979,0.136394679546,0.935850262642,-0.00803768634796,0.695891797543,0.154005378485,0.186612442136,-0.044027864933,-0.0925951525569,0.343488276005,0.0673999935389,-0.399191081524
1958,-0.531698703766,-0.40798124671,1.55897390842,-0.131927371025,0.0550852045417,0.484488129616,-0.471556931734,0.0634364038706,1.94275927544,-0.0820307731628,-0.545191586018,0.323118567467,0.494699984789,0.753524780273
4582,0.234120428562,-0.398776054382,0.163224563003,1.10597145557,-0.899002075195,0.744389355183,0.147837519646,1.54731082916,-0.785040259361,1.19669115543,0.295723617077,0.625270187855,0.388700008392,0.278858214617
9212,1.17872524261,0.428383499384,-0.823125720024,0.143401175737,-0.238253206015,0.203174397349,-1.93715858459,0.242713809013,0.540751159191,0.718108177185,-1.0284460783,-1.07604372501,0.149250000715,-0.393384337425
8440,-0.797145247459,0.0396551154554,0.706882238388,-0.476950705051,-1.17262601852,0.579718589783,-0.322054952383,-0.270412325859,-0.145428806543,-0.590792536736,0.935300946236,0.652574360371,0.110150009394,-0.456032902002
6790,0.243051186204,0.300698935986,-1.82082390785,0.554575443268,-0.548482954502,-0.230823844671,-1.17822146416,0.0727507174015,-0.25096988678,-0.279355019331,-0.0304741710424,0.443500995636,1.19089996815,0.00194982811809
8851,-1.23334765434,-0.0208758749068,1.60496330261,-0.194738969207,-0.132149934769,-0.0670116320252,-0.193154022098,0.700474739075,-1.14326274395,-0.496677309275,-1.32640624046,-0.363684475422,-0.716750025749,0.619225263596
2534,-0.152350515127,-0.0714175254107,0.00247129611671,-0.407052308321,0.652394413948,0.0465084686875,-0.797278761864,-0.414365947247,1.69074356556,-0.585288465023,-1.29109191895,-0.917294979095,-1.29114997387,-0.550285756588
4893,-0.336910426617,-0.397724539042,-0.805197536945,-0.418035298586,0.0913485437632,0.106287606061,-0.0639656633139,-0.716608464718,0.0124769806862,-0.39707967639,0.254650950432,0.283028244972,-0.499300003052,0.451210349798
665,1.73882722855,0.112943895161,-0.824646174908,0.198158979416,0.581138789654,-0.463332056999,2.30672597885,-0.0381262712181,-0.0641307979822,-0.283372819424,0.902673840523,-0.161092922091,-0.489149987698,0.986492812634
4313,-0.497534394264,-0.00427456945181,0.347330152988,-0.799921870232,0.7465903759,-0.19233968854,-0.465302705765,-0.574819803238,0.0983221009374,-0.128784865141,-1.67447412014,-0.306324988604,-0.533299982548,-0.685785531998
1022,0.787337660789,-1.18581283092,0.416342645884,-0.273423224688,0.873578548431,0.0334920585155,0.505400776863,0.784067213535,1.16682195663,0.500001311302,1.40861272812,0.204752400517,0.124499998987,1.28869402409
5880,-0.357394784689,-0.527674078941,-1.47076511383,0.676447451115,-3.21676850319,0.810163855553,-0.233270958066,-0.834471583366,0.0967046394944,-0.264921933413,-0.964166522026,0.425100147724,0.826849997044,1.13362681866
3162,-0.111566632986,-1.82743656635,-0.921301841736,-0.375321626663,2.80156421661,0.22259837389,-1.44955015182,-0.630793809891,2.89810204506,0.925989031792,0.969964265823,0.932767868042,0.46305000782,0.0527418404818
1282,0.00435230135918,0.237818449736,0.299585670233,-0.519324302673,0.260460615158,0.849334180355,-0.547237932682,-0.554330587387,-0.402505159378,-0.615297853947,-1.04805696011,-0.248335078359,-1.34424996376,-0.339607417583
3383,-0.0118425786495,3.20208263397,-0.431121438742,-0.23459354043,4.67015695572,0.174638167024,1.51671206951,0.420663148165,2.26905465126,0.150510251522,3.29349160194,1.46898698807,1.10559999943,-0.0925811380148
727,0.798836112022,-0.588011264801,3.44469690323,0.860697031021,-0.545535326004,-0.791354060173,0.189719170332,-0.303978294134,-0.631874740124,0.346127927303,-1.91854953766,-0.0308849960566,-0.796649992466,0.223479747772
4792,0.288571298122,0.129145935178,-0.53865468502,0.0489889904857,2.69888567924,0.485634505749,0.721055805683,0.560629248619,0.820281028748,-0.273968756199,1.14236176014,0.861093223095,0.392749994993,0.834138870239
4794,-1.70069539547,-0.251101821661,-0.278881639242,0.169782578945,1.92751407623,-0.296060949564,-0.0714655518532,-0.279834479094,-0.458658218384,-0.621058285236,-1.08644556999,-0.576865077019,-0.299099981785,0.894971847534
902,0.040126375854,0.423529624939,0.983897387981,-0.874388873577,0.0821319818497,0.207529529929,1.88306999207,0.405916273594,0.155803948641,0.332531988621,-1.04240989685,-1.02914345264,-2.61164999008,-1.30839109421
8091,-1.31338047981,0.709430575371,-0.591008782387,0.488518893719,-1.97735798359,0.548720121384,-0.248957067728,0.438410878181,-0.36970859766,0.829751253128,-0.397064626217,-1.5919482708,0.570899963379,0.0189976096153
3486,0.0155286639929,-0.878452181816,-0.270385324955,-0.379675239325,-0.753602564335,0.12970739603,-0.603674888611,-0.156494885683,-0.0458305105567,-0.817493855953,0.789960741997,-0.291559636593,0.522199988365,-0.275011718273
10818,-0.563858747482,-0.693709909916,-1.16669130325,-0.136722564697,-1.26454567909,0.0465718507767,-1.33395767212,-0.154740393162,-1.06365787983,-0.350460976362,-1.17903590202,-0.927601575851,-0.86755001545,1.77110731602
3454,0.134283900261,0.125089198351,0.391331315041,-0.492595911026,0.270320594311,0.989524364471,0.307121545076,-1.0665153265,0.415237665176,-0.0681477040052,-1.30980479717,-1.08479189873,-0.513300001621,0.630282759666
4282,0.000241765272222,0.000357818324119,-0.414766907692,0.591647982597,0.377557039261,-0.357903242111,0.727092862129,0.649166345596,-0.000251567689702,-0.0919688045979,-0.000321326602716,-0.000133020337671,0.0,-0.670135736465
1605,0.0120746716857,1.11562216282,-0.343506872654,0.455028355122,-0.874119222164,-0.613114476204,-1.11287975311,0.0481112599373,-0.655467510223,-0.375345885754,1.24668598175,-0.0095926001668,0.163399994373,0.995433807373
10644,-0.145752161741,-1.24006152153,0.257180333138,0.237462177873,-0.516935765743,-0.0778470933437,-0.320477217436,-0.126421481371,1.27339458466,-0.162670865655,-0.934830963612,-0.182901233435,0.207749992609,1.62566661835
2065,0.810927569866,-2.13463973999,1.46695661545,0.710228264332,-0.720511555672,0.261268317699,3.01244974136,0.0731625854969,1.06647861004,0.608289599419,0.860218644142,0.48757815361,-0.678200006485,1.11679244041
8321,0.286835610867,0.264465421438,0.660993874073,-0.706645131111,0.618552029133,1.71161150932,0.953486979008,-0.695970773697,-0.423181951046,-0.00620797276497,-1.08614552021,-0.80090212822,-0.257849991322,-0.975530087948
8503,-0.549517869949,-0.266917765141,-0.450586497784,0.44509395957,-0.805863022804,2.38262605667,-1.1916270256,-0.65395462513,-0.57494533062,-0.671940684319,-1.49326097965,-1.09295511246,-1.60850000381,-1.25309872627
7027,-0.35591930151,-0.828266203403,-1.07380545139,0.466585606337,-0.607100665569,-0.535597145557,-0.554450392723,0.206319332123,0.314496397972,-0.0859386920929,-0.741185426712,-0.436034023762,-0.72595000267,0.173138663173
6850,-0.43989521265,0.1995113343,0.488168805838,-1.2508379221,0.23559820652,0.574788749218,-0.147090047598,-0.662308633327,-0.89941161871,0.707720994949,-1.03619539738,-0.534538090229,-1.09315001965,-0.01731300354
1978,2.86689996719,0.251496016979,1.77677047253,-0.333645820618,3.05648469925,-0.157090067863,3.41045618057,0.662184476852,-0.177013665438,-0.73907071352,1.7809125185,0.8938408494,0.554800033569,0.616899013519
896,-1.77336120605,-0.1941909343,-0.181501924992,-0.332196712494,-0.698877513409,0.0381894335151,-1.52435803413,0.0653082057834,0.817079484463,0.391519129276,2.56902122498,1.25972914696,1.04585003853,-1.85364079475
5777,1.60972929001,-0.39993262291,0.0293172895908,-0.363144338131,-0.680395722389,-0.877815306187,-0.123527273536,0.066053763032,-0.189334526658,-0.20820119977,-0.710301697254,-0.0382899045944,0.592550039291,0.000287026166916
1846,-0.902410805225,-0.129488587379,-0.726175904274,-0.560597419739,-0.181136876345,1.02209424973,0.197565838695,-0.0645488724113,-0.976695477962,-0.745448410511,-0.959561407566,0.0161910057068,0.135100007057,0.636999726295
5925,-0.344523757696,-0.456946194172,-0.627303540707,0.138190478086,-1.06735253334,0.361606031656,0.593409836292,0.401385068893,-0.91793346405,0.17265689373,-0.656116604805,-2.11317491531,-0.0198000073433,0.780094265938
142,-0.821854710579,-0.188914328814,-0.463837474585,-0.361967295408,-0.189682811499,0.188195765018,-1.05424869061,-0.375940918922,0.704654157162,-0.899706482887,1.75994467735,1.21195781231,0.460950016975,-0.945821583271
1021,-0.410767406225,-0.0602138191462,-0.533810436726,0.575989365578,-0.248379379511,0.123874843121,-0.925390064716,-0.261449307203,-0.0214501526207,0.100566864014,-0.238142073154,0.40269356966,0.367449998856,0.707477211952
