rid,DOS023_VCAP_6H:BRD-K15690570-001-01-4:5,DOS023_VCAP_24H:BRD-K15690570-001-01-4:5,DOS052_A375_24H:BRD-K15690570-001-01-4:5,DOS052_A549_24H:BRD-K15690570-001-01-4:5,DOS052_HT29_24H:BRD-K15690570-001-01-4:5,DOS052_MCF7_24H:BRD-K15690570-001-01-4:5
5720,-0.472791165113,0.314999997616,-1.12330007553,0.960250020027,-1.11135005951,-0.177749991417
466,0.286328136921,1.31739997864,-0.569050014019,-1.32660007477,-0.881500005722,-0.529799997807
6009,0.574339866638,1.05089998245,-0.454400002956,-0.0291499979794,0.00384998321533,0.840250015259
2309,0.0568197071552,-0.919199943542,-0.000550001859665,0.712850034237,-0.125799998641,-0.210500001907
387,-0.380160808563,-0.00465001165867,-0.374850004911,0.614199995995,0.827450037003,0.501749992371
3553,0.538687109947,2.23414993286,-0.903750002384,-0.694299995899,-0.152249991894,-0.468299984932
427,0.966635107994,0.259350001812,-0.801500022411,-1.53145003319,1.42769992352,-2.16744995117
5898,-0.0357838720083,0.97444999218,0.0655999779701,-0.665300011635,-0.799450039864,-1.81369996071
23365,0.0951662585139,-0.123350024223,-0.832450032234,0.20269998908,0.324000000954,0.236349999905
6657,0.385100454092,1.93529999256,0.443699985743,-0.381150007248,0.116600006819,-0.608500003815
5054,-0.411802172661,0.476350009441,0.139699995518,0.24414999783,-0.238449990749,0.489549994469
3108,0.00100815296173,-0.0959500074387,0.137249991298,1.76789999008,0.341150015593,0.532999992371
1950,1.51474809647,5.18664979935,-0.427549988031,0.239800006151,1.2376499176,-0.0282500088215
351,1.20699262619,-0.563549995422,-0.406949996948,-0.546600043774,-0.38504999876,-0.274549990892
4846,0.547378182411,0.574549973011,0.757400035858,0.436299979687,2.24835014343,-0.223999977112
1452,-0.535090386868,-0.34709995985,0.048299998045,-0.0673500001431,0.107299998403,-1.2881000042
4776,0.256209164858,0.464749991894,-0.272650003433,-1.20315003395,1.32050001621,0.341600000858
6908,-0.875359475613,-1.10854995251,-1.79110002518,0.994650006294,-0.108800008893,3.7827501297
672,-1.79217708111,-1.83809995651,0.900200009346,-0.509700000286,-0.441650003195,0.174500003457
5710,-0.570286393166,-0.872900009155,-1.1357499361,-0.04390001297,0.247449994087,0.407149970531
2115,0.504785895348,-0.24564999342,-1.05550003052,-0.841699957848,-0.813049972057,-0.321900010109
7015,0.433038055897,-0.381000012159,0.221849992871,-0.29935002327,0.794250011444,0.558450043201
8726,-0.872235357761,0.0272000133991,-0.81979995966,0.082000002265,-1.16359996796,2.20669984818
2185,1.15440571308,0.12974999845,-0.516350030899,-0.977699995041,-0.0874000191689,-0.261799991131
3315,1.07459652424,0.884699940681,-0.895699977875,-0.258150011301,0.208749994636,-0.708899974823
5289,-0.109498202801,-0.690150022507,0.482800006866,-3.51094985008,-0.26004999876,0.51004999876
868,-0.00142315030098,0.680250048637,-0.0169000029564,-0.144899994135,1.45399999619,-1.30360007286
1677,0.803843140602,-0.674049973488,0.917699992657,0.102400004864,0.0758499950171,0.354600012302
7043,0.552909195423,2.12470006943,-1.14359998703,-1.20690000057,-0.690350055695,-0.515599966049
5613,0.546221017838,0.508849978447,-1.88560009003,4.3860001564,0.623049974442,-0.405650019646
595,-0.438953816891,-1.05470001698,-0.383850008249,-0.288800001144,-0.29129999876,-0.981049954891
4793,4.31271457672,0.910650014877,0.871899962425,0.861599981785,0.0854499936104,0.911449968815
2736,0.253143638372,0.876850008965,0.0672999918461,-0.727300047874,1.17460000515,-0.768999993801
5290,1.91963982582,1.514950037,0.222650006413,-0.347750008106,0.858099997044,-0.0163499712944
