rid,CPC002_HA1E_6H:BRD-K39965020-001-02-6:10,CPC002_HA1E_24H:BRD-K39965020-001-02-6:10,CPC002_HCC515_6H:BRD-K39965020-001-02-6:10,CPC002_HCC515_24H:BRD-K39965020-001-02-6:10,CPC002_PC3_6H:BRD-K39965020-001-02-6:10,CPC002_PC3_24H:BRD-K39965020-001-02-6:10,CPC002_VCAP_6H:BRD-K39965020-001-02-6:10,CPC002_VCAP_24H:BRD-K39965020-001-02-6:10,CPC018_A375_6H:BRD-K39965020-001-03-4:10,CPC018_A549_6H:BRD-K39965020-001-03-4:10,CPC018_A549_24H:BRD-K39965020-001-03-4:10,CPC018_ASC_24H:BRD-K39965020-001-03-4:10,CPC018_HEPG2_6H:BRD-K39965020-001-03-4:10,CPC018_HT29_6H:BRD-K39965020-001-03-4:10,CPC018_MCF7_6H:BRD-K39965020-001-03-4:10,CPC018_MCF7_24H:BRD-K39965020-001-03-4:10,CPC018_NPC_24H:BRD-K39965020-001-03-4:10,CPC018_PHH_24H:BRD-K39965020-001-03-4:10,CPC018_SKB_24H:BRD-K39965020-001-03-4:10,NMH002_FIBRNPC_24H:BRD-K39965020-001-06-7:10,NMH002_FIBRNPC_24H:BRD-K39965020-001-05-9:10,NMH002_FIBRNPC_6H:BRD-K39965020-001-06-7:10,NMH002_FIBRNPC_6H:BRD-K39965020-001-05-9:10,NMH002_NEU_6H:BRD-K39965020-001-06-7:10,NMH002_NEU_6H:BRD-K39965020-001-05-9:10,NMH002_NEU_24H:BRD-K39965020-001-06-7:10,NMH002_NEU_24H:BRD-K39965020-001-05-9:10,NMH002_NPC_6H:BRD-K39965020-001-06-7:10,NMH002_NPC_6H:BRD-K39965020-001-05-9:10,NMH002_NPC_24H:BRD-K39965020-001-06-7:10,NMH002_NPC_24H:BRD-K39965020-001-05-9:10
5054,0.178278625011,0.601029753685,-0.40430316329,-0.0987122654915,-1.79796266556,0.503486275673,-0.463149994612,-0.710859417915,0.684875488281,0.543011367321,-0.515100002289,0.839060246944,-0.28185492754,0.676434457302,0.716280758381,2.60960030556,1.18538486958,-0.40451964736,0.953858137131,-0.716250896454,0.886435270309,-1.07163476944,0.784308433533,0.687617182732,0.817670106888,0.44982612133,-0.0139981824905,-0.266808658838,0.015110399574,0.399356901646,-0.410595059395
3108,-1.17343878746,0.57013630867,-0.000329273752868,-1.38342618942,-0.225433394313,-0.312192380428,-1.15205001831,0.443487644196,-0.508882164955,1.06842875481,3.82289981842,1.67330574989,0.437281966209,-0.903387248516,-0.515691816807,-0.0917711555958,-0.74582785368,-0.673300564289,0.256103366613,0.26669549942,-0.311124891043,-0.77225369215,-0.193743228912,0.956973075867,-1.12550210953,-0.428992182016,1.84603905678,0.145235061646,2.33514308929,-1.09779846668,0.0350126102567
1950,0.706350147724,0.0477239042521,-0.1659514606,-0.140733122826,-0.0311002582312,0.685887634754,-0.0996000170708,0.650718152523,0.607043623924,-0.0781180560589,0.458199977875,-0.0258357226849,-0.616645693779,0.430837064981,0.664346814156,4.75875997543,-0.99324297905,0.317905396223,-0.419692635536,-0.23327280581,-0.586625099182,1.9381043911,-0.510675787926,0.953904509544,0.560315489769,-0.905889928341,-1.04004335403,1.07622206211,0.196002721786,-0.345810651779,0.0612948834896
351,-1.14781689644,0.430403351784,-0.0880992412567,0.514387369156,0.63649725914,0.255672395229,-0.263950020075,0.0700462087989,-1.98046016693,0.268968701363,-0.274850010872,-0.0534089580178,0.559769272804,-0.0435025691986,0.281124413013,0.558320641518,-1.32300293446,0.145866394043,0.233098223805,-0.0831280946732,0.0825384259224,0.869933366776,0.884784281254,0.672003805637,0.0336310602725,-0.575559914112,-0.0999498665333,1.70525121689,0.447530448437,0.0654768198729,0.0802303552628
4846,-0.0946491062641,-0.098956361413,-0.879100203514,-0.898912072182,-0.469874620438,-0.0184012129903,0.480200022459,0.910025537014,0.0766682699323,-0.896160304546,0.995199918747,0.227034240961,-0.990173697472,0.477631896734,-0.334550857544,-0.354854792356,-0.27518132329,0.280078053474,-0.621840417385,-0.767422497272,0.980342268944,-0.665194153786,0.541249990463,-0.718135774136,0.29011297226,0.542417168617,1.26881742477,0.00417432468385,-0.35105741024,0.275622338057,0.356819182634
1452,0.00760530494153,0.571389079094,-2.74968600273,0.408418625593,0.280161321163,-0.405506908894,-0.47935000062,-0.0566609315574,0.17049819231,0.857311785221,-0.192500010133,0.282742768526,-0.882835268974,-0.222169116139,-0.53485250473,0.186836838722,0.229706004262,0.01891214028,0.299158602953,0.00448022782803,-1.41459512711,-0.630194246769,0.437412977219,-0.782247662544,-0.503083467484,0.732252001762,-0.0845489650965,-0.806071519852,-0.836063861847,0.442618131638,-0.216465115547
4776,0.124572813511,-0.162175267935,-0.0540898442268,0.462508440018,0.0930005013943,0.975080490112,0.0573499947786,-0.11691224575,0.352826714516,0.223225191236,-0.211250007153,-0.598693549633,-0.272452443838,1.03385531902,-1.29845106602,0.33353766799,-0.554459691048,0.63743275404,-0.461884975433,0.468705773354,-0.0654616355896,1.42464756966,0.461963236332,-0.111955560744,0.703947126865,0.271054983139,0.0919319093227,0.559458255768,1.24241006374,-0.215546786785,-0.860835194588
6908,1.15861773491,-0.272611439228,6.04804134369,0.0274273008108,0.436990410089,-0.444222211838,-0.827799975872,0.589322388172,0.653167128563,-0.0699402689934,-1.4987000227,0.372148633003,0.139660224319,0.1738435179,0.0508002787828,0.812645196915,-0.0163150131702,-1.12817311287,-0.333979040384,0.161962017417,-0.126640558243,-1.73397374153,-0.524684429169,-0.772248506546,-0.165663033724,-0.064952775836,0.199084505439,-1.51919746399,-0.941304385662,-0.0584711581469,-0.118456117809
672,-0.0673813521862,-0.4777366817,0.219153955579,0.137495309114,-0.575824439526,-0.0963438898325,-0.182399988174,0.54376333952,-0.399709075689,0.979341566563,-0.272049993277,-0.0999830663204,-0.331024765968,-0.387764930725,1.04874765873,0.407253682613,1.56726121902,0.804835617542,0.0906886458397,0.422402113676,0.811171770096,0.451191574335,0.160914391279,0.191484749317,-0.752511501312,-0.0860719978809,-1.38909482956,0.201409131289,-1.1722817421,-0.0777039378881,-0.0229108631611
5710,-0.37466827035,0.400023579597,0.0910947471857,1.07031047344,0.261992007494,0.429489523172,0.315849989653,0.302098035812,-0.679926931858,0.429316431284,-1.41449999809,0.55936986208,-0.156799197197,-0.312552273273,0.578503847122,-0.945777654648,-0.33628693223,-0.240631654859,0.493364930153,-0.667691469193,-0.00485461950302,-1.66141200066,-0.726922392845,-1.23477709293,0.350995659828,0.14733043313,1.17081153393,-1.49842941761,-0.896270096302,0.376123636961,-0.158892691135
2115,0.690331459045,-0.0768467336893,-0.0765982046723,-0.776347339153,0.567734777927,-0.165876984596,-1.03149998188,0.451952934265,-0.010644286871,-0.867107570171,2.45914983749,0.817841947079,-0.828087091446,-1.30827569962,-0.71135187149,-0.897243559361,1.00830507278,0.0114710479975,0.485569357872,-0.0982736349106,-0.408891618252,-0.111494556069,0.534533262253,-0.977043032646,0.0119053572416,0.014886111021,0.869037210941,-0.38286498189,-0.0638744607568,0.506542444229,-0.214924424887
7015,0.362014502287,-0.800935685635,0.0102988108993,0.404297590256,0.00469949841499,1.6503919363,-0.270199984312,0.291743218899,0.368227243423,0.709079444408,1.8898999691,-0.172456651926,0.65141749382,0.93700760603,-1.36046779156,0.244127884507,-0.77034676075,0.324554383755,-1.18812918663,-0.444786548615,-0.189816877246,1.96186590195,-0.158005982637,1.04562008381,-0.0600717775524,0.123601526022,0.105889052153,0.97726559639,1.397590518,-0.383726119995,-0.76664686203
8726,-0.543911337852,0.0312937945127,0.670000135899,-0.351553231478,0.254168003798,0.176668450236,-0.710049986839,0.155895590782,-0.444931507111,1.05792987347,0.114849999547,0.00939365103841,0.0957914218307,-0.225910738111,-0.321232169867,-0.963085830212,1.66181135178,-0.415194064379,-0.835170924664,-0.241187602282,1.31950938702,2.27111339569,-0.42563021183,-0.0799726098776,-1.06615781784,0.322115302086,-0.745963513851,-0.42357942462,-0.829294502735,0.845284461975,0.198323756456
2185,0.720336794853,-0.617671370506,-0.33929502964,-0.671643555164,0.345664292574,-0.023998554796,0.321799993515,-0.0167002119124,0.207804530859,0.269851624966,0.672349989414,-0.648369431496,0.187361478806,0.552805423737,-1.16828489304,0.185340374708,-0.458261430264,0.341910123825,-0.938570082188,-0.412663340569,-0.075089007616,1.78354132175,0.446997761726,0.869864225388,0.312911450863,-0.195358544588,0.84056687355,1.28459501266,1.32097089291,-0.318975120783,0.144308954477
3315,0.782410860062,-0.10128659755,-0.319847166538,0.0828882828355,-0.56419813633,0.126434415579,-0.0367999970913,1.06418561935,-0.384488731623,-0.389994204044,-0.571750044823,-0.228607565165,-0.914244532585,-0.477689236403,0.0,0.294995874166,-0.744928956032,-0.233379215002,0.534747004509,-0.102902248502,-0.355101943016,-0.477918863297,-0.614312648773,-0.129250854254,0.453320413828,-1.02322268486,0.385753422976,-0.811085224152,-0.493758350611,-0.302527874708,0.438154697418
5289,-0.61905169487,-0.0649206116796,0.566630423069,-0.0523425042629,-0.110346220434,-0.155407056212,-0.585299968719,-0.0871328935027,-0.245492249727,0.51711165905,-0.697149991989,0.693957746029,2.52737808228,-0.259101957083,-0.642579317093,-0.142770767212,-0.12905818224,0.130408361554,0.143544435501,-0.398751199245,-0.463338881731,-0.383279114962,-1.22583544254,1.29617238045,-0.778784275055,-0.0590296089649,0.316803187132,1.06410706043,1.26407408714,0.18921084702,-0.67976886034
868,-0.54515337944,0.797476887703,-0.444089263678,1.54187297821,0.35567227006,0.631341397762,-0.270850002766,-0.0620542503893,0.124977231026,0.818804562092,-0.819000005722,0.298862636089,-1.43403315544,-0.388650983572,-0.791023075581,-0.208374157548,-0.557529866695,-0.180446714163,0.302630931139,0.400321304798,0.781372904778,-1.43264913559,-0.0987011641264,-0.838770866394,-0.210852250457,0.395825058222,-0.425905883312,1.26953935623,4.36148452759,-0.774091541767,-0.287668675184
1677,0.572829067707,-0.213969022036,0.412806212902,-0.760930001736,0.588644206524,0.3564850986,-0.344450026751,0.335431456566,0.160891309381,0.218056350946,-0.492399990559,0.429021418095,1.27486312389,0.0441520735621,-1.11588251591,0.527511239052,-0.870131969452,0.974437773228,-0.253555834293,0.311253547668,0.0227994322777,0.808386862278,-0.371228605509,-0.10849172622,-0.792992293835,0.536123394966,-0.530718386173,0.123276270926,0.649200201035,-0.395892947912,-0.495150983334
7043,-0.196424588561,-0.0147915445268,0.205648064613,0.237596198916,0.0248758085072,-0.456062495708,-0.318850010633,0.277216464281,0.350112259388,0.501377522945,0.421450018883,-0.723311960697,-1.41475522518,-0.175572946668,-0.835919380188,-0.125206589699,-0.499312996864,0.874662399292,-0.28566801548,-0.0839709639549,0.802208542824,1.74230706692,2.41547727585,-0.505318462849,0.226831048727,0.386772960424,0.59623748064,0.957109451294,1.81738173962,0.687783956528,0.822831511497
5613,0.726835906506,-0.276923179626,-0.0440451800823,-0.934968233109,0.400675833225,0.220637694001,1.49704992771,0.479326248169,0.396640241146,0.140265464783,0.215100005269,-0.0195349007845,-0.183723330498,0.340560317039,-0.215233206749,0.707801878452,-0.368436992168,0.583543777466,-0.0476448833942,-0.186553329229,0.266215056181,2.17876338959,0.993399322033,-0.125870481133,0.121905371547,0.773887991905,-1.06556105614,2.19642114639,1.87750387192,0.154059395194,-0.152614891529
595,0.223166391253,0.771534562111,0.576082289219,0.46620965004,-0.194190829992,-0.503029286861,0.25514999032,0.0238842926919,-0.351159453392,-1.43843126297,-1.54925012589,0.105406165123,-0.406454771757,-0.177377104759,0.571966767311,-0.478607445955,-0.735180199146,-0.210735827684,0.912859559059,-0.340404510498,1.16530537605,-0.642152190208,0.0607964284718,-1.24484181404,0.264925986528,-0.768623948097,0.844480991364,-0.463304460049,-0.936119794846,-0.0971062332392,0.118601083755
4793,0.856329858303,0.955084085464,-0.448683261871,-0.392629057169,-0.0829621255398,-0.318741559982,1.6031999588,0.134949877858,-0.806136727333,-0.804609537125,0.0630000084639,-0.031896289438,-0.690029680729,-0.463367670774,-0.277857005596,0.28743109107,-1.00330924988,-0.546314477921,0.0669993460178,0.203289717436,-0.433884441853,-0.35646495223,-0.180585816503,0.269942134619,-0.167353183031,-0.315380454063,0.124656900764,0.789416790009,0.942928671837,1.04365205765,0.766998410225
2736,-0.0468534529209,0.652130365372,-0.459758162498,0.106231182814,0.51068097353,-0.161307215691,0.632050037384,0.200637325644,0.750932097435,-0.644163131714,-0.148400038481,-0.10205796361,0.268223404884,0.567512571812,-0.891501069069,0.8385232687,0.363332688808,0.16612803936,-0.385254502296,0.296118915081,-0.260846436024,3.49817943573,-0.0920492261648,0.0810265541077,0.455691158772,0.880095481873,0.510461986065,0.145625501871,0.361457914114,0.242451369762,0.832349181175
5290,0.487796515226,-0.684372186661,-0.123121678829,-0.0215200781822,0.327561944723,0.187027573586,-0.244299978018,-0.160376667976,0.0437529534101,0.114744573832,0.630200028419,-1.19403529167,0.0679596066475,1.17820620537,-0.952472031116,0.0914958417416,0.598459839821,0.0927847102284,-0.748964428902,-0.503408849239,-0.483902215958,0.60285794735,0.420423716307,1.17921793461,0.321917653084,-0.337269544601,-0.40076225996,0.515904843807,0.231799051166,-0.344277739525,-0.141505420208
6194,-0.143369451165,-0.184387221932,0.0,0.0,-0.142895594239,0.113200671971,-0.00034999998752,0.708568871021,-0.119994871318,-0.234048515558,-0.532350003719,0.0,0.0612546354532,-0.855469405651,0.12837100029,-0.464805781841,0.000584913359489,-0.000818227534182,-0.000145316575072,0.434010356665,-0.395666092634,-0.629229307175,0.250544160604,-1.00780689716,-0.180017739534,-0.784705936909,0.0702296942472,0.143447890878,-0.777403533459,0.224420085549,0.386038482189
1676,1.21281039715,-0.209365159273,0.73948943615,0.382332623005,0.485557079315,0.480308443308,-1.30900001526,-0.129962831736,0.276185631752,0.473436117172,0.446150004864,-0.557145237923,-1.02382671833,-0.065294533968,-1.39135789871,-0.584491550922,-0.51037466526,0.857116878033,-0.895831048489,-0.127039000392,0.414381116629,1.6950507164,1.39917480946,-0.125458374619,-0.146987468004,0.234293818474,-0.434888243675,1.03866219521,2.16779851913,0.326735556126,-0.46221742034
23512,-0.146154671907,0.215752273798,-6.02308750153,0.244425207376,0.237435877323,0.253672331572,-0.0687000006437,0.360304385424,-0.0381547696888,0.542634606361,-0.285899996758,-1.31826579571,-5.51775121689,-0.535779178143,0.590537071228,0.153171032667,0.718483805656,1.12714838982,-0.551968216896,-0.441612362862,0.499988645315,0.744417071342,0.264575898647,-0.94365465641,-0.679416000843,0.305554389954,-0.908414363861,1.21539914608,0.640421450138,0.37654915452,-0.116695851088
148022,-0.273293435574,0.866941809654,0.633292019367,-0.46365737915,0.143824264407,-0.168783545494,-0.42074996233,-0.68761575222,0.713744878769,-0.313181966543,-1.23014998436,-0.342846274376,0.0450835153461,-0.275342077017,0.700580358505,-0.536898910999,-0.948772311211,0.350554794073,0.0464923679829,0.157267659903,0.109679564834,-0.109903812408,-0.382259130478,0.889928221703,0.346392720938,0.240565866232,0.993722200394,1.4327763319,2.21898245811,0.888350486755,-0.0416846871376
1906,1.22975230217,0.762991130352,-1.98210012913,-0.648036718369,0.137302562594,0.709475636482,-0.520349979401,0.119010604918,-0.195133686066,0.687435388565,-4.85745000839,-0.0545869767666,0.636124968529,-0.138144105673,-0.169217824936,0.16407892108,-1.07783281803,0.482500076294,-0.676065266132,-0.232422590256,-0.337686598301,1.79963433743,0.941039443016,0.529571712017,-0.401342213154,-0.028295725584,0.063775703311,1.03722131252,1.02648973465,0.17227435112,-0.73223233223
8878,-0.334422558546,0.575030684471,0.0,0.0390971302986,-0.100637659431,-1.13421618938,0.398149996996,-0.320571899414,1.27793478966,0.708745360374,-5.15595006943,-0.0846264362335,-1.6906286478,0.980976104736,1.12570095062,0.677628755569,0.461038529873,-1.11415159702,0.270153701305,0.1555108428,0.199687898159,0.395767748356,-0.0931023880839,-1.0215086937,0.315855771303,-0.650290846825,0.425905913115,-0.354970216751,-0.246767386794,-0.130487188697,-0.227191209793
3091,0.102819442749,-0.840873479843,-0.41752153635,-0.604397892952,-0.376277893782,-0.297423690557,-0.306300014257,1.00723981857,0.158476412296,0.814449906349,0.699949979782,0.0162892192602,-0.343585014343,-0.325367152691,-0.587191522121,0.422078579664,0.283227324486,0.115229591727,0.505133032799,0.0601437576115,-0.295143902302,1.24314320087,0.272964537144,-1.42271840572,0.314981818199,0.0476542636752,-0.219936311245,-0.686526834965,0.178018808365,-0.469581931829,0.202733248472
5743,0.112329304218,0.154619142413,-1.08140170574,-0.93376159668,0.246870696545,0.0534220896661,0.384000003338,0.182533755898,0.444197624922,-0.0201089773327,-1.15390002728,-0.58631002903,-1.01137590408,-1.17716872692,-0.865756511688,-0.786245048046,4.95037984848,-0.20397657156,-0.275893628597,-0.402164161205,-0.832800626755,0.849670112133,1.37276554108,0.800814390182,0.670771896839,-0.956746995449,-0.196843475103,-0.2743960917,-0.337195336819,-0.52242320776,-0.257525116205
5321,0.321627318859,-0.677287757397,-2.13972520828,0.0802505761385,-0.142176792026,0.674998939037,0.259750008583,-0.831545114517,0.191283047199,0.0452462881804,0.0594000071287,-0.715433418751,-0.317679941654,0.546205222607,-0.532345175743,-0.0908179953694,-0.259947746992,-0.0744007825851,-0.768694162369,-0.263759344816,-4.26255369186,1.52600717545,-2.239569664,0.671454668045,-0.434165716171,-0.101390480995,-0.167427659035,0.746266365051,0.429755866528,0.154412314296,-0.544106066227
4144,0.201582193375,-0.381937503815,-1.5769097805,0.790751338005,-0.0987730324268,0.0100664608181,0.0214000046253,-0.0301331281662,0.269876301289,0.0920344814658,-0.764349997044,0.100951477885,0.548618257046,0.11738512665,0.178754806519,0.504622519016,0.0681430399418,-0.000825462630019,0.0737500190735,-0.67852896452,-0.762500762939,0.348810493946,-0.401443809271,-1.04202878475,0.386514365673,0.364198088646,0.13078057766,0.0576771907508,-0.824556708336,-0.969732224941,-0.237633809447
1981,-0.215214729309,0.49078270793,1.0059568882,-0.457723021507,-0.125613152981,0.22562174499,-0.0628000050783,-0.523963570595,-0.102509699762,3.62222409248,1.64984989166,-0.238399654627,-0.345610380173,-0.915019929409,-0.0905156135559,-0.383050739765,-1.06220173836,0.839078307152,0.635719299316,0.351042479277,0.497277349234,1.59514796734,-0.451306521893,-0.602722406387,0.555793881416,-0.463709533215,0.0779185220599,-0.536525607109,1.7381234169,0.204304695129,0.423208475113
695,0.43143427372,-0.0614388212562,-0.391261935234,-0.519440114498,-0.0764048695564,-0.395977079868,0.860499978065,0.329905033112,-0.328242450953,-0.214310780168,-1.05484998226,0.0514383912086,0.224169403315,-0.175216734409,-1.8527661562,0.367913842201,-0.283804565668,-0.324822872877,-0.971508264542,0.218657284975,0.161918789148,-0.0153709053993,4.0169801712,-0.321663856506,-0.21681393683,-0.169008493423,0.00444388017058,0.00628833426163,0.0112216323614,-1.72338724136,1.45308029652
10398,0.272477209568,0.344433873892,-2.04373860359,0.885002315044,-0.0108127146959,0.160784780979,0.0240999907255,0.0125643312931,0.27636307478,0.75829398632,2.22845005989,0.139831870794,-0.422120034695,-0.196699246764,-1.26305580139,0.27556464076,-0.0417357161641,0.513688445091,0.679198741913,0.413391530514,-0.0995422005653,-0.135043740273,0.837047815323,0.951056838036,-0.0911653414369,0.378726661205,-0.26565733552,0.440150618553,-0.178801625967,-0.106189981103,-0.0557408705354
5708,-0.352564334869,0.125392749906,0.209658950567,-0.114149451256,-0.359743148088,0.00734920799732,0.552299976349,-0.156609863043,-0.017978027463,0.529981851578,-0.0882999897003,0.613684952259,0.601613163948,-0.636858642101,-0.276295542717,2.03369379044,-0.670869708061,0.381311178207,0.581947803497,-0.507278859615,-1.07651567459,-0.0248893499374,-2.78003239632,-0.281050622463,-0.105903401971,-0.0104677081108,-0.891585946083,0.586042404175,-3.54700541496,-0.209914475679,0.249097049236
1213,-0.676813483238,-0.160580947995,0.429995536804,0.00161150097847,-0.313261955976,0.0537139847875,-0.591199994087,-0.583937168121,-0.539793074131,0.19001725316,-0.669499993324,0.541449427605,1.13405966759,-1.0153042078,0.270314395428,0.661864638329,-0.155571132898,-0.532572865486,0.34100151062,0.505054712296,0.448527246714,-1.18638968468,-0.521740913391,-1.44425046444,-0.475255250931,-0.23233127594,0.470150053501,-1.1351339817,-0.266352564096,0.438190281391,-0.287441074848
226,-1.23912036419,0.444056928158,0.77629840374,0.647708237171,-0.325866401196,-0.119881093502,-0.342750012875,-0.399034619331,0.554511904716,0.590836405754,0.125,0.369941741228,0.0955296158791,-0.244835883379,0.396967291832,0.577668905258,-0.0395466983318,-0.464889705181,0.756822824478,-0.261026382446,-0.118950664997,-1.52484285831,0.324690520763,-1.50403296947,-0.13390173018,0.116527050734,0.311790585518,-1.14655077457,-0.450168550014,0.340131521225,-0.224105089903
