rid,DOS015_VCAP_6H:BRD-K19325173-001-01-4:5.04,DOS015_VCAP_24H:BRD-K19325173-001-01-4:5.04
5720,-0.0901701897383,-0.250576376915
466,-0.0186621248722,-0.369924515486
6009,-0.960728645325,0.117579326034
2309,0.37374201417,0.268614351749
387,-2.37229180336,-0.301993131638
3553,0.331760406494,0.105709910393
427,-0.404630511999,-0.819640636444
5898,-0.0934548527002,0.264367759228
23365,0.364597320557,0.0409902334213
6657,0.809390366077,0.402386009693
5054,-0.0868717879057,-0.00317783653736
3108,-0.267522245646,0.0415672659874
1950,0.187606722116,4.17609596252
351,0.30763477087,0.0
4846,-0.887039422989,0.0433751940727
1452,-1.04902565479,0.161604180932
4776,1.01887357235,0.277554154396
6908,0.105382636189,-0.0104147195816
672,0.239431262016,0.0899254977703
5710,0.124988883734,0.649158418179
2115,0.0660031735897,-0.828168332577
7015,1.31906330585,0.459207028151
8726,0.396291702986,0.255897969007
2185,-0.792797744274,1.19772863388
3315,0.481904566288,-1.08534729481
5289,0.212898045778,0.578612089157
868,-1.10874032974,-0.456306368113
1677,0.459499001503,0.177121222019
7043,-0.422966003418,0.966476082802
5613,0.337025642395,0.678181052208
595,0.136304736137,0.268995851278
4793,0.346773028374,-0.976744890213
2736,0.717680990696,0.385650992393
5290,0.587541103363,0.487094968557
6194,-0.295688271523,0.0
1676,-0.0611206293106,1.10707688332
23512,-0.041131131351,0.152997493744
148022,0.0783881470561,-0.266870498657
1906,-0.397730737925,0.32451325655
8878,0.263201206923,2.03365707397
3091,-1.52737259865,-0.0658487379551
5743,1.35367107391,2.7902431488
5321,0.262911587954,0.477515041828
4144,0.552916288376,-0.00203147530556
1981,-1.31786131859,1.31424725056
695,1.33683681488,-0.747271537781
10398,0.295227438211,2.42960071564
5708,-0.256835222244,0.677821397781
1213,-0.615176796913,-0.137713640928
226,-0.299312233925,0.374983727932
6777,1.47433662415,-0.305385768414
2113,0.524089157581,-0.0179150700569
3329,-1.24301540852,0.0643928050995
1050,-0.656836807728,-0.423913419247
9491,0.685457766056,0.924602925777
22926,-0.122173219919,-0.17544940114
5899,-0.247398734093,-0.11429771781
5467,1.3533860445,1.16060292721
6774,-0.173811003566,-0.00534252822399
1788,-0.265227764845,0.575033187866
5921,-0.0189481824636,0.852746009827
5721,0.184402033687,-0.120652683079
2263,0.514015078545,0.212646692991
808,0.00712725520134,-0.107784882188
30001,-0.438528031111,-0.367606937885
348,0.113648980856,0.179903700948
30849,-1.55220723152,-0.0601083450019
1454,1.25803470612,-0.405566006899
6500,-1.51723730564,0.577175676823
5627,-0.491505533457,0.595908403397
5715,-1.64171004295,0.258049935102
4791,0.49532687664,-0.120721265674
56924,0.465149790049,-0.623187184334
2690,1.96825969219,-0.944806218147
1019,-0.9923376441,-0.0155297089368
51422,-0.892247200012,-0.654962003231
5788,0.472004652023,0.278813779354
6709,-1.01422429085,0.941939115524
1277,-0.204771459103,-0.264184951782
993,-0.540211439133,-3.94694328308
7157,-0.138037532568,0.44544839859
1958,-0.0684499144554,-0.109848707914
4582,-0.131571695209,-0.0287877470255
9212,-0.106796190143,-0.403996407986
8440,-2.46714496613,-0.447085350752
6790,0.215512320399,-1.64193892479
8851,-1.09628462791,0.453441292048
2534,-0.732407271862,0.10965359211
4893,3.29811143875,0.407412230968
665,-0.709183692932,0.407538414001
4313,-0.574068367481,0.43670552969
1022,-0.312561005354,-1.58411753178
5880,0.723891317844,-0.555612206459
3162,0.73433303833,0.0833850950003
1282,0.592985987663,-0.429280877113
3383,-0.72772538662,-0.618614196777
727,0.906974077225,0.267768621445
4792,-0.10002091527,-0.0905764400959
4794,-0.321365475655,0.196629866958
902,-0.75096321106,0.356914758682
8091,0.568455994129,-0.46052968502
3486,-0.267150133848,-1.05830442905
10818,0.882887721062,0.510816693306
3454,-0.5116507411,1.01171076298
4282,-1.36457133293,0.0
1605,0.111802175641,-0.0322231277823
10644,0.506192326546,-0.803306818008
2065,0.322280287743,-1.24395287037
8321,-0.760071635246,0.807426512241
8503,1.14855229855,-0.369292885065
7027,0.246469929814,0.30161896348
6850,0.256031870842,0.512769758701
1978,-0.894716084003,0.535484969616
896,0.0494906008244,0.133785933256
5777,-0.340960264206,0.485866308212
1846,0.0535477921367,-0.535397708416
5925,0.84627187252,4.60807132721
142,0.0381284803152,-0.141949117184
1021,0.297585904598,-0.49890550971
5699,0.875583291054,1.46150016785
8061,-0.327709645033,-0.0745611786842
1870,1.25216817856,0.00745105743408
1398,-1.22917473316,0.25637280941
3312,-1.46087265015,-0.144002854824
891,0.875235557556,0.415780335665
4775,-1.0408821106,0.840648233891
5111,-1.88826954365,-0.364868789911
5696,-0.768686175346,-0.168327391148
5588,-0.083363994956,-0.0573632121086
6839,1.38816475868,-0.0820188969374
329,0.614981532097,-0.00258482992649
5058,-0.0635162889957,0.727262020111
998,-1.33969306946,0.143900215626
9134,0.368080288172,-0.541541337967
6616,1.78037047386,-0.9518622756
5223,-1.02074742317,0.976446568966
4690,0.806272506714,-0.187354668975
958,0.286714285612,0.224317163229
1616,-0.567811846733,0.55452054739
991,-0.278399050236,0.0
6347,2.22265815735,0.735777676105
6714,0.519068717957,0.687621951103
652,-0.179816395044,0.189745277166
4331,3.84443688393,-0.212663218379
7099,1.11310994625,-0.29327455163
10320,0.721459329128,1.40089643002
2042,1.12690889835,1.0771856308
843,0.248330414295,0.0915355756879
840,0.95164078474,0.921795845032
7048,0.370060622692,-0.132299154997
4851,-0.389693140984,0.721051990986
6464,0.0107493400574,-0.190739929676
23410,-0.0508765280247,0.53996694088
54205,-0.910405158997,-0.337504327297
2770,3.25943398476,-0.962011575699
80204,3.41736197472,0.114053964615
4208,3.92554330826,-0.0172567367554
1845,0.67909014225,-0.657984137535
23368,-1.48482358456,-0.120930969715
5583,0.17137119174,0.418817281723
8900,1.68785953522,0.0830555260181
581,0.867502212524,2.76686358452
6193,-0.714131057262,-0.501316308975
6622,0.782497823238,-0.554325282574
11261,0.358842521906,0.770460486412
6696,0.545986354351,0.740233778954
8312,0.732687234879,0.367731541395
835,-0.0604717694223,0.857250154018
8324,0.414569467306,0.230695232749
1848,-0.46264642477,0.436264812946
154,-1.26376628876,0.308588683605
4312,1.35319125652,-0.333950310946
994,-0.874105215073,-0.708091378212
2048,2.80495738983,4.66422843933
1111,1.00919365883,2.54974794388
5154,-1.88099145889,0.334001421928
2920,0.716954112053,-0.662171185017
3122,-0.288656175137,-1.06217360497
2769,-0.319980978966,1.3855741024
5900,-0.0245373435318,-0.499830454588
6304,-0.773337960243,0.0969867408276
5211,-0.522830665112,0.340973317623
2886,0.463451832533,0.539082467556
9261,0.311001747847,0.3019323349
8569,-0.622612535954,0.347150295973
3303,0.0804583132267,1.4518327713
5331,-1.96140825748,0.344057440758
5347,-0.226603269577,0.26657885313
4638,0.789775013924,0.92119371891
2264,0.404635488987,0.434634208679
1029,0.396308779716,0.559762656689
1027,-0.502894103527,0.285387158394
2597,0.213633388281,0.0
55847,0.913160264492,0.143839538097
25803,-3.84228372574,0.271911859512
3480,0.107866980135,1.1738512516
2946,0.293802142143,0.944044709206
9517,0.290837883949,-0.399693369865
25987,-0.947329342365,0.245838448405
23670,-0.2342428267,0.434636890888
11182,-0.285757690668,-0.481813430786
2146,0.349019706249,0.187654793262
3385,-0.425443738699,0.0151011496782
5261,-0.33665561676,-0.140017002821
10765,-0.223398223519,0.254181623459
25839,-1.4030071497,-0.0850583389401
4172,0.658757388592,0.738714933395
23161,1.1733430624,0.19663926959
10298,-0.723973035812,-0.180577978492
1802,3.19862341881,0.181105822325
58533,-0.742573797703,-0.508161485195
147179,-0.839375913143,0.447527289391
29937,-0.152753442526,0.235796049237
6184,-0.0437976270914,-0.529053449631
9854,-1.23525977135,-0.520130932331
2553,0.0749969258904,-0.552977263927
5440,-0.938148736954,-0.320273816586
