rid,DOS024_VCAP_6H:BRD-K49452151-001-02-4:5,DOS024_VCAP_24H:BRD-K49452151-001-02-4:5,DOS053_A375_24H:BRD-K49452151-001-02-4:5,DOS053_A549_24H:BRD-K49452151-001-02-4:5,DOS053_MCF7_24H:BRD-K49452151-001-02-4:5,DOS053_PC3_24H:BRD-K49452151-001-02-4:5,MUC.CP001_MCF7_6H:BRD-K49452151-001-02-4:10.0056,MUC.CP001_MCF7_6H:BRD-K49452151-001-02-4:3.3352,MUC.CP001_MCF7_6H:BRD-K49452151-001-02-4:1.1117,MUC.CP001_MCF7_6H:BRD-K49452151-001-02-4:0.3706,MUC.CP001_MCF7_24H:BRD-K49452151-001-02-4:10.0056,MUC.CP001_MCF7_24H:BRD-K49452151-001-02-4:3.3352,MUC.CP001_MCF7_24H:BRD-K49452151-001-02-4:1.1117,MUC.CP001_MCF7_24H:BRD-K49452151-001-02-4:0.3706,MUC.CP001_NKDBA_24H:BRD-K49452151-001-02-4:10.0056,MUC.CP001_NKDBA_24H:BRD-K49452151-001-02-4:3.3352,MUC.CP001_NKDBA_24H:BRD-K49452151-001-02-4:1.1117,MUC.CP001_NKDBA_24H:BRD-K49452151-001-02-4:0.3706
1676,0.585749983788,-2.67323231697,1.00520002842,0.297800004482,-0.795050024986,1.37059998512,-0.176422655582,-2.05839300156,-1.05003201962,-1.22962737083,0.803731799126,0.451708734035,-0.235207557678,-0.158133357763,0.109633386135,0.82928109169,-1.06798481941,0.131566643715
23512,0.707450032234,-0.131488323212,-0.08495002985,0.518050014973,-0.0569500029087,1.03464996815,-0.811617791653,0.475034356117,-1.33405292034,0.342529147863,0.862009465694,0.698087692261,-1.03801906109,-0.0239333212376,0.31696665287,0.190246939659,-0.730003297329,0.250300019979
148022,-0.626649975777,0.5608471632,0.603949964046,0.233799993992,0.27349999547,0.999849975109,0.13680537045,-1.66087853909,-0.0537138581276,-0.935185611248,-0.151926577091,-0.371216118336,-0.144011184573,-0.123066678643,-0.374000012875,-0.597142577171,-0.693957567215,-0.816666722298
1906,-0.282150000334,0.121917054057,-0.625300049782,0.518299937248,-0.0643499791622,1.1455000639,-1.22799861431,0.600325644016,-0.197043001652,-0.629262268543,0.0925179347396,-0.130751863122,-0.507897794247,-0.622233331203,0.0514000058174,0.44575509429,-1.49526190758,-0.0695999860764
8878,0.522099971771,-0.269452482462,-0.161749988794,0.69865000248,-0.478299975395,-0.229499995708,-0.240778684616,-0.697039186954,0.120838403702,0.213485226035,-0.322915136814,0.0691457688808,-0.0563639551401,-0.118200026453,-0.241599991918,-1.01247310638,0.367752194405,-0.37976667285
3091,0.702699959278,-0.25297999382,0.0844999998808,0.051499992609,0.178700000048,0.561400055885,-0.0513675920665,-1.60100591183,-2.16417455673,-0.939765274525,0.0388838723302,0.5687302351,-1.32747340202,-0.54526668787,-0.192900031805,-0.206151127815,-0.4287109375,-1.03063333035
5743,0.738450050354,5.95040512085,0.256000012159,-0.199599981308,1.24105000496,1.14964997768,-0.158404305577,1.57027435303,0.107176214457,-0.81959015131,-0.210797220469,-0.907544612885,0.0157357379794,-0.166599988937,0.377266675234,0.0363331437111,0.801139831543,0.361066639423
5321,-0.211649999022,-0.61795258522,0.854149997234,-0.457650005817,-1.08719992638,0.502950012684,0.402773737907,-0.783699929714,-0.654076695442,-1.29384386539,0.537789165974,0.239720761776,-0.695345580578,-0.218033343554,-0.25323331356,0.724153161049,-2.23680305481,0.396466732025
4144,0.172650009394,-0.0455397516489,0.44525000453,-0.674450039864,0.398849993944,0.116099983454,0.505023300648,-2.18465614319,0.809952914715,0.437972187996,-0.160425886512,0.107900433242,0.267730683088,-0.143566668034,0.121733352542,-0.0441827774048,0.25879752636,0.00536665320396
1981,-0.346450001001,0.61834603548,0.346949994564,-1.8559499979,-0.258499979973,-1.42170000076,-1.76750659943,0.85868370533,0.267385900021,-0.0790557265282,-0.0164932087064,-0.788783431053,0.42832416296,0.00373334623873,0.331366658211,0.170398682356,0.274604678154,0.100100010633
695,-1.0379999876,-0.375851392746,0.00654999911785,2.41505002975,-0.531300008297,2.72180008888,2.03912329674,-0.885122895241,0.152037382126,-1.08105826378,0.111724793911,0.172481104732,-0.314908355474,-0.636766672134,-0.118866682053,0.18614372611,0.168523073196,-0.0764666795731
10398,-0.184599995613,0.113119482994,0.288900017738,-0.027999997139,0.222699999809,-0.547850012779,-0.104609787464,-1.29192304611,-0.663022637367,-0.794935286045,0.190553665161,0.117200762033,-0.436584502459,0.214833348989,-0.505666673183,-0.319039493799,-1.13640487194,-0.924133419991
5708,0.66060000658,-0.135063901544,0.794049978256,-0.31194999814,0.388899981976,0.0307499989867,-0.0320234596729,-0.523157894611,0.0163241364062,0.186762094498,-0.698844611645,-0.676271140575,-0.262022584677,-0.459366619587,-0.150366678834,-0.557210981846,0.536700725555,-0.104100003839
1213,0.902999997139,1.04716360569,-1.38770008087,0.737049996853,-0.240849971771,-0.519549965858,-0.108661442995,0.470427215099,-0.969119668007,-0.0346190333366,0.0915151908994,0.00386514514685,0.0234378129244,0.00446666777134,-0.27689999342,-0.580986380577,0.434299558401,-0.299900025129
226,-0.155149996281,0.931779563427,-1.12994992733,-1.04400002956,-0.135250002146,-0.00320002436638,0.0290910750628,-1.0029501915,1.48859548569,0.669961214066,-0.44499155879,-0.185377910733,0.832880139351,-0.0705666840076,-0.407433360815,-0.622306466103,0.910205364227,-0.77380001545
6777,-0.0927500128746,-0.576465070248,-0.846099972725,2.039249897,-0.534850001335,0.412299990654,-1.50464057922,-0.541581630707,-0.465926110744,0.88334608078,-0.850302815437,0.397653251886,3.09608054161,-0.0570333451033,-0.539900004864,-0.686574757099,-0.719347596169,-1.25126683712
2113,0.0898000001907,-0.686592936516,-0.520200014114,-0.0870999991894,0.429450005293,-1.00520002842,1.98105978966,-1.0325820446,-0.444217205048,-0.049662347883,0.383116722107,0.146890729666,-0.559259057045,0.0057333111763,-0.26536667347,-0.467691302299,-1.43245613575,-0.93230009079
3329,0.0682499930263,0.0623603723943,0.359200000763,-3.18369984627,-0.366850018501,0.156149998307,-0.503266990185,-1.78733754158,0.738245725632,0.773007512093,0.13735358417,0.561749815941,0.918384313583,0.35379999876,-0.344000011683,-0.546236991882,0.819695115089,-0.00879999995232
1050,0.26835000515,1.97707509995,-0.474599987268,0.659299969673,0.0606499910355,1.00229990482,-0.391619861126,0.0349513404071,1.42176949978,0.961765050888,7.48242378235,-0.708309650421,0.957475185394,-0.0916666463017,-0.490433365107,0.187599509954,-0.0115871056914,-0.352333337069
9491,-0.320050001144,0.603386700153,0.660449981689,0.27815002203,0.127500012517,0.934749960899,-0.0723413825035,-0.0561208128929,1.069917202,-0.471527695656,-0.222494915128,-1.0149077177,-0.11720508337,-0.548333346844,-0.176166653633,-0.0887931361794,-0.398738950491,0.0916333794594
22926,-0.0958999991417,-0.357747554779,-0.120849996805,-0.985499978065,0.00520000606775,0.247199997306,-1.44619083405,0.653593838215,-0.158559665084,0.165987730026,0.74220263958,-0.174949884415,-0.240331500769,-0.696566700935,0.122299984097,-1.09812259674,0.725041627884,-1.10290002823
5899,-0.185949996114,1.33640086651,0.834650039673,0.640200018883,0.630050003529,0.00710000097752,-0.331667661667,-1.37089729309,0.541294813156,0.837251126766,-0.638590276241,-0.694722473621,1.36451232433,-0.0943999961019,-0.117899984121,-0.844364285469,0.937792599201,-0.511433362961
5467,-0.155799984932,0.954945921898,0.230250000954,-0.0547999963164,-0.0201499983668,0.0705000013113,-0.660129845142,-0.251045793295,-0.41040840745,-0.906633973122,0.452081799507,0.154233783484,-0.614674568176,0.98933327198,-0.661000013351,0.117005944252,0.48948353529,-0.983400046825
6774,-0.0295500010252,-0.055922921747,4.05925035477,-0.263400018215,0.24525000155,0.357150018215,1.22702515125,2.70964407921,-0.447784483433,-0.194491744041,0.189019709826,2.90710115433,-0.339471936226,-0.577433347702,0.0432000160217,1.35673069954,-0.618479728699,-0.561200022697
1788,0.16875000298,-0.366753280163,0.191199988127,-0.209849983454,0.0647500157356,0.465349972248,-0.0247245430946,-0.831601560116,-0.637625813484,-0.610985279083,0.337538838387,-1.30374121666,-0.270745903254,-0.587166666985,-0.185000002384,0.168777748942,-1.3991663456,-0.0218000411987
5921,-0.213599994779,0.627235591412,0.407450020313,-0.856500029564,-0.749099969864,-0.0386500358582,-0.163944199681,1.63800001144,-0.174833774567,0.928215384483,-0.312457829714,-0.012111146003,-0.540212988853,-0.311366677284,0.0564999878407,-0.146884307265,0.544285237789,0.192700028419
5721,0.0209499970078,-0.506921112537,0.230949997902,-0.595950007439,0.671400010586,0.890049934387,0.6243095994,3.54431200027,1.53031921387,0.354948401451,0.0454501658678,0.767119109631,0.140431657434,0.442500025034,0.0306333601475,-1.24939608574,0.0805471166968,0.224566698074
2263,0.148149982095,-0.422463864088,0.696949958801,0.634599983692,0.299100011587,0.610799968243,0.0568449497223,-2.16264224052,-0.0576753467321,-0.892573535442,-0.149627476931,-0.471659898758,0.14465996623,0.270300000906,0.0680666565895,0.397628933191,-0.469992727041,0.187400013208
808,0.245999991894,-0.0162893645465,0.180650010705,0.830899953842,1.10539996624,1.5759999752,-0.25007390976,-0.599521875381,-0.675179243088,-0.455664277077,-0.0303681977093,-0.331835210323,0.114663630724,0.136600002646,0.428633332253,0.412812709808,-0.47602841258,-0.169166624546
30001,0.0872500017285,0.0726326406002,-0.136950001121,-0.16954998672,-0.290049999952,-0.274149984121,-0.511787593365,-1.26418817043,0.78096562624,0.517912626266,-1.36752068996,-0.198557540774,-0.836044490337,-0.748866736889,-0.0253999978304,-0.75293046236,0.331093430519,-0.460266709328
348,0.0533000230789,-0.00727073848248,0.230999991298,-0.153899997473,0.20560002327,0.441849976778,-0.160528346896,0.878346681595,0.0150926411152,0.122879110277,-0.631635248661,-0.490250647068,0.118634641171,-0.364133358002,-0.222266659141,0.152200937271,-0.292233973742,-0.0547666847706
30849,-0.481750011444,0.78862196207,0.359149992466,-0.951050043106,-1.54645001888,-0.253549993038,-0.168316558003,-2.13623762131,0.530591130257,0.870218873024,-0.00766960531473,0.246067360044,0.820384740829,0.208500012755,0.0548333525658,-0.62646239996,1.81137633324,0.268033355474
1454,-0.864849984646,-0.464295059443,0.46305000782,-0.0647500157356,-0.450650006533,0.469650030136,-0.305828213692,2.83578324318,1.51641154289,3.06398272514,-0.30172726512,-1.00557386875,-0.309412658215,0.0151666998863,-0.862800002098,-0.109043866396,0.283803522587,-3.10280013084
6500,0.392599999905,-0.122423477471,0.643450021744,-0.105599999428,-0.781500041485,-0.738799989223,-0.0318866074085,0.681572973728,0.0434163026512,0.283953487873,1.02763068676,0.949737250805,-0.329997569323,0.652833402157,0.0288999974728,-0.134517997503,-0.0178011134267,-0.12270000577
5627,-0.673699975014,0.199984580278,-0.238750010729,-0.0472500026226,1.02555000782,-0.869199991226,0.589679539204,3.51664590836,2.7857837677,0.799478650093,-1.41858243942,-0.542206704617,1.32201969624,-0.406300038099,0.300733327866,-0.608542203903,0.644378662109,-0.269733309746
5715,-1.49434995651,1.30473589897,-0.0829000025988,0.347550004721,1.01754999161,-0.247200012207,-0.438494563103,0.0511652193964,0.815083026886,0.747995734215,-0.0283096134663,0.264057457447,0.908406257629,0.425233364105,-0.0909000039101,-0.519642829895,0.107332035899,-0.20613335073
4791,0.519550025463,1.08703422546,-0.335700005293,-0.2825999856,1.00034999847,1.33934998512,-0.880680561066,0.325548022985,0.494849801064,-0.373965859413,-0.453020811081,-0.0383755192161,0.32145601511,-0.165866672993,0.210833325982,-0.600285112858,-0.727615952492,0.198766708374
56924,0.752200007439,-0.293035298586,-0.61360001564,-0.194200009108,-1.06470000744,-0.401250034571,-0.0532538220286,1.87208509445,1.62515223026,-0.275291770697,-0.954508781433,-0.610842168331,-0.0699253380299,-0.126733332872,3.1294002533,-1.06867659092,0.0165290907025,-0.763300061226
2690,0.117250002921,-0.0336606949568,-0.615949988365,-0.578999996185,0.816749989986,-0.392949998379,-0.646625936031,-0.676558792591,-0.356841355562,0.382226586342,-1.07956755161,-1.06288337708,0.292683750391,0.21806666255,-0.101833313704,-1.25977122784,0.422283530235,-0.572833359241
1019,-0.447200030088,-0.0377121306956,-0.346100002527,-0.596799969673,0.895449995995,-0.845049977303,0.0825778245926,-0.304183840752,-0.388058841228,-0.388583242893,0.611984968185,0.848367571831,-0.360781550407,0.573866665363,0.156500011683,0.00688368082047,0.284521460533,0.103333353996
51422,-0.94395005703,0.131857395172,-0.302550017834,-1.45794999599,0.349000006914,1.1466499567,0.459534555674,-2.77276086807,0.91552811861,0.0416694805026,-0.385495781898,-0.29508587718,1.65528893471,-0.432066708803,-0.0328666642308,-0.504915595055,0.211551770568,-0.522000014782
5788,-0.510399997234,0.628329992294,0.149000003934,-0.337999999523,-0.809249997139,1.12995004654,0.82669788599,-0.996848881245,-0.618419647217,-0.875200986862,0.0850272402167,0.164825737476,-0.457158595324,-0.669333338737,-0.487399965525,0.573559165001,-1.67266428471,-0.268000036478
6709,0.194499999285,0.333405464888,0.0975999981165,0.202500015497,-0.99950003624,-1.29164993763,0.957369625568,-0.151586741209,0.526919901371,0.406030118465,-0.6861281991,-0.898575305939,0.0142929553986,-0.983666777611,-0.0809000134468,-0.753603279591,-0.550166547298,-0.542900025845
1277,-0.375499993563,2.31582951546,-0.113750010729,-0.582000017166,-0.242849975824,-0.929450035095,4.17557287216,2.74672150612,0.134936988354,0.256929993629,-0.147493317723,-0.877680957317,-0.247011110187,-0.584066689014,-0.469633340836,-0.498198211193,0.881150126457,-0.153333336115
993,0.223099991679,-1.17749774456,-0.597299993038,0.180849999189,-2.02329993248,0.337000012398,0.720222353935,-0.642536580563,0.854625105858,0.752235412598,-0.209045022726,0.257093638182,0.784601509571,-0.124166667461,0.421433329582,-1.02338671684,0.643439292908,0.0245667099953
7157,-0.0899499952793,1.02084243298,1.23500001431,-0.857050001621,-0.72545003891,0.659300029278,-0.167826831341,-1.52547311783,0.171188145876,0.475079089403,-0.446599513292,-0.118704482913,0.425121545792,-0.0046000033617,-0.356599986553,-0.636585533619,0.499308288097,0.0717000067234
1958,0.191849976778,-0.943088948727,-0.415800005198,-0.784850001335,-0.308950006962,-0.439599990845,4.69614219666,4.7771282196,6.0739979744,0.770398616791,-0.696995556355,-0.413309514523,0.542297780514,-0.547033309937,-0.500533342361,-0.656108021736,1.27454006672,0.154800012708
4582,1.01475000381,0.435547441244,0.652249991894,-0.427500009537,-0.799149990082,-1.61880004406,1.51673960686,-0.768833518028,-1.2626696825,0.386507421732,0.135674849153,-0.0152594223619,-0.996321618557,-0.0154999867082,-0.353633344173,-0.407678306103,-0.794091582298,-0.9769333601
9212,0.18930003047,0.389113426208,0.847249984741,0.491950005293,0.511600017548,1.3967499733,-0.845201671124,-0.154719471931,-0.204058080912,-0.283926725388,-0.501091182232,0.272792458534,-0.77878844738,-0.53956669569,0.0331333428621,0.403721034527,-0.864565551281,-0.492833375931
8440,0.222400009632,-0.271383225918,0.518499970436,-0.564899981022,-0.110449999571,0.450249999762,-0.608782052994,-0.630149662495,0.374260157347,-0.500072836876,-0.464385032654,2.11573195457,-0.422011375427,-0.554000020027,1.8017001152,0.0471309535205,0.0202141553164,-0.238366678357
6790,-0.17925003171,0.844493985176,-0.0261000022292,0.901549994946,-0.606700003147,-0.0255999863148,0.970456659794,-0.206726908684,0.733242094517,0.70735424757,-0.0382057726383,0.0910710766912,0.423127233982,0.210533350706,0.0361333191395,-0.706683516502,0.980859160423,0.487366646528
8851,-0.342900007963,-0.262381911278,0.144899994135,0.866750001907,0.485450029373,1.05204999447,-0.402282744646,-0.344498664141,-0.187059819698,0.845994889736,-0.29134619236,5.62649583817,1.08996462822,-0.78076672554,-0.0384666621685,0.292841464281,-0.803521335125,-0.390766680241
2534,-0.564700007439,-0.724201261997,-0.927999973297,0.547550022602,1.24125003815,-0.510100007057,-0.728564620018,-0.0197285115719,-0.0273854881525,-0.159887626767,-0.14007845521,0.0215345621109,-0.364714562893,-0.312133342028,0.0250666737556,-1.21901142597,1.67586636543,-1.07833337784
4893,-0.149999976158,-0.381170004606,-0.230349987745,0.55085003376,-0.407450020313,1.6072499752,-0.783316075802,-2.48529624939,0.351163327694,1.57294154167,0.0806483253837,0.881197094917,0.182905644178,0.717733383179,0.15609999001,0.202694147825,-0.452503204346,0.105233371258
665,-0.190000012517,0.628444254398,0.610049962997,-0.594400048256,-1.85774993896,-0.549049973488,0.105412840843,-0.393988639116,2.34447026253,1.93025422096,-0.110914863646,0.0136284716427,-0.924373745918,-0.224366664886,-0.0688000023365,-0.297827363014,0.0473462864757,0.219033330679
