rid,DOS027_VCAP_6H:BRD-K48138407-001-01-4:5,DOS027_VCAP_24H:BRD-K48138407-001-01-4:5,DOS051_A549_24H:BRD-K48138407-001-01-4:5,DOS051_HT29_24H:BRD-K48138407-001-01-4:5,DOS051_MCF7_24H:BRD-K48138407-001-01-4:5,DOS051_PC3_24H:BRD-K48138407-001-01-4:5
5720,-1.19254994392,0.490657567978,0.0540999770164,0.15094999969,-1.52845001221,0.897549986839
466,0.0124999955297,0.491587013006,-0.909449994564,-2.07515001297,0.910549998283,0.987999975681
6009,1.15295004845,0.201379060745,-0.256200015545,-0.253300011158,-0.482150018215,1.53240001202
2309,0.902500033379,1.45501387119,-0.0281999967992,1.19685006142,-0.65474998951,1.31145000458
387,1.06959998608,0.653724610806,0.427049994469,0.216000005603,-0.621199965477,1.01795005798
3553,-0.24375000596,-0.771348655224,-0.224749982357,0.919049978256,0.311049997807,0.960649967194
427,-0.147000014782,0.562731027603,0.21969999373,-1.45545005798,0.486400008202,-0.518150031567
5898,-0.131600007415,0.0257497336715,-0.0744999647141,1.09039998055,0.206699997187,-0.584850013256
23365,0.218600004911,-0.196149349213,2.52354979515,-0.248549997807,1.26709997654,-1.45560002327
6657,-0.170149981976,-0.835938334465,0.39280000329,0.600350022316,0.347599983215,-0.00259999930859
5054,0.555649995804,0.149579554796,-0.606299996376,0.185850024223,0.824200034142,0.349150002003
3108,0.544499993324,0.535178124905,-0.969449996948,0.145200014114,-0.459100008011,-0.0911999940872
1950,-0.429849982262,-0.273551166058,-0.380250006914,0.024749994278,-0.445649981499,-0.207300007343
351,1.73274993896,0.170052751899,0.00205000001006,-0.559100031853,0.344599992037,-0.925899982452
4846,0.809800028801,0.646077513695,-0.165450006723,0.124249994755,-0.431150019169,0.531099975109
1452,-0.65860003233,-0.0789108201861,0.462949991226,-0.294099986553,-1.52114999294,0.1426499933
4776,-0.404049992561,-1.36099398136,0.622900009155,0.574000000954,0.513499975204,0.137849986553
6908,-0.277700006962,0.371298909187,0.0749500095844,-0.413949996233,0.861949920654,1.50695002079
672,-2.75570011139,-0.33827406168,0.353049993515,-0.266250014305,0.620949983597,-2.13770008087
5710,0.113399997354,-2.93299150467,-0.544600009918,1.05914998055,0.600850045681,1.36170005798
2115,0.272249996662,-0.322123020887,-0.505400002003,-1.14030003548,-0.284599989653,-1.27365005016
7015,0.413599997759,-0.0121843367815,0.279850006104,0.835299968719,0.752300024033,0.306450009346
8726,0.467299997807,-0.429681241512,-0.538949966431,-0.74555003643,0.251749992371,-0.918550014496
2185,-0.0586500018835,0.158474624157,0.203149989247,0.813300013542,0.178550004959,-0.570749998093
3315,-0.0264999866486,0.637026906013,0.00235000019893,0.0166999995708,0.233699992299,0.569000005722
5289,0.123849987984,-0.430131077766,0.0692500025034,0.7242000103,0.148999989033,-0.334600001574
868,0.255849987268,-0.117646597326,-0.409000009298,-0.0717500001192,-0.0480000004172,-0.513999998569
