rid,CPC013_A375_6H:BRD-K63068307-001-01-4:10,CPC013_A549_6H:BRD-K63068307-001-01-4:10,CPC013_A549_24H:BRD-K63068307-001-01-4:10,CPC013_ASC_24H:BRD-K63068307-001-01-4:10,CPC013_HA1E_6H:BRD-K63068307-001-01-4:10,CPC013_HCC515_6H:BRD-K63068307-001-01-4:10,CPC013_HEPG2_6H:BRD-K63068307-001-01-4:10,CPC014_A375_6H:BRD-K63068307-001-02-2:10,CPC014_A549_6H:BRD-K63068307-001-02-2:10,CPC014_A549_24H:BRD-K63068307-001-02-2:10,CPC014_ASC_24H:BRD-K63068307-001-02-2:10,CPC014_HA1E_6H:BRD-K63068307-001-02-2:10,CPC014_HCC515_6H:BRD-K63068307-001-02-2:10,CPC014_HEPG2_6H:BRD-K63068307-001-02-2:10,CPC014_HT29_6H:BRD-K63068307-001-02-2:10,CPC013_HT29_6H:BRD-K63068307-001-01-4:10,CPC014_MCF7_6H:BRD-K63068307-001-02-2:10,CPC013_MCF7_6H:BRD-K63068307-001-01-4:10,CPC014_MCF7_24H:BRD-K63068307-001-02-2:10,CPC013_MCF7_24H:BRD-K63068307-001-01-4:10,CPC014_NEU_24H:BRD-K63068307-001-02-2:10,CPC013_NEU_24H:BRD-K63068307-001-01-4:10,CPC014_NPC_24H:BRD-K63068307-001-02-2:10,CPC013_NPC_24H:BRD-K63068307-001-01-4:10,CPC014_PC3_6H:BRD-K63068307-001-02-2:10,CPC013_PC3_6H:BRD-K63068307-001-01-4:10,CPC014_PC3_24H:BRD-K63068307-001-02-2:10,CPC013_PC3_24H:BRD-K63068307-001-01-4:10,CPC014_PHH_24H:BRD-K63068307-001-02-2:10,CPC014_SKB_24H:BRD-K63068307-001-02-2:10,CPC013_SKB_24H:BRD-K63068307-001-01-4:10,CPC014_VCAP_6H:BRD-K63068307-001-02-2:10,CPC013_VCAP_6H:BRD-K63068307-001-01-4:10,CPC014_VCAP_24H:BRD-K63068307-001-02-2:10,CPC013_VCAP_24H:BRD-K63068307-001-01-4:10,LJP001_BT20_6H:BRD-K63068307-001-04-8:10,LJP001_BT20_6H:BRD-K63068307-001-04-8:2,LJP001_BT20_6H:BRD-K63068307-001-04-8:0.4,LJP001_BT20_6H:BRD-K63068307-001-04-8:0.08,LJP001_BT20_24H:BRD-K63068307-001-04-8:10,LJP001_BT20_24H:BRD-K63068307-001-04-8:2,LJP001_BT20_24H:BRD-K63068307-001-04-8:0.4,LJP001_BT20_24H:BRD-K63068307-001-04-8:0.08,LJP001_HS578T_6H:BRD-K63068307-001-04-8:10,LJP001_HS578T_6H:BRD-K63068307-001-04-8:2,LJP001_HS578T_6H:BRD-K63068307-001-04-8:0.4,LJP001_HS578T_6H:BRD-K63068307-001-04-8:0.08,LJP001_HS578T_24H:BRD-K63068307-001-04-8:2,LJP001_HS578T_24H:BRD-K63068307-001-04-8:0.4,LJP001_HS578T_24H:BRD-K63068307-001-04-8:0.08,LJP001_HS578T_24H:BRD-K63068307-001-04-8:10,LJP001_MCF10A_6H:BRD-K63068307-001-04-8:10,LJP001_MCF10A_6H:BRD-K63068307-001-04-8:2,LJP001_MCF10A_6H:BRD-K63068307-001-04-8:0.4,LJP001_MCF10A_6H:BRD-K63068307-001-04-8:0.08,LJP001_MCF10A_24H:BRD-K63068307-001-04-8:10,LJP001_MCF10A_24H:BRD-K63068307-001-04-8:2,LJP001_MCF10A_24H:BRD-K63068307-001-04-8:0.4,LJP001_MCF10A_24H:BRD-K63068307-001-04-8:0.08,LJP001_MCF7_6H:BRD-K63068307-001-04-8:10,LJP001_MCF7_6H:BRD-K63068307-001-04-8:2,LJP001_MCF7_6H:BRD-K63068307-001-04-8:0.4,LJP001_MCF7_6H:BRD-K63068307-001-04-8:0.08,LJP001_MCF7_24H:BRD-K63068307-001-04-8:10,LJP001_MCF7_24H:BRD-K63068307-001-04-8:2,LJP001_MCF7_24H:BRD-K63068307-001-04-8:0.4,LJP001_MCF7_24H:BRD-K63068307-001-04-8:0.08,LJP001_MDAMB231_6H:BRD-K63068307-001-04-8:2,LJP001_MDAMB231_6H:BRD-K63068307-001-04-8:0.4,LJP001_MDAMB231_6H:BRD-K63068307-001-04-8:0.08,LJP001_MDAMB231_6H:BRD-K63068307-001-04-8:10,LJP001_MDAMB231_24H:BRD-K63068307-001-04-8:10,LJP001_MDAMB231_24H:BRD-K63068307-001-04-8:2,LJP001_MDAMB231_24H:BRD-K63068307-001-04-8:0.4,LJP001_MDAMB231_24H:BRD-K63068307-001-04-8:0.08,LJP001_SKBR3_6H:BRD-K63068307-001-04-8:10,LJP001_SKBR3_6H:BRD-K63068307-001-04-8:2,LJP001_SKBR3_6H:BRD-K63068307-001-04-8:0.4,LJP001_SKBR3_6H:BRD-K63068307-001-04-8:0.08,LJP001_SKBR3_24H:BRD-K63068307-001-04-8:10,LJP001_SKBR3_24H:BRD-K63068307-001-04-8:2,LJP001_SKBR3_24H:BRD-K63068307-001-04-8:0.4,LJP001_SKBR3_24H:BRD-K63068307-001-04-8:0.08
5720,0.271691441536,-0.0367000102997,0.0152820944786,0.25606918335,-0.953411698341,-0.132096111774,-0.377345770597,0.401105523109,1.7192838192,0.408384382725,1.10859501362,0.308122396469,-0.861669778824,-0.381642401218,1.06258368492,0.861554741859,0.0736557692289,0.125094726682,-0.495749980211,-0.289539247751,0.7146499753,0.479149967432,1.38883221149,0.695918560028,0.255263507366,1.69766616821,-0.326112419367,0.84932488203,-0.021855711937,0.791063725948,-0.574290394783,0.759810626507,-0.113864801824,0.516882300377,-0.418137729168,0.652065753937,0.857763171196,0.0530249029398,0.144703537226,0.448181122541,1.52050924301,-0.229383870959,-0.334728509188,0.678283691406,0.554513633251,-0.0691193416715,0.712273001671,-0.747235536575,0.276369065046,0.0368848517537,0.436599999666,0.986048877239,1.30319213867,0.727622747421,0.574258565903,0.471894145012,1.1975799799,0.330760449171,0.0757625997066,0.327198266983,-0.26679572463,0.296452343464,1.18592083454,0.348200023174,0.426400005817,0.802799999714,0.883399963379,0.320630729198,0.610745668411,0.446962147951,0.196665376425,0.679379343987,0.613176941872,0.0488022267818,-0.0355003923178,-0.0151857435703,0.182174861431,1.14276134968,0.684531927109,-1.63354933262,-1.53583145142,-0.100146174431,-0.456299215555
466,0.0254239141941,1.70149993896,-0.129986286163,-1.11840760708,-1.77412045002,-0.310908734798,-0.0611449033022,0.372478455305,0.706848442554,0.0882197767496,-0.223699212074,0.826206088066,0.639176845551,0.990450203419,0.344549626112,-0.73807489872,-0.227791056037,0.349354922771,-0.516849994659,-0.440521001816,-0.817300021648,0.41890001297,-1.04440116882,-1.36435461044,-1.42063093185,0.597237110138,-0.0685110539198,-0.387825757265,-0.412577658892,-0.0974313914776,-1.26485085487,-0.0580083243549,-0.356359153986,-1.26916360855,-0.60611051321,0.0982875823975,0.759517550468,0.317998945713,0.683924973011,-1.53761482239,-0.795465707779,-0.167103350163,-0.165823534131,-1.17278826237,-0.909520804882,-0.724890291691,-0.330763757229,0.314628243446,0.00655503571033,0.460176825523,-1.70295000076,0.0633606538177,0.646730184555,0.780885696411,0.446224421263,-3.25189399719,0.0454653203487,-0.734160125256,1.17294955254,0.923178792,0.65946906805,0.49677336216,1.43583905697,1.31095004082,0.313699990511,1.61495006084,0.806249976158,-0.135363280773,0.461190700531,0.347105562687,0.459693282843,0.0888351798058,0.128699421883,-0.175281152129,0.544929683208,0.829342842102,0.657836198807,0.703198373318,0.303757786751,-0.911902189255,0.266761511564,-0.0492927953601,-0.12998431921
6009,0.050036329776,0.0241000000387,-1.19661545753,-0.712187409401,-1.23925638199,-0.407485485077,0.698268055916,-0.191751971841,1.31731677055,0.574343323708,1.13758981228,1.94774365425,1.35737812519,0.918554544449,0.732944250107,0.0784207880497,0.469131022692,-0.0843380615115,-2.09439992905,-1.53371155262,-0.00135004520416,-0.976750016212,1.52256965637,-1.61888813972,0.231497466564,1.05134010315,-0.506883442402,-1.64932990074,1.41181373596,0.346515387297,-1.82046282291,0.31849449873,0.178247332573,-0.508256673813,-0.642982244492,0.407387644053,1.27320289612,0.487607419491,0.555022597313,-1.29453444481,-1.0721039772,-0.267580866814,-0.959350347519,0.804618000984,0.379386663437,0.096593350172,0.223236307502,0.0451531410217,-0.575093269348,-0.488943994045,0.494749993086,0.504715561867,0.863258004189,1.395362854,0.535540819168,-0.504875719547,0.193350702524,-0.671405553818,0.853981137276,0.883349061012,0.909986138344,1.24661564827,1.31179583073,-0.127100005746,0.688250005245,0.109950006008,0.228949993849,0.58557343483,0.522680044174,0.0136773884296,0.662508845329,0.740033864975,0.891900837421,0.149218901992,0.626847326756,-0.510403871536,0.0864941626787,-0.463538467884,0.116913318634,-2.94766068459,-1.74202418327,-0.782287955284,-0.91109931469
2309,2.38621497154,2.60745000839,2.73721122742,0.232190459967,-0.224817931652,0.395196318626,1.19669723511,0.818322062492,0.58323764801,0.28350764513,0.520474433899,-0.36847704649,0.523501694202,0.0968063846231,-0.96547049284,0.319415599108,1.44842076302,3.17652583122,1.76449990273,2.02686142921,1.00320005417,0.233350008726,0.378121197224,0.300081789494,-0.323998481035,0.339561849833,0.161366373301,0.300069212914,1.0032749176,0.528909564018,0.742146193981,0.843907177448,-0.0945735871792,-0.583009541035,0.806796908379,0.418026715517,-0.206258654594,-0.092682428658,-0.320168316364,-0.30579406023,0.0656267926097,-0.882614970207,-0.695341289043,0.33959287405,0.290964245796,0.234612733126,0.109112650156,-0.0860256552696,-0.119400925934,0.439291000366,0.987200021744,2.6412115097,1.69137525558,0.441254138947,-0.0845163986087,3.76199007034,1.79146957397,1.79126322269,-0.488308876753,3.04546785355,1.48852515221,1.68496382236,1.51612854004,2.2146999836,1.36505007744,1.58299994469,0.718699991703,0.844161629677,0.200173869729,-0.567558288574,1.06724381447,0.971581220627,0.0850523412228,0.0176200866699,0.0794870629907,1.69054579735,1.68066048622,0.926407694817,0.759533345699,4.0860710144,1.44748139381,0.331575572491,0.373669713736
387,0.431792497635,0.114999994636,-1.32587087154,-0.754190146923,-1.06143689156,-0.689319133759,-0.634693741798,-0.601857364178,0.378734469414,0.436391681433,1.45084583759,0.230644404888,0.2547480762,-0.586047947407,0.2325720191,0.606044769287,-0.398218095303,0.348276287317,-0.795349955559,-1.13052725792,-0.292800009251,0.533149957657,1.79751682281,-1.03200626373,-0.732965707779,-0.874612271786,-0.493307858706,-1.64031302929,1.27756142616,0.86255723238,-2.18161487579,0.280360102654,-1.64103221893,0.0253943540156,-1.43282592297,-0.25973200798,0.88439142704,0.157795011997,0.410029649734,-2.79098749161,-0.263892710209,0.339032202959,-0.0419382750988,0.69261610508,0.415382623672,0.313550710678,0.19021473825,-1.10365128517,-0.336980760098,0.75673520565,-0.31994998455,-0.0878065526485,-0.104274183512,0.305006563663,0.0964526385069,-0.66605246067,-0.225731536746,-1.54843974113,-0.0456272922456,-0.528316259384,-0.903568267822,1.01232552528,0.188086777925,-1.54305005074,-0.945649981499,-0.995249986649,0.994749963284,0.407055675983,0.713160514832,0.221992850304,0.234527111053,-0.452634572983,-0.0379122160375,0.272687256336,0.00939889810979,-0.755937933922,0.288264662027,-0.391156941652,0.0969825088978,-2.25096416473,-1.15967810154,-0.247829839587,-0.0604690238833
3553,-0.15153965354,0.856999993324,0.96907043457,1.43021976948,1.18429720402,1.01937651634,0.319058209658,-0.450562477112,-0.744153261185,-1.64352822304,-0.785078406334,0.52989000082,0.487115621567,1.41806793213,-0.668548703194,-0.0754967927933,0.982165634632,-0.53815048933,1.79960012436,0.736803114414,0.472449988127,0.862949967384,-0.568652510643,2.12480926514,-0.698116481304,-0.466757833958,-0.461546599865,-0.564890086651,-1.14488887787,-0.638276934624,0.774114072323,-0.667914509773,0.988570272923,0.324147820473,0.721928119659,-0.244879946113,-1.30372190475,-0.422105491161,-0.0328340157866,1.66199421883,0.595148026943,1.3671374321,1.13805246353,-0.656171560287,0.852606058121,0.280516326427,0.135405778885,0.731823146343,-0.0110678821802,0.322464585304,0.302000015974,-2.44783735275,-1.63801670074,-1.05228447914,-0.796939969063,-1.46729958057,-0.442418903112,-0.768687188625,-0.319813281298,-0.0322964414954,1.69193661213,-0.182019621134,-0.385319232941,-0.10205000639,1.2267999649,0.344699978828,0.0333500057459,-0.711868047714,0.0662128478289,0.342347890139,-0.31922313571,0.592217803001,0.830411851406,0.586721599102,0.133382946253,0.729009747505,-0.352859139442,0.150422617793,0.283402502537,1.75567483902,-0.0124672353268,0.396997511387,-0.16006809473
427,-0.346593141556,0.162050008774,-0.271297007799,-0.0411003939807,0.350568085909,-0.240838870406,-0.631645560265,-0.792107582092,-0.365606606007,0.453252524137,-1.03120398521,1.29147982597,0.448496609926,1.34391927719,0.795489430428,0.804107427597,1.02835714817,0.26906350255,-0.406850010157,-0.214868888259,-0.677299976349,1.44180011749,0.200177311897,0.480504214764,3.26034593582,0.939321160316,0.163806796074,0.977349042892,-0.160789251328,-0.0729951411486,-0.122662261128,1.40143108368,-0.366206407547,-1.25322520733,-0.398339688778,0.574585855007,0.0325650051236,-0.121892146766,0.415011882782,1.00447702408,0.253334611654,-0.167304769158,-0.958222150803,-0.511155903339,-0.575334370136,0.371272355318,-1.78569495678,-0.54337054491,-0.783555626869,0.6597417593,-2.92605018616,1.51022863388,1.01064121723,-0.623174667358,-0.0542094409466,0.738954305649,0.616939842701,-0.552976429462,0.236836999655,-0.686841666698,0.443511128426,-0.20849993825,-0.448166549206,-0.0264999866486,-0.354799985886,-0.0162000060081,-0.493800014257,0.0769643038511,-0.252589613199,0.12472397089,-0.792154669762,4.48673534393,-0.0826062560081,-0.990767002106,-0.724662840366,0.398318588734,0.417730987072,0.425142288208,0.623823881149,0.0175099000335,0.140116393566,0.116121828556,-0.35855999589
5898,-0.990586519241,1.56564998627,-0.556181073189,-0.9389950037,0.109616443515,0.915213882923,-0.370150268078,-0.857227981091,0.367937773466,-1.35591590405,-0.0402421019971,0.98080021143,0.33207949996,0.643405616283,0.325171262026,-0.945049881935,-1.76453924179,-0.955808103085,-2.73734998703,-0.287483215332,-0.0639500021935,1.620849967,-0.713735103607,-0.851555883884,-1.02397060394,0.511481106281,-0.439167261124,-1.32014834881,-0.983841180801,-0.704717934132,0.176192909479,-1.1713899374,0.447271168232,-0.0127281546593,0.18542316556,1.38251066208,-0.560606837273,-0.350487917662,0.517872214317,0.822407484055,-1.26325500011,0.170669049025,-0.0123236104846,1.01800656319,0.643941044807,-1.43999576569,0.0289483964443,0.15811188519,0.0974692255259,-0.129683166742,2.41055011749,0.202043235302,0.512880802155,-1.04359281063,-0.179466158152,1.17252612114,0.300760835409,-0.47747451067,0.863474190235,-1.83823359013,-1.81800675392,-0.457588404417,0.740283846855,0.994650006294,-0.0742999985814,-0.50125002861,-0.0434499979019,1.99238276482,1.24832630157,0.877568721771,2.16546177864,1.34835886955,0.629097104073,0.42649397254,0.643639922142,1.84167933464,1.2264881134,0.992509007454,0.961846828461,1.19155490398,-0.736159205437,-0.136517390609,-0.349138349295
23365,0.40556961298,1.29550004005,2.51109671593,0.704386234283,1.32942414284,0.987805426121,0.767560839653,0.021086961031,-0.930162012577,-0.380337774754,-0.852011263371,0.196244597435,-0.0497138574719,0.257059901953,0.404220461845,1.66785347462,0.0202596224844,0.16784748435,0.204349994659,0.971235573292,0.33054998517,1.91489994526,0.200996279716,-0.00340709090233,5.31877851486,0.231448292732,-0.673564970493,1.32900893688,-0.348018735647,-0.0772148817778,1.07025408745,-0.745355248451,0.437525838614,0.333305180073,0.279381424189,0.446041762829,-0.476931661367,-0.612330555916,-1.0732011795,0.635129034519,0.856150984764,0.882162570953,0.0151071846485,0.275267660618,0.00634591281414,-0.0608407407999,-0.433303058147,0.191328197718,0.00174969434738,-0.670475125313,-0.104000031948,0.450393289328,0.18333171308,0.512558400631,0.405747145414,1.581553936,-0.702418744564,7.50242185593,-0.367044508457,-0.116814061999,-0.219824492931,0.766727685928,-0.706480622292,-0.0232000052929,0.270200014114,0.58495002985,-0.253250002861,-0.212561681867,0.608947396278,-0.134321078658,-0.300741910934,-0.00449591875076,-0.179113566875,0.726695775986,0.321792423725,-0.523193836212,0.475879102945,-0.0979388430715,1.15569019318,0.314870119095,0.879613339901,0.484851181507,0.334797888994
6657,0.883436560631,0.252350002527,0.0797161236405,1.5522081852,1.37725925446,1.07466983795,0.28432700038,0.148386359215,-0.683987319469,-1.18682682514,-0.554129898548,0.0120870321989,1.63454544544,0.494156479836,-0.969172656536,0.611303329468,0.865078985691,-0.176625311375,0.534649968147,0.486188054085,0.945600032806,-0.773000001907,0.0669060498476,-0.982127070427,-0.321481764317,0.758287072182,1.27190434933,0.736227035522,-1.17024099827,0.0339737161994,1.61378586292,2.17109751701,0.903787791729,0.378141373396,1.07688963413,0.437136769295,-0.178924560547,-0.0184720680118,-0.47919434309,4.11340475082,0.838949680328,0.981361746788,0.803002417088,-0.821286559105,0.107824526727,-0.00529557466507,-0.111657589674,0.649587154388,0.136351749301,0.152709901333,-0.148400008678,0.900000452995,0.146296143532,0.256686836481,-0.299815058708,0.741781711578,-0.109494149685,1.10771107674,-0.082661613822,2.63253593445,1.41914331913,1.46130752563,1.46832466125,0.26780000329,1.11864995956,-0.254200011492,-0.251600027084,-0.231254428625,-0.125807881355,0.00517517328262,-0.390354722738,0.813289701939,1.81407082081,0.591416358948,0.241439983249,-0.451856225729,-0.295770913363,-0.109170481563,-0.253485411406,0.880920052528,0.146251708269,-0.0316364243627,-0.631865918636
