rid,DOS025_VCAP_6H:BRD-K48945537-001-01-5:5,DOS025_VCAP_24H:BRD-K48945537-001-01-5:5,DOS047_A375_24H:BRD-K48945537-001-01-5:5,DOS047_A549_24H:BRD-K48945537-001-01-5:5,DOS047_HT29_24H:BRD-K48945537-001-01-5:5,DOS047_MCF7_24H:BRD-K48945537-001-01-5:5,DOS047_PC3_24H:BRD-K48945537-001-01-5:5,MUC.CP006_MCF7_6H:BRD-K48945537-001-01-5:10.0054,MUC.CP006_MCF7_6H:BRD-K48945537-001-01-5:3.3351,MUC.CP006_MCF7_6H:BRD-K48945537-001-01-5:1.1117,MUC.CP006_MCF7_6H:BRD-K48945537-001-01-5:0.3706,MUC.CP006_MCF7_24H:BRD-K48945537-001-01-5:10.0054,MUC.CP006_MCF7_24H:BRD-K48945537-001-01-5:3.3351,MUC.CP006_MCF7_24H:BRD-K48945537-001-01-5:1.1117,MUC.CP006_MCF7_24H:BRD-K48945537-001-01-5:0.3706
5054,-0.772099077702,2.69663405418,0.712452769279,-0.121057711542,0.611186504364,0.403992176056,-0.0829421132803,-0.22593960166,0.868765413761,-0.568512201309,-0.237504899502,-0.61242723465,0.825273573399,-0.439266681671,2.20352816582
3108,0.138759687543,6.1220741272,2.18306589127,-0.710474610329,0.828690588474,0.228495180607,3.91806840897,0.371128767729,-1.0696747303,0.300538212061,0.263867646456,-0.645394265652,-0.15884783864,0.454096734524,-0.468961119652
1950,0.36417478323,-0.221342816949,1.03548824787,1.8560076952,0.146186172962,1.05920433998,-1.72009754181,-0.157732799649,-0.145484119654,-0.454911082983,0.0685988068581,-0.441190719604,0.0547670572996,-0.640743374825,0.281554371119
351,0.989250421524,0.60027885437,-0.0242204740644,-0.0924042314291,-0.438234239817,0.794501423836,-0.609748482704,0.162631392479,0.854544579983,0.333736687899,-0.0736631825566,-0.178220197558,0.31227517128,-0.0764726102352,0.629123270512
4846,0.420756489038,-0.121870860457,0.726143658161,0.649419486523,-1.66803467274,-0.431060373783,2.00147533417,-0.728478312492,-1.12569057941,-0.173370808363,-0.492390066385,-1.1108789444,0.43326368928,0.185297608376,-0.339890182018
1452,0.00958485901356,-0.542541444302,0.935223639011,-1.14133119583,-0.126296818256,-0.342383265495,-0.00831042788923,-0.141930401325,-4.72435712814,-0.0327401906252,0.276123315096,0.671005010605,-0.544027805328,1.03180265427,0.721810817719
4776,0.316314220428,0.518797516823,1.53388094902,3.03973436356,0.195235133171,0.950482606888,2.42361783981,-0.722109973431,0.469519466162,-0.482920199633,0.253962337971,-0.299595862627,-0.0587131679058,-0.213723510504,-0.0671651661396
6908,-0.819122970104,0.840768158436,-0.858463406563,-1.45823907852,0.138703241944,-1.2052513361,0.662566542625,0.423012167215,-0.89953660965,0.23752874136,0.184675425291,-0.0672983080149,0.37862303853,0.68467515707,0.827198982239
672,-0.0298796892166,-1.74097824097,-2.19643545151,-1.94063162804,-1.31409263611,-1.76497268677,1.03837049007,0.379142642021,-0.384983062744,0.231823712587,-0.634701013565,-0.395740807056,0.843858778477,-0.759031414986,-0.0175318922848
5710,-0.202432215214,-0.879060447216,-0.211477309465,-1.86514997482,0.138236835599,-0.594798862934,-1.09889066219,0.379632413387,0.237298130989,-0.390327960253,0.0783070325851,-0.00725862383842,0.622538328171,0.427807182074,-0.614292144775
2115,0.534141182899,0.0566914528608,0.120832309127,-1.76752758026,0.106518045068,0.69541156292,0.185634672642,-0.553012609482,0.594896435738,0.20885284245,0.608543276787,-0.678188800812,0.908991754055,-0.0175122618675,1.08687472343
7015,1.18036985397,0.164658978581,2.49232721329,2.10846090317,0.547246336937,2.09849667549,2.86200141907,-0.536305725574,1.22335684299,-0.179669633508,0.789867162704,-0.525780677795,0.28666716814,-0.745781421661,0.204596370459
8726,-0.183901742101,0.45160895586,-0.434859782457,-0.730441331863,0.499477118254,-0.674770891666,-0.214566335082,0.277262061834,-0.365229338408,-0.40048956871,-0.13003526628,-0.602835834026,0.978809952736,-0.129375040531,0.460707992315
2185,0.329257965088,0.410695254803,0.877307295799,2.28803753853,0.245952159166,1.14283204079,2.39191579819,-0.653810143471,0.211095124483,-0.19324657321,0.181466430426,-0.30709540844,-0.0713451057673,0.120813652873,0.351818144321
3315,-0.640822649002,0.92941570282,-0.663866817951,-0.387221306562,0.57754611969,0.471833318472,0.366846352816,0.0,-0.103472061455,0.0,0.0,-0.0278526619077,-2.23412275314,0.48676264286,-0.176205769181
5289,0.221954196692,0.168079033494,1.3869048357,0.494432866573,0.60369348526,-0.202501684427,3.24960494041,-1.20461773872,0.98990291357,0.640555918217,0.723529338837,-0.37776517868,0.676028370857,-1.0366256237,-0.12904727459
868,0.792203247547,0.496012359858,-1.52068066597,0.775795817375,0.746572196484,0.502275645733,0.370766699314,1.05884671211,-0.273060649633,-0.96318590641,-0.338549554348,0.719058036804,0.47667735815,0.859267950058,-0.0909885466099
1677,-0.714418768883,-0.497902333736,0.678213536739,1.46051168442,-0.354726612568,0.57597899437,2.04474163055,-0.923898339272,0.373401641846,0.0613806545734,0.0383360683918,-0.851587891579,0.27820366621,-0.311911314726,0.110369548202
7043,1.55477654934,5.79733848572,0.558597147465,2.6971487999,0.142776116729,0.759149372578,2.36370849609,0.113408625126,-0.418591678143,-0.281296342611,-0.511430561543,-0.0310892052948,0.618060588837,1.41549015045,0.0948183089495
5613,1.11663138866,2.41818189621,-0.114911586046,1.42810177803,-1.17904210091,0.645372986794,1.69387567043,-0.568336486816,1.04462623596,1.3488599062,1.1902012825,0.280847221613,0.82441931963,0.834332346916,0.244839534163
595,-0.939620435238,-1.22686314583,-0.865916132927,-0.492967993021,0.194942727685,-0.312385201454,0.471820473671,-0.512360930443,-0.645453453064,-0.309155464172,-0.761361896992,-0.491788625717,-0.765979230404,0.00180947780609,-0.646320343018
4793,1.93575894833,1.04632258415,-1.39879274368,-0.731797277927,0.774703145027,-0.693177938461,0.803453207016,-0.366364896297,-0.619809865952,-0.108411505818,-0.129830688238,-0.860644817352,1.1542775631,-1.20888447762,-1.05381393433
2736,0.836789548397,0.384254276752,0.610314190388,1.15673947334,0.034137390554,-0.326721906662,2.21991419792,-0.377647072077,0.627423703671,0.261569023132,1.77407824993,-0.0917199105024,0.0935123115778,0.358170002699,-0.415723800659
5290,0.320640981197,-1.26018238068,1.04569506645,3.24573469162,0.839406847954,1.333953619,2.54653191566,0.275294184685,0.509392261505,-0.194686800241,0.935109734535,0.138421684504,-0.428700268269,0.142134964466,0.276856184006
6194,2.94597125053,0.807683706284,-0.593013346195,-0.00432139635086,0.000119537122373,0.382380574942,-1.04192090034,0.0,0.0560517273843,-0.851084828377,0.469206988811,-0.405882507563,-0.201007276773,-0.780814766884,-0.17723441124
1676,0.497859597206,-1.17688989639,-0.319173544645,2.18715167046,0.885436534882,0.889141857624,1.44302082062,-0.307337939739,0.777698636055,-0.598969042301,0.236673295498,-0.224021092057,-0.589061081409,0.357288300991,0.1110393852
23512,-1.47739434242,0.0667586773634,0.503679037094,-1.09469544888,-0.356733202934,-1.69569289684,0.0479019731283,0.647036671638,-0.552941918373,0.0986347123981,0.489866912365,-1.09116911888,0.66900396347,0.434840172529,-1.65934252739
148022,0.122892543674,-0.363771110773,0.0180214419961,-0.160387098789,-0.21595133841,0.0373851582408,0.878875136375,0.331266671419,0.462587743998,0.196475833654,0.444772720337,-0.840165734291,0.0755680948496,0.203045070171,-0.525254070759
1906,1.21714949608,-0.540719032288,0.294108450413,-0.306977272034,-1.24473440647,-0.406666517258,-0.213859021664,-0.189731180668,0.89951467514,0.126789927483,0.471465051174,-0.4437289536,0.261446982622,0.444449961185,0.0397956818342
8878,-0.354580521584,-0.125595718622,-0.527413129807,-1.6102206707,0.062869399786,0.837675392628,0.631275355816,0.18945223093,-0.665078699589,0.158643513918,-0.0267950519919,1.03153085709,1.36142861843,1.02342820168,0.0796714574099
3091,1.42460739613,0.324084401131,-1.66797375679,-1.52867949009,-1.0685839653,-1.11113941669,-1.31499838829,-0.431705236435,0.483163774014,-0.533809304237,0.188593119383,0.328924119473,0.838677048683,0.578476190567,0.209601268172
5743,-0.114902928472,0.0120477080345,1.98931264877,-3.3532204628,0.721076011658,1.30310070515,5.1097779274,-0.186700448394,-0.990859985352,1.87117576599,0.0448828749359,0.336169600487,1.49739456177,-1.103520751,0.189073249698
5321,0.711252570152,-0.662628233433,0.65846991539,1.60137069225,0.31405878067,0.321195185184,-0.752599358559,-0.163746282458,0.566030561924,0.0264553315938,-0.919313132763,-0.514691114426,-0.331984788179,0.386837154627,0.182998180389
4144,-0.333293139935,0.324936270714,0.0739332437515,-0.193603903055,0.186449050903,-0.683409333229,-1.26526546478,-0.0521651171148,0.0455765761435,-3.809030056,0.457846909761,0.294057935476,0.327495902777,0.0947219729424,-0.0204748474061
1981,-0.702135205269,-0.344642579556,-0.969375133514,0.997926414013,-1.61712193489,-0.128443926573,-0.405476242304,0.0615501776338,0.334124267101,0.738430261612,-0.228403002024,0.178576081991,-0.44968393445,-0.235428079963,0.202572897077
695,-0.160430207849,-0.431786775589,-0.25832220912,-0.448744952679,1.04819321632,0.734156727791,1.03780651093,1.16312837601,-1.11141860485,-0.44023245573,-0.489623963833,-0.964310407639,-0.073559500277,0.355258584023,-1.68433320522
10398,0.727155029774,-0.0729224979877,0.800312519073,2.72937679291,0.303205907345,1.17018842697,0.834537744522,-0.582887649536,0.583135485649,-0.565760314465,-0.235417768359,-0.507450759411,0.349390089512,-0.22947730124,0.217327803373
5708,0.133955597878,-0.985241651535,0.0956404134631,0.726095914841,0.316086411476,-0.159435659647,0.489165663719,0.189719825983,-0.303965181112,0.1805216223,-0.711877048016,-0.0585231184959,-0.859972178936,0.226946249604,-0.155136615038
1213,-1.44838416576,-5.77363348007,0.400350093842,-2.146225214,0.290106534958,0.617150187492,-0.695534408092,0.515356600285,0.669955611229,-0.215758487582,0.0863354355097,1.00801849365,-0.524198353291,0.735430121422,1.10292363167
226,1.19075667858,-0.617554247379,0.1434058249,0.440710604191,0.7039103508,0.327396243811,-1.59825944901,-0.166605293751,-0.333734452724,0.605051517487,-1.06381177902,-1.4003688097,-1.72854447365,0.466822743416,-0.386677801609
6777,-1.5278595686,-0.421336710453,-0.0309442728758,-1.32608616352,0.433081924915,0.0420899391174,2.21910810471,0.0304854512215,-0.457966178656,0.663984000683,-0.376321256161,0.442928671837,-0.442086398602,0.456555962563,0.729587674141
2113,0.535728275776,-0.0670683383942,-0.94062268734,0.269875407219,0.573924899101,0.0880666971207,0.511299908161,-0.36754244566,0.336692005396,-0.00187123566866,0.262432456017,-0.714444279671,-0.180691227317,0.137873217463,0.233485102654
3329,-0.230815768242,-0.909849286079,0.0391900539398,-1.43640434742,-0.492835789919,-1.28303694725,-1.15917265415,-0.223401784897,0.570833086967,0.701749503613,0.183906972408,-0.455486267805,-2.00764298439,0.749349713326,0.515940546989
1050,-1.14274287224,-0.176884114742,0.870844125748,0.0277267098427,-0.24949657917,-1.79869127274,2.01086235046,-0.597158432007,-1.43764066696,-0.256314665079,-1.00519454479,-0.305004715919,-1.53598833084,-0.518974602222,0.153402745724
9491,0.898439764977,-0.798945665359,0.64312928915,2.04646420479,0.877605378628,-0.940394878387,1.4754588604,-0.363695204258,0.381091594696,-1.00266861916,-0.544491708279,-0.536589026451,-0.685818076134,-0.0260364860296,0.192150697112
22926,0.68031001091,-1.28741872311,-0.604126393795,-2.74902367592,0.929939508438,-1.00502300262,-0.457864165306,-0.227482885122,-1.57198834419,0.348695904016,-0.153087079525,0.539884865284,-1.40286684036,-0.479457169771,0.36681213975
5899,0.908215999603,0.710945785046,-0.564758181572,-1.68733990192,-0.00135937333107,0.424658954144,0.648845613003,-0.793848633766,0.0332884863019,0.0446237176657,-0.556711733341,0.249334931374,-1.17047584057,0.481481432915,1.19116604328
5467,0.804949164391,0.0561105422676,-0.405869007111,-0.20995414257,0.555086433887,0.377844810486,2.28111457825,-0.481794953346,-0.69833278656,-0.0809286609292,-0.0166356638074,-0.772380053997,0.210834994912,0.187585517764,-1.48581278324
6774,-1.0724593401,-0.21585342288,0.706546425819,-2.05727648735,1.10136258602,-3.85806727409,2.28916549683,1.3879390955,0.290366411209,3.38395929337,-0.437202394009,-0.265973865986,5.81560134888,0.344931304455,-0.181296348572
1788,0.636552810669,-0.418786406517,0.94445925951,1.68228411674,0.342446148396,1.48826289177,2.17960739136,-0.520892262459,0.569699406624,-0.0323586054146,0.957487940788,0.419409453869,0.0237332507968,0.335854738951,-0.104250371456
5921,-0.843148350716,0.785623550415,-1.27555549145,-0.0528559088707,0.915761590004,0.566987991333,0.246100872755,0.355323314667,-0.187230736017,-0.385304331779,0.193332374096,0.811458051205,3.17867231369,0.522594034672,0.268059372902
5721,-0.225638911128,0.805426418781,-0.0260447114706,-0.0955597311258,1.69754695892,0.07023216784,-0.423800855875,-0.347792357206,-0.223522648215,-0.254462152719,-0.0194512307644,-0.182100370526,-2.15513348579,-0.466653227806,-0.666746139526
2263,1.19555783272,5.54886817932,-0.809078216553,0.817432045937,1.19284296036,0.440520912409,1.16856718063,-0.398837894201,0.651976883411,-0.147577300668,0.149470046163,-0.213301181793,-0.331782996655,-0.439004063606,0.445637226105
808,1.45602166653,-0.165133357048,0.295307725668,2.82338309288,0.204170405865,1.23051512241,3.51300120354,-0.405910044909,0.94259083271,-7.03185796738e-05,-0.549235403538,0.334420502186,-0.190571993589,-0.514349460602,0.147797301412
30001,-0.575185060501,-0.0930715426803,-0.0357622951269,-1.32862985134,0.0315254032612,-0.694092035294,1.05605685711,-0.25599488616,0.730023026466,-0.0677845627069,-0.0360128581524,-0.128638058901,0.482317894697,0.411133885384,-0.146470278502
348,1.21230983734,-0.116458907723,0.754921257496,0.455209225416,-2.23815107346,0.146493136883,1.42229616642,0.0328200161457,-0.679881989956,-0.449158668518,0.821333348751,-0.223994940519,-0.537572205067,-1.16278421879,-0.545109570026
30849,-0.707623541355,-0.799590289593,-1.04526257515,-0.453511059284,-0.307083845139,-0.986588120461,1.44875764847,0.365723073483,0.496561139822,0.218970298767,-0.494376450777,0.414682418108,-0.0394588597119,0.177062958479,0.767699360847
1454,0.0305182877928,-0.68012714386,-0.0825263634324,-0.901461601257,0.841605246067,-0.532379627228,0.585768222809,1.49027585983,-0.593304216862,-0.258072167635,0.947302520275,3.1412153244,4.09007978439,6.16245555878,-1.2291829586
6500,-0.310780495405,0.441216409206,-0.659980177879,0.31069496274,1.27494812012,-0.618610143661,1.29388213158,-0.295252919197,-0.35110360384,-0.465356469154,-0.279970645905,0.319912731647,0.733988642693,0.125666797161,0.250194311142
5627,0.0507490448654,6.08981752396,1.57645237446,-4.45651435852,-1.5406743288,-4.23830890656,0.555444717407,0.542687416077,0.255329072475,-0.53242623806,1.41298615932,0.66758441925,1.27787768841,-0.776212751865,0.933640658855
5715,0.0295780971646,0.541130661964,-0.979530692101,-0.167062342167,0.0338864773512,0.862889647484,-0.17620703578,-0.95892572403,-1.31842708588,-0.164214745164,0.03897356987,-0.817836046219,-1.78623902798,-0.129470407963,0.664054274559
4791,1.94211411476,0.454713523388,0.797689259052,-0.0175935849547,-0.627404034138,0.399337053299,4.01674079895,0.163034960628,0.339360415936,0.942574739456,-0.136722266674,3.68505239487,-0.585926830769,3.48493218422,0.348687887192
56924,0.163470074534,0.139737814665,1.33396220207,-0.894522249699,-0.966525673866,-0.000394523143768,0.386638581753,0.149201989174,-0.0373609922826,0.0169630497694,1.42125761509,-0.257223397493,-0.382719218731,0.995397686958,0.454695284367
2690,-0.124809809029,1.01358616352,0.166313663125,-0.778279781342,-0.16822335124,0.2489400208,-0.0708088874817,0.341595888138,-0.331977844238,-0.113714024425,-0.1628010571,-0.428791642189,0.205507576466,-0.751829504967,-0.561472952366
1019,-0.976882338524,-0.624257087708,-0.180415451527,-0.148393511772,0.224245667458,-0.631231784821,-2.18692541122,0.283136874437,0.023898050189,0.748476207256,1.04066479206,0.0167865604162,-0.274364352226,0.470442652702,-0.73568212986
51422,-0.0826591551304,0.909106373787,-0.00599290430546,0.616217553616,1.12626314163,0.228844210505,0.299639672041,-0.0690618604422,-0.473014175892,0.156088858843,-0.874625384808,-0.928339242935,-0.908485949039,-1.36738634109,-0.56042021513
5788,0.36714348197,-0.180191293359,0.87735837698,2.97968745232,0.986734628677,1.43972396851,3.71863865852,-0.409900873899,0.775552034378,-0.392510026693,0.725112259388,-0.695199847221,0.31544482708,-0.15216113627,0.27021586895
6709,-0.68622815609,0.325074344873,-0.917321920395,0.122172810137,-0.856255173683,-0.449330747128,1.11570310593,0.223232656717,-1.54000258446,0.908840239048,-0.131639480591,-0.662515342236,0.243868216872,0.355959653854,-0.344563603401
1277,-0.465024530888,0.411292731762,1.11866378784,1.64142656326,-0.284329801798,1.21633064747,1.80383372307,0.513248443604,0.0081445723772,0.206790462136,1.44593656063,0.137867718935,-1.8318965435,-0.758894979954,0.283367812634
993,-1.37630844116,-2.25072598457,0.470873832703,-0.306656748056,-0.154856979847,-0.079186424613,-0.0857057571411,-0.0308694243431,-0.188146829605,-0.102937363088,0.282379418612,-0.991554558277,0.842992842197,0.756163954735,-0.396432757378
7157,-0.353874742985,-1.43510973454,-0.131103277206,0.259108543396,0.255564451218,-1.58422386646,2.65002322197,-0.113230064511,0.779150366783,1.10861372948,-0.150791913271,-0.352492541075,-1.15121161938,0.880633533001,-0.576278746128
1958,-0.662735462189,-1.24819302559,-0.141338258982,-4.46802949905,0.0354775488377,-0.597327470779,2.89788103104,-0.857167005539,0.15944558382,0.0828139036894,0.493907928467,-0.238554000854,1.00623965263,-0.371384203434,0.0347620844841
4582,0.201842173934,-0.756003141403,-0.0632619261742,-1.37478208542,-0.277627706528,-2.3920648098,5.66346502304,0.091342240572,1.00266993046,0.267140120268,0.100151032209,-0.302720844746,-0.450271487236,0.157042190433,0.3977175951
9212,0.365765243769,-1.03934752941,-0.8669911623,1.82018721104,-0.430897951126,-0.304771691561,0.847129166126,-0.270601838827,-0.370500355959,0.0514737889171,-0.108575090766,-0.674426972866,-1.96190309525,0.741043746471,0.0109387692064
8440,-0.943454504013,-0.133169278502,-0.431891441345,-0.297180294991,-1.19930791855,-2.41101884842,-1.16294264793,-0.191223353148,0.611839652061,0.509468317032,0.215045422316,-0.517386555672,0.110731363297,-0.362660586834,0.157873958349
6790,-0.344285428524,-1.29255700111,0.32100507617,-0.93467015028,-0.389072328806,-0.542174637318,0.550022602081,0.0726934447885,-0.859861850739,0.138727545738,0.371706426144,-0.42763081193,0.329175651073,-0.466222345829,-0.746424198151
8851,-0.493193626404,0.923916935921,-1.38128054142,0.130550011992,-0.817008137703,-1.60248041153,2.51300191879,-0.650840401649,0.293639779091,0.373449981213,0.672044336796,-0.106785669923,0.894408941269,1.2891626358,0.0216705147177
2534,-0.829503178596,0.636627495289,-1.04761457443,-2.40233397484,-0.695367872715,-0.474406063557,1.89344954491,-0.0594746917486,0.217566639185,-0.424946218729,-0.517201006413,-0.65463000536,-0.520050466061,2.57345533371,-0.0849165022373
4893,0.747490882874,0.27342274785,1.4277998209,1.14399695396,0.379126787186,-0.949699997902,3.45861506462,0.262266725302,0.482369095087,0.265752673149,0.231779664755,0.116081088781,0.20844194293,0.228092968464,0.691255271435
665,4.31965780258,0.576112210751,-0.138670712709,-2.26563739777,-0.431181162596,-0.306526124477,0.0596426129341,0.106418564916,-0.62743550539,-0.28429043293,0.368432641029,0.610331654549,1.0779260397,-0.40443867445,-0.496948480606
4313,0.407754302025,0.566574692726,0.891362905502,1.76478493214,0.114494688809,0.695374190807,2.194242239,-0.0123760551214,0.240340232849,-0.0696277171373,-0.359789311886,-0.217412725091,-0.245926007628,0.143488392234,-0.0181105434895
1022,0.699857413769,1.18513298035,1.11720979214,-0.873030900955,0.467352211475,-0.121261060238,0.827922940254,-0.047598823905,-0.285231441259,-0.0738545954227,-0.543678104877,0.409057617188,-0.389071583748,-0.368731021881,0.600688457489
5880,-0.369492471218,5.87922859192,0.213855877519,-0.518941104412,-1.25093722343,-0.10513882339,0.705495536327,-0.585157871246,0.555933177471,-0.0994287505746,-0.470634698868,-0.407465785742,-0.411821216345,-0.779050707817,0.849583983421
3162,4.22319841385,1.41922795773,-0.173285603523,-0.707430958748,0.890809118748,0.518813610077,1.50679266453,1.08239126205,1.38534748554,1.8967924118,0.333391219378,1.63118827343,3.36502432823,0.107831060886,0.674836814404
1282,0.778978049755,-0.0878108292818,-1.51334404945,0.903166949749,0.336969345808,0.673214972019,0.00513857603073,0.432059645653,0.529858887196,-0.279219985008,-0.142237573862,-0.310263603926,-0.0782976076007,0.0377832055092,-0.132468491793
3383,-0.109155520797,0.384385377169,-1.44027745724,1.32661211491,-0.238860726357,0.614525318146,2.89118814468,2.8829061985,0.241948723793,1.06270670891,0.62351411581,6.3687505722,3.81059145927,-0.0325222313404,-0.389404177666
727,0.236469447613,-0.0827894359827,-0.0017012655735,-0.193729460239,0.246245086193,1.23107433319,4.91554069519,-0.758866548538,0.360715895891,-0.283912181854,-0.393964588642,-0.761893451214,3.7418718338,-1.00929379463,0.257748425007
4792,-0.558426856995,-0.613849818707,0.316648960114,-0.532581627369,0.752021670341,-0.0239581614733,-0.383797973394,0.630505561829,0.36929371953,1.27671074867,0.287322074175,0.266596466303,-0.720057666302,1.01534628868,0.323974221945
4794,1.38793051243,-0.385550200939,0.320404887199,3.47637176514,-0.199026212096,0.104725211859,3.98738026619,-0.313435792923,-0.119970940053,-0.0179978832603,-0.673658788204,-0.209507510066,1.61427438259,1.29388153553,0.229186207056
902,-0.741810023785,0.721587896347,0.53240185976,0.723897874355,-1.89335107803,0.447735726833,1.85383284092,-0.320311456919,0.145208060741,-0.533296048641,-1.20367825031,-0.125499457121,-0.123083084822,-2.12756085396,0.0519378036261
8091,0.545430421829,-0.0696106925607,-0.997982382774,-2.45411849022,-0.346359699965,-0.426217406988,0.0246161520481,-0.166191056371,1.0404406786,-0.633162558079,-0.0410326272249,-0.437213301659,-0.0316952168941,-1.89417874813,-0.0771846622229
3486,0.443136662245,2.72264766693,1.84745144844,-2.66978335381,0.49184063077,-0.535075902939,-1.02091991901,-1.30369508266,0.00339932739735,0.214392632246,0.169464677572,-0.228641107678,0.168961763382,0.302925407887,0.970028102398
10818,0.857712030411,0.608456254005,0.0136614739895,1.5214933157,0.510776221752,-0.022125184536,2.14505624771,-0.318667858839,-0.809460997581,0.287362009287,0.112047672272,-0.0760894864798,-0.484460502863,0.707139730453,-0.47592240572
3454,0.687707364559,-0.126887202263,1.98537051678,2.88622379303,0.526124298573,1.25715792179,1.8652818203,-0.456736803055,-0.0664140582085,-0.202768281102,0.942412853241,0.199561715126,-0.139859378338,0.0209971778095,0.812354147434
4282,-0.482775568962,0.0585383363068,-2.96865797043,-1.87728476524,0.332783460617,-1.78352308273,0.173663958907,0.923993825912,0.323170721531,0.3809222579,0.00665231794119,-0.0862037837505,-1.17573678493,0.457165688276,0.152007862926
1605,-0.33540558815,-0.112727999687,-1.51482224464,-0.946707129478,0.438515841961,-1.74604022503,1.2313221693,-0.0432418882847,-0.921158671379,-0.277125418186,-1.1577488184,0.247976794839,-0.435124576092,0.269880503416,-0.135159537196
10644,0.56880992651,1.1471914053,-0.642741024494,-0.719448745251,-0.819224834442,-1.48651242256,-0.735132455826,0.577575385571,-0.4288585186,0.447296500206,0.107861988246,-0.554290771484,0.130887895823,-1.16181719303,-0.061609081924
2065,-0.119136333466,2.78131985664,0.829795360565,-0.587172448635,0.475388884544,-1.11562824249,0.598648130894,0.210725545883,1.8754966259,0.891507208347,-0.388457387686,1.68373548985,-0.973180055618,1.1413807869,0.918549120426
8321,0.653652489185,-0.0710055232048,1.18359172344,1.63257312775,0.0610329508781,0.32459461689,0.411806374788,-0.338953435421,-0.0708808526397,-0.496611326933,-0.380557656288,-0.344846844673,-0.271059930325,-0.25695964694,0.0863754451275
8503,1.41501665115,-0.448451071978,-0.346512198448,2.15399193764,0.252008974552,-0.979722619057,3.49452972412,-0.607162833214,0.0628148168325,0.792035460472,0.868669509888,1.0623524189,-0.28470492363,1.01210939884,1.54119980335
7027,0.424734503031,0.873706400394,0.112317711115,-0.288349628448,-0.97188192606,-0.56950199604,0.443791508675,-0.228053450584,0.489400714636,0.313540607691,0.217069655657,-0.677939534187,-1.6242442131,0.632706403732,1.16110610962
