rid,CPC020_A375_6H:BRD-K36862742-001-21-5:10,CPC020_A549_6H:BRD-K36862742-001-21-5:10,CPC020_HA1E_6H:BRD-K36862742-001-21-5:10,CPC020_HCC515_6H:BRD-K36862742-001-21-5:10,CPC020_HT29_6H:BRD-K36862742-001-21-5:10,CPD001_MCF7_6H:BRD-K36862742-001-19-9:10,CPC020_MCF7_6H:BRD-K36862742-001-21-5:10,CPD001_MCF7_24H:BRD-K36862742-001-19-9:10,CPC020_MCF7_24H:BRD-K36862742-001-21-5:10,CPC020_PC3_6H:BRD-K36862742-001-21-5:10,CPD001_PC3_24H:BRD-K36862742-001-19-9:10,CPC020_PC3_24H:BRD-K36862742-001-21-5:10,CPC020_VCAP_6H:BRD-K36862742-001-21-5:10,CPC020_VCAP_24H:BRD-K36862742-001-21-5:10,BRAF001_A375_24H:BRD-K36862742-001-19-9:10,BRAF001_A375_24H:BRD-K36862742-001-19-9:2.5,BRAF001_A375_24H:BRD-K36862742-001-19-9:0.625,BRAF001_A375_24H:BRD-K36862742-001-19-9:0.15625,BRAF001_A375_6H:BRD-K36862742-001-19-9:10,BRAF001_A375_6H:BRD-K36862742-001-19-9:2.5,BRAF001_A375_6H:BRD-K36862742-001-19-9:0.625,BRAF001_A375_6H:BRD-K36862742-001-19-9:0.15625,BRAF001_HEK293T_24H:BRD-K36862742-001-19-9:10,BRAF001_HEK293T_24H:BRD-K36862742-001-19-9:2.5,BRAF001_HEK293T_24H:BRD-K36862742-001-19-9:0.625,BRAF001_HEK293T_24H:BRD-K36862742-001-19-9:0.15625,BRAF001_HEK293T_6H:BRD-K36862742-001-19-9:10,BRAF001_HEK293T_6H:BRD-K36862742-001-19-9:2.5,BRAF001_HEK293T_6H:BRD-K36862742-001-19-9:0.625,BRAF001_HEK293T_6H:BRD-K36862742-001-19-9:0.15625
2185,-0.0590419322252,-0.223300009966,-0.0146505776793,0.619400024414,-0.353194773197,0.193791553378,0.61611366272,-0.398699253798,-0.223980426788,-0.586202442646,1.96652841568,-0.0390937030315,2.96084809303,0.72698456049,-0.221797704697,-0.42934191227,0.355988293886,-0.248634636402,-0.0299940705299,0.344255357981,0.033212736249,-0.443915784359,0.164294093847,-0.366935074329,-0.170924901962,-0.023793682456,-0.34492123127,-0.379371464252,0.166769400239,0.397673606873
3315,-0.160458981991,0.663399994373,0.277315557003,-2.01170015335,0.816001296043,-0.548335313797,-0.514168381691,-0.916470229626,-0.368857890368,-0.357983976603,-0.734557509422,-2.41233968735,1.42618894577,-0.244880437851,-0.0221599694341,-0.142668455839,-0.744208574295,-0.135713130236,1.55270028114,1.33123719692,-0.42550599575,-0.0408811718225,0.973538339138,1.35096883774,-0.965911507607,0.164045825601,0.0239267833531,0.0893772244453,-1.29433143139,0.84339427948
5289,0.33024290204,1.14754998684,0.103877648711,0.454199999571,-0.59921336174,-0.614010989666,-0.649397850037,-0.672784566879,-0.800758957863,-0.878789305687,0.960099697113,-0.947357296944,0.686357319355,-1.03178012371,0.462319910526,0.103006914258,-0.391558200121,0.0143798962235,0.366382956505,-0.20943364501,0.663741767406,-0.00146875530481,0.277051150799,-0.650297224522,-0.632106423378,-0.381962120533,-0.371841102839,0.324418187141,-1.69573998451,-0.309749931097
868,-0.429884284735,-0.491850018501,-0.999670863152,-1.00794994831,-0.602059602737,-1.5372030735,3.9557299614,0.375586748123,-0.22201192379,-0.226563841105,0.500908136368,0.331984460354,0.815323650837,-0.421128243208,0.373011529446,-0.225326597691,0.755343854427,0.270186960697,0.52152121067,0.188153535128,0.18690508604,0.469838827848,0.401814639568,0.200841531157,-0.0854705125093,0.0858190581203,0.109368130565,-0.482481896877,2.09461402893,0.209585085511
1677,0.372781455517,-0.463300019503,0.516934990883,-0.984750032425,-0.449361115694,0.354348480701,0.96607196331,-0.292493700981,-0.539513885975,0.968823194504,0.16105812788,-0.184332102537,0.790261626244,-0.194740414619,-0.237205356359,-0.223768532276,0.217226952314,-0.62745320797,-0.428319334984,0.0755674615502,0.39499360323,-0.0506423451006,-0.306160271168,-0.582171440125,-0.598681092262,-0.446015119553,-0.174040317535,-0.108385398984,-0.785831928253,-0.834168434143
7043,-0.303404211998,-1.0842000246,-0.989865422249,-0.728700041771,-0.91483515501,-0.191244393587,-2.11578226089,-0.159044742584,-1.02193844318,0.973372757435,1.07199549675,-0.289803743362,1.75453054905,0.0938296765089,0.203150257468,0.190610870719,0.0115072317421,0.155813008547,1.58039844036,0.959204614162,-0.549616634846,0.0707730948925,0.840544581413,0.556192517281,0.196358054876,-0.354041665792,0.0657754391432,-0.171405121684,1.16595721245,-0.699244856834
5613,-0.386777758598,0.147900044918,-0.298705875874,-0.849150002003,-0.78680729866,0.1685616225,0.487599134445,0.200257405639,-0.678267359734,-0.191636264324,2.32907152176,-0.571281254292,1.43334078789,1.16858351231,-0.537624180317,-0.378434360027,0.0738791972399,-0.135485783219,-1.31847321987,-1.35950422287,0.0177407562733,0.503962755203,-1.81017541885,-1.56789910793,0.476805984974,0.195936381817,-1.33958363533,0.305812120438,1.44139254093,0.849249958992
595,-0.160811632872,-1.39914989471,-0.145747825503,-2.54089999199,-0.332784116268,-0.244278803468,-0.586084365845,0.467247962952,-0.746176481247,-0.299644768238,-1.63425946236,0.416854828596,-0.549139618874,-1.61510634422,0.469183832407,0.555000007153,0.0100813284516,0.28885859251,-0.183303311467,0.506651103497,0.127397477627,0.742270946503,1.23120832443,0.224545359612,-0.364236831665,-0.593753218651,0.229875400662,0.467577189207,3.11434555054,-0.145332142711
4793,0.419094413519,-0.0421000011265,-0.436503916979,-0.417899996042,2.20552539825,2.18692469597,-1.96017241478,0.0543765127659,-0.62882912159,-0.429383635521,-0.0512102842331,0.184781193733,1.74830329418,2.15414166451,0.290183514357,0.56188172102,-0.0362203754485,0.208224639297,1.04145026207,1.38538122177,-0.49612107873,-0.34062474966,0.458507418633,0.620374441147,-0.0932725071907,-0.0243489444256,0.715782403946,0.125806242228,2.14468860626,-0.506548702717
2736,-0.379882156849,-0.499650001526,0.454267799854,-0.939450025558,-0.438463747501,-0.132251620293,-0.448793709278,-0.283984303474,-1.03129911423,-0.699132919312,2.18996596336,-1.08709180355,1.93144536018,0.27110928297,0.122126042843,0.0710831731558,-1.03819978237,-0.17930585146,1.3286024332,0.631957888603,-0.178120881319,0.469357848167,0.34180098772,0.430634468794,0.0463144406676,0.344241946936,0.462484002113,-0.00627365708351,2.97051739693,0.37453430891
5290,0.313404142857,-0.946600019932,-1.36293911934,-0.782350003719,-0.251404702663,0.721699595451,1.08220517635,-0.274738371372,0.542689442635,0.950272679329,2.38156437874,-0.778911113739,0.345421105623,1.20182955265,-0.298548161983,-0.688183128834,-0.189361572266,-0.257885962725,0.880064249039,0.402536034584,-0.0898072421551,-0.257488638163,0.485728591681,0.735300838947,-0.402716755867,0.111256062984,-0.0618615522981,-0.21937943995,1.34455263615,0.410314917564
6194,0.161836087704,-0.363900005817,-0.000258819927694,-0.00034999998752,-0.422919392586,0.511000454426,0.405478298664,-0.0511474907398,0.0512411892414,0.35970133543,-1.18173265457,-0.45612898469,-1.14923048019,0.197822466493,0.011239670217,-0.237232044339,-0.66115218401,-0.482197344303,0.726210713387,-0.346591800451,-0.244646310806,-0.121965780854,-0.557609677315,-0.663129091263,-0.0897741094232,-0.23235976696,0.585767865181,-0.0685336589813,0.170235142112,0.0886295437813
1676,-0.29282951355,0.440500020981,-0.538910388947,-0.955349981785,-0.785981357098,0.568163454533,0.0621870756149,0.494040995836,-0.570062160492,0.760302066803,1.08540940285,-1.69436740875,0.617825090885,-0.561916291714,0.0216262862086,0.148246243596,-0.298590987921,-0.033381421119,-0.816416919231,-0.132463246584,-0.132012754679,0.523400187492,-0.28672593832,0.444868654013,-0.989009141922,-0.173598855734,-0.323295772076,0.42617097497,-2.12816143036,-0.137760996819
23512,0.596615850925,-2.09809994698,-2.54045319557,-0.00195001065731,0.378270894289,-0.363050162792,0.0790259987116,0.0832617506385,0.0853105783463,-0.703846633434,0.595813989639,-0.647357344627,-1.67996203899,-1.32459449768,0.488250315189,0.299871295691,0.57423722744,0.209683060646,-0.38660132885,-0.955610513687,0.879760503769,0.374144345522,0.233302816749,-0.396529495716,-0.601342737675,0.284248948097,-0.238051205873,0.00861916318536,-1.67927241325,0.307585716248
148022,-0.663218677044,-0.578600049019,-0.17362216115,-0.210150033236,-0.00329517573118,0.282097190619,-0.0501668006182,0.529912233353,-0.765806555748,-0.86703813076,-1.00438737869,1.44604182243,0.0401686131954,-1.90587365627,0.483920067549,0.647150099277,-0.226466834545,0.624578714371,-0.472290277481,0.492800116539,-0.311100572348,0.712736904621,0.0461186915636,0.0077392635867,-0.319917976856,-0.43894970417,1.71558594704,0.290392518044,0.134692326188,0.80299949646
1906,-0.0367321781814,-2.09590005875,0.384504318237,-1.67869997025,-0.458245813847,-0.0773939415812,0.58960723877,0.0616981834173,-0.681352257729,-0.918661952019,1.86268854141,-1.13980650902,0.507779359818,-0.150429531932,-0.331656068563,-0.343691557646,-0.36657974124,-0.451329886913,1.21065747738,-0.776706576347,0.742006182671,0.107485324144,0.519320368767,0.0772576779127,0.752025365829,1.23942494392,-0.111511953175,-0.283043324947,-0.682020008564,0.86320078373
8878,-0.455553531647,-0.127149999142,-0.947989761829,-0.445850014687,-0.341395407915,-1.43787920475,-0.511200904846,0.265891849995,-0.57969802618,-0.422989100218,-1.9555567503,0.64170062542,-1.98472976685,-1.42118418217,0.0667147487402,-0.017220787704,-0.157946318388,0.190655171871,-0.610014915466,-0.202186942101,-0.00192004069686,-0.142629936337,-0.115655064583,0.298098385334,-0.432271242142,0.0284879133105,-0.250538319349,0.0769795030355,-1.37840259075,-0.623330354691
3091,-0.925409793854,-0.958549976349,0.134089663625,-0.979650020599,-0.52107656002,-0.500055491924,-0.457590341568,0.530048131943,-1.37865018845,-0.795645415783,-0.0649783536792,0.144304215908,1.31909418106,-0.662788569927,-0.367673069239,-0.118994824588,-0.583532869816,0.0117732528597,-1.58025896549,-1.82781052589,0.126464664936,0.0490935146809,-1.80751800537,-2.42392396927,0.936919391155,0.176672458649,-0.760454297066,0.289326936007,-1.61695384979,-0.452759027481
5743,2.42373800278,-0.400200009346,0.0860143899918,-0.109850004315,-0.134029537439,5.07743120193,0.20308624208,-0.0624932982028,-0.229267686605,1.0498445034,-0.684419155121,0.401338994503,0.848638236523,3.13138389587,0.249769955873,0.517580151558,0.193656265736,0.397367358208,0.118348427117,1.22751235962,0.334371775389,0.0161235257983,0.503143966198,0.868846476078,0.581430256367,-0.610556125641,0.332813173532,0.00917170196772,0.798995435238,-0.0758004039526
5321,0.11071959883,-0.736449956894,0.649356007576,0.858649969101,-0.471969604492,-0.293433010578,0.672695934772,0.205809906125,-2.61833643913,0.693197786808,0.274955898523,-0.945561766624,0.0680473446846,0.814949333668,-0.895021915436,-0.817216038704,-0.0515484772623,-0.694381833076,-0.174504429102,-0.35025152564,-0.071088783443,-0.20668630302,-0.159803345799,-0.0712238401175,0.502782225609,0.370229125023,-0.511267960072,-0.329631358385,0.814784884453,0.466600447893
4144,-0.0814218223095,-0.772050023079,0.126036643982,1.3710000515,0.787207663059,-0.00076591479592,1.35988163948,-0.00213422626257,-0.731844484806,-3.37226366997,0.0693005472422,0.586787700653,-0.544024169445,0.202761799097,-0.0300545208156,-0.136266857386,-0.022041387856,0.188203647733,-0.963225901127,-1.50209772587,0.606472611427,0.280360162258,-2.00669693947,-2.35534715652,-0.0100198835135,0.588857531548,-1.23451519012,-0.232869520783,-0.951547980309,1.10760390759
1981,0.0969570279121,-1.47099995613,0.0419684350491,-0.785999953747,-0.222616672516,0.956798911095,-0.246166720986,0.234616279602,-1.30183792114,-0.049778431654,0.0210464224219,0.315194159746,2.69960927963,0.628208756447,-0.252288639545,0.288777410984,-0.19580873847,-0.113542944193,-0.128435000777,0.701762199402,-0.931129574776,0.0189081821591,-0.191294938326,0.511614620686,-0.817093133926,0.111537441611,-0.385589718819,0.0142810866237,-0.292137384415,-0.111519649625
695,0.853402614594,0.287550032139,-0.108837239444,0.542850017548,0.203771620989,0.221769854426,-1.30418813229,0.55079293251,-0.566628098488,-0.589140415192,-0.429283112288,0.558211684227,0.179177314043,0.377457499504,0.253046870232,0.968997597694,0.961890935898,0.347485303879,-0.353414744139,0.0803345367312,0.308177918196,-0.0640427023172,-0.259701907635,-0.497574836016,0.209257185459,-0.133304417133,0.357180655003,0.0238768011332,1.3961315155,-0.28646582365
10398,0.203065320849,-0.734400033951,-0.632812738419,-2.89729976654,-1.14827990532,0.328205853701,0.591859102249,-0.0383909344673,-1.02410054207,-1.65793681145,0.852290630341,-0.91771876812,1.80905020237,0.258530467749,-0.579827487469,-0.0477689355612,0.150114119053,-0.294115304947,-1.4862101078,-1.18185842037,-0.693225860596,0.0223199650645,-0.411070674658,1.4891397953,1.10994744301,-0.524560391903,-0.665521800518,0.150147080421,0.729843854904,0.127208217978
5708,-1.10905253887,0.383949935436,-3.55599570274,-3.59944987297,-0.616813719273,0.257451415062,0.492945820093,0.0187381580472,-0.0248399525881,-0.49732080102,-1.15094614029,-0.0224200598896,-6.7166891098,-0.0725483596325,-0.251875758171,0.417112499475,0.442676126957,0.193584159017,-0.482748389244,-0.56271481514,-0.0958255976439,0.23498134315,-0.163797259331,0.348915398121,-0.950470268726,-0.199076637626,0.111100457609,-0.88875490427,-2.0476603508,-0.285655140877
1213,-0.558612942696,0.860149979591,-1.33117854595,1.22360002995,-0.0441572070122,-0.296041280031,-0.752964019775,0.506374955177,-0.180414557457,0.260003328323,-1.55191671848,1.66073942184,-0.833259284496,-1.10553348064,0.283111691475,0.509332120419,-0.0556864403188,0.502318739891,-0.103620275855,0.976687312126,-0.516526043415,-0.274854540825,0.0323211476207,0.124847710133,-0.208193063736,-0.817076325417,-0.076802149415,-0.13564838469,-1.30526435375,-1.12963211536
226,-2.13502049446,0.143299996853,-1.07206749916,-0.838400006294,-0.215497672558,-0.2164953053,-2.86295413971,0.983384728432,-0.90177667141,0.531937241554,-2.74905347824,1.33064639568,-1.4046061039,-1.44165360928,0.0519107058644,0.321721225977,-0.0159417316318,0.302292495966,-1.57759857178,-0.621695160866,0.0578719750047,0.457703471184,-0.941648840904,-0.60120844841,-0.24090257287,-0.408573895693,-0.497385948896,0.0639857202768,-0.271829545498,-0.896795153618
6777,0.42999368906,2.09060001373,0.937918484211,-0.63379997015,-0.792516589165,4.70425224304,-1.2074047327,-0.650233566761,-0.25204628706,-0.566226184368,-0.100394338369,1.90596818924,0.251991689205,2.29416799545,-0.00938150659204,0.35764542222,0.525737166405,0.316613614559,-0.168825820088,0.732905685902,0.986396074295,-0.0217463001609,-0.25770676136,0.632302641869,-0.29420363903,-0.676979780197,0.233535990119,-0.104715459049,0.643429100513,0.16207408905
2113,-0.0677977055311,-2.03369998932,-0.861267924309,-0.845550000668,-0.761506378651,-0.0931916832924,-0.071638405323,-0.125839143991,-0.671502113342,-0.963502824306,0.521637141705,-1.6749202013,2.83823919296,0.128284558654,0.101059809327,0.135816931725,-0.399534136057,0.0564780086279,-1.05995392799,-0.972405910492,-0.362171173096,0.379322469234,0.110606811941,-0.153234809637,1.00952100754,0.731467962265,-0.452339589596,-0.247421622276,2.7046957016,0.551568567753
