rid,CPC014_A375_6H:BRD-A74904029-001-05-7:10,CPC014_A549_6H:BRD-A74904029-001-05-7:10,CPC014_A549_24H:BRD-A74904029-001-05-7:10,CPC014_ASC_24H:BRD-A74904029-001-05-7:10,CPC014_HA1E_6H:BRD-A74904029-001-05-7:10,CPC014_HCC515_6H:BRD-A74904029-001-05-7:10,CPC014_HEPG2_6H:BRD-A74904029-001-05-7:10,CPC014_HT29_6H:BRD-A74904029-001-05-7:10,CPC014_MCF7_6H:BRD-A74904029-001-05-7:10,CPC014_MCF7_24H:BRD-A74904029-001-05-7:10,CPC014_NEU_24H:BRD-A74904029-001-05-7:10,CPC014_NPC_24H:BRD-A74904029-001-05-7:10,CPC014_PC3_6H:BRD-A74904029-001-05-7:10,CPC014_PC3_24H:BRD-A74904029-001-05-7:10,CPC014_PHH_24H:BRD-A74904029-001-05-7:10,CPC014_SKB_24H:BRD-A74904029-001-05-7:10,CPC014_VCAP_6H:BRD-A74904029-001-05-7:10,CPC014_VCAP_24H:BRD-A74904029-001-05-7:10
5720,-0.368394672871,-0.33939999342,-2.12199997902,1.4974091053,0.324418544769,-0.0022102445364,-0.524255394936,0.00107564032078,0.621580064297,-0.0576648786664,5.73070001602,-0.309986233711,2.22004246712,-0.291988193989,0.535333156586,0.53275001049,0.951054394245,0.748489499092
466,-0.646467447281,-0.36519998312,-0.797999978065,-0.784046471119,0.0250001251698,0.0827134996653,-1.04900062084,-0.815554261208,-0.0583239458501,0.0134356915951,-3.43020009995,-0.716387093067,-1.32648599148,-0.225853636861,-0.885995149612,-3.11105012894,0.018628615886,-0.221392601728
6009,-0.0808666050434,-2.37965011597,0.70039999485,-1.37210655212,0.949224591255,-0.71601319313,-0.830862760544,1.30536186695,0.126978456974,-0.125719070435,-1.46580004692,0.64539206028,-0.100662559271,0.0449009239674,0.170624166727,0.478049993515,0.509767055511,0.650946736336
2309,-0.320491939783,-1.79499995708,0.109399996698,-2.25851583481,-1.77219057083,-0.382819950581,-1.14564752579,0.675862193108,0.409375876188,0.791775465012,-2.96810007095,0.844841957092,-1.01576340199,-0.628470301628,-0.152822971344,-0.0613000020385,0.372647672892,0.0408927798271
387,-0.000352688133717,-2.10619997978,1.12810003757,0.101235806942,2.37742781639,0.930209875107,1.88265478611,1.92910337448,1.24997973442,-0.22528102994,-2.99320006371,2.72929573059,0.184200912714,0.801399230957,0.830653071404,1.54439997673,1.0225148201,0.15280354023
3553,-0.668540000916,0.481500029564,-0.719799995422,4.44941949844,0.237286895514,0.167268663645,0.724474728107,-0.51756966114,0.406332671642,0.143702566624,0.0800999999046,-0.642022430897,-0.180330127478,-0.627304673195,1.04907941818,0.845249950886,-1.01624906063,-1.46514999866
427,0.391668170691,1.82025003433,5.09880018234,-1.57708513737,2.14894485474,-1.4904999733,0.90145021677,-0.143748804927,0.873450815678,0.151913553476,0.331900000572,-0.181059330702,1.56862914562,-0.165262281895,-0.221803426743,-4.81120014191,-0.113765180111,-0.811413288116
5898,-0.554826915264,-2.4876999855,1.67439997196,0.168904617429,-0.0318431854248,0.230252489448,-1.2084274292,-2.68052411079,-0.545922398567,-1.46772944927,-1.0896999836,-1.06259846687,-1.73532938957,-1.85805439949,-0.37092474103,-2.4702000618,-1.0476603508,-1.83203113079
23365,-0.811931371689,-0.464549988508,0.0,2.0335483551,0.241953775287,0.850708723068,0.449100136757,0.227302074432,-0.980586886406,-0.999860584736,1.64470005035,-0.0521281957626,0.013066843152,-0.419987052679,-0.507345318794,-0.452400028706,-0.18755531311,-1.09023404121
6657,0.22992400825,1.01059997082,1.40509998798,3.25057697296,1.37472605705,-0.388379991055,2.55726265907,-0.130578801036,0.854176461697,1.18344211578,-0.366299986839,0.909929275513,0.59913289547,-0.357035577297,1.97205662727,2.25160002708,0.805882096291,-1.3382204771
