rid,DOS007_VCAP_24H:BRD-K01876557-001-01-2:5
5720,-0.63308018446
466,0.834332227707
6009,-0.744525194168
2309,0.856294453144
387,-1.21651506424
3553,0.0851404666901
427,1.1172990799
5898,-1.03502643108
23365,-0.304365634918
6657,-0.283974766731
5054,-0.942269861698
3108,0.594082772732
1950,-0.253609269857
351,0.33894431591
4846,-0.336238712072
1452,-1.15989124775
4776,-0.78474187851
6908,-0.732046306133
672,1.00614261627
5710,-0.320741951466
2115,-0.115257784724
7015,0.156974434853
8726,-0.725030779839
2185,0.929508805275
3315,-0.520094096661
5289,-0.850122213364
868,-0.0575786791742
1677,-0.933996856213
7043,-1.04183959961
5613,2.18647360802
595,0.178359925747
4793,-0.0737853199244
2736,0.0613909065723
5290,0.331281453371
6194,-0.272656977177
1676,0.00392643362284
23512,-1.21433055401
148022,-0.141495794058
1906,0.75323331356
8878,0.327934712172
3091,-1.47479784489
5743,0.139242485166
5321,0.435986161232
4144,0.0731922090054
1981,-0.293286889791
695,0.272807449102
10398,0.0907674431801
5708,0.0404733493924
1213,-0.415485411882
226,-0.00821898132563
6777,-2.92137646675
2113,0.562367200851
3329,-1.65933978558
1050,0.0806359052658
9491,1.09499669075
22926,0.079287648201
5899,0.0386762022972
5467,-0.429843187332
6774,0.373372912407
1788,-0.328139692545
5921,0.0264895409346
5721,-2.32827568054
2263,0.464393556118
808,0.451380223036
30001,-0.610860705376
348,-1.051435709
30849,-0.210179314017
1454,-0.700603783131
6500,-0.443049192429
5627,-0.195246562362
5715,-0.417131781578
4791,0.702876091003
56924,0.996536076069
2690,1.01529121399
1019,-1.04259717464
51422,1.72935211658
5788,0.116816177964
6709,-0.521445691586
1277,-0.0815662592649
993,-0.228451564908
7157,-0.409599304199
1958,0.542619943619
4582,0.0543231889606
9212,-0.534144103527
8440,-0.575472712517
6790,-0.485609173775
8851,-1.65927886963
2534,-0.822759389877
4893,-0.0101051479578
665,0.654322683811
4313,-0.424481898546
1022,-1.40217208862
5880,1.95940494537
3162,0.95189756155
1282,0.573618650436
3383,0.439380466938
727,0.255098491907
4792,-0.521418511868
4794,0.160763308406
902,0.486792594194
8091,-0.0949418991804
3486,-0.569236576557
10818,-0.877350986004
3454,1.06535041332
4282,-0.00233206152916
1605,-0.13686388731
10644,-0.361928611994
2065,-1.06492030621
8321,0.0651063770056
8503,0.0475969426334
7027,-0.27804812789
6850,0.760118126869
1978,-0.395336210728
896,0.720051884651
5777,0.198027655482
1846,-0.605616867542
5925,0.525474727154
142,-0.129658445716
1021,-0.610727846622
5699,-0.145374268293
8061,1.13156056404
1870,0.76319694519
1398,-0.597851395607
3312,0.00344413518906
891,-3.94576048851
4775,0.255397349596
5111,-0.436047017574
5696,-0.0980959609151
5588,-1.36797869205
6839,0.370230406523
329,0.0815072953701
5058,1.13551461697
998,-1.22664785385
9134,-0.351263433695
6616,4.42013883591
