rid,CPC001_HA1E_6H:BRD-K15935639-001-02-0:10,CPC001_HCC515_6H:BRD-K15935639-001-02-0:10,CPC001_HCC515_24H:BRD-K15935639-001-02-0:10,CPC001_PC3_6H:BRD-K15935639-001-02-0:10,CPC001_PC3_24H:BRD-K15935639-001-02-0:10,CPC001_VCAP_6H:BRD-K15935639-001-02-0:10,CPC001_VCAP_24H:BRD-K15935639-001-02-0:10
5613,0.281135797501,0.150999993086,2.37792682648,0.0338325425982,1.00389099121,0.841713309288,1.36144053936
595,-0.591829180717,-2.64374995232,-7.56991147995,-1.93387186527,-6.78787708282,-0.770183205605,-2.72053003311
4793,0.76937019825,0.449299991131,5.65670871735,0.787862479687,7.61608076096,0.600482225418,3.166264534
2736,-0.604480743408,-1.08440005779,0.570866703987,0.204587340355,1.63760876656,0.646309435368,1.8297791481
5290,0.277394115925,0.0466500222683,1.6665623188,0.0947217941284,3.25513458252,-0.0251600258052,1.43195021152
6194,-0.259085714817,-3.36234998703,0.0958415344357,-3.10752415657,-1.43407297134,-0.656232178211,-0.678235173225
1676,1.79929924011,0.368600010872,2.959836483,1.3380522728,5.01101350784,1.02007353306,1.77889835835
23512,-2.98053407669,-4.11840009689,-2.59285855293,0.0336675345898,-1.88503575325,-0.295222878456,-2.8619158268
148022,0.52952247858,1.96720004082,6.38954639435,3.56683158875,4.39039516449,0.351949393749,1.48872697353
1906,5.2710814476,-0.168850004673,1.65823853016,1.47913146019,4.03162240982,0.29905462265,1.98083817959
8878,2.49577665329,1.60230004787,4.33633518219,5.91463565826,4.62671804428,5.11582803726,1.80663895607
3091,-0.316044300795,-1.11154997349,-2.93967437744,-1.55732059479,-1.8341794014,0.570050001144,0.097940646112
5743,2.68101644516,0.160899996758,3.29156684875,3.07758331299,3.18936920166,0.231548756361,2.34644699097
5321,0.202460199594,-0.366899996996,1.37427520752,0.532852709293,1.3350789547,0.597923278809,0.674100637436
4144,-2.71070671082,-0.811550021172,-7.23349285126,1.1375310421,0.0703368484974,0.916335225105,2.27838373184
1981,1.08734583855,-0.21044999361,-1.31137251854,-0.0718742385507,-0.353971153498,0.0953016728163,0.852944731712
695,0.21201133728,-0.154249995947,1.46647202969,-0.824651658535,-0.490841120481,0.109342992306,2.55384063721
10398,-4.87780094147,-0.946849942207,-0.352658390999,0.483804941177,1.11708188057,0.809153974056,1.10964334011
5708,0.339164942503,2.51329994202,6.05211210251,0.142241507769,1.90229058266,1.91376554966,0.964569628239
1213,1.69554197788,2.56155014038,1.94377017021,1.97083091736,-0.633785128593,0.152200043201,-1.49874162674
226,-0.718373477459,0.00145000219345,0.694015145302,2.20245409012,0.0362626314163,2.05740404129,0.689596652985
6777,1.68718338013,-0.195950001478,0.296104341745,-1.01770782471,0.63914847374,-0.250881612301,1.52630662918
2113,1.66487932205,-0.6113499403,1.19786608219,-0.363272249699,0.172862291336,0.924828708172,1.4734493494
3329,4.92500734329,3.3438501358,5.96241664886,5.56663131714,6.57950019836,4.97513961792,3.94519901276
1050,0.94293898344,-0.0364999994636,-0.321509480476,0.582827031612,-2.34768557549,0.949520468712,-1.51609492302
9491,-0.0714764967561,-0.508399963379,0.959393084049,0.718905329704,3.31866502762,0.0846087932587,0.895824372768
22926,-1.20018351078,-0.488049983978,0.589499056339,-0.597484588623,-1.48029613495,0.688287854195,1.62458705902
5899,3.32881689072,0.439399987459,0.555706381798,-2.27989864349,-0.363744318485,-0.271107286215,1.69185590744
5467,2.88522553444,-0.530300021172,1.81869459152,0.462658882141,3.14419746399,1.56184244156,2.07745838165
6774,-0.796188116074,-0.830749988556,1.36690068245,1.47969269753,4.90446615219,-0.0774861350656,1.2384096384
1788,0.502745747566,0.0261500179768,1.33448195457,1.40192210674,2.12398529053,0.695313751698,1.45168554783
5921,-2.97383880615,0.273650050163,-1.69089007378,-1.73470687866,-0.795641303062,-1.12078976631,3.55734539032
5721,-1.01315569878,-1.66384994984,-0.217735514045,-0.226043820381,-0.979567587376,-0.837441325188,-1.36194074154
2263,0.0721745491028,0.173200011253,1.46402561665,0.518474400043,2.10611224174,0.648772239685,1.11697602272
808,-0.675463140011,0.309350013733,1.02531909943,-0.43652972579,2.20344209671,0.16029587388,1.49279761314
30001,-1.15273785591,-0.0581000000238,2.72096395493,-1.24381566048,-1.45380759239,-1.28299355507,3.86758732796
348,0.110868044198,-0.0351000018418,0.96570122242,1.21633458138,3.53456878662,0.812164187431,1.40237092972
30849,-0.61979341507,-0.344049990177,1.0633212328,0.338908195496,0.386096984148,0.906317055225,-1.46369409561
1454,-1.61376619339,-0.829650044441,-0.655926942825,-0.160629168153,3.01557540894,-0.112036809325,-0.765034079552
6500,0.561202764511,-0.06495000422,1.4557133913,0.308125913143,-0.970722436905,0.590922415257,0.394541949034
5627,-0.909442186356,-0.976949989796,-3.89858675003,-0.442559570074,-4.95111179352,-0.50953322649,-2.88899850845
5715,-0.287602394819,-0.0777999907732,1.01811337471,0.0852122008801,-1.60461342335,0.0887028872967,-0.198693752289
4791,-0.454468280077,0.740050017834,3.01650118828,0.269363880157,1.07093453407,0.49199950695,1.89634013176
56924,-0.148612484336,-0.0209000110626,0.588287472725,-2.51337265968,-2.40638542175,0.261265158653,0.309955984354
2690,0.734874546528,0.0972499996424,-1.03146624565,-1.94537472725,-1.2569154501,-1.28657865524,-1.03101396561
1019,-0.995184063911,-0.431700050831,-2.04523706436,-2.13754987717,-7.93047428131,-1.60404992104,-2.58338499069
51422,-1.15919947624,-1.12934994698,-1.0250698328,-1.01006197929,-4.0300617218,-0.622832775116,4.04531002045
5788,0.923081099987,-1.84314990044,2.3093123436,1.50277817249,2.58928132057,0.884095489979,2.26798844337
6709,0.291664421558,0.171599984169,-0.619575202465,1.41064405441,1.5682233572,0.946885704994,2.26323771477
1277,-3.46652150154,1.17155003548,4.84355068207,0.125457376242,-0.351432800293,1.29126048088,4.42674589157
993,-0.83565735817,-0.629450023174,-2.66391444206,1.68230962753,3.77666664124,-1.83754968643,-3.5572309494
7157,-3.08737945557,-0.0845500081778,-4.26268053055,0.011453948915,0.515384674072,-0.061358820647,-2.70082783699
1958,-0.998036265373,-0.471900016069,-2.20086121559,1.58993637562,2.20359182358,0.377954989672,1.13679099083
4582,-0.611255168915,-0.597450017929,-4.40435934067,-0.164466619492,-2.7609372139,2.24624705315,4.16201591492
9212,-3.49913787842,-0.585299968719,-8.3722038269,-4.18086910248,-5.12735891342,0.824481844902,0.496945500374
8440,2.11463308334,-0.69344997406,-0.00867874734104,-0.0388476848602,-1.98044240475,-0.64079272747,-0.585493564606
6790,-2.76792836189,-1.06559991837,-4.58064079285,-2.61529254913,-4.71271419525,-0.828572332859,-0.808537244797
8851,0.231735825539,4.81699991226,0.1310967803,0.489033848047,-0.467426121235,0.104933828115,-0.642197608948
2534,0.895806908607,-0.276549994946,0.0725792124867,0.754811048508,2.18223118782,0.678717315197,2.42618465424
4893,-0.342475235462,-0.0180000066757,2.58276438713,0.818740963936,4.74685716629,-0.299499958754,2.45785808563
665,-3.32468080521,-1.08809995651,6.26200771332,-0.613838791847,0.972188591957,1.51182746887,3.43179821968
4313,-0.385781288147,0.534399986267,1.28670156002,0.896906018257,2.52464747429,0.348948150873,1.38675606251
1022,2.57379364967,2.48524999619,7.57160282135,2.1781308651,6.83320569992,1.2993285656,2.59170746803
5880,-2.37290692329,-0.284549981356,-0.00140559673309,-3.34105563164,-5.64275550842,-0.179727628827,0.773343086243
3162,8.81323432922,6.46409988403,3.5515666008,10.0,8.51608753204,6.10995197296,8.80549240112
1282,-1.02317583561,-0.590799987316,-5.69511413574,-1.03504133224,0.0499849319458,0.456875711679,1.92690610886
3383,-0.0122974067926,1.20860004425,10.0,1.42668390274,4.56806278229,-0.225998550653,3.35730934143
727,-0.190025955439,0.39460003376,-2.181163311,0.18592633307,0.968391537666,-0.233131989837,0.105347469449
4792,-3.41755890846,4.13509988785,-1.16478633881,1.58595347404,2.60856318474,-0.293299257755,0.924683272839
4794,2.38741922379,1.06500005722,2.16696977615,1.06870210171,3.31799507141,1.39631795883,1.68330466747
902,1.23270940781,-0.091500043869,1.19540441036,-0.568888187408,1.769069314,0.264992535114,0.877355694771
8091,-1.66334009171,-0.304049968719,-1.24643146992,-5.21375274658,-7.2573018074,-0.501880526543,1.94823217392
3486,-8.78015995026,-1.25709998608,-1.80763912201,-4.1081328392,-2.31084775925,2.33794283867,-3.80844688416
10818,1.68074274063,1.59955000877,5.28661441803,2.94080996513,5.97567558289,2.76296424866,1.5678794384
3454,0.0520688891411,1.13575005531,1.9038336277,0.252818644047,3.23664546013,0.148617565632,1.3976213932
4282,-1.06845915318,-0.00034999998752,-2.93221712112,-0.789976835251,-6.73394918442,-1.0183993578,-10.0000019073
1605,-4.08006477356,-1.34909999371,-8.2756319046,-1.44102180004,-7.5177822113,-3.01627969742,-2.4574213028
10644,0.93656462431,-0.316049993038,1.75647640228,-1.12324786186,0.288001686335,0.97749966383,5.16484069824
2065,-1.09100627899,-0.871499955654,-4.218957901,-3.27272105217,-1.88971936703,-1.06686472893,0.355036228895
8321,1.23546206951,0.0719499588013,1.13519787788,1.3001935482,4.24151802063,0.0772790908813,1.58176505566
8503,0.0211036801338,-1.95429992676,10.0,0.576533913612,5.77125072479,0.175511285663,2.09749078751
7027,-2.76642417908,-1.2023999691,-6.67030286789,-0.812473714352,-3.8013381958,-1.31423652172,1.69402074814
6850,-0.00667464733124,0.980450034142,0.803380846977,1.19771778584,2.36459136009,0.419262975454,1.7014452219
1978,1.52199196815,-1.05750000477,-2.41522169113,0.331381559372,-1.71474564075,3.41189885139,-1.83265137672
896,0.803483486176,-2.02379989624,-10.0,-0.786376059055,-3.28718662262,-0.342372834682,0.25488525629
5777,-0.914724707603,-0.849900007248,0.201125949621,-1.22442352772,-0.663590908051,-0.100326545537,-0.327539503574
1846,0.409089028835,0.407950013876,-2.30160212517,-5.22118234634,-10.0,-1.77242362499,-1.21406245232
5925,-0.283146828413,0.631250023842,-1.31937384605,-0.236257091165,1.52200508118,1.34577453136,1.77938342094
142,-2.49978923798,-1.52415001392,-4.24017763138,-0.188120186329,-2.33659124374,-1.11095166206,-2.13756036758
1021,0.51212990284,0.187800005078,-1.50697517395,2.37228298187,-0.861927032471,2.42472910881,0.181650713086
5699,0.661398530006,-1.4970998764,-0.578714847565,-0.411404341459,-2.38761711121,-1.20289778709,-0.441803067923
8061,0.306971073151,0.856099963188,2.37970590591,-2.10237336159,-8.55908203125,2.06337451935,5.0614156723
1870,2.90173816681,0.925750017166,-0.386580526829,0.308650493622,1.45493364334,0.754615545273,1.6050747633
1398,1.65115189552,0.442949980497,0.584595680237,-0.709034204483,-1.97538650036,-1.08925652504,0.363750338554
3312,3.45784235001,4.0609998703,5.91949367523,0.309693753719,7.29735994339,3.82768821716,2.90454721451
891,-2.94126701355,-0.203200012445,-5.70990085602,-2.91225004196,-1.96343612671,0.158359542489,-2.07340240479
4775,1.12077271938,5.46964979172,4.17555332184,1.65556979179,2.97134804726,0.954361796379,2.21790599823
5111,-10.0,-6.50174999237,-10.0,-1.98886680603,-2.90565013885,-3.86723470688,-7.29413700104
5696,-1.19427204132,-1.35699999332,-2.11801528931,-2.75763392448,-5.99734735489,-1.58838248253,-2.15346050262
5588,1.00856220722,0.124550014734,0.210828855634,0.998153865337,3.16339182854,0.0883745551109,1.69769585133
6839,-2.35739970207,-1.77799999714,-9.9295873642,-1.37631368637,-6.51329040527,-1.47655594349,-2.43729686737
329,0.944939494133,0.795000016689,0.59468793869,1.36883330345,0.581379354,-0.149688661098,-0.283826708794
5058,0.899603247643,1.34309995174,3.78599786758,0.144661590457,1.54852187634,-0.548303484917,0.568972349167
998,-2.80129289627,0.735249996185,-0.294421494007,0.610184550285,0.614199519157,-0.0953992605209,0.676220774651
9134,0.10268843174,0.433550000191,-1.61235308647,0.227067545056,0.423073351383,-0.959775686264,0.810379385948
6616,-0.591646552086,1.67214989662,-0.515352427959,0.0543917417526,1.12546873093,-0.0232478231192,3.97457385063
5223,-3.10423946381,-0.645349979401,-1.40673983097,0.39837539196,-1.74384963512,-2.09417366982,-0.616902947426
4690,1.0838085413,1.2485499382,-1.2544260025,0.399467349052,0.285386025906,0.368204206228,1.2827706337
958,-0.333893716335,2.29169988632,0.625115573406,0.260502964258,2.29831886292,-0.463899314404,0.837494134903
1616,0.485482662916,0.016249999404,1.29638290405,0.088757827878,4.15300416946,-0.0143274459988,2.83753013611
991,-5.56144666672,-6.25780010223,-10.0,-7.61291742325,-6.75228404999,-2.12737560272,-6.90947341919
6347,-2.66819381714,-3.51880002022,-10.0,1.43191766739,1.67042291164,0.362238526344,3.20830821991
6714,3.7694272995,0.796949982643,1.86026787758,0.751616477966,-2.66661691666,0.448003709316,-0.313049077988
652,-0.227265149355,-0.145050048828,1.30202901363,1.23687744141,2.750695467,0.307938814163,0.635818123817
4331,0.703934073448,-0.572399973869,-1.3534938097,-0.227184832096,-0.520221412182,1.20417976379,-0.0129713714123
7099,0.449935078621,0.153500005603,0.191026985645,1.91310381889,2.66193914413,0.428966015577,0.467676907778
10320,0.174421355128,1.27345001698,0.907078444958,-0.310531437397,-0.0567535161972,-0.0752536058426,1.63623261452
2042,-0.512161910534,-0.114300005138,3.13158488274,0.730334281921,1.22619867325,1.0383617878,0.877202033997
843,-0.162145555019,0.424700021744,0.973549008369,0.630064845085,3.28267478943,0.364925414324,0.459534734488
840,-3.63323402405,0.421249985695,1.54047143459,0.508914709091,0.337081074715,-0.288792610168,-0.444422662258
7048,2.57685685158,-0.887099981308,-2.93028140068,-2.20144939423,-2.81590938568,1.0240688324,1.75123953819
4851,1.32755112648,-3.75989985466,6.74427127838,6.75174999237,5.13255548477,1.1287124157,2.4701256752
6464,0.968306005001,-0.390049993992,0.207615017891,0.645090281963,2.92515778542,0.0715902745724,-0.595967233181
23410,-2.11527204514,-0.035699993372,0.907925486565,0.378030210733,0.941290736198,1.0436604023,2.01600527763
54205,-3.47002005577,0.103500001132,-2.8229804039,1.47274565697,-1.4315829277,-0.575529396534,-1.66447591782
2770,4.38873767853,-0.0248500108719,0.942664802074,0.429915964603,1.79642570019,-0.364110350609,1.43392527103
80204,1.03542327881,0.252749979496,0.401434928179,-0.323623985052,1.40808975697,0.366941273212,1.30035114288
4208,0.558774352074,0.36314997077,-0.444092810154,0.226720064878,3.03852939606,-0.145379453897,2.79370903969
1845,-0.342831075191,-2.00780010223,-0.859723925591,-1.28175032139,-0.145428359509,-0.057904407382,1.85461068153
23368,1.05334603786,2.04015016556,2.57279586792,1.28424847126,3.90452241898,0.0218775272369,1.38397669792
5583,-0.077199652791,0.262750029564,0.357112586498,-1.37740445137,-1.37080001831,-0.66225528717,1.15460717678
8900,-0.41413334012,3.68909978867,1.47049295902,0.481573104858,2.7793006897,-0.992826402187,1.28202295303
581,-2.47900319099,0.310800015926,-0.678522109985,1.44709968567,-0.036679148674,-0.0369065329432,0.0987462699413
6193,0.691320419312,1.07454991341,0.468720912933,-0.45875415206,0.989762783051,1.09842157364,-0.129573345184
6622,1.8448164463,0.690549969673,0.529491603374,0.275640517473,2.05685853958,-0.436268419027,0.165398985147
11261,0.245560690761,-0.259350001812,-1.59836053848,1.13939166069,0.989932835102,-0.657596111298,0.87211227417
6696,1.85559129715,-0.499849975109,-0.618534982204,0.670112490654,1.31942951679,-0.132705062628,0.674998641014
8312,2.59102845192,0.79129999876,5.5760602951,0.248385876417,2.07783770561,0.351713180542,1.573168993
835,-0.144324570894,-0.320199996233,-1.17872965336,0.376127004623,0.422447711229,-0.530354261398,0.369817525148
8324,-3.36567735672,0.548699975014,-0.251525342464,0.305837780237,0.617509543896,-0.114908427,1.29920649529
1848,0.141149163246,-1.4945499897,2.02617430687,-3.74500632286,-4.37897777557,0.23340550065,2.14021086693
154,-0.44281065464,2.85194993019,0.237443223596,-3.89216041565,-1.6453410387,-1.00470983982,-0.572729110718
4312,0.0685918331146,1.62059998512,9.91928291321,1.44765114784,3.18273949623,-0.0731937885284,6.2619099617
994,-3.51515269279,-0.792750000954,-7.88419342041,-8.70561695099,-9.82092666626,-1.17212891579,-5.61776781082
2048,-0.742667019367,-1.09965002537,-3.35157775879,1.54320168495,-0.263955712318,-0.325371026993,0.184014543891
1111,-1.01767468452,-0.43180000782,-1.67365837097,0.986147761345,1.62656497955,0.66702067852,1.45581996441
5154,0.822394251823,-0.70735001564,-0.298076331615,-0.99413895607,-0.0670067071915,-0.312394797802,-0.600114941597
2920,2.95971465111,3.3477499485,5.00567054749,3.6285443306,6.35061168671,0.346474707127,0.541923165321
3122,0.707940936089,1.0095000267,1.155174613,0.678994894028,3.97958874702,0.165259003639,2.77204251289
2769,1.21479070187,0.353600025177,1.83575677872,0.201233044267,2.99614477158,0.432613611221,1.46025335789
5900,-1.31989622116,-0.00725001096725,3.76090455055,-0.4906270504,3.61448192596,0.199676603079,-1.84038209915
6304,-0.396718561649,-0.241499990225,0.264558553696,-0.615691781044,2.58925557137,0.984627485275,2.44259524345
5211,-1.39762341976,0.0522499978542,-1.20270848274,-1.38078892231,-4.01577186584,-0.499926358461,-1.96976268291
2886,0.0326695367694,-0.469550013542,0.498279243708,0.651468813419,0.976958394051,-0.224242508411,0.196503460407
9261,1.98869299889,-0.5367000103,1.54974770546,-0.75597512722,0.886065125465,-1.17674684525,2.47632074356
8569,-1.41109848022,0.963450014591,2.96308612823,0.336800694466,1.39015936852,0.275198936462,1.36263632774
3303,5.06209278107,7.81995010376,8.2046880722,7.9914059639,6.69880104065,8.80323982239,10.0000019073
5331,-2.22370791435,0.239399969578,-1.26571023464,-1.76264715195,-3.88324165344,-0.864344537258,-4.13744735718
5347,-2.17919564247,-2.84829998016,-9.25019264221,-0.863237917423,-4.1229186058,-0.421670913696,-1.24385452271
4638,-1.92734801769,0.0921499729156,-3.78205800056,1.62036859989,2.73171472549,1.06792604923,2.16460061073
2264,0.201261639595,-0.198000013828,1.04248857498,3.29526853561,-0.22899107635,1.16598391533,1.51724886894
1029,-2.67610049248,-5.6451997757,-8.66631126404,0.192262202501,-1.67531752586,-0.153833702207,1.68324995041
1027,-4.97636461258,2.17770004272,1.21311998367,-2.43403172493,4.14929580688,-1.08234858513,-0.107738405466
2597,-1.34568965435,0.0,-3.42532682419,-0.890909314156,-1.28668868542,-0.000880611885805,-1.54192280769
55847,-0.733886837959,0.0304000005126,-1.63431596756,-0.360342264175,-1.06674158573,0.548363566399,0.702295184135
25803,0.793615162373,-1.0720000267,-6.58746385574,-1.79718267918,-4.78580570221,-3.76822042465,-3.52324795723
3480,0.0493487119675,-1.32875001431,0.161832496524,-0.699085474014,2.227902174,-0.79607707262,-3.11956000328
2946,-0.885674715042,1.98049998283,3.02989578247,0.0935047715902,-0.445533752441,0.612567663193,2.57418394089
9517,1.43250596523,0.945749998093,3.60057783127,0.582276463509,3.60500144958,-1.08132708073,1.48289656639
25987,0.88655680418,-0.64335000515,-1.34368371964,0.201098740101,-2.31198453903,0.378213614225,-2.02023029327
23670,-2.24042701721,-1.15965008736,1.12741887569,3.6963133812,7.77173423767,-0.51261562109,6.42781448364
11182,-0.585988163948,0.339599996805,3.32570385933,-4.06913137436,-3.61831665039,0.422775387764,-0.564997851849
2146,0.750579833984,0.243499994278,-8.47808933258,0.695817887783,0.648660063744,1.36265659332,-2.40520858765
3385,0.237228214741,-0.0798499956727,0.705905914307,-1.62036371231,-2.52841472626,-1.26340639591,-2.1145529747
5261,1.52349162102,0.810400009155,8.69453430176,1.99559140205,5.84975719452,1.28669011593,4.03129673004
10765,-1.22342026234,0.550650000572,3.69430208206,-2.53648805618,4.57536506653,1.22047901154,2.04938197136
25839,-2.65187454224,-1.44325006008,-3.11835336685,-1.84034621716,-3.39144444466,-1.01214742661,-2.6997423172
4172,-5.87331390381,-2.00465011597,-10.0,-2.00051116943,-3.15126895905,-0.651804327965,1.03350424767
23161,0.358500182629,0.602499961853,2.68958592415,0.203282862902,3.24550771713,-0.530983924866,1.2521584034
10298,0.439577400684,-0.0328999757767,2.10446453094,-0.292749375105,2.09491729736,-4.7881398201,-4.81060695648
1802,0.590858697891,-0.557749986649,5.14407062531,0.0684433877468,2.75860118866,0.227747023106,-1.34337151051
58533,0.89377117157,-0.963650047779,0.233169645071,0.559932351112,1.64433717728,0.915208637714,0.634259700775
147179,0.675129055977,0.409249991179,1.89688444138,-1.14296650887,1.2377474308,-1.807508111,-1.1033551693
29937,-0.42320394516,-1.18235003948,0.293863236904,1.23051726818,-2.1278655529,-0.70937693119,-1.05755639076
6184,-1.99715185165,-1.96009993553,-1.45370268822,-1.06365609169,-0.500848710537,-1.31448805332,-0.786970436573
9854,0.328095078468,-0.299250006676,3.3235976696,0.696885824203,1.34512448311,-1.1706366539,0.728262841702
2553,2.99273657799,1.27114999294,3.35796427727,1.39371562004,6.48683166504,1.87785279751,1.90044403076
5440,-2.96696281433,-0.363250017166,0.765398740768,0.063677161932,-0.232817709446,-0.69124853611,0.0365068018436
54623,-0.600482702255,-1.01709997654,0.684683799744,-0.356421351433,4.03506660461,1.05118942261,3.21491193771
9533,0.723711550236,0.0755999982357,2.80831885338,0.211690485477,2.04793643951,0.125919416547,0.80755841732
8607,-1.57484710217,-1.81640005112,-7.48645448685,-3.26742768288,-7.19407176971,-1.14897358418,-2.88670635223
207,0.291760385036,-1.2922000885,-1.79573011398,-0.847447693348,-3.85338258743,-1.5813781023,-4.24374198914
26054,1.78290557861,0.943150043488,2.96275568008,0.958230733871,1.01673603058,0.733577132225,0.18911164999
10682,-2.20487618446,-1.51870000362,-6.42343139648,-0.0636058300734,-1.16715788841,-0.748885691166,-3.71161031723
8573,0.887060046196,-0.885450005531,-2.85601043701,0.507526040077,-3.60218405724,-1.04972290993,-0.20824046433
23378,2.33390688896,0.277150005102,1.89086437225,-0.104213774204,0.869293153286,2.59816765785,0.994563341141
8553,-0.773075342178,0.890049993992,1.70190930367,-0.672369241714,-0.637882590294,-0.526217758656,2.12887978554
622,-0.773168087006,-0.364100009203,-3.07804918289,-1.4452701807,-3.47912430763,0.0141444206238,-4.83108329773
9467,1.03002345562,1.37695002556,2.52994894981,-0.0235881656408,2.90322375298,0.418247997761,1.71982228756
5525,-3.21078968048,-2.07279992104,-2.97935009003,-2.33457040787,-6.95582199097,-0.447546005249,-1.0174767971
256364,0.511940300465,2.7947499752,-2.78171396255,-0.914108932018,-2.90317726135,-0.862143993378,-1.20958089828
332,-3.60761499405,-1.05479991436,-10.0,-1.96883821487,-9.45446681976,-1.15670740604,-4.28291559219
2058,2.01125574112,1.72149991989,0.396117568016,1.3142799139,0.747646808624,2.74608922005,-3.18313002586
7849,0.840114712715,-0.62475001812,-1.19340956211,-0.289912164211,-1.83288693428,-0.599246382713,0.188659459352
23244,-2.43147706985,-2.09124994278,-1.12519979477,-0.521350979805,-3.39683866501,-0.0628552436829,-2.03004193306
7494,1.72363293171,-0.566049993038,-0.13627487421,3.86450433731,4.83697271347,3.12451124191,-1.32347142696
4836,0.0208331942558,2.49695014954,1.23669052124,0.569993376732,-1.08320188522,1.97243726254,1.51498520374
23647,0.951449751854,-0.201200008392,4.45692253113,-1.61087369919,-0.026952251792,-0.114091172814,-2.73500418663
10617,-0.240722164512,-0.938499927521,0.0675800591707,-1.25619733334,-2.23292350769,0.0487710535526,-0.140876024961
2184,-0.315186679363,-0.72135001421,0.115674845874,-0.368930906057,-1.07603192329,0.624717533588,-0.208334520459
5355,-0.787684202194,-0.758350014687,-5.51237487793,-0.205711573362,-3.63233113289,0.64097982645,1.38239884377
6659,0.643417954445,-0.15245001018,-0.734452545643,-4.35177993774,2.66984772682,-2.81134271622,3.91642713547
7016,0.644379734993,0.476550012827,1.70648097992,1.9484462738,2.70368146896,1.37254166603,1.98595404625
90861,-1.10765981674,-0.236049994826,-1.83363032341,-0.981202065945,-2.28987336159,0.291687369347,-3.62516880035
10670,-3.569054842,-1.01660001278,-4.63333702087,-3.68349552155,-3.13840699196,-1.81815266609,-2.38551211357
79071,-1.42455410957,-1.48325002193,-4.5949640274,-2.05474090576,-5.75522518158,-1.66379618645,-3.77688074112
64746,2.64184141159,4.02285003662,3.57569336891,2.22378063202,1.26931107044,2.29731702805,-1.85220062733
