rid,DOS008_VCAP_6H:BRD-K38740852-001-01-9:5,DOS008_VCAP_24H:BRD-K38740852-001-01-9:5,DOS037_A549_24H:BRD-K38740852-001-01-9:5
5720,-0.466592282057,0.318466663361,1.55624997616
466,0.0635126382113,-0.335300028324,1.0977499485
6009,-0.109709963202,0.0219000093639,1.29189991951
2309,0.653915941715,0.263000041246,-0.195999994874
387,0.667659580708,-0.182200029492,0.698700010777
3553,-0.783965528011,-1.03390002251,-0.657150030136
427,-0.358218550682,-0.0214666649699,-0.0474499985576
5898,0.604667365551,0.0332666710019,0.0192999839783
23365,0.0511666238308,0.390266656876,-0.035699993372
6657,-0.0797779411077,-0.665333330631,-1.86469995975
5054,-0.745068192482,1.50440001488,-0.0539999902248
3108,0.166082471609,-1.15913331509,-0.369900017977
1950,-0.177885606885,3.22453355789,-0.979200005531
351,-0.174624279141,-0.79253333807,-0.210500001907
4846,1.09456944466,-0.895866632462,-1.54635000229
1452,-0.14872905612,0.355800032616,0.581550002098
4776,-0.297792345285,-0.0680666640401,-0.960250020027
6908,-0.467728674412,0.282966673374,-0.108300000429
672,-0.749398469925,0.589733362198,-0.456499993801
5710,-0.65864777565,-0.313933312893,-0.499599993229
2115,0.141140624881,0.211033344269,-1.04334998131
7015,-0.60379332304,-0.414066702127,-1.34039998055
8726,-0.599143743515,-0.702666759491,-0.218749985099
2185,-0.360180497169,-0.0996333062649,-1.06064999104
3315,-1.6812710762,-0.639233350754,-0.337599992752
5289,0.38973146677,-1.06863331795,-0.528999984264
868,0.847402632236,-0.428933352232,-1.57795000076
1677,0.187622517347,0.493533343077,-0.95300000906
7043,-0.234541893005,-0.785566687584,-0.855599999428
5613,-0.794131100178,-0.663999974728,-2.44019985199
595,-0.757313013077,0.650166630745,0.402300000191
4793,-0.0760609507561,-0.631766617298,0.155349999666
2736,-1.26978957653,-0.868433356285,-1.07354998589
5290,0.213948875666,-0.0279999822378,-1.28725004196
6194,0.0891326144338,0.703266739845,-0.357149988413
1676,-0.142130255699,-0.78200006485,-0.53434997797
23512,-1.53233468533,0.747599959373,0.234050005674
148022,0.0945868268609,-0.235900014639,-1.21694993973
1906,-0.274849563837,-0.74306666851,0.524100005627
8878,-1.27525186539,-0.382033348083,-0.455099999905
3091,-0.250912755728,-0.97446668148,-0.594349980354
5743,0.414402484894,3.44970035553,-0.977800011635
5321,-0.233250930905,0.078699991107,-1.3628000021
4144,-0.907911479473,0.349633336067,-0.418550014496
1981,-0.00184637308121,-0.281199991703,-0.799399971962
695,0.688163638115,-0.612966656685,-0.413700014353
10398,1.47334063053,-0.234333336353,-0.727899968624
5708,-0.548630416393,-0.086900010705,0.678749978542
1213,-0.0448722392321,-0.0404333174229,0.590200006962
226,0.597730517387,0.790033340454,-1.75609993935
6777,-0.557682275772,-0.382533341646,-0.0677500069141
2113,0.811823368073,-0.606366693974,-0.577149987221
3329,-0.337455630302,0.212733358145,0.845149993896
1050,-0.357455432415,0.255433320999,0.0407500006258
9491,-0.0784050822258,1.1521333456,-0.122000008821
22926,0.990604996681,-0.375566661358,-1.76810002327
5899,0.268545418978,0.0558333322406,-0.592949986458
5467,-0.257830560207,-0.573366641998,-1.32690000534
6774,-0.326944172382,-0.382233381271,0.0992499887943
1788,-0.338648200035,-0.214133322239,-1.58329999447
5921,-0.202011689544,0.0364666879177,0.494100034237
5721,-1.03643286228,0.512700021267,0.685549974442
2263,0.00989519059658,-0.419633358717,0.475050002337
808,0.56273150444,-0.40290004015,0.332850009203
30001,0.253862649202,0.281766682863,-0.121100001037
348,0.747813224792,-1.08223342896,-0.378549993038
30849,-1.21825659275,-0.302966713905,-0.192050009966
1454,-0.308975338936,-0.460000038147,1.1495000124
6500,-0.200317293406,-0.526199996471,0.931699991226
5627,-0.162439003587,0.220633357763,0.350199997425
5715,-1.25968205929,-2.53840017319,0.719250023365
4791,-0.256168574095,-1.24413335323,-1.25724995136
56924,-0.23319491744,-0.365300029516,0.189050018787
2690,0.0331601053476,-0.176000028849,0.119549997151
1019,0.150255188346,0.259000003338,0.844699978828
51422,0.209420144558,0.291833311319,-1.51559996605
5788,-1.23864424229,-0.565666675568,-0.535249948502
6709,-0.333616048098,0.0137333273888,1.49619996548
1277,-0.797987103462,0.0909666568041,0.371349990368
993,0.398328542709,0.704400062561,-0.0429999828339
7157,-0.138882905245,-0.315033316612,0.248600006104
1958,1.01389527321,0.0340666659176,-2.00990009308
4582,0.152757048607,-0.329699993134,-1.65160000324
9212,0.495511263609,-0.572233378887,-0.421700000763
8440,0.0330720730126,-0.0482999831438,0.087249994278
6790,-0.179492175579,-0.311266690493,-0.868450045586
8851,1.11266624928,0.586733341217,-0.582899987698
2534,-0.063799791038,0.218966662884,0.133849978447
4893,-0.0013592466712,-0.624600052834,0.826949954033
665,-0.0398041903973,-0.127099961042,0.392149984837
4313,-0.21124586463,-0.0628666877747,-1.53865003586
1022,-1.48551011086,0.642066717148,-0.399599999189
5880,0.102844178677,-1.16456675529,-2.56299996376
3162,-0.699306547642,-0.350800007582,-0.214650005102
1282,-0.755087554455,-0.780633330345,-0.866150021553
3383,0.538139522076,0.490566700697,-1.78729999065
727,0.107688292861,-0.563933372498,-0.0965999960899
4792,1.0940798521,0.129366666079,0.198899999261
4794,0.173596084118,-0.568100035191,-1.05235004425
902,-0.4636734128,0.0745666623116,-0.136150017381
8091,-0.332969486713,-0.109466679394,-0.662599980831
3486,0.107714861631,-0.30816668272,0.173449993134
10818,0.106753647327,-0.177599996328,-0.66764998436
3454,-0.122938364744,-0.77543336153,-1.04015004635
4282,-0.254457592964,-0.491266667843,-0.0562999993563
1605,0.448785126209,0.251100003719,0.813199996948
10644,0.0860788598657,-0.255800008774,-0.227349996567
2065,1.69401681423,-0.0241999998689,-1.05229997635
8321,1.39473891258,-0.841333329678,-1.07939994335
8503,0.519709229469,0.335833340883,-0.761749982834
7027,0.0373252928257,0.109699994326,0.565800011158
6850,-0.159147143364,-0.217700004578,-0.840049982071
1978,0.449033021927,0.0489666610956,0.874150037766
896,-0.332551270723,-0.118533313274,0.363599985838
5777,-0.477948576212,0.286466687918,-0.482950001955
1846,0.648070752621,0.0214000344276,0.432949990034
5925,0.0778791904449,-1.25193333626,-0.979650020599
142,0.542603075504,-0.166500002146,-0.662750005722
1021,0.0325414091349,0.245433330536,-0.494200021029
5699,-1.75441503525,-0.367666691542,-0.343549966812
8061,0.4666403234,2.01113343239,0.308950006962
1870,-0.566067576408,-0.125566661358,-0.233000010252
1398,0.320884287357,-0.432666689157,0.929350018501
3312,-1.09109854698,0.428900003433,1.04449999332
891,0.0498941913247,-0.392966687679,0.278849989176
