rid,LJP002_BT20_6H:BRD-K03063480-001-01-7:10,LJP002_BT20_6H:BRD-K03063480-001-01-7:2,LJP002_BT20_6H:BRD-K03063480-001-01-7:0.4,LJP002_BT20_6H:BRD-K03063480-001-01-7:0.08,LJP002_BT20_24H:BRD-K03063480-001-01-7:10,LJP002_BT20_24H:BRD-K03063480-001-01-7:2,LJP002_BT20_24H:BRD-K03063480-001-01-7:0.4,LJP002_BT20_24H:BRD-K03063480-001-01-7:0.08,LJP002_HS578T_6H:BRD-K03063480-001-01-7:10,LJP002_HS578T_6H:BRD-K03063480-001-01-7:2,LJP002_HS578T_6H:BRD-K03063480-001-01-7:0.4,LJP002_HS578T_6H:BRD-K03063480-001-01-7:0.08,LJP002_HS578T_24H:BRD-K03063480-001-01-7:10,LJP002_HS578T_24H:BRD-K03063480-001-01-7:2,LJP002_HS578T_24H:BRD-K03063480-001-01-7:0.4,LJP002_HS578T_24H:BRD-K03063480-001-01-7:0.08,LJP002_MCF10A_6H:BRD-K03063480-001-01-7:10,LJP002_MCF10A_6H:BRD-K03063480-001-01-7:2,LJP002_MCF10A_6H:BRD-K03063480-001-01-7:0.4,LJP002_MCF10A_6H:BRD-K03063480-001-01-7:0.08,LJP002_MCF10A_24H:BRD-K03063480-001-01-7:10,LJP002_MCF10A_24H:BRD-K03063480-001-01-7:2,LJP002_MCF10A_24H:BRD-K03063480-001-01-7:0.4,LJP002_MCF10A_24H:BRD-K03063480-001-01-7:0.08,LJP002_MCF7_6H:BRD-K03063480-001-01-7:10,LJP002_MCF7_6H:BRD-K03063480-001-01-7:2,LJP002_MCF7_6H:BRD-K03063480-001-01-7:0.4,LJP002_MCF7_6H:BRD-K03063480-001-01-7:0.08,LJP002_MCF7_24H:BRD-K03063480-001-01-7:10,LJP002_MCF7_24H:BRD-K03063480-001-01-7:2,LJP002_MCF7_24H:BRD-K03063480-001-01-7:0.4,LJP002_MCF7_24H:BRD-K03063480-001-01-7:0.08,LJP002_MDAMB231_6H:BRD-K03063480-001-01-7:10,LJP002_MDAMB231_6H:BRD-K03063480-001-01-7:2,LJP002_MDAMB231_6H:BRD-K03063480-001-01-7:0.4,LJP002_MDAMB231_6H:BRD-K03063480-001-01-7:0.08,LJP002_MDAMB231_24H:BRD-K03063480-001-01-7:10,LJP002_MDAMB231_24H:BRD-K03063480-001-01-7:2,LJP002_MDAMB231_24H:BRD-K03063480-001-01-7:0.4,LJP002_MDAMB231_24H:BRD-K03063480-001-01-7:0.08,LJP002_SKBR3_6H:BRD-K03063480-001-01-7:10,LJP002_SKBR3_6H:BRD-K03063480-001-01-7:2,LJP002_SKBR3_6H:BRD-K03063480-001-01-7:0.4,LJP002_SKBR3_6H:BRD-K03063480-001-01-7:0.08,LJP002_SKBR3_24H:BRD-K03063480-001-01-7:10,LJP002_SKBR3_24H:BRD-K03063480-001-01-7:2,LJP002_SKBR3_24H:BRD-K03063480-001-01-7:0.4,LJP002_SKBR3_24H:BRD-K03063480-001-01-7:0.08
5720,-0.446362107992,-0.0671083331108,0.271466732025,-0.532251477242,0.401674449444,0.579065382481,1.5521594286,1.57291698456,1.09129416943,0.660927474499,1.41666126251,1.24268221855,0.0397334620357,-0.114519327879,1.11144578457,1.33268010616,1.27209508419,0.352461487055,0.547826647758,1.91417431831,1.06745004654,0.461199998856,0.388300001621,-0.554849982262,0.24825412035,-1.16916394234,1.07046163082,0.998783409595,0.267849981785,-0.0695499926805,0.373250007629,1.08745002747,0.946421682835,-0.142960488796,1.62009596825,1.00162398815,-0.31793910265,0.626784086227,0.648510098457,1.17437124252,-0.595059216022,-1.17735719681,-1.00291979313,-0.555086195469,-0.434278786182,-0.373284518719,0.296846210957,-0.187301337719
466,0.292442500591,0.305672496557,0.331199944019,0.624493896961,1.11544156075,0.456573754549,2.04901170731,1.67640638351,0.0496642887592,0.520403027534,0.668106913567,0.754604637623,0.0135814547539,0.541994571686,0.0210384428501,0.317489981651,1.06903612614,0.578854680061,0.827246189117,1.64944839478,1.62584996223,0.698750019073,0.435000002384,-0.940500020981,-1.35609984398,-0.881622135639,0.180365040898,1.1889923811,0.41629999876,-0.287950009108,0.0133999884129,-0.291750013828,0.337271332741,-0.282621145248,1.64238679409,1.45390224457,0.324644654989,0.597341060638,-0.22980132699,0.238590210676,-0.333981513977,-0.305219709873,0.429614454508,-0.460726350546,-0.217782109976,0.0245771110058,0.428887546062,0.280101507902
6009,-0.462523728609,-0.28455850482,0.372466653585,0.466643750668,0.267517358065,-0.371398925781,0.396571278572,1.47142934799,0.747881770134,0.43774664402,1.07872748375,0.984256982803,-0.0988976657391,0.112201601267,0.181360736489,0.138116389513,1.24179720879,0.647599697113,0.34569555521,1.49176502228,0.925599992275,1.55120003223,-0.106400005519,-0.149599999189,-0.200984954834,-0.616076469421,0.216371715069,0.955283999443,0.246950000525,0.317799985409,0.910950005054,0.566449999809,0.896108627319,0.308969914913,1.11621522903,0.65977871418,-0.461492657661,-0.745626091957,0.363844573498,-0.156440019608,0.0700530558825,-0.350298404694,-0.134689211845,-1.20600712299,-1.04430222511,-0.589695096016,0.28378123045,-0.274749696255
2309,-0.434832185507,-0.239715799689,-1.20270001888,-0.201332747936,-0.228971719742,-0.243731603026,-0.660794436932,-0.129331976175,0.583986282349,0.0121047124267,-0.261275023222,0.841800093651,-0.284237116575,-0.909942448139,0.161964714527,-0.874627828598,-0.542487204075,-0.00510489940643,-0.364859849215,-0.310902714729,-0.381649971008,-1.23924994469,0.0559500008821,-0.4891500175,-0.144015103579,0.200542345643,-0.294921875,-0.0949884802103,-0.238150000572,-4.74475002289,-1.90044999123,-0.461299985647,-0.270397275686,-1.17018580437,-0.16623789072,0.276680588722,0.287534952164,-0.974441885948,0.35840344429,0.273356378078,-1.78497874737,-0.814361333847,-0.654789686203,0.157698810101,-0.261270165443,-0.728963136673,-0.429277032614,-0.444532424212
387,0.669318675995,-0.217258095741,0.4552333951,-0.130104333162,0.0992089360952,0.471942067146,0.882409214973,1.44156765938,1.81286454201,1.16534924507,1.61865139008,1.14792954922,-1.43025994301,-1.76859891415,-0.708995461464,-0.272603720427,0.923338413239,0.934520959854,-0.718411207199,0.432404458523,0.149550005794,0.539250016212,-0.740749955177,-1.13255000114,-0.766450166702,-0.522502958775,0.80660122633,1.18195044994,0.454700022936,0.366200000048,-0.845550000668,-0.396399974823,0.735737621784,-0.915356695652,0.647616922855,0.979456067085,-0.562124967575,-1.85173285007,0.264524042606,0.273822009563,0.162156030536,-0.454323351383,-0.00850731134415,-0.93053650856,0.441343992949,-1.45372712612,0.0955711454153,-1.15493571758
3553,0.0250029116869,0.643024981022,0.40406665206,0.0224304720759,-0.248202294111,-0.326112866402,-0.669654369354,-0.908513665199,-0.398484647274,0.0771199241281,-0.659392535686,-1.05637907982,1.56752407551,1.90390539169,0.0671182870865,-0.285296946764,1.68203139305,1.48824763298,0.747170686722,0.141217023134,3.8327999115,0.978300035,1.76734995842,1.30400002003,0.0197748988867,0.359245747328,-0.706543922424,-0.869842529297,0.335550010204,1.69414997101,0.685249984264,0.438400000334,-0.183712676167,1.52059483528,0.117896705866,-0.196721792221,1.66918003559,1.87915217876,0.0232971608639,-0.10525945574,0.258188128471,0.756653189659,0.823376297951,1.03594887257,0.449948698282,0.910707235336,0.116345256567,0.208263456821
427,-0.0973284989595,-1.11219084263,0.0124666392803,0.632182717323,0.152161002159,0.118530809879,-0.706926107407,0.645782470703,-1.21850514412,0.527343153954,0.751502096653,1.1200978756,-0.167487472296,-0.111735641956,-0.0173221826553,-0.190909981728,0.142350390553,0.308470070362,-1.4495370388,0.517323970795,0.0747999995947,0.0359500013292,-0.743900001049,0.165450006723,-0.00436832010746,-0.373351871967,0.0194738507271,-0.953473210335,0.259249985218,0.351900011301,0.156650006771,0.0282500088215,-0.0322121232748,0.691089093685,-0.466822594404,-0.54428088665,0.169924169779,0.0197960175574,0.368692308664,0.478335499763,0.082657456398,0.559305012226,0.984531521797,0.0531203001738,0.552231669426,0.934474050999,1.14159750938,0.325157433748
5898,0.290637493134,0.0126437544823,0.853833317757,1.12536203861,1.17385864258,0.893322765827,0.387189954519,-1.96233057976,0.132691636682,0.0413991622627,0.324359446764,-0.4948579669,-0.865150034428,0.234972015023,-0.148226201534,0.290952861309,0.80671608448,0.503821492195,-0.95714956522,1.04107999802,1.02195000648,0.363200008869,-0.457450032234,-0.762450039387,0.549974501133,-0.0402169525623,1.34075260162,-0.923302710056,0.171949997544,0.523599982262,0.103499978781,0.212949991226,0.957266390324,0.706761837006,0.272866010666,0.865702867508,-0.179780960083,0.487893849611,0.249315008521,0.243410602212,-0.545061469078,-0.907424807549,-1.49749827385,-0.930650651455,0.0170367360115,-0.945002675056,-0.886921942234,-0.596600413322
23365,0.476571917534,0.771608173847,0.511700034142,-0.41561087966,0.695943892002,0.533239543438,-0.662202894688,-0.122464969754,-0.536160588264,-0.284367501736,0.394684642553,-0.38688352704,-0.762746870518,-0.989851117134,-0.533169031143,-0.927607119083,-0.877802312374,0.293356001377,1.64280676842,0.087751686573,-0.0907999873161,-0.626999974251,-0.942600011826,-0.722350001335,-0.272647470236,-0.224990904331,-0.176255851984,-0.575920820236,0.446000009775,0.207749992609,0.12160000205,0.0519500002265,-0.927150249481,-0.335663795471,-0.765642046928,0.0992443934083,-1.08621418476,0.306185543537,-0.354224145412,-0.79567027092,-0.468574374914,-0.674374043941,-0.624449253082,-0.726676940918,0.483908653259,-0.386682331562,0.216617941856,0.276672065258
6657,0.494615614414,1.01178967953,0.846099972725,0.282775819302,-0.350407212973,-0.419094741344,-0.623968303204,-0.816576957703,-0.52886557579,-0.339452296495,-0.913876235485,-1.21231460571,1.8368755579,1.72462201118,0.279527872801,-0.254034161568,-0.432176589966,0.0977027565241,1.00867247581,-1.51634788513,-0.677150011063,-0.319749981165,-0.0887999981642,0.37215000391,0.0992596074939,0.305195868015,2.38731145859,-0.684579253197,0.757100045681,1.44869995117,-0.170000016689,0.974600017071,-0.0891483873129,1.39600861073,-0.0138864647597,-0.54562664032,1.22209131718,0.797235429287,0.0342806577682,0.335097998381,-0.396185487509,0.338122338057,0.452237248421,0.244047507644,0.767835557461,1.23022735119,0.258224904537,1.45564973354
