rid,DOS055_A375_24H:BRD-K64609558-001-01-0:5,DOS055_A549_24H:BRD-K64609558-001-01-0:5,DOS055_HT29_24H:BRD-K64609558-001-01-0:5,DOS055_MCF7_24H:BRD-K64609558-001-01-0:5,DOS055_PC3_24H:BRD-K64609558-001-01-0:5,ERG012_PC3_24H:BRD-K64609558-001-01-0:10.1428,ERG012_PC3_6H:BRD-K64609558-001-01-0:10.1428,ERG012_VCAP_24H:BRD-K64609558-001-01-0:10.1428,ERG012_VCAP_6H:BRD-K64609558-001-01-0:10.1428
5720,-0.240199998021,-1.26994991302,-0.456666707993,-0.447878092527,-1.64004993439,-0.279201745987,-0.716495633125,-1.44617187977,1.03979468346
466,-0.211349993944,-0.451350003481,-1.28036665916,-0.998174905777,-0.331699997187,-0.428973138332,-0.420730352402,0.322273373604,-1.05543589592
6009,0.766350030899,0.393800020218,0.777800023556,0.126989901066,-0.083849966526,-0.0843831896782,0.0450311750174,0.133002623916,0.26278591156
2309,0.0285500064492,-0.395049989223,-0.710966706276,-0.825216770172,0.917949974537,0.131801098585,-0.0707311779261,-0.374848663807,-1.07869029045
387,0.113450020552,1.27250003815,0.843466639519,-0.269198596478,-0.347400009632,0.358486413956,-0.254460692406,0.109311684966,1.55954635143
3553,0.0136500000954,-0.303900003433,-0.137033343315,1.6491112709,0.312300026417,-1.11534917355,-1.10745155811,-0.32977026701,1.38725197315
427,-0.582899987698,-0.491400063038,-0.529200017452,1.16103553772,-0.36155000329,-0.0418108701706,2.8934237957,0.203073650599,-2.39842009544
5898,-2.07590007782,-1.80914998055,-0.198666706681,0.475149869919,0.395350009203,0.184724092484,0.171074226499,0.104991257191,-1.59991180897
23365,1.53845000267,-0.460249990225,-0.098833322525,-0.396231710911,0.534200012684,0.00412914156914,0.0709157586098,-0.342687100172,-0.195890441537
6657,1.0638999939,-0.741500020027,-0.670833349228,2.65799951553,1.42674994469,0.348818182945,-0.742724895477,-0.400059401989,0.978261947632
5054,-1.92304992676,0.0463500022888,0.346166670322,0.377370655537,0.29240000248,0.671804904938,0.876889288425,-0.128931239247,-0.547272801399
3108,1.22350001335,0.738449990749,0.451900005341,0.18513508141,1.01870000362,-0.396884977818,1.84910798073,0.00738038122654,0.596894800663
1950,-0.419550001621,-0.684149980545,0.435933321714,1.39487266541,0.173849985003,-0.738652467728,-0.154789209366,-0.352137774229,-0.655160784721
351,-2.53920006752,0.109549999237,0.859600007534,-0.10816706717,0.732699990273,-0.0703184604645,1.48881042004,-0.89410418272,0.707875132561
4846,1.24545001984,-1.75740003586,-0.394566684961,1.30830526352,0.516799986362,-0.166301637888,0.681262850761,-0.557251691818,-0.738468885422
1452,1.04159998894,-1.33859992027,-1.22720003128,0.391384989023,-1.75769996643,0.690167784691,-0.798593997955,-0.0980076640844,-1.35205590725
4776,-0.110050007701,0.117649994791,0.2445666641,2.52607250214,0.78100001812,0.134053230286,0.0293611884117,-0.189855843782,0.983875691891
6908,-0.514500021935,-0.0719499960542,-0.711166620255,-0.94283246994,-0.6603500247,0.152941077948,0.774348020554,-0.160258308053,-1.21779918671
672,0.016999989748,-1.28069996834,-0.218733340502,-0.474018990993,-1.8545999527,0.110383585095,-0.0357080884278,1.32605338097,-3.06505703926
5710,-0.21005000174,0.336149990559,0.0387333035469,-0.91200953722,-0.331349998713,0.595353066921,-0.268079221249,-0.296472281218,-0.513185977936
2115,1.54385006428,0.468550026417,-0.11629999429,2.73257040977,2.19860005379,0.512608230114,2.43974113464,-0.0096273496747,0.579484879971
7015,0.637549996376,0.363449990749,0.211733341217,1.48259544373,1.91799998283,0.321496605873,0.0858342051506,-0.119634918869,0.299550592899
8726,-1.52339994907,-0.274849951267,0.415700018406,-1.18655490875,0.459099978209,0.850462794304,0.783347070217,0.698394954205,-0.700835704803
2185,0.314899981022,0.572399973869,-0.273866683245,1.57375562191,1.7798500061,0.179597347975,-0.196895182133,-0.399050533772,1.05062568188
3315,-0.611949980259,-0.432199984789,-0.94000005722,-2.37047076225,0.112199999392,0.206103563309,-0.0844087302685,-0.363387286663,-0.465611368418
5289,0.245499998331,0.437400013208,-0.159166678786,2.36393451691,1.38479995728,-0.0391864925623,-0.173664912581,0.249568372965,0.966100394726
868,-0.351300001144,1.02020001411,-0.0665000081062,1.35204708576,0.101750016212,-0.520946979523,-0.447727143764,-0.616672158241,0.857409477234
1677,-0.439249992371,-0.302399992943,0.473733395338,1.66074216366,0.575600028038,0.0836333036423,-0.321124225855,-0.133294671774,0.469744354486
7043,0.459250032902,0.668949961662,0.04633333534,1.28406846523,1.55399990082,0.941959142685,-0.13881509006,-0.296530872583,2.10476064682
5613,1.23010003567,0.300650000572,0.263033330441,1.50880777836,-0.00454999506474,0.0165645703673,0.822297096252,0.671876311302,1.55597901344
595,0.625999987125,0.220149993896,0.679333329201,-0.818700790405,0.0299000144005,1.30223965645,0.914293169975,0.377010643482,-0.0881233513355
4793,0.315899968147,-0.156300008297,0.434000015259,-0.0421322584152,1.20190000534,-0.151600003242,-0.479242026806,-0.953622817993,-0.257996678352
2736,-0.0637499690056,0.114050000906,-0.105799987912,1.75369548798,0.683099985123,0.303530871868,0.15232899785,-0.192918121815,0.919616937637
5290,-0.836699962616,-0.308849990368,0.235066711903,1.65943026543,0.38220000267,0.23469170928,0.637834429741,-0.307215988636,0.986321866512
6194,-1.23839998245,-0.00200000009499,-0.000233333325014,-1.3897998333,0.0,-0.374044746161,-0.249901860952,0.28208270669,0.0
1676,0.280050009489,-0.811549901962,0.279300004244,1.22542572021,1.01769995689,0.521758615971,-0.0377044081688,0.233833700418,1.17194080353
23512,0.0864000022411,0.475549995899,-0.233099997044,0.619440376759,-1.89890003204,0.00309416651726,0.39918538928,0.712332248688,-1.01934552193
148022,1.35439991951,0.357800006866,-0.0264666676521,0.734780550003,-0.377750009298,0.558423221111,0.313352674246,-0.0998888462782,-0.506545901299
1906,-0.254599988461,0.136600017548,0.104133322835,1.07102358341,1.46415007114,0.41761225462,-0.111031703651,0.372439831495,0.253407776356
8878,-0.162750005722,-1.35704994202,-0.0617000162601,-1.03693759441,-0.642300009727,-0.695669949055,-1.38942098618,-0.441033095121,-0.909514665604
3091,-0.144050002098,-0.36179998517,-0.558100044727,-0.931619405746,-0.0640500038862,0.540762364864,0.735416412354,0.0603193566203,0.216296941042
5743,0.560299992561,1.40845000744,1.36899995804,1.26292538643,0.768899977207,2.93545913696,1.51287460327,-0.734269201756,0.0960253328085
5321,-3.52404999733,-1.16359996796,-0.168200016022,0.270730674267,-0.992149949074,0.38000229001,-0.193728536367,-0.138533368707,0.889142036438
4144,-1.07439994812,0.248799994588,-0.795233368874,0.43119212985,-1.56165003777,0.379812568426,0.402623206377,0.333716869354,0.196032077074
1981,-0.241999998689,-0.90465003252,0.136333346367,-0.372948110104,0.359350025654,0.837943255901,0.3836337924,0.357006072998,0.632381677628
695,-1.3070499897,0.728699982166,0.671066641808,-0.604479730129,-3.07804989815,-0.0209311246872,-0.571710109711,-0.316539943218,0.838667869568
10398,-0.080349996686,-0.504550039768,-0.0953999981284,1.53047680855,0.941300034523,0.861094355583,0.246334239841,-0.649437487125,1.24623525143
5708,-0.904049992561,-0.0291999876499,0.166766673326,-1.06520211697,0.228750005364,-1.76943898201,-0.13073463738,0.8420971632,-0.0830258503556
1213,0.234450012445,-0.0630500018597,-0.950366675854,-2.57026934624,-1.76270008087,-0.172619760036,-0.207210510969,-1.13953840733,-0.819907426834
226,-0.826700031757,0.577250003815,0.556599974632,-0.479226350784,0.15680000186,0.461454451084,0.115219637752,0.435191512108,-0.706744670868
6777,1.25530004501,-0.107850000262,0.258733332157,0.709337592125,0.0710000097752,-0.554070770741,0.902637541294,-0.658764600754,-0.417030155659
2113,-1.5026999712,-1.12625002861,-0.193499967456,-0.519064486027,0.627349972725,-0.0160442832857,0.725512742996,-0.11452537775,1.73524522781
3329,0.801200032234,0.958050012589,0.790666699409,-2.03733587265,-0.149800002575,1.0362200737,0.672998487949,0.996801018715,-0.68030333519
1050,0.135349988937,-0.971750020981,-0.178833350539,-0.949309825897,0.20830000937,-0.236944556236,-0.371826171875,-0.177103951573,-0.718101322651
9491,-0.254349976778,0.647750020027,-0.135933339596,0.635891020298,0.993999958038,0.663078904152,0.235835701227,-0.247589945793,0.839013457298
22926,1.11909997463,-0.672250032425,0.635533332825,1.47019481659,-0.258550018072,0.0149540267885,0.128567308187,-0.324423491955,-0.643664062023
5899,-0.154049992561,-0.639599978924,-0.101233333349,-0.231989204884,0.0380000174046,-0.708749055862,-0.439357638359,-1.08538389206,-1.04012322426
5467,-0.0691999942064,0.951049983501,-0.0765999928117,0.640340805054,1.00660002232,1.85983479023,0.802055180073,-0.558754682541,0.714351296425
6774,0.40649998188,-0.563399970531,0.261299997568,-0.324290663004,0.309450000525,-0.809436798096,-0.722719192505,0.142338365316,-0.0824997425079
1788,-0.114149995148,-0.72310000658,-1.5014667511,-0.777184009552,0.857100009918,0.891315042973,-0.0936316400766,0.259500682354,1.13502967358
5921,-0.589049994946,0.609449982643,0.62450003624,-1.23695993423,-0.742050051689,0.249569222331,-0.231536000967,-0.838833928108,-0.462712734938
5721,1.14814996719,0.597200036049,0.126900017262,-0.291375339031,-0.069000005722,0.362586140633,0.485754609108,-0.0566221624613,-0.24936106801
2263,-0.285300016403,-0.131449997425,-0.468600034714,1.50526940823,0.90005004406,-0.018193334341,-0.214986234903,-0.205912068486,0.300194382668
808,0.289750009775,0.0302999913692,1.43553340435,1.22973489761,1.44350004196,0.35851919651,0.476709485054,0.409547179937,0.762212514877
30001,0.342899978161,-0.0709500014782,-0.237900018692,3.91249728203,1.11860001087,-0.144838541746,0.6978495121,0.455589324236,1.22844660282
348,-0.420349985361,0.329400002956,0.200933337212,0.261903166771,2.3532500267,-0.688486099243,-0.0385519713163,-0.382616013288,-0.19247096777
30849,0.534700036049,0.757550001144,0.309566676617,-1.80054140091,-0.404300004244,0.171311244369,-0.393745243549,0.04494599998,-1.00613856316
1454,-0.39280000329,0.157949998975,-2.00640010834,-0.496308118105,-0.21590000391,0.374717831612,-0.275589108467,0.144536077976,-0.259635686874
6500,-0.459450006485,0.324649989605,0.0743000209332,-1.55094993114,2.95965003967,0.319467246532,-0.0709857493639,-0.195907101035,0.509348154068
5627,0.805949985981,0.26525002718,-0.681033372879,0.851230502129,-1.35559999943,-1.32021975517,0.705341100693,-0.321995139122,3.35120773315
5715,1.42615008354,2.2609500885,1.4524333477,1.65155601501,0.121850013733,0.262399256229,-0.596366524696,-0.502372026443,-0.392590165138
4791,0.0768500044942,0.139999985695,1.1413333416,2.7293407917,1.50740003586,2.79174470901,0.602861642838,0.0832395255566,0.649551391602
56924,-0.281100034714,0.546350002289,-0.164200022817,-0.103786319494,-1.87010002136,-0.156440749764,0.100870795548,-0.306418180466,0.310883790255
2690,-0.116050004959,-0.139600008726,0.846166670322,-0.138591110706,-0.447350025177,-0.551058351994,0.717007517815,0.719716668129,2.01916646957
1019,-0.576799988747,-0.00444999337196,0.162600010633,1.18411457539,0.165049999952,-0.274771034718,0.322063982487,0.783230483532,0.0908353030682
51422,-0.606299996376,0.442650020123,0.632233262062,0.84668815136,0.0100999772549,-0.281155914068,-0.717467010021,-0.351966708899,-0.162438929081
5788,0.0530000030994,0.282999992371,0.165100008249,0.717457652092,0.115249991417,-0.551043510437,-0.460270196199,-0.474185377359,1.64408922195
6709,-0.232499986887,-0.297749996185,0.289000034332,-3.35117197037,-0.91069996357,0.145384997129,0.080193951726,0.691194832325,0.468959867954
1277,-0.283999979496,2.07319998741,0.968033373356,2.13446187973,-0.114100009203,-0.522631645203,-1.04852867126,0.139669880271,0.0244014412165
993,-1.81675004959,-0.278050005436,0.0271666944027,-0.854493498802,-0.0776999890804,0.958409309387,0.0910721421242,1.68990051746,-0.994319498539
7157,-0.116550013423,0.193250015378,-0.116933330894,-0.646692097187,1.85025000572,-0.378883838654,0.0755172818899,0.780428946018,-0.125799924135
1958,0.379799991846,-0.155399993062,-0.233666658401,0.775758266449,-0.00650000572205,-0.619233191013,1.57608807087,-0.566095113754,-0.572826147079
4582,-3.50740003586,-0.173350006342,-0.018466681242,-1.47100245953,-0.445349991322,1.14333939552,0.0249442607164,-0.860852837563,-1.01134252548
9212,0.808200001717,0.149699985981,0.33210003376,1.57287180424,0.867649972439,0.657100319862,-0.125608950853,0.722115755081,0.579919576645
8440,0.256900012493,-1.06005001068,0.109266638756,-0.0224744677544,-0.243999987841,-0.380329221487,0.41767334938,-0.0279273800552,-0.804564654827
6790,0.441199958324,1.09555006027,0.475366711617,-0.545150876045,-1.18815004826,0.67266869545,-0.292836427689,0.0557483695447,-1.94745397568
8851,0.508100032806,1.50894999504,1.42743325233,0.601341784,0.970449984074,-0.364254415035,-0.119529515505,0.871738255024,0.224823221564
2534,0.374000012875,-0.868799984455,0.302666693926,0.600761055946,-0.377199977636,-0.922803640366,0.480278193951,0.132657796144,-0.000115483999252
4893,-0.983649969101,-1.1560999155,1.17343330383,-1.11357808113,2.03964996338,-0.0169114172459,-0.175548672676,-0.217397630215,1.52645277977
665,-0.314199984074,-0.467049986124,-0.180466681719,-1.35606527328,0.138800024986,0.52215385437,0.064635977149,0.725159406662,-0.484768897295
4313,-0.460049986839,0.415649980307,0.463266670704,1.75462770462,1.28445005417,0.0270197689533,-0.53791987896,0.0954068154097,0.393082141876
1022,0.0437500029802,-0.409449994564,-0.0117666423321,0.103416875005,-0.76859998703,-3.08916115761,-0.45392280817,-0.4158629179,0.366552859545
5880,-0.255349993706,0.0551500022411,1.07530009747,1.36502957344,-0.535099983215,1.75230932236,0.395367145538,-0.637425303459,0.278977066278
3162,0.233800008893,0.318850010633,-0.596933364868,-0.0593178011477,-0.67634999752,-0.0256573744118,1.33726036549,-0.275433033705,2.41236114502
1282,0.60925000906,0.39200001955,0.0102000236511,1.82101929188,0.659900009632,0.348654061556,-0.127333268523,-0.090183570981,0.83424282074
3383,0.833599984646,-0.0380499958992,1.00320005417,2.04025888443,1.7323499918,-0.95473331213,1.88554894924,1.37804222107,-0.430965065956
727,-0.800750017166,0.115450002253,1.05616664886,1.87032473087,2.07360005379,-0.674809336662,-0.821876764297,-0.464306235313,0.358889311552
4792,0.21439999342,0.446000039577,-0.0248666666448,-0.343990296125,-1.12549996376,-0.0631393641233,-0.0449795424938,0.31687232852,-0.833023309708
4794,0.079549998045,0.497049987316,-0.039866656065,1.61975240707,1.55769991875,-0.690847873688,0.0495875515044,0.229477509856,0.840893864632
902,-0.996549963951,0.473700016737,0.807300031185,1.59742426872,-1.17980003357,-0.310479879379,0.254630744457,0.181074917316,0.430195689201
8091,0.206950008869,-0.763100028038,-0.442433357239,-0.102612510324,-3.27670001984,0.0238106250763,-0.0973270386457,-0.750808119774,0.453129827976
3486,0.348250001669,0.996399998665,0.139166653156,1.58331906796,0.845350027084,-0.18996617198,-0.120270103216,1.07230424881,0.827670097351
10818,1.28955006599,0.375600039959,0.302566677332,2.1151034832,1.10269999504,0.201626762748,0.0446139872074,0.581823885441,0.667827665806
3454,0.504850029945,-0.44264999032,-0.508000016212,0.492365121841,0.76985001564,0.622958362103,0.58766913414,-0.104956112802,1.15808451176
4282,-0.19525000453,-0.451700001955,0.00109999999404,-2.81801581383,-1.96884989738,0.644866347313,0.260196566582,0.564320862293,0.176105365157
1605,-0.502799987793,0.428749978542,-0.187533318996,-1.84799325466,-1.66114997864,0.248343378305,0.0378462299705,0.3873950243,-0.02040168643
10644,0.708800017834,2.51510000229,-1.09043335915,1.29963803291,-1.5448499918,0.257233887911,0.253185480833,0.122594699264,0.564252972603
2065,0.510850012302,0.450199991465,-0.164233326912,-1.24863564968,0.557799994946,-0.139331504703,-0.653613567352,-0.420494139194,-1.74542796612
8321,0.643949985504,-0.244599997997,-0.364899992943,1.5220272541,0.743900001049,-0.469860583544,-0.447569966316,-0.230278208852,2.13002300262
8503,-0.45894998312,0.646250009537,0.833233296871,0.195280432701,2.5694000721,-0.0104801068082,-0.339061021805,0.0444920063019,-0.187416985631
7027,-0.292050004005,0.705700039864,0.327199995518,0.45249453187,-0.254549980164,-0.527979552746,0.0539245158434,0.569306194782,0.0523927211761
6850,0.151199996471,-0.290149986744,0.189833343029,2.49578785896,1.56595003605,3.85673475266,3.50489664078,0.208669155836,0.821323513985
1978,-0.719599962234,0.644900023937,0.127933323383,-1.30801892281,-0.90364998579,0.69106554985,0.358976811171,1.30887365341,-0.149908795953
896,-0.471000015736,-0.826649963856,-0.905533373356,-2.28364276886,-0.972350001335,0.565677285194,-0.280609250069,0.254517793655,-1.7854218483
5777,-0.14074999094,-0.21400000155,-0.754533410072,0.247451364994,0.0828999951482,-0.244004577398,-0.658765137196,-0.887644886971,-0.108678042889
1846,1.28624999523,0.288900017738,0.5367000103,1.32890236378,-0.0951500087976,1.21686983109,0.593700587749,-0.591887533665,-0.816294670105
5925,-0.78125,0.748899996281,0.0816000103951,-0.227774202824,0.137750029564,0.0153443962336,-0.0330305695534,-1.20700323582,-0.873107671738
142,-0.135849997401,1.29920005798,-0.282600015402,-2.16122722626,-1.57870006561,1.04799950123,0.69854259491,0.319342195988,-1.56540346146
1021,0.0550500005484,-0.322999984026,0.500766694546,-0.241577669978,0.168999969959,2.42938899994,0.717408657074,0.157819464803,-0.806757152081
5699,-0.210550010204,0.250450015068,0.455666691065,0.221779733896,-1.35959994793,0.600269436836,-0.943258881569,0.411527097225,0.348074316978
8061,1.25364995003,0.774349987507,0.531033337116,-0.29777443409,-0.609350025654,0.475630819798,-0.340346574783,-0.452312499285,1.28735935688
1870,0.335099995136,-1.17974996567,3.65793347359,0.347011506557,-0.0164000093937,-0.625818789005,-0.698059499264,0.00311800837517,-0.930158913136
1398,-2.30719995499,-3.38475012779,-2.11966657639,-1.69238972664,0.0322500169277,0.848726093769,-3.18607330322,0.448569297791,-0.517542004585
3312,0.129150003195,0.421299993992,-0.256333321333,-5.98348760605,-0.46020001173,0.0591721683741,0.797125220299,0.408281356096,0.111069090664
891,-0.169600009918,0.55554997921,-0.729066669941,0.923144996166,-0.797449946404,0.0785815268755,-3.46351909637,0.330329149961,-0.175655469298
4775,0.216199994087,0.734149992466,-0.437266677618,1.50904762745,0.171949982643,-0.602588236332,0.032918587327,-0.27959305048,0.310287803411
5111,-0.542500019073,-4.99935007095,0.0787999778986,-1.57803571224,-0.164599999785,0.696598291397,1.46578252316,1.83452498913,-0.675249516964
5696,0.575250029564,1.32155001163,1.47396671772,0.955170810223,-0.403349995613,-3.92485237122,0.272240161896,-0.552393078804,-0.135683894157
5588,0.650600016117,0.679449975491,0.757400035858,4.57544517517,1.9876999855,-0.172323182225,-0.540774643421,-0.272844851017,0.884368300438
6839,0.726949989796,0.477450013161,0.197899997234,-1.28977894783,-0.470200002193,1.23160278797,0.248443305492,0.211086019874,-0.131614595652
329,-0.202900007367,-0.509099960327,-0.247400015593,0.363335371017,1.88364982605,-0.146078675985,0.151112616062,0.00829370319843,-1.52209126949
5058,0.238599985838,0.55085003376,-0.946333348751,0.851720333099,0.834649980068,-0.434692382812,0.091472402215,-0.623584985733,-1.10997509956
998,1.36670005322,1.06629991531,-0.231233343482,1.08963549137,-0.494550019503,0.308283865452,0.499527961016,-0.153340339661,-0.0807939469814
9134,-0.0923000052571,-0.132499992847,0.365033328533,0.892530083656,-1.42640006542,-0.678213953972,-1.17485451698,0.756681501865,-1.06904459
6616,0.0215500034392,-0.991749942303,0.456833422184,1.80150473118,0.580699980259,-0.702736079693,-1.20655322075,-0.4390386343,0.73340266943
5223,0.305900007486,-0.25260001421,-0.192733347416,-0.429089456797,1.12020003796,-1.37044155598,0.156436488032,0.870565235615,0.508679628372
4690,-0.428749978542,0.00824999809265,-0.151266634464,-0.611134529114,0.55755007267,-0.0931012481451,2.36467289925,-0.307199805975,0.448896259069
958,0.145199999213,0.980100035667,-0.904033362865,0.813580870628,-0.982349991798,-0.427969962358,-0.386042714119,-0.755018115044,1.34996986389
1616,0.448249995708,0.606099963188,0.135900050402,0.126396715641,-0.94194996357,-0.644500136375,1.81989908218,0.241665124893,-0.841626346111
991,0.0,0.433849990368,-0.75296664238,-1.46689760685,-0.269450008869,0.433873921633,-3.58679175377,0.376244187355,-0.984918057919
6347,-0.458000004292,2.77420020103,0.60206669569,1.37788558006,1.01024997234,-0.540415644646,-0.599654853344,-0.486100256443,0.492927640676
6714,0.684100031853,1.68375003338,0.030333340168,-0.518106043339,1.03355002403,0.503519356251,-0.0482313036919,-0.0753570050001,0.879378199577
652,0.0753500014544,1.03279995918,-0.121633350849,0.700037240982,0.992999911308,-0.555459260941,-0.22960986197,-0.36359038949,0.629162013531
4331,-0.998049974442,-0.420250028372,-0.109100028872,1.5698133707,0.998849987984,0.0222821831703,-0.116692952812,-0.0835727155209,-0.512169122696
7099,2.32270002365,-0.340499997139,-1.4104667902,-0.0263558104634,-1.20669996738,-0.282393872738,-0.0971776619554,0.119803741574,2.10190916061
10320,-1.05460000038,-0.0541999936104,-0.900033354759,-2.36581039429,-1.69809997082,-0.629721164703,-1.50062191486,-0.579183995724,0.951609671116
2042,-0.955999970436,0.575500011444,0.590500056744,-0.482131659985,0.144649997354,-1.92217624187,0.0287166386843,-0.0270040035248,0.758572518826
843,0.215550005436,-0.216900005937,0.174300000072,1.09352767467,0.937849998474,-0.710725665092,-0.597011804581,0.894991874695,2.00550365448
840,-0.641849994659,1.73369991779,0.937900006771,-1.2299952507,-0.465950012207,0.271751344204,-0.144073143601,0.338831484318,-0.429858982563
7048,-0.465700000525,0.214650005102,0.195833325386,0.573075652122,0.0814499855042,-0.569669187069,0.507986068726,0.0761789977551,0.751005649567
4851,0.434349983931,0.59375,-0.378700017929,1.34580111504,0.495049983263,-0.138768151402,3.3514175415,0.0977733284235,1.28608465195
6464,2.27715015411,0.0664499998093,-0.229900017381,-0.325064361095,-1.74290001392,-0.708451986313,-0.443888634443,-0.193116411567,0.185997635126
23410,0.236900001764,1.36530005932,0.416700035334,1.62516975403,1.45714998245,-0.407837092876,-0.774434089661,1.80674684048,0.699268937111
