rid,CPC009_A375_6H:BRD-K27721098-001-07-3:10,CPC009_A549_6H:BRD-K27721098-001-07-3:10,CPC009_A549_24H:BRD-K27721098-001-07-3:10,CPC009_HA1E_6H:BRD-K27721098-001-07-3:10,CPC009_HCC515_6H:BRD-K27721098-001-07-3:10,CPC009_HEPG2_6H:BRD-K27721098-001-07-3:10,CPC009_HT29_6H:BRD-K27721098-001-07-3:10,CPC009_MCF7_6H:BRD-K27721098-001-07-3:10,CPC009_MCF7_24H:BRD-K27721098-001-07-3:10,CPC009_PC3_6H:BRD-K27721098-001-07-3:10,CPC009_PC3_24H:BRD-K27721098-001-07-3:10,CPC009_VCAP_6H:BRD-K27721098-001-07-3:10,CPC009_VCAP_24H:BRD-K27721098-001-07-3:10,NMH001_FIBRNPC_6H:BRD-A93269281-001-01-4:10,NMH001_FIBRNPC_24H:BRD-A93269281-001-01-4:10,NMH001_NEU_6H:BRD-A93269281-001-01-4:10,NMH001_NEU_24H:BRD-A93269281-001-01-4:10,NMH001_NPC_6H:BRD-A93269281-001-01-4:10,NMH001_NPC_24H:BRD-A93269281-001-01-4:10
868,0.808164775372,0.145850002766,-3.86840009689,0.355049967766,0.547452747822,-0.452520310879,-0.687049984932,0.202691406012,0.486900001764,-0.892148017883,0.0114662647247,-1.23450636864,-0.023552685976,-0.156050011516,0.614350020885,-0.295963972807,0.664161622524,0.445984065533,0.36364865303
1677,1.56899273396,1.86369991302,0.280499994755,4.57590007782,2.18766760826,0.568877220154,1.37699997425,-0.0929428860545,0.925899982452,-0.158477425575,-0.180504858494,-0.397577166557,0.646489143372,-0.111049994826,0.347299993038,-0.378973156214,-0.0248927772045,-0.645290195942,0.399965971708
7043,0.0303284041584,0.966449975967,0.828999996185,-1.13279998302,0.564131379128,0.213978901505,-0.628800034523,-1.46019661427,0.157800018787,0.221187204123,-0.710695683956,-2.12184429169,-0.190202325583,-0.631299972534,-0.917150020599,-0.423774927855,-0.655846595764,0.0733108446002,-1.12707293034
5613,-0.0799698531628,2.18219995499,-0.403600007296,0.630249977112,1.1199079752,1.23716914654,-0.599399983883,0.93417340517,-1.32940006256,1.2740997076,-0.664522588253,-2.11594247818,0.144646793604,-0.349250018597,-0.605350017548,-0.624969959259,-0.486335724592,-0.425812244415,0.115210346878
595,-3.57802343369,-2.2607998848,-2.71534991264,-2.88259983063,-1.96056771278,-1.54175066948,-0.996749997139,-0.500811100006,0.110300004482,-0.825539052486,-0.855172753334,-1.12886357307,-0.0118915140629,0.402500033379,0.689800024033,0.286308288574,-0.156429484487,0.260532647371,0.509648323059
4793,-0.446842819452,-0.443300008774,-0.115899980068,0.308800011873,0.515098571777,0.979562759399,-0.880850017071,-0.393419325352,0.786249995232,-0.541825771332,-0.169257834554,0.347870439291,0.514718770981,-0.741500020027,-0.378749996424,-0.994906246662,0.361257910728,0.441038131714,-0.537706315517
2736,0.230662614107,-1.02059996128,0.436300009489,-0.806199967861,0.728768646717,0.825923085213,-0.816799998283,0.897806107998,-1.28434991837,0.105634778738,-0.674820780754,-1.26342177391,0.126865759492,-0.0333999991417,0.245799988508,-0.564100980759,-0.126133367419,0.803225457668,-0.457080423832
5290,1.6270442009,1.47865009308,0.123800009489,2.36214995384,0.63066470623,1.04471957684,1.43445003033,-0.026785671711,-0.0357499867678,0.97090113163,-0.392411738634,-1.9461234808,0.46561986208,-0.046250000596,-0.392500013113,-0.574402451515,-0.555667221546,0.204461783171,0.230639964342
6194,-0.639649450779,-0.722400009632,-2.36905002594,-0.698750019073,0.839975774288,-1.15986728668,-0.533500015736,0.334043681622,0.852049946785,-0.795890748501,0.462517261505,0.154060155153,-0.191348910332,0.458499997854,0.36210000515,-0.000797401939053,0.000391649489757,-0.0337674841285,-0.0194094479084
1676,0.936701238155,1.05630004406,0.0764499902725,1.94539999962,0.613452076912,1.03519487381,0.326350003481,0.499255180359,-0.30269998312,1.96631193161,-0.768842220306,-0.817117452621,-0.604950666428,0.110050007701,0.233099997044,-0.479237705469,-0.49626865983,0.201737567782,-0.429393649101
23512,-0.269189685583,0.981450021267,-1.26805007458,-0.0894000008702,0.267117023468,1.00461339951,-0.840849995613,0.611028492451,-0.493900001049,-1.05354762077,0.424458831549,-0.568236112595,-0.522931814194,-0.417600005865,-1.17429995537,0.422242462635,0.222928345203,-0.499613821507,-0.0879160314798
148022,-1.30190098286,0.487549990416,-0.643549978733,-1.97479999065,0.450264632702,0.540573060513,-1.2174500227,-0.45435988903,0.331149995327,-0.143015742302,0.368039190769,-2.09002780914,0.256475150585,2.20619988441,0.261849969625,-0.226795837283,-0.564237654209,-0.317652314901,-0.6379134655
1906,0.898778140545,-1.51784992218,-1.06559991837,1.18575000763,1.4139636755,1.64252495766,-0.0255500078201,1.74135828018,-0.128449976444,0.878325462341,-1.70279526711,-0.735949873924,-0.296324819326,-0.196700006723,-1.06245005131,-1.66459619999,-1.21503567696,-0.308228582144,-0.429549276829
8878,-1.99986243248,-0.540599942207,-1.65590012074,-2.69864988327,-1.86497700214,-0.636703848839,-1.64594995975,-0.694667756557,-0.195950001478,-0.320464909077,-0.74564576149,-1.22703671455,-0.781313538551,-0.51810002327,-0.434900045395,0.297211110592,0.290308624506,0.306812763214,0.0367649570107
3091,-1.63791155815,2.23559999466,0.386700004339,1.51414990425,-0.0644265711308,0.615477323532,-0.924000024796,1.35129320621,-1.55599999428,-0.687783479691,-2.47865223885,-0.585455954075,-0.495176196098,-1.46924996376,-0.403899997473,-0.167227342725,-0.404806435108,-1.59208631516,-0.0965191051364
5743,0.425721287727,1.61724996567,0.539749979973,2.73145008087,0.161241918802,0.596541404724,-0.166500002146,-0.737202107906,1.6889500618,-0.437506109476,0.40932238102,0.479329437017,-0.401429206133,0.539099991322,-0.623399972916,-0.258636176586,-0.670800685883,-0.331509590149,0.783534824848
5321,0.84010052681,1.03610002995,-0.176800012589,1.95474994183,1.16035652161,0.726046800613,0.773100018501,0.248420149088,0.106100007892,1.07625901699,-0.318034410477,-0.967701911926,-0.268865644932,0.166300013661,-1.30254995823,-3.92892098427,-0.801100194454,0.661910414696,-0.848873198032
4144,-0.668038964272,0.556900024414,-1.02314996719,0.294600009918,-0.218005076051,0.748958528042,-0.356799989939,0.270018160343,2.9756000042,1.07613444328,1.6080520153,-2.2929186821,-1.6330524683,0.289400011301,-0.188100010157,0.380755722523,-0.02816478163,0.111513391137,-0.385896086693
1981,0.49158769846,-1.44630002975,0.0821499824524,-2.07404994965,-1.76181685925,-0.353858709335,1.43464994431,-0.784426987171,-0.999400019646,-0.549963414669,-1.15472495556,-0.252128958702,0.529982984066,1.46309995651,0.416649997234,0.175667688251,-1.56637263298,0.451199054718,-0.441337555647
695,-0.262522757053,0.43900001049,-1.09874999523,-0.0382000058889,-0.0234946832061,3.79198455811,-0.664399981499,0.470709443092,0.20300000906,0.069215580821,-0.108488850296,-0.491619884968,-1.01072621346,-2.40210008621,-0.182349994779,-0.627023160458,1.26359343529,-0.509210586548,0.156996026635
10398,1.09978473186,0.845550060272,0.230849981308,-5.72900009155,-0.457434773445,-1.06314861774,-0.509249985218,1.08778107166,-0.959899961948,-1.20738375187,-0.0378029569983,-1.66826367378,-0.616057634354,0.213349997997,0.473500013351,-0.365361392498,-0.0228379368782,-0.357899069786,-0.191116005182
5708,-2.37408804893,0.642250001431,0.966599941254,-0.810950040817,-0.187080234289,-0.248213604093,-0.452250003815,-0.486503779888,0.190449982882,0.12837138772,0.918717443943,-2.8258626461,0.821036815643,0.118000000715,-0.306450009346,-0.0499899126589,0.062712110579,0.0524607747793,-0.265604436398
1213,-2.09142446518,-5.31664991379,-0.416249990463,-2.81930017471,-0.939795851707,-0.280617833138,-1.74125003815,0.328896701336,-0.280050009489,-0.432637393475,-0.661873579025,2.4261674881,0.599424064159,-0.327050030231,0.127550005913,1.08956468105,0.408261299133,0.325529575348,0.867372810841
226,-2.25986909866,-2.34695005417,-1.81274986267,-3.73029994965,-0.585911095142,-1.08444869518,-1.63300001621,0.969224452972,0.756900012493,-0.0962702035904,-1.33557868004,-2.07694554329,-0.368252336979,0.640550017357,0.819350004196,1.19042825699,0.335969388485,0.122729636729,0.519140720367
6777,-0.416446954012,-1.20300006866,0.503600001335,-1.75360000134,-0.0758066773415,-1.74165916443,0.156550019979,0.81354701519,1.29305005074,-0.533227026463,0.466060131788,0.304052352905,0.23690135777,-0.360500007868,0.646300017834,0.566852688789,-0.726128220558,0.301550805569,-0.0284979939461
2113,-1.03165268898,0.569999992847,-0.368950068951,-3.51390004158,1.29172551632,0.585579752922,-0.870000004768,1.01813769341,0.419050008059,-0.70713275671,-0.811638534069,-0.603573083878,-0.357560098171,0.150199979544,0.04494997859,-0.573066234589,0.121826350689,-0.398281008005,-0.442946493626
3329,-2.79677605629,-1.55649995804,-3.03630018234,-5.18645000458,-2.2651925087,-2.35744690895,-2.04645013809,-0.601018309593,-0.774749994278,-1.22099971771,-1.42068946362,-2.76451873779,-2.22376036644,-0.126699998975,0.573499977589,0.742889523506,-0.162556618452,-0.0825228020549,0.318618237972
1050,0.81334066391,-1.04785001278,0.780850052834,0.544000029564,0.166166633368,0.482935190201,-0.29644998908,-1.28359293938,1.24570000172,-0.434041917324,1.02365660667,-1.81503224373,0.18761844933,2.28014993668,0.834800004959,0.16958630085,-0.121960163116,0.22978772223,0.304739832878
9491,0.841195762157,1.68725001812,-0.519699990749,3.88999986649,2.28248882294,1.02141737938,0.096549987793,1.37020111084,0.273149996996,0.936996936798,-0.844995379448,0.00429898500443,-0.680040359497,0.464500010014,-0.495449990034,-1.08542275429,-0.98059129715,0.21697293222,0.285323023796
22926,-1.20137166977,-1.23000001907,2.7416498661,-5.75055027008,-2.88658499718,-2.92901086807,-1.5176500082,-1.19200241566,-0.157649993896,-0.897875189781,-1.3226082325,-1.07933008671,-1.58782815933,0.643700063229,0.588549971581,0.179815113544,-0.156030833721,-0.08049698174,-0.451522171497
5899,0.895016372204,0.545549988747,0.995000004768,-0.763949930668,0.966608285904,-0.125268936157,-0.495299994946,-0.455980181694,1.63034999371,-0.431568831205,1.15722930431,3.395581007,0.842672228813,0.92049998045,0.237199991941,-0.288922905922,-0.234951898456,0.331459671259,-0.0728981345892
5467,-0.210638999939,1.75215005875,-0.0194000005722,-1.14610004425,1.98925042152,1.25464904308,-0.972900032997,0.664167582989,0.654599964619,0.402097731829,-0.195283263922,-1.01393532753,0.860373139381,-0.0943000018597,0.341399997473,0.00860126316547,0.0239394158125,-0.623611032963,-0.640317440033
6774,-0.647306680679,-1.3164999485,-0.91345000267,-0.361999988556,-0.409471899271,-1.18092191219,-0.662999987602,-1.88256430626,-1.08730006218,-0.879835009575,1.05622196198,-0.912886857986,-0.365091741085,-0.600750029087,1.12260007858,1.17872774601,-0.0479306988418,0.929127931595,1.0081717968
1788,0.287238359451,2.26555013657,0.539249956608,1.41474997997,1.02116644382,1.08325946331,-0.33085000515,0.628007888794,-0.0763500034809,0.766414701939,-0.864673495293,-1.19569444656,-0.822096765041,0.251249998808,-0.847949981689,-0.318266481161,-0.289263606071,-0.0884305611253,-0.768973886967
5921,-0.0869936496019,0.784150004387,-1.98454999924,-0.773249983788,3.10236167908,-0.55881690979,-1.09535002708,2.73063182831,1.16945004463,-0.324582785368,0.645541548729,0.383863478899,-1.28624629974,0.684549987316,-0.512700021267,0.219495728612,0.528346300125,0.0950632691383,-0.00700315833092
5721,-0.359183967113,-1.83344995975,-2.15514993668,-0.668750047684,-1.13599538803,-1.33626461029,0.465050011873,0.167013838887,2.01320004463,-0.651759266853,0.240655362606,-2.21111440659,-0.172258585691,1.05690002441,-0.398450016975,0.0319798476994,-2.58747792244,-1.19902610779,-0.286817610264
2263,1.02262973785,2.36950016022,-0.411499977112,4.12909984589,1.47205793858,1.06410264969,0.838949918747,1.77487015724,0.509000003338,0.503661155701,0.108408033848,-0.35054910183,-0.324130862951,0.424499988556,-0.692249953747,-0.539189338684,-1.36821067333,0.924467980862,1.03004693985
808,1.63680148125,0.692799925804,-0.736750006676,4.4969496727,1.68996858597,2.55254793167,1.14170002937,0.589751601219,0.618950009346,0.716995179653,-2.31692624092,1.2899389267,-0.19690695405,0.710749983788,-0.376000016928,-0.224658235908,-0.96838414669,0.240332007408,-0.745283544064
30001,-0.934092521667,-1.36494994164,-0.205799996853,-2.59740018845,-1.71153962612,-1.53887963295,-1.16754996777,-0.295288741589,1.33815002441,-0.590419054031,-0.815012872219,-0.105888098478,0.398042291403,-0.128549993038,0.498199999332,0.216152995825,0.0448996126652,0.099505096674,0.200929105282
348,1.27224004269,0.858749985695,-0.143649995327,2.18404984474,0.924797773361,-2.69141221046,0.34249997139,-0.00496160984039,0.00370000302792,0.63865083456,0.395396381617,0.469736069441,0.187998205423,0.211899995804,-0.757799983025,-0.530794203281,-0.438098520041,-0.178197920322,-0.199197009206
30849,-1.10527825356,0.170949965715,-0.981900036335,-2.00745010376,-0.921656727791,-0.641098022461,-1.01335000992,-0.226835146546,0.716300010681,0.0807270854712,1.01184356213,1.64414322376,0.284228503704,1.58990001678,-0.237450003624,0.380860090256,-0.293071299791,-0.963955402374,-0.61283916235
1454,-0.651910543442,0.385349988937,-0.348800003529,-0.812849998474,-0.73098886013,-1.54145157337,-1.08394992352,-0.903540015221,-0.0430499911308,-0.204800233245,-0.0566494613886,-1.15802025795,-1.04954433441,-0.190050005913,0.365350008011,0.0222300607711,0.00568142998964,0.0625612810254,0.244004100561
6500,-1.32124388218,-0.482100009918,-2.14549994469,-2.40390014648,-1.12895655632,-0.571396112442,-1.5257999897,-1.65712022781,-0.707649946213,-1.10701644421,-0.258541285992,2.35629367828,-1.35336589813,-0.904250025749,0.949849963188,0.601674199104,0.561751306057,-0.41300880909,0.752300024033
5627,0.468890666962,-0.950100004673,-1.24760007858,-1.53425002098,-0.513704895973,-1.04362297058,-1.25835001469,-0.916361927986,-0.388000011444,-0.53582328558,0.229782089591,-0.43760573864,0.765988647938,1.03690004349,0.517499983311,0.369192808867,1.23983156681,-0.292401731014,0.554688036442
5715,-0.397991597652,-3.11875009537,-3.9173002243,-3.17720007896,-2.63504815102,-1.12096059322,-1.49874997139,-0.634731411934,0.770399987698,-1.46870338917,-1.29072701931,0.181678235531,-0.597385108471,0.282249987125,0.029599994421,-0.145384699106,0.0805459469557,0.183255821466,0.256527602673
4791,0.865178704262,0.423900008202,-0.999599993229,3.53765010834,0.504482269287,1.80392551422,-0.0886000096798,1.24915707111,-0.82254999876,0.463723510504,-1.11067950726,-0.863256573677,0.751483619213,-0.348399996758,0.283699989319,1.67405724525,-0.386743396521,-0.773951053619,-1.04652929306
56924,0.506906092167,0.877550005913,0.700250029564,0.20355001092,1.46411573887,-0.306788086891,-0.939249992371,-0.118477582932,-0.162249997258,-0.552914261818,1.44669795036,0.0727881789207,2.05850791931,4.8641500473,-0.413549989462,2.27816581726,-0.234492480755,-0.173342779279,0.682324409485
2690,0.831445097923,0.988399982452,0.24175003171,-0.0510499961674,-0.146663382649,1.37927877903,-0.709299981594,-0.221853673458,-2.34185004234,-1.03370392323,-1.08655071259,3.32863116264,0.619975090027,1.39884996414,0.378300011158,-0.32233056426,-0.134673967957,-0.619562029839,0.117997646332
1019,-0.743164241314,-0.65775001049,-0.322650015354,-1.74604988098,-0.320252329111,-0.22248762846,-0.663349986076,0.166696801782,-2.79984998703,-0.534452319145,-1.67325413227,-1.26948130131,0.478437662125,-2.18970012665,0.677799999714,0.794938445091,0.548015594482,-0.258606463671,0.597980976105
51422,2.48455142975,-0.828400015831,-2.55924987793,1.56139993668,-0.917781829834,1.34004974365,1.28554999828,-0.191340580583,1.22335004807,-0.338340640068,-0.181599974632,0.371059387922,0.215816408396,0.895349979401,0.0837000012398,-0.634758532047,-0.568248391151,0.532027304173,0.386224746704
5788,0.237838849425,1.28099989891,-0.0747500061989,0.174399971962,0.379076123238,0.285999000072,-0.268649995327,-0.0824074447155,-0.700449943542,-0.391913115978,-0.522931993008,-0.604341745377,-0.0473838597536,0.237800002098,-1.65530002117,-0.243650317192,-0.385074794292,-0.198153018951,-0.563313603401
6709,-1.52972364426,-0.165000006557,-0.953699946404,-3.09710001945,-1.89723217487,-0.605000376701,-1.00769996643,-0.836167931557,0.440499991179,-0.255463898182,0.233692616224,-2.24653720856,0.369334578514,0.313100010157,0.957300007343,1.64071536064,0.214295163751,1.50949704647,-0.0659055262804
1277,0.782079815865,-1.03474998474,3.31980013847,-2.77675008774,-0.530521452427,-0.619767069817,0.203200012445,-0.694752454758,1.42630004883,-0.0942273736,1.36093688011,2.40215992928,3.45741701126,-0.46075001359,0.237449973822,1.5813242197,0.5008918643,-0.725604057312,0.670569419861
993,-2.28987360001,-0.536300003529,0.797699987888,-0.90775001049,-0.70888286829,0.278677523136,-1.50935006142,-0.36736792326,1.55824995041,-1.13029110432,-0.169228613377,-1.74120354652,0.838372409344,1.57255005836,0.332199990749,0.469662845135,0.705631673336,-0.467478424311,-0.422909319401
7157,-0.854772925377,-0.281949967146,0.128450036049,-3.06865000725,-0.756976485252,-1.02676022053,-0.969099998474,-1.03544902802,0.562900006771,-0.109442546964,-0.497800171375,-0.795922398567,-0.863328278065,0.204199999571,0.739349961281,1.04039216042,-0.692185521126,-0.143669679761,-0.00956839323044
1958,-0.546872138977,0.452999979258,0.517799973488,-0.607500016689,-0.0580537319183,-0.698075115681,-1.28719997406,0.277979016304,-1.13120007515,0.101523987949,0.0992159843445,3.59218525887,0.923942029476,-0.756749987602,0.24375000596,-0.327519863844,-0.915380001068,6.80432510376,0.925629854202
4582,2.1314535141,-0.192149996758,0.156399995089,-0.225749999285,-2.10048532486,-0.0302131325006,-1.38524997234,-1.41133069992,-0.132749989629,-0.19119527936,1.20363140106,-0.808280348778,-0.649032831192,-1.25024998188,0.416400015354,1.26679706573,0.961460530758,0.382644683123,0.504300117493
9212,-1.757827878,-0.36620002985,1.25964999199,-1.68554997444,1.13689398766,0.309352606535,-1.55400002003,-0.736179292202,-0.650250017643,-0.765552759171,-1.34311938286,-2.45614910126,-1.45940887928,-0.184299990535,-0.12839999795,-0.523633778095,-0.330091744661,0.512042939663,-0.262504637241
8440,-0.787980973721,0.0581499934196,0.488099992275,-0.317550003529,0.229477912188,-0.71182757616,-1.14269995689,-0.92112827301,-4.27874994278,-1.29065942764,-2.17055177689,-0.382796764374,0.379010498524,-1.80394995213,1.89665007591,1.29376161098,0.120144233108,0.252489447594,1.01759123802
6790,-0.789855778217,0.434000015259,0.979399979115,-0.827899992466,0.854123294353,-0.872167348862,-1.32664990425,-0.568466484547,1.65869998932,-0.52386623621,0.605799555779,0.560018360615,-1.07877898216,-0.287349969149,0.698249995708,-0.283885806799,0.902244210243,0.286507934332,0.492965608835
8851,-0.660424411297,0.800500035286,-0.533349990845,-2.06889986992,1.5053384304,-1.7034471035,-0.562849998474,-0.866162180901,0.465200006962,-0.471362799406,1.2516720295,0.525036275387,0.986334562302,-0.518549978733,0.350400030613,0.794934749603,0.425319582224,3.78657770157,0.127644091845
