rid,CPC012_A375_6H:BRD-A74771556-001-01-0:10,CPC012_A549_6H:BRD-A74771556-001-01-0:10,CPC012_A549_24H:BRD-A74771556-001-01-0:10,CPC012_ASC_24H:BRD-A74771556-001-01-0:10,CPC012_HA1E_6H:BRD-A74771556-001-01-0:10,CPC012_HCC515_6H:BRD-A74771556-001-01-0:10,CPC012_HT29_6H:BRD-A74771556-001-01-0:10,CPC012_MCF7_6H:BRD-A74771556-001-01-0:10,CPC012_MCF7_24H:BRD-A74771556-001-01-0:10,CPC012_NEU_24H:BRD-A74771556-001-01-0:10,CPC012_NPC_24H:BRD-A74771556-001-01-0:10,CPC012_PC3_6H:BRD-A74771556-001-01-0:10,CPC012_PC3_24H:BRD-A74771556-001-01-0:10,CPC012_PHH_24H:BRD-A74771556-001-01-0:10,CPC012_SKB_24H:BRD-A74771556-001-01-0:10,CPC012_VCAP_6H:BRD-A74771556-001-01-0:10,CPC012_VCAP_24H:BRD-A74771556-001-01-0:10
5720,-1.40697205067,-0.435759574175,1.24634993076,0.0447517037392,0.0560333132744,-0.494066685438,0.34447029233,1.21501076221,-0.274372071028,0.710643053055,-0.0247972011566,0.224197879434,0.564729213715,4.71060180664,5.37334060669,0.0458751320839,0.977877140045
466,-0.787861704826,-1.20647752285,0.813950002193,-1.25195217133,0.415866702795,0.629166662693,0.408374518156,0.422980755568,1.2670109272,-0.655073165894,-0.395314872265,-0.908316373825,1.01838004589,0.597210228443,-1.41448831558,-1.73740637302,0.784366846085
6009,0.815585374832,0.240700870752,-0.142749994993,-0.337714344263,0.802966713905,0.247299998999,-0.350006073713,-0.186385899782,0.0291465930641,0.119803503156,2.73791265488,-0.195700287819,1.2705540657,-1.83113253117,0.854823231697,0.300898343325,1.07385802269
2309,0.367886513472,-0.348743408918,0.548449993134,0.32678937912,-1.3205332756,-0.631000041962,-0.123169824481,0.435013175011,-0.396411389112,-0.794462800026,1.17652249336,-1.35982763767,-0.0626077651978,0.333681851625,0.872633159161,-0.369011968374,0.622658252716
387,2.48519873619,0.995946824551,0.702300012112,1.23632156849,0.210300028324,0.145733356476,0.757495582104,0.468086957932,0.326877206564,-0.838931143284,2.35361361504,0.546141505241,0.539449870586,-1.46973979473,1.19382250309,0.279493182898,0.794563651085
3553,-0.297052025795,-0.10646751523,-0.803099989891,0.699458837509,-0.0606333240867,2.51503348351,-0.895401716232,-0.384721457958,-1.04141616821,-0.827377915382,-0.599213302135,0.138062238693,-0.113288335502,0.250936746597,-1.06176269054,-0.448676764965,-1.66856431961
427,0.641724526882,-0.377262890339,0.260550022125,-0.414511859417,0.590333342552,-0.44946667552,0.0292296260595,0.176179155707,1.28736364841,-1.44670760632,0.324282348156,0.143858626485,0.295482546091,0.803602576256,-0.841643035412,-0.281321942806,-0.147786825895
5898,-1.17814218998,-0.242783278227,-0.442499995232,-0.999552726746,0.380800008774,0.615833342075,-1.79978847504,-3.35595679283,-0.439533233643,-0.78999465704,-0.706400513649,-0.644708037376,-0.0606600493193,0.433654606342,-0.725764989853,0.0870672166348,-1.34509706497
23365,-0.00220853090286,0.00128555297852,-4.38610029221,-1.21988797188,-0.139700010419,0.636066675186,0.345752209425,-0.393870651722,0.395888924599,-2.26034903526,-0.273454010487,0.645591020584,1.07723963261,0.54395878315,-1.12111675739,0.605037868023,-1.31868815422
6657,0.175141438842,-0.0963467136025,-0.0129499435425,1.42807102203,0.0602666437626,0.384633332491,-0.424751013517,-0.672383666039,-0.918492913246,0.0451996847987,0.585077643394,-0.862081289291,-0.826173067093,0.907020270824,-0.220336705446,-0.422900378704,-1.50282371044
5054,-0.0964427143335,-0.185134619474,0.757950007915,-1.0588748455,-0.864066660404,-0.111499905586,-0.44249767065,-1.41978669167,0.14153829217,0.0354649424553,-0.316826820374,-0.258686542511,0.212835848331,-2.51833128929,-0.847726583481,-1.46287846565,-0.571545183659
3108,1.7855796814,1.08809781075,1.02970004082,3.58313703537,0.304866790771,0.130566716194,-0.499413400888,0.315992087126,1.20340418816,6.58215379715,0.529619932175,0.639041781425,0.957025885582,3.08211970329,2.34426403046,0.914963841438,0.614546954632
1950,-0.619868040085,0.0987794399261,-0.330099999905,2.08097648621,0.52380001545,0.62563341856,-1.34494721889,-1.02195930481,-0.884447455406,0.319586783648,-0.886747837067,-0.260012477636,-1.0737940073,1.26708877087,-1.50464701653,2.68007969856,-1.04502272606
351,-0.185426086187,0.41066172719,-1.17355000973,0.905481815338,-0.363900005817,1.77363348007,-0.521842181683,1.54628515244,-0.472707331181,-0.00226077344269,-1.30832862854,-1.04913210869,-0.146845266223,0.0593987926841,0.0715544447303,0.79069185257,0.381286740303
4846,-1.84962952137,-0.745796918869,-0.085599988699,0.423351228237,-0.188533335924,-0.0673333257437,-1.41153788567,-0.567741692066,-0.750813484192,3.3109395504,0.562636613846,0.316661000252,-1.23709130287,-0.493965625763,-2.04259562492,-0.200219511986,1.39946138859
1452,-3.13790559769,-1.16505157948,-0.114699989557,-0.948649048805,-1.00590002537,-0.29880002141,-1.42040014267,-0.0430481880903,-0.353959113359,-1.29100489616,-2.9932281971,-0.0893581211567,0.679517388344,-0.96432697773,-0.199601739645,-0.429771691561,-0.785613358021
4776,-1.86422204971,-0.586224555969,-0.637950003147,-0.0129267275333,0.116599977016,0.529700040817,-0.559865236282,-0.99029737711,-1.17041897774,-0.407477170229,-0.848414361477,-0.507478415966,0.131365373731,0.557489573956,-1.31090354919,-1.06288576126,-1.24844706059
6908,-0.159568473697,-0.613026857376,0.709499955177,0.655129551888,-0.128433287144,-0.271099984646,0.788622915745,0.757064759731,-0.0179411452264,-0.243063956499,1.66091656685,0.23842394352,0.740589678288,3.00446224213,-0.146033287048,-0.732254981995,0.554566502571
672,-1.626552701,-1.04822230339,0.124350003898,-0.961322844028,-0.864266693592,0.0411000102758,-1.36184573174,0.210784941912,0.79434388876,-1.39264595509,-2.1332359314,-0.0239368453622,0.545386612415,0.895864605904,-1.40231394768,-1.77360916138,0.634135603905
5710,0.472142279148,-0.238801926374,0.615000009537,0.180322110653,-0.572300076485,0.357466697693,0.264269739389,0.314368963242,-0.333515793085,-0.421844065189,2.14514684677,0.661812007427,1.28364431858,-0.0919390767813,-0.0401763878763,1.02569937706,0.926131308079
2115,-0.176929265261,0.144986703992,-0.774900019169,-0.427488923073,0.684700131416,-0.393433332443,-1.34722650051,-1.54528653622,-0.396276324987,-0.151278764009,-0.929883122444,0.213239625096,0.446399927139,2.29150533676,4.32894134521,0.542115986347,-1.37205910683
7015,-1.10145163536,0.556488990784,-0.0665500164032,1.86583387852,0.387633293867,0.133899986744,-1.41250252724,-1.07206273079,-0.942768394947,0.152325823903,-0.0444433689117,-0.673397302628,-0.933195352554,0.316969335079,-0.992260813713,-0.153651565313,-1.55364382267
8726,0.472156405449,0.585097551346,0.623149991035,-1.78844082355,-0.0964000225067,-0.373399972916,0.523755013943,0.0496689155698,1.39065682888,0.714459240437,-0.253066718578,0.389145672321,0.993308067322,-0.237918108702,-1.16072058678,-0.838970184326,1.12554728985
