rid,DOS021_VCAP_24H:BRD-K06062006-001-01-1:5.01,DOS044_A375_24H:BRD-K06062006-001-01-1:5.01
5720,-6.05255031586,-0.357699990273
466,-0.897100031376,1.29645001888
6009,-1.32299995422,-0.234050005674
2309,0.325100034475,-0.455599993467
387,-1.22265005112,0.180950015783
3553,0.835600018501,-0.889349997044
427,1.01995003223,-0.21320001781
5898,-0.659000039101,-0.761799991131
23365,0.493099987507,-0.938549995422
6657,1.98175001144,-1.39549994469
5054,0.78469991684,-0.172299981117
3108,-0.0972999930382,0.0688500031829
1950,1.05550003052,-1.0054500103
351,1.30380010605,-1.15410006046
4846,4.55670022964,-0.973049998283
1452,-0.410050004721,-0.0908000171185
4776,0.0140000004321,-1.10430002213
6908,-1.92735004425,-0.0116000026464
672,-0.509850025177,0.252449989319
5710,-1.42094993591,1.46385002136
2115,0.595499992371,-1.35185003281
7015,1.4116499424,-0.929600000381
8726,-0.228249996901,-0.158950001001
2185,1.3029499054,-0.909100055695
3315,0.00694999843836,0.747250020504
5289,0.746999979019,-0.697650015354
868,1.30025005341,0.0933500081301
1677,1.2920999527,-0.231200009584
7043,1.18945002556,-1.16744995117
5613,1.52514994144,-1.44044995308
595,-1.3982000351,0.479649990797
4793,-0.850849986076,0.166250005364
2736,0.511849999428,-0.599300026894
5290,0.747099995613,-0.679700016975
6194,-0.00470000505447,0.00034999998752
1676,-2.60384988785,-0.709900021553
23512,0.223149999976,0.622300028801
148022,-0.526250004768,-1.37470006943
1906,0.399599999189,-0.419400006533
8878,-0.558550000191,1.24379992485
3091,-0.622700035572,-0.0674000009894
5743,4.26389980316,-0.628499984741
5321,1.18550002575,-0.085199996829
4144,-1.71425008774,-0.652499973774
1981,-0.640900015831,1.9864000082
695,-0.810299992561,-0.93909996748
10398,1.41869997978,-1.83864998817
5708,1.07074999809,-0.286749988794
1213,-5.34915018082,-0.152050003409
226,-1.07375001907,0.189100012183
6777,0.252400010824,-1.10399997234
2113,1.98000001907,-0.928049981594
3329,-2.37065005302,0.366150021553
1050,0.816799998283,-1.24279999733
9491,2.39839982986,-0.635150015354
22926,0.0813000202179,-0.749849975109
5899,1.06700003147,1.35299992561
5467,0.995999932289,-0.480749994516
6774,-0.345849990845,0.413600027561
1788,1.64779996872,-1.34325003624
5921,0.485200017691,0.626299977303
5721,0.191900014877,0.700450062752
2263,0.497599959373,0.784749925137
808,2.63949990273,-1.82675004005
30001,-0.989199995995,-0.0561500005424
348,1.60304999352,-0.67175000906
30849,4.61160039902,-1.50104999542
1454,0.916599988937,0.871949970722
6500,-1.26699995995,0.245900005102
5627,-1.17525005341,0.358099997044
5715,-1.25224995613,-0.138499975204
4791,0.92049998045,-1.23259997368
56924,-0.193850010633,-0.105900019407
2690,0.940199971199,-1.41995000839
1019,-0.244899988174,0.546050012112
51422,-0.881649971008,-0.469799995422
5788,-0.632050037384,-0.611349999905
6709,0.538950026035,0.151200011373
1277,0.530049979687,-0.51960003376
993,-0.135200023651,0.662750005722
7157,-1.27230000496,-0.129299998283
1958,-0.272249996662,-0.0991499722004
4582,-0.191600009799,0.425249993801
9212,-0.535549998283,-0.738049983978
8440,-1.07395005226,-0.32484999299
6790,-3.24224996567,0.743399977684
8851,0.0342500209808,1.1874499321
2534,-0.740849971771,-0.646950006485
4893,1.84960007668,0.0548500008881
665,-0.0916999951005,-0.513000011444
4313,1.75989997387,-2.62239980698
1022,-0.591400027275,-0.229200005531
5880,0.432999998331,-0.277649998665
3162,-0.412849992514,0.657100021839
1282,1.05944991112,0.178900003433
3383,0.474299997091,-0.652400016785
727,0.496249973774,-0.699750006199
4792,-0.546649992466,-0.365450024605
4794,1.77620005608,-1.04400002956
902,-1.21150004864,-1.09825003147
8091,3.0650498867,0.387149989605
3486,-0.255349993706,1.55279994011
10818,2.69624996185,-1.03594994545
3454,1.20635008812,-1.10309994221
4282,-0.307249993086,0.00065000000177
1605,-0.343399971724,0.0947999954224
10644,1.23350000381,0.551049947739
2065,4.53690004349,0.555500030518
8321,1.11320006847,-0.230300009251
8503,2.78699994087,-0.730650007725
7027,1.00530004501,-0.466350018978
6850,1.6834000349,-0.868499994278
1978,-1.67129993439,0.829400002956
896,0.210899978876,0.746250033379
5777,0.14694994688,-0.902450025082
1846,0.68875002861,-0.421600043774
5925,0.894050002098,0.293650001287
142,-4.13465023041,0.737399995327
1021,1.25855004787,0.243699997663
5699,0.076700001955,-0.763599991798
8061,1.8042999506,0.548900008202
1870,-1.2744499445,-0.540650010109
1398,-2.01025009155,0.487900018692
3312,-0.927550077438,0.273399978876
891,0.0445500016212,-2.50314998627
4775,0.823300004005,-0.868600010872
5111,-0.568899989128,0.00065000000177
5696,-0.467199981213,0.843850016594
5588,0.0487999990582,1.03479993343
6839,-1.54865002632,0.0114499926567
329,-1.76915001869,0.566399991512
5058,-0.212099969387,-0.78569996357
998,-0.711149990559,-0.897199928761
9134,0.144699990749,-1.85000002384
6616,1.08019995689,-0.236699998379
5223,-1.91179990768,0.806649982929
4690,-1.54244995117,0.118149995804
958,0.761749982834,-0.991299986839
1616,0.0492999851704,-0.958149969578
991,-0.301499992609,0.00034999998752
6347,3.523250103,-0.00190000236034
6714,-1.09259998798,0.574949979782
652,1.64840006828,-0.402350008488
4331,-1.82165002823,-0.235800027847
7099,1.00549995899,2.06330013275
10320,3.9361000061,0.173449993134
2042,1.57629990578,0.179799988866
843,0.780550003052,-0.917349994183
840,0.617149949074,-0.140799999237
7048,0.622099995613,-0.363200008869
4851,0.626399993896,-0.258399993181
6464,0.677049994469,1.70204997063
23410,0.440049946308,-1.20394992828
54205,0.298799991608,0.869700014591
2770,-1.47554993629,-0.346749991179
80204,1.05770003796,-0.183800011873
4208,-0.0463500022888,4.14704990387
1845,0.518499970436,3.60965013504
23368,1.66995000839,-0.330399990082
5583,-0.793699979782,0.110699996352
8900,1.29554998875,1.76995003223
581,0.886849939823,-0.790400028229
6193,0.57104998827,-0.084900021553
6622,0.616899967194,0.576049983501
11261,-1.19230008125,-0.177699998021
6696,0.669700026512,-0.332450002432
8312,0.326049923897,1.07459998131
835,-1.43015003204,0.450749993324
8324,0.794849991798,1.24210000038
1848,0.334550023079,-0.420850008726
154,-0.965249955654,0.720149993896
4312,1.27734994888,-0.290849983692
994,0.094800055027,0.223699986935
2048,0.810699939728,-0.742850005627
1111,-3.4428999424,-0.325450003147
5154,-0.880800008774,-0.514850020409
2920,-1.64229989052,0.157399997115
3122,-0.0365500152111,-0.177100002766
2769,1.16284990311,1.08749997616
5900,-0.892950057983,-0.297049999237
6304,0.552100002766,0.933950066566
5211,-0.634900033474,0.382600009441
2886,0.805899977684,-1.92460000515
9261,0.00704997777939,-0.0311000011861
8569,0.514699935913,0.260649979115
3303,0.294600009918,-0.0789999961853
5331,-0.296800017357,0.136350005865
5347,-2.30830001831,0.716700017452
4638,-0.381300032139,0.201249986887
2264,0.20450001955,0.728999972343
1029,-5.72135019302,0.16060000658
1027,-1.32179999352,2.24434995651
2597,0.289350003004,0.0
55847,4.92605018616,-0.706950068474
25803,-0.167050004005,0.307699978352
3480,-1.99220001698,-0.371249973774
2946,-0.711600005627,-0.912699997425
9517,-0.802199959755,0.859300017357
25987,-1.17729997635,-0.594049990177
23670,1.14794993401,0.954200029373
11182,-0.232099995017,-1.10934996605
2146,-0.24019998312,0.0168000012636
3385,-2.49644994736,0.467000007629
5261,-0.0527499914169,-0.576250016689
10765,0.324549973011,-0.436450004578
25839,-0.683450043201,-0.787299990654
4172,-0.254700005054,-0.938150048256
23161,1.12405002117,-0.422699987888
10298,0.498300015926,-1.18739998341
1802,0.709499955177,-0.594850003719
58533,-5.0,-0.353850007057
147179,-0.4375,0.343900024891
29937,-0.311500012875,0.924650013447
6184,0.102850019932,0.156200006604
9854,-0.495249986649,-0.480099976063
2553,3.09829998016,1.23755002022
5440,1.21579992771,0.288399994373
54623,-0.812950015068,0.0533499978483
9533,0.879500031471,0.301849991083
8607,0.128049999475,0.0590000152588
207,0.0986000001431,0.508800029755
26054,-4.67974996567,-0.29335001111
10682,-1.44880008698,0.450849980116
8573,-1.37189996243,0.376299977303
23378,1.02850008011,0.536800026894
8553,0.0974500179291,2.28079986572
622,-0.97159999609,0.495149999857
9467,1.17270004749,-0.120699986815
5525,0.794499993324,-0.41859999299
256364,4.59569978714,-0.325850009918
332,-0.302850008011,0.414099991322
2058,0.209749996662,0.299300014973
7849,0.294150024652,-0.735650002956
23244,-0.0566999912262,-0.0190500020981
7494,-0.842299997807,-0.0709500014782
4836,0.646250009537,-0.345650017262
23647,-0.271600008011,0.251350015402
10617,-1.03989994526,1.18985009193
2184,-0.384899973869,-1.77250003815
5355,1.01870000362,0.271399974823
6659,-1.0843000412,0.543550014496
7016,0.980449974537,0.0930499956012
90861,-1.3710000515,-0.672350049019
10670,2.01510000229,0.00294995307922
79071,-0.212700009346,-1.18200004101
64746,0.96639996767,1.23109996319
5366,-0.0898500084877,-0.933300018311
11344,-0.331149995327,0.744099974632
10013,1.60369992256,-0.419599980116
5829,2.34949994087,0.188100010157
5257,0.910899996758,0.022750005126
22794,0.868900001049,0.100500002503
