rid,CPC004_A375_6H:BRD-K68507560-003-15-4:10,CPC004_HA1E_6H:BRD-K68507560-003-15-4:10,CPC004_HA1E_24H:BRD-K68507560-003-15-4:10,CPC004_HCC515_6H:BRD-K68507560-003-15-4:10,CPC004_HCC515_24H:BRD-K68507560-003-15-4:10,CPC004_HEPG2_6H:BRD-K68507560-003-15-4:10,CPC004_HT29_6H:BRD-K68507560-003-15-4:10,CPC004_MCF7_6H:BRD-K68507560-003-15-4:10,CPC004_PC3_6H:BRD-K68507560-003-15-4:10,CPC004_PC3_24H:BRD-K68507560-003-15-4:10,CPC004_VCAP_6H:BRD-K68507560-003-15-4:10,CPC004_VCAP_24H:BRD-K68507560-003-15-4:10,CPC017_A375_6H:BRD-K68507560-003-15-4:10,CPC017_A549_6H:BRD-K68507560-003-15-4:10,CPC017_A549_24H:BRD-K68507560-003-15-4:10,CPC017_ASC_24H:BRD-K68507560-003-15-4:10,CPC017_HEPG2_6H:BRD-K68507560-003-15-4:10,CPC017_HT29_6H:BRD-K68507560-003-15-4:10,CPC017_MCF7_6H:BRD-K68507560-003-15-4:10,CPD001_MCF7_6H:BRD-K68507560-003-19-6:10,CPC017_MCF7_24H:BRD-K68507560-003-15-4:10,CPD001_MCF7_24H:BRD-K68507560-003-19-6:10,CPC017_NPC_24H:BRD-K68507560-003-15-4:10,CPD001_PC3_24H:BRD-K68507560-003-19-6:10,CPC017_PHH_24H:BRD-K68507560-003-15-4:10,CPC017_SKB_24H:BRD-K68507560-003-15-4:10
5054,-0.552720189095,-0.600826978683,-0.347207725048,0.573599934578,-1.59135437012,1.36583304405,0.651144146919,-0.495816320181,-0.116385877132,0.429087668657,-0.0506467521191,0.266107112169,-1.67533922195,-0.864975094795,3.10694169998,-0.35560002923,1.11053609848,1.22254776955,0.228051871061,-0.469297856092,1.85804820061,-1.15562713146,-0.606192946434,-0.159199982882,-0.108919158578,-0.820299983025
3108,-0.271061658859,-0.658781170845,1.16563618183,-0.189299985766,-0.404090553522,0.642759561539,0.153191357851,-0.00228227302432,0.208923339844,-0.0278979502618,0.988609790802,-0.363923668861,-0.0709118098021,-0.363171547651,-0.448377847672,2.27392506599,0.00879912078381,-0.0732849240303,-0.706309258938,5.55431938171,-0.469207793474,0.0240913964808,2.56007170677,0.750066697598,1.07700264454,-0.753050029278
1950,-0.26567748189,-1.39357757568,0.713792383671,0.00980004668236,-0.696433663368,-0.699359059334,0.230934157968,-0.13266736269,-0.808314681053,0.209659323096,-1.04784154892,-0.543049514294,0.593842804432,0.939222455025,-0.434596776962,0.0443999841809,-0.606203556061,1.16952228546,-0.806585371494,-0.304854780436,0.359477847815,-0.957895755768,-0.0858636125922,0.283833324909,0.275634169579,0.601750016212
351,0.025439620018,-1.04254984856,0.798610091209,-0.0753666758537,-1.36900687218,-0.859376251698,0.268405675888,0.0662770941854,0.2535584867,-0.964291512966,-0.379694581032,-0.363289058208,0.367225378752,0.236673623323,-0.977251648903,-1.49177491665,-0.426985770464,0.464193850756,0.254397511482,-0.100729122758,0.808586001396,0.178938180208,0.399369120598,-0.479733347893,-0.0642601028085,0.606299996376
4846,0.0250477418303,0.227608650923,0.29793176055,-0.544733345509,-1.00365126133,0.867471396923,-0.366420030594,0.58935624361,-0.160869196057,-1.30358576775,-0.928432404995,0.46210372448,-0.831256568432,0.0284743309021,1.20377576351,2.21472501755,0.0955745130777,0.284859657288,-0.0744844004512,0.850090205669,0.287880003452,0.8918145895,-0.0620996430516,0.443666636944,0.399347245693,1.29295003414
1452,0.130108058453,-0.57798743248,0.751504004002,-0.200766652822,0.584589064121,0.362929880619,-0.301615357399,0.476167440414,-0.577963590622,0.497329950333,0.258517384529,-0.178369313478,-0.273099929094,0.0436138436198,1.5313642025,-0.0945249944925,-1.64344966412,-0.386814236641,0.680717587471,0.748047888279,0.0771917626262,1.04335391521,-0.412143141031,-0.465733379126,-0.155652061105,-1.50715005398
4776,-0.538370251656,-0.235937967896,-0.863979399204,0.52803337574,-0.706855416298,-0.554696083069,-0.0703821182251,-0.555175840855,-0.743267655373,-1.50578904152,-0.465009272099,-0.526828825474,-0.111128032207,0.497109681368,-0.0300800204277,0.53560000658,0.199238628149,1.33153414726,-0.52701985836,0.689385592937,1.74250173569,-0.912150025368,1.29525375366,-0.141366705298,-0.069793343544,0.42974999547
6908,-0.100152425468,-0.48983758688,0.45082449913,0.350533336401,0.26331564784,0.609990000725,0.150500357151,0.62165915966,-0.0618863254786,0.704059839249,0.903033912182,0.309921503067,0.298129588366,-0.788455367088,-0.0594080686569,-0.432500064373,0.434200942516,-0.447146952152,-0.0151271522045,-0.0813287198544,-0.652757048607,-0.657537817955,0.211914718151,-0.200366675854,-0.0998283624649,1.09555006027
672,-0.687947630882,0.33293351531,0.325239658356,-0.130633383989,-0.112641975284,1.02185320854,-0.41243943572,1.3763614893,0.359327167273,0.720205426216,0.0239262878895,-0.234044969082,-0.52620524168,-0.495602428913,-0.712743282318,-0.825749993324,-0.644876480103,0.615262031555,0.144809603691,-0.434476703405,-0.0785135552287,-0.4851757586,0.303794085979,-0.00516668334603,0.114604726434,0.300900012255
5710,-0.353664785624,0.362264990807,0.346792072058,-0.0031333565712,0.149328961968,0.573764622211,0.554948985577,1.29586386681,0.246153578162,-0.16098678112,0.554646670818,0.199849009514,0.013431340456,-0.302500665188,0.545518696308,0.0244500041008,0.320778369904,-0.282952398062,0.107618093491,-0.101815409958,0.805086374283,0.205122157931,0.0849743261933,0.0338333025575,-0.432961821556,-0.0962499976158
2115,-0.53568816185,-0.753473043442,-0.362008243799,1.03363335133,-0.325150370598,-0.616439878941,0.425671815872,-0.123697295785,1.11983036995,0.614469528198,-0.264738589525,-0.0241978988051,-0.085318505764,-0.432736635208,0.0906162559986,-0.45355001092,-0.745901942253,-0.205082252622,-0.677060425282,-0.347475528717,-0.0999114736915,0.225026547909,0.980294704437,0.228600010276,1.24976623058,-0.072650000453
7015,0.161227047443,0.275901913643,-0.529969096184,1.005433321,-1.33932995796,0.269529342651,-0.56456887722,-0.661008834839,-0.771800041199,-1.27823376656,-0.409619122744,-0.394462525845,-0.169087842107,0.66139125824,-0.163151681423,0.393050014973,-0.0131659805775,1.62446784973,-0.0994175225496,-0.432725071907,0.641071498394,-0.757227420807,-0.910413503647,-0.158933341503,0.569083929062,-0.161449998617
8726,0.199433416128,0.357323944569,-1.03463542461,0.0393666550517,0.924015462399,0.822420835495,-0.262740105391,0.00850696861744,0.242242723703,0.488863617182,0.381882727146,-0.664044201374,0.159551084042,-1.264118433,0.317457795143,-0.288274943829,-0.729231715202,0.859739661217,0.569913387299,0.0483183972538,-0.0686340853572,0.471203267574,0.20423682034,-0.486833333969,1.11872184277,0.746549963951
2185,-0.899860799313,-0.332724511623,-1.02956092358,0.740833342075,-0.716489434242,-1.32146382332,-0.140103444457,0.0408605188131,-0.987770557404,-1.23060655594,-0.829306125641,-0.429338872433,0.370764493942,0.778685450554,1.14365744591,0.766624987125,-0.420323103666,0.305147200823,-1.00061798096,-0.187888413668,0.737055540085,-0.841969370842,1.929515481,-0.204899996519,0.55441737175,-0.338349997997
3315,0.209540128708,-1.01001358032,-0.0851165428758,-1.06583333015,-0.630751609802,0.936776161194,0.0618347004056,-0.328568935394,0.243024811149,0.678510785103,0.293236702681,-1.23306846619,-0.334401667118,0.176782250404,2.6542904377,-0.0565250515938,-0.279629349709,-0.534787535667,0.0742498934269,0.249285250902,-0.21123445034,0.469083309174,-0.186274513602,0.154466673732,-1.78671991825,-0.504649996758
5289,0.342356264591,0.134699746966,0.1694650352,0.524566650391,-0.787455320358,-0.274012863636,-0.395636498928,-0.439081072807,-0.591875135899,-0.441078007221,0.13566172123,0.338740795851,-0.0765150636435,-0.230754196644,0.762928962708,-0.377375006676,-0.701222360134,0.624168276787,-0.0264586508274,0.146564781666,0.0284911431372,-0.441280424595,-0.747611999512,0.485700041056,1.57974362373,-0.0529000014067
868,-0.264873951674,-0.808359026909,0.00984352454543,-0.761866688728,0.00683530420065,-1.20727741718,-0.217357039452,0.623018324375,-0.551273941994,-0.106791816652,-0.330330550671,-0.427891016006,-0.310454547405,-0.394324809313,2.68085336685,-0.524275004864,-0.258730262518,0.65003746748,-0.351582050323,0.307693898678,0.996744573116,0.500339508057,-1.26825618744,1.17653334141,0.246002033353,0.722199976444
1677,-0.288129627705,0.602217614651,0.307934492826,0.527799963951,-1.14099872112,-0.48269546032,-0.53277027607,0.0283546932042,-0.981937527657,-0.0987846851349,-0.905620276928,-0.828748106956,-0.739908695221,0.86999464035,-0.730155825615,0.373775005341,-0.109976127744,1.07176947594,-0.730899274349,-0.553598582745,-0.141244694591,1.00837242603,-0.762754559517,-0.160633340478,0.510075569153,-0.384549975395
7043,-1.57973563671,0.0572714284062,-1.1039711237,0.2323333323,-0.62191349268,-0.8364341259,-0.259219735861,-0.553594589233,-1.44527816772,-1.38737106323,-0.778550028801,-0.252198070288,-0.183904200792,-0.623536765575,0.154322758317,-0.0100250048563,-0.0680154189467,-0.0475410670042,-0.333277076483,0.326074898243,0.43112334609,0.659366250038,-1.01656186581,0.100033313036,-0.825791120529,-0.238900005817
5613,-0.816563367844,-0.0507639050484,-0.876412034035,0.752133369446,-0.722296476364,-1.20619487762,-0.0515852272511,-0.330817312002,-1.63083600998,-0.958337664604,-0.356189161539,-0.18028844893,-0.584158182144,0.0345715433359,0.452712595463,0.0301750041544,-1.15471625328,0.163521438837,-0.686266422272,1.6409034729,0.656540930271,-0.984054386616,0.11160364002,0.0112333297729,0.529707789421,-1.26410007477
595,0.150539144874,-0.0439822822809,1.00803780556,-1.28960001469,0.298805475235,2.17612218857,0.203305393457,-0.196832850575,0.450648248196,0.0719812437892,0.658531486988,0.441128015518,0.589006006718,-0.555695056915,0.745303034782,-0.172525003552,-0.0681384801865,0.0580069720745,0.206644296646,-0.0737282186747,0.589860916138,0.808530986309,1.1518907547,0.152166694403,-1.55184996128,0.234149992466
4793,-0.0413862615824,-0.163348555565,0.426602751017,0.392066717148,-0.0535024851561,0.525814950466,-0.653993844986,-0.309377282858,-0.135697484016,-0.179804742336,-0.823028564453,-0.266473799944,-0.449820995331,-0.727244734764,-0.0468629002571,0.874899983406,-0.614035725594,0.213554471731,-0.130158662796,-0.132886067033,-0.54746389389,-0.310682415962,-0.621834516525,-0.972166657448,0.478311300278,-0.163650006056
2736,-0.179576084018,-0.767753005028,-0.363466769457,0.0461333319545,-0.943057775497,-0.931201279163,0.299846053123,0.398975133896,-0.324355125427,-0.442975640297,-0.110987961292,-0.945616006851,0.432220995426,-0.130357474089,0.918806314468,0.233899995685,-1.12929165363,-0.0736328214407,-0.546313405037,3.00362157822,0.721416175365,0.351517647505,0.147947996855,0.648066699505,-0.360357642174,0.85095000267
5290,0.245618760586,-0.404786169529,-0.140122771263,0.12296667695,-0.6162571311,-0.352034777403,-0.0414937436581,-0.197797134519,-0.287213921547,-0.76807820797,-0.962431192398,-0.976234555244,-0.94796448946,0.853164672852,0.0583026558161,-0.271250039339,0.661881148815,1.17915451527,-0.443745732307,1.88242506981,1.20073866844,-0.759064257145,-0.245423316956,-0.105433359742,-2.24361181259,0.172050014138
6194,0.0,0.0,-0.393983244896,0.000233333325014,-0.000215957348701,0.623728454113,0.00031596905319,-0.599093675613,0.0558765009046,-0.431285202503,0.000294502882753,0.0660772696137,-0.000123826903291,0.698287963867,0.539916813374,-1.00919997692,0.185354560614,-0.967930078506,0.297517418861,0.757951974869,-0.363227188587,1.27615582943,0.0,-0.000266671180725,-0.42328107357,0.331499993801
1676,-1.23282468319,-0.180064737797,-0.676870167255,0.399133384228,-0.615959346294,-0.659494876862,-0.205978885293,-0.337921559811,-2.43030810356,-0.993142724037,-0.830387294292,-2.94298911095,-0.0778921917081,0.339391201735,-1.59648168087,0.226400017738,0.0682843923569,0.339998215437,-0.770397007465,-2.24322724342,0.818742871284,0.00688165426254,-0.692235827446,0.915499985218,-0.956305623055,0.534999966621
23512,0.110077910125,0.423669248819,-0.387656033039,-1.82826673985,0.996038615704,-0.0893615111709,0.21746571362,0.0829702317715,-0.926507532597,-0.558148622513,0.919041872025,-0.265892535448,0.624409019947,-0.341487050056,-1.44824266434,-0.846549987793,-0.0911080688238,-0.733878970146,0.345152914524,-0.714504122734,0.906571984291,-1.84434640408,-0.0053217113018,0.458366721869,-0.530680537224,0.482599973679
148022,-0.367410361767,0.619142830372,-0.399657607079,0.192200005054,-0.129089087248,-0.19737200439,0.441802024841,0.683901429176,-0.505049467087,0.227263450623,0.162155762315,0.402826905251,-0.407742530107,-0.602146029472,1.17428123951,-0.106875002384,0.234326973557,0.362799942493,0.339001059532,0.590313196182,-0.181743904948,0.363129764795,-0.719816446304,0.461866647005,-1.06394696236,-0.40854999423
1906,-0.142923310399,-1.58609497547,0.0969354808331,0.446633338928,-1.22316837311,-0.959015607834,0.0837732553482,0.099529363215,-0.818193912506,-2.61292457581,-0.388818323612,-0.605896174908,-0.12600338459,-0.885733008385,0.688237071037,-0.208899974823,-0.464939117432,-0.0218773782253,-0.363589346409,-0.0454672090709,0.592884063721,-0.346170544624,-0.500971257687,-0.0130000114441,-0.187143340707,0.125099986792
8878,0.204411149025,0.656563520432,0.347332447767,-0.790766775608,0.686643838882,1.30050051212,0.419527590275,0.266605615616,-0.596011281013,-1.32134342194,0.84034705162,0.45498508215,0.412418186665,0.401133537292,-1.5509480238,-0.211475014687,0.734980940819,-0.781950116158,1.44957089424,1.07035803795,2.54101252556,-0.633160293102,-0.292279660702,-0.471666634083,-0.722263336182,0.537800014019
3091,0.512588024139,-0.31260573864,-0.208380222321,-0.0416666641831,0.208090335131,-0.112593963742,0.193413928151,-0.0885662063956,-0.420898467302,-1.24583148956,0.0813006460667,-0.497663468122,-0.65496981144,-0.0704284012318,0.85200047493,-0.621325016022,-0.41533473134,-0.195401966572,0.280564278364,-1.06359684467,0.429453849792,-0.47893896699,0.661295711994,-1.03873336315,0.526135623455,-1.00374996662
5743,-0.448310464621,0.0727351009846,0.325163662434,-0.353466749191,-0.919438660145,-0.392981410027,-0.630714654922,0.244230598211,0.0829226076603,-0.462958991528,-0.65516859293,-0.73860013485,-0.17630918324,0.53203099966,-4.15883731842,1.14365005493,0.493227362633,-0.765910029411,0.839452207088,-0.671637654305,1.50163793564,-0.648282527924,-0.33259293437,0.40203332901,-0.328762233257,1.45564997196
5321,-0.751971781254,-0.466258049011,-0.559331536293,0.560433387756,-0.809842288494,-1.62918007374,0.179664045572,-0.302293002605,-0.179686293006,-1.76745998859,-1.63574564457,-0.427456945181,-0.531594872475,0.712018072605,0.0150128491223,-0.213775023818,-0.164805561304,0.588517189026,-0.0891084671021,-0.257606863976,1.17611241341,-1.95582973957,-0.195695474744,-0.334566712379,-2.09867978096,0.441799998283
4144,-0.749635457993,-0.493498325348,0.387948453426,0.0533333420753,-0.108159177005,-0.325979709625,0.228897213936,-0.867236673832,-0.320668190718,-0.335427492857,-1.32119274139,-0.0669064819813,0.962144851685,0.620530366898,0.297812998295,0.661674976349,-0.24637183547,-0.156309425831,-0.256987273693,-0.229354217649,0.120901815593,-1.55602753162,-0.37016543746,0.262000024319,0.000349323556293,0.229149997234
1981,-0.16994792223,-0.79809486866,0.430992305279,-0.314999997616,-0.182855665684,-0.593165278435,3.3896753788,0.155518963933,-0.486886203289,1.04793000221,-0.0692729353905,-0.787631094456,-1.37127065659,1.35162913799,0.597013771534,0.114250034094,-1.01803028584,0.437741994858,0.735021591187,0.502379238605,0.300217568874,0.672455966473,0.0648522228003,0.989566683769,-0.856622934341,-0.304899990559
695,-0.763563275337,0.346412658691,-1.28767585754,-0.0939332842827,-0.324756264687,-0.656857907772,-0.17077088356,0.557404816151,-0.772451281548,-0.466637820005,0.849238574505,0.0166097283363,0.301148474216,-0.158634439111,0.0129338726401,-0.298275023699,-0.854702174664,-0.58209335804,0.553976356983,0.827001571655,-0.64839464426,-0.112547643483,0.366058588028,0.55320006609,-0.767087519169,0.437299996614
10398,-0.599258303642,-0.724335551262,0.957269966602,0.293600022793,-1.25056827068,-0.0767719969153,0.0278141498566,-0.456280350685,-0.580533206463,0.40342438221,-0.437101006508,-0.93165564537,0.331148803234,0.614156723022,0.427369177341,-0.0829250067472,-0.559050559998,0.699133455753,-0.909827113152,-0.0215125977993,-0.0871871337295,-0.704213738441,-0.995756447315,-0.0517333745956,-0.502850711346,-1.11374998093
5708,-0.0240729749203,-0.433524698019,-0.474272996187,0.843466699123,-0.324389129877,-0.0629044920206,-0.751666009426,-0.0118641443551,1.62706434727,-0.0694521963596,-0.85815435648,-0.767317175865,-0.632724940777,-0.0532603412867,-0.765188336372,-0.125075012445,-0.87497150898,-0.518229603767,0.596838831902,1.31566905975,0.145639955997,-1.13510000706,-1.23833572865,-0.1087000072,-0.283054769039,-0.814300000668
1213,-0.461352705956,0.220452263951,-0.50719332695,0.349266707897,0.632426023483,0.807015061378,0.432706385851,0.15128441155,0.850899219513,0.373730778694,0.293927967548,0.36366930604,-0.558944225311,-0.0307608246803,0.911618232727,-0.671350002289,0.500948488712,-0.40707552433,0.0785017907619,0.143812760711,-0.770926713943,1.20195782185,0.512907147408,-0.127566695213,-0.416599810123,-0.130999997258
226,-0.140496224165,0.342003971338,0.738314151764,0.311466664076,0.967274546623,1.44902694225,-0.791642546654,-0.251796036959,0.21385717392,0.00929954648018,-0.138845741749,0.819788515568,-0.371410310268,-2.25061178207,-1.76001834869,0.244949966669,1.07477474213,-0.554728925228,0.888345837593,0.309367835522,0.718390464783,-0.288308173418,-0.49679517746,0.181566640735,-0.913188755512,-0.682999968529
6777,-0.24558031559,-0.27037113905,-0.102873086929,0.366633355618,-1.01364660263,0.847181499004,-0.129186242819,-0.396521270275,-0.576838135719,-0.354052096605,0.09388256073,-0.132343307137,0.608099460602,-0.904792428017,1.2105038166,-0.217449992895,0.775510430336,0.453940629959,0.23920686543,0.150961905718,-0.278742432594,2.46832227707,0.290233612061,-0.0265333354473,0.661563038826,-0.245249986649
2113,-0.387051910162,-1.17659056187,-0.457234859467,-0.0238333195448,-0.959432303905,-0.901044309139,-0.0514165312052,-0.649498462677,-0.449172079563,-0.532109320164,-1.25783002377,-0.355009764433,-0.968124985695,-0.282773256302,-0.604348897934,-0.309974998236,-0.724728107452,0.250907301903,-0.69145989418,0.297200858593,-0.0576425082982,-0.193180203438,-0.746697127819,0.529200017452,0.792135298252,-0.783599972725
3329,-0.283068299294,-0.512631297112,0.813278257847,0.148966655135,0.907663702965,0.757422089577,0.507255733013,1.42570436001,0.893601894379,0.358353316784,0.839979052544,0.309751033783,0.766448974609,0.359436571598,-0.245390430093,0.266799986362,-0.241021320224,-0.37912094593,0.70259219408,0.0881417989731,-0.163415342569,-0.383381158113,0.43049004674,-0.269300013781,-0.392332106829,-0.392949998379
1050,0.707302868366,0.474139094353,0.338505774736,-0.352633357048,0.345178842545,1.60578799248,1.30757451057,0.5849609375,1.89649808407,0.714440762997,0.299829035997,0.582579135895,0.334098249674,-0.255958676338,0.563168108463,0.0777249932289,-0.0348573178053,-0.85046184063,-0.333241999149,1.88205420971,-0.733672440052,-0.38957118988,-0.142673820257,-0.104400008917,0.260750055313,-0.246500000358
9491,-0.0622482225299,-0.138901650906,0.0757099837065,0.861199975014,-1.24773001671,-0.652834236622,-0.349297642708,-0.874298393726,-0.261116027832,-1.10379588604,-0.628466963768,-0.828309059143,-1.03519904613,0.411951839924,-0.610623300076,0.212300002575,-0.00429980410263,1.30032777786,-0.321666121483,0.490937173367,1.7834430933,-1.37436842918,-0.340593576431,1.38440001011,-0.72303301096,0.0202999971807
22926,-0.377690523863,-0.267266988754,-0.372024416924,0.317366719246,0.0565621107817,0.138705670834,-0.52250033617,-0.54105836153,-0.282285690308,0.642059922218,-1.02623844147,-0.239740669727,0.445992529392,-1.2160564661,2.45462226868,0.570874989033,-0.735939085484,0.263948976994,0.0157431177795,0.270670473576,-0.9299877882,-0.21794718504,-0.970706224442,-0.736633360386,-1.45113134384,-0.909200012684
5899,-0.819619059563,-0.178625017405,0.652910470963,-1.93933343887,0.804068565369,-0.854124069214,-0.144287288189,0.892147958279,-0.390112608671,0.0615708380938,-0.133364647627,-0.0895829498768,0.167239785194,0.359324157238,-0.0319135785103,-0.0128749907017,0.772689342499,0.513935744762,0.739309430122,0.728409051895,-0.128146797419,0.00841085985303,-0.365934848785,0.510766625404,-0.531308412552,-0.444999992847
5467,-0.890732884407,-0.0435082130134,-0.193328604102,-0.148433327675,-0.482609331608,-0.0405530706048,0.181906610727,0.700649261475,-0.88672709465,-0.61949390173,0.264732420444,-0.117480769753,-0.580507040024,0.168159142137,0.369637787342,-0.248374998569,1.06575632095,0.30836981535,-0.212430223823,0.0954665988684,0.279018461704,0.579867362976,-0.378060340881,-0.738966703415,0.0910211429,0.160149991512
6774,-0.497248768806,-0.622382640839,0.570689976215,-0.308566719294,-0.164156079292,-0.18821105361,-0.505612969398,0.714110612869,2.99842453003,1.97764539719,0.347081720829,0.321619600058,-0.0916486978531,-0.38476857543,1.87282788754,0.405449986458,-0.105426847935,0.508857309818,0.028445482254,-0.164842769504,0.0592872798443,0.712298572063,-0.0552738234401,0.756900072098,0.109239920974,-0.258799999952
1788,-0.316476434469,-0.397678464651,-0.83151268959,-0.0215000063181,-1.15259385109,-1.42500519753,0.438186347485,-0.721754193306,-1.25123393536,-1.61246347427,-0.882899999619,-0.750912249088,-0.0623451508582,0.531597971916,-0.102080851793,0.0551500171423,0.0209796130657,0.499136805534,-1.07006943226,-0.0628111511469,0.21794462204,-0.629716455936,-1.44106411934,0.251600027084,0.377392470837,0.0462499856949
5921,-0.604997813702,0.400483846664,0.167748883367,-0.0284666717052,-0.438587397337,-0.143735334277,-0.657262444496,0.404784083366,-0.12011539191,-0.205159589648,0.352531760931,0.741790354252,0.296064734459,-0.839204370975,1.59978985786,1.49305009842,-0.785281479359,-0.588589549065,1.11951005459,0.141245663166,2.1394867897,1.03990888596,0.699405908585,-0.963100016117,-0.443223923445,0.835049986839
