rid,CPC005_A375_6H:BRD-K79905821-004-02-8:10,CPC005_A375_24H:BRD-K79905821-004-02-8:10,CPC005_A549_6H:BRD-K79905821-004-02-8:10,CPC005_A549_24H:BRD-K79905821-004-02-8:10,CPC002_HA1E_6H:BRD-K93280214-004-02-3:10,CPC005_HA1E_6H:BRD-K79905821-004-02-8:10,CPC002_HA1E_24H:BRD-K93280214-004-02-3:10,CPC005_HA1E_24H:BRD-K79905821-004-02-8:10,CPC002_HCC515_6H:BRD-K93280214-004-02-3:10,CPC005_HCC515_6H:BRD-K79905821-004-02-8:10,CPC002_HCC515_24H:BRD-K93280214-004-02-3:10,CPC005_HT29_6H:BRD-K79905821-004-02-8:10,CPC005_HT29_24H:BRD-K79905821-004-02-8:10,CPC005_MCF7_24H:BRD-K79905821-004-02-8:10,CPC002_PC3_6H:BRD-K93280214-004-02-3:10,CPC002_PC3_24H:BRD-K93280214-004-02-3:10,CPC002_VCAP_6H:BRD-K93280214-004-02-3:10,CPC002_VCAP_24H:BRD-K93280214-004-02-3:10,CPC005_MCF7_6H:BRD-K79905821-004-02-8:10,CPC005_PC3_6H:BRD-K79905821-004-02-8:10,CPC005_PC3_24H:BRD-K79905821-004-02-8:10,CPC005_VCAP_6H:BRD-K79905821-004-02-8:10,CPC005_VCAP_24H:BRD-K79905821-004-02-8:10,CPC016_A375_6H:BRD-K93280214-004-02-3:10,CPC016_A549_6H:BRD-K93280214-004-02-3:10,CPC016_A549_24H:BRD-K93280214-004-02-3:10,CPC016_ASC_24H:BRD-K93280214-004-02-3:10,CPC016_HEPG2_6H:BRD-K93280214-004-02-3:10,CPC016_HT29_6H:BRD-K93280214-004-02-3:10,CPC016_MCF7_6H:BRD-K93280214-004-02-3:10,CPC016_MCF7_24H:BRD-K93280214-004-02-3:10,CPC016_NEU_24H:BRD-K93280214-004-02-3:10,CPC016_NPC_24H:BRD-K93280214-004-02-3:10,CPC016_SKB_24H:BRD-K93280214-004-02-3:10,CPD002_MCF7_24H:BRD-K93280214-004-07-2:10,CPD002_MCF7_6H:BRD-K93280214-004-07-2:10,CPD002_PC3_6H:BRD-K93280214-004-07-2:10,CPD002_PC3_24H:BRD-K93280214-004-07-2:10
5054,-0.232928544283,-0.610480904579,0.571505308151,0.963018596172,0.524505138397,-0.408649981022,0.190643250942,0.791469633579,0.724433302879,0.172299981117,0.264238774776,-0.231038093567,-0.617600023746,-0.366073817015,0.948643684387,0.421038389206,-0.352057158947,0.679375290871,-0.33278247714,-0.363433003426,-0.273215055466,-0.222838759422,-0.141504779458,0.199890643358,-0.528999984264,0.0761325880885,0.402733355761,-0.789749979973,0.173650681973,2.93733358383,-0.240364283323,0.240600019693,0.23544280231,0.610778093338,-0.441983401775,0.420613527298,0.143114820123,-0.0840000137687
3108,0.689384698868,0.331546157598,0.0732256770134,-0.249042257667,-0.674795091152,-0.0542499981821,0.197704017162,0.287939250469,0.644433379173,0.151150003076,-0.092600569129,0.372252821922,-0.617466688156,0.233358249068,0.12259106338,-0.469650566578,-0.104125112295,-1.06293356419,-0.0441948696971,0.974173426628,-0.34258261323,0.453192234039,0.157587498426,0.460324108601,-0.283050000668,-1.99993622303,-0.540500044823,0.186499997973,-0.311835616827,-0.0211666822433,-0.842053771019,-0.70673340559,0.000660859048367,-1.7984790802,0.32508200407,0.35862493515,0.88276642561,-0.479766666889
1950,-0.756667852402,-0.640748977661,-0.380670011044,-0.456989079714,0.38509824872,0.1426499933,0.359907001257,0.104901954532,1.11890006065,0.268700003624,-0.216014385223,-0.0929247438908,0.0200999975204,0.223819032311,-0.277620792389,0.170075029135,0.395645111799,-0.875002741814,0.315085440874,0.481768101454,-0.134130120277,-0.235905021429,0.135455563664,-0.473617970943,1.32229995728,-0.551306724548,-0.157033339143,0.605699956417,0.338454693556,3.26826667786,-0.52705091238,0.362300008535,-0.0654881596565,0.202651917934,-1.05934667587,-0.994934558868,-0.77533864975,-0.6195333004
351,-1.30205750465,-1.56289434433,-0.6540402174,0.118894323707,-1.22774481773,-0.818499982357,-0.0966424196959,-0.477109462023,-0.356733351946,-0.608749985695,-0.348119437695,-0.184395760298,-0.330499976873,-0.205945521593,-0.0431030392647,-0.369274616241,0.690413594246,-0.146932408214,-0.548975408077,-0.0897509008646,-1.06239438057,0.320713192225,0.313123583794,0.00989589095116,0.10355001688,0.636771559715,-0.203100010753,0.401550024748,0.809509754181,-0.602199912071,-0.371658861637,-0.000433333392721,-0.73761844635,-0.000512306636665,-0.897531151772,-1.02788615227,0.144489988685,-0.470900028944
4846,0.539747834206,0.440609157085,-0.108765810728,-0.784179210663,-0.406432300806,0.701499998569,-0.958276152611,-0.149605959654,0.662366628647,-0.922200024128,-0.108957417309,0.0428803861141,-0.993133366108,-0.197043612599,0.233309015632,0.553504943848,0.849864542484,-0.510568380356,-0.143758878112,4.98845911026,1.80387187004,0.614353775978,0.123668342829,-0.381958723068,-0.907249987125,-0.524876654148,3.29870009422,-0.369150012732,-0.415006697178,3.30770015717,0.139880597591,0.759999990463,2.24763989449,-0.564433455467,-0.120922915637,0.877663195133,0.134079173207,-0.00186668336391
1452,0.638485908508,0.249851763248,-0.282908946276,0.449203312397,0.188892036676,0.11630000174,0.828019917011,0.894014239311,0.399800032377,0.899999976158,0.288284957409,0.173992484808,-0.27746668458,-0.584146857262,0.491712927818,-0.0672026872635,-0.375429213047,-0.224698126316,-0.305355191231,1.43001127243,-0.298918694258,0.294518977404,-0.362981140614,0.291432291269,0.147350013256,-0.0756624937057,-0.537466704845,-1.04600000381,0.459044665098,1.17926669121,-0.385575771332,-0.444700032473,1.10349035263,1.30832064152,0.980770766735,0.336439490318,0.0784257650375,-1.18823337555
4776,-1.09941351414,-0.299698174,-0.587220549583,-0.316788256168,0.219866752625,0.399250000715,-0.207102060318,-0.512284755707,1.15253329277,0.00710000004619,-0.653024494648,0.423280656338,0.106499999762,1.2654106617,0.152754127979,-0.215887874365,-0.682017803192,0.268422067165,0.255008786917,0.104524321854,-0.539885222912,0.380565524101,0.337022691965,-0.338037461042,0.279549986124,-0.428869754076,-0.0826999992132,0.125050008297,-0.338446438313,1.18669998646,-0.949956059456,0.201333343983,-0.416024327278,-0.0659631043673,-1.03385043144,-0.845858693123,-0.521629929543,0.241400003433
6908,0.604197621346,0.783218324184,0.0454916656017,0.200582250953,-0.191803365946,-0.0157999992371,0.863950967789,-0.162826985121,0.191500023007,1.36800003052,-0.0969474837184,0.276060760021,-0.358433365822,-0.676952123642,0.350313544273,0.0498324967921,0.307774662971,-0.591119766235,-0.258289337158,0.466943621635,-1.12452232838,0.265995144844,0.104028850794,-0.0697637200356,0.245199993253,0.776200652122,0.358199983835,-0.627250015736,0.330220401287,-0.747799992561,0.054655149579,0.174233347178,0.765391886234,-0.0564799010754,0.269925743341,0.421911686659,0.204012364149,0.308133363724
672,0.759238123894,-1.2338283062,0.758452177048,0.7409684062,0.126558870077,-0.107050016522,0.3027561903,0.0595004186034,0.336366683245,0.960600018501,0.193599835038,0.109229616821,-1.38636672497,0.231428682804,-0.246083050966,0.457564771175,0.732437670231,0.964824438095,-0.378136992455,-0.542269766331,0.921505153179,-0.0294599235058,0.433373868465,-0.0629449784756,0.0526499971747,-0.805945754051,0.422700017691,-0.102149993181,0.645784795284,1.46300005913,0.0811470001936,0.357800036669,1.32035207748,1.42750918865,0.165635734797,1.33128166199,0.648421645164,0.373800009489
5710,0.39110660553,0.0346346646547,1.26323580742,0.181226372719,0.163159877062,0.364799976349,0.299312829971,0.727145254612,0.394100010395,0.328899979591,0.156230151653,0.780053734779,0.383700013161,-0.930830180645,-0.501425743103,-1.17372667789,-1.00431394577,0.889308452606,0.242170020938,1.27471745014,-0.755992650986,0.629403054714,-0.525771737099,0.732101976871,-0.0510999932885,0.24492405355,0.792833328247,-1.23319995403,-0.00830054655671,0.476533293724,0.568122446537,0.218533337116,0.482268750668,0.287914037704,0.272241860628,0.253845691681,0.599450707436,0.403766661882
2115,-0.091189019382,0.58846527338,-1.08510529995,-0.573955059052,-0.65522480011,0.721799969673,-0.514673233032,-0.455046832561,0.536333322525,-0.850350022316,-0.582860648632,-0.00647020339966,-0.211100012064,-0.0676421821117,0.168499588966,-0.310984224081,-0.276499897242,-0.896117329597,-0.369763314724,-0.426345735788,-0.197575479746,0.737097024918,0.458912789822,-0.35084438324,-0.917850017548,-1.55294084549,-0.872866690159,0.975149989128,-0.0705156326294,0.134700000286,-0.322815656662,0.344366699457,0.93177729845,-0.275973141193,-0.423335462809,-0.298145025969,0.70513021946,0.190066665411
7015,-0.261510968208,0.461451292038,0.636434853077,0.907183349133,0.377041041851,-0.423849999905,-0.134602963924,0.196125566959,0.93626666069,0.375200003386,0.368496119976,-0.0653404891491,0.537900030613,0.0735431015491,-0.576205968857,-0.485227137804,0.411464631557,0.890574216843,0.197128355503,1.08989703655,-0.231729418039,-0.193933084607,0.714362025261,-0.567033469677,1.19684994221,0.0741249620914,-0.521799981594,0.454350024462,-0.242850169539,-0.128499984741,0.0382114946842,-0.279933363199,-0.803800344467,0.435492366552,-0.979873418808,-1.28484499454,-0.646469712257,0.256166666746
8726,0.953016996384,0.824341893196,0.91771876812,0.719637036324,-0.185474127531,-0.642050027847,0.149605214596,0.078268006444,0.441766679287,1.32450008392,-0.477844208479,-0.508230507374,-0.172833353281,-0.139899507165,0.322122573853,-0.649533569813,-0.0195073783398,-0.69676566124,0.0225922353566,0.728684425354,-0.662514925003,-0.917802631855,0.236981645226,1.34496378899,-0.693050026894,-0.162566453218,0.233066678047,-0.652999997139,0.15825766325,-0.104199945927,0.965742588043,0.00113332271576,1.94227576256,0.288121253252,0.622788190842,0.741196393967,-0.158119514585,0.0915333330631
2185,-0.23233307898,-0.132227122784,-1.0423104763,-0.35809597373,-0.634090363979,-0.42230001092,-0.839213073254,-1.18909883499,0.908833384514,0.48860001564,1.79558610916,0.430798172951,-0.365266680717,0.299112141132,0.123737037182,-0.574904382229,-0.271019309759,-0.572434902191,-0.278021782637,0.139591306448,-0.122089639306,0.602639734745,0.079131603241,-0.560269594193,0.860700011253,-0.557730972767,0.917633354664,0.296549975872,-1.13321661949,1.12929999828,-0.557679772377,0.242433339357,-0.769518852234,1.19117343426,-0.898096621037,-0.453871458769,-0.886958837509,0.684066712856
3315,0.303634703159,-1.11709606647,0.176001772285,-0.222560539842,-0.134318649769,0.361149996519,0.153189375997,-0.368150651455,0.332566678524,0.546000003815,0.183764353395,-0.206542208791,0.690033316612,-0.221848428249,-0.506599962711,-0.294701606035,0.0860376209021,-1.65617346764,0.0979547351599,-1.1302832365,-0.554219245911,0.245809197426,-0.0682938247919,0.750881552696,-0.337249994278,0.43875643611,0.561233282089,0.116050004959,0.801938354969,1.41420006752,-0.0385168008506,-0.084466651082,0.567204475403,0.000951426685788,0.409626960754,-0.683651924133,1.444871068,-0.447866678238
5289,0.0511349886656,-0.556306481361,-0.736208438873,-0.462786018848,-0.0418150275946,-0.663650035858,0.426320940256,0.530115664005,0.176900014281,-0.308150023222,0.319847375154,0.768827795982,-0.410199999809,0.669836997986,0.361632078886,0.181060418487,-0.257089972496,-0.219682008028,0.0211959723383,-0.158848807216,0.237064555287,0.346025437117,-0.0529317632318,-0.805322229862,-0.888749957085,-0.871901750565,0.845700025558,0.711199998856,-0.79944974184,-2.73039984703,-1.58119142056,0.185033321381,0.0416200123727,0.279119044542,-0.0693968683481,-0.101119875908,0.124015167356,0.944166660309
868,1.32075226307,-0.816463410854,-0.962884783745,-0.15562325716,-0.442443788052,0.587650060654,1.43979656696,-0.15920136869,0.24240000546,-0.240999996662,-0.23298881948,-0.0946305394173,2.16346693039,1.42662143707,0.416370749474,-0.569347441196,-0.134548902512,-0.176058754325,0.441494137049,1.13026785851,0.0509199500084,0.344446957111,0.278645008802,-0.448724001646,0.170299977064,-0.0967149063945,0.33860000968,3.23554992676,-0.617552757263,-0.344766676426,0.583240687847,0.526633322239,0.0437235236168,-0.443813383579,0.129491001368,0.149636730552,-0.00887355580926,0.190800011158
1677,-0.72041451931,0.0671485364437,0.827373027802,0.124024808407,-0.227673307061,-0.268999993801,-0.102784842253,0.0283418595791,1.23826670647,0.159299999475,0.085583165288,-0.646598577499,-0.0556333363056,0.185400128365,-0.0561081692576,-0.0342598408461,-0.287748724222,0.239473432302,-0.51427334547,1.23024809361,-0.676427304745,0.400830179453,-0.13097718358,-0.750070929527,0.69604998827,-0.466539114714,-0.458033323288,0.900849997997,0.366027861834,0.0652333199978,0.0321040078998,0.434633344412,-1.13271403313,-0.14331677556,0.126477643847,-0.0247895456851,2.77026200294,-0.161333367229
7043,-0.455641508102,-0.328777879477,-0.472436696291,-0.495697081089,-0.520943582058,-0.577199995518,-0.260013490915,-0.854220747948,1.35013341904,0.567849993706,0.243892282248,0.145643472672,-0.860599994659,1.29620051384,-0.337802410126,-0.261965513229,-0.74791520834,0.273922950029,-0.104272305965,0.0317039042711,0.588952064514,1.10767650604,0.288917481899,-0.6593516469,-0.310500025749,-1.17468309402,-0.470533341169,-1.28594994545,-1.16802430153,0.75569999218,-0.559363365173,-0.383966684341,-0.53923946619,0.446044564247,-0.407505959272,-0.352020919323,-0.737835526466,1.13373339176
5613,-0.433888852596,0.0874673500657,-0.590113282204,-0.11943025887,-0.0115812085569,-1.15015006065,-0.421848058701,-1.27123129368,0.312266677618,-1.68219995499,0.291107416153,-0.0282238647342,-0.201033353806,0.261684030294,-0.0704603865743,-0.306399792433,-0.308305442333,0.466278851032,0.452326714993,-0.553564608097,0.330176383257,0.995484232903,0.21202108264,-0.948026895523,0.187950000167,-0.55812972784,-0.421233355999,0.193250000477,-0.963343799114,0.598633408546,-0.879332065582,0.136566668749,-0.0377598404884,1.37319791317,-0.664209246635,-0.689279437065,1.24679934978,0.861766695976
595,0.634279191494,0.483554571867,0.871542870998,0.273606359959,-0.463233232498,0.239599987864,0.513590753078,0.561720371246,0.394900023937,0.695500016212,0.857487201691,0.711797475815,0.16386666894,-0.306223869324,-0.281106710434,-0.638341963291,-0.078520603478,0.109518945217,0.44594925642,-0.42336884141,0.0563813000917,0.30814230442,0.18297368288,0.119509130716,-0.986199975014,0.389155507088,0.602133393288,-1.20179998875,0.644306182861,0.580066680908,0.664189994335,-0.478166669607,1.02132201195,0.596485316753,1.31516194344,0.728802323341,0.678142130375,-0.541366696358
4793,0.382677018642,-0.15702611208,0.51583981514,0.380132257938,-0.0229367762804,0.553750038147,0.824575662613,0.310817599297,0.495266675949,0.0875999927521,-0.326726347208,0.135310664773,1.30233335495,-0.306521862745,-0.682153522968,-0.145637899637,-0.401934474707,-1.37595009804,0.124773450196,0.676718354225,-0.698365151882,0.0649331212044,0.355836600065,0.756429076195,0.35719999671,-0.280156165361,-0.116366669536,-0.0244500041008,0.630733013153,2.36826682091,-0.215782925487,-0.294666677713,-0.0728251039982,1.6306694746,0.213136970997,1.52538323402,0.196889728308,-0.00660002231598
2736,-1.03053927422,0.37581628561,-0.0469688773155,0.778385639191,-0.00907250121236,-0.632950007915,-0.08005169034,-0.93434458971,0.135666668415,1.04445004463,0.438372433186,-0.0326256304979,-0.282033383846,0.671085596085,-0.324594706297,0.568543195724,-0.153070524335,-0.175644367933,-1.34122133255,0.484794974327,1.69434380531,1.20623624325,0.139921411872,-0.0545764863491,-1.26129996777,-0.657603383064,0.355599999428,-0.841350078583,-0.84706223011,1.0692666769,-0.24704888463,0.192666649818,0.401485800743,0.439749658108,-0.371892869473,-0.39021974802,-0.152333647013,1.11590003967
5290,-0.648211359978,-0.392632603645,-1.01169264317,0.279122650623,-0.421610832214,-0.411599993706,-0.345571786165,-1.15715944767,0.459200024605,-0.691049993038,0.252511799335,0.1498721838,-0.384600013494,0.816203474998,-0.344816893339,-0.498761177063,-0.94512629509,-0.641802251339,0.0975739881396,0.109255820513,0.082918509841,0.548233866692,0.372539818287,-0.0466578602791,0.346199989319,0.534497737885,-0.0596667081118,0.169499993324,-0.703584849834,0.748066663742,0.050313860178,0.2690333426,-1.71180999279,-0.411441028118,-1.07882761955,-0.670026659966,-0.304886490107,0.371366679668
6194,0.000249944685493,-0.892615973949,-0.556459963322,-0.98979139328,0.000295075384201,-0.316000014544,0.198235481977,-0.0463358573616,0.0,0.0,-0.263368725777,0.0772349387407,0.0,-0.00726864486933,-0.572199761868,-0.462684571743,0.00064561254112,-0.128902345896,0.14283785224,-0.401163548231,0.0885823816061,0.0349687114358,0.000414976355387,-0.0370338708162,0.0,-0.164550840855,0.0,0.676699995995,-0.072120167315,-0.071799993515,-0.653238415718,-0.0173000004143,0.0127101531252,0.0910341367126,-0.225385949016,-0.00400680303574,0.634781658649,0.169133335352
1676,-0.243839800358,0.223376393318,-0.305374026299,-0.061670973897,-0.124599173665,-0.205449998379,-0.697971940041,-0.35476154089,0.381599992514,-0.36464998126,0.223020777106,0.569361805916,-0.353999972343,1.32604932785,-0.29975515604,-0.195271283388,-0.712417423725,-0.0206323042512,-0.0199336186051,-0.00154830515385,-0.0121224075556,0.161230251193,0.278690010309,-0.842669010162,-0.155100017786,0.0727479159832,-0.143133342266,-0.317249983549,-0.838561475277,-0.962900042534,-0.904274344444,0.403966665268,-0.561808466911,0.42776042223,-0.356107532978,-1.89060080051,-1.08507633209,0.429566681385
23512,-0.603282690048,-0.0783410966396,-0.0407954901457,0.00319693982601,0.352828621864,-1.2460000515,0.877218604088,-0.234921962023,0.319966673851,0.273350000381,0.606331467628,-1.00172591209,0.196633368731,0.422982662916,-0.277306377888,0.334783285856,0.741376757622,0.35845169425,-0.245158046484,0.608904242516,-0.732018649578,-0.00697256438434,0.251941621304,-0.556757092476,0.0471499934793,0.0501712411642,0.310666680336,-1.57975006104,-1.75730931759,-1.85726678371,0.201206684113,-0.407399982214,1.42920064926,1.14543449879,0.309207946062,-0.419947832823,-0.0783342942595,-0.273166656494
148022,-0.0615166574717,-0.307010948658,0.645886421204,-0.0274928659201,-0.388077259064,0.0942499935627,0.415537118912,-0.142948299646,0.777700006962,1.02950000763,1.41809844971,-0.354710906744,0.160766661167,0.248541235924,-0.245024055243,-0.432400971651,-0.198531478643,0.21571174264,0.255365610123,-0.697986066341,-0.240328028798,-0.0924623012543,0.463517248631,-0.463103055954,-0.89880001545,-0.58644425869,0.431533336639,-2.19599986076,-1.42338883877,1.88676667213,-0.22634743154,0.524500012398,-0.137029141188,-0.177913799882,0.49935990572,0.14611068368,0.290206819773,0.078766644001
1906,-0.685013055801,0.0611396282911,0.756648421288,-1.20844125748,-0.0155739188194,-1.3044500351,-0.468914955854,0.379479587078,-0.00350001454353,-1.23500001431,-0.0662031173706,-0.917211890221,-0.616366624832,0.684168756008,0.131556078792,-0.25956517458,-0.493297815323,-0.544672548771,0.125585615635,-0.0174201056361,0.230457514524,0.59404194355,0.760117888451,-0.337655365467,-0.123850002885,-0.119572281837,-0.262000024319,-0.377099990845,-1.94416797161,-2.41370010376,-0.61365377903,0.134900003672,-1.06054234505,0.203822806478,-1.12829470634,-0.32204118371,-0.965849995613,0.613733351231
8878,-1.28461194038,-0.161929011345,0.0,-0.45253688097,-0.166747629642,0.300000011921,-0.0566566437483,0.558779537678,-0.643700003624,0.57959997654,0.365035772324,-0.280722677708,-0.80356669426,-0.89971613884,-0.301597058773,-1.22704923153,0.450923651457,-0.122865334153,-0.34266012907,-0.0807798728347,-2.87527942657,-1.02688980103,-0.325592011213,-0.274499744177,-0.794350028038,-0.313387513161,0.0312666594982,-0.179949998856,-0.3952254951,1.35960006714,0.0673418343067,-0.15830001235,0.277887642384,-0.0557583346963,-0.246243178844,-0.180395320058,0.295403212309,-0.130366653204
