rid,CPC006_A375_6H:BRD-A63646118-001-01-8:151.2,CPC006_A375_24H:BRD-A63646118-001-01-8:151.2,CPC006_A549_6H:BRD-A63646118-001-01-8:151.2,CPC006_A549_24H:BRD-A63646118-001-01-8:151.2,CPC006_A673_6H:BRD-A63646118-001-01-8:151.2,CPC006_AGS_6H:BRD-A63646118-001-01-8:151.2,CPC006_CL34_6H:BRD-A63646118-001-01-8:151.2,CPC006_CORL23_6H:BRD-A63646118-001-01-8:151.2,CPC006_COV644_6H:BRD-A63646118-001-01-8:151.2,CPC006_DV90_6H:BRD-A63646118-001-01-8:151.2,CPC006_EFO27_6H:BRD-A63646118-001-01-8:151.2,CPC006_HA1E_6H:BRD-A63646118-001-01-8:151.2,CPC006_HA1E_24H:BRD-A63646118-001-01-8:151.2,CPC006_HCC15_6H:BRD-A63646118-001-01-8:151.2,CPC006_HCC515_6H:BRD-A63646118-001-01-8:151.2,CPC006_HCC515_24H:BRD-A63646118-001-01-8:151.2,CPC006_HCT116_6H:BRD-A63646118-001-01-8:151.2,CPC006_HEC108_6H:BRD-A63646118-001-01-8:151.2,CPC006_HEPG2_6H:BRD-A63646118-001-01-8:151.2,CPC006_HT115_6H:BRD-A63646118-001-01-8:151.2,CPC006_HT29_6H:BRD-A63646118-001-01-8:151.2,CPC006_HT29_24H:BRD-A63646118-001-01-8:151.2,CPC006_JHUEM2_6H:BRD-A63646118-001-01-8:151.2,CPC006_LOVO_6H:BRD-A63646118-001-01-8:151.2,CPC006_MCF7_6H:BRD-A63646118-001-01-8:151.2,CPC006_MCF7_24H:BRD-A63646118-001-01-8:151.2,CPC006_MDST8_6H:BRD-A63646118-001-01-8:151.2,CPC006_NCIH1694_6H:BRD-A63646118-001-01-8:151.2,CPC006_NCIH1836_6H:BRD-A63646118-001-01-8:151.2,CPC006_NCIH2073_6H:BRD-A63646118-001-01-8:151.2,CPC006_NCIH508_6H:BRD-A63646118-001-01-8:151.2,CPC006_NCIH596_6H:BRD-A63646118-001-01-8:151.2,CPC006_NOMO1_6H:BRD-A63646118-001-01-8:151.2,CPC006_OV7_6H:BRD-A63646118-001-01-8:151.2,CPC006_PC3_6H:BRD-A63646118-001-01-8:151.2,CPC006_PC3_24H:BRD-A63646118-001-01-8:151.2,CPC006_PL21_6H:BRD-A63646118-001-01-8:151.2,CPC006_RMGI_6H:BRD-A63646118-001-01-8:151.2,CPC006_RMUGS_6H:BRD-A63646118-001-01-8:151.2,CPC006_SKLU1_6H:BRD-A63646118-001-01-8:151.2,CPC006_SKM1_6H:BRD-A63646118-001-01-8:151.2,CPC006_SKMEL1_6H:BRD-A63646118-001-01-8:151.2,CPC006_SKMEL28_6H:BRD-A63646118-001-01-8:151.2,CPC006_SNGM_6H:BRD-A63646118-001-01-8:151.2,CPC006_SNU1040_6H:BRD-A63646118-001-01-8:151.2,CPC006_SNUC4_6H:BRD-A63646118-001-01-8:151.2,CPC006_SNUC5_6H:BRD-A63646118-001-01-8:151.2,CPC006_SW480_6H:BRD-A63646118-001-01-8:151.2,CPC006_SW620_6H:BRD-A63646118-001-01-8:151.2,CPC006_SW948_6H:BRD-A63646118-001-01-8:151.2,CPC006_T3M10_6H:BRD-A63646118-001-01-8:151.2,CPC006_THP1_6H:BRD-A63646118-001-01-8:151.2,CPC006_TYKNU_6H:BRD-A63646118-001-01-8:151.2,CPC006_U937_6H:BRD-A63646118-001-01-8:151.2,CPC006_VCAP_6H:BRD-A63646118-001-01-8:151.2,CPC006_VCAP_24H:BRD-A63646118-001-01-8:151.2,CPC006_WSUDLCL2_6H:BRD-A63646118-001-01-8:151.2,CPC006_H1299_6H:BRD-A63646118-001-01-8:151.2,CPC006_RKO_6H:BRD-A63646118-001-01-8:151.2
5720,0.0846812799573,-0.0294336266816,0.671924650669,0.0787859410048,-0.905650019646,0.339450001717,-0.574050009251,-0.0754500180483,-0.677999973297,0.0218000039458,-0.58939999342,0.518395364285,-0.972171366215,0.0640639960766,-0.314215511084,0.303919821978,-2.04990005493,-0.448300004005,0.417566716671,-2.03194999695,0.395153403282,-0.00449702888727,-0.823050022125,-1.22759997845,0.0973402708769,0.547773838043,-0.213300004601,0.230499997735,-0.506600022316,-0.87650001049,0.875150024891,-0.167050004005,-0.36084997654,-0.751649975777,0.597821116447,-0.414800703526,-1.11870002747,0.0569499880075,-0.965449988842,-1.02509999275,-0.465800017118,0.326649993658,0.173800006509,-0.110799998045,-0.799250006676,0.178749978542,-0.346249967813,-1.01750004292,-0.485895901918,-0.482437670231,-0.0464499890804,0.557550013065,-0.0527499988675,-0.94604998827,-0.0438153147697,-2.61632490158,0.246250003576,0.899100005627,0.341099977493
466,0.819977641106,0.444558441639,0.932937145233,0.0712103247643,0.0307500008494,-0.355800002813,0.391400009394,-0.504750013351,-1.43819999695,-0.0100999996066,-0.396349996328,-0.340333938599,-0.38924741745,-0.458297818899,-0.853918075562,-0.583238363266,-2.93395018578,0.864866733551,-0.716766655445,-0.599600017071,0.434211790562,-0.226758629084,-0.350499987602,-0.93180000782,-0.49940264225,0.0594905614853,0.19739998877,-1.33860003948,-0.387799978256,-0.785199999809,-0.881150007248,-0.351300001144,-0.0251499861479,-0.297150015831,0.278855621815,-0.479428231716,-0.0738999992609,0.181849986315,-0.621999979019,0.23409999907,-2.70249986649,0.0557000041008,0.367199987173,0.503949999809,0.523299992085,1.38424992561,-0.510499954224,0.452199995518,0.177180945873,-0.456761956215,-0.725250005722,-0.78100001812,-0.0418499931693,0.00644999742508,-0.122740797698,0.545505285263,0.555350005627,-0.793200016022,0.522149980068
6009,0.0324068963528,0.52252471447,-1.37450218201,0.111541651189,0.771299958229,1.2500500679,-0.897250056267,-0.198750004172,-0.671150028706,0.573399960995,-0.841099977493,0.277961313725,-1.55222511292,-0.567846775055,-0.0581904388964,-0.19992005825,-2.93979978561,-0.628033280373,0.827566742897,-0.0498500019312,0.198802486062,-0.359405577183,-0.123199999332,-1.80760002136,0.359053790569,-0.232213377953,0.63220000267,0.737149953842,0.0634500086308,-0.0776000022888,0.236850008368,0.12839999795,-0.364799976349,-1.20225000381,-0.00177268311381,-0.159550100565,-1.05054998398,-0.820099949837,-1.47025001049,-0.704550027847,-0.460700005293,0.560850024223,-0.479299992323,0.828899979591,-0.46384999156,-0.281750023365,-0.870700001717,-1.10359990597,-1.01152169704,-1.03732514381,-0.56945002079,0.285400003195,-0.289900004864,0.850750029087,1.60436093807,0.218135908246,-0.329700022936,0.775999963284,-0.133849978447
2309,-0.255034148693,0.355224102736,-0.296949505806,0.229260638356,-0.882000029087,0.0172500014305,-0.46124997735,-0.0948500037193,-0.912249982357,-0.287999987602,-0.356299996376,0.0887389108539,0.521233022213,-0.519288957119,-1.02118551731,-0.387309849262,-0.600350022316,-1.37220001221,-0.585900008678,-0.33314999938,-0.610495686531,-0.318126916885,-0.231849998236,-0.576700031757,-0.508202552795,-1.11828410625,0.133199989796,-0.407350003719,-1.25144994259,0.339650005102,-0.202749997377,-1.0420999527,-0.616250038147,-0.286199986935,-0.0278210416436,-0.111360728741,-1.05745005608,-0.0680499970913,-0.81920003891,-0.927950024605,0.684500038624,-0.728950023651,0.145300000906,-0.125550016761,-0.523599982262,0.0133500024676,-0.789749979973,-0.459100008011,-1.08637022972,-1.70424175262,-0.904399991035,0.188699990511,-0.0985499918461,-0.0211999993771,-1.6136405468,-0.982581019402,1.13884997368,-0.376149982214,-0.486149966717
387,0.595988035202,0.962842345238,0.623037040234,0.491713196039,0.602249979973,1.24550008774,-0.784299969673,-1.24070000648,-0.954900026321,1.34115004539,-0.112949997187,0.699144780636,0.568638205528,-0.0174323767424,0.835929870605,0.405682832003,-4.47930002213,0.911633372307,1.06786668301,0.405199974775,0.948186635971,1.07987213135,-0.0373000018299,-1.22510004044,0.907176077366,1.09434700012,2.47834992409,-1.2419500351,-1.03125,2.75689983368,0.141499996185,0.401450008154,0.391399979591,-0.843449950218,0.707719922066,0.698966801167,-1.36520004272,0.410149991512,-0.324499994516,0.422699987888,-0.921399950981,1.0610499382,1.53450000286,0.487900018692,-0.315450012684,-0.691999971867,-0.316799998283,-2.09165000916,-0.784782111645,-0.875278174877,-0.200100004673,0.036350004375,0.034500002861,0.879399955273,1.34895372391,0.85420447588,-0.343250006437,-0.294750005007,-0.104349993169
3553,-0.613217771053,-0.401431500912,-1.11428618431,-0.294534027576,0.401199996471,0.0313500165939,0.248299986124,0.952950000763,0.000800013542175,-0.301750004292,-0.697399973869,-0.147036224604,0.10147652775,-0.707161188126,-0.315848112106,0.401505202055,1.45120000839,0.336933344603,0.20843334496,0.256449997425,-0.219672665,-0.87105858326,-0.190699964762,1.27610003948,-0.906314253807,-0.504091620445,0.111649997532,0.292299985886,0.148299992085,-1.76465010643,0.387900024652,-0.859799981117,-1.07515001297,-0.564150035381,0.395559221506,-0.0207626521587,1.59999990463,-0.074000030756,0.903850018978,-0.477950006723,0.457200020552,0.622500002384,0.138199999928,-0.64929997921,-0.0281499996781,-0.408199995756,-0.229400008917,2.57344985008,0.279115915298,0.914503216743,0.44240000844,-0.902899980545,0.0131500065327,-0.538949966431,0.00135107338428,-0.473497211933,-0.00914999842644,0.20039999485,-0.449649989605
427,-0.203622996807,-0.510933756828,-0.587424457073,-0.152471035719,-0.0991000086069,-1.5013500452,-0.199550002813,-0.657149970531,-0.487199991941,-0.214200004935,-0.86755001545,-0.681282997131,-0.932885885239,-0.408227950335,0.385532706976,-0.0187176540494,0.128800004721,1.2906999588,-0.568233370781,0.245250016451,0.332941651344,-0.160448789597,-0.0324999988079,0.0736500024796,0.394534945488,-1.38520693779,-0.0865499973297,0.0636000037193,1.56375002861,-0.18995000422,-0.342449992895,-1.03439998627,-0.794900000095,0.418799996376,-0.630576014519,-0.85752761364,-0.484699994326,0.0237000007182,-0.290300011635,-0.910000026226,-1.93175005913,-0.690999984741,0.408199995756,0.0800999999046,0.993250012398,1.7908000946,-0.555499970913,0.624149978161,-0.13157966733,-0.298391014338,-0.854099988937,-2.19780015945,-0.918449997902,-1.64165008068,-0.592283129692,-0.08796351403,0.383000016212,-0.90474998951,-0.248400002718
5898,-0.051298096776,-0.0898045152426,-0.00213703932241,-0.624241232872,-0.429649978876,0.498450011015,0.208800002933,-0.419649988413,-0.671650052071,0.0254500210285,0.319900006056,0.0205978900194,0.81521910429,-0.764080524445,0.221663206816,-0.77919781208,-0.397200018167,0.329866677523,-0.901466667652,-0.00850000977516,0.499388247728,-0.00417705625296,0.184549987316,-2.07964992523,-0.161833047867,0.0730843394995,0.0480000004172,-0.149849995971,-0.868849992752,-1.92100000381,-0.542050004005,0.460649996996,0.476400017738,0.626950025558,0.113499671221,-0.750207066536,0.435750037432,0.0266000032425,0.144850000739,0.362049996853,-2.25810003281,0.551599979401,0.0639000013471,0.244900003076,0.227150008082,1.21375000477,-0.857599973679,0.642799973488,-0.844387233257,-1.61820673943,-0.686999976635,-0.721899986267,-0.427250027657,-0.40909999609,0.240650683641,-0.606547534466,0.262549996376,0.494399994612,-1.03789997101
23365,0.53967165947,-0.18618580699,0.781119406223,-0.0384635031223,0.575349986553,0.263049989939,-0.0474499985576,0.614249944687,-0.704100012779,-0.0433000028133,1.03434991837,0.352318584919,0.773330032825,-0.517904341221,1.59750807285,0.643146693707,2.67280006409,0.825233340263,0.111166670918,-0.224149987102,0.439563661814,0.0621249824762,0.672950029373,0.0917000174522,0.458167850971,0.199379354715,0.391599982977,0.0213499963284,0.830099999905,0.906899988651,-0.117100000381,0.774800002575,-0.407249987125,0.571850001812,-0.066100358963,0.390931636095,3.5218501091,0.639949977398,0.341499984264,0.00184999406338,1.67974996567,1.15869998932,1.51849997044,0.765799999237,-0.556400001049,-0.125950008631,-0.397499978542,-0.50594997406,-0.578245043755,-0.00519212335348,-0.472650021315,-0.300499975681,-0.561999976635,4.19285011292,0.176002979279,0.936885654926,-0.0494500026107,0.845049977303,-0.564300000668
6657,-0.114674024284,0.70369207859,0.346594244242,0.241549119353,0.556450009346,-0.143950000405,-0.223450005054,0.917350053787,0.563749969006,-0.730150043964,0.223349988461,-1.47531473637,-0.354800760746,-0.267496794462,0.790978908539,0.275404423475,1.58169996738,-0.00486665964127,0.152833327651,0.586950004101,-0.949175238609,-0.292689919472,0.668099999428,0.683099985123,-0.502011835575,-0.258280426264,0.351799994707,-0.0934500098228,0.191250011325,-1.6154999733,-0.633050024509,-0.664399981499,-0.396800011396,0.557950019836,0.0155935660005,1.00013768673,2.01604986191,-0.0261999964714,1.08564996719,-0.0895500183105,1.36469995975,-0.404249995947,0.491200000048,-0.676249980927,1.51835000515,0.674799978733,0.185849994421,1.38630008698,0.362057775259,1.57973909378,0.0794499963522,-0.207649990916,0.380100011826,-0.232400000095,-0.52750992775,0.639157652855,-0.0390500128269,-0.390900015831,0.261049985886
