rid,CPC003_HA1E_6H:BRD-A32349859-001-02-8:10,CPC003_HA1E_24H:BRD-A32349859-001-02-8:10,CPC003_HCC515_6H:BRD-A32349859-001-02-8:10,CPC003_HCC515_24H:BRD-A32349859-001-02-8:10,CPC003_PC3_6H:BRD-A32349859-001-02-8:10,CPC003_PC3_24H:BRD-A32349859-001-02-8:10,CPC003_VCAP_6H:BRD-A32349859-001-02-8:10,CPC003_VCAP_24H:BRD-A32349859-001-02-8:10
5720,-0.435000002384,-1.46615040302,-2.70134878159,0.595286667347,-1.00910806656,-0.527463853359,-0.513088047504,0.540149986744
466,-0.774699985981,-1.34468841553,-0.221206128597,0.2926902771,-0.272838145494,-0.0580160319805,-0.742302238941,-0.611600041389
6009,-1.30659997463,-1.13822686672,0.191079378128,0.437843114138,-0.70378267765,0.739045739174,-1.3770377636,-0.403899997473
2309,0.511500000954,1.44401800632,0.197827249765,0.11248190701,0.40508055687,-1.11537909508,-0.441116809845,0.114699989557
387,-0.496899992228,-2.08230543137,-0.262906759977,-0.447414457798,0.112037360668,-0.268609881401,-1.47180950642,0.134200006723
3553,0.0617500022054,0.542564451694,-0.324860870838,0.241002008319,-0.296393632889,-0.0508846640587,0.234296798706,-0.404149979353
427,0.461400032043,0.149188905954,0.0442579686642,-0.00586596876383,-0.0205468162894,0.496258020401,-0.428206145763,-0.206349998713
5898,-1.05765008926,-0.169496297836,-1.6184258461,-0.689176797867,-0.683708846569,0.724972546101,0.662766337395,-0.238450005651
23365,-1.45599997044,-2.08698654175,0.140260443091,-0.369423270226,1.11934661865,0.127841815352,-0.674071073532,0.416900008917
6657,0.722450017929,1.44233930111,-0.523739337921,-0.1936814785,-0.871995806694,0.287391662598,0.102001905441,-0.836400032043
5054,-0.985199987888,-1.63623654842,-0.574870347977,-0.366999030113,0.159122258425,-0.677579164505,0.0081555955112,0.245350003242
3108,1.17140007019,0.961860895157,-0.538729608059,-0.430743932724,-0.475553154945,-0.282686531544,-0.284040629864,0.0632999837399
1950,-0.567799985409,-0.392738044262,-0.680472314358,0.27268832922,-0.685539960861,0.0493082851171,0.340638458729,-0.262599974871
351,0.850250005722,1.90326392651,0.0620209872723,1.08788323402,-0.425781786442,0.0697271600366,0.704581856728,-0.235949993134
4846,-0.136649996042,1.28916060925,0.427960276604,0.0128288604319,-0.290110379457,0.0273660570383,0.139571338892,-1.60914993286
1452,-0.733399987221,-3.27723765373,-0.630932927132,-0.767025411129,-0.0219942163676,-0.29489788413,-0.185122728348,-0.802799999714
4776,0.0816000029445,-0.895565509796,-0.651082992554,0.160533860326,-0.883131921291,-0.081502020359,0.231328055263,-0.470149993896
6908,0.0674000009894,-0.361762523651,0.0857884585857,-0.890729129314,0.547909200191,0.325308263302,-0.908422112465,0.18734999001
672,-0.279050022364,-0.849565565586,-1.3702224493,-0.514197587967,-0.13029640913,0.536436140537,-0.168889135122,0.283149987459
5710,0.134049981833,-2.74474143982,0.199561104178,-0.427894741297,0.321531802416,0.126715898514,-0.271107673645,0.435250014067
2115,1.07710003853,1.45601165295,-0.273363888264,-0.582088112831,-0.227934941649,-0.127876251936,0.109648816288,-0.939700007439
7015,0.561550021172,2.36260247231,-0.637137949467,-0.0598889142275,-0.766736507416,0.886335611343,0.0661682263017,-0.72025001049
8726,-0.735700011253,0.241858810186,-0.827022492886,-0.67739713192,-0.450431287289,0.647315263748,-0.813183188438,1.92119991779
2185,0.713150024414,2.55024290085,-0.252526938915,0.243370324373,0.0857072919607,-0.00839884672314,0.173257797956,-0.195649981499
3315,-0.224249988794,-2.55131936073,1.33488965034,-0.324603140354,0.785075306892,-4.34776592255,-0.0589062049985,-0.36669999361
5289,1.36785006523,3.86024570465,-0.303086042404,-0.360039621592,-0.607646584511,1.3134636879,0.133556693792,0.123449996114
868,0.396450012922,0.130144521594,-0.414368897676,0.393354982138,0.630793333054,-0.00421886891127,0.144471690059,0.56685000658
1677,0.480400025845,3.31404876709,0.408081352711,-0.238079041243,-0.307274878025,-0.161493599415,0.288441717625,-0.998250007629
7043,0.454850018024,0.0886871740222,-0.380248248577,-0.723832011223,0.115839913487,0.398363769054,0.372890889645,-0.723799943924
5613,1.02620005608,0.60014218092,-0.68584394455,-0.387468159199,-0.319949060678,0.414115518332,0.684766769409,-0.0463500022888
595,-1.18569993973,-1.95107531548,-0.134104669094,-0.509401321411,0.391633719206,0.353120088577,-0.27925825119,-0.883750021458
4793,0.676299989223,-1.38828980923,0.0664562359452,-0.16361734271,-0.191710710526,-0.186614468694,3.06990027428,0.650349974632
2736,1.89470005035,1.30224537849,-0.289833784103,-0.554121911526,-0.607124567032,-0.567531704903,0.366845071316,-0.820900022984
5290,0.610100030899,2.74961233139,-1.25315546989,0.260410159826,0.245193764567,0.560650885105,-0.491459906101,-0.314750015736
6194,0.00034999998752,0.0113383866847,0.0,0.0,-0.568198025227,-0.148883849382,-0.0682957321405,0.0
1676,1.410400033,1.58882391453,-0.689908325672,-0.553080260754,-0.195556297898,-0.200756043196,-0.290448695421,-0.544100046158
23512,-2.39324998856,-0.995393395424,-0.545453369617,-0.113993547857,-0.249602168798,-0.174660012126,-0.358658969402,0.0682999938726
148022,-0.678750038147,-0.381382495165,-0.382259815931,-0.0899905264378,0.408624112606,-0.31252604723,-0.163806945086,0.387450039387
1906,-1.57150006294,-0.444017142057,-1.14408349991,0.470578312874,-0.788430988789,0.223368853331,0.183993443847,0.197249993682
8878,-0.963950037956,-2.46713733673,-0.642623126507,0.320445537567,-0.82559299469,-0.171044051647,-1.08771896362,0.804000020027
3091,-1.64740002155,-2.38015389442,-1.44720554352,-1.31222391129,-1.72485637665,0.306422054768,-0.651022195816,0.43440002203
5743,0.513949990273,-0.46484157443,-0.581557750702,-0.428075313568,3.46088957787,0.358382731676,0.16035592556,4.40269994736
5321,1.02074992657,1.67205655575,-0.785364627838,0.498807430267,-0.402330756187,0.437439829111,0.422355115414,-0.160850018263
4144,0.417349994183,0.302670657635,0.167144283652,-0.400410741568,-1.49331355095,-0.311316996813,-0.208550989628,-0.648949980736
1981,-0.428600013256,0.013133995235,-0.0131626687944,-0.743372440338,1.02615666389,-0.455007523298,-0.568267345428,1.26814997196
695,-0.996500015259,-0.977052211761,0.615705013275,-0.664273619652,0.454155802727,0.0277267545462,3.20888662338,-0.257799983025
10398,-1.82085001469,-4.57889413834,-0.105452701449,-0.596748054028,-0.817129135132,-0.0355232954025,0.405534505844,0.103450000286
5708,0.750850021839,-0.524208307266,-0.462545573711,0.21821975708,1.35138058662,0.3880828619,0.106588453054,0.111199997365
1213,-1.54579997063,-1.84767854214,0.641365587711,0.866184532642,0.952448129654,0.380688011646,-0.264440327883,0.125800013542
226,-1.76974999905,-3.89757418633,0.215902402997,0.127881407738,-0.134096994996,-0.161373019218,-0.556108832359,0.829999983311
6777,-0.801599979401,0.153135851026,-0.165054306388,-0.422098815441,0.247216209769,-0.482142180204,0.127161294222,0.424449980259
2113,-0.0293000042439,0.261518061161,-0.449282228947,-1.16193282604,0.244951680303,-0.373728841543,0.610504388809,-0.740350008011
3329,-1.17024993896,-1.54580140114,1.11474847794,-0.538606107235,-0.994891047478,-0.781418919563,-0.865761637688,-0.406700015068
