rid,CPC005_A375_6H:BRD-K95655893-001-01-0:10,CPC005_A375_24H:BRD-K95655893-001-01-0:10,CPC005_A549_6H:BRD-K95655893-001-01-0:10,CPC005_A549_24H:BRD-K95655893-001-01-0:10,CPC005_HA1E_6H:BRD-K95655893-001-01-0:10,CPC005_HA1E_24H:BRD-K95655893-001-01-0:10,CPC005_HCC515_6H:BRD-K95655893-001-01-0:10,CPC005_HT29_6H:BRD-K95655893-001-01-0:10,CPC005_HT29_24H:BRD-K95655893-001-01-0:10,CPC005_MCF7_24H:BRD-K95655893-001-01-0:10,CPC005_MCF7_6H:BRD-K95655893-001-01-0:10,CPC005_PC3_6H:BRD-K95655893-001-01-0:10,CPC005_PC3_24H:BRD-K95655893-001-01-0:10,CPC005_VCAP_6H:BRD-K95655893-001-01-0:10,CPC005_VCAP_24H:BRD-K95655893-001-01-0:10
5720,-0.191756308079,-1.9136775732,0.196113049984,-2.06053757668,0.780799984932,0.259388923645,-0.116050004959,0.999815583229,0.787037730217,0.925399959087,-0.104788474739,0.855735301971,0.189935296774,-0.0762431770563,-0.58527547121
466,-0.231075048447,-0.740614116192,-0.0647662580013,-1.6247177124,0.989449977875,-0.401041090488,-0.326049983501,0.663688898087,-0.487311124802,-2.13536143303,-0.15069642663,-0.149978086352,0.207904517651,0.0891139507294,-0.484193533659
6009,-0.711384952068,0.487063109875,-0.216756552458,-1.72608351707,0.199499994516,-0.152000457048,-0.565850019455,0.708475232124,-0.455469310284,0.221195548773,-0.474693983793,-0.0904276669025,0.810278058052,-0.068706959486,1.4249355793
2309,-0.0899946987629,-0.374548465014,-0.813730657101,1.03228545189,0.234399989247,0.614620089531,-0.246749997139,-0.680177927017,-2.03096008301,-0.020530005917,-1.2318572998,0.313953876495,1.4339402914,-0.114264070988,-0.762281656265
387,0.103631742299,-1.03458786011,0.408876240253,-0.168891772628,1.20724999905,0.158227622509,0.27120000124,0.663373708725,0.0661846101284,-1.76112759113,0.245742887259,-0.461487919092,-0.397287994623,0.458039999008,-0.850776433945
3553,-0.206816196442,2.6578271389,-0.530987024307,-0.0832514241338,-0.326549977064,0.304573833942,-0.24809999764,-0.338329970837,-0.858527183533,0.402404606342,-0.566517293453,1.29292452335,6.1346282959,0.690326154232,0.619260787964
427,-0.138468682766,0.0918380320072,-0.553028941154,-2.23842215538,0.144800007343,0.244563102722,-0.0412999987602,0.407088547945,-0.387991607189,-0.217760056257,0.217606574297,0.356161296368,-1.04007267952,0.36345025897,0.0970534160733
5898,0.715210974216,2.67151165009,0.0695826411247,1.00446295738,0.969999969006,-0.122693493962,0.98835003376,0.186388850212,0.661842703819,0.736476004124,0.553206682205,0.0528146773577,0.987073421478,0.0956218838692,0.273009300232
23365,0.328460425138,-0.544567584991,0.290137112141,0.322802066803,-0.322450011969,-0.633949935436,-0.651449978352,-0.163272634149,0.443262964487,0.310652047396,-0.088300973177,-0.16320630908,-0.317088246346,1.28405499458,-0.362994968891
6657,-1.31256210804,-1.79865908623,0.289246946573,-1.43675851822,-0.633849978447,0.711834013462,-1.05879998207,-0.299014121294,-0.435667276382,0.439200907946,-0.49410161376,-0.473313093185,0.641481637955,1.32934069633,0.0264384634793
5054,-0.429198503494,-0.402744412422,0.365431815386,3.62189865112,-0.87399995327,-1.50928592682,0.452950000763,-0.0993817746639,-0.406666994095,0.440044045448,0.2965477705,-0.50170648098,-3.32663798332,-0.388690650463,0.556341648102
3108,-0.273703157902,-1.18578279018,0.700655221939,-0.804377555847,0.521700024605,-1.01273608208,-0.173000007868,-0.243220895529,-0.0117657780647,0.0373008623719,-0.411586463451,-0.606869161129,-0.215907379985,0.189729318023,0.106679961085
1950,-0.457937479019,-0.140324920416,-0.272468358278,0.422397404909,-1.04865002632,-0.494584619999,0.837599992752,-1.30062937737,0.498771727085,-0.467027336359,-0.487283498049,-0.187539860606,-0.207686454058,-0.260339915752,0.762079358101
351,-0.358602106571,-1.18653655052,-0.311256676912,0.01749432832,-0.202700003982,1.08997392654,-0.170650005341,-0.491821587086,-0.304431915283,0.638158559799,-0.698649466038,-0.379198074341,-1.10986983776,-0.548708856106,-0.251776784658
4846,0.632366657257,-1.54957008362,-0.231433644891,-0.477749854326,0.422600001097,0.456321656704,0.0694999992847,0.126207739115,0.583218634129,-0.13579235971,-0.175746142864,-0.184790760279,0.211407244205,0.234683349729,0.793338656425
1452,-0.546997904778,2.53075265884,-0.313457250595,0.751031279564,-1.37670004368,0.247086495161,0.214400023222,-0.218804910779,0.569640100002,0.419223546982,-0.746110379696,0.375490814447,0.988786220551,0.0368301272392,0.154111206532
4776,0.151833042502,0.305372297764,-0.143661022186,-0.34294885397,-0.339199990034,0.0384679958224,-0.721750020981,-0.562181472778,-1.39957106113,-0.0664820075035,-0.176375702024,0.00975131988525,0.3223541677,1.01138103008,0.318117141724
6908,-0.0282242335379,0.695376694202,0.442990660667,-0.169443130493,-0.366850018501,0.784788608551,0.0155500005931,0.435871839523,-0.161065340042,-1.25321388245,0.0307901315391,0.516906678677,-0.550532579422,0.06198130548,0.572499155998
672,0.206194847822,-1.66094529629,0.497605383396,-2.03005957603,-0.181749999523,0.589555084705,0.027999997139,0.30649459362,0.396993756294,-3.00256299973,-0.124058477581,0.474996685982,-1.1518239975,1.09420347214,1.80388975143
5710,-0.145606964827,2.45359396935,0.699426352978,2.88333368301,0.180450007319,0.702687382698,0.804650008678,0.0252281874418,2.01063323021,1.64717876911,-0.238520205021,0.505112886429,-0.695365905762,0.560250401497,0.478133380413
2115,-0.335895121098,-1.03143548965,-0.0133680701256,-0.947283625603,0.34500002861,-1.42463970184,0.655200004578,-0.134983941913,-0.299285382032,-0.563116431236,0.891963481903,0.0396284908056,-1.73618006706,1.5003323555,1.3109588623
7015,-0.474059760571,-0.16737690568,-1.43079257011,2.39628314972,-0.561599969864,-0.208214908838,0.0226500034332,-0.462258219719,-0.482424646616,1.37161183357,-0.0343395210803,-0.227400839329,0.450156629086,0.677629351616,0.265597760677
8726,-0.532477140427,-0.26778036356,-1.64107143879,-0.614658415318,-0.557799994946,0.466395139694,2.15820002556,0.012730397284,-0.459558308125,-4.25831651688,0.0805188268423,-0.327077031136,-1.25056004524,0.0496203899384,-0.487522780895
2185,-0.398642152548,0.0314675867558,-0.331892967224,-0.876249969006,-1.85769999027,-0.572041094303,-0.378450006247,-0.0693820714951,-0.218905895948,0.126032441854,0.310579806566,-0.166803300381,0.0783922299743,0.991952896118,0.663034200668
3315,-0.621811032295,0.353317797184,0.872854590416,1.61486959457,2.18140006065,0.194723680615,-0.505499958992,0.0213474929333,-0.209899842739,0.568128943443,-0.641929447651,-0.167790025473,-0.0946234166622,0.0164592266083,2.70473313332
5289,-0.318609297276,0.82865780592,-0.418462216854,-0.188697218895,0.666949987411,0.251606345177,-0.559900045395,-0.290010094643,-0.131666272879,0.988478541374,-1.21263933182,-0.815390706062,0.156062364578,1.0480556488,0.272747933865
868,-0.527815341949,2.63827133179,-0.139006257057,1.16728520393,0.0354000031948,0.0976074188948,-0.462199985981,0.997887790203,1.69799137115,1.13061606884,-0.190080359578,0.249154835939,1.491746068,0.801818728447,-0.836368083954
1677,0.292119890451,0.609601259232,-0.270546793938,0.122097663581,-0.479099988937,-0.0128675848246,-1.10679996014,-0.242615967989,0.440974473953,0.9144115448,0.62246131897,0.481776684523,0.55664139986,0.226906523108,0.254401028156
7043,-0.434268146753,1.08122336864,-0.011447429657,0.953104496002,-0.105749994516,0.17242205143,-0.239049986005,-0.78117454052,-0.293192118406,0.387467801571,0.0762687921524,0.15603864193,-0.00182318780571,1.50833165646,-0.0084073394537
5613,0.235374435782,1.20731914043,-0.782183289528,0.587040245533,-2.32504987717,-0.595305919647,-0.422600001097,0.0226836055517,-1.21898722649,2.4287981987,0.394881427288,-0.760300397873,0.818675518036,0.467470437288,0.291127204895
595,0.965915799141,1.34004354477,0.00103640556335,2.07254528999,0.0418500006199,-0.278179198503,-0.711349964142,0.459504663944,-0.0899066030979,-0.867706179619,-0.30852663517,0.312938064337,0.138983339071,0.558794438839,0.50536698103
4793,0.634321093559,1.81156396866,0.485102444887,1.64766526222,0.202000007033,-0.556795954704,-0.204150006175,-0.385580182076,1.78860449791,2.03241634369,0.211297109723,-0.402235001326,0.756593227386,0.998830080032,0.574562549591
2736,-0.132375210524,0.337694257498,0.29893809557,-0.103661693633,0.517050027847,-0.367108404636,0.538399994373,-0.203173339367,-0.907262146473,0.528060376644,-0.533117115498,0.398779779673,0.135646998882,1.37798964977,0.725429058075
5290,0.0884325653315,0.855063438416,-0.33921739459,-0.124384231865,-0.894299983978,-0.480851948261,0.453750014305,-0.0138680636883,-0.765013754368,1.27856302261,0.00550121627748,-0.780810296535,0.597319185734,-0.403544068336,0.0313016474247
6194,-0.306897044182,-0.000463317905087,-0.973858892918,-1.23516833782,0.0,-0.331323474646,-0.578400015831,-0.546197414398,-2.55335426331,-0.713804781437,-0.032918009907,-0.130693286657,-0.229025825858,-0.258168816566,-0.155843690038
1676,-0.00749906897545,-0.213575273752,-0.644190788269,0.348012000322,-0.433500021696,-0.060613244772,0.8083999753,0.233652800322,-1.02685189247,-0.0393290817738,0.358481884003,-0.390759348869,-0.15519054234,0.499202668667,0.48228007555
23512,0.342064142227,-1.87695074081,0.138205170631,0.371415764093,0.171849995852,0.544067144394,-0.43005001545,-0.186660960317,-0.401765346527,-1.03560733795,0.161175772548,-0.353154718876,-0.983221173286,0.116946086287,-0.170385047793
