rid,DOS050_HT29_24H:BRD-K40813780-001-01-7:5,DOS050_MCF7_24H:BRD-K40813780-001-01-7:5,DOS050_PC3_24H:BRD-K40813780-001-01-7:5
5720,-1.97389996052,-0.364600002766,0.523849964142
466,0.186900004745,-0.467949986458,-1.57295000553
6009,-0.946300029755,0.932649970055,1.00999999046
2309,-0.975300014019,0.0477000027895,1.61249995232
387,1.20860004425,0.65909999609,0.417600005865
3553,-0.574199974537,0.64384996891,-1.19075000286
427,0.802900016308,-1.63019990921,-0.422850012779
5898,-0.745800018311,-1.13580000401,-0.208550006151
23365,0.877799987793,0.600749969482,0.747250020504
6657,0.0878999978304,1.54834997654,0.791200041771
5054,0.479000002146,0.256449997425,-0.032950013876
3108,-1.38069999218,-0.329349994659,3.08015012741
1950,1.34379994869,0.109899997711,0.461700022221
351,0.0,-1.54114997387,1.54264998436
4846,-0.194299995899,0.805350005627,-0.899749994278
1452,-2.24539995193,0.328449994326,-0.538850009441
4776,0.223600000143,1.23995006084,0.0956999957561
6908,-0.925000011921,-0.851599931717,0.0335000008345
672,-1.28229999542,-1.1984000206,-1.2853000164
5710,-0.58060002327,-1.24969995022,0.819599986076
2115,-0.655399978161,0.25364997983,-1.42729997635
7015,0.512499988079,0.66219997406,0.644100010395
8726,-0.926500022411,-0.841299951077,-0.81844997406
2185,0.598800003529,1.46255004406,1.05044996738
3315,-0.473699986935,-3.45475006104,1.40694999695
5289,-0.191899999976,-0.0258999764919,-0.00254997611046
868,0.799399971962,0.082850009203,1.36689996719
1677,1.40719997883,-0.640799999237,-0.277099996805
7043,0.255600005388,1.79844999313,2.10940003395
5613,-0.811600029469,0.356050014496,0.197900012136
595,-0.647899985313,-0.0656000003219,-1.12835001945
4793,0.0922999978065,0.145149990916,0.265099972486
2736,-0.148200005293,1.68580007553,0.28749999404
5290,0.774900019169,1.20549988747,1.16474997997
6194,0.0,-2.93099999428,0.21684999764
1676,0.412999987602,1.23429989815,-0.07025000453
23512,-0.744599997997,-1.25180006027,-0.695999979973
148022,0.707499980927,0.40159997344,-0.254850000143
1906,3.52069997787,0.755049943924,-0.518250048161
8878,0.212799996138,-0.452650010586,0.290300011635
3091,-1.16970002651,-0.514649987221,-1.55449998379
5743,-0.164800003171,0.440400004387,-1.08870005608
5321,0.779699981213,-0.141099989414,-0.876600027084
4144,-1.94330000877,-0.445899993181,-0.459799975157
1981,0.0883999988437,-1.96855008602,0.847299993038
695,0.333499997854,-0.650999963284,2.59590005875
10398,0.421000003815,0.217749997973,-1.23874998093
5708,-0.0482000000775,0.559350013733,-0.549900054932
1213,0.150700002909,-0.0705499947071,0.373699992895
226,-1.10020005703,-1.6126999855,-1.5746999979
6777,7.58309984207,1.9578499794,-0.0799999833107
2113,-0.814199984074,-0.00685000419617,0.303200006485
3329,-0.757000029087,-0.68180000782,-0.292600005865
1050,-0.637199997902,0.689949989319,-0.648750007153
9491,1.51779997349,0.859049975872,0.131700009108
22926,1.03380000591,0.43489998579,0.184400007129
5899,0.452199995518,0.03615000844,-0.518800020218
5467,-0.4700999856,2.81199979782,0.9632999897
6774,0.7825999856,0.0689499974251,1.43435001373
1788,-0.612900018692,1.14104998112,0.146249994636
5921,0.0736000016332,1.30639994144,0.0282999873161
5721,-1.26699995995,-0.878449976444,-0.240900009871
2263,-0.975000023842,0.167249977589,-0.275449991226
808,1.24109995365,1.23035001755,1.05589997768
30001,0.259799987078,2.61314988136,-0.532000005245
348,-1.24380004406,0.80680000782,0.0928499922156
30849,1.13870000839,-1.55920004845,-1.9498000145
1454,-2.35540008545,0.02349999547,-0.463249981403
