rid,CPC001_HA1E_6H:BRD-A45140972-060-02-4:10,CPC001_HA1E_24H:BRD-A45140972-060-02-4:10,CPC001_HCC515_6H:BRD-A45140972-060-02-4:10,CPC001_HCC515_24H:BRD-A45140972-060-02-4:10,CPC001_PC3_6H:BRD-A45140972-060-02-4:10,CPC001_PC3_24H:BRD-A45140972-060-02-4:10,CPC001_VCAP_6H:BRD-A45140972-060-02-4:10,CPC001_VCAP_24H:BRD-A45140972-060-02-4:10,CPC017_A375_6H:BRD-A45140972-060-02-4:10,CPC017_A549_6H:BRD-A45140972-060-02-4:10,CPC017_A549_24H:BRD-A45140972-060-02-4:10,CPC017_ASC_24H:BRD-A45140972-060-02-4:10,CPC017_HEPG2_6H:BRD-A45140972-060-02-4:10,CPC017_HT29_6H:BRD-A45140972-060-02-4:10,CPC017_MCF7_6H:BRD-A45140972-060-02-4:10,CPC017_MCF7_24H:BRD-A45140972-060-02-4:10,CPD002_MCF7_24H:BRD-A45140972-060-06-5:10,CPC017_NPC_24H:BRD-A45140972-060-02-4:10,CPC017_PHH_24H:BRD-A45140972-060-02-4:10,CPC017_SKB_24H:BRD-A45140972-060-02-4:10,CPD002_MCF7_6H:BRD-A45140972-060-06-5:10,CPD002_PC3_6H:BRD-A45140972-060-06-5:10,CPD002_PC3_24H:BRD-A45140972-060-06-5:10
5054,-0.324548691511,-0.45757329464,-0.402900010347,-1.23213553429,-0.297003149986,0.0194818601012,0.124972954392,0.00220842426643,0.556949973106,0.363774359226,-0.355321764946,0.0616892203689,-0.0669934004545,0.541715562344,0.191944956779,-0.0530652478337,-0.521448135376,-0.67995506525,-0.473538637161,0.74975001812,-0.350332856178,-0.387193769217,-0.314563930035
3108,-1.24278187752,0.146046847105,-0.323000013828,-0.561390995979,0.198661237955,0.531554043293,0.145662650466,0.0889547243714,0.121349990368,-1.03856670856,-0.347681879997,-0.0318805351853,-0.178849056363,-0.662989377975,-0.088349275291,0.16860884428,0.0147580057383,4.51970386505,-0.0305977761745,-0.408900022507,-0.329894393682,-0.767408192158,0.259833216667
1950,0.590393662453,1.41531872749,-0.702650010586,0.570976495743,0.461736291647,-0.616102874279,-0.56068277359,-0.569236814976,0.23480001092,0.202001586556,-0.182109251618,0.465224772692,0.0953070744872,1.29812097549,0.353964149952,-9.67048108578e-05,-0.733003735542,0.806785702705,0.412372708321,-0.497749984264,-0.311766922474,0.433217585087,0.157821893692
351,0.600809335709,0.990339577198,-0.639750003815,0.355746030807,0.122742563486,0.26260855794,-0.22876855731,-0.0896924063563,0.0,0.74958884716,0.410463929176,0.643380641937,0.557536125183,1.01412642002,0.177771866322,0.232868239284,-0.164579242468,-0.609363794327,-0.0408295765519,-0.648850023746,0.403129905462,-0.195523649454,0.442629516125
4846,0.34973347187,-0.221492022276,0.0311000049114,-0.265425026417,-0.44043648243,-0.47410646081,-0.652173876762,0.364422917366,0.998700022697,-0.329360216856,0.109720177948,0.601975977421,0.180901348591,-0.92671585083,0.245043098927,0.000465176999569,-1.11232709885,-0.263155668974,0.513367056847,-0.489350020885,-1.12487208843,-0.0932777225971,0.107019789517
1452,0.278379797935,1.37358808517,-0.0911999940872,0.63533449173,0.0643884167075,0.344329953194,0.475002199411,0.43658798933,0.642300009727,-0.255694001913,0.319094091654,0.273973464966,0.355438053608,-0.459701746702,-0.328267097473,0.369952201843,1.08797645569,-0.241108298302,-0.973710298538,0.717900037766,0.254013210535,-0.243340730667,2.51478147507
4776,-0.564869880676,0.603364408016,-1.42884993553,0.175344094634,0.426676243544,-0.094048500061,-1.18220984936,-0.524807989597,0.987049996853,0.653654456139,1.5183031559,0.108981415629,0.622869491577,1.58439362049,1.27188777924,-0.363525003195,-0.551350593567,0.966820061207,0.892254889011,0.138399988413,-1.06841778755,-0.118687324226,-0.220449760556
6908,-0.691072583199,0.794082283974,0.0601500123739,-0.849109470844,-0.168602764606,-0.16487801075,0.992385625839,0.344651728868,-0.397000014782,-0.695036709309,-0.396098434925,-0.841411709785,-0.216416224837,-1.00039088726,0.287328898907,1.16274106503,0.311423957348,-0.178447365761,-0.472008943558,0.0711500048637,0.874527573586,0.368650823832,-0.379748791456
672,-0.834258139133,-0.0880725830793,-0.404300004244,0.151477739215,0.0327113643289,0.752001047134,1.65779829025,0.865271091461,0.704850018024,0.795289814472,-0.29790404439,-0.204035952687,-0.602033674717,-0.226123183966,0.190135195851,0.119911730289,0.594628214836,-1.20683562756,0.620618164539,-0.0336999893188,0.123657338321,2.1210641861,-1.21624279022
5710,-0.362773895264,-0.347868680954,0.905599951744,0.113442271948,0.0911695361137,-0.437643110752,-0.420618355274,-0.151764780283,-0.233950003982,0.142895847559,-0.00102738291025,-0.472838997841,0.441951930523,-1.59693026543,1.13012242317,0.209561049938,-0.35551905632,-1.4679749012,0.147848084569,0.220849990845,0.43074002862,-0.726959645748,0.114786073565
2115,-0.656836211681,0.226198926568,-0.260250002146,-0.877182364464,0.50359660387,0.0164430588484,-0.706084609032,-0.249135226011,0.902199983597,-0.138941973448,0.516023337841,-0.749348580837,-0.727448105812,0.0719851106405,-0.355343282223,-0.253801882267,-0.738589286804,-0.896188080311,0.804936289787,0.509400010109,0.717065691948,0.849331378937,-0.0054619461298
7015,-0.337060064077,0.268475145102,-0.896399974823,0.345535457134,-0.223421901464,0.712468385696,-0.725189447403,-0.318837106228,0.482299983501,0.489393025637,0.877907335758,0.167939782143,0.536826431751,0.914358198643,0.0580604486167,-0.280982613564,-0.693798005581,2.88260149956,0.745507001877,0.00635004043579,-0.305665850639,-0.0960718467832,-0.71802842617
8726,-0.968742489815,-1.07146131992,-0.177199989557,-0.323331862688,-0.0802338793874,0.337612718344,0.27996841073,0.104132696986,-0.436950027943,0.695872664452,-0.67817145586,-0.219909787178,-0.462664783001,-0.45965257287,-0.196521475911,0.3053612113,0.552943229675,3.88057041168,-0.29593783617,0.269199997187,-0.371222525835,-0.259982138872,-1.3485006094
2185,0.838544726372,-0.0199750363827,-0.636849999428,-0.207656413317,-0.266628295183,0.701177358627,-0.982326388359,-0.693824410439,0.442699998617,0.441699624062,0.350529879332,-0.0648579075933,0.363498866558,1.05900943279,0.129473552108,-0.194939985871,-0.0138512253761,0.699844896793,1.15992712975,-0.342600017786,0.0074126496911,0.379918366671,0.466481864452
3315,0.0698241144419,-0.524615108967,0.122299998999,0.301066637039,0.0983461737633,0.122834831476,-0.557580709457,0.81403362751,-0.735700011253,0.0631540641189,-0.590874791145,0.184945613146,-0.020582832396,-1.34237504005,-0.0564311221242,0.418785095215,0.380857855082,0.121002435684,0.663208246231,0.360700011253,0.879348814487,-0.848558068275,-0.552402257919
5289,-0.393613874912,-0.0493851006031,-0.326249986887,-1.53758943081,-0.404893815517,-0.0880136191845,-1.62770986557,-0.46534126997,0.245849996805,0.046817664057,0.329128175974,-0.149178758264,0.433283120394,0.0400751680136,-0.1219708547,0.654473900795,-0.576623976231,1.52751064301,-0.407859891653,0.0671499967575,0.367234915495,-0.38726067543,-0.989137232304
868,0.827546298504,1.21908926964,-0.652899980545,-0.103227421641,-0.0891255065799,0.367488056421,-0.238584920764,-0.305320203304,-0.256350010633,0.39375436306,-0.19169037044,-0.263966500759,0.195848762989,-0.72187769413,0.532404124737,-0.187704607844,0.379840612411,-0.196703642607,1.60364556313,-0.544799983501,2.43890762329,0.16448263824,1.3158377409
1677,0.62998175621,0.409177899361,-0.892400026321,0.808856964111,-0.646375715733,-0.129333525896,-0.606351315975,-0.759830713272,0.431199997663,0.541163802147,0.390595108271,0.264639794827,-0.265588790178,1.06932151318,-0.0276495963335,0.832550406456,-0.191108539701,1.31935620308,0.261789858341,-1.01104998589,4.99817371368,3.79504156113,-0.440482527018
7043,0.112419880927,-0.254249453545,0.381899982691,-0.975793123245,-1.07711863518,0.125503093004,-0.644431889057,-0.657993555069,1.0759999752,0.3237003088,1.68732273579,0.0470417588949,0.282086580992,0.747538685799,0.547845244408,-0.0378447435796,0.215214058757,0.530502915382,0.701201677322,-0.207400009036,-0.0391106344759,0.519487380981,-0.221103727818
5613,0.594223558903,-0.73272395134,-0.038899987936,-0.258614093065,-0.858512759209,-0.0248648487031,-0.791859030724,-0.162749916315,0.101600006223,0.633570849895,0.121502883732,-0.0940251350403,0.121219292283,0.980133831501,-0.00086641474627,-0.381718456745,0.275712430477,0.0728311091661,0.741630733013,-0.0372500009835,0.211642533541,1.43032932281,-0.92319393158
595,-0.871926009655,-0.111088946462,1.00590002537,0.273688852787,0.321045458317,0.272500991821,0.625124573708,0.846575856209,-0.0759999752045,-0.720044255257,-1.1107943058,0.116239130497,-0.285207122564,-0.548011958599,0.115880139172,-0.754380583763,-0.722685694695,-0.967422783375,0.231230378151,-0.254199981689,0.0886071026325,-0.823792815208,-1.55018973351
4793,-0.184260740876,0.0690137147903,-1.15575003624,1.26848530769,0.171516180038,-0.190230071545,0.0169784165919,-0.0483711585402,0.44089999795,-0.442626625299,-0.654953122139,0.421656370163,-0.4098533988,-0.336897552013,-0.35386839509,0.425032943487,0.114086419344,-0.333723545074,0.0610195398331,-0.794049978256,5.6299161911,3.44580698013,0.255920052528
2736,-0.0370447933674,0.0952548235655,-0.533299982548,0.107036367059,0.0841257944703,0.628848791122,-0.689041793346,-0.396492213011,0.709150016308,0.00727795436978,-0.219852209091,0.11143091321,-0.0399167239666,0.668233036995,0.595326602459,-0.448537409306,0.094349861145,-0.0885517448187,0.421029925346,-0.527099967003,1.14773464203,0.400947868824,0.358788847923
5290,0.526816308498,0.120816230774,-0.864349961281,-0.155993640423,0.0389793477952,0.558118999004,-0.657929182053,-0.7092872262,-0.959849953651,0.470973134041,0.496837586164,1.19702517986,0.508355379105,0.697575628757,-0.419053137302,-0.677570998669,-0.351564764977,0.679379820824,0.563469529152,-0.0731500014663,-0.762896537781,0.463328033686,0.753216207027
6194,-0.164571419358,-0.156854256988,0.0,-0.113225713372,-0.0422774925828,0.0824720263481,0.0259560123086,-0.0692107155919,-0.170299991965,0.074970677495,-0.321059554815,0.0,0.446814864874,-0.544983685017,0.298267751932,0.540026247501,0.263635575771,-0.0951203331351,-0.00399038242176,0.00034999998752,1.43193340302,0.258198022842,1.60694718361
1676,1.06140851974,-0.477186262608,-0.476249992847,-0.0354191511869,-0.166437387466,0.608206987381,-1.0465618372,-0.410576045513,0.710299968719,0.53187918663,0.355002224445,0.448509246111,0.585234045982,1.1109880209,-0.35807672143,-0.242469325662,0.150644987822,0.638505160809,1.19311702251,0.303750008345,-0.656641721725,-0.470771968365,-0.186368063092
23512,-0.497462421656,-2.5108795166,-3.5922498703,0.110181897879,-1.98552918434,0.126115247607,0.69051104784,0.317504584789,0.504799962044,0.488191962242,-0.947199463844,0.358437627554,0.674226284027,-0.288064718246,0.625670611858,0.308839052916,-0.0426940321922,-0.609209537506,0.858819961548,0.112099997699,0.384930998087,-0.792210102081,-1.25143277645
148022,-0.372921347618,-0.167973563075,-0.233900040388,-0.069421261549,-0.12486179173,-0.762859940529,0.790144443512,0.61834859848,0.636950016022,-0.21071600914,0.872473120689,0.336264848709,0.460714787245,-0.898771941662,0.447268754244,0.0822166278958,-0.200083434582,0.788997232914,0.603157222271,-0.672950029373,-0.128297075629,-0.711369156837,-0.420209348202
1906,0.290612220764,1.02879166603,-1.18190002441,0.471935331821,-0.797930002213,0.649743616581,-0.226395130157,-0.165474653244,-1.30479991436,0.410333603621,0.501963615417,0.1937854141,0.659559190273,0.651090681553,0.369789600372,-0.62012732029,0.270997047424,1.25776982307,0.614826142788,-0.129199981689,-0.0195451304317,-1.80024933815,-0.0985079109669
8878,-2.52864480019,-1.13485121727,-0.0972500145435,0.496227622032,-0.0406784564257,-0.727104246616,0.911824941635,-0.228148937225,-1.11579990387,0.0686416476965,-0.209405601025,0.116981491446,-0.0435775592923,-2.39609718323,1.99808681011,-0.554260671139,-1.1492472887,0.228095412254,0.120782241225,0.0579999983311,0.311357557774,-0.971233844757,0.243238478899
3091,0.393036544323,0.7386302948,-1.89935004711,0.0294765532017,-1.08699023724,0.117651030421,-1.31112992764,-0.347397267818,0.231849998236,-0.0207951180637,1.04749751091,0.356459915638,0.224175542593,-0.0223692171276,0.643941998482,-0.154262959957,0.418961256742,0.00881982594728,-0.387173384428,1.30034995079,-0.88617426157,0.225465297699,1.51732254028
5743,-0.644645512104,0.122638911009,-0.0304499864578,1.19919753075,1.80972886086,-0.0223507173359,1.02829086781,-1.11421966553,-0.355949997902,0.0988252609968,-0.357218950987,0.559103131294,0.400532335043,0.410939157009,-0.0235977396369,0.303092002869,-0.274657070637,0.741355776787,1.43223524094,0.168950006366,4.97719144821,0.0580406188965,-0.378769040108
5321,0.600196301937,0.204204797745,-0.429700016975,0.00104463845491,-0.551543831825,0.822864055634,-0.952504277229,-0.655098080635,-0.409150004387,0.736969172955,0.374612569809,0.109463833272,0.831537723541,1.19335317612,-0.451766639948,-1.47915053368,-0.0241689421237,0.754394292831,0.120723515749,-0.166150003672,-0.351157397032,0.00487331300974,-0.246971070766
4144,0.104762390256,0.185902222991,-0.662299990654,-0.583065211773,0.163248792291,-0.558697760105,-0.595194935799,0.261188596487,0.202099993825,-3.55702710152,0.648599326611,-0.319588154554,0.333701878786,0.473395466805,0.292645990849,-0.248335570097,0.142208829522,0.177736848593,-0.120628297329,-0.25229999423,-0.135875418782,-0.741575062275,0.434890449047
1981,1.22696447372,0.0102874115109,0.397049993277,0.479451656342,0.176353663206,-0.446233659983,-0.862387418747,0.443989694118,0.585099995136,0.330335706472,-0.402698218822,0.0463598631322,0.0701804235578,-0.696751832962,0.445888489485,0.257879078388,0.0948391705751,0.0364310145378,0.659424483776,-0.372449994087,-1.28882646561,0.732266664505,-0.730831623077
695,1.24124741554,-0.547777235508,0.124300003052,0.188720822334,-0.255504280329,0.0335921049118,-0.867826282978,-0.0884475260973,0.501150012016,-0.197785586119,-0.260150492191,0.309665560722,-0.706451952457,0.201698839664,-0.208005547523,0.374374002218,-0.0226035490632,-0.749196350574,1.08171105385,-1.13594996929,0.102856367826,0.637500166893,0.0763969421387
10398,0.227349042892,0.44702476263,-0.0919499993324,0.718955755234,0.491286098957,0.316437751055,-0.038460124284,-0.611624896526,0.615700006485,0.380492448807,0.479987621307,0.0451001748443,-0.169703304768,0.942357480526,-0.0467019453645,2.15480685234,0.272904515266,-0.0857116058469,0.125937908888,0.712450027466,-0.252663046122,0.918867528439,-0.552707970142
5708,0.50735861063,-1.07117128372,-0.0976499915123,0.0855896100402,0.410684168339,-0.558260321617,0.890522956848,0.397470057011,5.00082969666e-05,1.25871741772,-0.325714826584,-0.247720479965,0.0359217226505,0.58935302496,-0.506601810455,-0.255838274956,-0.839919924736,0.530531466007,0.44295617938,0.0507500171661,-0.703908085823,-0.529653549194,-1.84569835663
1213,-1.07807993889,-0.21392826736,0.241349995136,-0.139903306961,-0.431912571192,-1.05076217651,0.529373705387,0.232064053416,-0.554600000381,0.484178960323,-0.328038454056,0.20262029767,0.907191872597,-0.435975521803,0.498981148005,-0.364816606045,-0.351454108953,-1.04752659798,-0.415759444237,-0.27380001545,0.426027387381,-0.966073572636,-2.00994944572
226,-0.839854121208,-0.270471692085,0.536000013351,-0.762984991074,0.0473947376013,-0.22799423337,-0.14461569488,-0.0413676127791,1.00160002708,-0.37223058939,-0.970774888992,0.00905900634825,-0.0148571133614,-0.583925008774,0.588010072708,0.310148000717,-0.725381433964,-0.704960942268,-0.196029603481,0.169449999928,0.382874518633,-0.999449014664,-1.67031764984
6777,-0.243883788586,-0.349458217621,-0.151250004768,-0.00010472536087,0.223455429077,-0.156144842505,-0.675109982491,-0.331961065531,-0.550000011921,-0.33233448863,0.0494381412864,0.488486886024,0.0119371712208,0.200716033578,-0.451232612133,1.49819123745,0.158061727881,0.247356802225,0.242574244738,-0.49644997716,0.0126471007243,-0.283284425735,-0.184184700251
2113,0.0308134555817,-0.833258390427,-0.0657000020146,0.211393475533,-0.723813772202,-0.492543250322,-0.459021091461,-0.80763822794,0.712499976158,0.35856077075,1.61858820915,0.148388087749,0.00643211603165,1.19819402695,0.789231836796,0.0139164887369,0.0158878266811,0.695359528065,0.652052402496,-0.708400011063,0.901171565056,0.82776260376,-0.192419111729
3329,-0.68051636219,0.152291789651,0.0120500028133,-0.572879493237,-0.866855978966,-0.220404446125,0.927053749561,0.478212207556,-1.14964997768,0.0922011733055,0.0961763262749,-0.195683836937,-0.417050242424,-0.690825045109,0.467172622681,0.178733378649,0.154612854123,-0.728476166725,-0.498206466436,0.391999989748,-0.456055790186,-0.0601548403502,-2.21854948997
1050,-0.422505646944,-0.152249917388,0.146949991584,0.218996971846,0.0986352264881,-0.15653437376,0.515959262848,0.432377547026,0.0241499841213,0.153982907534,-0.807186484337,0.365762859583,-0.229864373803,-1.10621714592,0.422845214605,0.114009723067,3.39887738228,3.19068288803,0.240433841944,-0.561550021172,-0.581981360912,3.43118667603,-1.00873363018
9491,0.187355130911,0.0269629321992,-0.613499999046,0.0987350195646,0.500618040562,0.855650007725,-0.960721492767,-0.038112051785,0.0599499940872,0.884084582329,0.708283543587,0.851038098335,0.782305538654,0.877398014069,0.325934112072,-0.373492449522,-0.0341715216637,0.564339280128,0.185602545738,-0.568050026894,-0.530545353889,-0.501686632633,-0.316148638725
22926,-0.773585438728,-0.279350221157,0.615249991417,-0.113808751106,0.79354172945,-0.249329596758,-0.791684031487,-0.413337856531,0.791400015354,-0.0556303113699,0.102063342929,0.102424636483,0.14201566577,-0.958685338497,-1.34721124172,-0.0939545929432,-0.00282437354326,0.838024437428,0.769670784473,0.499700009823,0.66100692749,0.134015381336,1.62967777252
5899,-0.0618679523468,-0.500191748142,-0.60514998436,-0.892250001431,-0.709708213806,-0.731808245182,-0.0949887558818,-0.402450978756,-0.523299992085,-0.222443848848,-1.49569869041,-0.470849812031,-0.0134861394763,-1.53728342056,-0.396754980087,0.14979404211,-0.532982409,0.698723077774,0.570786654949,-0.303849995136,-0.10028424114,-0.764930665493,0.730866670609
5467,0.350296676159,-0.520891070366,-1.2920999527,0.136231005192,-0.830385446548,-0.543871283531,0.0599923282862,0.674631953239,1.28640007973,-0.544275641441,0.744176745415,-0.385700285435,0.212678179145,0.228165313601,0.0501818954945,0.0472594350576,-0.210833072662,0.29133027792,1.24123477936,-0.135899990797,-0.222067639232,-0.487403184175,0.960576653481
6774,-0.776217341423,0.12721568346,0.211400002241,-0.385355234146,0.138337761164,0.464737772942,0.128602772951,0.531233012676,0.195450007915,0.16690646112,-0.357029914856,-0.156842634082,-0.260299265385,0.249421969056,-0.537314236164,-0.167435571551,0.428760677576,-0.704790353775,0.0861588120461,0.239499986172,-0.677705645561,-0.930199742317,0.381177425385
1788,0.832441210747,0.0471933037043,0.104550004005,0.214979574084,-0.273388206959,0.527672708035,-1.40405571461,-1.05645871162,0.208350002766,0.539818584919,1.83052074909,-0.0823750644922,0.469027847052,1.11882102489,0.270111531019,-0.627979040146,1.30635893345,-0.770629286766,0.585906565189,0.24794998765,-0.689533233643,-0.0931777358055,0.0257109105587
5921,-0.0865246430039,-0.195712298155,1.0108499527,4.10147714615,-0.548980474472,0.122544638813,0.451775789261,1.34804940224,0.156550019979,3.40441465378,-0.761530220509,-0.41299572587,-0.100073099136,-0.172180637717,-0.179427504539,1.57830715179,-0.0533793605864,-0.57894551754,0.460961103439,-0.318750023842,1.74165523052,-0.759830355644,0.930597603321
5721,-0.429514467716,-0.596216261387,-0.539700031281,0.00608184188604,-0.527037620544,0.169178262353,0.116139560938,0.385453283787,-0.994650006294,-0.408646166325,0.00671790167689,-0.626696884632,-0.581851422787,0.278164714575,-0.806851863861,0.48573115468,0.701246023178,0.269356846809,-1.42246246338,0.599099993706,0.388440787792,0.646938562393,-0.276130706072
2263,0.860072612762,0.888026237488,-0.71154999733,0.545897305012,0.241904631257,0.681848824024,-1.28994297981,-0.761803805828,0.574050009251,0.198145538568,0.533645391464,-0.032787412405,0.155860438943,1.85318863392,-0.0991049110889,-0.142825961113,-0.291880071163,0.65230345726,0.0282422751188,-0.97469997406,5.52192974091,-0.391230911016,-0.089389026165
808,0.661906003952,-0.00732812099159,0.0116000026464,0.0507970638573,-0.390157222748,0.19857917726,-0.813973665237,-0.368814706802,0.5775000453,0.981232225895,0.847887575626,0.610420942307,0.917382597923,0.78644245863,-0.124647550285,-0.0164865925908,-0.925628840923,1.42184686661,1.12143421173,1.38034999371,-0.752943098545,-0.784668803215,-0.703494846821
30001,-1.12090909481,-0.82072520256,0.519999980927,0.165655434132,0.183436632156,-0.714411735535,0.130160301924,-0.042716614902,0.744849979877,-0.484605193138,-0.89019793272,-0.521009981632,-0.498081505299,-0.791814982891,-0.390451431274,1.18311953545,-0.443736672401,-0.113832712173,-0.308594167233,0.12935000658,3.04693508148,0.354961782694,-2.04048705101
348,-1.14013147354,1.27058768272,-1.12954998016,0.292546629906,-0.208366334438,0.429083377123,-1.13173890114,-0.866733849049,-0.245199993253,0.131232321262,1.72216200829,0.590044558048,0.0814521163702,0.808286130428,-1.33119452,0.13053137064,-0.516660869122,1.27289831638,0.155654430389,0.0181000232697,-0.47458666563,-0.188440129161,0.139669895172
30849,-1.24412667751,-0.365867614746,-0.243300005794,-0.630860567093,-0.0222096070647,-0.455626934767,0.205941021442,0.572305321693,0.552500009537,-0.322526454926,-0.0880591124296,-0.468373656273,-0.245721668005,-0.267026752234,-0.168880403042,1.04815649986,-0.378041952848,-0.121171742678,-1.42453336716,-0.133249998093,0.626807153225,-1.03600645065,-1.32095503807
1454,-0.0522232800722,-0.30101788044,-0.450800031424,-0.0153369009495,-0.152379661798,-0.270183801651,1.11413168907,0.0433619432151,0.0113500058651,-0.948377549648,0.432700932026,-0.35906380415,1.44272148609,-1.50240552425,0.137570515275,0.430625498295,-0.313838779926,0.961319804192,-0.0388875156641,-0.0448499917984,-1.16433215141,-0.496948003769,0.421873867512
6500,-0.263450831175,-0.0382504314184,0.364549994469,-0.911206960678,0.0682088658214,0.156710579991,0.518683850765,0.372599482536,-0.332700014114,-0.513018429279,-0.659819126129,0.0595721378922,-0.201666682959,-1.6062245369,0.480464607477,0.537784516811,0.066381663084,-0.587498903275,-0.497850835323,0.61210000515,2.65364718437,-0.855790495872,-1.7684391737
5627,-0.0899071991444,0.351365506649,0.0627000033855,0.043734986335,-0.482971787453,0.250057935715,0.913879275322,-0.00673791766167,-0.725250005722,-0.757451951504,-0.408631145954,-0.147905856371,-0.0461163669825,-1.31779658794,0.131214112043,1.31423151493,1.13310432434,0.230595365167,-0.799862027168,0.689750015736,0.101428836584,7.0839099884,-0.37719720602
5715,-0.282401680946,-0.683897733688,-0.64074999094,-0.0636264830828,0.373674541712,-0.234302103519,-1.0429623127,-0.160769432783,-0.617300033569,-0.020707398653,-0.985653936863,-0.581601858139,0.152338549495,-0.770228624344,0.577392756939,0.650349020958,-0.303527653217,-0.41862693429,-1.31297159195,0.0931999832392,0.140477627516,-0.0357193723321,-0.0925665646791
