rid,DOS025_VCAP_6H:BRD-K32330804-001-01-4:5,DOS025_VCAP_24H:BRD-K32330804-001-01-4:5,DOS047_A375_24H:BRD-K32330804-001-01-4:5,DOS047_A549_24H:BRD-K32330804-001-01-4:5,DOS047_HT29_24H:BRD-K32330804-001-01-4:5,DOS047_MCF7_24H:BRD-K32330804-001-01-4:5,DOS047_PC3_24H:BRD-K32330804-001-01-4:5
5720,-1.04718637466,-0.368668079376,0.902875721455,0.334450006485,-0.417409658432,-0.400100022554,0.0629500001669
466,-1.16999638081,0.308297038078,0.918535113335,-0.270850002766,0.608087360859,0.480700016022,-0.285149991512
6009,-1.18522763252,-0.114058285952,-0.456344276667,-1.16604995728,0.733229994774,-0.338550001383,-0.424149990082
2309,0.0544656775892,0.373030394316,-0.106842815876,1.01815009117,-0.775649249554,0.0084500014782,-0.059249997139
387,-2.41436600685,0.736652731895,0.69463956356,-0.843850016594,0.458052933216,-0.695399999619,-0.317750006914
3553,0.98349237442,-0.852569162846,-0.339065879583,0.255649983883,-0.627180337906,0.758299946785,0.607300043106
427,-1.29468810558,-1.26291155815,-0.000407755374908,0.354550004005,-0.057860173285,0.60974997282,0.68005001545
5898,-0.555468082428,0.301405847073,0.223297119141,-0.0510999858379,1.13471388817,0.450100004673,0.811950027943
23365,-1.4624658823,0.424061179161,-0.509931445122,-0.763049960136,0.441184461117,0.481900006533,-0.1643999964
6657,0.28546589613,-0.88210272789,1.06208920479,0.502899944782,-1.25409007072,0.453850001097,-0.665499985218
5054,0.476389825344,-0.126644045115,-0.364901959896,0.95609998703,-1.29513835907,1.35765004158,0.887250006199
3108,1.43218922615,-0.0916748046875,-0.422919780016,-0.569800019264,0.363596946001,-0.71565002203,-0.00145000219345
1950,1.49370634556,0.996759295464,-0.555757164955,0.0523500144482,-0.535108804703,0.0507499873638,-0.149900004268
351,1.1763702631,0.101230271161,-0.65319865942,0.90725004673,-0.339826017618,-0.0632500052452,-0.610599994659
4846,0.857579708099,-0.134134367108,-1.21843659878,0.226649999619,0.150640651584,-0.739750027657,0.0667999982834
1452,-0.519865512848,0.44484680891,0.268948584795,-0.961399912834,0.965007543564,0.688150048256,-1.80739998817
4776,0.36516264081,-0.512241721153,0.00405168905854,0.374749958515,-1.18348038197,0.211950004101,-1.10835003853
6908,-0.754913926125,-0.0823958963156,-0.106842063367,-0.0697999596596,0.97587877512,-1.07965004444,-0.271950006485
672,-0.0467601120472,-0.15651498735,0.783866107464,0.355700016022,0.456072151661,0.174899995327,-1.16260004044
5710,-1.38139903545,0.142378151417,0.0520543456078,0.411300003529,1.18008995056,-1.31730008125,-1.85080003738
2115,1.22241961956,-0.349001526833,0.762444734573,0.268299996853,-0.459713339806,-0.902350068092,0.816650032997
7015,-0.0235032737255,-0.662784099579,-1.33775091171,1.69624996185,-1.17984974384,0.461450010538,-0.84274995327
8726,-0.444306433201,-0.456335574389,0.426435887814,-0.176549986005,0.244072213769,0.309150010347,1.23825001717
2185,0.345525413752,-0.369714915752,-0.938675940037,0.58235001564,-1.12687587738,0.855100035667,0.0
3315,-0.424133479595,0.35582190752,-0.0342231839895,0.0403500050306,1.02824556828,-1.35420000553,-0.734849989414
5289,0.590849041939,-0.650641798973,0.0778126418591,0.534550011158,-0.762884736061,0.108300000429,-0.369450002909
868,-0.329099744558,0.42545196414,-1.22022902966,-0.517700016499,-0.581069469452,-0.244749993086,0.161100015044
