rid,DOS028_VCAP_6H:BRD-M87776818-001-01-4:5,DOS028_VCAP_24H:BRD-M87776818-001-01-4:5
6709,-0.531125605106,-1.81676650047
1277,0.348411768675,2.82494592667
993,-1.14199233055,-0.467050850391
7157,-0.678254306316,-0.743225693703
1958,-0.477972596884,-0.537114024162
4582,0.29769179225,-1.00153636932
9212,0.888023495674,-0.33027780056
8440,-0.577812194824,-1.31360173225
6790,-0.692718505859,0.162155643106
8851,-1.02548289299,-0.853603243828
2534,0.79327750206,-0.364874899387
4893,1.0402225256,0.510046124458
665,-0.16660630703,0.304255276918
4313,0.994113445282,0.309595644474
1022,0.0849799960852,1.42571425438
5880,-0.0178900957108,0.771055459976
3162,-1.01573169231,3.51741909981
1282,1.43554139137,8.52048397064e-05
3383,1.18340206146,0.00825408101082
727,0.538266956806,-1.34444117546
4792,-1.29184031487,-1.29098582268
4794,1.15311408043,-0.00159993767738
902,1.25699031353,0.859875559807
8091,0.0273130238056,-0.330937296152
3486,0.120141454041,-0.398138284683
10818,0.633641123772,0.452893048525
3454,1.15848326683,0.465053677559
4282,-1.58900380135,0.411324352026
1605,-0.535573542118,-1.95163059235
10644,0.826822698116,0.391542971134
2065,-0.523378968239,-0.956848144531
8321,0.360553354025,0.924300909042
8503,0.0280963778496,-1.71748697758
7027,0.482645869255,1.58867526054
6850,0.291523724794,1.13199806213
1978,-0.648315429688,0.385301619768
896,-1.10839056969,-3.58241939545
5777,-0.25001630187,0.518426477909
1846,-0.449029147625,-0.104162096977
5925,1.41582584381,0.369591683149
142,-0.913471519947,-1.88583385944
1021,-0.0944998934865,-0.0350163131952
5699,1.04298484325,1.92111206055
8061,-0.510955870152,-0.235998526216
1870,-0.437391132116,0.168928295374
1398,-3.7719347477,-0.0600686073303
3312,0.0180449038744,1.11891341209
891,0.986293256283,2.12330746651
4775,0.480056554079,2.07428193092
5111,-0.0458643138409,1.17912220955
5696,-1.43801140785,-0.408843815327
5588,0.565555393696,1.25212574005
6839,-0.539936542511,-0.449909329414
329,-0.798664569855,1.05208909512
5058,-0.43818384409,-0.526216804981
998,-0.7785987854,1.423209548
9134,0.785329520702,1.33114075661
6616,0.739112973213,1.90316808224
5223,0.0754762217402,0.192119210958
4690,0.566829800606,1.40335679054
958,0.638529479504,1.09033024311
1616,1.2003993988,-0.158724531531
991,-1.38207435608,0.282673299313
6347,0.339339196682,0.289421379566
6714,0.402591705322,-0.846407532692
652,1.47477114201,0.594195067883
4331,1.33011043072,0.903654277325
7099,-0.19619242847,0.897045969963
10320,-0.371698975563,-1.07552778721
2042,-0.261358439922,1.92401444912
843,0.895868897438,0.226689606905
840,0.959927916527,-1.44944143295
7048,-0.255808293819,0.259427726269
4851,0.585645794868,-0.314010560513
6464,1.61366987228,0.511411309242
23410,0.429938435555,-0.380086839199
54205,-3.2779173851,2.40781450272
2770,-0.234264135361,-0.489521682262
80204,-0.536293983459,3.18740940094
4208,0.38715839386,1.70975399017
1845,-1.5477180481,-2.22732782364
23368,0.321049392223,-0.106159299612
5583,0.617536783218,-1.00414526463
8900,-0.0651277750731,0.847779393196
581,0.909289002419,1.15253150463
6193,0.113326944411,-0.493011415005
6622,0.498367249966,0.0211673676968
11261,-0.200738847256,0.0174826309085
6696,0.702946901321,0.367934674025
8312,0.396929860115,-1.10136902332
835,-0.142881333828,2.04460048676
8324,0.0667312890291,0.175052836537
1848,0.395528376102,-0.0935506522655
154,-1.54279446602,-0.34761556983
4312,1.07017993927,1.0575991869
994,-1.48675692081,-0.754001140594
2048,-0.436590880156,-0.0110315382481
1111,0.291452884674,0.0239437967539
5154,-1.254083395,0.0920154377818
2920,-0.330212205648,0.162711277604
3122,0.517128229141,3.09314751625
2769,1.06668758392,0.34110301733
5900,-1.66399168968,-2.78482961655
6304,0.293835729361,-1.02392673492
5211,-0.646850883961,-1.66579937935
2886,1.18891584873,0.59626609087
9261,-1.06149828434,-0.999878466129
8569,1.46932470798,0.676973640919
3303,0.239257857203,0.203022688627
5331,-1.49105381966,-2.39127206802
5347,-0.491841077805,-0.719902873039
4638,-0.215901136398,0.851627826691
2264,0.205840617418,0.364086210728
1029,0.371253281832,-0.337660968304
1027,-1.57807767391,0.453379690647
2597,0.000257105566561,-0.894997477531
55847,0.737204909325,-0.0381122082472
25803,-0.589904725552,-0.273135632277
3480,-0.409546196461,-1.07762920856
2946,1.14289283752,-0.640149116516
9517,-0.789453268051,-2.25856494904
25987,-0.370636612177,-2.37975120544
23670,-0.989395260811,-1.48204040527
11182,0.845886647701,-0.828573942184
2146,-1.93629217148,-0.445084571838
3385,-0.731402695179,0.767909705639
5261,1.35113310814,0.0571308732033
10765,0.210313603282,-1.99099588394
25839,-1.45635938644,-0.771025955677
4172,-1.01715731621,-0.302235126495
23161,0.891549944878,1.14610183239
10298,-1.4346883297,-0.801032662392
1802,-0.96075129509,-0.170529842377
58533,-0.332594066858,0.780352711678
147179,-1.84287071228,-0.982249796391
29937,-0.250364631414,1.10203456879
6184,-0.53126001358,0.47465890646
9854,-0.998291134834,-1.42522931099
2553,-0.0919291973114,-0.691988110542
5440,0.505550205708,1.05850982666
54623,0.65113312006,-0.727397918701
9533,1.53237581253,0.949675798416
8607,-0.677664220333,0.341124147177
207,-0.534947693348,-0.689695596695
26054,-1.51093626022,-1.16062498093
10682,0.186362266541,0.00623522698879
8573,-0.852958977222,0.0936157628894
23378,-1.02429676056,-0.309619575739
8553,-0.27724263072,-1.30983364582
622,-0.24118758738,-0.0549777597189
9467,1.97439265251,-0.223062410951
5525,0.409090340137,-0.557898342609
256364,-1.33373332024,-1.52657294273
332,-0.826387465,1.01502478123
2058,-1.81134092808,-1.45567631721
7849,-0.0417378619313,-0.577124118805
23244,-0.121242552996,-0.726969301701
7494,-0.590215086937,-0.88268840313
4836,-0.584125101566,-1.69622981548
23647,-1.26177871227,-1.13604092598
10617,-0.0910929441452,0.846153616905
2184,-0.0601969212294,-0.59853541851
5355,-0.0218885093927,1.37249612808
6659,-1.30999064445,-2.26109862328
7016,1.133061409,0.126368701458
90861,-0.973116517067,-1.09216868877
10670,-0.521680235863,0.781954526901
79071,-0.72794252634,1.167547822
64746,-0.879115879536,-1.07618689537
5366,-0.126038253307,1.0240238905
11344,-1.00524353981,-0.972368836403
10013,-1.61558055878,-1.96639299393
5829,-0.232345923781,-0.12317481637
5257,0.491417199373,-1.09202539921
22794,-1.0533850193,-0.295590162277
9761,-2.13015937805,-3.00018978119
23326,-1.53808355331,-1.18190383911
10972,0.100953698158,1.16532897949
10523,-2.0986597538,-1.87350869179
79090,-0.985670983791,0.639012157917
27032,-1.67643380165,0.1938277632
9097,-1.29291677475,-0.324648201466
10513,0.269883990288,-0.288922011852
1891,-0.152518808842,0.529701769352
3066,-0.310390383005,1.96397280693
9801,-1.45766830444,-1.42662382126
1459,1.17164337635,0.396349221468
9703,-1.48928308487,-1.97446858883
10606,-0.442651867867,-0.175266459584
1017,0.00865662097931,0.252496749163
9813,0.888801217079,-1.61489486694
7485,0.365496993065,0.229666158557
2109,-1.10332405567,-0.741900086403
23271,0.485610753298,0.0514020621777
9915,1.80699491501,0.518910527229
9552,0.203245982528,-3.20177602768
93487,-0.385851085186,1.22180247307
2956,-0.484727919102,-0.171977967024
11065,-0.914874613285,-0.638153851032
9653,1.27059173584,1.92598628998
200081,-1.00979542732,-1.99179053307
3337,-1.43776965141,0.282650589943
11073,-0.302471220493,0.457786679268
23,-0.175781220198,-0.819744706154
5641,-1.73192977905,1.36584186554
8720,-0.695954799652,-0.849812686443
10782,-0.337420344353,-0.354054450989
25932,0.327298641205,1.39661693573
3028,-1.20737743378,0.172012493014
6804,0.360002338886,-0.141144126654
890,-0.644295930862,1.52415728569
6390,-0.348385214806,-0.00395551323891
4303,-0.923509120941,-3.30543899536
10953,-0.364170610905,-0.619093060493
22889,-0.814471840858,-0.797081708908
3098,-1.27068638802,-0.628230631351
11044,0.849728524685,0.162522763014
8985,0.359694123268,-1.12092232704
66008,-0.224298298359,-0.720406115055
9217,-0.413459539413,2.54411411285
701,0.844850957394,0.291748404503
6182,-1.02387154102,0.761838495731
4860,-0.451002538204,1.22760403156
7398,-1.18909454346,0.139133870602
6117,-1.98388266563,-1.37478542328
23588,0.509607076645,1.49658465385
949,-1.98045325279,-1.33071470261
7168,-0.4519354105,-0.16478407383
9375,-0.337974280119,0.535908818245
4927,-0.331327795982,0.0537822879851
2523,1.5685069561,0.628666579723
58497,-1.10874974728,-0.0845969170332
6856,-0.529143691063,-0.325840651989
26036,-0.928421378136,0.53608494997
10206,1.17551004887,0.718135893345
25793,-0.692170321941,-0.581976532936
55556,-1.38369059563,-0.288262277842
3978,-1.83093941212,-1.5715341568
10681,-0.866806268692,-0.521727740765
3638,-0.593686878681,0.458360254765
8349,0.904248595238,1.32326674461
6275,0.978655517101,-0.466312587261
3895,0.749919652939,-1.83436727524
392,0.978596806526,-0.421038329601
9170,0.979492306709,0.507608652115
80347,-0.684952497482,-0.916099846363
23300,-0.636622667313,-1.21073567867
836,0.876010477543,1.14973330498
11188,-3.29537630081,-2.47024559975
10898,-1.15404498577,-0.55673801899
9276,-0.938666403294,-1.77015459538
1647,1.18884062767,1.16751503944
10285,-0.0499832332134,1.26118648052
23386,-1.22629630566,-0.575874090195
3156,0.649679601192,1.46429657936
10237,-1.11480331421,-0.797423362732
7077,1.40275454521,0.88340318203
11157,0.398595511913,1.67327094078
22908,-1.56875419617,-0.80393999815
10915,-0.525704562664,-0.992307305336
9897,1.05861914158,0.497656315565
1759,0.0885302200913,-0.119773715734
54541,0.805052876472,1.14635813236
211,0.607700109482,-0.460596054792
5048,0.37169033289,-0.325756072998
84722,0.656777083874,0.255454152822
29890,0.259840071201,-0.559586584568
9868,-1.83873677254,0.0734047293663
873,-0.0604613721371,2.09488892555
5580,-0.994266450405,-0.699910581112
3725,1.63395643234,0.166736990213
23585,-0.971214652061,0.304448783398
51097,-0.233397439122,-0.437797427177
1831,1.14923346043,-0.556270599365
7020,0.913533091545,-0.812785625458
55893,1.90768742561,0.88210105896
6944,1.33093833923,-0.291932702065
22883,-1.57605004311,-1.13666307926
5601,-0.166392505169,-0.340375363827
10775,0.484245300293,1.54516088963
4780,0.199030131102,0.161466062069
10904,-1.19270682335,0.202127426863
9917,0.522144556046,0.42832878232
1399,3.16716146469,-0.440213978291
24149,-0.740609526634,-0.123108193278
2222,-0.67927634716,0.112912327051
10131,-0.472309529781,-0.258461296558
2958,1.8604067564,2.58509492874
9650,1.8241994381,1.60084593296
7319,-1.15017271042,-0.198732286692
4817,1.25349676609,0.949418187141
9143,-0.70320212841,-0.214866936207
10494,-1.81989407539,-1.30613803864
55324,-1.40418457985,-0.280883610249
23149,1.15618348122,0.088837005198
9943,-1.07069540024,-1.03708779812
6599,-0.316750586033,-0.471418589354
51031,-0.767057359219,0.279292166233
3566,1.25067472458,0.302558481693
3815,2.24776172638,0.609363079071
8624,-0.366151213646,0.715579390526
27346,-0.85866600275,0.308387339115
10489,0.415631949902,0.216496348381
26128,-2.01058340073,-0.243192791939
79921,-0.613195240498,-0.710721731186
55746,0.451285541058,-0.14179161191
23636,-1.89165461063,-2.12937164307
10892,-0.921895265579,3.14804077148
10652,-0.83859950304,-0.634670734406
11004,-1.3052675724,-0.858401894569
23530,0.0424541980028,-0.0515819489956
8826,1.85274910927,-1.09400296211
3308,0.700406074524,0.493325173855
7153,-1.24166858196,-0.0350117683411
11041,-0.714936435223,-0.111437477171
6342,-0.0489785894752,0.28856742382
5883,-1.53905630112,-2.20637631416
10589,-1.32953107357,-0.221848934889
5110,-0.401643693447,1.07245635986
4609,-1.07186186314,-1.30350410938
5423,-0.303412556648,0.895275592804
1070,-0.0253930017352,-1.4501875639
10051,-1.1388207674,-0.801857829094
6603,-1.04241657257,-1.53062415123
9019,-0.787613630295,-0.272496044636
10969,-0.804212391376,-0.512358427048
9797,-1.14003682137,-0.858924031258
4043,-0.80358427763,-1.49862742424
9519,0.400082051754,0.885017156601
8480,-0.880678117275,0.734971642494
983,0.320348769426,1.56240701675
10559,0.326665043831,1.71788859367
8508,-0.5005671978,-0.267016202211
9275,-1.04131960869,-0.702777266502
8914,-1.66156601906,-1.53200173378
54505,-1.90454018116,-1.9734236002
6919,0.189305320382,0.110745847225
2274,0.0555530041456,0.939265966415
2288,0.292554348707,0.185314431787
7994,-2.59903001785,-3.09574556351
4216,-1.68008708954,-2.07766294479
7538,0.66966933012,-0.980917870998
3628,-1.80796587467,-0.772483706474
2037,-0.462301105261,-0.671452701092
2771,-0.564107596874,-1.67575860023
7264,-0.966222643852,-0.693621337414
1786,0.631984591484,-0.8790178895
5873,-0.0297626778483,0.702180802822
780,0.0388154312968,3.42779111862
9926,-1.72674453259,0.200067743659
8446,1.31092572212,0.205347836018
7159,1.27673494816,-1.65858960152
1026,0.531110048294,0.474728524685
7082,-1.19036722183,-1.56378507614
10058,-1.25367748737,-4.4304060936
10797,-0.952879548073,-0.481441706419
11230,-1.02747321129,0.125580623746
30836,-0.904079377651,-2.17274546623
27336,1.14368975163,-0.971682310104
9918,1.33032548428,-1.09683418274
79073,-1.34819078445,-0.900219857693
9688,0.034605011344,-0.247769355774
23659,-0.572516083717,-0.164042159915
8396,-0.534751474857,-1.4555644989
23077,0.152285858989,-1.72473549843
10857,-1.02928090096,-0.4028018713
16,0.327756971121,-1.11655724049
2817,1.06917059422,-0.391731798649
60528,-0.900627970695,-1.63668131828
5359,0.88138282299,0.944243729115
1514,-1.13210189342,-1.69769918919
1509,0.276876360178,-0.259440034628
9181,-0.490974545479,-0.884970068932
3611,-1.30335044861,-0.48096549511
4783,0.538324117661,-0.0135296583176
10123,0.841794252396,0.545446276665
8895,-0.0338230580091,0.801548838615
9805,0.978710174561,0.0379937812686
4125,-0.881381988525,-0.576222479343
1635,-0.483359187841,0.458357602358
4154,-0.922200322151,0.0838242769241
26292,-0.186346620321,0.143710106611
5770,1.48295640945,-0.702007770538
25874,-0.100891560316,0.645018935204
11319,-0.274865359068,0.497162252665
1153,-0.0231098681688,-0.955867648125
11098,0.304914325476,0.610557496548
8974,0.0458479300141,-0.143514171243
533,0.0625942796469,1.60805952549
823,0.304631263018,-1.12129056454
6812,-0.363707363605,-2.73746681213
3693,-0.91002869606,-0.314975082874
4891,-0.292105257511,0.444421350956
10954,-0.35417842865,-1.24818897247
5909,-1.26998019218,-1.16886520386
9221,0.207287356257,-1.48328578472
847,0.530186653137,0.215023010969
11072,-0.926224350929,0.444975435734
10221,0.323846906424,-1.49545574188
7158,0.857097506523,-1.61850476265
8678,-0.310930669308,-0.205441579223
11014,-0.181300729513,3.27663469315
1994,0.14468818903,2.48884034157
3482,0.756870985031,-0.63675647974
25976,-0.0965081006289,1.30528283119
10491,-0.696147203445,-1.03874158859
51053,-0.224126219749,0.918156862259
9267,-1.56793165207,-0.971358299255
5547,-0.889499247074,1.56441569328
6597,-1.70504510403,-2.29432344437
5836,0.250892907381,-0.636118590832
6118,0.384772449732,0.676742315292
2961,0.124822020531,-0.134244829416
310,-0.0595845319331,1.15518152714
7296,-1.06077337265,-0.961645007133
1429,-0.204745858908,1.08598542213
2548,-0.881916761398,-1.46950697899
6499,-2.15768790245,-3.28050327301
642,-0.859411180019,0.290729761124
23076,-0.656710028648,-1.53374814987
10099,-0.488176912069,-0.930357396603
9817,-1.95664477348,-2.22364926338
9126,-0.355436891317,-0.168102696538
3930,-0.369401305914,1.36340975761
10450,-1.48154723644,1.03535449505
54386,-1.07181406021,-0.977053582668
664,-0.87368786335,0.816184043884
596,-0.249800503254,0.156458377838
10180,-1.04938673973,-1.42144811153
1445,-1.65848791599,-0.828264594078
230,-0.723814249039,3.23802995682
9246,1.35300981998,1.37899017334
5092,-0.619347751141,-0.295477241278
23463,-1.44190704823,-1.11990690231
10007,-0.637656152248,0.729085922241
4925,-0.284918487072,-0.124040201306
6251,0.57666349411,0.171260356903
5782,-0.717494368553,0.584039568901
5106,0.655758202076,0.013325586915
2673,-0.313620746136,0.479149758816
644,-1.10700154305,-0.176377609372
6284,-1.25799572468,1.61491262913
4605,0.185355871916,0.976502537727
6810,0.76765203476,0.118688851595
54499,0.227542757988,1.47157037258
11007,-0.151844114065,0.501817703247
1643,-0.649940371513,-0.565552294254
25805,-0.332572519779,0.884879946709
3033,0.43863043189,1.65672624111
2745,0.293510079384,1.00866091251
9961,0.167796090245,-0.73056769371
3925,-0.504241347313,0.747032284737
2582,-0.928834319115,-0.604959726334
5792,0.729013025761,-0.575173199177
5236,-1.90300917625,-0.109803244472
4016,-0.207783415914,0.0433018356562
4651,-0.0519935712218,-2.02428245544
3988,2.91392087936,2.05481934547
26227,-1.15114605427,-0.407622635365
7982,-0.623500943184,0.720451951027
3551,0.923650026321,-0.0595242455602
5108,-0.361837744713,-1.5603313446
8870,-0.466188013554,-0.371382117271
2195,0.309969961643,-2.41149997711
8731,-1.19204866886,-1.66060364246
1956,-0.495359003544,-0.652813196182
10276,-0.644957304001,-0.699641644955
1666,0.741046071053,1.18436992168
4864,0.78774023056,-0.685615837574
4232,0.278446823359,-1.2305893898
5050,-0.654458701611,-0.301250219345
813,0.383042752743,0.809239029884
3964,0.324057281017,0.299289941788
26020,-1.49787473679,-0.53447830677
481,-1.3384257555,-0.817799031734
5019,-0.530871272087,-0.247958704829
291,0.440073758364,0.501157641411
10973,-1.01036310196,-0.996917903423
9697,0.212605446577,-0.93043255806
5831,-1.55281949043,-0.429325550795
8202,-0.462435603142,-0.959220647812
57804,1.59391450882,0.804864645004
5566,0.82042235136,-0.198035955429
57149,0.307636976242,-0.288300931454
7416,-0.479936957359,-1.80199897289
10174,-1.0353461504,1.90594601631
6676,-0.580916821957,-0.0842824429274
8884,-0.539453148842,-0.242097377777
5997,2.62611246109,-0.0928791761398
57147,-0.289438128471,0.345286279917
6909,-0.341460466385,-0.616866767406
9093,1.11840081215,0.164158731699
23142,0.408598035574,-0.0532306134701
8444,0.681934118271,3.32683420181
11232,0.0297913253307,-0.790215671062
27095,-0.356551647186,1.07540631294
10732,0.854736566544,-0.436559826136
23029,0.639435172081,-0.18614205718
9270,0.378202050924,1.29892671108
47,-0.0916024893522,-1.10720217228
5889,-0.357232242823,1.22416496277
8243,3.16835308075,-0.530714929104
10730,0.505599081516,0.0470699332654
30,-0.0344846621156,0.151638507843
7466,0.370186716318,-1.11023247242
89910,1.00682520866,-0.17090255022
56654,-3.97110629082,-1.17273259163
501,0.728186786175,0.385466873646
5438,-0.515569508076,0.0157411806285
26993,-1.69633364677,-1.11714684963
55111,0.721486926079,-0.0632774233818
8520,-0.373719990253,1.34901022911
10146,-0.296462357044,-0.981123268604
7165,0.476123273373,2.08673167229
55011,-0.160831212997,-0.845215082169
6461,0.760039269924,0.594011902809
10813,0.201222836971,-0.817362844944
80746,-0.43679189682,-0.685842037201
10434,0.216289639473,0.573990285397
5607,1.15087246895,0.608766973019
22827,-0.429210156202,-0.666767716408
51635,-0.000231413083384,0.49880117178
84159,0.981003165245,-1.54739069939
3508,-0.372502356768,-2.19757699966
84890,-1.27390789986,0.144140169024
79600,-0.445932686329,1.64514529705
8574,-1.24920153618,0.386273980141
5529,0.358295917511,-0.499139666557
3909,-0.171837747097,-0.580166339874
9637,0.724046111107,3.08580207825
8518,-2.52952003479,-0.90090996027
6443,0.0977894365788,0.28996014595
58478,0.0332450568676,-1.9764251709
4850,-0.0377321019769,-1.63073158264
23210,-1.89569425583,-0.153692930937
54733,0.549530386925,-0.331809937954
55129,0.379082947969,0.418825387955
10273,-0.992219924927,-1.01289796829
572,-0.310070127249,1.14230656624
5716,-0.105236843228,-0.320718944073
22841,0.257683187723,0.811397314072
2356,-0.835703551769,-0.516976833344
6050,-2.0274181366,0.149099081755
64422,-0.132363259792,0.786172509193
8837,1.63472592831,0.435629457235
55127,-0.712775886059,-0.0916520804167
23335,1.24800515175,0.506143212318
10270,-0.342506468296,-2.40136957169
6509,-0.138843521476,0.0369424037635
83743,-1.33315658569,-0.354798316956
6772,0.574597358704,-1.78100562096
22887,-0.41250193119,-0.263832867146
51001,0.980580210686,1.3222631216
26511,-0.430214941502,0.757768750191
7874,-1.6846101284,-1.73403716087
51070,-1.65260601044,0.443582236767
1738,-1.10811388493,1.03318154812
3416,-0.810019254684,-1.18612313271
9128,-0.414912611246,0.185397952795
9833,-0.0270072221756,0.653073430061
4088,1.38414597511,-1.40503525734
5018,-3.48417329788,-1.3145314455
51375,0.97271746397,1.10530722141
55038,0.284742474556,0.522791326046
23061,-1.25805556774,-0.846367359161
64428,1.73648428917,-0.0627842023969
11325,-1.10581851006,-2.00739049911
9641,-0.121033728123,-0.531627655029
23038,1.39327585697,-1.59260559082
57048,0.0307824611664,0.150136202574
94239,0.473094761372,0.319222122431
51203,-0.16875448823,1.00097298622
388650,1.09371125698,0.616186738014
23039,-0.918569564819,-1.3603540659
55179,0.71330678463,1.86479246616
5827,0.643776774406,0.501336336136
10245,0.484169334173,0.814648747444
6813,-0.433088421822,0.178235501051
3251,-0.159576684237,0.280822187662
23212,0.346355438232,-1.32782006264
23536,0.312410145998,1.1809015274
51282,-0.2375536412,-2.32528877258
10227,-1.26784741879,-2.15630578995
50813,-0.181596070528,0.133444339037
51024,-0.801601171494,1.43012905121
53343,0.35912501812,-0.779296875
1465,1.34284174442,-0.225056499243
79006,-0.630171716213,-0.367341428995
6988,-0.39421531558,-0.329589188099
11011,-0.758824467659,-0.633788108826
23325,-0.116021163762,1.12979781628
10049,1.49085092545,-0.119243174791
3157,-1.99482285976,-1.17486131191
200734,-2.7701921463,1.73058390617
9053,0.308278620243,-0.970584273338
79094,1.22679042816,2.19322013855
2778,-3.797062397,-1.67558479309
54881,0.85306096077,1.55196595192
54807,-4.42311668396,0.384470492601
323,0.923941195011,1.94431197643
26001,0.360283732414,-2.0007610321
10190,1.67246282101,3.66953778267
9686,-0.0859323441982,-0.766207814217
54915,-0.513776898384,-1.11660563946
23658,-0.368803054094,0.291899204254
7750,-1.21554625034,-0.333751320839
79643,-0.129440650344,-0.438076347113
9488,-0.473760902882,0.520927965641
11200,-0.79598736763,0.53380215168
65057,1.45304715633,1.04088830948
6832,0.799220323563,1.23590552807
23131,-1.0031607151,-1.13881647587
10776,-0.0442712381482,0.49881529808
6253,0.113981604576,-1.15695607662
79716,1.15103685856,-0.852628052235
29978,0.0524753034115,0.0961133614182
9988,1.31794500351,-1.00321567059
10845,0.10879188776,0.61218547821
54957,0.646929860115,1.0731613636
79170,0.469771742821,0.397719442844
10610,1.31681990623,-0.185502231121
128,0.920244336128,0.300567567348
51026,2.08776426315,3.66460371017
5498,1.47057592869,0.794036746025
124583,-0.573792278767,-0.303342789412
9455,-0.540098786354,-0.340137124062
1212,0.0281923413277,0.274928420782
5255,-0.154853716493,-1.22618663311
9448,0.52468842268,-0.819846749306
9924,0.176181420684,-1.20952558517
5480,-0.341222673655,-0.320710718632
1983,0.518599331379,-1.08893013
56889,-0.935382187366,0.27316391468
79080,0.061817497015,-0.100779101253
9016,-1.34853553772,0.737341463566
6915,1.46308422089,-0.55057990551
9709,-0.929138898849,1.18174815178
116832,-0.506631493568,-0.472081243992
670,1.59689939022,-1.7953928709
7867,-0.0170989409089,0.460825175047
79143,-0.499106198549,-0.65337896347
11284,-1.02615022659,-0.916890501976
23443,1.67799139023,0.888203084469
51599,0.955996394157,0.664537489414
5927,-1.56326150894,-1.77366018295
55793,-0.228309825063,-0.163261264563
5867,0.637691140175,1.128516078
7866,-0.285696417093,0.452641636133
25825,-0.636920690536,-0.397979080677
4067,-0.724243760109,-0.237917631865
51015,0.830409884453,0.315985620022
5891,1.58624517918,0.158421814442
3300,-1.52359199524,-0.929217338562
64781,0.542812347412,-0.413731247187
51056,0.631064236164,-0.169159412384
8550,0.0750861912966,0.377987235785
50810,-0.979449808598,-0.470858454704
23011,0.315398156643,-0.319118887186
11168,-1.08143758774,-0.115287512541
1385,0.31832498312,0.210972964764
10150,-0.655641257763,-1.37806963921
29763,0.204105705023,-0.140032202005
9112,-1.63401603699,-2.71932077408
23499,-0.305067121983,-1.37504076958
85236,-0.7487180233,0.306910336018
5096,-1.88826310635,1.13667452335
55620,-0.4802775383,0.812876224518
5373,1.08655893803,0.54527336359
51170,-0.104009181261,1.89817047119
54850,1.09390974045,-0.545055627823
80349,0.520439505577,2.52376794815
355,0.222516864538,0.97995865345
1062,-0.369861245155,-0.958533287048
8804,-0.890993833542,-0.0479756891727
80758,-2.1997487545,0.012247979641
375346,0.249477297068,-0.154694229364
51385,0.539044499397,-0.561829686165
55748,-2.87387561798,-0.627186059952
10318,-0.884500324726,-2.21880817413
54681,-6.84051609039,-1.52921998501
7905,-0.82340669632,-0.318874895573
28969,2.38251161575,0.973634719849
10668,0.638914942741,2.08637976646
51005,-1.10473799706,-0.28882136941
8800,0.998866796494,1.2036857605
54438,3.28844046593,0.338189333677
55825,1.50754165649,1.69215416908
