rid,PCLB001_MCF7_24H:BRD-K11306851-001-03-7:10,PCLB001_MCF7_24H:BRD-K11306851-001-03-7:2.5,PCLB001_MCF7_24H:BRD-K11306851-001-03-7:0.16,PCLB001_MCF7_24H:BRD-K11306851-001-03-7:0.63,PCLB001_A375_24H:BRD-K11306851-001-03-7:10,PCLB001_A375_24H:BRD-K11306851-001-03-7:2.5,PCLB001_A375_24H:BRD-K11306851-001-03-7:0.63,PCLB001_A375_24H:BRD-K11306851-001-03-7:0.16,PCLB001_A375_6H:BRD-K11306851-001-03-7:10,PCLB001_A375_6H:BRD-K11306851-001-03-7:2.5,PCLB001_A375_6H:BRD-K11306851-001-03-7:0.63,PCLB001_A375_6H:BRD-K11306851-001-03-7:0.16,PCLB001_A549_24H:BRD-K11306851-001-03-7:10,PCLB001_A549_24H:BRD-K11306851-001-03-7:2.5,PCLB001_A549_24H:BRD-K11306851-001-03-7:0.63,PCLB001_A549_24H:BRD-K11306851-001-03-7:0.16,PCLB001_A549_6H:BRD-K11306851-001-03-7:2.5,PCLB001_A549_6H:BRD-K11306851-001-03-7:0.63,PCLB001_A549_6H:BRD-K11306851-001-03-7:0.16,PCLB001_A549_6H:BRD-K11306851-001-03-7:10,PCLB001_A549_6H:BRD-K11306851-001-03-7:3.33,PCLB001_A549_6H:BRD-K11306851-001-03-7:1.11,PCLB001_A549_6H:BRD-K11306851-001-03-7:0.37,PCLB001_HA1E_24H:BRD-K11306851-001-03-7:2.5,PCLB001_HA1E_24H:BRD-K11306851-001-03-7:0.63,PCLB001_HA1E_24H:BRD-K11306851-001-03-7:0.16,PCLB001_HA1E_24H:BRD-K11306851-001-03-7:10,PCLB001_HA1E_24H:BRD-K11306851-001-03-7:3.33,PCLB001_HA1E_24H:BRD-K11306851-001-03-7:1.11,PCLB001_HA1E_24H:BRD-K11306851-001-03-7:0.37,PCLB001_HA1E_6H:BRD-K11306851-001-03-7:10,PCLB001_HA1E_6H:BRD-K11306851-001-03-7:2.5,PCLB001_HA1E_6H:BRD-K11306851-001-03-7:0.63,PCLB001_HA1E_6H:BRD-K11306851-001-03-7:0.16,PCLB001_HCC515_24H:BRD-K11306851-001-03-7:10,PCLB001_HCC515_24H:BRD-K11306851-001-03-7:2.5,PCLB001_HCC515_24H:BRD-K11306851-001-03-7:0.63,PCLB001_HCC515_24H:BRD-K11306851-001-03-7:0.16,PCLB001_HCC515_6H:BRD-K11306851-001-03-7:10,PCLB001_HCC515_6H:BRD-K11306851-001-03-7:2.5,PCLB001_HCC515_6H:BRD-K11306851-001-03-7:0.63,PCLB001_HCC515_6H:BRD-K11306851-001-03-7:0.16,PCLB001_HEPG2_24H:BRD-K11306851-001-03-7:10,PCLB001_HEPG2_24H:BRD-K11306851-001-03-7:2.5,PCLB001_HEPG2_24H:BRD-K11306851-001-03-7:0.63,PCLB001_HEPG2_24H:BRD-K11306851-001-03-7:0.16,PCLB001_HEPG2_6H:BRD-K11306851-001-03-7:10,PCLB001_HEPG2_6H:BRD-K11306851-001-03-7:3.33,PCLB001_HEPG2_6H:BRD-K11306851-001-03-7:1.11,PCLB001_HEPG2_6H:BRD-K11306851-001-03-7:0.37,PCLB001_HT29_24H:BRD-K11306851-001-03-7:2.5,PCLB001_HT29_24H:BRD-K11306851-001-03-7:0.63,PCLB001_HT29_24H:BRD-K11306851-001-03-7:0.16,PCLB001_HT29_24H:BRD-K11306851-001-03-7:10,PCLB001_HT29_24H:BRD-K11306851-001-03-7:3.33,PCLB001_HT29_24H:BRD-K11306851-001-03-7:1.11,PCLB001_HT29_24H:BRD-K11306851-001-03-7:0.37,PCLB001_HT29_6H:BRD-K11306851-001-03-7:10,PCLB001_HT29_6H:BRD-K11306851-001-03-7:2.5,PCLB001_HT29_6H:BRD-K11306851-001-03-7:0.63,PCLB001_HT29_6H:BRD-K11306851-001-03-7:0.16,PCLB001_JURKAT_24H:BRD-K11306851-001-03-7:2.5,PCLB001_JURKAT_24H:BRD-K11306851-001-03-7:0.16,PCLB001_JURKAT_24H:BRD-K11306851-001-03-7:0.63,PCLB001_JURKAT_24H:BRD-K11306851-001-03-7:10,PCLB001_JURKAT_24H:BRD-K11306851-001-03-7:3.33,PCLB001_JURKAT_24H:BRD-K11306851-001-03-7:1.11,PCLB001_JURKAT_24H:BRD-K11306851-001-03-7:0.37,PCLB001_JURKAT_6H:BRD-K11306851-001-03-7:2.5,PCLB001_JURKAT_6H:BRD-K11306851-001-03-7:0.63,PCLB001_JURKAT_6H:BRD-K11306851-001-03-7:0.16,PCLB001_JURKAT_6H:BRD-K11306851-001-03-7:10,PCLB001_JURKAT_6H:BRD-K11306851-001-03-7:3.33,PCLB001_JURKAT_6H:BRD-K11306851-001-03-7:1.11,PCLB001_JURKAT_6H:BRD-K11306851-001-03-7:0.37,PCLB001_MCF7_6H:BRD-K11306851-001-03-7:2.5,PCLB001_MCF7_6H:BRD-K11306851-001-03-7:0.63,PCLB001_MCF7_6H:BRD-K11306851-001-03-7:0.16,PCLB001_MCF7_6H:BRD-K11306851-001-03-7:10,PCLB001_MCF7_6H:BRD-K11306851-001-03-7:3.33,PCLB001_MCF7_6H:BRD-K11306851-001-03-7:1.11,PCLB001_MCF7_6H:BRD-K11306851-001-03-7:0.37,PCLB001_PC3_24H:BRD-K11306851-001-03-7:10,PCLB001_PC3_24H:BRD-K11306851-001-03-7:2.5,PCLB001_PC3_24H:BRD-K11306851-001-03-7:0.63,PCLB001_PC3_24H:BRD-K11306851-001-03-7:0.16,PCLB001_PC3_6H:BRD-K11306851-001-03-7:2.5,PCLB001_PC3_6H:BRD-K11306851-001-03-7:0.63,PCLB001_PC3_6H:BRD-K11306851-001-03-7:0.16,PCLB001_PC3_6H:BRD-K11306851-001-03-7:10,PCLB001_PC3_6H:BRD-K11306851-001-03-7:3.33,PCLB001_PC3_6H:BRD-K11306851-001-03-7:1.11,PCLB001_PC3_6H:BRD-K11306851-001-03-7:0.37,PCLB001_U266_24H:BRD-K11306851-001-03-7:10,PCLB001_U266_24H:BRD-K11306851-001-03-7:3.33,PCLB001_U266_24H:BRD-K11306851-001-03-7:1.11,PCLB001_U266_24H:BRD-K11306851-001-03-7:0.37,PCLB001_U266_6H:BRD-K11306851-001-03-7:10,PCLB001_U266_6H:BRD-K11306851-001-03-7:2.5,PCLB001_U266_6H:BRD-K11306851-001-03-7:0.63,PCLB001_U266_6H:BRD-K11306851-001-03-7:0.16
5720,-0.103333331645,0.398393124342,0.0202333033085,2.09794998169,0.564680099487,0.272780239582,0.0255951993167,-0.279727101326,0.0678695812821,0.214175984263,0.184402540326,0.534809529781,-1.05546045303,-0.678134024143,-0.900482714176,-0.608052670956,0.179757416248,-0.635097265244,0.840460062027,0.450545907021,0.883922100067,0.221095561981,0.350237220526,0.536104261875,0.587054312229,0.392704755068,0.419736772776,-0.43137422204,-0.37389844656,0.0205701589584,0.539967536926,0.651749849319,0.0435837060213,0.469617009163,0.12506583333,0.434836626053,-0.0475178919733,0.400932341814,-0.0315506458282,-0.0394150689244,-0.740543961525,0.324111044407,-0.399436056614,0.629073500633,-0.855509877205,-0.199954807758,0.256063044071,0.430344671011,-0.733048260212,0.0110982414335,0.307705074549,-1.10948693752,0.642665982246,-0.341529905796,0.273205161095,-0.733335614204,-0.335369557142,0.0697322487831,0.892437696457,0.438526839018,0.624938070774,0.796305537224,0.793210506439,-0.0585999935865,0.505165755749,0.430178284645,0.27118909359,0.518605172634,-0.210960671306,0.0483007282019,-0.140207126737,0.467319130898,0.948549985886,-0.189794778824,2.68179988861,0.466618806124,-0.415139704943,0.447373360395,0.0919942110777,-0.0677804946899,-0.367901802063,-0.814400017262,-0.446071445942,-0.0513601526618,0.0373444706202,-0.0533851906657,0.781433105469,0.883384764194,1.05069291592,0.867420315742,0.506034255028,-0.28899499774,-0.049845688045,-2.15448641777,-0.0241298526525,-0.174930229783,-0.605709254742,-0.49467214942,1.2071505785,-0.862652540207,0.564450383186
466,-0.637233376503,0.586749851704,-0.104366660118,0.0113999992609,-0.170683771372,-0.299792617559,0.0301931798458,-0.291844189167,0.45352178812,0.471832275391,0.0828648582101,0.421089023352,-0.727851748466,-0.177569940686,0.0717406347394,0.153004065156,0.19342468679,-0.711683869362,0.42748901248,0.214924454689,-0.40908190608,0.257511466742,0.255706787109,-0.334860861301,-0.725132226944,0.011009439826,-0.0051248203963,-0.40141928196,0.240488305688,0.108917705715,0.0916327387094,0.357358813286,0.379538953304,0.812872290611,0.389773190022,-0.198014557362,-0.244116783142,0.0660659149289,-0.415252685547,0.0622142367065,0.0298911184072,0.500345647335,-0.913491427898,-0.232359170914,-0.371498793364,-0.578177511692,-0.0158584844321,-0.168254107237,-1.07148694992,-0.442936092615,0.98518550396,-0.280355125666,0.359991282225,0.0870779380202,0.904153585434,-0.208827674389,-0.244868457317,-0.0813026875257,0.300761699677,0.131367489696,-0.14877730608,0.909179925919,0.632226407528,-0.36985000968,1.08887088299,-0.034358382225,0.207459211349,-0.207764089108,-1.26712286472,0.143960028887,-0.53998696804,-0.197791203856,0.0230000019073,0.250464767218,0.462466686964,-0.685706496239,-0.749441564083,0.278871029615,-0.537233829498,-0.499828666449,0.126520603895,-0.0458333641291,-0.238774806261,0.20846940577,0.461746633053,0.147280931473,0.179268538952,0.000910241156816,-0.543176352978,-0.113761410117,-0.290072321892,-0.71972578764,0.198097854853,-0.345462143421,0.451054573059,0.186192959547,0.382940262556,-0.223809108138,0.0875274389982,-0.463220775127,-0.102601438761
6009,1.5394667387,0.468857705593,0.234266668558,0.634199976921,-0.0478904396296,0.842293977737,0.209844127297,0.0477542355657,-0.213565379381,0.0660521686077,-0.164734333754,0.388305485249,-0.569448828697,-0.552127480507,-0.898545444012,-0.301392346621,0.181091412902,-0.961567163467,0.335623800755,-0.417763233185,-0.307760298252,0.0410418584943,-0.80177295208,0.899237751961,-0.203931167722,-0.307626605034,-0.0904401242733,1.17513334751,1.21409571171,1.06011629105,-0.0666759759188,0.0151392966509,-0.555857658386,0.630216598511,-0.213315472007,-0.00320291519165,-0.149233847857,0.370177060366,-0.257877886295,-0.16808360815,-0.450590670109,0.320241242647,-0.425479024649,0.229025065899,-0.363706767559,-0.315351575613,-0.033097859472,0.0106520932168,-0.211633220315,-0.221588999033,0.000292874872684,-1.09869337082,0.117563411593,-1.45124125481,0.743045508862,-0.269861996174,-0.166576430202,-0.0617706179619,0.246218070388,0.209545463324,0.0383376479149,-0.325590461493,-0.00723477452993,-0.758100032806,0.500460267067,0.521484851837,0.566517412663,-0.0695889294147,-0.0775094330311,0.433865189552,-0.381093323231,0.332485079765,0.0495999976993,-0.182952731848,0.168700039387,0.273519694805,-0.139321237803,0.542007625103,0.335790902376,-0.496985435486,-0.72916841507,-0.731133341789,-0.025710882619,-0.161447376013,0.33784493804,0.605239391327,0.630706429482,0.958321630955,0.797136604786,0.700698256493,0.315130889416,-0.650644958019,-0.728114008904,-0.998455226421,0.171319201589,-0.340683698654,-0.491372644901,-0.466468572617,0.248046606779,-0.278912305832,-0.187029033899
2309,-0.621766626835,0.326094955206,-0.334000051022,0.347400009632,-0.486702859402,0.531000554562,0.0848177820444,-0.19246147573,-0.354916572571,0.949582397938,0.11377556622,0.0173122640699,-1.04078125954,0.307926386595,0.266111403704,-0.699263572693,0.223022073507,-0.0677772313356,0.133504033089,-0.0938584655523,0.296131253242,-0.569229543209,-0.558836340904,0.409504383802,0.179049059749,0.395564049482,-0.325386077166,-0.245277807117,-0.557880222797,-0.413504421711,0.212132811546,0.312366455793,-0.974719703197,0.374561488628,-0.091508410871,0.0634182393551,-0.368545800447,0.151325762272,-0.351361900568,0.749997913837,-0.71475982666,-0.0488786287606,-0.340282469988,-0.134147137403,-1.04496121407,-1.22297811508,-0.770226120949,-0.657532930374,-0.914609193802,-0.300713419914,0.216291606426,0.189519405365,0.579729199409,0.112480834126,0.201037868857,0.0481888353825,-0.331371843815,-0.736631214619,-0.146205440164,0.142125919461,0.39173039794,0.106424793601,0.44418489933,-0.583800017834,-0.785309970379,-0.18360824883,-0.562512218952,-0.485337495804,-0.150121986866,-0.101391106844,0.0346812009811,-0.580049872398,-0.0823999941349,0.815108060837,-0.0955000147223,0.183615505695,-0.541452586651,-0.0881269276142,-0.742221176624,0.429766952991,-0.233947038651,-0.490666687489,1.21537029743,-0.509513497353,-0.519558548927,-0.0939001366496,-0.140835851431,-0.0800120830536,1.01247572899,0.0534921847284,-0.150257080793,0.324651777744,0.268002808094,-1.53262829781,0.0455088168383,0.161345109344,-0.0960985645652,-0.791377305984,-0.219266220927,-0.165958836675,0.284807801247
387,2.46050000191,1.63386464119,-0.21400000155,-0.437950015068,-0.280173480511,0.0034518763423,0.460212379694,0.775862455368,0.194554060698,-0.341857999563,0.24650041759,0.333266854286,-0.990821421146,-1.7972817421,-0.517410993576,-1.50303173065,0.0884620174766,-0.591876745224,0.229675829411,0.210540339351,-0.382839649916,-0.26934954524,-0.105659410357,0.694863796234,-0.451917648315,0.266286313534,0.267781406641,-0.548789143562,0.00752279907465,-0.246231883764,0.415423095226,-0.233316272497,-0.39390411973,0.284686982632,0.00412672013044,-0.314494967461,0.127283766866,0.380049467087,-0.242107704282,-0.447741836309,-0.543579876423,-0.147541001439,-0.234296411276,0.315866053104,-0.675940334797,-1.00167500973,0.198685154319,0.0166364908218,-0.270467728376,0.403615325689,0.392234116793,-0.960110664368,0.131056398153,-0.783674180508,-0.125791579485,-3.09421515465,0.0762815773487,-0.0426089167595,0.168733537197,0.0804533734918,0.217886924744,0.509710729122,-0.075907997787,-0.357100009918,0.162046402693,-0.0498073287308,0.495024800301,0.110436588526,-0.271290898323,0.661809802055,0.125692337751,0.301492005587,-0.902000010014,0.237700387836,-0.183933347464,0.0672657340765,-0.0963862985373,0.178320974112,0.0112156197429,-0.0704099833965,-0.124551586807,0.93626666069,-0.425156742334,0.158988431096,-0.335451424122,0.154571905732,0.7098954916,1.63775789738,0.808542788029,0.638685941696,-0.125857904553,0.174071267247,-0.0301014333963,-1.13943743706,0.660797834396,-0.468655377626,-0.0212228186429,-0.551744282246,0.256722509861,-1.03355705738,0.135529667139
3553,3.01403355598,0.143210545182,0.914466679096,0.193750008941,0.366491764784,0.100773498416,-0.000446047633886,0.01078921929,0.366274237633,-0.80880099535,-0.527357459068,0.180020883679,1.3920352459,0.0502939708531,1.20322358608,1.18827557564,-0.0084539949894,1.22105419636,-0.236538410187,-0.164731517434,1.16472792625,-0.0364027321339,0.0466116368771,-0.682008504868,-0.345890909433,-0.112485870719,1.41033959389,-1.35295927525,-0.472852051258,-0.0904676690698,-0.277059644461,-0.453904569149,0.138280004263,-0.585778951645,-0.00088357925415,-0.358816921711,1.00675964355,-0.491894900799,0.685391902924,0.111375831068,1.33617818356,0.202410429716,1.17038202286,-0.478552222252,1.69810223579,0.970609784126,0.764444470406,-0.380552262068,1.42721498013,0.0483033843338,-0.309400171041,1.40157938004,-0.284812927246,0.770980358124,0.0218389183283,0.949300169945,0.751836836338,0.0661530867219,-1.08913469315,-0.508643448353,-0.48430660367,-0.901475667953,0.118900328875,0.896549999714,-0.0868525058031,0.289986312389,0.41720610857,1.25572478771,-0.314620494843,0.425979375839,0.452385395765,0.668830573559,0.0766500011086,0.547810792923,0.137700006366,-0.396753132343,0.678638637066,-0.229414835572,0.439820349216,-1.41665315628,-1.22998034954,-0.619599997997,-0.509535431862,-0.218768522143,-0.332146644592,-0.749720990658,-0.325933516026,0.274109244347,-0.951344430447,-0.575471103191,-0.0815364420414,-0.464466750622,-0.166550263762,3.26979541779,-0.392932534218,0.516120612621,0.568782627583,0.953249454498,-0.48095035553,1.68882453442,-0.356559544802
427,-1.0611000061,0.93246948719,-0.367233335972,-1.31054997444,-0.526846289635,-0.085924603045,-0.0392956361175,-0.217398583889,0.12197381258,0.488937169313,-0.0522136054933,-0.0100434906781,-0.0888303816319,-0.793850541115,-0.599571228027,0.113143891096,-0.0501266084611,0.0351051539183,0.187908485532,0.035011164844,0.00256736576557,-0.664041936398,0.572259545326,-0.118155263364,-0.318896651268,0.209016218781,0.237203150988,0.261205494404,0.046600535512,-0.00912061333656,-0.0521407090127,-0.063416749239,0.148758381605,0.477895587683,0.334812194109,-0.0968797802925,0.226747840643,0.103818789124,0.0844571888447,0.135391265154,-0.0977541133761,0.300412684679,-0.0490893945098,0.304852485657,-0.334925889969,0.139626562595,0.380752325058,0.0773146003485,0.181108146906,0.470127880573,0.206371724606,0.866488814354,-0.402278959751,0.157036110759,-0.148987054825,5.792491436,-0.220419049263,1.68196368217,-0.270701944828,1.48412752151,0.302435725927,0.593500256538,-1.16741132736,-0.735499978065,0.0172995757312,-0.338492125273,-0.0371958091855,0.018935084343,-0.215437456965,1.19215714931,0.492355614901,0.449868887663,0.293299973011,0.617032825947,1.10873329639,0.0234055481851,-0.438128829002,-0.106835126877,0.259830445051,0.170623570681,0.126754388213,-0.815666735172,0.545753896236,0.287390768528,0.419278264046,0.750821590424,-0.403478503227,-0.399362713099,-1.12604117393,-0.278457909822,0.701033651829,-0.0463611334562,0.30064624548,0.633800566196,0.532131850719,-0.178228676319,-0.243614256382,0.673414289951,0.0477540940046,0.0190721359104,-0.394384562969
5898,-0.244366645813,-0.425491392612,-1.8899333477,-1.7431499958,-0.48411616683,-0.650212347507,-0.166018292308,-0.572446703911,-0.550280272961,-0.363136708736,0.147063776851,-0.881563007832,-0.448193430901,-0.595570921898,-0.581155598164,-0.87509393692,-0.383756637573,0.171764701605,0.282280415297,-0.0534021221101,-0.170251220465,0.131944343448,-0.325635671616,-0.85136783123,0.141759946942,-0.79288059473,-0.0785943120718,0.229235589504,0.160097524524,-0.315812200308,-1.20464849472,0.0464142970741,-0.260773867369,-0.0806756019592,-0.605367898941,-0.128289341927,-0.140664860606,-0.317430377007,0.22882515192,0.525348305702,0.189745262265,0.0335632041097,-0.247748047113,0.326163679361,0.153246298432,0.648842573166,-0.296917229891,-1.2185883522,-0.0223989784718,-1.57450830936,0.602202832699,-2.77429032326,-0.135852500796,-0.444926470518,0.567630946636,-0.799750506878,-0.764070391655,-0.0388381481171,0.599891841412,-0.272328317165,-0.913722038269,0.118843331933,0.477247089148,-0.869249999523,-0.0908382460475,-0.141345560551,-0.154595509171,-0.76618874073,-0.357670366764,0.294779211283,-0.532616615295,0.247799038887,-0.0539000034332,-0.217316105962,-0.555333316326,-0.455922573805,-0.710084378719,-1.73244035244,-1.11552941799,-0.29491558671,0.0961364135146,-0.26536667347,-0.278589397669,-0.0162768550217,0.205806195736,0.111767411232,-0.0761789754033,-0.385921776295,-0.206578165293,-0.455652236938,0.605243980885,-1.43481814861,0.215833574533,-0.448331534863,-0.294720441103,-0.0897423177958,-0.282762169838,-0.379143834114,-0.2138428092,-0.498218774796,-0.0523241497576
23365,-0.136266663671,0.294661283493,-0.0374666713178,0.74304997921,-0.174940437078,-0.257872581482,0.149611130357,0.843358933926,0.609505534172,0.252945244312,0.307822406292,-0.208364367485,0.0832834988832,0.0534274280071,0.179715082049,-0.32865691185,0.460455387831,-0.252834439278,-0.76165241003,-0.0648477822542,-1.19199323654,-0.0556082129478,-0.434350669384,-0.104897662997,0.0269546508789,0.350406646729,0.411955744028,-0.477813750505,-0.51930052042,-0.652362406254,0.0320886857808,0.0419175177813,-0.757841348648,-0.101958304644,0.044770244509,-1.40776979923,0.388634204865,-0.26104798913,0.699933767319,-0.0250248536468,-0.720067083836,0.242553144693,-0.445112317801,0.116048075259,0.208348572254,0.34879603982,0.133530542254,0.269530415535,-0.359913676977,0.640141546726,-0.367181867361,0.247798278928,-0.210898458958,0.282306820154,0.416808962822,-0.15172970295,-0.828475534916,0.174780279398,0.121818810701,-0.381460487843,-0.339837342501,1.80024957657,0.787641167641,-5.29460000992,0.836413860321,0.0100586563349,0.0504406392574,1.06070673466,-0.145518884063,0.0322708263993,-0.192106187344,0.931084275246,-0.894050002098,-0.286897718906,-0.569000005722,-0.24043853581,-0.335716366768,0.198296532035,0.376988142729,0.295006334782,1.52880084515,1.24003326893,0.432031333447,0.131132796407,-0.278665959835,-0.225713804364,0.328564584255,0.646454155445,-0.685007452965,-0.0306564122438,-0.185429945588,1.27816987038,-0.160008653998,0.0147302895784,0.782910466194,-0.133960902691,0.269345700741,0.137393712997,0.551078021526,-1.02801764011,-0.734390735626
6657,0.940399885178,0.00581303238869,0.213366657495,0.270600020885,0.128485769033,0.11101166904,-0.21999271214,0.537012755871,-0.584825396538,-0.832804203033,-0.244142487645,0.32508546114,2.80379748344,0.35942786932,1.83257198334,1.10868930817,-0.0472362935543,1.46366357803,-0.353242367506,-0.0628018677235,0.281591057777,-0.155473873019,0.39036616683,-0.672816455364,-0.0430733300745,0.0162423104048,-0.0194720774889,-1.00458693504,-0.679970502853,0.107955276966,-0.13058462739,-0.636488199234,-0.141893684864,-0.623021602631,0.0620092302561,-0.158380523324,0.518833756447,-0.100225128233,0.391873776913,0.0842480659485,0.697183847427,-0.0275482889265,1.2239279747,0.201859235764,1.64416360855,0.92759758234,0.442943334579,0.0143964868039,1.30708146095,-0.248558118939,-0.321057528257,1.47959637642,-0.35143083334,1.1357049942,-0.83808195591,0.96961915493,0.865818500519,-0.0261486265808,-0.925887346268,-0.307272404432,-0.418251127005,-0.120257496834,-0.992112278938,0.999099969864,0.272635430098,-0.327657192945,0.0241159945726,-0.43256598711,-0.0193771272898,0.125004947186,0.690929412842,0.488593667746,0.351099997759,-0.252745777369,0.00586664909497,-0.276190906763,0.505996823311,-0.483437329531,0.856363177299,-0.46378082037,-0.705476462841,-0.651266634464,-0.258046209812,-0.676686048508,0.403655201197,-0.330156445503,-1.03789126873,-0.424743831158,0.00641742907465,-0.598905444145,0.190165743232,0.114275068045,-0.415910005569,1.5267444849,-0.57772988081,0.161334216595,0.671810150146,1.50041627884,-0.520866274834,2.48296332359,-0.0604167692363
