rid,DOS025_VCAP_6H:BRD-K01055635-001-01-9:5,DOS025_VCAP_24H:BRD-K01055635-001-01-9:5,DOS047_A375_24H:BRD-K01055635-001-01-9:5,DOS047_A549_24H:BRD-K01055635-001-01-9:5,DOS047_HT29_24H:BRD-K01055635-001-01-9:5,DOS047_MCF7_24H:BRD-K01055635-001-01-9:5,DOS047_PC3_24H:BRD-K01055635-001-01-9:5
5720,-0.770618498325,-0.15510892868,-1.07172179222,-1.20408725739,-0.236058607697,0.441995114088,-0.186970815063
466,0.0181096345186,-2.0761847496,0.279307305813,-0.613746404648,0.207590460777,0.589957892895,-0.000280499458313
6009,-1.15947580338,-0.517680346966,-0.407553911209,0.360254585743,1.38768303394,0.907782912254,0.948262095451
2309,0.212943211198,-0.384493738413,0.608387470245,0.54213231802,1.63196182251,0.421841591597,-1.08583545685
387,-0.331755667925,0.461205840111,1.00340569019,1.62609744072,0.615922570229,-0.465721309185,3.37935018539
3553,-1.10475325584,0.893978357315,0.692066431046,-0.634069979191,0.653026103973,-0.986455798149,-1.36984753609
427,1.15636110306,-0.85820376873,-0.361871182919,-4.17190265656,-0.742961466312,0.86686706543,0.797706186771
5898,-1.64092600346,-0.542046964169,-0.523661136627,-0.378451943398,-3.58935499191,0.519525587559,-0.00207270681858
23365,-0.833989799023,0.762790977955,-0.0500552132726,-0.0472549200058,-0.326661229134,0.062728703022,1.98922681808
6657,0.0679088234901,1.02387022972,-1.03946185112,-0.771362900734,0.668102025986,-0.622108697891,-0.164260938764
5054,-0.267890870571,-0.370224684477,-0.289934962988,0.291753470898,-0.746377050877,0.119091153145,1.0297794342
3108,-1.00213038921,-0.419544696808,0.487611830235,0.809446692467,-0.316201031208,0.215294748545,1.09867632389
1950,2.21286845207,-0.349214941263,0.867092967033,-0.302340000868,0.961820423603,-0.638672471046,1.50140178204
351,0.257507324219,0.625001728535,-0.35293251276,-1.75050747395,0.0596723407507,-0.753474116325,0.634784936905
4846,-0.434776991606,0.841743409634,-0.209868520498,-0.279543310404,-0.544772684574,-0.273077130318,-0.757443070412
1452,-0.566541552544,-1.18674302101,-0.11038865149,-0.610129952431,1.54938113689,0.313572138548,1.6005576849
4776,-0.240188241005,0.384882837534,-0.807179331779,-0.640250384808,0.128713309765,0.205222100019,-0.432963609695
6908,-0.7017993927,0.362245619297,0.148102998734,1.45785498619,0.104314118624,0.744832456112,1.548386693
672,-0.890321135521,-1.2898619175,-0.418821781874,-1.92794060707,-1.42002141476,-0.239071160555,-0.748313486576
5710,-1.40576243401,0.107353687286,-0.297971427441,-0.142264068127,0.676282167435,-1.03595709801,0.0789176523685
2115,-0.217456772923,0.0847367942333,-0.433953344822,-1.4275380373,0.0218598246574,-0.779925227165,-0.331052690744
7015,0.908090233803,-0.530679166317,0.293505549431,-0.553571760654,0.333944201469,-0.26718762517,0.0544916987419
8726,-0.860528111458,0.19872687757,-1.12693142891,0.689106941223,-1.45852518082,0.237775102258,0.926759839058
2185,-0.529897749424,1.30591440201,-0.328823268414,-0.506092488766,0.376570671797,-0.464415371418,-0.438897311687
3315,0.293889939785,-0.804521799088,0.588164269924,0.439560890198,2.07596421242,0.396200716496,0.195813119411
5289,-0.517721116543,1.42337191105,0.28309071064,-0.123598337173,0.393931090832,0.671218574047,0.615797638893
868,0.0481868684292,0.915020346642,-0.304410755634,0.942703843117,-0.225605741143,0.864589095116,0.702730774879
1677,0.765117824078,0.331884622574,-0.353400290012,-0.312285006046,-0.925165176392,-0.531044542789,-1.68398821354
7043,-0.694385886192,0.999147415161,-0.0938191786408,-0.412568956614,0.0146026611328,-0.357973992825,0.0457619205117
5613,0.489279985428,-0.670618414879,-0.585768818855,-0.759334564209,-1.22365891933,-1.57430291176,-0.44603985548
595,-0.483399361372,1.72687125206,-0.547446787357,0.250663012266,0.532421827316,-0.41004639864,0.0777912139893
4793,-0.391478925943,0.287561953068,-0.561281740665,1.52042090893,0.635204672813,0.905811190605,-0.77287364006
2736,-0.208249658346,0.942497491837,0.8370398283,0.377613812685,0.957735240459,-0.710419476032,-0.27826666832
5290,1.19387078285,-0.858289539814,-0.254549920559,-0.263786166906,0.719778895378,-0.423324406147,-0.0597901642323
6194,0.0544444322586,-5.70707893372,0.0,-0.351350873709,-0.401914507151,-0.717639744282,2.1932528019
1676,-0.22078615427,-0.893330931664,-0.602782130241,-0.828770637512,0.0234058499336,-0.668742239475,-0.42978516221
23512,-0.463065266609,0.903259515762,-0.597015619278,0.615476727486,-0.671339988708,-1.61005520821,-1.41088521481
148022,-0.645027160645,1.33162009716,-0.0119955409318,1.39252650738,1.20072507858,1.49604463577,1.28278195858
1906,0.77544772625,-0.023500315845,1.12233960629,-0.502662777901,-1.24666571617,-0.651821553707,-0.912815153599
8878,-0.632242560387,2.82941579819,-1.27478802204,-0.136967495084,0.247460708022,0.443845331669,0.416695535183
3091,-0.873988628387,0.387407124043,-0.264727771282,-1.64443612099,-0.636570692062,-0.308394730091,-0.949671447277
5743,-0.49246275425,-1.09881317616,0.145628362894,0.130662530661,1.24689114094,0.611518502235,-0.72744756937
5321,0.114845305681,-0.230746626854,-0.59595656395,-0.630372524261,0.370936691761,-0.906318545341,-0.271124511957
4144,-1.00333094597,0.855174183846,-0.376456260681,-0.255402386189,0.874079406261,0.439461708069,-0.2345982939
1981,-0.0854113101959,0.489496231079,-0.171041667461,0.331740647554,-0.335379600525,-0.568886160851,-2.73707222939
695,-0.748388528824,1.36792325974,-0.308535993099,0.620538830757,0.97865742445,-0.278764009476,-0.541807353497
10398,-0.877905786037,0.587193548679,-0.00132421404123,-0.924207389355,-0.188261300325,-0.88207834959,-0.877487659454
5708,-1.06301355362,0.23175136745,-0.0547704100609,-1.57888054848,-0.632983267307,0.106900528073,-0.0851029455662
1213,-0.0126915276051,1.01036548615,0.817853689194,-0.848544478416,0.794722855091,-1.14525473118,0.25317671895
226,-0.487999945879,0.235299274325,0.241429120302,0.68801176548,-0.202124461532,0.533771932125,0.693505883217
6777,-0.874289810658,0.242740780115,-0.0389879643917,0.912229001522,-0.952013373375,1.38128948212,0.767042458057
2113,-0.661312103271,0.673421502113,-0.329301834106,0.24274431169,0.453239142895,-0.885000288486,-0.403562128544
3329,-1.94751882553,-0.68413156271,-0.189245551825,0.396096557379,-0.49454215169,0.317656189203,0.619954645634
1050,0.528984665871,2.01452946663,-0.325659900904,0.286945015192,-0.0943938195705,-0.0291840359569,0.405307620764
9491,0.204657942057,1.40607953072,0.0902773886919,0.296821445227,0.505943000317,-1.16322994232,-0.267487555742
22926,-0.777207016945,0.79089820385,0.101129665971,0.540920376778,-1.99014651775,0.0862597227097,1.59229850769
5899,0.530110955238,1.61554551125,-0.371292412281,-0.241714179516,-1.14723539352,0.851980209351,4.37289619446
5467,-0.430135905743,-0.201546296477,-0.0670464336872,0.580207049847,-0.320490896702,1.13801455498,0.588768184185
6774,-1.1601036787,-0.412457168102,0.0470606684685,-1.86370193958,-0.552048802376,-2.43229436874,0.36570212245
