rid,DOS006_VCAP_6H:BRD-K07381195-001-02-3:5.03,DOS006_VCAP_24H:BRD-K07381195-001-02-3:5.03,DOS036_A549_24H:BRD-K07381195-001-02-3:5.03,DOSBIO001_A375_24H:BRD-K07381195:10.0578,DOSBIO001_A549_24H:BRD-K07381195:10.0578,DOSBIO001_HT29_24H:BRD-K07381195:10.0578,DOSBIO001_MCF7_24H:BRD-K07381195:10.0578,DOSBIO001_PC3_24H:BRD-K07381195:10.0578,DOSBIO001_NEU_24H:BRD-K07381195:10.0578,DOSBIO001_NPC_24H:BRD-K07381195:10.0578
3091,-0.601249992847,-1.15651202202,-1.51760005951,-1.32153427601,0.0618999898434,0.683982133865,0.509808957577,0.144160121679,0.550700008869,0.724344968796
5743,0.88615000248,0.834177553654,1.83354997635,-0.00657968223095,1.66470003128,-0.653347074986,-0.337239712477,-0.0713080763817,0.0281499922276,0.436965823174
5321,0.981299996376,0.851393818855,0.0884499996901,0.345898449421,0.643800020218,0.243523433805,0.758159637451,1.27969396114,-0.999849975109,-0.173024475574
4144,0.465399980545,-1.06745302677,-1.41210007668,0.141392499208,0.608399987221,-0.827405869961,-1.25092101097,0.983512282372,-0.0902999937534,0.244998663664
1981,1.7310500145,-0.476381838322,-0.136399999261,-0.370910406113,-0.314100027084,-0.75480902195,-0.199044033885,0.836772918701,-0.298150002956,-0.862854242325
695,1.98815000057,0.00677629560232,-1.15444993973,-0.635416805744,0.433799982071,0.503548681736,-0.311458945274,0.98570895195,-0.154550001025,0.0080771446228
10398,0.827199995518,-0.255501419306,-1.85405004025,0.429325759411,0.5257999897,0.123908400536,0.735110402107,0.353012412786,1.12894999981,0.254360735416
5708,1.2009999752,0.600162804127,0.0319499969482,0.935413658619,0.0128500014544,-0.447304695845,0.607868731022,0.10707397759,0.0473499894142,0.819035768509
1213,0.855350017548,-0.468370527029,-0.184750020504,-0.348103404045,0.198249995708,0.0390265583992,-0.0886675566435,0.188681989908,-0.223449990153,0.161784276366
226,1.389950037,-0.621042609215,-1.62705004215,-0.396514475346,0.208800017834,0.115714482963,-0.716570794582,0.014638543129,-0.203549996018,0.9518481493
6777,3.38884997368,0.251521795988,-0.712400019169,-0.396681219339,-0.201250016689,-0.167929470539,0.0347293317318,-0.128928050399,1.09459996223,-0.484747350216
2113,1.4252499342,0.0492973029613,-1.07625007629,0.105619139969,-0.494199991226,0.166883707047,1.28855574131,0.0352276861668,0.541149973869,-0.486665695906
3329,0.170000016689,-0.924812614918,1.03375005722,0.242245644331,0.0283499956131,0.428394019604,-0.432983756065,0.887683749199,0.853600025177,0.655062198639
1050,2.13774991035,0.0972791165113,-0.0915499925613,-0.267772912979,0.224199995399,-1.31632971764,0.276131242514,0.668346762657,-0.79105001688,-0.10350163281
9491,2.93405008316,0.159557655454,-1.66365003586,0.223383009434,1.51259994507,0.571244001389,0.908089339733,0.151258826256,0.295000016689,-0.799938082695
22926,1.41670000553,-0.478481382132,-0.705799996853,0.232279703021,0.303149998188,-0.94239038229,-0.426490992308,-0.320321083069,0.028850004077,-0.582450449467
5899,2.43659996986,-0.054031342268,0.360300004482,0.684618413448,1.04535007477,0.213490277529,-0.785178422928,-0.441225171089,-0.27064999938,-0.25407242775
5467,0.404000014067,0.687417209148,-1.48210000992,0.0902507901192,1.00040006638,-1.57553315163,0.0891452804208,-0.241200715303,1.23979997635,-0.543108940125
6774,1.14479994774,-0.457515478134,-0.633750021458,5.02407360077,0.603200018406,0.234989210963,-0.289184004068,0.140682309866,-0.389050006866,0.166478782892
1788,0.353999972343,0.456681698561,-0.717900037766,0.592150092125,0.137900024652,0.695890665054,0.251118123531,0.527189135551,0.256749987602,-0.965675115585
5921,2.14510011673,0.0422995574772,-0.617649972439,-2.56099700928,0.0159499943256,0.177858620882,-0.0854769945145,-0.524501562119,-0.317200005054,2.0466132164
5721,0.246349990368,-0.281193971634,-0.773050010204,0.00429105758667,-4.14505004883,0.013851672411,-0.640080213547,0.0827298238873,1.06064999104,-0.359706163406
2263,-1.69040000439,0.867791473866,0.401650011539,-0.234768539667,0.430900007486,0.865157008171,0.19060254097,0.848332464695,0.724150002003,-0.727500319481
808,0.692450046539,1.44631123543,-0.783200025558,0.820470869541,2.49349999428,1.25144910812,0.73134458065,1.31168961525,0.585999965668,-0.450972557068
30001,2.89419984818,0.501679003239,0.295749992132,0.155911147594,1.41929996014,-0.712225437164,-0.250540971756,0.904534578323,0.517250001431,0.119182556868
348,1.39149999619,2.56624031067,-1.0135999918,1.26121890545,1.38549995422,0.208129048347,0.415217638016,0.685023069382,0.462550014257,0.47956520319
30849,1.29984998703,0.0750368982553,0.280400007963,0.647984147072,0.116949990392,0.108901053667,0.113867655396,0.0702167600393,0.46819999814,0.693437218666
1454,1.08794999123,-0.505422651768,-0.875899970531,0.122389003634,0.0788500010967,-0.534123718739,-0.18250182271,-0.619545340538,0.212499991059,0.13953346014
6500,1.8165500164,0.857928991318,-1.12075006962,-0.210913643241,0.414300024509,0.203693971038,-0.66606092453,0.310236513615,-0.265100002289,0.773993849754
5627,3.76955008507,-0.228703677654,-0.469700008631,1.11143803596,0.0424499958754,0.278739929199,-0.774496078491,-0.363108575344,-0.2377499789,0.328521043062
5715,0.526799976826,0.0941220670938,-0.0700000226498,0.363274931908,0.160499989986,0.156940713525,-0.927485227585,0.276524841785,-0.505349993706,0.287677496672
4791,4.18419981003,1.41166639328,-1.35969996452,0.0924200415611,-0.308550000191,0.00588530302048,-0.706904947758,0.485618591309,-0.214850008488,0.972334563732
56924,2.86494994164,0.0100861378014,-0.285400003195,-0.333756387234,0.290300011635,0.221115678549,-0.241765767336,0.6948543787,-0.499899983406,-0.0145397186279
2690,1.84414994717,0.606083035469,-0.195399999619,-0.898458838463,4.95160007477,-0.224574923515,-0.681853652,-0.0274866595864,0.456999987364,0.656540632248
1019,1.20550000668,-0.178273528814,0.358149975538,-0.466798126698,-0.762199997902,0.40784111619,-1.90520954132,0.4681468606,-0.199149996042,0.0409251749516
51422,3.53305006027,-0.182063981891,-0.153449997306,-0.156588762999,0.0554500222206,-0.401689559221,-0.914999425411,0.209416523576,-0.00270000007004,0.0109157115221
5788,0.409600019455,-0.101302191615,-0.352149993181,-0.202654257417,0.889999985695,0.197953432798,-0.135930165648,1.25858449936,0.449949979782,0.667352795601
6709,1.77539992332,-0.343996465206,0.202149987221,-0.358833551407,0.181150019169,0.669786691666,-0.612593948841,0.365033984184,-0.750749945641,0.606658220291
1277,-0.891550064087,1.04311871529,-0.285449981689,0.838229060173,-0.358799993992,0.847392976284,1.31248474121,0.656488776207,-0.0344000160694,0.398123592138
993,-0.866950035095,-0.449519068003,0.600000023842,-0.0403651744127,0.45015001297,-0.257796406746,-0.285334944725,-0.426443099976,-0.0947000086308,0.129159644246
7157,0.842649996281,-1.21598517895,-1.31115007401,0.601898491383,0.853299975395,-2.41278338432,-0.802336096764,0.0981032252312,0.385100007057,-1.01101255417
1958,3.86579990387,0.845262110233,-0.100400000811,-0.138455480337,-1.13999998569,-1.26018249989,-0.559631586075,0.604676127434,0.182850003242,0.373131334782
4582,0.757600009441,-0.294752001762,-1.10280001163,0.88103723526,-0.557549953461,0.63408768177,-0.198040962219,0.218805640936,-0.235799998045,-0.00163298845291
9212,-0.0894500017166,0.197682321072,0.188649997115,0.708666801453,0.99169999361,0.799282729626,1.39289355278,0.169003382325,-0.37760001421,-0.0510886162519
8440,-1.86259996891,-4.05420303345,1.03544998169,-1.00749742985,0.0145999975502,-0.507185101509,-0.644145011902,0.146160304546,-1.3056499958,-1.2180583477
6790,2.12700009346,0.272193074226,-0.262749999762,0.123665057123,0.991949975491,1.3699555397,-0.510730266571,0.69919192791,-0.00229999423027,0.6969383955
8851,1.95545005798,-1.18456804752,0.795549988747,0.760386705399,-0.0834000110626,-0.838826179504,0.0932386517525,-0.655982732773,-0.155000001192,-0.620230078697
2534,3.21679997444,0.599633395672,-0.764649987221,-0.443264752626,1.11070001125,0.209412813187,-0.314387530088,-0.996772170067,0.391099989414,-0.317513555288
4893,2.04299998283,0.796502053738,-0.27120000124,-0.226484358311,0.45530000329,0.7037961483,-0.442824721336,0.497921288013,0.298749983311,0.473108828068
665,3.0392999649,0.145453795791,0.546949982643,-0.349507212639,-1.11434996128,-0.981018841267,0.425427824259,0.187322974205,-0.0108499974012,0.368539661169
4313,0.229550004005,0.379737049341,-2.68645000458,0.367219507694,0.797150015831,0.0187012255192,0.620075702667,0.38201469183,-0.466949999332,-0.966400146484
1022,-0.289049983025,-1.40930235386,1.54565000534,-0.675007104874,-1.30439996719,-0.368507146835,-0.410593420267,0.0259390175343,-0.501249969006,-0.706055641174
5880,-0.673150002956,1.09752249718,1.3301500082,0.197670012712,-0.764400005341,-0.0421381592751,0.382127016783,0.641547620296,0.861400008202,4.06347799301
3162,-2.09794998169,-0.321077555418,0.205899998546,-0.134163439274,-0.362049996853,-1.50656473637,-0.150998294353,-0.259617388248,-1.04715001583,0.811551809311
1282,0.594999969006,0.118812695146,-0.537050008774,0.545429110527,0.633949995041,-0.212066531181,0.419647991657,-0.387603640556,-0.267450004816,0.308839410543
3383,2.32209992409,0.777354121208,-1.19519996643,-0.632625937462,-0.765349984169,1.29481506348,0.545558571815,0.50591635704,0.177799999714,-1.50064456463
727,2.72885012627,0.296362757683,0.905250072479,0.295370817184,1.1427500248,-0.386381387711,0.208006352186,0.195577830076,0.935250043869,0.273522019386
4792,-5.19675016403,-0.1297942698,-0.0223000012338,0.0759653002024,-5.0,-0.457126051188,-0.263430535793,-0.939061820507,0.445999979973,-0.000722140073776
4794,3.79535007477,0.0730963498354,-0.818149983883,-0.103431001306,-0.0463000014424,-0.00808662176132,0.918744564056,0.248730286956,0.03125,-0.323390513659
902,1.73860001564,0.401561260223,-0.00914999842644,0.0260407924652,-0.0652499943972,-4.20766592026,0.231115341187,0.632314383984,1.24829995632,0.0332678705454
8091,4.06319999695,0.876116037369,-0.759100019932,0.847370386124,0.0351499915123,1.21381115913,0.335742115974,0.738115549088,-0.630499958992,0.598367512226
3486,-5.34735012054,0.713397502899,0.3899500072,-0.23074811697,-0.109699994326,0.546388030052,-0.19203004241,-0.12160025537,-0.724599957466,0.801057040691
10818,0.796800017357,3.70538377762,-1.80050003529,0.176227465272,0.913400053978,0.787656068802,1.08149778843,0.893993735313,-0.00294999778271,0.49970471859
3454,1.53610002995,0.153512895107,-0.375250011683,0.277894020081,0.0462500154972,0.209232002497,0.76140755415,-0.185579329729,-0.202199995518,-0.58992266655
4282,0.0,-0.697429716587,0.000650000059977,0.0991713255644,0.152250006795,0.627472758293,-0.226595729589,-0.71253657341,-0.222949996591,0.339750945568
1605,1.34379994869,-0.833635449409,-0.670149981976,0.272271662951,0.424450010061,-0.312154233456,-0.438362449408,0.450673878193,-1.20004999638,0.854314088821
10644,3.1751999855,-0.63085514307,-0.838400006294,0.68291592598,0.673200011253,0.446995854378,0.0622981600463,-0.690768837929,0.082999996841,0.29813170433
2065,2.16345000267,-0.311915516853,0.0209500193596,-1.1337839365,0.453400015831,-1.08166849613,0.0260341018438,-0.241958841681,0.842850029469,0.211224406958
8321,0.785899996758,0.694422125816,-0.76314997673,0.144009411335,0.00879999995232,0.383449435234,0.601579785347,0.28811943531,-0.0249000042677,0.472843796015
8503,4.30140018463,-0.103735893965,-0.726750016212,1.21853041649,0.590499997139,0.0103856138885,-0.868388295174,0.402984410524,0.349649995565,0.417654633522
7027,1.67044997215,0.43738463521,0.240249991417,1.40030574799,0.364500015974,0.424071252346,-0.294974952936,-0.456831723452,0.844799995422,-0.539514124393
6850,1.84829998016,0.560549736023,-1.13125002384,1.02288711071,0.702350020409,0.0996004790068,0.15107139945,0.163993954659,2.5095500946,-1.16353237629
1978,0.464450001717,-0.930734932423,-0.124850004911,-0.383830696344,-0.55529999733,0.403824985027,-0.328164666891,-0.459869533777,-0.440300017595,1.46149516106
896,-2.79400014877,-0.282282620668,0.0475000068545,0.0910202562809,-1.14954996109,0.747703433037,-0.328213393688,-0.739162385464,-1.14079999924,0.873380303383
5777,2.3656001091,1.11682271957,-0.577799975872,-0.250955194235,0.104099988937,-1.24917864799,-0.0456939935684,0.0558542646468,0.501600027084,0.0837320685387
1846,2.81310009956,-0.0607497319579,0.416000008583,0.169305860996,0.000550001859665,0.188196212053,0.190273210406,-1.18522882462,0.137150004506,-2.69243478775
5925,-1.86744999886,-0.752382338047,-2.16000008583,0.104823112488,0.724950015545,0.381751298904,0.0687121003866,-0.60741430521,-0.444400012493,0.141718253493
142,-3.82260012627,-0.833001613617,-0.960550010204,1.60387969017,1.2539999485,-0.0241241753101,-0.927429378033,0.497921764851,-0.286650002003,1.77642011642
1021,0.549549996853,0.09968277812,0.582799971104,0.450887322426,-0.625100016594,-0.698246181011,1.08526575565,0.921000599861,0.158349990845,-0.679225683212
5699,1.40564990044,-0.267710357904,0.896849989891,0.769453287125,-0.567000031471,0.478917449713,-0.577091932297,0.118824340403,0.689900040627,0.598164200783
8061,3.32159996033,-0.088416442275,0.187000006437,0.614204347134,0.184750020504,-0.108315065503,0.727751016617,0.494329422712,0.24255001545,0.173274040222
1870,3.36109995842,1.71909999847,-0.80110001564,2.35429763794,0.284500002861,0.130615979433,0.0452718883753,0.188577204943,0.368999987841,-0.146098822355
1398,-2.83260011673,-1.3220499754,-1.49000000954,0.146460816264,-0.523750007153,0.917632877827,-0.127351537347,-2.90893983841,0.114050000906,-0.277124196291
3312,-4.49109983444,-0.984887003899,0.270199984312,0.612672150135,-0.0277500003576,-0.0910846143961,-1.24110865593,0.0794181078672,0.0657999962568,0.890339195728
891,-4.93515014648,0.57646214962,0.554499983788,0.365045696497,-0.0782000124454,0.154289484024,-0.0976628363132,1.29333651066,-0.0944499969482,-1.64813542366
4775,2.37199997902,-0.0182410515845,0.801949977875,1.21517825127,-0.122450001538,-1.08964931965,0.188359990716,0.49093106389,-0.42720001936,-0.189374879003
5111,-0.192000001669,-0.311614006758,0.00135000003502,-0.459449321032,-0.880849957466,-0.538299322128,0.0255094412714,0.477087825537,0.021899998188,-0.111350126565
5696,-3.77230024338,-1.25599706173,-0.21645000577,-4.84483098984,-2.01959991455,-0.206314712763,-0.436640202999,-0.313544392586,0.147099986672,-0.318878591061
5588,5.18694972992,0.163366928697,-0.483449995518,0.924247384071,0.481750011444,0.487535357475,0.379931986332,-0.283863484859,0.107850000262,-0.875756978989
6839,5.21045017242,-1.0016130209,2.86220002174,0.367310523987,-0.276600003242,-1.78781747818,-1.19044065475,-0.621843099594,4.87244987488,0.793891429901
329,0.595550060272,-1.22597193718,3.34619998932,0.119950607419,-0.883100032806,0.00848563015461,-0.614640653133,0.41229608655,0.26599997282,0.541050136089
5058,5.78154993057,-0.266878604889,1.23020005226,0.293990254402,-0.44080004096,-0.958397746086,0.842820644379,-0.472978651524,-0.655099987984,2.52444529533
998,-1.29480004311,-0.228271096945,0.0855500027537,0.600451529026,0.125099956989,-0.108703970909,-0.18582329154,-2.86338424683,0.446099996567,-2.45899200439
9134,-2.63860011101,0.213080465794,-0.834100008011,-0.796261489391,1.02480006218,-0.36048579216,1.13106036186,0.289330929518,0.198950007558,-0.00677388906479
6616,5.50260019302,0.270303070545,-0.229699999094,-0.17395272851,0.0943000018597,0.784430205822,4.45632696152,0.341604441404,-0.529649972916,-0.574911534786
5223,1.16330003738,0.285807132721,0.332849979401,0.681012272835,0.537599980831,0.364855974913,0.0284155905247,0.431348204613,0.3016500175,0.685284018517
4690,-2.73095011711,0.43329834938,0.517199993134,0.196216240525,-4.03754997253,0.711170375347,-1.18757247925,0.643384099007,0.638499975204,-3.82272624969
958,0.105999998748,1.59582555294,-0.416400015354,-0.187382429838,-0.867599964142,0.488744676113,0.728786349297,0.729750871658,-0.252950012684,-0.820842146873
1616,-3.92505002022,0.34289303422,1.06165003777,3.1118991375,0.0101999938488,-0.069920539856,0.686369419098,0.420255064964,1.7974499464,0.353312313557
991,-4.33750009537,0.119835555553,0.0,0.0,0.316000014544,-0.254642695189,-1.75428724289,0.333203673363,0.352950006723,-0.670705378056
6347,-0.702050030231,0.8046413064,-1.47850000858,-0.163274109364,-1.19360005856,0.791805565357,5.21692085266,0.445742189884,0.0558499991894,-0.589771449566
6714,2.13775014877,-0.351358830929,-0.227699995041,0.154646858573,1.06060004234,0.0421805679798,-0.191173449159,-0.145790576935,-0.274599999189,0.361659914255
652,1.48399996758,0.136188521981,0.581650018692,-0.507607161999,-1.40620005131,-0.0943747758865,-0.0239111632109,0.468517959118,0.48869997263,-0.957218527794
4331,1.8044500351,-0.534760355949,-0.554700016975,-2.2149477005,0.51164996624,5.01661109924,-0.433665215969,0.196132019162,-0.0679499953985,0.498140543699
7099,2.55494999886,-0.0344032496214,-0.0839000046253,-1.38723754883,0.0678999722004,0.231801658869,0.575764834881,2.23640394211,0.13069999218,2.99338793755
10320,3.32955002785,-0.115221574903,-0.0601500272751,0.118532329798,0.197650000453,6.27198600769,1.01379966736,0.214130505919,-0.15964999795,2.7887942791
2042,0.596500039101,-0.572016060352,-1.66614997387,0.787633657455,1.28399991989,-0.204218685627,-0.289591699839,1.49396264553,0.413399994373,-0.267145246267
843,3.12509989738,0.602612316608,-1.33625006676,0.0444065332413,0.218100011349,-0.849677741528,0.538661897182,4.46898317337,0.126150012016,-0.158929169178
840,-0.403749972582,-0.470461457968,0.298500001431,-2.55697488785,-2.8204498291,-0.247476547956,-0.799984812737,0.362556546926,-0.387400001287,0.736907422543
7048,2.72464990616,0.288480341434,0.729099988937,-0.201714783907,-0.566799998283,0.0234277658165,-0.152930557728,0.668475210667,-0.939900040627,-0.581507623196
4851,-0.0728499889374,0.45792222023,2.32659983635,1.08171439171,0.516999959946,-0.586309492588,-0.37002453208,0.180308759212,0.458799988031,0.906349956989
6464,-1.18095004559,0.165692895651,0.108150005341,0.0980678349733,-0.205499976873,-0.222818464041,-0.00748826935887,0.82455265522,0.0722000300884,-1.25516152382
23410,2.01375007629,-0.403303325176,-0.88119995594,-0.459460228682,1.08545005322,0.533556878567,0.130794450641,0.399519830942,0.281350016594,0.209211841226
54205,0.97260004282,0.477017104626,0.20735001564,-2.68397808075,-3.03189992905,0.30376380682,0.253089666367,0.562437474728,0.334100008011,0.582342982292
2770,2.89794993401,0.600616335869,0.665050029755,-1.39749336243,0.638350009918,1.45607304573,0.0855732858181,-0.879410982132,-0.0475000143051,2.94132351875
80204,1.93404996395,0.292328983545,7.51849985123,1.24884080887,0.161299943924,-0.399762123823,-1.0252020359,-0.982110500336,0.746200025082,0.308238625526
4208,5.53189992905,0.342750281096,0.927900016308,0.0375675521791,0.997850060463,0.43543446064,0.0452469959855,0.264313131571,0.375750005245,2.71416091919
1845,-5.97595024109,-0.989270329475,-1.12585008144,0.663795351982,0.727200031281,0.476562708616,-0.693560481071,-0.724434733391,-0.0944999977946,1.06302452087
23368,-1.20570003986,0.431924313307,-0.342849999666,-0.0878060460091,0.0105000138283,-0.294916957617,1.30861842632,0.198210895061,0.243699997663,-0.760526239872
5583,5.8830499649,-0.601386904716,-0.866050004959,1.07748043537,0.587499976158,0.00650529563427,-0.369598597288,-1.0586335659,0.46510002017,-0.633831739426
8900,-1.62109994888,-0.68052560091,-0.364699989557,-0.424429088831,-0.577899992466,0.497307538986,0.938303172588,-0.278925269842,-0.203999996185,0.969878196716
581,-0.830399990082,-0.332606732845,-1.49425005913,0.490269750357,-0.0928499996662,-0.209137499332,0.203967928886,0.565022230148,-0.216350004077,-1.02692747116
6193,-0.749650001526,0.0698948279023,-0.800549983978,0.238356277347,0.535099983215,0.468017607927,0.0985111668706,0.784983873367,-0.470849990845,-1.60302627087
6622,-0.327899992466,1.02467286587,-0.294499993324,0.237221688032,0.0508999973536,-0.655685484409,0.94033062458,-2.22117114067,-0.0515000000596,0.109588652849
11261,5.14525032043,0.497209072113,1.15034997463,0.0239796675742,1.69679999352,-0.539543151855,0.112596839666,0.0280303359032,-0.474050015211,-0.0425921082497
6696,4.1359500885,-0.500380039215,0.112000003457,0.493508547544,0.217799991369,-0.691941916943,0.59191596508,-0.0423506721854,-0.374549984932,0.881232321262
8312,-4.60284996033,-0.0632008612156,-0.677600026131,0.710482954979,-0.0287500321865,5.6191534996,-0.832491636276,0.179625615478,-0.0410000085831,-0.146110728383
835,2.88315010071,-0.433541119099,1.28990006447,0.79307281971,0.346249997616,-0.463412225246,0.701261281967,0.671103417873,-0.183850005269,-0.403710097075
8324,6.53299999237,-0.624053955078,5.66240024567,0.0387123078108,0.891749978065,1.56564319134,0.34703630209,-0.878680765629,0.53100001812,-0.0847223699093
1848,-0.044850051403,-0.442846506834,-0.631449997425,-0.00873822718859,-0.269349992275,-4.47610521317,0.873848676682,0.407113313675,0.648149967194,-0.504046440125
154,-0.104149997234,1.90580403805,1.02964997292,-0.195268675685,-0.625,4.33701705933,0.0245203971863,-0.454252898693,0.380199968815,-0.699152827263
