rid,CPC002_HA1E_6H:BRD-A78377521-001-03-0:10,CPC002_HA1E_24H:BRD-A78377521-001-03-0:10,CPC002_HCC515_6H:BRD-A78377521-001-03-0:10,CPC002_HCC515_24H:BRD-A78377521-001-03-0:10,CPC002_PC3_6H:BRD-A78377521-001-03-0:10,CPC002_PC3_24H:BRD-A78377521-001-03-0:10,CPC002_VCAP_6H:BRD-A78377521-001-03-0:10,CPC002_VCAP_24H:BRD-A78377521-001-03-0:10,CPC016_A375_6H:BRD-A78377521-001-03-0:10,CPC016_A549_6H:BRD-A78377521-001-03-0:10,CPC016_A549_24H:BRD-A78377521-001-03-0:10,CPC016_ASC_24H:BRD-A78377521-001-03-0:10,CPC016_HEPG2_6H:BRD-A78377521-001-03-0:10,CPC016_HT29_6H:BRD-A78377521-001-03-0:10,CPC016_MCF7_6H:BRD-A78377521-001-03-0:10,CPC016_MCF7_24H:BRD-A78377521-001-03-0:10,CPC016_NEU_24H:BRD-A78377521-001-03-0:10,CPC016_NPC_24H:BRD-A78377521-001-03-0:10,CPC016_SKB_24H:BRD-A78377521-001-03-0:10
5720,0.467147648335,0.149904683232,0.409585356712,-0.980127334595,0.311640709639,0.236759930849,-0.0738155096769,0.250759065151,-0.0927325859666,-0.295749992132,0.479399979115,0.570949792862,-0.468866705894,0.169363930821,-0.300586700439,-0.0278354473412,1.31876659393,-0.522852540016,0.897621393204
466,0.4408210814,0.441779732704,-0.111799836159,-0.756200671196,0.888711810112,-0.154674112797,0.354964196682,0.0638700276613,-0.3152731359,-0.10719999671,-0.12009999156,0.415131598711,-0.867366671562,-1.6055161953,-0.736671566963,0.0211596041918,0.507966637611,0.333068281412,-0.585790634155
6009,0.633954405785,-0.820212960243,-0.502074360847,-0.631030321121,-0.0904259979725,-0.608055114746,0.118068814278,-0.00816377997398,-0.184382528067,-0.480349987745,0.441199988127,0.390940219164,-0.589733362198,-0.198989897966,-0.624967932701,-0.658510625362,-0.220166668296,-0.847271561623,0.117835842073
2309,0.441559523344,0.0649348199368,-0.901953399181,-0.62727856636,-0.452600449324,-0.449946075678,-0.549446702003,-0.339957237244,0.151263073087,-0.332899987698,0.212900012732,-0.356224685907,0.405033320189,-0.345272451639,0.00399404764175,0.0652131438255,-0.430666685104,0.80652564764,1.15886104107
387,-0.982008457184,-0.700527369976,-1.13831782341,-0.882006347179,-0.275332570076,0.0799133852124,0.491757631302,-0.532159149647,-0.184138983488,0.150999993086,0.0787999927998,0.134441792965,-0.0638999938965,-0.684981703758,-0.731197416782,-0.139548510313,-0.369800031185,-0.77394169569,0.232760831714
3553,0.625714540482,0.0773744508624,1.45494794846,-0.142122775316,-0.0154866725206,-0.0350336991251,0.00778134167194,1.08959007263,-0.234956219792,0.526749968529,-0.877149999142,-0.17958971858,0.168999999762,0.105978697538,1.18364691734,-0.388661146164,0.0421666651964,0.355386465788,-0.430232524872
427,-0.584135591984,-0.16310326755,-0.842325866222,-1.49330353737,0.634184718132,0.155437320471,-0.476341426373,-0.642457723618,0.843909204006,-0.132749989629,-1.51609992981,0.460980772972,-0.114233374596,5.46946573257,0.552587628365,-0.327491641045,1.84983336926,0.200227916241,-0.821672439575
5898,0.181701600552,0.767405867577,-0.781401991844,-0.20142236352,0.783665955067,-0.123897731304,0.604281842709,0.501364171505,-0.402660667896,0.628749966621,-0.076099999249,0.636190533638,-1.71990013123,0.549116492271,0.0928838476539,-0.0675072669983,0.862333357334,-0.165015995502,0.138362303376
23365,-0.0408916771412,0.294308006763,0.217717826366,-0.21212053299,-0.252405166626,-0.632042706013,1.08445608616,-0.585147321224,0.463796377182,0.25854998827,4.49805021286,0.590092718601,-0.00463332980871,-0.384269326925,4.4040017128,-0.296941995621,-0.076933324337,-0.422911286354,0.868086338043
6657,0.627736926079,-0.157676532865,-0.441083371639,0.134362861514,-0.583749771118,0.590674757957,-0.105517581105,0.444249331951,-0.038518384099,0.728049993515,-0.431950002909,-0.0605301707983,-0.326000005007,0.930594742298,1.37568163872,-0.99716758728,-0.745599985123,0.756477892399,-0.483362436295
5054,-0.0471954345703,0.252244204283,-0.629510641098,0.960179805756,0.794436216354,-1.66800141335,0.205846846104,-0.0416085720062,-0.105696886778,-0.234500005841,-0.342750012875,0.932587504387,0.211733341217,-0.709408640862,0.986795842648,0.51245445013,0.299966692924,-0.211942464113,0.294205725193
3108,-1.83373808861,-0.109776504338,-0.631849944592,-1.20831894875,0.655840098858,-0.558843076229,-0.0991264879704,0.533437371254,0.258052408695,0.170849978924,0.780950009823,0.373741745949,-0.376300007105,-0.371731370687,-0.1839582026,0.145788580179,-0.191566661,4.40156841278,-0.0668053478003
1950,-0.200278297067,0.0982029289007,1.1347464323,1.19903254509,-0.498312681913,0.115610815585,-0.906101822853,-0.235033556819,-0.405133187771,0.362949997187,-0.573850035667,-0.418685793877,0.158166646957,0.740482628345,0.55435693264,-0.529099702835,-0.446000039577,-0.405866384506,-0.680371642113
351,0.0,-0.488045543432,0.628954470158,0.682253479958,-0.377919703722,-0.0261657517403,0.642506480217,-0.21767680347,-0.294019401073,-0.365750014782,-0.72545003891,0.594866096973,0.285166680813,0.193440929055,0.532048761845,-1.17347979546,-0.000433333392721,-0.0410117805004,-0.0727047398686
4846,0.456329137087,1.00594329834,0.141993284225,0.263066917658,-0.492654532194,0.11338531971,1.72126221657,-1.20786595345,0.246654957533,0.515200018883,1.14450001717,0.636391282082,0.0256999917328,-0.196699872613,0.61392891407,-0.875195026398,-0.900566697121,-0.66035759449,-0.613701939583
1452,0.409968942404,-0.905260741711,-0.257744431496,-0.24598839879,-0.873218655586,0.0393065884709,-1.25026607513,-0.383967548609,-0.141692101955,-0.204649984837,-0.125349998474,-0.987799048424,-0.158766672015,0.59857571125,-0.0914948582649,-0.172271668911,0.200900003314,-0.257897794247,-0.1176404953
4776,0.0365164354444,0.884378254414,1.10071492195,0.778018295765,-0.274866819382,0.813196837902,-0.846835017204,0.941444575787,-0.527069747448,0.39595001936,-0.685550034046,-0.296648472548,0.0551333352923,0.386407852173,1.38435697556,-0.558324575424,-0.0256333388388,0.189852744341,-0.110333666205
6908,0.152054071426,0.121561646461,3.78459477425,-1.4720659256,0.571560621262,-0.311718642712,1.25793194771,-0.680161476135,0.00842292234302,-0.347699999809,-0.0896499976516,0.212280482054,-0.255166649818,-0.647532582283,-0.0969590395689,0.439113557339,-0.334833323956,-0.149434149265,0.500535845757
672,0.0601630657911,-0.232738047838,-0.690410733223,0.262183457613,0.578405499458,-0.148660823703,0.686232924461,-0.383433908224,0.099723637104,0.144499987364,-0.0701500028372,0.423703789711,1.34473335743,0.0359386317432,-0.88692677021,0.357166916132,-0.0841333419085,-0.558118283749,-1.25937473774
5710,-0.503322839737,-0.25869461894,-0.261347621679,-0.202791810036,0.411782503128,-0.929634809494,-0.436432898045,-0.545329809189,0.0316859483719,-0.498950004578,0.0182999987155,0.738216519356,0.0578332990408,0.780685126781,-0.679022192955,-0.576517999172,-0.286066651344,0.379558444023,0.0842409729958
2115,-0.640180528164,-0.190302461386,-0.787275314331,-0.540037333965,-0.507071137428,-0.364218652248,0.512210726738,-0.124851852655,0.556380033493,0.00864999741316,-0.050750002265,0.162038445473,0.686299979687,0.241791978478,1.54471302032,-1.18118226528,0.141499996185,0.210461273789,-0.903719425201
7015,1.01873421669,0.0516686215997,-0.0339653939009,0.615558505058,0.131148278713,0.206659898162,-0.299851953983,0.857855200768,-0.114850796759,0.295899987221,-0.347800016403,-0.772897481918,0.324400007725,0.29899469018,1.00293588638,-0.398929953575,-0.0155999660492,1.12534463406,-1.27005410194
8726,-0.0354889929295,0.440094679594,0.0598646998405,-0.0809155404568,0.96965020895,0.0299546420574,0.990779161453,-0.0452908575535,0.303890824318,0.603999972343,0.932550013065,0.737682819366,-0.315166682005,-0.300907373428,-1.43730926514,0.862065076828,-0.721900045872,0.282563388348,0.198589906096
2185,0.396548122168,-0.0151300653815,0.570035815239,0.0211768746376,-0.066742785275,0.72533851862,-1.03814911842,0.832476973534,-0.690838336945,0.298099994659,-0.857399940491,0.000375300645828,0.075100004673,0.225137591362,1.55486226082,-0.526365578175,-0.156100004911,1.12462425232,-0.582720637321
3315,-1.72326016426,-0.535252034664,-1.0218667984,-0.280832499266,-0.515276372433,-0.0509648397565,-0.21966393292,-0.00330631062388,0.0975037738681,0.0147000104189,0.450699985027,0.676084518433,-0.0229999944568,-0.834024071693,0.334780305624,-0.876148223877,0.208433330059,4.02517318726,-0.19470012188
5289,0.992604315281,0.306224405766,0.162439778447,0.0813025534153,-0.0792545750737,0.756781280041,0.567055702209,0.524100065231,-0.536182463169,0.956650018692,-3.11794996262,0.520464062691,-0.0593333244324,0.112686902285,2.32409143448,-1.30242133141,-0.445799976587,1.75601005554,0.0999147593975
868,2.69927811623,-0.270582199097,1.33925378323,0.978948295116,1.30755603313,2.17318630219,-0.00257763266563,0.26325571537,2.15697598457,0.18410000205,-2.81204986572,-0.116834282875,-0.00513333268464,1.23696088791,0.516597986221,-0.936760604382,-1.96833348274,-0.437611579895,0.0418526828289
1677,0.564225673676,0.0302948132157,-0.137676358223,0.898379027843,-0.417267590761,2.53307819366,-0.0246445536613,-0.0626925379038,-0.217223212123,0.897400021553,-0.984899997711,-0.43889695406,0.948000013828,0.916314005852,1.85530543327,0.0355893373489,-0.00226664543152,1.51138353348,-0.638455629349
7043,0.395630806684,-1.24857079983,-0.290042877197,0.216069146991,0.00600807368755,0.375744462013,0.413468331099,0.658856630325,-0.463071882725,0.456900000572,-0.172649994493,-0.161055386066,-0.30529999733,-0.0190110951662,0.957087635994,0.582514107227,-0.204399973154,0.366907417774,-0.534960150719
5613,0.324573755264,0.162921667099,1.20174908638,1.46738290787,-0.432898879051,0.536659479141,0.523600697517,0.110359445214,-0.232014909387,1.07945001125,-0.366499990225,-0.54917550087,0.29823333025,0.807477772236,1.79930996895,-0.551806569099,0.0455000400543,0.784000515938,-0.540558099747
595,-0.275630265474,0.589825630188,-0.722410559654,-0.414758712053,0.0915966928005,-0.692548394203,0.96501660347,-0.296712696552,0.267846345901,-0.656750023365,1.07679998875,0.588951289654,-0.199733346701,-0.650630831718,-0.926930487156,0.526086390018,3.2460668087,-0.447560310364,0.0765397325158
