rid,CPC012_A375_6H:BRD-K35483542-001-03-1:10,CPC012_A549_6H:BRD-K35483542-001-03-1:10,CPC012_A549_24H:BRD-K35483542-001-03-1:10,CPC012_ASC_24H:BRD-K35483542-001-03-1:10,CPC012_HA1E_6H:BRD-K35483542-001-03-1:10,CPC012_HCC515_6H:BRD-K35483542-001-03-1:10,CPC012_HT29_6H:BRD-K35483542-001-03-1:10,CPC012_MCF7_6H:BRD-K35483542-001-03-1:10,CPC012_MCF7_24H:BRD-K35483542-001-03-1:10,CPC012_NEU_24H:BRD-K35483542-001-03-1:10,CPC012_NPC_24H:BRD-K35483542-001-03-1:10,CPC012_PC3_6H:BRD-K35483542-001-03-1:10,CPC012_PC3_24H:BRD-K35483542-001-03-1:10,CPC012_PHH_24H:BRD-K35483542-001-03-1:10,CPC012_SKB_24H:BRD-K35483542-001-03-1:10,CPC012_VCAP_6H:BRD-K35483542-001-03-1:10,CPC012_VCAP_24H:BRD-K35483542-001-03-1:10,CPC014_A375_6H:BRD-K35483542-001-04-9:10,CPC014_A549_6H:BRD-K35483542-001-04-9:10,CPC014_A549_24H:BRD-K35483542-001-04-9:10,CPC014_ASC_24H:BRD-K35483542-001-04-9:10,CPC014_HA1E_6H:BRD-K35483542-001-04-9:10,CPC014_HCC515_6H:BRD-K35483542-001-04-9:10,CPC014_HEPG2_6H:BRD-K35483542-001-04-9:10,CPC014_HT29_6H:BRD-K35483542-001-04-9:10,CPC014_MCF7_6H:BRD-K35483542-001-04-9:10,CPC014_MCF7_24H:BRD-K35483542-001-04-9:10,CPC014_NEU_24H:BRD-K35483542-001-04-9:10,CPC014_NPC_24H:BRD-K35483542-001-04-9:10,CPC014_PC3_6H:BRD-K35483542-001-04-9:10,CPC014_PC3_24H:BRD-K35483542-001-04-9:10,CPC014_PHH_24H:BRD-K35483542-001-04-9:10,CPC014_SKB_24H:BRD-K35483542-001-04-9:10,CPC014_VCAP_6H:BRD-K35483542-001-04-9:10,CPC014_VCAP_24H:BRD-K35483542-001-04-9:10,NMH002_FIBRNPC_24H:BRD-K35483542-001-05-6:10,NMH002_FIBRNPC_6H:BRD-K35483542-001-05-6:10,NMH002_NEU_6H:BRD-K35483542-001-05-6:10,NMH002_NEU_24H:BRD-K35483542-001-05-6:10,NMH002_NPC_6H:BRD-K35483542-001-05-6:10,NMH002_NPC_24H:BRD-K35483542-001-05-6:10
5054,-0.227586448193,-0.131878569722,-2.41645002365,-2.22222328186,0.0408518612385,1.77504849434,1.16166937351,1.47190463543,-0.289740264416,0.372161120176,-0.0340957641602,-0.24215349555,-0.313020557165,0.247283637524,-0.728866875172,-0.462298482656,-0.611885428429,0.229148581624,-0.396546185017,-0.184743911028,-1.68226563931,-0.0324855037034,-0.732470273972,-0.0218827817589,0.484963804483,-0.0455699153244,-0.473427027464,0.73265004158,-1.47429406643,-0.337619900703,-0.387232095003,0.417003273964,-0.745491683483,0.540385842323,0.147633209825,0.190473437309,0.666862308979,-0.441889405251,0.039270311594,-1.42929685116,0.513489127159
3108,0.670166492462,0.638049662113,-0.407200038433,-0.144644111395,1.08355617523,2.02532315254,-0.164781630039,0.59003251791,-0.306060671806,5.91451740265,-0.348056644201,0.498570293188,0.0903944894671,2.13855814934,1.78631711006,-0.0286906883121,1.53283977509,0.140221446753,-0.404908269644,0.0612719357014,-0.306439131498,-0.208056375384,-1.57016205788,0.0384968221188,-0.228542625904,0.0127924606204,-0.77977257967,-0.276950001717,3.84536314011,-1.24072551727,0.650621473789,-0.333178728819,-0.082571990788,-0.377575546503,-0.350419163704,-0.239460319281,2.01175618172,-0.0404386557639,-0.583684504032,-0.630483984947,-0.43018591404
1950,-0.196635678411,0.608304619789,0.483700037003,0.93920314312,-0.57373893261,-0.948522090912,0.58723628521,0.377232640982,0.0855597183108,-0.0508270412683,-0.891832053661,0.534451901913,-0.0645186603069,0.737615168095,-0.0436165332794,-0.53869843483,0.0641501843929,0.141898304224,1.09429764748,0.308958113194,-0.462381333113,0.0342716798186,0.873922467232,0.666616439819,0.152619838715,0.688389360905,-0.756929278374,-0.410749971867,-0.362669974566,-0.447271585464,-0.71251899004,0.301548540592,0.257546246052,-0.231275364757,-0.389165580273,0.134937137365,-0.727264046669,-0.515296876431,-1.02641165257,-0.480098515749,-0.228300333023
351,0.73486828804,0.790405154228,0.279350012541,0.201032295823,0.496747851372,1.16013979912,1.2558863163,0.91414308548,-0.403326809406,0.000402783742175,0.158295378089,0.292969256639,1.30121517181,0.392447888851,0.159486621618,0.617927610874,0.145981818438,-0.408914744854,0.1186876297,-0.219842970371,0.688202440739,1.16602551937,-0.235622167587,0.13239812851,0.348672062159,-0.30183172226,-1.25159108639,0.00034999998752,0.12569475174,-0.0372554659843,-0.317966938019,0.0016353308456,0.0941727012396,0.0454148203135,0.5188408494,1.02442908287,0.504763126373,0.0453823879361,0.126927018166,0.0962755456567,-3.31864643097
4846,-0.30902042985,2.05509877205,0.324049979448,0.582920432091,-1.13663697243,0.328047931194,-0.416391730309,1.40689790249,-0.329201698303,0.207974135876,1.10445046425,0.22769330442,0.342200875282,-0.529574275017,-0.0413784943521,5.37995195389,-0.00931462645531,0.771185815334,0.517852842808,-0.700051367283,-0.118208006024,0.23774716258,0.757948040962,-0.0272533223033,-0.167800351977,0.515552520752,-0.70146471262,-0.3858499825,1.72126150131,0.477524399757,-0.393890798092,0.469371348619,0.220670476556,0.134858265519,0.0431444719434,0.88833630085,0.906913518906,0.416527420282,0.464076340199,0.410860717297,0.531835794449
1452,0.823173463345,-0.748206079006,-1.55164992809,-1.47541022301,0.512920498848,-1.01710486412,0.542041838169,-0.238546162844,0.00843771547079,0.0567460656166,-0.0146727487445,-0.0840550512075,-0.457364439964,-1.18424916267,-0.188828751445,-1.70484411716,-0.0805004760623,0.578735172749,0.450743794441,-0.502204060555,-0.472717434168,0.203801259398,-0.871343612671,-1.60327494144,-0.769811749458,-0.398270905018,-0.536015450954,-0.714349985123,0.00845783948898,0.115387320518,-0.392804861069,-1.20776224136,-0.119920738041,0.353967785835,-0.76788598299,-0.362544864416,-0.214340656996,0.375305920839,1.01507425308,0.0229075793177,0.275471448898
4776,1.1722714901,0.913123011589,1.75384998322,1.32912254333,1.76340353489,-0.492885768414,0.409211099148,0.784740328789,0.176536798477,0.0212072581053,-0.371837258339,0.229760766029,1.64242255688,0.335092753172,0.388435006142,-0.0233210660517,0.043087657541,1.48913443089,0.712245225906,0.495058476925,0.790335416794,-0.820095479488,0.549987077713,0.25109744072,1.14174950123,0.0587690100074,-0.753771185875,0.091099999845,-0.322326004505,-0.0325223654509,-0.530749380589,-0.07075368613,-0.0316088907421,0.34155395627,0.189325094223,-1.49342632294,-1.14105677605,0.0831418037415,-0.180276229978,-0.774521589279,-0.797641396523
6908,0.835802674294,-0.302467465401,-2.34535002708,-0.844868779182,-1.17184126377,-1.09372007847,0.179400384426,0.886446475983,-0.35777541995,-0.0933206006885,-0.0161363109946,0.477577149868,-1.27137935162,-0.272645354271,-0.665879905224,-0.106166176498,-0.583768069744,1.6034142971,-0.505606889725,-0.630488276482,-0.45049059391,-0.402794837952,-0.297098994255,0.0353130251169,-0.416547775269,-0.169956207275,0.777596831322,-0.526300013065,0.13886269927,0.450288504362,0.143544375896,-0.393445074558,-0.234022766352,-0.521801233292,-0.37535956502,-0.330069690943,1.34797620773,-0.215964227915,0.546689152718,1.10576832294,-0.240891382098
672,0.188264995813,0.329760044813,-1.06274998188,0.352688759565,-1.20690572262,-1.96716690063,0.401335269213,2.18836855888,0.57847237587,1.67831647396,0.207798361778,-0.415815412998,0.185266941786,1.29989337921,0.431086778641,-0.200660943985,-0.594998002052,0.761972486973,1.42570543289,1.13841891289,0.228818371892,-0.307729840279,-0.0723622143269,0.976876556873,0.475650250912,0.714491605759,0.893380105495,0.035300001502,0.0494407713413,0.0110368886963,0.147419184446,0.403692394495,-0.0354563742876,-0.385745078325,1.07607209682,1.21961665154,0.332031279802,0.54352414608,2.23578548431,1.35303533077,-0.161703318357
5710,0.813999712467,-0.318213939667,-0.663150012493,-0.195354789495,0.20337754488,0.898250043392,-0.477922260761,-0.282003879547,-0.664273321629,-0.207754015923,-3.45403337479,-0.0214490424842,0.0218142494559,-0.210605323315,-1.19603466988,-0.206098735332,0.0951781868935,0.905805468559,-1.35409140587,-0.848046422005,1.68661665916,0.50266456604,-0.945255935192,-0.0747708156705,-0.180766716599,-1.01648521423,0.154128372669,-0.158499985933,-0.316586583853,-0.732427716255,-0.65392947197,-0.435481488705,0.631441056728,0.294459044933,0.0648207142949,-0.228102460504,0.731686353683,-0.391622126102,0.902525067329,-1.62801373005,0.0461928099394
2115,-0.462068885565,0.0449257642031,0.0574000179768,0.115393087268,2.04160237312,-0.535386443138,0.105757042766,0.521997928619,-0.24657432735,-1.46939945221,0.352083772421,-0.22474271059,-0.546991169453,-0.313746571541,0.595107674599,-0.00300026684999,0.892451405525,0.082908205688,-0.535925090313,-0.409358501434,0.0603596568108,-0.16706943512,-0.482842415571,-0.0370973274112,0.185761556029,-0.143726527691,-1.01539540291,1.52994990349,1.75318861008,-0.362229406834,-0.75162345171,0.510702610016,1.13252592087,0.420616686344,-0.0203262120485,1.82556426525,0.633604764938,-0.52438890934,-1.25855994225,0.175923153758,-0.652264535427
7015,1.45731246471,0.813061535358,0.14335000515,2.02697968483,-0.571318507195,-0.034198641777,0.716105401516,1.36960506439,0.271569252014,-0.253285050392,0.138535097241,1.33647716045,1.38502383232,0.162361592054,1.33789980412,0.533875703812,0.0180200561881,0.673508286476,0.391810446978,-0.0653596892953,-0.180420160294,-0.32145935297,0.627556622028,0.809662282467,0.163598716259,-0.0169346556067,-0.990698695183,0.612949967384,-0.537269413471,0.144327193499,-0.465622067451,0.592788517475,0.376945793629,0.442588090897,0.493030548096,-0.666526198387,1.41023492813,-0.345876395702,-0.778416633606,-0.0886046141386,-0.844928741455
8726,-0.876291513443,-0.412727743387,0.121249973774,0.637982726097,0.77545529604,1.26214838028,0.82812076807,0.68482196331,-0.162676513195,0.532109975815,0.378338336945,0.864620566368,0.0662854984403,-0.347955584526,-0.12625515461,0.120073765516,0.354552537203,0.356519192457,0.235741406679,0.991441726685,0.239261388779,-0.232013955712,-0.549143195152,0.0122235789895,0.146432295442,-0.039429500699,0.36694920063,0.822900056839,0.278751254082,0.950932502747,0.509954810143,0.516708731651,0.0860720276833,-0.398985803127,0.0494143366814,-0.145264595747,1.22698736191,-0.982783436775,0.991097927094,0.6165163517,1.35901319981
2185,-0.00218629650772,1.29296326637,0.681249976158,0.595863580704,0.205193683505,1.39878559113,1.15388035774,1.06166791916,-0.0128193944693,-0.387141853571,-0.317725777626,0.829272806644,1.22709369659,-0.230755701661,0.49461555481,0.671496391296,0.733558952808,0.363059997559,0.799970626831,0.257130324841,0.918144762516,0.0650521814823,1.81817793846,0.170206844807,0.779106199741,0.217952877283,-0.676490306854,-0.424250006676,-0.759899497032,0.712321281433,-0.0931778848171,0.00263545662165,0.288501113653,0.854273557663,0.44215130806,-0.290791273117,-1.37957012653,0.252152562141,-1.00816082954,-0.966576576233,-0.340452194214
3315,-1.00143122673,-1.57481467724,0.914849996567,-1.6114372015,1.538610816,1.12541103363,-0.239394262433,-1.8822234869,-0.24893642962,-0.813326597214,-0.801712453365,-0.38004130125,-1.29191601276,-0.572600185871,-1.36630964279,0.449540734291,1.29852020741,-0.351517945528,-1.53929030895,-0.876782536507,-1.41441369057,0.17970444262,-1.30005550385,-0.765184760094,-0.146207496524,-1.03539037704,-0.283308833838,0.196149975061,-0.0892724990845,-0.719593763351,-0.0458328649402,-0.583104670048,-0.313903301954,0.396458178759,-0.281781703234,-1.60967516899,-0.410910129547,0.0628933236003,-0.995176970959,-1.0187330246,0.0988806784153
5289,1.17006742954,0.253682732582,0.151149988174,-1.07622110844,-0.420232743025,-1.20307540894,-0.0630965903401,0.425613552332,0.862944245338,0.29665273428,0.231656402349,0.0910602211952,1.15385937691,-0.483515113592,0.191284909844,0.140972733498,0.543601691723,0.0802978426218,-0.322359085083,0.116628021002,0.552470386028,-0.503403604031,-1.48228597641,-0.350716531277,-0.076528146863,0.146480709314,-1.05366408825,0.429900020361,-0.467180907726,-0.30230396986,-0.860251665115,0.273094207048,0.604265630245,-3.03300857544,-0.405700445175,-0.974738121033,0.613944232464,-0.14870852232,-0.987625718117,-0.695254862309,-0.833769261837
868,-0.719678521156,0.188172966242,-0.911299943924,0.838883459568,0.701353013515,-0.26316305995,0.657008111477,0.97053861618,1.56387662888,-0.865789473057,-1.8151974678,0.0111540406942,0.342987209558,-0.358668059111,0.357746601105,4.40643119812,0.664304673672,1.14041435719,-0.401380509138,1.19213247299,2.00818872452,-0.338604152203,-0.330501198769,-0.195476219058,-0.172915697098,0.120314009488,-0.323944121599,-0.462950021029,-2.16232204437,-0.578984200954,-0.508684635162,-0.159503817558,1.00138509274,0.0977490320802,0.0242827013135,-0.128333389759,1.90986776352,1.01361763477,-0.212550550699,-0.00746656395495,-0.608748495579
1677,0.579221427441,0.518265366554,0.965849995613,0.885655879974,0.245189100504,-0.116947412491,0.0946145653725,0.139923542738,-0.0997547358274,-0.646833002567,-0.325594127178,0.587388753891,1.36266851425,-0.398150116205,0.387131243944,-0.434450626373,0.420510917902,1.02268505096,0.365147560835,-0.0413193330169,0.5954002738,0.610141575336,1.16274118423,0.897301971912,0.221399635077,0.289547473192,-1.120657444,0.257349997759,-0.753340482712,0.653540313244,0.554606080055,-0.317548424006,0.145519167185,0.236179128289,0.400101333857,-0.491338610649,0.722653687,-0.719489634037,-0.557920753956,0.171129122376,0.343814313412
7043,0.123698070645,0.637897133827,0.132100015879,0.783603608608,2.05285596848,0.765823841095,0.19307783246,1.41441345215,-1.116984725,-0.308484852314,-1.08022904396,0.415824741125,0.860044360161,-0.325264811516,0.430310666561,0.351043909788,0.644898891449,0.432276964188,-0.63330501318,-0.15125605464,0.563077449799,1.33429586887,-0.601042985916,0.160638287663,0.0911503881216,-0.340130269527,-1.58601343632,-0.835000038147,-0.656030058861,0.541016280651,-0.221262276173,0.377930015326,0.341458320618,1.9238576889,0.486790210009,-0.547134399414,-1.08846068382,0.327230036259,0.251962393522,-1.16860902309,0.42061239481
5613,0.21042175591,0.478195756674,-0.21969999373,0.84694647789,-0.652725577354,0.208196640015,0.632018327713,0.557755827904,-0.247319251299,0.55761051178,-0.295671671629,0.730262160301,1.11162662506,0.0756566822529,1.13850677013,0.0633867681026,0.481785088778,1.44810450077,-0.443120211363,-0.423884630203,0.843955993652,0.123494789004,1.49760603905,0.159376576543,0.517300665379,0.333105802536,-0.56172478199,-0.807099997997,-0.380468577147,0.231035634875,0.394564509392,0.482194364071,-0.197914481163,0.573723852634,0.595998167992,-0.208987683058,-1.32626593113,1.40954363346,0.375503271818,-0.528281807899,-0.771564006805
595,-0.0294780172408,-1.71826601028,-0.879850029945,-1.73121500015,0.850183784962,1.0574555397,0.239166647196,-0.754157364368,-0.356100440025,0.581584990025,-0.755556941032,0.316546440125,-1.95683801174,-0.529823482037,0.337347239256,0.0853670164943,-0.496854573488,0.925390779972,-0.445019870996,1.07448661327,-1.04925572872,0.767593801022,0.643995404243,0.29311349988,0.523025155067,-0.433995395899,-0.308150470257,0.229200005531,0.516164541245,0.836462259293,-0.0607513487339,-0.231536835432,0.562415719032,0.00993157550693,0.598994612694,0.336019814014,1.26648712158,0.112703241408,2.35108590126,-0.365539759398,3.68459296227
4793,-1.05466711521,-0.886535704136,-0.651700019836,-1.12349784374,0.251546382904,2.14939022064,-0.00748918950558,0.322900235653,0.137634962797,-0.591708540916,-0.906214535236,-0.645030021667,-0.320155262947,-0.163940608501,-0.539569437504,0.738052725792,0.442156285048,0.849412620068,-0.344441235065,-0.268612384796,-0.581272006035,-0.184307709336,-0.718176007271,-0.386325746775,-0.867857098579,-0.701520740986,-0.141546741128,0.308599978685,-0.29907733202,0.3553814888,0.0502049252391,-0.0301926787943,0.0452519953251,-0.223594769835,0.486782282591,3.47804713249,0.607207298279,-0.500946640968,-0.285988688469,-0.512613654137,1.3352162838
2736,-0.775702774525,0.157544419169,0.282050013542,0.721042394638,0.650159597397,-0.115435704589,1.02555048466,1.43860554695,-0.0196034684777,-0.357845902443,0.0441810786724,0.643707752228,1.69092035294,-0.55612039566,1.5365831852,-0.495713889599,1.03771615028,1.58421182632,-0.0814255103469,-0.0283208787441,0.529768586159,0.553068459034,-0.0244490504265,-0.473225593567,0.455251306295,0.186742052436,-0.765882253647,0.640049934387,-0.491421818733,0.360713720322,-0.173383504152,0.477775990963,-0.0877537876368,1.09451174736,0.192043662071,-0.264380276203,-0.336950212717,1.10796904564,-0.251844704151,0.25017401576,-0.125998988748
5290,-0.179864659905,1.3032245636,1.30735003948,1.81329476833,0.276342839003,0.896648049355,0.939490973949,-0.775164246559,0.262328445911,-0.409933954477,-0.0774995088577,0.246167510748,0.925178527832,0.812379360199,0.29517698288,0.13074105978,-0.409662157297,0.755511283875,1.51001262665,0.958941102028,-0.231493443251,-0.424099981785,0.614860534668,-0.068947955966,0.683553755283,0.394438385963,-0.668038725853,0.516000032425,-0.194335877895,-0.439157187939,-0.757521867752,-0.0690851286054,-1.50600779057,0.186248615384,-0.0929288864136,-0.609200239182,-0.426280975342,-0.59722751379,-0.669589161873,0.467284739017,-0.188041210175
6194,0.000456784735434,-7.39003298804e-05,0.514899969101,-1.17201280594,0.000382940634154,-0.477480888367,-0.0426528900862,-0.182307004929,0.250796973705,-0.000174833097844,0.000463654228952,0.292834430933,0.747198998928,0.000111573812319,-0.579953491688,-0.64835780859,-0.000359922967618,-0.00059501233045,-0.862684726715,0.0,-0.285052537918,0.000379239529138,0.000588598486502,-0.018044732511,-0.582619011402,0.0794077217579,0.245098292828,0.00065000000177,0.000278227584204,0.192086875439,-0.863261163235,0.000562245375477,0.0244018547237,-0.0170141160488,0.0628191381693,0.261715829372,-0.0801521837711,6.89527369104e-05,-0.562633514404,0.71243596077,0.162576913834
1676,0.397320270538,0.960038304329,0.76265001297,1.33762288094,0.139116317034,0.715900063515,1.26461923122,0.676971256733,0.246592193842,-0.288649380207,-0.189132854342,0.606071054935,1.28770053387,0.152518481016,1.21735167503,0.036761879921,0.425761908293,1.10940718651,0.422597110271,-0.346279412508,1.06328225136,0.88038623333,0.879335284233,0.709945857525,0.4655610919,0.254365026951,-0.949759423733,-0.303000003099,-0.558028697968,-0.0832080841064,-0.369973599911,-0.105935670435,0.0430461764336,0.956311047077,0.268793612719,-0.660632133484,-0.908911347389,0.267907232046,-0.274088472128,-2.0615708828,0.165652006865
