rid,CPC020_A375_6H:BRD-K48168960-001-14-3:10,CPC020_A549_6H:BRD-K48168960-001-14-3:10,CPC020_HA1E_6H:BRD-K48168960-001-14-3:10,CPC020_HCC515_6H:BRD-K48168960-001-14-3:10,CPC020_HT29_6H:BRD-K48168960-001-14-3:10,CPC020_MCF7_6H:BRD-K48168960-001-14-3:10,CPD002_MCF7_24H:BRD-K48168960-001-12-7:10,CPC020_MCF7_24H:BRD-K48168960-001-14-3:10,CPC020_PC3_6H:BRD-K48168960-001-14-3:10,CPC020_PC3_24H:BRD-K48168960-001-14-3:10,CPC020_VCAP_6H:BRD-K48168960-001-14-3:10,CPC020_VCAP_24H:BRD-K48168960-001-14-3:10,CPD002_MCF7_6H:BRD-K48168960-001-12-7:10,CPD002_PC3_6H:BRD-K48168960-001-12-7:10,CPD002_PC3_24H:BRD-K48168960-001-12-7:10
2736,-0.335909068584,-0.376143217087,0.627911269665,0.466986864805,-0.467319995165,0.498274743557,0.239292949438,-0.451824247837,-0.535211145878,-0.879183530807,0.211995601654,1.84073340893,0.0988817512989,1.82297158241,-0.0156934298575
5290,-0.864454507828,0.0915721878409,-1.315107584,-0.0467145889997,0.171853244305,0.236606478691,-0.639990091324,-0.0642788931727,-0.658173799515,-0.503473460674,-0.550647974014,0.955765068531,-0.302873581648,1.04195332527,-0.388011872768
6194,0.575152993202,-0.000359908852261,-0.260283231735,-0.000239560336922,-0.0751499906182,-0.203769266605,-0.0557717978954,0.319346874952,0.168249815702,0.286620050669,0.0680247470737,0.380373239517,-0.148653149605,-0.515091776848,0.420180052519
1676,-0.601065516472,-0.267397493124,-0.974243342876,-0.478303015232,-1.00773644447,0.250853598118,0.174422025681,0.0197969153523,-1.01909148693,-1.00587630272,0.104352355003,1.08853054047,0.204440966249,2.2815785408,0.501797676086
23512,0.245828792453,-0.334144741297,-0.200359627604,-2.54273509979,-0.131535768509,-0.464155197144,1.10221576691,-0.24935361743,-0.401950657368,-0.75481069088,-0.316448003054,-1.01145887375,0.0657933577895,0.747447609901,0.120647341013
148022,-0.488817185163,-0.795962750912,0.466909915209,0.531212329865,-0.654663085938,0.666817426682,-0.211462005973,-0.147394418716,0.30499586463,0.167125314474,-0.0366515442729,0.756275415421,0.393391370773,-0.616398632526,0.186411827803
1906,-0.743018269539,0.48993730545,0.510150790215,0.0322243012488,-0.379788964987,0.0319487303495,-0.144564658403,-0.632694840431,-0.8484582901,-1.37137424946,-0.174156218767,0.518927454948,0.0565032474697,1.38286316395,0.334621459246
8878,0.00742353126407,-0.402329474688,-0.063358053565,-0.35257640481,-0.000411339104176,-0.543391704559,0.368862062693,-0.0682270377874,0.63565248251,-0.13933378458,-0.157945871353,-0.727591395378,-0.324899762869,-0.973145544529,-0.0668893828988
3091,-0.769300758839,-1.46503198147,-0.136166334152,-1.26260089874,-0.859961390495,-0.251696705818,0.535166680813,0.167058646679,0.42027425766,-0.273583829403,-0.0054543428123,-0.421194344759,0.348490148783,-1.9424186945,-0.892646849155
5743,1.19861972332,0.00630469433963,0.405013203621,0.928054094315,0.0426039397717,-0.840369343758,-0.377494335175,0.0027357917279,-0.0575940161943,0.232313841581,-0.40247413516,1.91626322269,4.77404356003,7.93202972412,-1.08171033859
5321,-0.749475836754,-0.79058277607,-1.31439244747,-0.550909638405,-0.356740623713,0.513377070427,-0.491698235273,-0.535750150681,-0.856914103031,-0.796240985394,-0.354730129242,0.790026187897,-0.592510223389,1.04068565369,-0.0622456260026
4144,0.026261376217,-0.339102268219,-0.834058046341,0.662653982639,0.680499792099,0.205868929625,-0.234801590443,-0.735379815102,-0.515460252762,0.358872562647,0.506632804871,0.815849721432,0.766974329948,0.312351405621,-8.49910449982
1981,-0.42492634058,-0.185932666063,0.560896873474,0.318502783775,0.318436026573,0.635168790817,0.201557278633,0.0221026241779,1.47456502914,0.608943939209,0.516886472702,0.197898209095,-0.560038626194,0.369569122791,0.185608804226
695,-0.252193599939,0.406436562538,-0.12752366066,0.576155245304,0.347230643034,0.195443153381,0.542633235455,-0.354012966156,-0.217645734549,-0.417593568563,-0.584855437279,0.166241809726,-0.686080694199,0.466782093048,0.0964720994234
10398,0.382847607136,-0.550182342529,-0.299925386906,0.113720647991,-0.26595339179,0.601615428925,-0.877477884293,-0.596747279167,-0.672702133656,-0.311078906059,0.163028478622,0.854833364487,-0.0729339197278,1.53102505207,0.067574210465
5708,-0.0186252892017,0.21083535254,-2.44266247749,1.08078277111,-1.45193123817,0.345627486706,0.767305910587,0.229061618447,0.0252997875214,-1.07167494297,-2.51137328148,0.229877263308,0.417074620724,-0.599778473377,-0.316744953394
1213,0.379942655563,-0.552070081234,0.643104553223,0.139376878738,0.14965313673,-0.104319065809,0.194853708148,-0.891528844833,0.719728469849,0.114584118128,-0.177563279867,-1.04194092751,0.0703125372529,-0.956511974335,1.04425144196
226,0.16900280118,-0.487643003464,0.377864092588,0.369551122189,0.141453608871,-1.68796145916,1.29435050488,-0.509159803391,0.921265304089,0.245765030384,-0.112573474646,-1.4918628931,-0.549680113792,0.213839203119,-1.95933485031
6777,1.50428402424,0.866734027863,0.848298490047,1.29179370403,1.31985926628,-0.193711459637,-0.0430399179459,0.0850088745356,-0.185727000237,-0.328075110912,-0.0117641985416,0.39063334465,0.436209738255,0.0965752601624,0.422974437475
2113,-0.180979162455,-1.09590554237,-0.0991629213095,-0.561571955681,-0.320395648479,0.46253246069,-0.0577404797077,-0.554721772671,-0.976245105267,-0.581710278988,0.831007599831,0.306226015091,0.15297010541,0.864392578602,-0.390833169222
3329,-0.276494681835,-0.284771025181,-0.111449129879,-0.395989120007,0.627505123615,0.650090515614,-0.095386967063,0.132031798363,0.816929996014,0.517136454582,0.0729283243418,-0.618324935436,0.200008064508,-5.03868293762,-0.26062130928
1050,-1.04496181011,0.637493610382,1.39586186409,0.408673852682,0.167711660266,-0.4203171134,0.553453087807,-0.210520431399,0.795150279999,0.611383318901,0.0740445107222,-1.51397311687,0.210890233517,-0.119980931282,0.383441567421
9491,-0.642357587814,0.160587847233,0.0108649358153,-0.102744713426,-1.05152952671,0.460831463337,0.283285886049,-0.16238489747,-0.3009108603,-0.522408425808,0.39816108346,0.67973613739,-0.209445118904,1.47574341297,0.382007539272
22926,0.632131636143,-0.51283198595,0.567828059196,0.132131934166,0.824465692043,-0.609251081944,0.272449433804,0.0469946116209,-0.416655123234,-0.282691180706,-0.141833931208,1.03383970261,0.161222577095,-0.0296481996775,-0.0755825936794
5899,0.393784701824,0.259831547737,-0.125544771552,-0.314473956823,0.585589587688,-0.441778033972,-0.0997247993946,-0.583806693554,0.514400005341,0.651501536369,-0.55540895462,-0.0312922596931,-0.339139997959,-0.910589456558,-0.376607716084
5467,0.518528997898,-1.48941254616,-0.0585191100836,0.386162489653,-0.342052042484,0.351770460606,0.618328332901,0.0523261316121,-0.0795400366187,-0.894792556763,0.292792499065,1.34307718277,0.275957912207,0.959619104862,0.118708446622
6774,0.380228191614,-0.706248342991,0.677980363369,-0.231880456209,-0.228727027774,0.300861507654,0.107435971498,-0.114224717021,-0.68071269989,-0.369777202606,0.649491786957,0.203381955624,1.2725263834,-1.67271518707,2.83238840103
1788,-0.796043753624,-0.83486866951,-1.12106561661,-0.436638861895,0.085412338376,0.0197142381221,-0.448014676571,-0.654435038567,-1.10572969913,-0.858854830265,0.208811670542,1.24652862549,-0.379508405924,0.128908097744,-0.103802636266
5921,0.686803042889,-0.958863317966,0.138393625617,0.325229376554,-0.223035275936,-0.256785333157,0.733382880688,0.248265057802,1.61061418056,0.0355063341558,-0.60661649704,-0.67838871479,0.335746616125,-0.334524124861,1.34290289879
5721,-0.705830693245,0.356028169394,0.0244506299496,0.623334407806,-0.0745589733124,-0.0671413317323,-0.255933463573,-0.619573116302,-0.0638830214739,0.887370288372,0.253514379263,-0.523718476295,0.512379944324,0.111275315285,0.509842991829
2263,-0.993021667004,0.284247219563,-0.488650739193,-0.431421160698,-0.635921895504,0.794669389725,-0.869738817215,-0.360066384077,-1.10279130936,-0.375435173512,0.16604988277,1.66498303413,-0.522912740707,1.07945668697,-0.00376326590776
808,-0.787298977375,0.588097453117,-0.144423782825,0.17993067205,-0.111906632781,0.505605280399,-0.0697340369225,0.143960863352,-1.18520343304,0.236038446426,0.112671017647,1.47039723396,-0.119830414653,1.18462336063,0.306252539158
30001,1.51010358334,1.02061116695,0.544053375721,0.00794029328972,1.43135476112,-0.450456410646,0.233419239521,-0.526822924614,0.660834848881,0.0765220746398,-0.170713812113,-0.00894203037024,-0.422704279423,-0.214120835066,0.270988494158
348,-0.263494223356,-1.01970350742,0.725587546825,-0.472476661205,-0.258779525757,0.560805380344,1.41885530949,-0.136721283197,-0.456955462694,-0.767645120621,0.172088444233,0.348582595587,1.26555752754,1.21127319336,-0.627682507038
30849,-0.230815321207,-0.0847347974777,0.475914180279,0.758301615715,-0.228889271617,-0.520172595978,0.925340294838,0.149048894644,0.346420943737,0.218775808811,-0.381500840187,-1.01496064663,0.699218869209,-1.0895408392,0.325910121202
1454,0.139919921756,0.974972009659,-0.304484188557,0.249334126711,-0.280632942915,0.198747187853,1.62532782555,-0.35315400362,0.14215220511,-0.0899053141475,0.0946770384908,-0.291853129864,-0.325449883938,1.20255553722,1.25992357731
6500,0.813810765743,-0.124409221113,0.619756877422,0.185414463282,-0.618455886841,-1.06931865215,0.928233265877,0.841423630714,0.604086697102,0.403213083744,-0.366111069918,-0.570679545403,0.0784461200237,-0.667958498001,0.568816184998
5627,1.03566086292,-0.50092536211,0.102306112647,-0.101336121559,0.966981589794,0.236475646496,0.509697914124,0.293000102043,0.372618615627,0.37288069725,-0.30014282465,0.380751609802,0.547625422478,-0.121527425945,0.136747643352
5715,0.857466876507,0.528472900391,0.545196354389,0.755938410759,0.299440383911,-0.116317480803,0.487504333258,0.446380853653,0.441486895084,1.0486279726,-0.250928640366,-0.0554465204477,0.512101769447,0.417875170708,0.148723885417
4791,-0.917932569981,0.147560879588,0.303065001965,0.802179634571,0.688974916935,2.28228521347,-0.90594124794,-0.397144705057,-0.487783461809,-0.498300909996,0.000296887010336,1.78614377975,0.812972784042,7.11442089081,-0.654435455799
56924,0.564144253731,0.0544464290142,0.576515734196,-0.128892734647,0.0533029958606,-0.63423705101,0.353914678097,0.0613399557769,0.921617507935,0.387183964252,0.156854912639,0.0959726423025,-0.275483012199,-0.932412028313,0.0206999629736
2690,0.114773117006,-0.473570793867,-0.237296789885,0.63896638155,0.913728237152,-0.471195101738,4.05364704132,0.81148827076,0.515577971935,-0.321077734232,-0.169817566872,-0.403431624174,0.504521369934,6.43087768555,0.348520129919
1019,-0.0166693590581,0.0815946012735,0.145048975945,0.326251447201,0.461333215237,-0.00584733486176,0.490398168564,0.793335855007,0.489011228085,0.304097384214,-0.10065381974,-1.2957597971,0.65234541893,-1.84518921375,0.234516009688
51422,-0.943699300289,-0.660619258881,0.507722258568,0.572985112667,-0.233663588762,0.219958499074,-0.264772951603,0.224925398827,-0.222891658545,0.657601475716,-0.12169469893,0.320551037788,-0.691735208035,-0.448104083538,-0.118451289833
5788,-0.756765544415,-0.983522057533,-0.743134796619,-0.273845285177,0.0138179473579,0.393686652184,-0.0341610312462,-0.180940330029,-1.06955361366,-1.40572178364,0.445482641459,0.653411090374,-0.0949633345008,0.946465611458,0.191888511181
6709,0.883098602295,-0.204104810953,0.431659251451,-0.815133929253,0.278734326363,-0.328101187944,1.23079943657,-0.274147510529,0.465756177902,0.587165951729,-0.423906385899,-0.877111196518,0.741591334343,1.59140849113,0.0452503822744
1277,1.99251747131,2.22104048729,-0.146444186568,1.10239243507,1.76514458656,2.53448677063,0.265656232834,0.878826320171,0.415817528963,0.453419387341,0.877568662167,-0.184604048729,-0.158915013075,6.38846254349,-0.247269764543
993,-0.0508554726839,0.0422935448587,-1.05218815804,0.709522247314,0.24265435338,0.575093388557,0.347314536572,-0.59007948637,0.179460898042,0.319954693317,0.186676874757,-0.764193177223,0.5923396945,-1.04453158379,-0.66407418251
7157,1.00491929054,0.553987443447,0.507588624954,0.990482270718,0.106346905231,-0.255551546812,0.951084017754,-0.926950991154,0.403473764658,-0.257233411074,-0.181739062071,-0.0144313126802,-0.100548788905,0.771580219269,0.561709940434
1958,1.20737445354,-0.510929763317,0.406235426664,0.0864353105426,0.627934098244,-0.333136796951,0.216575816274,0.0538172125816,-0.0507597476244,-0.260814875364,-0.587977468967,0.320643991232,-0.265124827623,-0.519600510597,-1.89347565174
4582,1.37816941738,0.701963424683,2.34244775772,0.569026708603,-0.134956181049,-0.175786674023,0.525655865669,0.666999936104,2.18879961967,-0.584412455559,0.156322941184,0.298154711723,0.074305087328,-0.227699965239,0.0680678933859
9212,-0.450497686863,-0.311074972153,-0.280071139336,-0.152655005455,-1.16445803642,0.505706310272,0.262052953243,-0.488179415464,-0.649560928345,-0.848572969437,0.789610743523,0.719027042389,-0.408846378326,-1.53335118294,0.326732426882
8440,0.544643700123,0.322367042303,-0.210337892175,-0.686296164989,-0.817602992058,-0.542000234127,0.353335410357,1.00729107857,0.760056018829,0.116767287254,0.276932984591,-0.768413364887,-0.333957970142,0.158686280251,0.502821147442
6790,0.672075927258,0.086395971477,0.351578176022,0.807653784752,-0.78418391943,-0.528349518776,0.874380767345,-0.07959446311,0.807655990124,0.417979300022,0.18627537787,-0.241699978709,0.403823763132,-0.0788355767727,0.26180768013
8851,-0.110654056072,-1.54572558403,-0.476696491241,-0.514441609383,0.0851557701826,-0.0433360934258,-0.0633415281773,-1.01894783974,-0.196982041001,-0.369917333126,-0.200328335166,-0.763605356216,0.186064973474,0.0312626846135,0.047534480691
2534,-0.895933747292,-0.0233697146177,-0.14783924818,0.392782688141,0.145190015435,-0.477518975735,0.203465878963,-0.420481741428,0.0903285443783,-0.256520211697,-0.53353458643,0.729894280434,0.174112439156,0.424809634686,-4.15378952026
4893,-1.31056690216,0.711721420288,-0.943299591541,-0.385421037674,0.518090903759,-0.559944450855,0.178887411952,0.182124361396,-0.872111916542,-0.280096530914,-0.0908274799585,1.41764140129,0.96018576622,1.26528954506,0.0605290457606
665,0.0557843744755,0.520181953907,0.386942923069,0.272699117661,0.676460146904,-0.931037425995,0.0885306224227,0.520356416702,0.909623682499,0.642312645912,-0.0384131558239,2.21170258522,0.476610302925,-0.521498322487,0.0447320491076
4313,-0.390839934349,-0.23804178834,-0.0994305759668,-0.465570867062,-0.735530793667,0.9285633564,-0.411893874407,-0.51587074995,-0.974549889565,-1.17502379417,0.611321628094,1.00924491882,-0.61108648777,1.7517054081,0.0399979650974
1022,0.889499425888,0.451828926802,0.294173717499,-0.342313528061,0.348186910152,-0.618792891502,-0.551146626472,-0.126312360168,-0.0884908288717,-0.370073854923,-0.0490459166467,-0.150425925851,0.626829504967,0.148245304823,-0.519535183907
5880,-0.145946055651,0.0258245952427,0.710700809956,0.611962199211,1.28076612949,0.269841253757,0.149698868394,0.255082666874,0.637390017509,0.0883237048984,0.166304722428,0.192159131169,0.597704589367,-0.502695083618,0.160258069634
3162,-0.283525019884,0.0734702646732,0.0956363677979,-0.0827224254608,0.411209702492,-0.368482649326,-0.653397202492,0.40294355154,0.364541441202,0.201147392392,-0.128980338573,2.67975401878,-0.61337518692,-0.443750917912,-1.68511271477
1282,0.773356199265,-0.308338344097,-0.148329854012,-0.0290314015001,-0.485711097717,-0.226151034236,-1.10257852077,-0.553083598614,-0.885571062565,-0.828320086002,0.29050770402,1.19357848167,0.0137916356325,0.36063337326,-0.437614679337
3383,-0.211710229516,0.302622795105,1.21760392189,1.62283492088,0.721361994743,0.129321336746,-0.502592742443,-0.340197205544,-0.319986909628,-0.518220186234,-0.016468308866,1.56732559204,-0.428514897823,-0.375891387463,0.0727228075266
727,-1.05512821674,-0.668308913708,-0.70991319418,1.40232145786,0.125764667988,0.220315694809,-0.219053253531,-0.728000283241,-0.915289282799,-0.996906578541,-0.538076877594,2.24851870537,0.705471277237,3.03395271301,-0.397500813007
4792,0.357691168785,0.352841287851,0.548911452293,0.921458125114,0.232670843601,0.204692497849,1.74946022034,-0.590092658997,0.340406179428,0.209834620357,-0.560125231743,-0.566920518875,-0.0520173497498,-0.442184090614,0.334280401468
4794,-0.310767382383,0.441101402044,-0.037712097168,0.145498991013,0.852970719337,-0.0650847777724,-0.289451122284,-0.399099886417,-0.50571835041,-0.625916600227,0.426035284996,1.49468207359,0.167460680008,0.657571911812,-0.103646874428
902,-1.6441501379,0.788311481476,-1.45361590385,-1.24160015583,0.302091568708,0.16584610939,-0.262020558119,-0.0388503037393,-0.342569619417,-0.0674162730575,0.0827431976795,0.507587432861,0.329175502062,0.165896356106,0.0206358283758
8091,-0.418055176735,-0.532336592674,0.367644816637,-0.418520271778,1.21550703049,0.487752854824,3.25471329689,0.0754125788808,0.36849886179,0.153765499592,-0.350057929754,0.301748871803,0.418256044388,0.237250417471,0.247888803482
3486,0.816061377525,0.1428245157,0.978661835194,0.141599476337,-0.811584889889,0.0112468674779,-0.490127027035,0.372219562531,0.499986350536,0.274405390024,0.153474152088,-0.0897874087095,0.344520151615,-0.406000196934,0.738103985786
10818,0.0199019014835,-0.280520677567,0.385603606701,0.939482152462,-0.490678668022,1.3594161272,-0.49259275198,-0.318681895733,-0.698609828949,-1.25231945515,0.386994302273,1.01919496059,0.179280936718,1.27273631096,0.108023405075
3454,-0.56959438324,-0.378088206053,-0.849194824696,0.297211796045,-0.177443295717,0.64496243,-0.227110043168,-0.81870007515,-1.12941777706,-1.06071829796,0.0565728917718,0.86019963026,-0.242511153221,0.94470179081,-0.0654039159417
4282,-0.308660298586,-0.146529510617,-1.03275418282,-0.0832126140594,-1.45219576359,-0.580710887909,0.288592457771,0.0770015195012,-0.0139974802732,-0.535450696945,-0.256571620703,-0.727605998516,-0.532322347164,-0.986358165741,1.08678603172
1605,1.13497292995,-0.199242711067,0.950498640537,0.826573550701,-0.00711694359779,-0.467034488916,0.888709783554,0.38866519928,0.716100990772,0.451608747244,-0.262161105871,-0.32945472002,-0.0811199247837,-0.908506929874,0.775558948517
10644,0.141959145665,-0.00031653046608,-0.0923355221748,-0.241110473871,0.00909983366728,0.0523484647274,0.508496284485,-0.730812072754,-0.110181778669,0.0813599973917,0.107171013951,1.29517567158,0.610567092896,-1.51925206184,0.567306220531
2065,0.945720136166,0.183464452624,0.762002825737,0.652180969715,0.383566141129,-0.222959950566,0.032060675323,1.18675243855,0.558621764183,-0.385309368372,0.283391207457,-0.69173771143,0.0677426606417,0.477980732918,0.228201135993
8321,-1.01991653442,-0.077561289072,-0.625715851784,0.29515644908,0.236149221659,0.543038785458,-0.574512302876,-0.421440839767,-1.11712777615,-0.746482014656,-0.0215703621507,0.83219486475,0.316877663136,1.37742805481,-0.0933413729072
8503,-0.172071054578,-0.447503298521,0.00226336717606,0.476558864117,-0.0367699563503,0.254023134708,0.55279302597,-0.687146604061,-0.399978041649,-0.722643971443,-0.67340028286,1.22955226898,0.0126815102994,1.24359464645,0.279676795006
7027,-0.732077896595,0.06637583673,-0.856860041618,-0.94686716795,0.326236069202,0.40834453702,0.338420033455,-0.478980571032,0.0114511623979,-0.123134836555,-0.706021130085,0.0230212956667,0.114910289645,-0.454442590475,0.066445350647
6850,-0.82831209898,0.845896363258,-0.602165937424,-0.587322473526,0.202625662088,0.23786687851,-0.604287266731,-0.202945202589,-0.379548341036,-0.493099182844,0.107448779047,1.14384651184,0.101033493876,0.905451178551,-0.236954763532
