rid,CPC007_A375_6H:BRD-K43149758-001-13-6:10,CPC007_A375_24H:BRD-K43149758-001-13-6:10,CPC007_A549_6H:BRD-K43149758-001-13-6:10,CPC007_A549_24H:BRD-K43149758-001-13-6:10,CPC007_HA1E_6H:BRD-K43149758-001-13-6:10,CPC007_HA1E_24H:BRD-K43149758-001-13-6:10,CPC007_HCC515_6H:BRD-K43149758-001-13-6:10,CPC007_HT29_6H:BRD-K43149758-001-13-6:10,CPC007_HT29_24H:BRD-K43149758-001-13-6:10,CPC007_MCF7_6H:BRD-K43149758-001-13-6:10,CPC007_MCF7_24H:BRD-K43149758-001-13-6:10,CPC007_PC3_6H:BRD-K43149758-001-13-6:10,CPC007_PC3_24H:BRD-K43149758-001-13-6:10,CPC007_VCAP_6H:BRD-K43149758-001-13-6:10,CPC007_VCAP_24H:BRD-K43149758-001-13-6:10,DEB001_MCF7_6H:BRD-K43149758-001-14-4:25,DEB001_MCF7_6H:BRD-K43149758-001-14-4:10,DEB001_MCF7_6H:BRD-K43149758-001-14-4:5,DEB001_MCF7_6H:BRD-K43149758-001-14-4:1,DEB001_MCF7_6H:BRD-K43149758-001-14-4:0.2,DEB001_MCF7_24H:BRD-K43149758-001-14-4:25,DEB001_MCF7_24H:BRD-K43149758-001-14-4:10,DEB001_MCF7_24H:BRD-K43149758-001-14-4:5,DEB001_MCF7_24H:BRD-K43149758-001-14-4:1,DEB001_MCF7_24H:BRD-K43149758-001-14-4:0.2,DEB001_PC3_6H:BRD-K43149758-001-14-4:25,DEB001_PC3_6H:BRD-K43149758-001-14-4:10,DEB001_PC3_6H:BRD-K43149758-001-14-4:5,DEB001_PC3_6H:BRD-K43149758-001-14-4:1,DEB001_PC3_6H:BRD-K43149758-001-14-4:0.2,DEB001_PC3_24H:BRD-K43149758-001-14-4:25,DEB001_PC3_24H:BRD-K43149758-001-14-4:10,DEB001_PC3_24H:BRD-K43149758-001-14-4:5,DEB001_PC3_24H:BRD-K43149758-001-14-4:1,DEB001_PC3_24H:BRD-K43149758-001-14-4:0.2
4776,0.0238800793886,-0.436703026295,-0.528465270996,-1.30613207817,0.638861477375,-0.29948925972,0.772349953651,-0.184177279472,-0.693352222443,0.209860682487,-1.60689437389,-0.903375089169,0.137971192598,0.633635997772,-0.695818185806,-0.396873891354,0.838483393192,0.979962766171,0.951913058758,0.309982776642,-0.0601848736405,1.73644733429,0.541373848915,0.213327586651,0.588346898556,1.79302752018,0.760947227478,-0.266373038292,0.346690714359,-0.210066094995,-0.852856934071,0.143731802702,0.280807167292,0.482647001743,-0.257166564465
6908,0.185747206211,-0.936251282692,0.137264609337,0.74492931366,0.0764870345592,-0.642405092716,0.535700023174,0.420204073191,0.104804992676,-0.356081068516,1.47818887234,-0.595894753933,-0.256462007761,-0.410858303308,1.09524345398,0.556921482086,0.236178934574,-0.192821025848,-1.1460750103,0.171396479011,0.229870662093,-0.735399007797,-0.599263370037,-0.184961512685,-0.463734328747,-0.505741536617,-0.377221256495,-0.132793813944,-0.453768342733,0.591945767403,-0.0100194066763,-0.584284901619,-0.896406292915,-0.710537075996,0.304335296154
672,0.0971675813198,0.086874358356,-0.0544978678226,0.939957499504,-0.776890218258,0.124223105609,0.730650007725,0.0297015160322,-0.194428175688,-0.82325977087,0.315683186054,-0.411941081285,0.848095774651,0.117613457143,1.53951859474,0.0855831056833,0.747778832912,-0.471445202827,-0.466200709343,0.561538696289,-0.346665561199,0.540529489517,0.546193778515,0.186239004135,0.0101728700101,-0.166026115417,-0.410998493433,0.654956579208,0.0317436940968,0.160098820925,0.32325398922,-0.232378169894,0.521634697914,0.209193319082,0.182162031531
5710,-0.0155197046697,-0.0406958907843,0.27154904604,0.28208899498,-1.01905333996,-0.159451335669,0.954299986362,-0.0952403917909,0.765891075134,-0.333024412394,-3.12793517113,-0.610775589943,-0.865423679352,-0.468156218529,0.201929479837,-0.288485050201,0.0631161481142,0.167679563165,-0.726262152195,-0.371108412743,-0.668831706047,0.08581122756,-0.286045402288,0.125467717648,-0.316849142313,-0.904934227467,-0.702978014946,-0.61860626936,-2.25713157654,-0.15990883112,0.60794621706,-0.0256052166224,-0.476099342108,-0.712601840496,-0.924156486988
2115,-0.907157182693,0.121622204781,-0.5256909132,0.248488277197,0.199853122234,-0.300622045994,1.02649998665,0.961833834648,-0.0964041650295,-0.0460876040161,-0.243929505348,0.123359531164,0.922696709633,0.285528451204,-0.657596588135,-0.513955831528,-0.396713078022,0.129475221038,-0.00940658152103,-0.287634640932,0.264649450779,-0.0556829199195,0.428359091282,-0.114423178136,0.258183926344,0.455932825804,0.206534966826,1.48700964451,-0.421688586473,-0.0732751563191,1.1086139679,0.175188913941,0.660702526569,-0.0885683745146,0.521291971207
7015,0.00353322178125,-0.335917502642,-0.881915509701,-1.07020103931,0.627395391464,0.309507012367,-1.0298999548,0.00242806226015,-0.410578519106,0.38436165452,-1.5114890337,1.47193956375,0.594497025013,0.915520787239,0.641553282738,-0.565580964088,0.330175459385,0.482023775578,0.721563339233,0.612653017044,-0.221919924021,0.780073642731,0.524473130703,0.024744797498,0.790121972561,0.434895336628,0.835242807865,0.432235479355,0.0405441299081,-0.53563272953,-1.05670881271,0.124811477959,0.87368285656,0.287392795086,-0.60278737545
8726,0.450176686049,0.162852227688,-1.48985540867,1.27681064606,-0.184712678194,-0.252798676491,-0.554499983788,-0.537729203701,0.346497803926,-0.446476817131,0.335793286562,0.861945569515,-0.763130843639,-0.8389300704,0.721737802029,0.567223250866,0.887902438641,0.732783377171,-0.425296843052,0.461183518171,0.600624322891,-0.438800364733,-0.335786134005,0.0932119190693,0.563088059425,0.0319511853158,-0.411704301834,0.215212479234,-0.520554184914,0.436516344547,0.252383112907,-0.298174500465,-0.290207654238,0.263330936432,0.366800606251
2185,-0.595628261566,-0.144685775042,0.623360395432,-0.68385207653,0.091720610857,0.695427536964,-0.648799955845,-0.323911190033,-0.523726403713,-0.272928416729,-0.852310776711,-0.579875826836,0.568330228329,-0.048239890486,-1.3261474371,-1.24601614475,-0.471229463816,0.0551025643945,0.694652974606,-0.504834055901,-0.0907558500767,1.19475257397,0.371788531542,0.106509611011,0.461091637611,1.02808332443,0.166102021933,-0.243160918355,0.540612757206,-0.359641611576,-0.74101960659,0.149364501238,0.777345597744,-0.0256297774613,-0.36978238821
3315,0.598080456257,0.0428035072982,-0.0751334130764,-0.0374519005418,-0.599441766739,-0.44745516777,0.545449972153,0.450088739395,0.402867108583,-1.14169716835,1.21048486233,-0.0562939308584,-0.130128204823,-0.870959043503,0.307036757469,-0.288908064365,-0.571583628654,-0.534550428391,-0.0507894083858,-0.356342464685,-0.283753603697,-0.306815803051,-0.076697692275,0.243813470006,-0.104364082217,-0.0289430320263,-0.315903365612,-1.74550557137,-0.195332482457,-0.0868678092957,0.225988537073,0.119658365846,-0.791906118393,0.0796331763268,-0.380795657635
5289,-0.542585253716,-0.478342026472,0.768683671951,0.0383997410536,0.233897536993,0.25430175662,0.240150019526,0.323563694954,0.00541082769632,0.677640557289,0.615478754044,-0.221846014261,-0.155806750059,0.522084116936,-0.114151343703,-1.29046845436,-0.602564811707,0.561536967754,0.261108517647,-0.109185121953,-0.629313051701,-0.560430407524,0.862295508385,0.0225982442498,-0.15015847981,-0.150244742632,-0.0771456956863,-0.504285931587,-0.274763911963,-0.0314500629902,-0.664508342743,0.0637384653091,0.304742991924,0.296517670155,-0.666016161442
868,0.915835857391,2.99324536324,-0.504806160927,-0.334754854441,-0.383440375328,-0.426772594452,0.294799983501,-0.127274155617,0.0489353723824,0.362620443106,-0.255481570959,-0.576919138432,0.407109320164,0.217928901315,-0.682615756989,0.12630957365,0.903948426247,0.164230063558,0.0872241333127,-0.0637539923191,1.30434024334,-0.393753916025,0.0433077923954,1.00979578495,0.24668571353,0.341817498207,0.689670264721,-0.177308112383,0.505904257298,-0.081822052598,0.528168678284,-0.273692429066,-0.291848897934,-0.370032012463,-0.244803965092
1677,-0.0317814648151,0.402818083763,0.500739037991,-0.770284473896,0.938229680061,1.08996403217,0.285400003195,-0.0964538902044,0.311512380838,0.603550136089,-0.999783217907,0.155922859907,0.348268717527,-0.0750066637993,0.511779010296,-0.243545487523,0.0278891474009,0.678612709045,0.472831964493,-0.0692984089255,0.0242661908269,0.550574600697,0.71666187048,0.0694156587124,-0.212504908442,0.279451131821,-0.129945829511,-0.983944237232,0.325075805187,-0.474225282669,0.287679374218,0.170751199126,0.39314687252,0.0965245515108,0.377739191055
7043,0.376194179058,-0.46342882514,-0.640876710415,-0.951362729073,0.484531909227,-0.915346503258,-1.00384998322,0.401841044426,-0.818300127983,0.375012993813,-0.123797744513,-0.0130746886134,0.158317923546,0.617589950562,-1.63497281075,-0.168890416622,0.155349373817,0.874756634235,0.200292989612,0.445203125477,0.443565547466,0.230901807547,0.461604386568,0.357714056969,0.18851852417,0.825851917267,0.714469254017,-0.201945230365,0.485791742802,-0.0720748454332,-0.0998257547617,0.488342821598,0.789559721947,0.451421260834,-0.326171964407
5613,0.801323473454,-0.912445902824,-0.318667948246,-0.61692148447,4.84850549698,1.95799398422,-0.49949991703,0.831016838551,-0.387857407331,0.812744498253,-0.962796747684,-0.607643783092,0.23782980442,0.536122143269,-0.689758956432,-0.0746646896005,0.111923970282,0.0108514707536,0.392200320959,-0.0237571299076,-0.173889800906,0.423908799887,0.466274559498,0.375468045473,1.12486755848,0.97513127327,0.867565751076,-0.0902106016874,0.60734385252,0.651094138622,-0.407394468784,2.52812147141,1.28246474266,0.720433712006,0.399697959423
595,0.638623952866,0.693730473518,-0.399244993925,0.300889015198,0.76671731472,0.321891903877,-1.3898999691,0.523649275303,0.999078214169,-0.7794880867,0.751103460789,0.425293922424,0.595180928707,-0.0106592960656,1.31328165531,0.190932929516,0.88712143898,0.307588517666,-0.846716344357,0.364160060883,0.666306018829,0.293204128742,-0.638154983521,-0.157411381602,-0.318280339241,0.183885961771,-0.169336155057,-0.462425917387,-0.0811389535666,0.186525940895,1.04870021343,0.0916559100151,-0.880538702011,-0.274648308754,-1.03845250607
4793,-0.920004010201,0.844817996025,-0.489591568708,0.369240224361,0.535914599895,0.712569177151,-0.0408000014722,-0.0323340594769,0.474297344685,1.62230336666,0.39221867919,-0.843716859818,0.31331089139,0.10037664324,-0.00807103514671,-0.0648727864027,0.297536462545,0.247598111629,-0.304431915283,-0.0166788473725,-0.241905525327,0.0163512229919,0.133126109838,-0.0155240399763,-0.46991315484,-0.332320868969,-0.716796815395,-0.775679647923,-1.01249694824,-0.0926747992635,0.309399306774,0.00624547898769,-0.333494484425,0.142485558987,-0.363541930914
2736,-0.521556556225,0.480246603489,0.0223216637969,0.610284805298,0.721277713776,0.105981111526,0.0338999927044,-0.173917502165,0.573614239693,-0.0787899494171,-0.365253657103,0.0122263282537,1.7091306448,0.823579251766,-0.664300441742,-0.712907373905,-0.443057030439,0.673546493053,0.386968404055,-0.0471576750278,0.303600758314,0.775344729424,2.30592989922,-0.0684463232756,0.721752882004,1.11149394512,1.38665759563,-0.142026886344,0.234688445926,-0.729082882404,-0.461462944746,0.342940986156,-0.135766640306,0.178337052464,-0.486018389463
5290,-0.488590270281,-0.296800464392,-0.709009766579,-0.674765348434,0.153233096004,0.443966954947,-1.4020498991,1.83951687813,-0.05773024261,-0.313512325287,-1.37983310223,-0.500209331512,0.137092918158,0.164585500956,-0.539630830288,-0.835032820702,0.814331173897,0.524243116379,1.73003983498,0.21247202158,-0.666520655155,0.988294064999,0.372530460358,0.0299853086472,0.0675383061171,0.860714197159,0.380671799183,0.40114608407,0.934133589268,-0.263180881739,-0.906611382961,0.0633071660995,0.677196383476,0.11107416451,-0.205166518688
6194,-0.0769871994853,0.0,0.0,0.148286476731,0.198355913162,-0.651999413967,0.00034999998752,0.0,0.72320753336,-0.504787683487,-0.586146891117,-0.228313833475,-0.659719944,-0.419584363699,-7.71206396166e-06,0.0808129161596,-0.529895305634,0.213409513235,0.275683939457,0.176620349288,-0.22774797678,0.354827225208,0.191667199135,0.0683388859034,-0.128189757466,-0.399678707123,0.173983097076,-0.650603473186,0.481192111969,0.193717032671,-0.279152870178,-0.127279907465,-0.221859753132,-0.304373443127,-0.531432807446
1676,-0.073761716485,-0.914748549461,-0.632450699806,-1.5823135376,0.138834804296,0.640586793423,-0.19280000031,0.347467601299,-0.385073363781,-0.0784471705556,-1.04582309723,-0.356385171413,0.264022827148,0.802217364311,-1.37163496017,-0.687919795513,-0.457743257284,0.273267090321,0.701289534569,0.0592353343964,0.48685964942,1.23025989532,0.699226260185,0.231219470501,0.256209999323,1.0556333065,-0.774544417858,-0.513764083385,0.169673442841,0.0718430131674,-0.292446136475,0.441059708595,0.453646600246,0.725829064846,-0.164726391435
23512,0.980797946453,-0.61536437273,-0.569436430931,-0.766572594643,-0.191743731499,0.0904092937708,0.407450020313,-0.0327652916312,-0.437917679548,-0.0738029181957,-0.388647705317,-1.26057934761,0.447412103415,0.0426615327597,-2.77694249153,0.347388952971,0.597517728806,0.124028638005,-0.315459817648,0.396712183952,-0.088379137218,-1.20081460476,0.611187577248,0.22146821022,-0.155332803726,-0.236969351768,0.248029440641,0.704105854034,0.283759236336,0.226812139153,-0.728939294815,0.973102807999,0.264972656965,0.434291511774,0.629058301449
148022,-0.0284057445824,-0.16986528039,-1.93063211441,0.555711388588,0.76258456707,-1.82351446152,1.30765008926,-0.289679706097,-0.227847129107,0.538639187813,0.645761787891,-0.254260897636,0.317744940519,0.355788439512,-1.05262577534,0.0268896184862,-0.316560536623,0.473127454519,0.140108138323,0.276160061359,0.556257843971,-0.355035603046,-1.02858650684,-0.331151038408,0.32933101058,1.22438311577,-0.0593532770872,-0.228355586529,-0.336137771606,0.416467785835,0.802203595638,-0.633585810661,-0.837667942047,-0.579215168953,-0.434914112091
1906,-0.31654971838,-0.651266098022,-1.03615140915,-1.12546420097,0.672311484814,0.452255547047,-0.521350026131,0.436486780643,-0.757199466228,-0.229342699051,-1.44724309444,0.022698700428,-1.19796729088,0.423653036356,-0.792129635811,-0.209650337696,0.0969938337803,-0.182008013129,0.833364963531,0.262597799301,-0.10027988255,0.555350065231,0.557229995728,0.0998090356588,0.317536324263,0.88140720129,0.589179158211,-0.200304582715,0.192948967218,0.084771335125,-0.654231727123,0.120546370745,0.36456438899,0.408332943916,-0.0834331214428
8878,0.68179911375,0.462719798088,0.127297386527,-0.261078625917,0.882947087288,0.165646672249,0.111649990082,0.477519512177,-0.26815751195,-0.412480056286,1.28455686569,-0.0482039824128,-0.477568149567,0.551556289196,0.904009878635,1.65291500092,0.428536057472,-0.0641430020332,-0.955638766289,-0.0139041077346,0.33799123764,-0.430592268705,-0.351375550032,-1.86177670956,-0.413527786732,0.635617136955,-0.103903904557,-0.329908788204,-0.158236309886,-0.33385848999,0.178970441222,-0.984786748886,-0.690670847893,-0.483920127153,-1.02958893776
3091,0.494294464588,-0.689729392529,0.384641349316,0.498994827271,-0.626598656178,-0.216602027416,-0.612900018692,0.234784588218,-0.695268988609,-0.0265695899725,0.00971536710858,0.42258232832,-1.83227539062,0.668707787991,-0.217815205455,0.125074103475,-0.476930916309,0.352926760912,0.143543541431,0.00154691189528,-0.42794072628,0.154295712709,0.547729372978,-0.129415556788,0.692088365555,-0.0954019874334,0.71756374836,0.475583046675,0.785995125771,0.68263733387,0.359971135855,0.787502288818,0.197173848748,0.449931830168,0.337948411703
5743,-0.439434975386,0.250684857368,0.876582026482,-0.0931918621063,-0.318802028894,1.47547888756,0.382899999619,-0.423322379589,-0.0597451515496,-0.622077703476,0.74373716116,-0.685273647308,-0.725452065468,0.355765491724,-0.150452643633,0.0273777935654,0.853417932987,0.622340023518,1.00503790379,0.322602659464,0.219708397985,0.888063073158,0.688794434071,-2.2716794014,-2.65044736862,0.585911512375,-0.280844926834,-0.435753703117,-0.960145115852,-0.569748282433,0.159043207765,0.942317605019,-0.615733385086,-0.390845507383,-1.2135874033
5321,-0.791416585445,-0.326758146286,-0.00185419619083,-1.1641767025,0.524136066437,0.593282580376,-1.45534992218,-0.224609851837,-0.919177234173,0.212920293212,-2.23251342773,-0.90137141943,0.284940958023,0.300164729357,-1.33581864834,-0.934010148048,-0.0953734368086,0.327062010765,0.957814991474,0.17307010293,-0.367326438427,0.114532075822,0.237035110593,-0.22870194912,0.144846081734,0.766291320324,0.347856044769,0.114877074957,0.0844625160098,-0.188906148076,-0.755733966827,0.276729285717,0.486064970493,0.611672520638,-0.90860581398
4144,0.453752219677,-0.0757158994675,0.77657699585,0.106964945793,0.588636040688,0.384226888418,0.554800033569,-0.0217633806169,-0.640956878662,-0.246160134673,-1.19630753994,-0.36770477891,-0.281835496426,-0.223087742925,0.723467350006,-0.580114901066,-0.177832812071,0.269139289856,-0.0632953345776,0.176587611437,-0.358372271061,-0.0104490965605,0.328126400709,-0.277641057968,0.268088340759,-0.183102160692,-0.235344901681,0.155448511243,-1.08624780178,0.107939772308,-0.813094377518,-0.24886880815,-0.471620231867,-0.257739573717,-0.333574563265
