rid,DOS050_HT29_24H:BRD-K69894866-001-01-0:5,DOS050_MCF7_24H:BRD-K69894866-001-01-0:5,DOS050_PC3_24H:BRD-K69894866-001-01-0:5,DOSBIO001_A375_24H:BRD-K69894866:9.93102,DOSBIO001_A549_24H:BRD-K69894866:9.93102,DOSBIO001_HT29_24H:BRD-K69894866:9.93102,DOSBIO001_MCF7_24H:BRD-K69894866:9.93102,DOSBIO001_PC3_24H:BRD-K69894866:9.93102,DOSBIO001_NEU_24H:BRD-K69894866:9.93102,DOSBIO001_NPC_24H:BRD-K69894866:9.93102
5054,-0.00556607544422,-1.03865003586,0.493449985981,0.850846886635,-0.910710215569,-0.0755743384361,-0.760807752609,-1.56264448166,0.0161500275135,-1.95265722275
3108,1.1992764473,-0.203349992633,0.786350011826,0.948518157005,2.169734478,0.89723867178,1.42398416996,0.276239514351,0.143999993801,0.530752897263
1950,0.459959805012,-0.364849984646,1.92980003357,0.148834854364,0.157379582524,2.12780642509,-0.403395354748,3.38881206512,0.186550021172,2.0961227417
351,1.84871327877,-0.366250008345,0.204950004816,-0.569889605045,1.20852148533,0.493001282215,1.05484831333,-0.562850415707,0.972950041294,-1.19587886333
4846,0.821523666382,-0.6236500144,-0.827649950981,-0.535254597664,-1.02501368523,0.124134525657,-0.0415266081691,0.79921901226,1.35259997845,2.08845973015
1452,0.422315955162,0.442900002003,-1.23004996777,0.706356823444,-0.823368370533,0.597524762154,1.39342546463,-0.258206754923,0.324699997902,1.07936024666
4776,0.619698405266,0.718850016594,1.2227499485,-0.415950536728,1.08825409412,0.28718444705,-0.143068835139,0.228332906961,0.726300001144,1.08156812191
6908,-0.587776899338,-0.193850040436,-0.534649968147,0.233129143715,-0.700571298599,-0.562207579613,1.86064493656,1.50372111797,0.891400039196,-0.70481967926
672,-0.92336255312,-1.11874997616,-1.16859996319,-1.25969719887,-1.57717692852,-2.53703045845,-7.0711145401,-2.32080006599,-1.80649995804,-3.92072820663
5710,-0.736438751221,-0.0944499969482,0.34375,-0.560718774796,-0.0465960130095,0.394947052002,1.20889854431,1.38064241409,1.25959992409,1.35824775696
2115,0.513768136501,-0.316100001335,-0.0349499955773,-0.116815328598,0.89014852047,0.147595912218,-0.140288233757,-3.15458083153,0.821850001812,0.947123169899
7015,0.853176951408,0.244350001216,2.98325014114,-1.07160925865,-1.91581761837,-0.372540861368,-0.19162543118,-0.071998462081,-0.277850031853,-1.48842120171
8726,-0.685790836811,-0.523949980736,-1.46500003338,0.320172011852,-0.0623869299889,0.621784329414,-3.20376300812,-2.45032501221,-0.922399997711,-3.52521133423
2185,1.95244765282,0.310100018978,1.30624997616,-1.27901113033,1.09150886536,0.455679237843,0.535035192966,0.673868298531,0.485749959946,-0.0162825137377
3315,-1.24396693707,-0.00034999998752,0.100599996746,-0.252413749695,1.39069628716,0.251434624195,0.155027464032,-1.06862521172,0.961049973965,1.52495384216
5289,0.485361039639,-0.342099994421,0.523850023746,-0.592457473278,0.204048722982,-0.40746152401,0.759549617767,0.794461846352,-1.10369992256,0.261283695698
868,0.466718345881,0.26700001955,2.52519989014,1.77762293816,1.03421318531,0.677977263927,0.628889262676,3.97224354744,-1.55655002594,3.02112865448
1677,0.0472561642528,-0.701200008392,0.611299991608,-0.0442090854049,0.863037586212,-0.368696153164,1.24002146721,-1.36217808723,0.0682000219822,0.447596609592
7043,0.490461915731,-0.186549991369,0.864099979401,-0.774876058102,0.842851579189,0.372142583132,-0.88854777813,-0.776130914688,0.458299994469,1.40334391594
5613,0.678988456726,-0.176550000906,0.945349991322,-1.37455570698,1.38689899445,-0.573430478573,0.79679107666,0.683906793594,0.13124999404,-0.652757287025
595,-0.462763547897,0.651000022888,-0.225850015879,0.728400826454,0.0114426910877,-0.307909727097,-2.95157694817,-0.395141005516,0.574000000954,0.43477243185
4793,-0.249447882175,-0.588850021362,0.292200028896,1.55827140808,-1.02484869957,0.944601178169,-0.118013501167,2.86142635345,-0.0953000187874,0.843867242336
2736,1.11435890198,-0.0090999994427,2.11334991455,-0.319045841694,0.699821710587,-0.312971919775,0.812381386757,0.255867362022,0.293199986219,1.79807794094
5290,-0.225133210421,0.636349976063,1.8330000639,1.43867301941,1.55326390266,1.36327517033,-0.447099864483,0.490034162998,-1.47909998894,-0.170425370336
6194,-0.000497143249959,0.0,0.108249999583,0.527236104012,1.21913468838,1.31011378765,0.931614756584,-0.607355594635,-2.08179998398,-0.126979023218
1676,0.437858223915,-0.0599000155926,1.90129995346,-0.231331557035,-0.481797993183,0.336973309517,1.8833937645,0.0146979987621,0.543300032616,0.148367166519
23512,-1.71342015266,-0.329149991274,-1.77950000763,-1.89871299267,-2.16193151474,-1.41300868988,-1.39188623428,0.877611637115,-1.05215001106,-2.85678195953
148022,0.294626861811,-0.58654999733,-0.421299993992,0.871051549911,0.91126447916,0.028535336256,2.85013270378,1.58540916443,0.0483499765396,-0.107036784291
1906,-0.690142929554,-0.396799981594,-0.183399990201,-0.985166192055,-0.0356763452291,-0.103529721498,0.573637187481,0.899062275887,0.569099962711,-2.15934586525
8878,-0.417659401894,-0.288900017738,-0.54004997015,0.55437874794,-0.160306125879,6.83585262299,2.37928390503,4.54708862305,3.5460498333,4.41811466217
3091,-0.217084914446,0.547950029373,-0.22800001502,-1.88167369366,0.690984845161,0.679526090622,2.75034379959,0.399568855762,0.330900013447,-0.206366240978
5743,-0.416223138571,0.227549999952,1.37470006943,-0.193969070911,2.69961023331,1.15947663784,-0.967200696468,3.63817930222,-0.731450021267,-1.91654253006
5321,0.757525086403,0.0641999840736,-1.4362000227,-0.598061561584,1.3450909853,0.0839146077633,0.341637253761,1.21413588524,-2.19490003586,0.0755766034126
4144,0.68217754364,-1.3818000555,-1.44209992886,-2.42612051964,-0.323372483253,0.735564351082,-0.659106791019,-0.652774631977,0.486399978399,-2.22807121277
1981,-1.74332559109,-0.756399989128,0.420850008726,0.244859263301,0.731537997723,-0.405325502157,-0.984309196472,-0.690451681614,1.92434990406,1.20315039158
695,-0.268957495689,3.13215017319,2.22304987907,-1.67445266247,-0.399438023567,-0.890758514404,0.726401925087,0.390774041414,0.695349991322,0.253731548786
10398,0.958736777306,-0.447650015354,0.654750049114,-0.0904387310147,-0.0521510206163,-0.000885337591171,0.0905380249023,-0.408571630716,-0.721850037575,-2.40749979019
5708,-1.01420617104,0.235249996185,0.162200003862,3.30837965012,1.5559926033,3.39940786362,4.70253372192,5.00058841705,2.54565000534,6.68248271942
1213,-0.654302418232,-2.06760001183,0.0216999948025,0.964888215065,0.43781170249,0.870278537273,1.53656005859,2.64172816277,2.0287001133,4.00966024399
226,-1.54270124435,-0.637599945068,0.329850018024,-0.878869354725,0.373271763325,0.2346688658,1.30323183537,0.403622865677,2.48850011826,1.8263105154
6777,-0.483946025372,1.35154998302,0.392400026321,-0.441085457802,0.588594257832,-0.102122664452,1.29986596107,0.388313293457,-0.704449951649,1.99018967152
2113,0.425027668476,-0.407800018787,-0.195199996233,0.344118177891,0.691240787506,0.332807332277,0.643637001514,1.23335838318,-0.00999999046326,0.860773026943
3329,-0.0167394280434,-1.00144994259,-0.986699998379,-1.26646709442,-2.23761820793,-1.31330549717,0.855749368668,0.596662640572,1.02269995213,-0.341840267181
1050,-0.353377223015,-1.24259996414,0.386299997568,-0.44515427947,-0.845904707909,1.12492442131,2.55678105354,0.474667340517,-0.626749992371,-0.34394210577
9491,0.427290856838,0.225799992681,1.53644990921,-0.16719634831,1.21429121494,0.787276029587,2.49988794327,0.471437215805,0.26804998517,0.520277500153
22926,0.213912338018,-0.643700003624,-1.05239999294,0.163631498814,-0.0749364942312,-0.595769405365,-1.04308283329,-1.50849986076,0.585500001907,0.442583143711
5899,0.62772333622,0.799149990082,0.138700008392,0.305409669876,0.738715708256,0.858090758324,5.59536647797,0.0795639455318,-0.0717000067234,1.48340725899
5467,0.697422325611,-0.736949980259,-0.493650019169,-0.283199578524,0.911404848099,-0.0181010961533,1.59795331955,4.45516729355,1.36360001564,2.11593341827
6774,-0.166751280427,0.30245000124,-1.35440003872,0.436824679375,-0.0298805609345,-0.637911856174,1.83962357044,-0.410315752029,-0.117950022221,-0.299212813377
1788,0.66247177124,-0.733649969101,0.158899992704,-1.12001240253,0.659537196159,0.237865433097,1.47075772285,-1.2215846777,0.680750012398,0.273392558098
5921,0.136605501175,1.67204999924,-0.417850017548,0.108273476362,0.354111611843,-0.386429637671,0.224036246538,0.94740319252,0.149000003934,2.28172516823
5721,-0.495784819126,0.461949974298,-1.2609000206,-0.554213941097,-0.271158695221,-0.367539823055,-1.59426653385,-2.38451695442,0.118700005114,-2.3594789505
2263,0.226993918419,0.362300008535,0.277199983597,-1.21232676506,0.567404270172,-0.311872810125,0.296497553587,0.492318123579,0.233099997044,-1.28842520714
808,0.758140623569,0.615249991417,0.297899961472,-1.00232410431,1.54229712486,0.310332536697,-0.823531389236,0.361039847136,0.833750009537,0.129254609346
30001,-1.57889664173,-0.178850010037,0.114349991083,-0.802827179432,0.632534861565,-0.345491230488,1.83669471741,-0.995880901814,-0.466199994087,-0.285805433989
348,-0.602413475513,-0.291499972343,0.363950014114,-0.7948127985,-0.684011995792,0.371482998133,-0.0624063909054,-0.606102108955,-0.374950021505,-1.36028647423
30849,-0.188959985971,-0.0155999958515,-1.82220005989,-0.696053981781,0.620760202408,-1.08836698532,-0.0500006340444,1.15539216995,-0.47705000639,0.389107137918
1454,0.327758729458,-0.225399971008,0.326300024986,0.231883138418,0.404247701168,-1.01809811592,0.764267265797,3.6065030098,-0.560099959373,-0.384884357452
6500,-1.22415304184,1.06920003891,-0.708500027657,-0.055696606636,-0.498452365398,-1.09111750126,2.71337127686,0.531061172485,1.74230003357,-0.244892090559
5627,0.780772328377,0.343950003386,-1.41089999676,-0.513277351856,0.147520840168,-0.431596577168,-1.50677752495,-2.00971984863,-0.359600007534,-1.05531382561
5715,1.2214512825,-0.519500017166,-1.0326499939,0.938097536564,-0.099376372993,0.0573780834675,0.753981947899,0.250343620777,1.72350001335,1.29957258701
4791,0.306672632694,-0.745750010014,1.30835008621,0.276657313108,-0.982104897499,-0.580689489841,-0.835114240646,0.225929051638,0.0841000080109,-0.0469896197319
56924,0.241722151637,-0.649900019169,-0.543199956417,1.8383128643,0.4586815238,0.0930116772652,0.403344452381,0.299076378345,2.07710003853,-1.63597822189
2690,-0.500150203705,0.172649979591,-1.70364999771,-0.201079875231,0.902637958527,0.707410573959,-3.29966259003,1.59359312057,-0.465649992228,-1.17467916012
1019,0.128620624542,0.28979998827,1.00549995899,-0.227843239903,-0.759513020515,0.0225235819817,-2.31584882736,-1.20726752281,0.475749999285,-0.991265892982
51422,0.445984601974,-0.0824500024319,2.05889987946,1.69559931755,0.0915786474943,0.480356097221,2.65946388245,1.85196638107,0.745050013065,0.112756043673
5788,-0.0391440689564,0.638049960136,0.549149990082,-0.980844080448,0.505020678043,0.219961374998,1.05442512035,0.563111245632,-0.162999987602,-0.27283346653
6709,-0.0225706845522,-0.142900004983,0.0539999902248,1.25541710854,0.549123287201,0.922082304955,4.89009237289,6.5480723381,0.467450022697,1.80287265778
1277,-1.20746266842,0.0938499569893,-1.32795000076,0.267225384712,0.888268530369,2.04888153076,5.74171733856,0.219254255295,-0.389999985695,-0.314686685801
993,-0.167487978935,-0.939500033855,-1.41939997673,-0.619766175747,-1.16747891903,-1.08676970005,-2.21255302429,0.723163962364,-0.561650037766,-4.64297294617
7157,-0.336791276932,-0.163150012493,0.0800999999046,-1.17532002926,-0.197514668107,-1.31666088104,-7.30776548386,-2.28111505508,-1.2622500658,0.336167514324
1958,-1.21127307415,0.0580499991775,0.698050022125,0.0974707230926,-0.697532892227,3.569876194,1.76307523251,0.395207643509,0.38504999876,-0.678462207317
4582,0.582066774368,-0.585799992085,-0.0708499848843,0.225216537714,-0.80166208744,-0.0840497612953,-3.90328574181,-0.817161679268,1.4484500885,-0.273877859116
9212,0.475932627916,-2.09759998322,0.268500030041,-0.782282352448,0.407012760639,-1.13765025139,-6.97270727158,-1.52581036091,-0.636000037193,-3.56413292885
8440,0.499488055706,-0.213149994612,0.208099991083,-0.220562577248,0.955868721008,0.240720063448,3.59588956833,3.28982496262,-0.00114995241165,0.872831225395
6790,-1.42947328091,-0.735499978065,-1.09934997559,-0.615318238735,0.160167396069,-0.884752452374,-4.48481035233,0.351536780596,-0.611249983311,-0.604222536087
8851,-0.482502818108,-0.802099943161,-0.0469999909401,0.61930680275,-0.259787589312,0.642777204514,-1.01591253281,-1.50256335735,-1.91895008087,-1.05059933662
2534,0.614832639694,0.97469997406,-0.394050002098,-0.607911467552,0.917269468307,-0.243438348174,1.21154642105,-1.49686515331,-0.174700021744,1.62738001347
4893,0.43970477581,-0.216549992561,1.71879994869,-0.367787480354,-0.0709312483668,0.233714342117,-2.11437034607,0.0846172869205,0.0194000005722,-1.01119017601
665,-0.212294742465,0.839900016785,0.116250038147,0.305214285851,0.648275434971,0.259714156389,2.70694065094,3.88402938843,-0.217500030994,0.721741199493
4313,-0.216730892658,-0.473049998283,1.3762999773,-0.496309965849,0.780454814434,0.388269990683,1.48188447952,0.191290050745,0.278249979019,1.00335395336
1022,-0.869245707989,0.8736500144,-0.146050035954,1.58886170387,-0.532620131969,1.04130101204,3.84295725822,2.0637524128,0.408100008965,0.0836203992367
5880,0.142670929432,-0.186800003052,-0.427599966526,-0.116787567735,0.815340578556,0.365777790546,-0.753244519234,-1.20729339123,-0.86519998312,2.55116987228
3162,1.48290789127,0.537400007248,-0.275349974632,5.55588340759,-1.05503177643,-0.85008430481,6.53170442581,4.37578344345,2.97259998322,2.37171316147
1282,0.675837755203,-0.365350008011,1.5055000782,-0.458527326584,0.68600153923,0.421127557755,-0.734190762043,0.142394214869,-0.902349948883,-0.581471979618
3383,0.349899858236,-0.114599987864,-0.0339500010014,0.779672145844,1.36181485653,1.94759595394,-0.178858444095,-0.319709450006,-0.379700064659,-0.631712913513
727,0.105272606015,-0.76835000515,0.689900040627,-0.921702742577,0.253421187401,0.68358618021,-0.217965275049,-0.76138317585,-0.141249984503,0.641075730324
4792,-0.237993389368,0.492049992085,-0.276549994946,1.77647662163,0.628593206406,1.70300364494,2.09274601936,1.88023400307,-0.268849998713,0.902191877365
4794,0.485478401184,0.372899979353,1.05885004997,-0.317925691605,0.352581650019,0.346174299717,0.424118518829,0.813802361488,0.0251000225544,0.312518447638
902,0.75112593174,0.0927499979734,0.344899982214,-1.89245784283,-1.2684237957,-2.50256609917,-2.62300419807,-0.143203064799,-0.0145000219345,-2.00407791138
8091,-0.111249864101,0.0915000140667,-0.0954499989748,-1.25316298008,-0.850070357323,-0.247293710709,-0.275274723768,-1.69815039635,-1.3981000185,-1.70216715336
3486,0.497344136238,-0.155849993229,-0.998299956322,2.17436766624,-0.307761013508,0.695388734341,0.51828199625,0.795704007149,-1.40744996071,3.64396905899
10818,0.248728960752,-0.558099985123,0.839999973774,-0.636619925499,0.108441859484,-0.0546215586364,1.40309643745,1.71372318268,-0.171350002289,1.0948857069
3454,-0.878382325172,0.686849951744,1.84625005722,-0.311450332403,1.14971804619,0.750838577747,0.753386378288,0.206394836307,-0.664849996567,0.725486040115
4282,-0.30648997426,-1.40665006638,-0.845449984074,0.095127671957,-1.0167440176,-0.0402932167053,-0.172010302544,-0.0374987721443,-0.403200030327,-0.426472216845
1605,0.269004642963,-0.469850003719,-1.00255000591,-0.646787703037,0.0947186648846,-0.609738647938,-3.45496988297,-1.48222470284,-0.057499974966,-1.44205069542
10644,0.869224071503,-0.665600001812,-1.06200003624,-0.683033227921,-0.594379246235,-0.319904029369,5.6585278511,0.576587438583,-0.578349947929,-0.83030128479
2065,0.892664968967,-0.0892499983311,-0.042500000447,-0.193302959204,0.826811373234,0.807954549789,-0.912694454193,-0.0170844197273,-0.900299906731,-0.0148204602301
8321,0.631665110588,0.373149991035,1.15820002556,-0.738152384758,0.949519753456,0.846495985985,-0.283386588097,0.130796507001,-1.04374992847,-1.7610681057
8503,-1.00561237335,1.59675002098,0.862249970436,0.114586636424,1.17932081223,-0.228049755096,4.55394220352,0.315883398056,0.490300059319,3.03043675423
7027,0.0302070826292,-1.53585004807,-0.430899977684,-1.35090494156,-0.880562245846,-1.41008710861,-3.15709972382,-0.349310070276,-0.530900001526,-2.27697610855
6850,0.524443984032,0.330449998379,2.10654997826,-0.839489936829,0.434965312481,-0.365136831999,-0.333603948355,-0.517673134804,-0.815450012684,-0.699069142342
1978,-0.792578458786,0.00485000014305,-0.0992000102997,-1.76964306831,-1.69577825069,-1.90175235271,1.30410706997,-2.1848359108,0.44494998455,-1.04360151291
896,-0.372950136662,-0.0263500008732,-1.42145001888,0.679677248001,-0.119812995195,0.405908644199,-1.4354224205,-0.73179256916,-0.526499986649,-3.47397422791
5777,0.367791116238,0.861050009727,0.541200041771,0.289343029261,1.43970775604,0.194405078888,0.714235305786,-0.814027309418,-0.0008499994874,-1.21117913723
1846,0.766278028488,0.3545999825,-0.482450008392,1.73041129112,0.319153815508,1.01772081852,3.50972270966,2.5152130127,4.58090019226,1.4690682888
5925,-0.116080224514,0.961199998856,0.540650010109,-1.20158207417,-0.140480428934,-0.771558821201,-0.427596718073,0.282111644745,0.382049977779,-0.753670573235
142,0.681145370007,-1.44529998302,-0.285149991512,0.00963857769966,0.30360108614,-0.956460177898,-0.0669601410627,1.64753806591,-0.157949984074,-1.62929260731
1021,-0.33653241396,-0.495799988508,-0.388649940491,1.26281654835,-0.0864317193627,0.208883106709,2.38934612274,0.397943496704,0.3287999928,1.04110789299
5699,-0.689175844193,-1.13074994087,-1.17235004902,-0.595711886883,-0.51805961132,-2.11710739136,0.720588207245,-1.60828185081,-0.449800014496,-2.76958584785
8061,0.0735845267773,0.755050003529,-0.29699999094,1.4475030899,0.737496733665,2.66398096085,6.3598446846,-0.253686308861,0.487199991941,2.78688812256
1870,-0.108975172043,-0.597649991512,0.836349964142,-0.487912595272,-0.407389044762,0.109224259853,1.6124304533,0.0202884376049,4.30205011368,-0.298300325871
1398,-2.45928382874,-0.214550018311,-0.27429997921,0.289744377136,-1.61822283268,0.381073355675,3.36144161224,1.9576690197,1.34150004387,1.19738650322
3312,-1.09564864635,-5.03749990463,0.0874499976635,-1.47082364559,-1.13537359238,-0.558914363384,-0.859333395958,0.975354135036,1.03450000286,-1.06068825722
891,-0.0297404974699,-2.88185024261,0.0742499828339,-3.61000347137,0.0155545473099,-0.325369626284,-4.6248588562,0.249609366059,0.359599977732,-1.41674530506
4775,1.04273760319,-0.443350017071,1.85125005245,0.0156732797623,0.644164800644,-0.557449936867,1.17888939381,0.599156856537,0.648000001907,0.70488524437
5111,-1.63233935833,-1.5447499752,-1.0367000103,0.0,-0.225302875042,-3.7493121624,-9.63882827759,-2.0528075695,-1.60834991932,-1.04072809219
5696,-0.120032928884,-2.21680021286,-1.15635001659,-0.838239789009,-0.644847154617,-0.409513086081,-0.770087599754,-6.78747653961,-0.264850020409,3.12474441528
5588,-0.539054870605,2.34459996223,2.40100002289,0.59096211195,0.200568318367,0.782177388668,-0.276800721884,-0.974313437939,-0.65775001049,-0.469182729721
6839,-0.839529395103,-0.799450039864,-1.35434997082,-0.19320486486,-3.55018281937,-3.28018951416,-8.94264984131,-0.747896552086,-0.781100034714,1.10745477676
329,-0.619956016541,1.12625002861,-0.310050010681,-0.373354434967,-1.35930979252,-0.86408495903,1.88751208782,0.719917654991,-1.16980004311,-0.504786491394
5058,0.659505426884,0.0139500051737,1.18690001965,0.889332294464,0.164651811123,-0.00727743655443,3.87392663956,-0.291968226433,-0.0384999811649,0.347804069519
998,-2.16043329239,0.464849978685,-1.17680001259,0.617956638336,-0.287200659513,0.363892912865,0.462361514568,0.624068796635,-0.640399932861,0.516149103642
9134,1.03808176517,0.477349996567,-0.898099958897,-0.688291549683,-0.50494068861,-0.687228858471,-3.12358236313,-2.59811973572,-0.00544998049736,-7.46017837524
6616,0.00717648118734,0.703400015831,1.37444996834,0.0523670911789,4.01315402985,0.309133559465,-0.440593183041,-0.698166131973,0.956900060177,1.59923934937
5223,-0.451361745596,0.380750000477,-0.508000016212,0.515069961548,0.418124496937,0.383466124535,-0.814298987389,-1.06439912319,0.192149996758,1.48016500473
4690,-0.544141173363,1.32109999657,0.509550035,1.31883215904,-1.74589180946,1.03202784061,1.87793064117,0.203600138426,0.231849998236,0.628376305103
958,0.0711205601692,-0.318399995565,1.72585010529,-0.736878395081,0.82312721014,0.621842443943,0.797757863998,0.288310110569,-0.835250020027,-0.400111377239
1616,-0.44360768795,0.671249985695,0.73324996233,0.152650505304,-0.976935327053,1.85736739635,0.938053905964,0.337800115347,0.845999956131,-1.53450894356
991,-1.37100315094,-1.76785004139,-0.593900024891,0.0,-3.88456058502,0.188885897398,-10.0,0.570333719254,-0.88514995575,-0.649907588959
6347,0.310388505459,-0.369649976492,1.04419994354,2.39465451241,0.431122362614,0.0618563443422,1.62040054798,0.289566338062,2.54660010338,0.41125240922
6714,-0.315839231014,0.174499988556,0.67745000124,1.26074171066,0.854546010494,0.509248435497,1.15323257446,-0.496270507574,1.25335001945,1.77064347267
652,-1.30924165249,-0.16194999218,2.12069988251,-1.04553735256,0.162189126015,0.907289206982,-0.529451191425,0.222339272499,-0.383750021458,-0.52268910408
4331,-0.441376715899,2.05369997025,-0.197150021791,-1.46859526634,-0.272866904736,2.88825893402,1.2915750742,-1.36593353748,0.685950040817,0.0701562017202
7099,0.670337200165,-3.07270002365,-1.42100000381,-0.0637563467026,-0.0451476722956,-2.45548629761,-0.128908067942,-0.302371442318,-0.504500031471,1.05337786674
10320,-0.642717063427,-1.93475008011,0.0683499872684,-0.156487733126,0.780390381813,0.14345690608,-0.740886032581,-0.0858888328075,-0.573250055313,0.643202245235
2042,-1.61111807823,-0.610599994659,0.318000018597,0.0132003128529,-0.319623678923,0.205986708403,-0.527209043503,1.87589728832,-0.247349977493,-2.14598155022
843,-0.081862539053,-0.354649990797,1.1548500061,-0.889953792095,0.440466105938,0.632019877434,0.544357597828,-0.0598915331066,0.524100005627,-0.0938467383385
840,-0.0506894811988,1.05630004406,-0.942349970341,0.490844368935,-2.55817270279,-1.2211933136,1.05344188213,1.4655687809,0.819850027561,0.301381826401
7048,-0.986531555653,5.06949996948,-0.808299958706,0.298116058111,0.0214502215385,0.673273921013,3.61687707901,-0.988444209099,-1.37825000286,0.896418690681
4851,0.235104858875,0.0393499992788,0.456900000572,-0.206507980824,1.30181407928,1.27550280094,3.37936401367,1.99422311783,0.545650005341,1.66495156288
6464,-1.17735850811,0.233049988747,1.29275000095,1.75857079029,1.88317131996,1.06418693066,0.787870407104,0.397017121315,0.0336999893188,1.84048187733
23410,0.285035699606,0.231750011444,-0.0972499996424,-0.200123548508,0.846087098122,0.0653490424156,0.751255452633,0.220038920641,0.105050012469,1.94270861149
54205,-0.117308229208,0.159600004554,-0.906049966812,-1.629332304,-0.787845849991,-1.00542652607,-0.792658925056,-0.5561414361,0.0735000371933,-4.56739330292
2770,0.728127360344,4.21470022202,-0.298399984837,-0.679651141167,0.220757126808,-1.06269609928,-1.07004117966,-0.231092333794,-0.722500026226,2.22027873993
80204,-0.295997679234,-0.90189999342,1.22060000896,-1.07090330124,-0.562861144543,-0.149281263351,-2.10254669189,-0.869120597839,-1.08605003357,-1.69435358047
4208,-0.0631147548556,1.98804998398,-0.219799995422,-0.387764453888,0.0371828526258,0.791157901287,0.182514965534,-0.471736520529,-0.335949987173,0.880820035934
1845,0.537664532661,0.364349991083,-1.08974993229,-1.34203886986,-1.18370425701,2.18866634369,0.66421765089,-0.388639569283,-0.524200022221,-1.41416764259
23368,1.78378844261,-0.450249999762,1.04124999046,-1.10926389694,-0.219928711653,0.149019509554,1.93126177788,0.443770498037,-0.0162000060081,-0.900584816933
5583,-0.827101230621,0.307649999857,1.89770007133,0.879907369614,0.497917473316,0.0884680524468,1.95638048649,0.88371270895,-0.28979998827,-0.575413346291
8900,0.571415185928,-0.430250018835,2.02160000801,-0.682303905487,0.310546308756,1.20353829861,0.200909852982,0.185204923153,0.919350028038,0.674999952316
581,-0.354645192623,0.991150021553,-0.931500017643,1.74997401237,1.21776950359,2.35012316704,1.9633436203,-1.14093506336,1.11465001106,1.26271367073
6193,0.729897379875,-2.56035017967,-1.48284995556,-0.672543525696,0.736739039421,0.0544944405556,-2.19364070892,-0.570660948753,0.571200013161,-1.19898164272
6622,-0.171314373612,0.285299986601,-0.581700026989,0.342364370823,-0.269150704145,0.591772437096,-5.67672634125,-1.54112243652,-1.7743499279,0.634185671806
11261,-0.569530308247,0.21724998951,-0.52480006218,0.00357165932655,2.0831360817,0.850593686104,0.138819471002,0.256998509169,-0.0624500066042,0.616487443447
6696,-0.276007860899,-0.274350017309,0.428500056267,3.18996524811,0.874772250652,-0.000663787126541,-0.119191199541,-0.0427654087543,4.09035015106,4.15846347809
8312,0.97628557682,-0.524150013924,0.285299986601,0.0508814454079,0.323936760426,-0.346259087324,-2.24588251114,1.52347695827,0.287600010633,-0.569112420082
835,-0.745525717735,-0.695450007915,-1.00929999352,-0.339876502752,0.355012476444,-0.230805873871,-0.880873382092,-0.976499676704,-0.134550005198,0.551937222481
8324,-0.554472088814,-0.305500030518,4.26924991608,0.407988876104,-0.601629912853,0.0628796368837,-0.57246118784,2.11615920067,-0.937499940395,0.743581175804
1848,0.0888142585754,-0.475799977779,-2.79255008698,0.00221806764603,-0.862300217152,0.354199767113,1.15588378906,-0.14558672905,2.70654988289,0.513791143894
154,-0.682726979256,0.827250003815,-0.126650005579,2.22370958328,1.07092308998,-0.442090421915,-0.886750221252,3.53914833069,-1.15799999237,3.13829040527
